Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP47628	0	4	12	10	32	0
SP47808	39	30	63	23	54	0
SP48850	0	58	34	46	236	0
SP48189	41	36	340	56	0	0
SP48073	31	21	45	18	40	0
SP48008	0	0	523	0	63	0
SP48504	22	20	350	0	0	0
SP48534	65	19	71	17	64	2
SP48010	21	6	61	8	40	1
SP79365	4	7	0	0	0	0
SP79237	0	8	5	0	0	0
SP79462	1	0	0	0	12	0
SP79201	2	0	6	3	10	0
SP79371	5	0	0	0	2	4
SP79439	0	0	0	0	7	0
SP79175	0	0	2	0	2	0
SP79354	1	0	3	0	3	3
SP79184	2	2	3	4	0	0
SP79312	2	9	0	0	7	0
SP79252	0	4	0	0	5	0
SP79294	3	5	0	9	5	0
SP79246	5	5	0	0	10	0
SP79458	0	2	4	0	7	3
SP79222	4	2	5	0	21	2
SP79178	0	3	0	5	0	0
SP79474	3	7	0	0	0	0
SP79387	0	0	0	0	4	0
SP79306	1	0	4	5	8	0
SP79270	0	2	0	4	4	3
SP79210	0	3	0	0	0	0
SP79427	2	0	4	0	0	0
SP79297	3	0	3	4	10	0
SP79368	4	0	5	0	0	0
SP79351	4	2	0	0	5	0
SP79300	0	2	0	0	2	0
SP79435	1	2	0	5	2	0
SP79288	0	0	5	0	4	0
SP79447	0	0	6	2	0	0
SP79403	0	4	0	0	0	0
SP79377	0	5	0	0	7	0
SP79327	2	0	0	0	0	0
SP79324	0	1	2	0	0	0
SP79359	0	1	1	0	3	0
SP79330	1	0	0	3	0	0
SP79391	0	7	7	0	14	0
SP79399	1	0	0	0	5	0
SP79243	0	0	0	0	0	1
SP79192	1	2	0	0	0	0
SP79395	4	1	4	16	8	1
SP79195	3	0	5	0	0	0
SP79318	0	0	5	0	2	0
SP79282	2	1	5	2	8	1
SP79261	0	0	2	0	0	0
SP79228	2	3	0	0	4	0
SP79431	7	4	0	0	0	0
SP79172	1	2	5	4	0	0
SP79234	0	5	0	0	24	3
SP79345	0	3	0	3	0	0
SP79342	3	7	0	0	0	0
SP79415	3	1	4	10	2	1
SP79407	4	5	3	0	6	0
SP79374	3	0	0	0	0	0
SP79291	4	0	0	0	0	0
SP79336	3	1	4	3	24	3
SP79380	2	2	0	0	5	3
SP79455	6	4	0	8	9	0
SP79181	0	2	5	0	0	0
SP79207	3	2	0	0	3	0
SP79190	0	0	5	0	7	3
SP79303	2	0	0	5	0	0
SP79258	1	1	4	0	0	0
SP79249	2	0	3	0	5	2
SP79321	0	4	0	3	0	0
SP79423	0	5	6	0	2	0
SP79219	5	0	0	5	0	0
SP79240	0	1	0	0	2	2
SP79255	4	0	0	3	0	0
SP79466	0	0	0	0	0	2
SP79357	0	0	0	0	1	0
SP79443	0	0	0	5	4	0
SP79285	12	5	6	2	6	3
SP79470	4	3	0	0	11	0
SP79309	2	2	2	0	0	0
SP79383	0	3	0	10	6	0
SP79187	10	0	6	0	8	0
SP79315	1	1	0	1	0	0
SP79264	2	0	5	0	6	0
SP79333	14	3	0	10	14	0
SP79204	1	4	3	8	0	0
SP79419	0	3	2	0	8	0
SP79198	1	6	11	0	7	0
SP79339	1	2	5	0	0	0
SP79411	0	0	0	0	4	0
SP79279	4	4	0	0	6	0
SP79451	0	0	1	0	1	0
SP79231	3	4	1	5	2	5
SP79225	0	3	0	0	0	0
SP79267	1	2	0	0	8	0
CPCT02030434T	54	150	49	126	69	158
CPCT02060161T	31	21	30	95	5	127
CPCT02030441T	131	99	116	93	58	284
CPCT02030426T	73	136	147	100	70	169
CPCT02100147T	31	118	152	40	167	97
CPCT02030445T	71	71	79	46	165	96
CPCT02060147T	0	84	154	507	183	106
CPCT02030453T	29	166	214	57	148	104
CPCT02090038T	69	13	27	210	42	133
CPCT02100151T	59	137	101	37	119	58
CPCT02100159T	19	102	138	17	173	73
CPCT02030465T	142	66	61	92	78	206
CPCT02100166T	293	1464	0	511	0	200
CPCT02070311T	1	8	34	554	38	146
CPCT02030467T	55	120	122	109	163	139
CPCT02060225T	50	186	184	389	229	144
CPCT02060224T	15	0	0	152	0	361
CPCT02030466T	10	25	16	73	26	141
CPCT02070341T	153	84	32	493	49	181
CPCT02080225T	71	102	90	609	67	207
CPCT02030476T	0	193	172	0	336	221
CPCT02070351T	29	27	38	51	74	93
CPCT02070353T	69	135	110	0	215	61
CPCT02060247T	55	91	90	69	106	82
CPCT02060257T	125	8	22	319	4	79
CPCT02030506T	37	77	124	56	104	123
CPCT02050390T	116	208	99	571	297	116
CPCT02030483T	28	125	145	58	138	73
CPCT02030487T	33	125	113	78	122	143
CPCT02070373T	27	282	490	688	132	71
CPCT02050396T	0	1693	0	456	604	158
CPCT02030510T	75	26	121	68	93	69
CPCT02030516T	29	105	252	56	160	157
CPCT02030537T	146	107	121	100	133	165
CPCT02030529T	62	69	98	60	99	105
CPCT02060246T	0	266	789	608	0	155
CPCT02030532T	105653	4943	0	0	0	0
DRUP01060020T	87	79	60	388	142	295
CPCT02060264T	40	59	215	77	66	93
CPCT02030399T	52	126	95	186	36	86
CPCT02050254T	17	59	179	29	109	145
CPCT02030392T	4892	18548	2943	0	0	0
CPCT02030397T	124	59	18	64	105	195
CPCT02100121T	63	102	204	62	149	116
CPCT02100116T	117	214	77	811	40	242
CPCT02030385T	73	87	67	563	201	131
CPCT02030387T	82	63	115	134	103	263
CPCT02080162T	3868	6825	0	0	855	0
CPCT02100122T	72	60	73	67	38	139
CPCT02030386T	21	147	80	44	101	187
CPCT02030400T	50	151	262	36	192	144
CPCT02030396T	81	100	86	66	102	273
CPCT02050176T	98	53	54	788	211	60
CPCT02100081T	133	88	90	17	287	71
CPCT02100084T	19	143	193	70	223	105
DRUP01050008T	35	7	26	422	66	58
CPCT02100085T	116	113	129	57	116	39
CPCT02100092T	14	121	167	20	164	69
CPCT02100090T	53	103	221	38	159	64
CPCT02100094T	31	30	25	62	56	42
CPCT02100089T	6	118	853	30	17	68
CPCT02100101T	10616	4513	0	0	0	0
CPCT02100095T	48	29	49	84	44	87
CPCT02030368T	73	130	140	113	60	287
CPCT02030369T	35	81	119	58	129	190
CPCT02100108T	52	50	113	88	11	167
CPCT02030375T	119	91	88	129	29	193
CPCT02030377T	26	7	42	85	22	99
CPCT02030374T	29	68	92	64	106	109
DRUP01050003T	104941	0	0	0	0	0
CPCT02330058T	116	125	51	416	62	199
CPCT02030417T	19	134	77	80	85	220
CPCT02100129T	54	31	62	38	58	171
CPCT02100134T	13	64	21	130	80	244
CPCT02030410T	10	93	155	73	128	177
CPCT02030421T	66	112	121	97	142	236
CPCT02030430T	1643	12633	80	21	64	620
CPCT02030416T	48	124	77	22	154	98
