Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP43633	5	6	19	0	0	8	3	5	0	23	3	5	0
SP36498	13	224	9	160	116	108	6	49	1	0	0	0	3
SP37516	7	177	105	130	40	52	9	28	2	0	1	0	5
SP39997	17	305	77	115	63	68	19	0	13	0	8	40	13
SP35617	8	254	164	43	0	114	28	23	0	0	21	4	12
SP37636	11	0	76	0	110	25	29	26	6	0	12	11	7
SP39907	17	33	218	42	0	120	7	28	0	0	23	0	1
SP40736	27	272	149	124	0	137	18	66	20	0	27	0	9
SP42154	15	104	61	194	7	113	45	63	0	4	37	29	8
SP39594	25	148	171	143	0	82	0	51	23	42	26	13	0
SP41453	9	157	59	99	22	88	28	37	3	55	6	11	0
SP34452	21	378	252	234	211	102	10	82	6	0	2	0	4
SP42829	23	285	84	170	0	112	53	14	3	15	19	3	8
SP37970	25	148	0	201	317	115	16	95	10	0	16	45	28
SP34186	25	318	135	184	26	134	52	60	16	42	2	32	4
SP37903	19	498	133	198	108	142	27	42	14	0	0	4	0
SP35849	3	63	24	0	41	44	27	22	5	19	0	30	1
SP36586	60	0	0	0	115	0	114	20	5	0	7	11	12
SP34431	9	95	121	70	112	37	0	5	1	0	14	7	0
SP37432	12	122	67	79	0	94	14	50	1	8	1	29	0
SP35989	17	1	90	53	119	40	7	30	10	0	21	9	5
SP39102	8	89	87	74	72	45	19	14	3	0	3	23	15
SP34493	11	0	37	0	114	94	31	43	2	0	3	15	0
SP36036	9	125	77	0	79	37	22	48	1	0	5	13	6
SP35951	38	245	130	96	173	29	11	6	9	29	28	7	23
SP39248	7	69	151	67	0	44	12	9	4	35	0	26	0
SP34246	5	134	110	50	175	139	0	29	1	97	13	4	8
SP35412	4	255	110	79	70	48	17	75	0	0	19	21	11
SP39298	33	695	375	230	0	165	10	55	19	0	34	14	17
SP38044	22	221	70	0	340	82	21	49	16	0	64	6	0
SP38271	33	161	0	144	220	48	16	78	11	7	7	54	7
SP43201	10	192	106	37	21	53	7	71	10	31	0	17	5
SP34191	7	95	155	0	154	29	13	0	8	0	8	9	0
SP40047	78	500	128	0	70	118	21	64	14	0	6	12	4
SP39349	2	136	67	0	265	17	13	24	2	0	18	33	0
SP37369	9	144	195	4	47	36	0	10	0	0	23	0	6
SP38759	19	53	110	1	325	105	22	50	11	0	8	44	0
SP36218	10	3	0	18	145	0	10	19	0	12	21	77	4
SP43510	7	467	62	138	0	51	1	54	9	14	26	16	8
SP43770	12	244	145	38	0	59	17	28	7	0	36	21	4
SP43651	46	486	216	259	118	55	56	7	6	0	37	49	26
SP106656	33	640	218	139	0	129	12	14	16	10	69	0	27
SP97249	45	410	202	0	0	138	176	89	17	0	37	34	10
SP106638	25	782	333	116	0	145	10	35	13	0	43	12	27
SP97161	32	429	92	284	112	157	30	59	24	0	0	41	24
SP43696	45	291	245	270	232	160	15	23	21	0	44	0	11
SP97113	25	378	147	111	0	59	14	28	16	0	0	37	13
SP97124	34	408	106	201	575	144	7	122	26	0	17	0	13
SP43808	32	145	50	73	81	120	21	67	20	0	39	19	14
SP43822	14	0	48	0	0	4	346	32	7	0	0	7	0
SP43514	16	334	98	38	77	19	13	20	3	0	13	0	18
SP97258	19	307	162	34	277	77	2	50	10	0	25	0	0
SP97194	42	488	395	465	141	285	68	142	31	0	85	8	26
SP109470	45	462	219	231	69	222	90	67	8	0	86	7	22
SP97278	15	214	119	211	153	106	19	36	15	0	56	0	0
SP109544	37	436	142	266	0	77	59	7	10	0	0	3	8
SP97104	22	0	0	20	0	19	26	354	5	0	11	7	40
SP106577	51	297	148	304	365	120	24	31	22	2	56	24	60
SP109457	28	63	0	0	38	10	199	25	11	0	13	39	8
SP109478	5	66	20	0	20	32	9	11	2	0	5	18	9
SP43688	15	407	123	190	0	25	10	20	9	44	41	15	1
SP97243	21	179	103	69	150	50	7	68	12	34	33	1	0
SP97269	29	317	318	315	41	134	19	70	21	0	16	0	21
SP113926	7	36	0	11	140	28	3	49	9	0	10	23	0
SP106560	12	132	219	23	130	27	5	49	9	0	41	0	0
SP43792	35	397	84	262	231	119	19	81	16	0	49	0	0
SP106602	27	159	161	191	0	63	9	48	7	0	32	29	8
SP97145	7	124	57	20	39	18	7	12	1	0	16	52	7
SP43664	44	727	0	214	29	252	97	195	25	7	68	58	7
SP43532	34	447	60	173	226	94	7	10	16	0	31	7	8
SP102816	25	1	65	63	365	28	6	86	7	0	40	20	4
SP102795	35	581	191	247	98	75	105	101	24	0	19	0	17
SP103197	19	284	254	86	0	116	21	54	13	0	12	24	0
SP102827	36	445	93	138	306	195	2	65	14	0	51	23	6
SP103233	19	133	103	0	383	95	24	20	8	0	46	25	3
SP103507	21	253	0	0	0	421	28	0	7	0	73	1	20
SP103100	16	214	57	28	104	45	19	0	5	0	8	8	5
SP103416	13	105	80	11	217	1	17	1	7	0	25	9	0
SP103005	22	193	82	15	24	43	15	25	3	0	15	15	6
SP102759	4	499	0	349	0	155	31	82	16	106	30	25	5
SP102741	10	213	237	34	84	47	44	34	6	0	13	0	1
SP102945	11	158	40	0	236	32	29	59	11	0	32	13	0
SP103826	0	241	84	63	140	21	10	23	0	0	17	0	4
SP103706	8	369	202	175	136	48	8	39	4	0	37	0	20
SP102897	9506	0	0	616	0	24	1985	0	0	690	294	359	0
SP102881	16	113	117	58	46	21	43	44	2	9	24	13	11
SP103715	13	200	153	44	112	33	6	4	6	0	27	4	15
SP102929	11	78	139	86	258	42	9	51	2	0	35	11	0
SP103619	2	45	32	34	0	60	2	14	1	19	3	6	0
SP103844	0	7	10	6	319	66	6	17	3	0	5	0	0
SP103128	27	76	45	83	204	84	28	112	15	0	20	0	9
SP103300	9	216	168	187	245	109	18	61	28	0	48	0	7
SP103057	17	303	145	127	0	252	0	19	4	0	67	0	2
SP103340	20	365	137	76	28	43	25	6	0	0	12	14	12
SP102913	22	270	142	0	202	30	33	33	7	0	27	1	8
SP102783	25	400	148	120	194	147	47	57	11	0	44	0	6
SP103080	31	230	329	122	174	59	63	47	2	0	44	29	7
SP103436	4	79	1	126	104	111	23	31	2	1	0	17	18
SP102804	0	301	214	128	103	216	13	47	0	0	8	0	0
SP102957	15	121	0	112	0	882	2	23	10	0	130	0	0
SP102873	10	129	127	41	7	84	22	29	7	0	24	15	0
SP103213	8	195	49	146	0	66	0	46	9	3	21	16	9
SP103467	4	0	16	50	46	36	3	15	0	0	9	13	2
SP103261	25	692	111	361	96	182	29	65	16	0	19	0	2
SP103156	29	275	110	143	101	153	16	18	5	0	9	27	11
SP103288	8	33	2	71	141	87	8	25	8	0	21	7	1
SP103444	10	102	58	16	292	38	4	19	4	0	21	0	0
SP103685	10	187	139	164	0	115	0	15	5	0	27	26	0
SP103140	16	518	240	249	0	180	15	2	5	0	15	6	7
SP103673	23	414	99	224	0	220	28	75	4	19	47	17	18
SP102839	10	153	38	0	363	41	22	28	5	0	20	6	0
SP103245	22	273	191	82	239	2	13	44	13	0	11	1	0
SP103037	0	133	0	36	83	16	0	0	11	0	4	19	0
SP103408	23	116	102	107	140	187	2	0	2	0	26	7	0
SP103021	19	170	155	50	116	99	6	37	13	0	11	0	5
SP103679	11	29	159	58	7	68	16	17	0	0	32	11	0
SP103065	26	371	211	308	2	81	15	9	8	55	45	16	16
SP102965	9	252	111	61	22	92	1	19	4	0	0	4	1
SP103221	43	308	91	318	157	234	30	65	14	0	40	20	0
SP103547	20	311	77	95	0	146	13	89	8	13	34	4	0
SP102973	20	373	0	163	0	493	45	18	15	0	55	29	6
SP103515	0	192	163	185	111	79	11	49	3	0	18	18	14
SP102747	6	39	5	0	144	10	3	0	1	0	1	0	0
SP103730	9	289	150	0	0	87	65	87	7	7	9	2	4
SP103535	26	121	140	69	187	595	47	96	17	0	75	0	12
SP102718	19	332	116	93	0	90	18	48	7	16	20	15	6
SP103483	8	153	25	38	140	27	11	0	3	0	0	15	1
SP103428	11	357	287	126	68	169	13	18	12	0	54	3	4
SP102755	30	711	106	304	317	212	4	156	0	0	46	0	30
SP103694	34	506	239	369	0	205	7	109	16	0	38	24	5
SP103595	11	0	0	36	373	33	14	39	7	10	0	28	0
SP103396	0	34	71	14	143	23	3	17	1	10	0	0	0
SP102716	6	103	68	75	6	34	2	10	2	23	5	0	2
SP102733	13	0	57	32	99	77	18	17	10	50	28	50	7
SP102989	21	114	216	165	58	91	32	84	5	50	15	23	0
SP103603	31	196	298	17	0	26	30	43	9	7	28	17	0
SP102921	14	24	69	38	275	73	20	52	11	0	9	0	0
SP103742	28	186	185	19	325	87	64	32	6	0	18	10	2
SP103555	6	0	45	0	0	16	5	2	0	0	0	12	1
SP103523	4	88	63	13	108	64	7	50	4	0	16	0	0
SP103575	10	166	160	43	45	77	68	27	0	0	18	16	18
SP103045	14	90	0	7	581	21	5	0	11	0	38	10	0
SP103455	30	257	130	182	23	151	18	76	14	31	42	27	11
SP103856	2	19	73	0	10	35	1	9	1	0	0	14	5
CPCT02020340T	0	407	47	41	0	97	14	118	48	124	35	28	0
CPCT02140010T	32	118	75	158	64	167	41	78	50	0	4	15	14
CPCT02110007T	32	165	255	215	0	205	57	38	86	39	6	19	28
CPCT02140015T	40	14	42	6	332	71	57	18	111	0	47	41	17
CPCT02020376T	22	76	90	0	0	0	112	88	52	43	2	28	0
CPCT02050051T	26	96	45	177	0	120	64	80	50	41	37	0	15
CPCT02140017T	75	292	0	374	338	193	179	83	114	22	44	49	32
CPCT02040048T	35	388	33	385	328	158	113	103	64	136	43	28	31
CPCT02060029T	38	48	0	181	0	105	255	79	37	71	42	30	28
CPCT02060039T	26	180	0	92	108	126	22	50	25	60	17	8	21
CPCT02050077T	46	181	147	125	0	88	113	52	82	56	32	7	28
CPCT02060050T	36	42	301	166	330	82	113	31	62	15	48	17	15
CPCT02020866T	22	156	126	5	0	87	13	67	41	73	12	13	21
CPCT02120177T	30	251	144	145	0	105	11	0	45	0	23	21	19
CPCT02140095T	44	231	256	347	0	216	11	11	61	0	0	0	403
CPCT02120176T	150	133	37	148	370	108	307	23	29	37	19	30	54
CPCT02120085T	30	132	5	95	0	110	98	60	166	31	39	53	18
CPCT02100138T	48	30	98	8	152	74	220	46	60	27	40	0	26
CPCT02080177T	31	175	158	92	8	73	262	23	57	0	31	10	24
CPCT02230079T	71	206	268	239	0	137	155	88	72	41	27	0	32
CPCT02340107T	136	196	188	142	0	137	231	5	53	5	46	0	52
CPCT02120096T	30	96	224	0	406	24	36	18	150	0	23	0	6
CPCT02120102T	7	43	64	24	5	0	9	1	22	0	0	9	7
CPCT02440023T	46	0	86	264	434	147	102	106	67	1	0	17	85
CPCT02160060T	18	375	0	88	164	74	44	5	39	21	12	0	38
CPCT02180055T	22	10	166	34	0	47	69	18	69	18	29	40	5
CPCT02140104T	41	0	38	0	92	14	108	15	23	47	18	22	31
CPCT02140105T	30	193	101	235	110	128	74	22	55	15	23	9	67
CPCT02190055T	62	174	210	148	0	179	119	79	59	114	28	62	46
CPCT02030551TII	25	0	0	87	0	55	307	0	143	185	55	51	348
CPCT02050317T	3	3	35	4	0	23	19	44	114	41	14	16	3
CPCT02180078T	15	199	198	102	11	100	22	37	37	0	14	39	19
CPCT02220075T	23	80	174	93	182	44	58	23	29	0	46	21	3
CPCT02230085T	36	329	108	238	41	81	214	129	80	109	107	12	34
CPCT02120195T	14	188	202	0	240	82	84	57	30	0	21	0	0
CPCT02080302T	34	157	229	282	61	180	76	66	62	91	49	32	12
CPCT02070470T	18	62	15	55	33	14	10	19	28	14	15	6	20
CPCT02300034T	16	222	228	236	0	105	94	53	98	0	44	13	19
CPCT02020955T	21	118	73	92	53	110	43	23	36	9	21	6	15
CPCT02020965T	23	253	0	124	78	98	42	70	34	53	17	38	31
CPCT02140094TII	53	233	143	0	279	51	34	243	112	28	0	8	337
CPCT02210083T	0	0	0	12	100	38	52	0	28	11	17	26	25
CPCT02100200T	33	509	174	125	2	140	69	7	22	58	0	20	50
CPCT02140106T	15	54	23	76	41	89	29	4	34	40	15	39	30
CPCT02140059T	31	404	140	309	0	120	48	36	54	38	59	0	34
WIDE01010156T	7	0	0	0	95	20	30	10	17	26	21	34	8
CPCT02100174T	82	112	239	0	0	61	34	20	82	39	53	37	21
CPCT02120200T	12	103	41	31	0	32	11	34	24	20	33	23	18
CPCT02140070T	47	101	0	0	0	46	143	38	98	47	7	26	21
CPCT02040248T	12	207	0	0	165	0	43	19	60	156	14	13	16
CPCT02060149T	20	129	81	0	52	31	53	49	80	19	7	0	10
CPCT02020718T	30	75	109	0	211	74	98	36	79	0	12	0	8
CPCT02230096T	112	201	193	213	130	67	280	83	73	27	54	18	34
CPCT02180064T	22	97	64	153	0	106	28	42	81	0	26	53	23
CPCT02020764T	22	195	82	95	0	61	321	56	238	28	80	4	3
CPCT02440012T	14	336	75	109	0	66	75	98	93	47	14	76	13
CPCT02020752T	13	177	120	36	0	22	86	25	48	10	10	0	3
CPCT02140071T	19	178	48	104	25	139	47	53	132	0	17	23	14
CPCT02140074T	30	205	136	212	0	109	65	52	54	58	52	22	12
CPCT02140017TII	61	286	0	349	386	185	161	76	157	0	36	43	13
CPCT02120143T	14	141	179	95	0	80	65	31	59	59	13	30	14
CPCT02030431T	24	25	47	103	114	94	88	4	59	0	14	1	17
CPCT02180067T	1	95	51	72	14	74	69	19	83	0	18	7	22
CPCT02160052T	28	136	63	104	458	71	29	7	70	22	36	36	26
CPCT02140080T	12	5	94	0	33	12	90	28	47	10	6	0	2
CPCT02170036T	265	0	0	0	31	0	406	11	127	0	4	16	45
CPCT02290045T	13	86	151	0	0	34	39	22	64	22	3	13	21
CPCT02060269T	32	57	49	25	233	61	38	24	56	72	28	2	20
CPCT02230113T	8	0	49	0	0	17	59	0	48	47	7	15	10
CPCT02050407T	23	136	26	31	91	78	103	20	97	0	32	29	13
CPCT02030543T	34	2	0	57	328	105	128	235	118	0	30	21	43
CPCT02190050T	23	232	47	181	0	156	101	40	74	95	3	26	30
CPCT02140087T	8	233	82	34	138	88	35	64	63	0	26	12	25
CPCT02100190T	26	258	0	108	0	88	222	75	135	90	30	8	21
CPCT02140094T	21	65	0	0	233	0	14	67	283	0	0	3	0
CPCT02130164T	20	103	108	141	28	102	18	50	42	0	12	14	28
CPCT02140093T	25	439	125	264	0	191	82	0	27	0	2	43	19
CPCT02020592T	9	102	0	0	0	0	15	26	170	0	2	21	0
CPCT02180076T	12	61	92	17	0	35	25	20	23	26	14	22	40
CPCT02020865T	29	314	206	294	151	227	16	102	44	10	30	18	44
CPCT02230059T	15	138	0	14	158	28	47	6	112	36	4	59	16
CPCT02180022T	80	43	0	102	70	109	239	40	35	83	30	9	27
CPCT02120014T	58	117	91	278	0	150	49	132	84	138	5	31	37
CPCT02180033T	13229	0	0	0	0	0	1405	0	107	761	221	162	5
CPCT02140046T	70	17	101	89	55	60	99	47	42	0	18	41	15
CPCT02080111T	32	0	14	0	15	0	239	92	59	1	573	9	40
CPCT02120027T	85	170	191	75	46	48	145	15	57	58	8	35	54
CPCT02140042TII	21	39	15	21	0	60	25	33	18	40	8	8	26
CPCT02070169T	13	87	54	0	0	49	8	35	41	27	0	0	33
CPCT02160024T	42	266	146	122	48	131	105	99	30	37	46	24	10
CPCT02020566T	0	0	6	0	0	0	1	0	125	0	17	0	1
CPCT02230033T	15	0	0	167	0	96	77	50	53	61	29	16	3
CPCT02030356T	37	251	121	0	147	27	17	71	61	23	2	18	8
CPCT02090021T	26	250	105	158	20	153	51	73	170	0	10	4	24
CPCT02330047T	16	57	157	92	179	67	49	5	210	0	3	28	34
CPCT02100107T	48	99	142	266	35	141	130	110	202	4	31	42	40
CPCT02020580T	29	66	99	0	44	30	92	31	176	0	11	23	11
CPCT02180003T	8	0	0	12	0	23	5	37	176	8	11	10	8
CPCT02020414T	69	93	98	216	28	158	76	48	95	24	17	9	42
CPCT02050087T	19	116	41	28	6	42	69	33	40	105	28	23	0
CPCT02010458T	13	0	31	0	0	15	44	35	60	107	18	25	30
CPCT02020447T	32	95	0	34	184	0	135	14	26	106	29	24	19
CPCT02060067T	28	29	22	148	0	82	21	283	81	88	19	1	25
CPCT02020480T	31	344	236	38	0	0	28	0	43	15	15	11	17
CPCT02140042T	65	117	164	66	0	62	82	78	27	80	23	37	22
CPCT02120002T	15	208	88	111	0	107	38	19	37	49	27	42	25
CPCT02030332T	25	107	126	18	0	88	75	0	52	114	41	67	22
CPCT02230015T	39	168	148	35	0	106	44	30	37	18	29	39	11
CPCT02060138T	22	494	22	44	262	101	86	140	206	0	49	9	25
CPCT02360007T	36403	0	0	0	0	0	3050	0	308	2719	0	0	0
CPCT02040181T	34	418	63	121	44	147	56	111	113	25	55	0	26
CPCT02300027T	39	297	82	153	98	93	49	48	59	54	39	0	0
CPCT02120090T	15	93	80	185	0	95	40	54	82	7	15	12	6
WIDE01010520T	64	405	16	141	0	206	42	187	66	42	17	77	41
WIDE01010600T	5	87	0	34	107	4	0	3	20	47	15	30	4
WIDE01010710T	256	68	235	14	0	111	302	81	66	125	0	20	43
WIDE01010727T	8	44	6	31	0	63	23	17	33	82	7	10	19
