MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:T:0	3.73E-05	9.45E-05	6.99E-05	6.13E-04	1.55E-04	1.14E-04	2.07E-04	3.75E-04	8.43E-04
1:Ins:T:1	5.41E-07	1.88E-04	8.52E-05	1.75E-03	4.94E-04	3.84E-04	2.78E-04	6.37E-04	5.21E-04
1:Ins:T:2	1.46E-04	9.59E-05	3.04E-05	9.45E-04	3.95E-04	1.75E-04	1.97E-04	6.62E-04	3.47E-04
1:Ins:T:3	6.98E-05	7.88E-05	4.65E-05	5.55E-04	1.98E-04	2.27E-04	1.59E-04	3.51E-04	3.32E-04
1:Ins:T:4	3.32E-05	7.02E-05	4.88E-05	2.20E-04	7.59E-05	1.39E-04	1.14E-04	1.49E-04	1.68E-04
1:Ins:T:5	1.19E-03	1.07E-03	6.99E-04	8.27E-03	1.73E-03	9.47E-04	2.94E-03	2.30E-03	5.99E-03
2:Del:R:0	5.50E-05	7.63E-05	1.02E-04	1.51E-03	1.02E-03	3.37E-04	2.01E-04	2.46E-04	3.83E-04
2:Del:R:1	7.13E-05	1.57E-04	1.21E-04	7.10E-04	4.15E-04	8.28E-04	1.95E-04	2.37E-04	4.19E-04
2:Del:R:2	3.11E-05	5.23E-05	4.56E-05	2.41E-04	1.27E-04	2.36E-04	1.08E-04	1.78E-04	1.53E-04
2:Del:R:3	7.54E-05	4.74E-06	2.97E-05	4.33E-04	1.80E-06	1.10E-04	7.95E-05	1.14E-04	1.44E-04
2:Del:R:4	2.34E-04	1.84E-05	1.04E-05	8.50E-04	1.21E-05	8.00E-05	7.27E-05	8.13E-05	9.76E-05
2:Del:R:5	7.60E-04	1.77E-05	4.50E-06	2.85E-03	3.08E-05	2.09E-04	2.51E-04	1.23E-04	5.80E-04
3:Del:R:0	1.90E-05	5.32E-05	7.54E-05	1.32E-03	9.04E-04	2.95E-04	2.12E-04	1.23E-04	2.67E-04
3:Del:R:1	4.33E-05	1.32E-04	1.43E-04	4.66E-04	3.12E-04	5.42E-04	1.54E-04	2.48E-04	4.04E-04
3:Del:R:2	1.31E-05	5.64E-05	1.85E-05	1.03E-04	7.03E-05	1.86E-04	9.00E-05	9.41E-05	7.23E-05
3:Del:R:3	1.03E-05	2.55E-05	8.09E-06	6.97E-05	2.07E-05	7.51E-05	4.83E-05	2.67E-05	4.80E-05
3:Del:R:4	1.38E-05	1.46E-05	5.83E-06	5.63E-05	1.43E-05	6.76E-05	6.25E-06	2.94E-05	5.26E-05
3:Del:R:5	2.82E-05	2.26E-05	7.13E-06	8.46E-05	1.06E-05	6.97E-05	7.50E-08	5.53E-05	1.42E-05
4:Del:R:0	5.71E-06	4.95E-05	7.13E-05	1.14E-03	7.25E-04	2.62E-04	1.52E-04	1.19E-04	2.95E-04
4:Del:R:1	2.31E-05	1.31E-04	8.99E-05	1.67E-04	2.01E-04	6.34E-04	2.02E-04	2.44E-04	2.53E-04
4:Del:R:2	1.53E-05	4.66E-05	2.68E-05	9.92E-05	5.68E-05	2.07E-04	9.41E-05	8.12E-05	1.31E-04
4:Del:R:3	3.44E-05	4.13E-05	1.08E-05	1.76E-04	4.22E-05	1.26E-04	6.15E-05	5.50E-05	1.16E-04
4:Del:R:4	1.19E-05	1.83E-05	8.22E-06	8.49E-05	9.64E-06	6.46E-05	1.94E-05	2.55E-05	3.75E-05
4:Del:R:5	1.88E-05	1.45E-05	6.38E-06	6.57E-05	1.99E-05	4.25E-05	3.17E-05	2.64E-05	8.82E-06
5:Del:R:0	1.40E-47	2.40E-47	2.66E-03	2.54E-03	2.90E-03	2.54E-04	9.09E-04	6.83E-05	1.40E-47
5:Del:R:1	6.82E-06	8.83E-05	1.40E-04	6.64E-04	8.24E-05	2.89E-04	1.74E-04	7.23E-05	2.25E-04
5:Del:R:2	6.11E-06	2.81E-05	1.99E-05	1.24E-04	3.95E-05	1.02E-04	6.05E-05	3.56E-05	9.82E-05
5:Del:R:3	5.94E-06	1.84E-06	1.02E-05	3.28E-05	2.19E-05	4.74E-05	4.14E-05	0.00E+00	3.26E-05
5:Del:R:4	6.20E-06	4.56E-06	4.92E-06	2.10E-05	3.94E-06	2.24E-05	4.14E-06	2.24E-05	1.92E-05
5:Del:R:5	2.72E-06	3.43E-06	3.72E-06	8.69E-06	1.83E-06	5.41E-06	3.60E-06	1.08E-05	8.43E-06
2:Ins:R:0	5.07E-05	1.15E-04	5.59E-05	7.97E-04	2.23E-05	1.25E-04	2.84E-04	3.96E-04	1.01E-03
2:Ins:R:1	7.12E-06	7.24E-05	0.00E+00	7.37E-04	3.22E-04	2.89E-04	1.96E-04	1.56E-04	3.56E-04
2:Ins:R:2	1.15E-05	5.55E-05	2.50E-05	3.96E-04	1.47E-04	1.54E-04	1.42E-04	1.07E-04	2.07E-04
2:Ins:R:3	2.41E-05	4.17E-05	1.73E-05	1.68E-04	3.07E-05	8.30E-05	7.87E-05	6.82E-05	1.62E-04
2:Ins:R:4	9.47E-05	4.57E-05	1.49E-05	3.68E-04	1.04E-05	3.08E-05	6.75E-05	3.53E-05	1.46E-04
2:Ins:R:5	4.11E-04	1.87E-04	2.33E-05	1.77E-03	1.40E-04	2.39E-05	2.63E-04	9.86E-05	5.36E-04
3:Ins:R:0	1.02E-05	7.20E-05	3.77E-05	4.82E-04	2.17E-05	3.81E-05	2.10E-04	1.79E-04	4.46E-04
3:Ins:R:1	2.41E-06	5.19E-05	2.66E-05	5.70E-04	1.79E-04	2.57E-04	1.42E-04	1.86E-04	2.97E-04
3:Ins:R:2	3.91E-06	1.13E-05	1.69E-05	1.07E-04	3.51E-05	7.48E-05	4.14E-05	6.15E-05	1.11E-04
3:Ins:R:3	3.29E-06	8.55E-06	8.35E-06	1.89E-05	4.79E-06	2.39E-05	9.49E-06	1.19E-05	4.03E-05
3:Ins:R:4	5.19E-06	8.04E-06	5.74E-06	1.74E-05	6.97E-06	1.28E-05	1.94E-05	7.32E-06	2.36E-05
3:Ins:R:5	4.02E-05	3.13E-05	1.04E-05	1.57E-04	1.54E-05	3.60E-05	4.26E-05	2.08E-05	8.36E-05
4:Ins:R:0	5.69E-05	1.00E-04	1.22E-05	7.12E-04	4.53E-07	7.14E-05	3.02E-04	5.31E-04	6.15E-04
4:Ins:R:1	2.94E-07	7.59E-05	2.11E-05	8.38E-04	1.83E-04	3.74E-04	1.91E-04	8.66E-05	4.05E-04
4:Ins:R:2	6.10E-06	1.78E-05	1.49E-05	1.00E-04	1.43E-05	6.57E-05	5.86E-05	2.15E-05	1.22E-04
4:Ins:R:3	1.00E-05	1.32E-05	9.06E-06	4.68E-05	1.08E-05	2.74E-05	3.21E-05	2.55E-05	6.76E-05
4:Ins:R:4	1.34E-05	2.41E-05	7.53E-06	7.51E-05	2.12E-05	5.13E-05	2.64E-05	2.05E-05	8.04E-05
4:Ins:R:5	7.78E-06	2.85E-05	1.56E-05	8.36E-05	3.44E-05	6.78E-05	5.02E-05	3.19E-05	1.12E-04
5:Ins:R:0	7.27E-05	5.50E-10	1.70E-09	2.65E-04	3.05E-09	2.47E-46	1.85E-03	3.42E-09	2.38E-08
5:Ins:R:1	3.32E-07	1.79E-04	1.99E-04	1.60E-03	1.69E-04	6.43E-04	3.55E-04	2.58E-04	5.39E-04
5:Ins:R:2	3.37E-06	2.79E-05	3.05E-05	1.31E-04	1.01E-05	7.79E-05	5.82E-05	1.96E-05	1.05E-04
5:Ins:R:3	2.83E-06	1.60E-05	6.07E-06	3.44E-05	7.38E-06	2.78E-05	2.91E-05	6.03E-06	6.23E-05
5:Ins:R:4	1.46E-06	1.28E-05	8.79E-06	2.05E-05	1.02E-05	1.70E-05	3.91E-06	2.98E-05	3.79E-05
5:Ins:R:5	9.89E-07	9.31E-06	4.51E-06	2.29E-05	8.13E-06	2.78E-05	8.07E-06	6.36E-06	3.51E-05
2:Del:M:1	1.01E-04	1.18E-04	5.04E-05	1.07E-03	8.26E-04	5.53E-04	1.78E-04	2.64E-04	4.09E-04
3:Del:M:1	8.69E-06	3.69E-05	7.05E-05	1.20E-03	7.80E-04	3.01E-04	8.26E-05	8.88E-05	1.65E-04
3:Del:M:2	2.74E-05	8.10E-05	9.12E-05	6.47E-04	3.87E-04	2.62E-04	1.56E-04	1.94E-04	3.03E-04
4:Del:M:1	2.96E-05	5.54E-05	7.17E-05	9.87E-04	6.60E-04	2.55E-04	1.71E-04	1.16E-04	2.86E-04
4:Del:M:2	8.57E-06	7.78E-05	1.69E-04	5.83E-04	3.30E-04	2.66E-04	1.56E-04	9.71E-05	1.06E-04
4:Del:M:3	1.42E-05	9.17E-05	1.18E-04	2.57E-04	1.61E-04	3.70E-04	1.57E-04	7.64E-05	2.10E-04
5:Del:M:1	3.74E-05	1.59E-04	3.46E-03	3.67E-04	6.34E-03	6.20E-04	1.22E-03	4.95E-04	7.36E-04
5:Del:M:2	7.69E-06	1.23E-04	8.49E-04	2.36E-04	3.44E-03	2.75E-46	3.00E-04	1.94E-04	4.68E-04
5:Del:M:3	1.27E-05	9.03E-05	1.70E-03	1.82E-04	1.44E-03	2.03E-04	1.62E-04	1.43E-04	3.95E-04
5:Del:M:4	4.85E-06	3.82E-05	1.22E-03	1.47E-04	5.10E-04	2.18E-04	1.28E-04	1.50E-04	2.04E-04
5:Del:M:5	4.72E-06	1.30E-04	1.18E-03	8.88E-04	5.05E-05	3.64E-04	3.02E-04	9.19E-05	3.90E-04
