NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	166.536	26.839	34.976	19.728	3.886	0.974	1000000.0
2	165.163	26.733	34.476	19.701	0.099	0.974	1000000.0
3	165.544	26.644	34.935	19.61	0.1	0.975	1000000.0
4	164.758	26.547	34.479	19.408	0.098	0.976	1000000.0
5	163.975	26.432	34.341	19.428	0.098	0.975	1000000.0
6	165.022	26.864	34.471	19.969	0.099	0.974	1000000.0
7	164.797	26.515	34.633	19.488	0.099	0.975	1000000.0
8	166.712	26.789	35.155	19.762	3.886	0.975	1000000.0
9	165.733	26.635	35.06	19.673	0.098	0.974	1000000.0
10	165.536	26.67	34.783	19.579	0.098	0.975	1000000.0
11	164.995	26.83	34.178	19.744	0.099	0.975	1000000.0
12	164.906	26.772	34.562	19.763	0.1	0.974	1000000.0
13	165.557	26.709	34.794	19.77	0.099	0.975	1000000.0
14	165.292	26.799	34.4	19.8	0.098	0.975	1000000.0
15	164.281	26.609	34.285	19.552	0.099	0.975	1000000.0
16	165.738	26.772	35.131	19.92	0.099	0.974	1000000.0
17	166.617	26.703	35.308	19.606	0.099	0.975	1000000.0
18	170.778	27.886	38.943	22.102	0.104	0.965	1000000.0
19	164.681	26.8	34.548	19.853	0.098	0.974	1000000.0
20	164.719	26.624	34.219	19.588	0.099	0.975	1000000.0
21	164.517	26.638	34.331	19.569	0.099	0.975	1000000.0
22	164.869	26.76	34.415	19.722	0.099	0.975	1000000.0
23	173.494	28.201	39.92	22.296	0.104	0.964	1000000.0
24	164.364	26.568	34.237	19.397	0.099	0.975	1000000.0
25	164.07	26.664	34.367	19.754	0.099	0.974	1000000.0
26	165.343	26.67	34.648	19.619	0.098	0.975	1000000.0
27	165.488	26.783	34.722	19.795	0.098	0.975	1000000.0
28	163.991	26.688	33.972	19.648	0.098	0.975	1000000.0
29	166.48	26.693	35.233	19.772	0.099	0.974	1000000.0
30	164.815	26.533	34.713	19.467	0.098	0.975	1000000.0
31	166.626	26.821	34.632	19.746	0.099	0.975	1000000.0
32	164.531	26.629	34.238	19.571	0.099	0.975	1000000.0
33	165.664	26.87	34.738	19.846	0.099	0.975	1000000.0
34	172.962	28.179	39.779	22.211	0.104	0.965	1000000.0
35	165.633	26.771	34.59	19.765	0.098	0.975	1000000.0
36	165.357	26.754	34.571	19.693	0.099	0.975	1000000.0
37	165.129	26.736	34.426	19.684	0.099	0.975	1000000.0
38	165.326	26.767	34.677	19.788	3.885	0.975	1000000.0
39	164.508	26.698	34.199	19.649	0.099	0.975	1000000.0
40	166.122	26.803	34.325	19.538	0.098	0.975	1000000.0
41	166.515	26.843	35.192	19.822	3.887	0.974	1000000.0
42	172.45	28.037	39.77	22.128	0.104	0.965	1000000.0
43	166.197	26.884	34.723	19.819	0.099	0.975	1000000.0
44	165.11	26.736	34.637	19.724	0.099	0.975	1000000.0
45	164.595	26.664	34.568	19.729	0.099	0.975	1000000.0
46	165.899	26.772	34.82	19.675	0.099	0.975	1000000.0
47	164.765	26.774	34.177	19.668	0.099	0.975	1000000.0
48	165.193	26.73	34.71	19.753	0.099	0.974	1000000.0
49	164.889	26.64	34.318	19.613	0.098	0.975	1000000.0
50	164.303	26.544	34.219	19.405	0.099	0.975	1000000.0
51	165.413	26.758	34.518	19.811	0.099	0.975	1000000.0
52	165.615	26.715	34.774	19.676	3.886	0.975	1000000.0
53	164.922	26.682	34.769	19.692	0.098	0.975	1000000.0
54	164.634	26.483	34.407	19.394	0.098	0.976	1000000.0
55	164.843	26.675	34.525	19.665	0.098	0.975	1000000.0
56	163.916	26.567	34.431	19.582	0.099	0.975	1000000.0
57	164.507	26.849	33.919	19.833	0.098	0.975	1000000.0
58	171.763	28.29	38.314	22.419	0.104	0.965	1000000.0
59	166.261	26.858	35.038	19.771	0.099	0.975	1000000.0
60	166.609	26.807	34.903	19.735	0.099	0.975	1000000.0
61	164.529	26.764	34.292	19.744	0.1	0.975	1000000.0
62	165.379	26.707	34.849	19.67	0.098	0.975	1000000.0
63	166.011	26.724	34.923	19.739	0.098	0.975	1000000.0
64	164.256	26.522	34.36	19.475	0.098	0.975	1000000.0
65	164.47	26.802	34.406	19.763	0.098	0.975	1000000.0
66	165.364	26.837	34.664	19.827	0.099	0.974	1000000.0
67	163.637	26.569	34.017	19.521	0.098	0.975	1000000.0
68	165.068	26.719	34.523	19.603	0.098	0.975	1000000.0
69	164.3	26.512	34.263	19.421	0.099	0.975	1000000.0
70	164.632	26.729	34.539	19.684	0.099	0.975	1000000.0
71	165.602	26.647	34.778	19.503	0.098	0.975	1000000.0
72	164.943	26.679	34.782	19.722	0.099	0.974	1000000.0
73	164.662	26.63	34.395	19.526	0.098	0.975	1000000.0
74	165.447	26.912	34.609	19.923	0.1	0.974	1000000.0
75	165.693	26.59	34.951	19.592	0.099	0.975	1000000.0
76	165.298	26.614	34.784	19.63	0.098	0.975	1000000.0
77	163.892	26.542	33.942	19.475	0.098	0.975	1000000.0
78	164.214	26.513	34.466	19.569	0.098	0.975	1000000.0
79	164.869	26.623	34.74	19.634	0.098	0.975	1000000.0
80	162.973	26.593	33.823	19.611	0.099	0.975	1000000.0
81	165.774	26.597	34.628	19.372	0.098	0.976	1000000.0
82	165.089	26.705	34.193	19.598	0.098	0.975	1000000.0
83	165.061	26.605	34.637	19.534	0.099	0.975	1000000.0
84	164.377	26.729	34.107	19.673	0.099	0.974	1000000.0
85	163.442	26.562	33.631	19.49	0.098	0.975	1000000.0
86	164.429	26.702	34.213	19.708	0.099	0.975	1000000.0
87	164.629	26.775	34.226	19.671	0.1	0.975	1000000.0
88	163.401	26.387	34.013	19.352	0.098	0.975	1000000.0
89	171.278	28.081	38.784	22.155	0.103	0.965	1000000.0
90	164.482	26.541	34.124	19.396	0.099	0.975	1000000.0
91	164.71	26.627	34.09	19.564	0.098	0.975	1000000.0
92	166.187	26.812	34.972	19.764	0.099	0.975	1000000.0
93	165.217	26.695	34.872	19.713	0.099	0.975	1000000.0
94	164.26	26.751	34.133	19.692	0.099	0.975	1000000.0
95	164.819	26.651	34.614	19.594	0.098	0.975	1000000.0
96	166.545	26.851	35.536	19.847	0.098	0.975	1000000.0
97	165.525	26.772	34.836	19.687	0.099	0.974	1000000.0
98	164.572	26.587	34.369	19.488	0.099	0.975	1000000.0
99	164.103	26.636	34.502	19.574	3.885	0.975	1000000.0
100	166.309	26.697	34.997	19.595	0.099	0.975	1000000.0
