Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
CPCT02440024T	0	3	67	58	3	0	4	0	45	20	27	6	9	26	10	12	35	25
CPCT02030442T	566	54	451	263	2	0	26	7	102	156	88	187	708	96	56	135	206	125
CPCT02330089T	605	214	622	188	7	0	73	51	155	64	12	134	53	58	68	46	14	48
CPCT02210042T	433	32	173	47	0	0	33	0	30	115	29	56	70	65	25	0	15	17
DRUP01070039T	128	0	21	0	0	243	13	0	9	243	15	179	53	0	154	27	27	8
CPCT02220067T	284	57	461	106	0	228	164	0	115	36	160	35	331	103	48	29	84	35
CPCT02340057T	754	0	394	67	0	0	19	50	35	87	22	108	116	112	0	56	22	27
CPCT02010743T	564	67	170	161	0	0	148	0	54	137	29	76	104	83	13	10	70	13
CPCT02030454T	736	37	229	190	12	0	63	10	36	105	121	44	94	65	57	25	8	13
CPCT02320001T	1166	152	386	382	0	0	847	0	198	137	104	36	190	0	47	57	13	81
CPCT02390017T	624	45	345	91	26	0	149	0	157	62	70	178	65	28	112	32	23	26
CPCT02370012T	787	146	598	147	0	0	63	0	346	0	73	1036	283	0	320	0	0	98
CPCT02240007TII	424	30	376	106	0	0	104	0	90	131	117	73	2	53	108	32	41	33
CPCT02010747T	263	32	438	141	0	0	39	0	66	83	45	99	14	36	21	48	4	24
CPCT02010750T	548	91	450	111	0	0	73	0	99	37	45	96	36	39	53	17	23	15
CPCT02330092T	138	94	84	46	0	0	7	98	75	68	36	46	44	21	21	20	14	51
DRUP01340017T	110046	72170	2959	0	8622	0	732	0	0	544	0	0	0	0	0	0	0	0
CPCT02060259T	701	28	304	424	2	118	113	0	93	24	147	34	32	62	83	42	36	40
CPCT02080197T	403	66	505	201	14	177	30	12	29	143	86	147	65	0	21	71	67	35
CPCT02110059T	852	0	144	22	7	0	38	0	22	94	192	46	34	16	41	41	0	27
CPCT02220076T	238	51	410	194	0	89	13	0	54	44	41	132	33	41	0	33	54	30
CPCT02010751T	113	18	286	76	4	0	14	4	55	92	106	16	21	24	0	24	6	11
CPCT02220077T	324	12	142	36	0	66	249	0	91	20	143	6	29	10	20	15	24	32
DRUP01060010T	1175	161	345	0	0	0	297	0	41	167	24	144	53	75	38	74	37	60
CPCT02140061T	634	273	103	34	0	0	25	0	20	103	23	142	32	77	7	57	13	7
CPCT02270018T	201	3	318	167	6	201	38	0	86	24	17	40	31	58	31	7	25	29
CPCT02310007T	468	37	422	266	1	0	136	0	64	78	35	36	18	156	16	44	42	42
CPCT02230087T	605	59	548	325	0	127	62	0	84	66	54	174	80	76	13	69	0	35
CPCT02150048T	799	186	442	287	56	0	215	0	196	23	72	104	1102	164	116	118	80	43
DRUP01010122T	99218	46901	2691	6041	5048	0	101	0	0	343	0	0	0	0	0	0	0	0
CPCT02330095T	583	55	417	183	6	86	21	0	88	77	73	128	107	121	0	53	44	76
CPCT02340075T	995	149	654	438	0	14	24	0	139	73	23	148	59	104	45	15	36	46
DRUP01010072T	58	28	411	183	25	337	150	0	66	108	35	65	39	188	69	68	18	42
CPCT02330087T	188	20	124	45	37	0	341	68	67	83	232	0	56	76	5	144	13	15
CPCT02240010T	813	12	494	249	22	0	161	12	140	76	85	35	48	40	36	83	70	43
CPCT02110062T	319	0	824	144	10	222	145	36	61	91	149	155	202	199	640	21	134	73
WIDE01010038T	0	0	183	47	0	236	230	44	48	23	106	24	41	38	35	50	0	21
CPCT02050325T	434	102	546	131	2	169	233	15	109	62	84	63	120	75	251	50	110	51
CPCT02050327T	300	50	337	267	0	272	36	67	153	49	21	54	22	381	127	15	19	35
CPCT02050329T	497	2	454	410	23	323	188	27	128	124	197	199	31	58	81	66	61	28
WIDE01010060T	223	80	245	151	23	31	65	3	19	63	228	45	15	90	0	24	26	25
WIDE01010100T	413	105	259	168	30	0	57	0	82	0	29	97	8	32	23	17	31	7
DRUP01340006T	0	71	283	58	0	610	195	0	106	77	810	91	273	30	112	91	39	100
CPCT02220036T	605	30	260	209	0	0	185	0	99	23	89	17	75	4	75	3	49	54
WIDE01010066T	146	67	242	242	0	580	53	0	69	28	31	81	64	90	58	98	24	32
WIDE01010077T	459	39	320	184	4	0	65	0	56	61	0	55	24	69	89	47	30	13
CPCT02040226T	545	53	472	400	0	91	16	0	63	48	8	141	41	91	3	53	22	36
CPCT02330098T	370	0	87	0	2	0	21	0	0	180	45	40	16	36	31	66	3	21
WIDE01010091T	262	51	351	121	26	30	55	32	71	26	53	91	161	72	53	32	61	33
CPCT02110064T	291	28	224	141	4	17	40	0	30	73	70	57	188	71	41	20	12	38
WIDE01010063T	175	62	184	83	0	0	46	62	42	13	76	47	56	37	46	122	16	24
WIDE01010097T	269	63	370	163	1	0	17	0	55	20	69	51	7	32	33	20	34	28
WIDE01010096T	390	77	342	0	0	0	17	0	0	57	121	121	104	69	326	78	115	64
CPCT02370022T	560	35	482	280	63	0	131	0	165	30	37	48	102	117	81	0	73	9
CPCT02020695T	257	7	426	112	15	113	26	0	27	111	57	49	64	65	356	5	84	63
CPCT02100201T	738	0	497	103	0	0	31	0	92	11	13	104	82	91	71	12	47	39
CPCT02050335T	234	0	203	47	55	0	232	31	72	103	151	55	23	72	43	20	5	28
CPCT02160040T	515	0	105	119	58	0	512	0	182	123	331	0	550	52	658	106	121	84
CPCT02240012T	0	55	177	4	0	357	116	17	46	77	216	199	20	92	51	112	29	37
WIDE01010128T	623	79	492	315	0	24	197	0	53	42	0	65	7	91	19	20	13	49
CPCT02220081T	299	28	189	112	0	0	46	24	61	25	13	24	98	56	31	15	71	23
CPCT02100165T	288	12	289	28	29	185	135	0	78	46	96	116	62	39	30	49	14	27
DRUP01230004T	96897	68547	2482	1759	7359	0	69	0	381	877	0	0	68	0	0	0	0	5
DRUP01060002T	219	65	454	164	0	76	226	24	18	440	54	40	27	56	100	59	6	46
WIDE01010206T	413	24	230	182	37	0	621	127	140	20	227	46	41	32	24	43	49	29
WIDE01010001T	191	47	167	79	2	132	31	0	64	13	15	82	3	41	20	6	2	11
CPCT02120112T	765	191	752	286	0	4	189	0	134	116	41	64	77	74	38	221	28	10
CPCT02120119T	450	109	254	192	0	0	3	0	63	151	54	112	39	111	30	41	29	31
WIDE01010154T	0	75	694	361	0	558	7	1	65	52	357	30	70	42	162	154	77	68
CPCT02370020T	685	11	325	215	0	61	30	0	37	183	28	85	39	66	39	17	25	36
CPCT02230090T	539	48	365	185	18	0	68	0	87	104	44	85	28	72	28	61	36	389
CPCT02210048T	0	18	99	39	0	120	126	115	21	149	81	5	22	63	0	65	22	33
WIDE01010159T	1149	138	488	234	0	0	23	0	206	1	1	119	60	89	52	31	25	37
WIDE01010179T	536	82	572	269	0	52	59	0	137	29	64	86	20	73	46	0	24	40
WIDE01010177T	321	0	460	125	28	0	109	96	57	46	130	56	67	52	29	48	19	60
WIDE01010166T	587	66	333	84	0	0	56	0	20	83	54	82	0	0	0	886	0	42
CPCT02130069T	361	9	339	281	0	0	63	0	38	72	22	101	22	32	13	29	33	13
WIDE01010168T	768	109	486	373	0	0	83	0	128	25	181	17	22	118	17	42	39	23
CPCT02340074T	415	49	248	225	0	142	264	0	199	166	75	81	200	56	77	44	51	26
CPCT02290032T	386	44	187	65	7	0	4	0	58	141	0	124	1	22	0	47	0	28
WIDE01010200T	539	123	385	315	0	273	57	0	120	2	427	108	37	28	87	50	91	52
DRUP01340016T	91658	48700	10851	8002	2052	0	0	0	80	889	0	0	0	0	0	0	0	0
WIDE01010228T	193	123	256	344	5	176	10	152	247	55	36	144	50	251	33	101	1	46
WIDE01010227T	742	82	532	287	0	16	66	0	111	49	6	163	40	83	36	46	20	28
WIDE01010232T	314	131	246	216	0	163	15	0	64	14	0	101	22	95	10	29	13	23
WIDE01010196T	55	0	326	278	0	364	56	0	95	24	4	54	34	89	30	11	29	28
CPCT02050352T	539	101	380	201	0	0	457	0	166	36	57	92	23	66	14	23	17	11
CPCT02100173T	486	42	264	195	0	59	411	0	65	191	60	37	46	72	0	38	5	25
CPCT02210049T	381	92	214	129	0	23	133	0	167	48	76	92	78	98	16	78	2	28
WIDE01010236T	298	35	428	125	5	140	65	0	118	18	38	55	21	42	26	21	25	57
CPCT02210050T	589	99	853	247	0	0	79	0	116	73	35	108	18	121	0	53	25	55
WIDE01010218T	1098	180	584	411	0	0	89	0	164	17	0	167	32	178	29	41	19	52
WIDE01010261T	79	206	622	187	0	204	33	0	95	41	21	168	24	98	4	50	26	13
CPCT02350002T	805	195	248	216	1	0	175	0	107	107	80	59	31	224	108	70	5	45
CPCT02130089T	415	143	250	120	0	0	65	0	50	221	3	41	57	48	20	340	0	27
WIDE01010251T	0	34	202	75	0	211	101	33	42	39	47	83	20	88	21	27	28	21
WIDE01010273T	222	38	159	175	5	0	23	65	5	33	23	37	7	67	14	16	17	29
WIDE01010252T	0	57	527	194	0	268	55	0	149	11	6	91	21	59	37	15	26	39
WIDE01010258T	203	0	316	143	22	210	95	3	52	32	58	33	153	70	42	48	34	28
WIDE01010291T	1032	23	91	159	0	0	28	0	93	12	74	179	93	102	33	69	48	55
CPCT02120124T	315	39	258	72	9	0	254	0	114	83	46	5	22	220	81	32	0	53
WIDE01010269T	418	54	329	90	18	0	320	0	123	50	192	75	91	38	375	101	59	38
CPCT02060231T	543	50	553	202	0	225	641	28	42	137	116	40	47	89	0	60	45	61
WIDE01010300T	101	0	335	151	0	341	129	39	127	17	43	121	65	59	94	53	75	30
WIDE01010319T	511	62	964	213	52	51	933	0	156	54	108	33	36	53	0	45	72	34
WIDE01010327T	402	22	384	207	0	11	20	0	68	17	31	9	30	77	19	22	32	34
CPCT02230100T	1218	191	590	315	0	0	371	0	295	6	0	63	62	204	129	11	61	32
WIDE01010338T	817	98	601	409	0	39	114	0	183	31	93	94	32	51	120	40	81	48
CPCT02380040T	357	57	352	223	22	0	243	0	102	26	118	74	156	54	0	70	39	24
WIDE01010299T	329	38	110	183	52	0	365	49	120	49	60	74	43	107	20	43	57	44
WIDE01010353T	162	61	170	25	0	0	10	0	81	17	80	80	39	48	0	83	23	22
CPCT02190017T	81	16	145	8	11	73	282	56	155	34	28	10	41	99	52	36	42	17
WIDE01010366T	241	90	750	363	22	116	65	0	89	31	0	77	43	103	22	86	30	30
CPCT02190037T	383	14	319	166	0	0	752	6	207	53	106	32	13	106	77	38	42	33
WIDE01010389T	140	8	116	71	24	0	17	0	22	28	22	47	5	17	11	10	22	16
CPCT02050354T	69	35	227	242	0	357	58	3	93	24	46	108	49	99	59	19	30	28
CPCT02040122T	232	53	354	95	0	0	162	0	64	45	57	98	130	89	29	12	59	39
DRUP01070080T	53803	40794	0	0	14022	24749	0	0	0	17	0	0	0	0	0	0	0	0
WIDE01010027T	212	55	234	87	0	10	73	0	41	0	37	53	12	22	53	6	12	17
CPCT02050358T	1083	206	983	1159	0	6	33	0	9	164	10	117	19	72	43	50	55	56
WIDE01010407T	811	68	511	36	0	0	476	0	201	50	77	0	464	58	35	24	201	11
DRUP01050026T	655	59	240	57	0	0	205	0	35	395	54	56	89	75	66	49	98	25
CPCT02060136T	772	15	555	156	0	398	1283	25	181	179	65	28	177	180	67	94	48	46
CPCT02290036T	317	10	508	187	6	0	3	0	29	66	9	72	29	53	24	0	46	0
WIDE01010426T	220	64	209	133	0	32	19	0	59	15	12	75	10	42	22	7	21	17
WIDE01010379T	56	18	141	72	7	90	58	27	45	24	1	49	35	70	49	37	63	12
CPCT02390022T	172	12	103	171	21	0	29	0	44	210	99	20	24	21	91	6	2	25
WIDE01010429T	26	47	369	158	4	294	186	0	103	36	117	45	41	282	13	41	0	57
WIDE01010434T	485	30	315	71	0	0	78	0	37	27	182	46	18	12	38	0	23	27
CPCT02050355T	550	27	420	188	36	0	56	0	140	98	5	103	10	143	93	24	35	34
CPCT02010835T	1634	206	398	74	0	0	70	0	72	200	57	159	162	43	120	70	77	30
DRUP01020053T	106985	74873	8286	7118	8729	0	19	0	1016	929	0	279	0	0	0	0	0	203
DRUP01040016T	88278	48613	6501	2639	7278	0	0	0	0	337	0	0	0	0	0	0	0	0
CPCT02010841T	296	91	318	154	0	356	128	91	76	146	40	104	56	49	0	86	21	34
WIDE01010441T	421	21	119	0	0	133	58	0	49	24	265	49	125	20	213	89	73	29
CPCT02010786T	70559	30131	1947	1075	2934	0	0	0	0	158	0	0	0	0	0	0	0	0
WIDE01010439T	17	13	122	193	0	118	6	0	22	23	6	41	29	42	37	28	10	27
CPCT02010839T	167	36	408	184	0	311	20	0	88	82	42	49	17	42	145	18	20	36
DRUP01050025T	1004	166	224	48	0	0	49	0	21	562	81	202	365	69	173	51	212	246
WIDE01010446T	327	79	168	49	0	69	126	0	116	19	116	89	11	63	32	91	28	50
WIDE01010447T	225	55	485	221	0	192	38	0	77	9	8	52	41	95	21	3	19	28
WIDE01010425T	1055	202	755	266	0	124	204	0	206	8	73	96	86	125	24	27	1	37
WIDE01010442T	1066	111	463	468	0	0	113	0	248	0	22	128	42	127	28	33	36	40
WIDE01010451T	2811	879	919	0	0	0	175	0	34	108	0	1252	145	128	25	74	11	66
CPCT02160049T	391	112	500	20	18	284	178	9	89	112	53	263	123	67	254	100	106	39
WIDE01010456T	0	80	374	100	0	407	282	144	190	19	56	126	137	102	36	51	64	57
CPCT02330111T	279	46	517	287	9	233	16	0	54	95	195	71	18	46	0	1	10	57
CPCT02120136T	0	0	154	76	0	63	2	35	35	46	20	36	32	28	7	31	0	18
CPCT02030493T	41	7	126	53	0	78	66	101	54	41	61	13	7	44	7	7	30	14
CPCT02020757T	891	125	508	416	0	33	210	0	142	145	47	93	92	137	50	48	15	58
DRUP01030018T	111042	80835	6658	3439	8437	0	14	0	0	1028	0	194	0	0	0	0	0	158
CPCT02060239T	453	69	319	129	1	0	21	0	19	102	98	146	67	0	285	75	61	57
CPCT02330112T	518	138	305	224	30	0	37	0	41	142	40	121	19	0	21	1284	25	60
DRUP01330008T	458	62	387	147	0	271	341	0	145	90	90	0	793	238	67	31	97	72
CPCT02330043T	684	66	142	90	21	0	352	319	161	153	1240	212	279	87	100	234	26	67
CPCT02010873T	309	10	181	178	0	0	19	0	49	61	21	58	29	106	9	14	16	24
CPCT02010860T	267	24	187	91	20	0	1	8	47	10	52	62	19	69	37	5	29	21
CPCT02090050T	0	0	229	85	9	148	13	0	114	35	20	41	81	58	38	30	19	11
CPCT02380047T	407	38	402	188	26	0	170	0	131	56	87	51	281	49	23	20	115	10
CPCT02050375T	430	92	663	187	0	332	410	0	109	45	20	174	36	127	16	58	24	23
CPCT02390027T	201	20	182	97	23	0	12	0	36	20	81	60	3	51	26	17	31	25
DRUP01050028T	45549	17591	321	0	542	0	0	0	0	439	0	0	0	0	0	0	0	0
CPCT02310013T	655	13	443	336	7	0	160	19	241	17	59	127	36	64	64	66	0	47
CPCT02120145T	0	63	74	123	0	3	7	48	82	30	12	52	35	30	25	25	14	8
WIDE01010606T	82224	26700	12525	35040	1381	0	191	0	1239	1569	0	0	0	0	0	0	0	0
CPCT02110071T	843	138	590	366	0	0	166	0	149	89	85	72	374	89	37	68	185	58
CPCT02320005T	757	68	500	90	0	0	402	0	108	77	68	154	67	136	38	75	28	34
CPCT02290044T	389	80	318	124	0	0	342	0	135	80	70	98	56	123	41	69	13	29
CPCT02020758T	132	14	132	109	0	0	10	0	47	30	4	35	3	33	22	26	27	4
DRUP01010047TII	61708	38483	0	0	549	21384	0	0	0	198	0	0	0	0	0	0	0	0
CPCT02010880T	297	0	227	114	22	0	39	3	44	95	100	81	145	74	0	68	34	11
CPCT02010884T	191	41	168	117	0	0	420	0	86	33	61	86	58	31	6	115	31	1
WIDE01010460T	134665	46552	2088	12011	7787	0	0	0	0	1194	0	0	0	0	0	0	0	0
CPCT02010882T	110304	58875	0	7269	3551	0	22	0	0	1128	0	0	0	0	0	0	0	0
CPCT02080244T	276	39	330	144	0	197	146	0	76	68	60	71	198	94	72	47	2	20
CPCT02010881T	618	62	258	77	0	17	22	0	77	69	23	103	32	68	25	31	32	65
CPCT02170033T	386	20	136	51	4	0	82	0	44	42	109	77	7	36	275	0	59	28
CPCT02120079T	207	121	338	82	3	0	9	0	52	108	36	77	38	84	34	14	32	26
CPCT02040258T	764	6	108	22	0	30	974	103	318	3	129	24	127	342	111	45	56	61
