Sample Names	MutationType	ID1	ID2	ID3	ID4	ID5	ID6	ID8	ID9	ID12	ID14	ID19	ID21
SP112829	5:Del:R:3	0.00657470873132929	0.0	0.0	0.8177383571126875	0.1756869341559832	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Del:R:4	0.006395637299749197	0.0	0.0	0.600646674673705	0.3929576880265459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Del:R:5	0.02249759912453086	0.0	0.0	0.15171057960618575	0.8257918212692833	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Ins:R:0	0.02902503911323093	0.0	0.0	0.07074437661736649	0.9002305842694024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Ins:R:1	0.00021172273224504676	0.0	0.0	0.029553530131868174	0.9702347471358868	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Ins:R:2	0.01484934062119147	0.0	0.0	0.0355195637687851	0.9496310956100235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Ins:R:3	0.16640781025314047	0.0	0.0	0.08863808476948788	0.7449541049773717	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Ins:R:4	0.912869263308279	0.0	0.0	0.04479070863216458	0.042340028059556334	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Ins:R:5	0.8935681462181729	0.0	0.0	0.010164126467223705	0.09626772731460347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Ins:R:0	4.079745633594327e-05	0.0	0.0	0.006970649727137012	0.992988552816527	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Ins:R:1	0.019331036089851126	0.0	0.0	0.06804570773263838	0.9126232561775105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Ins:R:2	0.012660979329708598	0.0	0.0	0.3426322403282793	0.644706780342012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Ins:R:3	0.49875037245151427	0.0	0.0	0.44131854720947755	0.0599310803390082	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Ins:R:4	0.3430023103276761	0.0	0.0	0.5675875437544451	0.08941014591787878	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Ins:R:5	0.8167500569169883	0.0	0.0	0.051491256612832007	0.1317586864701798	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Ins:R:0	6.46296181691427e-16	0.0	0.0	0.0646847249578302	0.9353152750421692	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Ins:R:1	0.07187903555652725	0.0	0.0	0.24310602269439663	0.6850149417490761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Ins:R:2	0.07472099580807642	0.0	0.0	0.1935961203127629	0.7316828838791607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Ins:R:3	0.5931986545489089	0.0	0.0	0.3929736626669622	0.013827682784128919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Ins:R:4	0.5120237545126689	0.0	0.0	0.467812144368966	0.02016410111836528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Ins:R:5	0.3974962320639577	0.0	0.0	0.10669860217373574	0.4958051657623065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Ins:R:0	3.484570371733238e-16	0.0	0.0	0.01795619799535087	0.9820438020046487	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Ins:R:1	0.09555415787311616	0.0	0.0	0.2811398092005542	0.6233060329263297	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Ins:R:2	0.1986214966525403	0.0	0.0	0.34402018892816216	0.4573583144192974	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Ins:R:3	0.4106938956291144	0.0	0.0	0.02613714421598992	0.5631689601548958	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Ins:R:4	0.4667871827256144	0.0	0.0	0.08965362195907885	0.4435591953153067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Ins:R:5	0.07182541444039751	0.0	0.0	0.1909172009745132	0.7372573845850893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	2:Del:M:1	0.0027646901904423557	0.0	0.0	0.8671986842742486	0.130036625535309	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Del:M:1	0.0020524156585234638	0.0	0.0	0.35042837527663295	0.6475192090648436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	3:Del:M:2	0.01260296592535408	0.0	0.0	0.8367760012277556	0.1506210328468902	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Del:M:1	0.0021452135293543724	0.0	0.0	0.5588595636154231	0.4389952228552225	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Del:M:2	0.0020596228225806925	0.0	0.0	0.8298084081207366	0.16813196905668268	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	4:Del:M:3	0.0015440635088575275	0.0	0.0	0.933492548124749	0.06496338836639327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Del:M:1	4.578023941767406e-05	0.0	0.0	0.0505368237324891	0.9494173960280934	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Del:M:2	1.5169774270181683e-08	0.0	0.0	0.01726184233987747	0.9827381424903482	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP112829	5:Del:M:3	1.4322332757950548e-10	0.0	0.0	0.13591288722614206	0.8640871126306348	0.0	0.0	0.0	0.0	0.0	0.0	0.0
