Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP57651	186	31	48	94	160	62	0	78	55	0
SP57450	141	75	26	263	117	44	3	66	60	47
SP57846	816	55	264	199	177	121	0	0	0	0
SP58612	621	77	125	222	95	130	3	110	52	48
SP56821	760	83	160	293	68	92	3	12	19	23
SP58882	229	108	0	232	158	246	0	0	0	54
SP57189	2654	343	763	370	275	136	10	28	13	115
CPCT02020306T	615	0	351	37	189	0	56	0	0	0
CPCT02110002T	784	26	656	141	203	69	71	58	16	65
CPCT02020308T	0	64987	0	6929	0	0	0	0	0	0
CPCT02020305T	359	54	80	131	117	65	86	33	35	19
CPCT02010356T	291	82	108	158	64	113	70	37	22	25
CPCT02020337T	1366	84	325	174	264	0	77	0	0	0
CPCT02010373T	3495	262	1182	120	335	92	142	55	100	187
CPCT02020343T	26	8	22	113	39	141	65	36	41	27
CPCT02020353T	534	202	269	214	284	2	149	69	38	47
CPCT02020334T	877	87	478	100	125	112	108	29	51	65
CPCT02140018T	1	84	32	166	69	92	147	35	75	14
CPCT02140021T	34	46	15	66	52	89	27	17	77	5
CPCT02040039T	308	50	175	179	114	20	49	11	46	20
CPCT02010409T	300	93	336	191	29	176	126	56	91	66
CPCT02110010T	154	53	46	152	61	41	61	26	34	28
CPCT02070025T	24	0	0	33	0	62	54	0	22	0
CPCT02040045T	1702	111	1075	74	529	24	86	131	60	64
CPCT02040051T	546	245	460	106	242	35	52	44	70	64
CPCT02040054T	372	26	131	203	5	91	101	24	34	31
CPCT02140028T	805	80	250	212	192	90	159	93	105	50
CPCT02011006T	2095	87	1424	127	341	0	160	0	0	454
CPCT02040302T	7	319	32	251	33	19	32	7	38	50
CPCT02011015T	4360	887	2244	358	903	216	167	44	316	395
DRUP01040009T	487	25	204	661	107	61	128	34	44	403
CPCT02011018T	935	91	578	55	193	141	57	22	56	108
CPCT02270045T	164	43	137	192	33	152	28	19	56	47
CPCT02120088T	0	22	0	56	0	101	225	0	34	0
CPCT02011022T	5	31	24	84	56	51	55	48	91	17
CPCT02010722T	661	75	137	147	153	156	126	299	65	55
CPCT02011021T	11	181	67	471	64	55	73	98	144	54
CPCT02011019T	416	61	83	116	249	25	99	181	29	58
CPCT02011008T	100	90	90	78	55	6	12	36	58	37
CPCT02011017T	896	243	387	291	102	121	57	39	10	35
DRUP01010116T	1346	340	604	154	483	346	87	152	105	379
CPCT02011029T	84	252	24	239	68	102	26	26	38	88
CPCT02020887T	15	4	28	19	12	100	41	28	41	29
CPCT02040214T	699	195	342	173	188	0	161	0	0	0
CPCT02190052T	806	82	649	150	314	130	327	47	46	24
CPCT02010699T	1269	69	285	81	313	42	162	47	16	62
CPCT02040213T	650	116	154	171	62	126	127	42	41	44
CPCT02070276T	974	37	232	0	288	0	227	257	0	0
CPCT02040208T	0	48	0	79	57	0	180	23	0	0
DRUP01040010T	2217	81	1091	158	243	0	102	0	0	0
CPCT02040315T	853	13	461	55	107	114	40	7	37	67
CPCT02040313T	279	138	0	49	185	124	49	0	45	54
CPCT02040312T	90	19	25	167	78	57	29	37	38	33
CPCT02010727T	934	192	371	1678	366	0	236	0	0	0
CPCT02010728T	104	37	1	44	131	456	140	87	62	2
CPCT02011031T	233	92	80	124	86	87	86	434	33	53
CPCT02011035T	290	23	225	148	103	114	50	59	29	54
CPCT02011038T	0	0	0	4	35	0	18	0	15	10
CPCT02010927T	307	86	106	294	180	154	44	130	64	41
CPCT02070447T	4	27	55	794	61	28	54	37	48	49
DRUP01020043T	0	8	25	28	52	64	27	33	33	0
DRUP01270007T	15	68	38	294	14	159	29	6	65	29
CPCT02011040T	0	0	24	59	46	54	42	0	33	38
CPCT02011032T	36	70	50	28	57	62	56	33	80	18
CPCT02010738T	814	372	422	416	87	151	160	25	78	71
CPCT02011044T	210	63	118	209	71	42	24	32	52	39
CPCT02011036T	248	167	108	525	161	336	50	117	157	42
CPCT02020906T	0	108	0	700	266	0	163	2495	0	0
CPCT02011046T	344	17	73	96	141	86	34	44	54	36
CPCT02011047T	58	136	27	112	72	52	50	82	38	40
CPCT02011050T	0	37872	0	2988	0	0	0	0	2167	0
CPCT02390011T	104	0	0	48	68	478	117	145	0	0
CPCT02080188T	3101	277	1394	401	261	355	191	58	56	97
CPCT02020912T	120	79	154	135	18	115	28	24	38	40
CPCT02120100T	17	20	17	44	44	85	105	9	66	19
CPCT02011053T	356	99	198	294	123	125	44	47	66	53
CPCT02011055T	1006	155	617	107	316	100	56	52	53	261
DRUP01010119T	39	19	30	124	15	158	42	70	90	62
DRUP01010116TII	1368	492	630	194	507	379	103	200	123	467
CPCT02040317T	1598	115	254	133	180	0	87	109	0	0
CPCT02040320T	1105	91	285	388	147	87	77	113	34	133
CPCT02010955T	0	1205	0	366	351	0	75	132	0	0
CPCT02011057T	163	136	86	535	30	71	78	66	101	55
CPCT02011059T	56	4	20	49	4	102	35	27	48	36
CPCT02011052T	2244	93	583	178	278	318	99	101	90	242
CPCT02011056T	89	101	32	389	146	36	68	179	132	65
CPCT02270046T	517	67	230	265	100	86	68	28	17	48
CPCT02011042T	14	18	20	59	53	42	34	51	63	20
CPCT02100145T	614	45	335	184	98	213	92	76	69	18
CPCT02130173T	0	523	0	186	171	0	101	117	237	0
CPCT02011067T	9	98	85	321	75	93	227	69	43	25
CPCT02190029T	25	281	68	344	180	61	170	119	79	10
CPCT02020925T	1374	123	828	269	224	15	61	61	99	71
CPCT02011051T	0	100	0	281	147	0	48	46	69	0
DRUP01010066T	414	144	79	92	125	140	262	0	0	0
CPCT02011065T	53	76	65	374	26	173	55	52	88	50
CPCT02011080T	13	35	12	111	35	8	26	17	11	39
CPCT02010741T	22	83	68	199	84	62	102	50	64	26
CPCT02011082T	478	490	174	185	129	6	66	81	139	79
CPCT02011079T	1599	769	988	238	188	19	102	43	233	95
CPCT02011077T	0	0	0	271	0	79	31	0	33	0
CPCT02270047T	1039	100	183	131	242	113	73	45	9	72
CPCT02410018T	1566	84	459	70	370	0	101	0	0	0
CPCT02011074T	317	57	125	366	96	25	40	59	58	38
CPCT02011089T	26	87	16	352	102	157	63	71	82	33
CPCT02011086T	343	0	134	171	151	0	81	635	0	165
CPCT02011088T	1123	171	728	380	164	360	77	83	59	134
CPCT02011087T	700	145	350	390	113	71	51	42	27	38
CPCT02020671T	5106	919	2564	0	809	0	211	0	0	0
CPCT02011071T	14	31	53	325	36	77	25	10	36	27
CPCT02040216T	0	110	0	269	0	123	84	0	0	72
CPCT02140057T	711	194	368	95	835	0	122	200	0	0
CPCT02040221T	393	394	155	110	267	0	91	92	92	0
WIDE01010002T	464	73	280	331	174	124	75	107	94	223
CPCT02010500T	7	310	31	401	123	48	50	29	53	25
CPCT02010966TII	38	10	19	216	16	90	73	26	69	231
CPCT02010942TII	24	189	46	183	96	58	55	29	92	94
WIDE01010003T	6	132	8	75	24	33	47	35	79	37
CPCT02190031T	0	196	77	248	187	0	78	89	77	0
CPCT02011093T	14	37	7	101	33	58	25	44	28	26
CPCT02011097T	567	44	153	405	229	94	139	233	75	74
DRUP01060011T	16	67	57	138	24	61	67	32	52	4
CPCT02011069T	668	118	388	103	291	44	82	88	79	58
DRUP01060014T	3	24	38	164	6	87	169	22	47	4
DRUP01010064T	113	23	29	158	88	86	132	22	30	4
CPCT02120107T	552	75	129	68	181	30	78	47	92	26
CPCT02011102T	14	150	30	350	70	73	31	36	46	29
CPCT02040330T	907	60	263	150	189	30	64	86	23	65
CPCT02040299TII	341	349	202	261	265	128	71	148	87	276
WIDE01010034T	22	11	0	146	0	69	24	0	26	34
CPCT02040332T	687	0	292	94	248	0	95	167	0	0
CPCT02230086T	0	29032	0	5052	0	0	0	0	0	0
CPCT02011070T	20	88	38	300	119	65	78	68	69	58
WIDE01010026T	21	164	104	749	108	137	34	82	51	95
CPCT02390020T	533	161	101	277	323	0	121	0	0	0
CPCT02011106T	149	108	39	138	100	35	57	52	63	52
CPCT02410019T	1408	281	639	26	320	15	46	38	324	109
CPCT02270022T	236	169	120	299	113	40	155	90	58	34
CPCT02011040TII	17	1	8	65	42	48	40	12	49	34
CPCT02010760T	484	140	731	310	0	257	77	0	0	0
WIDE01010057T	0	25	0	162	53	136	0	34	59	0
WIDE01010065T	1676	131	603	349	269	269	70	86	69	81
CPCT02020964T	698	46	253	173	202	484	85	196	54	62
CPCT02050321T	254	101	24	250	75	169	140	26	85	28
CPCT02010779T	49	175	21	115	243	173	149	111	69	20
CPCT02011105T	243	189	243	165	142	56	77	33	64	76
CPCT02011107T	1039	162	659	193	174	30	47	59	43	54
WIDE01010615T	18	63	21	301	52	46	50	37	57	52
WIDE01010130TII	0	9	25	37	27	57	34	18	16	0
WIDE01010041T	1008	118	200	84	284	33	78	70	22	65
CPCT02040225T	1246	91	630	263	412	0	166	0	0	130
WIDE01010058T	58	132	14	411	120	46	36	13	89	43
WIDE01010083T	194	104	185	85	62	113	15	8	36	25
CPCT02040234T	910	100	200	101	253	141	152	73	14	14
CPCT02011089TII	18	47	27	236	94	139	63	53	51	43
CPCT02010781T	728	132	260	92	371	68	143	92	52	64
WIDE01010088T	389	62	367	74	161	165	52	75	15	21
WIDE01010081T	21	23	20	428	135	28	56	65	48	54
DRUP01010078T	5143	306	2271	167	478	0	237	0	0	0
WIDE01010079T	14	68	15	74	43	52	34	8	30	21
WIDE01010089T	0	66	86	281	0	145	45	0	89	0
WIDE01010082T	240	257	69	150	149	107	42	36	92	32
WIDE01010075T	0	22955	0	0	0	0	0	0	0	0
CPCT02270049T	134	189	55	297	123	297	57	141	56	31
WIDE01010099T	2	63	25	114	15	47	22	32	30	4
CPCT02040341T	0	25	39	134	99	65	20	0	0	0
WIDE01010104T	1104	60	646	251	180	135	40	14	31	78
WIDE01010090T	8	34	20	223	23	38	27	71	39	31
CPCT02040338T	0	12	20	61	42	37	24	22	0	24
WIDE01010105T	555	69	284	214	85	59	41	42	24	34
CPCT02040340T	42	49	127	30	278	489	32	5	50	46
CPCT02100156T	610	95	210	363	0	196	163	0	0	0
WIDE01010115T	219	12	221	367	140	83	55	123	58	33
WIDE01010122T	1004	239	557	279	278	80	97	150	83	43
CPCT02100149T	973	85	588	138	203	221	118	0	0	0
WIDE01010121T	181	73	25	86	55	86	102	118	61	65
CPCT02010776T	0	13	0	78	55	0	166	49	37	0
CPCT02050339T	571	120	250	259	360	237	198	0	0	0
CPCT02050439T	0	257	0	3665	0	0	0	0	0	0
WIDE01010130T	7	36	41	123	40	91	56	46	46	23
WIDE01010134T	66	167	61	337	108	98	96	76	139	48
WIDE01010139T	2894	554	2133	449	0	0	220	0	0	375
CPCT02050344T	117	16	45	71	75	65	218	37	47	20
WIDE01010192T	24	31	10	33	33	49	14	15	19	19
WIDE01010005T	19	105	35	257	89	74	41	26	53	19
CPCT02011068T	2	109	22	562	82	59	38	17	50	24
WIDE01010151T	3	26	18	132	94	57	55	50	57	44
CPCT02050346T	1091	45	241	78	143	167	190	0	0	0
CPCT02160045T	692	195	230	458	131	230	335	146	52	110
WIDE01010189T	568	129	249	364	268	174	87	79	23	30
CPCT02040215T	0	29	0	112	78	0	188	60	0	0
WIDE01010176T	22	38	43	165	134	55	58	56	52	42
WIDE01010175T	0	18	0	64	17	0	27	0	0	19
WIDE01010188T	366	285	245	458	40	117	31	20	36	81
CPCT02370019T	209	132	82	304	98	141	172	46	68	23
CPCT02010802T	82	42	48	199	36	197	137	39	45	18
CPCT02010807T	457	206	248	359	189	38	106	47	31	20
WIDE01010224T	974	272	843	123	252	77	87	155	70	69
CPCT02070320T	1215	94	305	113	591	0	122	134	0	0
WIDE01010217T	2375	102	795	90	328	188	99	52	99	111
CPCT02070321T	17	7	0	10	57	49	57	18	20	0
WIDE01010191T	14	7	13	59	15	62	29	3	13	21
WIDE01010256T	308	11	176	9	97	62	30	29	1	14
WIDE01010241T	24	697	64	390	89	79	43	45	183	26
WIDE01010253T	44	291	83	452	9	75	43	16	57	40
WIDE01010260T	790	34	414	36	136	0	65	81	0	213
CPCT02010797T	1593	213	430	285	135	128	260	137	23	177
WIDE01010276T	1538	125	876	202	262	139	78	26	55	137
WIDE01010019T	1186	69	825	83	386	0	120	0	0	0
WIDE01010263T	890	416	104	434	301	257	115	306	136	122
CPCT02270029T	3627	550	1572	334	585	0	366	0	0	0
WIDE01010287T	695	113	525	304	136	179	66	157	42	81
WIDE01010194T	0	79	109	261	0	216	32	0	0	0
WIDE01010193T	2	61	39	128	97	91	56	54	125	33
CPCT02010780T	2993	126	1664	158	0	0	219	0	0	0
WIDE01010307T	690	128	327	649	132	59	79	53	117	45
CPCT02270026T	1840	1036	1016	1171	508	62	158	45	113	136
WIDE01010315T	57	68	14	128	334	154	81	150	100	28
WIDE01010316T	20	164	34	243	44	163	43	44	98	11
WIDE01010306T	429	8	272	52	52	75	36	10	55	39
CPCT02010722TII	609	72	101	164	177	100	194	230	73	32
WIDE01010313T	15	43	17	165	81	80	31	10	28	35
WIDE01010334T	407	9	183	92	14	103	26	12	1	30
WIDE01010333T	604	151	170	181	380	111	89	229	61	68
WIDE01010363T	719	263	495	120	325	107	98	226	120	43
WIDE01010343T	36	377	6	837	35	8	54	15	101	77
WIDE01010036T	523	36	144	131	118	74	60	48	34	43
CPCT02010782T	1928	60	595	101	0	214	70	0	0	133
DRUP01080030T	105	19	33	130	6	163	27	30	44	3
WIDE01010368T	29	289	22	642	62	80	59	28	31	36
WIDE01010242T	18	576	35	571	146	33	62	93	76	75
WIDE01010399T	14	50	8	216	33	74	29	18	86	27
WIDE01010395T	14	82	13	218	153	20	84	27	70	57
DRUP01230005T	1270	59	682	103	229	0	96	0	0	0
DRUP01340010T	10	30	46	226	26	92	200	31	78	44
WIDE01010419T	16	111	3	218	83	61	25	19	47	19
WIDE01010403T	132	181	96	315	121	67	53	8	75	59
WIDE01010398T	867	59	552	90	319	0	75	0	0	0
WIDE01010422T	1868	430	1357	118	179	48	95	43	41	145
WIDE01010390T	1516	155	794	214	355	0	88	0	0	0
DRUP01010149T	0	0	0	170	44	95	0	33	48	0
WIDE01010449T	143	80	28	97	86	33	44	70	32	41
WIDE01010238TII	843	55	643	0	294	1110	94	368	0	0
WIDE01010417T	24	14	29	243	24	97	25	6	89	57
CPCT02370031T	245	29	141	98	154	77	81	60	48	27
CPCT02010811T	389	62	232	136	67	58	195	61	49	34
CPCT02010842T	0	211	0	53	44	0	156	77	525	0
CPCT02010836T	256	67	56	141	161	54	82	37	32	44
CPCT02010683T	998	794	1033	358	527	0	124	0	0	0
CPCT02010852T	1273	373	476	350	342	227	148	205	47	18
CPCT02040255T	178	111	144	213	194	631	99	185	63	44
CPCT02010858T	34	9	22	79	4	97	39	9	14	4
CPCT02010849T	19	87	5	67	25	24	280	97	111	3
CPCT02390026T	1936	158	798	164	438	61	158	120	24	78
CPCT02010870T	1744	577	617	726	374	157	134	44	94	176
CPCT02010847T	1585	252	1484	34	400	564	298	375	17	71
CPCT02190039T	0	249	0	281	174	154	0	0	98	252
CPCT02120147T	1318	65	667	203	196	125	165	74	26	2
CPCT02010865T	0	0	0	114	52	59	110	0	0	0
CPCT02190040T	35	52	27	144	74	52	91	55	19	18
CPCT02120140T	69	379	79	203	124	49	103	63	97	13
CPCT02120138T	55	30	49	120	131	117	78	55	57	32
CPCT02370034T	1275	182	388	332	223	240	116	0	0	0
CPCT02390028T	313	32	113	131	110	118	47	10	55	29
CPCT02010874T	277	287	333	105	261	101	92	91	72	67
CPCT02010867T	5714	0	4922	0	0	0	267	0	0	0
DRUP01010086T	1254	68	271	80	298	85	193	49	9	42
CPCT02190043T	1414	104	1225	233	185	154	101	61	22	95
CPCT02270034T	634	81	268	372	380	0	145	223	0	309
CPCT02390030T	784	31	486	102	131	97	78	76	37	32
DRUP01270004T	0	224	693	412	0	223	114	0	0	0
WIDE01010591T	28	18	23	196	33	111	39	47	42	32
CPCT02390032T	2205	110	1576	0	266	0	113	0	0	0
CPCT02010853T	0	0	0	326	272	0	135	1240	0	0
CPCT02190045T	1104	29	321	177	114	186	96	63	30	25
CPCT02030508T	1698	84	426	41	318	531	178	95	13	65
CPCT02010567TII	21	10	25	101	21	90	180	17	36	35
CPCT02040215TII	0	56	0	179	115	0	73	102	52	0
DRUP01010090T	1488	438	555	400	377	124	92	68	162	80
CPCT02020784T	4	19	48	103	55	34	86	4	43	9
CPCT02010904T	438	76	97	196	162	38	129	42	15	27
CPCT02330122T	0	1035	0	1089	267	0	148	0	144	169
CPCT02270036T	678	275	205	744	163	197	119	82	66	52
CPCT02010894T	0	79	175	357	0	92	112	0	0	0
CPCT02010897T	737	71	137	224	87	330	118	0	0	0
DRUP01010092T	60	50	23	113	86	5	187	144	69	85
CPCT02010903T	14	176	36	453	63	22	102	29	41	25
CPCT02410006T	602	163	150	367	169	82	116	39	17	18
CPCT02190047T	533	312	314	204	365	0	115	134	0	0
DRUP01140006T	722	209	368	92	842	0	182	204	0	0
CPCT02120152T	0	42	34	77	65	99	196	0	0	0
CPCT02010895T	1416	181	120	634	186	151	136	545	77	70
CPCT02040286T	1070	140	617	328	283	0	175	0	0	312
CPCT02010913T	766	280	407	124	272	33	101	51	118	86
CPCT02010911T	3281	460	1835	139	979	0	227	0	0	0
CPCT02100184T	477	142	164	271	201	84	91	59	65	74
CPCT02330123T	1229	135	345	233	177	79	154	47	39	107
CPCT02010919T	0	0	20	51	0	0	163	0	46	0
CPCT02410013T	1076	112	535	182	355	0	78	0	0	0
CPCT02120161T	679	93	528	100	182	130	108	10	39	33
CPCT02010924T	408	15	260	45	187	35	59	13	45	15
CPCT02030531T	596	95	147	201	182	190	90	47	7	52
CPCT02060261T	1290	121	695	215	28	563	132	696	77	93
CPCT02060265T	319	143	160	188	197	397	91	92	54	15
CPCT02010918T	1262	284	358	160	264	0	120	0	0	957
CPCT02010925T	1271	173	568	146	251	0	133	86	0	0
CPCT02070380T	1122	380	294	189	425	260	411	117	48	127
CPCT02010931T	271	133	37	126	137	61	105	55	82	23
DRUP01010096T	2470	398	1821	179	460	0	246	192	254	0
CPCT02010938T	376	52	76	391	154	50	192	37	56	33
CPCT02010894TII	0	271	120	408	0	0	70	66	0	108
CPCT02010945T	906	149	564	120	161	176	186	36	24	79
CPCT02120167T	1134	180	446	385	9	178	115	70	52	76
DRUP01190001T	217	116	11	161	119	30	116	66	12	141
CPCT02010776TII	18	39	35	162	88	61	103	50	105	60
CPCT02070393T	1389	378	528	2	109	100	218	83	127	19
CPCT02070396T	9	159	15	179	54	119	87	7	60	35
DRUP01010101T	257	88	43	194	207	308	140	117	43	116
CPCT02030546T	5753	75579	0	21832	0	0	0	0	0	0
CPCT02240013T	20	104	21	285	115	59	57	62	64	30
CPCT02010953T	47	145	24	679	123	71	69	13	69	55
DRUP01010102T	320	319	38	213	177	108	88	89	137	90
CPCT02010967T	1001	159	731	71	279	42	165	31	8	63
CPCT02390005T	100	15	43	107	91	39	139	13	43	2
CPCT02010966T	6	5	35	176	43	170	122	30	43	8
DRUP01010038T	7	65	19	191	84	95	105	5	37	5
CPCT02050412T	22	286	8	520	78	127	64	20	95	8
DRUP01020006T	161	19	57	322	38	234	116	109	115	28
CPCT02010954T	1682	369	489	282	612	131	158	576	175	198
DRUP01010104T	207	133	244	418	0	462	71	142	0	0
CPCT02070399T	0	50	52	304	104	0	62	134	80	0
DRUP01050038T	3	35	44	268	30	111	80	25	45	8
CPCT02390006T	315	112	123	240	435	52	141	313	41	23
CPCT02120172T	11	49	14	89	34	62	68	44	56	10
CPCT02010655T	11	25	11	122	14	45	86	53	27	16
CPCT02010869T	27	29	11	85	20	94	84	26	28	9
CPCT02040298T	0	12	16	12	43	45	34	0	15	20
CPCT02040299T	314	288	126	199	314	157	63	114	96	19
CPCT02010981T	2	59	10	166	77	52	73	65	31	8
CPCT02010979T	422	189	253	132	312	0	113	117	0	97
CPCT02010977T	538	150	133	97	201	56	60	18	137	30
CPCT02010982T	28	18	28	319	77	29	239	38	70	15
CPCT02040173T	926	338	224	187	113	68	81	37	51	47
CPCT02010926T	34	392	43	416	163	57	97	157	112	26
CPCT02010965T	4	163	105	394	138	72	54	54	179	122
CPCT02070404T	199	0	85	98	0	0	58	0	47	307
CPCT02010986T	1114	1444	0	0	0	0	0	0	2169	0
CPCT02270041T	0	68	49	226	0	140	32	0	47	0
CPCT02010980T	798	156	159	414	97	115	82	68	27	89
CPCT02040174T	692	36	461	638	37	164	110	47	15	25
CPCT02010972T	2245	121	1277	167	311	366	119	124	54	96
CPCT02010990T	28	8	10	111	43	20	28	23	69	41
CPCT02010976T	772	160	345	310	111	0	79	0	0	102
CPCT02080156T	106	96	84	181	46	114	185	31	29	14
CPCT02010985T	480	52	290	116	186	55	82	47	10	139
CPCT02010984T	775	0	483	0	202	0	0	67	0	0
DRUP01060026T	22	29	0	99	40	98	14	66	26	46
CPCT02270043T	142	38	115	127	210	70	78	18	58	39
CPCT02010989T	0	86	0	49	158	173	74	71	48	0
CPCT02040301T	1199	57	320	55	207	37	103	55	10	97
DRUP01010111T	348	121	285	339	102	117	49	53	85	75
DRUP01010110T	18	9	5	102	41	27	27	16	23	25
CPCT02011001T	0	47	66	154	0	103	60	0	82	0
CPCT02040305T	1808	88	489	155	387	0	84	127	0	0
CPCT02011004T	1067	0	646	0	331	0	0	0	0	0
DRUP01090005T	737	228	225	299	229	16	245	84	63	142
CPCT02020872T	3586	0	260	0	0	0	141	0	0	0
CPCT02011009T	16	195	58	342	54	73	93	134	90	47
CPCT02120070T	660	88	127	234	341	59	101	37	53	69
CPCT02040309T	235	66	47	141	138	40	45	42	39	46
CPCT02040115TII	219	29	81	33	0	0	75	62	0	459
CPCT02190020T	3296	366	1870	244	328	199	347	278	166	444
CPCT02040172T	889	50	145	128	112	0	224	0	0	0
CPCT02020630T	1951	582	306	168	237	331	266	702	1584	83
CPCT02010667T	1035	65	510	35	161	66	69	10	39	46
CPCT02010676T	802	142	223	219	380	94	109	186	50	45
CPCT02230060T	1118	81	921	109	595	0	226	0	0	0
CPCT02010660T	1158	64	339	71	0	162	241	0	0	0
CPCT02040186T	1086	271	284	285	551	96	160	130	37	66
CPCT02020458T	187	62	42	129	101	380	35	78	50	2
CPCT02110017T	320	75	159	51	132	142	57	3	57	48
CPCT02010567T	0	0	0	57	75	0	44	24	35	0
CPCT02080092T	1123	108	425	158	480	0	80	246	0	0
CPCT02390002T	1552	93	275	70	163	57	67	60	15	83
DRUP01010024T	6	14	14	49	9	35	27	11	30	14
CPCT02040113T	1549	151	311	135	415	0	83	0	0	0
CPCT02080114T	626	116	121	438	200	0	76	0	106	0
CPCT02300015T	820	813	198	610	347	128	89	595	108	70
CPCT02010531T	653	83	230	177	485	0	81	342	0	101
CPCT02010478TII	0	160	55	66	0	92	29	0	32	0
CPCT02020535T	971	0	966	60	0	282	80	0	0	0
DRUP01010023T	1597	237	1014	199	302	0	115	0	0	0
CPCT02040121T	489	294	216	327	299	110	114	53	57	17
CPCT02010603T	573	100	186	248	222	53	59	90	26	62
CPCT02010606T	1608	152	423	84	98	173	90	201	32	253
CPCT02010609T	757	72	318	146	626	0	108	0	0	0
CPCT02010450TII	1048	260	479	686	397	390	72	155	178	56
CPCT02020555T	1165	56	731	173	527	0	99	0	0	0
CPCT02040117T	980	277	462	194	367	59	167	133	17	125
CPCT02040136T	1027	113	253	176	250	106	117	49	59	95
DRUP01010034T	2714	114	1831	0	0	0	213	0	0	0
CPCT02010612T	1813	32	1010	17	317	29	168	63	15	56
CPCT02040115T	248	60	121	75	0	190	103	49	38	0
CPCT02010621T	87	13	67	22	15	73	70	33	28	9
CPCT02010618T	411	180	75	106	198	73	148	30	34	28
