Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP99337	1.75E+00	2.31E+00	2.49E+00	2.17E+00	0.00E+00	3.24E+00	6.88E-01	9.90E-01
SP99341	1.23E+00	2.26E+00	1.65E+00	1.80E+00	3.80E-01	3.01E+00	4.48E-01	1.03E+00
SP99345	7.85E-02	4.03E-01	1.93E-01	6.87E-01	0.00E+00	7.37E-01	4.39E-01	0.00E+00
SP99113	2.48E-01	1.00E-02	2.46E-01	1.18E+00	0.00E+00	1.09E+00	3.24E-01	4.27E-01
SP99185	5.97E-01	1.73E+00	1.19E+00	5.67E+00	0.00E+00	6.41E+00	1.01E+00	0.00E+00
SP99209	9.86E-01	2.52E+00	1.88E+00	3.90E+00	0.00E+00	5.13E+00	1.08E+00	5.83E-01
SP99213	4.33E+00	4.37E+00	6.20E+00	2.83E+00	4.19E-01	5.60E+00	6.89E-01	1.60E+00
SP99221	1.41E-02	1.72E-01	6.72E-02	8.21E-01	0.00E+00	8.24E-01	3.04E-01	5.36E-01
SP99225	7.03E-01	1.42E+00	1.24E+00	1.81E+00	0.00E+00	2.41E+00	6.26E-01	4.97E-01
SP99241	2.81E+00	3.18E+00	3.20E+00	7.87E+00	2.91E-01	9.31E+00	2.16E+00	1.43E+00
CPCT02020318T	5.18E+00	3.30E+00	7.81E+00	1.93E+00	1.20E+00	4.09E+00	5.80E-01	1.30E+00
CPCT02010377T	2.63E+00	2.22E+00	2.94E+00	2.93E+00	1.30E+00	3.46E+00	9.60E-01	1.83E+00
CPCT02060017T	3.93E+00	8.01E+00	4.38E+00	4.45E+00	2.09E+00	1.19E+01	1.21E+00	3.72E+00
CPCT02060166T	6.28E+00	4.06E+00	8.81E+00	1.94E+00	2.20E+00	4.17E+00	1.14E+00	3.16E+00
DRUP01080024T	1.06E+00	2.52E+00	1.88E+00	1.64E+00	1.16E+00	1.81E+00	3.58E-01	3.41E+00
CPCT02300029T	7.00E+00	5.85E+00	9.11E+00	3.04E+00	2.88E+00	6.99E+00	1.26E+00	1.96E+00
CPCT02130024T	4.36E+00	2.94E+00	4.33E+00	1.85E+00	1.85E+00	3.45E+00	9.58E-01	1.84E+00
CPCT02370015T	1.40E+00	1.47E+00	1.99E+00	2.51E+00	1.39E+00	3.21E+00	7.37E-01	1.70E+00
CPCT02080291T	2.62E+00	2.87E+00	3.86E+00	1.70E+00	9.98E-01	2.98E+00	5.61E-01	2.34E+00
CPCT02330082T	1.13E+00	1.56E+00	1.39E+00	1.35E+00	1.38E+00	1.73E+00	3.01E-01	1.13E+00
CPCT02130035T	6.56E+00	5.30E+00	9.29E+00	2.93E+00	2.60E+00	5.61E+00	9.82E-01	1.96E+00
CPCT02020667T	1.41E+00	3.26E+00	2.09E+00	1.96E+00	2.05E+00	3.86E+00	9.32E-01	7.92E-01
CPCT02190030T	3.27E+00	2.89E+00	4.74E+00	4.55E+00	2.00E+00	5.57E+00	1.31E+00	1.40E+00
CPCT02070304T	5.50E+00	5.80E+00	8.20E+00	3.59E+00	2.33E+00	6.88E+00	1.23E+00	2.70E+00
CPCT02230093T	1.23E+01	7.39E+00	1.71E+01	4.82E+00	2.36E+00	7.90E+00	1.21E+00	3.93E-01
CPCT02170024T	1.49E+00	2.42E+00	1.91E+00	2.91E+00	2.18E+00	3.14E+00	6.65E-01	2.03E+00
CPCT02050342T	3.99E+00	4.81E+00	5.48E+00	2.92E+00	2.78E+00	5.33E+00	6.26E-01	3.46E+00
CPCT02130064T	1.97E+00	3.07E+00	2.08E+00	2.03E+00	2.84E+00	3.00E+00	9.66E-01	2.20E+00
CPCT02130063T	4.23E+01	1.23E+01	6.06E+01	1.24E+01	5.37E+00	2.68E+01	2.85E+00	4.00E+00
CPCT02080208T	1.34E+00	1.80E+00	1.94E+00	1.63E+00	1.76E+00	2.07E+00	6.60E-01	1.23E+00
CPCT02130066T	1.44E+01	7.31E+00	2.38E+01	6.60E+00	1.68E+00	1.30E+01	4.78E-01	2.40E+00
CPCT02130067T	5.14E+00	4.06E+00	5.57E+00	5.46E+00	2.11E+00	6.84E+00	1.08E+00	1.37E+00
CPCT02100172T	2.41E+00	1.87E+00	3.65E+00	1.23E+00	1.78E+00	2.33E+00	3.40E-01	1.01E+00
CPCT02130084T	2.38E+00	2.12E+00	2.51E+00	2.47E+00	1.63E+00	3.10E+00	1.03E+00	1.98E+00
CPCT02060220T	3.23E+00	3.29E+00	4.35E+00	3.25E+00	2.77E+00	3.17E+00	9.42E-01	7.06E-01
CPCT02100169T	1.40E+01	8.40E+00	1.59E+01	3.28E+00	3.56E+00	8.39E+00	1.53E+00	5.25E+00
CPCT02080218T	8.56E+00	6.30E+00	1.24E+01	2.96E+00	3.19E+00	6.54E+00	1.45E+00	1.97E+00
CPCT02050332T	3.30E+00	2.27E+00	4.59E+00	2.39E+00	1.86E+00	2.87E+00	2.15E+00	1.63E+00
DRUP01080031T	2.58E+03	5.27E+00	2.60E+03	0.00E+00	2.92E+01	1.72E+02	2.09E+00	2.56E+01
CPCT02040245T	8.73E+00	6.49E+00	1.02E+01	3.36E+00	1.81E+00	6.88E+00	9.54E-01	2.68E+00
DRUP01050048T	3.89E+03	5.65E+01	3.95E+03	0.00E+00	3.81E+01	3.03E+02	1.06E+00	3.83E+01
DRUP01010142T	2.03E+03	2.78E+01	2.06E+03	3.68E+00	1.44E+01	1.54E+02	1.87E+00	1.47E+01
CPCT02080224T	2.24E+00	2.74E+00	2.66E+00	2.70E+00	1.80E+00	3.47E+00	9.39E-01	1.05E+00
CPCT02260021T	1.45E+00	2.69E+00	1.65E+00	1.93E+00	1.84E+00	3.41E+00	4.47E-01	9.22E-01
CPCT02020762T	1.14E+00	2.46E+00	1.52E+00	1.96E+00	2.60E+00	2.78E+00	1.25E+00	0.00E+00
CPCT02130116T	1.84E+00	2.32E+00	2.30E+00	2.06E+00	1.33E+00	2.91E+00	6.57E-01	2.42E+00
CPCT02050342TII	3.65E+00	4.91E+00	4.37E+00	3.34E+00	1.58E+00	6.11E+00	7.62E-01	2.99E+00
CPCT02130138T	3.29E+00	3.51E+00	4.83E+00	2.51E+00	2.42E+00	3.60E+00	1.04E+00	2.14E+00
CPCT02130139T	9.96E+00	5.11E+00	1.55E+01	2.34E+00	2.11E+00	6.14E+00	1.27E+00	4.57E+00
CPCT02230115T	5.64E+00	3.67E+00	8.37E+00	2.46E+00	2.83E+00	3.79E+00	9.47E-01	9.67E-01
CPCT02010902T	1.68E+00	4.49E+00	2.49E+00	1.65E+00	2.64E+00	4.50E+00	9.14E-01	7.15E-01
CPCT02290056T	1.75E+00	2.75E+00	2.12E+00	4.32E+00	1.98E+00	4.55E+00	2.53E+00	2.37E+00
CPCT02130152T	1.32E+00	1.34E+00	1.57E+00	1.82E+00	1.51E+00	1.43E+00	8.84E-01	9.08E-01
DRUP01170003T	4.69E-01	1.55E+00	6.37E-01	1.92E+00	1.89E+00	1.84E+00	2.19E+00	6.67E-01
DRUP01010095T	2.27E+00	5.84E+00	3.18E+00	1.48E+00	1.59E+00	6.33E+00	8.98E-01	2.18E+00
DRUP01030024T	9.67E+00	4.74E+00	1.01E+01	3.59E+00	3.07E+00	5.93E+00	2.04E+00	6.04E-01
CPCT02040292T	3.19E+00	5.79E+00	3.67E+00	2.83E+00	4.74E+00	4.60E+00	1.56E+00	4.19E-01
DRUP01050035T	4.42E+01	1.36E+01	6.31E+01	1.42E+01	4.11E+00	3.02E+01	2.47E+00	4.98E+00
CPCT02020577T	1.84E+00	2.68E+00	2.18E+00	2.47E+00	2.19E+00	3.01E+00	1.08E+00	1.44E+00
CPCT02050263T	7.30E+00	4.16E+00	1.01E+01	2.59E+00	1.53E+00	4.42E+00	7.30E-01	2.24E+00
DRUP01010108T	5.57E+01	2.46E+01	8.39E+01	1.05E+01	6.93E+00	2.86E+01	2.37E+00	1.57E+01
DRUP01010109T	1.95E+00	2.26E+00	2.01E+00	2.54E+00	9.63E-01	2.83E+00	4.31E-01	1.89E+00
DRUP01010113T	2.30E+00	4.02E+00	2.32E+00	8.06E+00	2.47E+00	9.03E+00	3.28E+00	2.79E+00
CPCT02120059T	9.23E+00	5.89E+00	1.36E+01	2.88E+00	3.18E+00	4.88E+00	1.57E+00	4.26E+00
CPCT02170010T	1.06E+00	2.67E+00	1.55E+00	2.60E+00	2.76E+00	2.61E+00	1.75E+00	1.53E+00
CPCT02030398T	4.23E+00	3.23E+00	6.24E+00	2.01E+00	2.26E+00	2.74E+00	8.67E-01	1.70E+00
CPCT02050250T	6.06E+00	1.89E+00	7.32E+00	1.80E+00	1.44E+00	2.10E+00	7.04E-01	1.26E+00
CPCT02050076TII	6.99E+00	6.87E+00	9.33E+00	2.77E+00	2.92E+00	7.15E+00	1.08E+00	4.86E+00
CPCT02050182T	1.57E+00	3.40E+00	2.64E+00	2.25E+00	1.42E+00	4.48E+00	7.37E-01	1.74E+00
CPCT02070187T	2.15E+00	3.02E+00	2.61E+00	1.60E+00	2.24E+00	2.76E+00	7.73E-01	2.01E+00
CPCT02030373T	1.81E+01	1.04E+01	2.86E+01	6.88E+00	3.47E+00	1.32E+01	1.42E+00	3.85E+00
CPCT02020589T	1.94E+00	2.81E+00	3.07E+00	1.99E+00	2.48E+00	2.64E+00	2.29E+00	1.17E+00
CPCT02040154T	3.94E+00	3.32E+00	4.71E+00	2.27E+00	1.96E+00	3.40E+00	9.54E-01	9.91E-01
CPCT02050091T	1.21E+00	1.60E+00	1.92E+00	1.69E+00	1.17E+00	2.09E+00	6.76E-01	1.11E+00
CPCT02020406T	1.50E+00	2.84E+00	2.31E+00	1.96E+00	1.28E+00	3.73E+00	7.33E-01	8.57E-01
CPCT02020405T	4.34E+00	3.44E+00	6.21E+00	1.86E+00	1.88E+00	3.23E+00	1.84E+00	1.02E+00
CPCT02070052T	3.62E+00	3.65E+00	4.62E+00	1.89E+00	1.70E+00	3.55E+00	8.71E-01	1.71E+00
CPCT02060063T	5.94E+00	4.49E+00	8.54E+00	7.29E-01	2.95E+00	4.32E+00	4.47E+00	4.73E+00
CPCT02230004T	2.85E+00	3.38E+00	4.08E+00	2.76E+00	1.23E+00	4.82E+00	7.87E-01	1.66E+00
CPCT02300006T	3.92E+00	2.44E+00	4.57E+00	1.90E+00	1.76E+00	2.35E+00	9.15E-01	1.33E+00
CPCT02080066T	3.90E+00	2.90E+00	5.83E+00	1.92E+00	8.27E-01	3.26E+00	5.86E-01	1.70E+00
CPCT02010492T	1.13E+00	4.00E-02	1.07E+00	1.53E+00	1.16E+00	1.37E+00	6.04E-01	1.22E+00
CPCT02020460T	7.50E-01	2.35E+00	6.28E-01	2.28E+00	1.46E+00	3.74E+00	6.99E-01	1.42E+00
DRUP01010019T	6.62E+00	3.38E+00	6.69E+00	4.11E+00	1.76E+00	5.03E+00	1.27E+00	2.82E+00
CPCT02050133T	8.56E+00	4.45E+00	1.10E+01	1.91E+00	1.83E+00	3.35E+00	1.03E+00	3.67E+00
CPCT02050144T	2.63E+01	1.36E+01	3.66E+01	2.28E+00	3.46E+00	1.46E+01	2.10E+00	1.03E+01
CPCT02050286T	6.91E+00	5.70E+00	7.77E+00	3.09E+00	4.94E+00	4.75E+00	4.88E+00	4.41E+00
CPCT02130006T	1.13E+01	6.03E+00	1.76E+01	3.75E+00	2.34E+00	8.76E+00	8.93E-01	1.79E+00
CPCT02130003T	2.49E+00	1.90E+00	2.76E+00	1.57E+00	1.85E+00	1.99E+00	1.08E+00	9.87E-01
CPCT02340039T	7.42E+00	4.01E+00	1.18E+01	2.47E+00	2.17E+00	5.44E+00	1.12E+00	2.63E+00
CPCT02230075T	5.01E+00	2.69E+00	6.86E+00	1.50E+00	1.09E+00	2.97E+00	7.26E-01	6.79E-01
CPCT02080169T	3.63E+00	3.86E+00	4.42E+00	2.69E+00	2.72E+00	5.05E+00	9.59E-01	7.42E-01
CPCT02150005T	1.47E+00	2.52E+00	2.06E+00	2.47E+00	2.00E+00	3.42E+00	1.02E+00	1.21E+00
WIDE01010522T	1.25E+00	2.23E+00	1.49E+00	1.99E+00	1.69E+00	3.32E+00	7.14E-01	2.13E+00
WIDE01010696T	1.06E+00	1.85E+00	1.30E+00	1.93E+00	7.71E-01	2.61E+00	6.70E-01	1.69E+00
