MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.0015836491790832952	0.037680351212620734	0.08991112850606442	0.02268085900694132
1:Del:C:1	0.000150433629055442	0.008415460665710271	0.09324491582810879	0.013339520562440157
1:Del:C:2	0.0008621172202401794	0.0013733025487090344	0.06689401246607303	0.0063702376512810585
1:Del:C:3	0.003048491070512682	0.0005426189681020332	0.04224804390221834	0.002004644575645216
1:Del:C:4	0.009566847793757915	0.0	0.024890441857278348	0.0015815604143426753
1:Del:C:5	0.03688927091658115	0.0014540145483624657	0.012578682880848647	0.0009510939267056528
1:Del:T:0	0.0016255469270981847	0.011599590806290506	0.052086417637765406	0.023210529815405608
1:Del:T:1	0.0006135091840405949	0.006135300693567842	0.05799542978405953	0.010399815528653562
1:Del:T:2	0.0017427411198150367	0.007273982246406376	0.04448065735399723	0.01547922169789672
1:Del:T:3	0.009239694299176336	0.00907653669361025	0.0470638432353735	0.012419029269367457
1:Del:T:4	0.030985583681613207	0.007347665061242879	0.03252461653202772	0.010535987885668873
1:Del:T:5	0.7176492309570313	0.051167982015758756	0.0022867522402157192	0.017699620241764934
1:Ins:C:0	0.00026985272590536626	0.01673353534191847	0.004725447979290039	0.011127876779064537
1:Ins:C:1	3.6607851527037384e-07	0.005248852104414254	0.006283016204833985	0.0022279466083273292
1:Ins:C:2	1.5505826615651587e-05	0.0024213215277995915	0.003483822790440172	0.0021652715012896806
1:Ins:C:3	0.00020155971320491518	0.002763909010682255	0.005582134150899947	0.000956992705760058
1:Ins:C:4	0.0020248816604726016	0.0036170210456475615	0.0028785098844673483	0.0008594799251659424
1:Ins:C:5	0.011379657108336686	0.020579932630062102	0.0047607426485046745	0.0022201408387627452
1:Ins:T:0	0.0010067875421373173	0.012607355369254947	0.013037398383021355	0.006106442892923951
1:Ins:T:1	0.0	0.013612765856087207	0.03343960983678698	0.005368463348131627
1:Ins:T:2	0.0010236623615492136	0.009113277914002538	0.022110167518258096	0.0021936076352722014
1:Ins:T:3	0.0008808261883677914	0.00883114529773593	0.012958349343389273	0.002132522644387791
1:Ins:T:4	0.001837367918342352	0.011417374908924104	0.007728429660201073	9.234467490387032e-05
1:Ins:T:5	0.09327209748327732	0.47550551772117616	0.05123951641842723	0.008500551422599596
2:Del:R:0	0.0024656167696230115	0.006280765188857913	0.01707698402926326	0.012243886347860097
2:Del:R:1	0.0018876079586334527	0.013469109972938896	0.026582205761224033	0.01005971798673272
2:Del:R:2	0.0014876451855525374	0.003336130124516785	0.016130554676055908	0.0007843686178375719
2:Del:R:3	0.006195579501800239	0.00041898389892594426	0.009291182411834598	0.0002145825521529332
2:Del:R:4	0.004093683534301817	3.1190176378004254e-06	0.005040903990156949	6.995162139215694e-05
2:Del:R:5	0.012448307033628226	0.0012165525005548262	0.005537010934203863	0.0005109586099570152
3:Del:R:0	0.0008419896307168529	0.0008866159627359593	0.005592835582792759	0.011703720726072788
3:Del:R:1	0.0013013270078226925	0.013043561326339841	0.00812255890108645	0.008584997216239572
3:Del:R:2	0.0009689468523720279	0.004145777404773981	0.0010334638017229737	0.0014262058743042872
3:Del:R:3	0.0003408563604170922	0.0011421913682715967	7.039416080715454e-05	0.00028674817273380174
3:Del:R:4	0.0002604758349480107	0.0004007965537311975	0.0005395117422449402	2.0804830453471367e-05
3:Del:R:5	0.0004490526329027489	0.0005899195122765378	5.0025482652245044e-05	7.505091294660814e-05
4:Del:R:0	0.0002699583446519682	0.0007815671230491716	0.005958237403538078	0.010489021986722946
4:Del:R:1	0.000827647199621424	0.010324306841939688	0.007681239419616759	0.0036646392778493463
4:Del:R:2	0.0005764419891056605	0.0029086001974064856	0.0022388891386799516	0.0007790813448809785
4:Del:R:3	0.0007025283295661211	0.0016726138268131762	0.0006812634275775054	0.00031139314427491626
4:Del:R:4	0.00018786555956467054	0.0007748286196147091	0.00034020065903860085	4.676894631415962e-05
4:Del:R:5	0.000494100462528877	0.00034729126055026426	0.00012251951172402188	0.0
5:Del:R:0	0.00013789941104562332	0.0029243948993098456	0.013239937170874327	0.17625536262989044
5:Del:R:1	0.00018104516697349028	0.007759571983478963	0.002789734246907756	0.006133596450090408
5:Del:R:2	0.0002142751828796463	0.00169505899772048	0.000710217317318893	0.0007509991314145737
5:Del:R:3	0.00017074745846912265	0.00044957715886994264	9.332702364417856e-05	0.00012833920088269223
5:Del:R:4	8.316114464832935e-05	0.00012723103402095148	5.218436126597226e-07	1.7635521749070904e-06
5:Del:R:5	5.797835105113336e-05	1.8131230530826768e-05	0.00017357080781948752	1.977610657806217e-06
2:Ins:R:0	0.002668791871983558	0.015444403644651175	0.006747951942961663	0.005916613009758293
2:Ins:R:1	8.32576916400285e-05	0.005051663189660758	0.007305725039914251	0.00317717493744567
2:Ins:R:2	0.0005416034293011762	0.0034766433853656055	0.003316520731896162	0.0015136243044980803
2:Ins:R:3	0.001219371382612735	0.0017491228046128526	0.0011080472051980905	0.0006600255088778795
2:Ins:R:4	0.0028882644581608476	0.004889197449665516	0.0002593321991571429	0.000629055280405737
2:Ins:R:5	0.015159955965355038	0.03367576435208321	0.000654554550128536	0.0016745083357091062
3:Ins:R:0	0.0002442697413789574	0.006537641580216587	0.0024966695031616837	0.0022493888658937067
3:Ins:R:1	4.400490524858469e-08	0.0038028454082086683	0.0037415400240570305	0.0024547691619955002
3:Ins:R:2	9.444545499718515e-05	0.0007214186305645853	0.0007285446967580356	0.00034998457827896347
3:Ins:R:3	8.354162795512821e-05	0.0002775421749174711	2.1594379813905106e-06	0.00015333230979194923
3:Ins:R:4	9.703346753667575e-05	0.00021770421491964953	3.835891413189074e-05	0.00018486512890831364
3:Ins:R:5	0.0008375848806463182	0.0015976902877446264	0.00022635117197751243	0.0002533081075307564
4:Ins:R:0	0.0017987921833992004	0.010693491147831082	0.004766753443982452	0.0034134806296788156
4:Ins:R:1	8.625257753749338e-06	0.004676775177940727	0.004377957230899483	0.00257899685180746
4:Ins:R:2	0.00022922618525626605	0.0007187415563385002	0.00031939245825924446	6.517705124451822e-05
4:Ins:R:3	0.000309002993744798	0.00031517305207671596	0.00012100427373297862	7.753933885851439e-05
4:Ins:R:4	0.0003455813872278668	0.0009943981567630544	5.1668307936552086e-05	0.00014161850724804027
4:Ins:R:5	0.00010971885436447337	0.0016333118500187994	0.0003691124034594395	0.00013621476901334972
5:Ins:R:0	0.0025192535156384113	0.05364459563046694	0.009729972744826227	0.05132619213312864
5:Ins:R:1	6.594804826036693e-06	0.01101864111609757	0.00864654318895191	0.022218196764588357
5:Ins:R:2	0.00011303178082016529	0.0011821568373125047	0.0003024626305987965	0.0007844912083237432
5:Ins:R:3	5.162054135325889e-05	0.0004654918087180704	4.499418752857309e-05	0.0005067274714019731
5:Ins:R:4	1.2954212687077416e-05	0.00021374768799432787	2.292592502953994e-05	0.00025962868827264176
5:Ins:R:5	7.148366668948345e-06	0.00028172406287922056	3.5095135494884744e-05	3.822241751714639e-05
2:Del:M:1	0.0023131700279191134	0.009394594603218138	0.029686232656240465	0.010146428984589874
3:Del:M:1	0.00034467850520741194	0.0008582794514950364	0.004483952410519123	0.009937572511844336
3:Del:M:2	0.0008063832827610895	0.006078664525412023	0.005752485967241228	0.00883435774128884
4:Del:M:1	0.0011466997518436983	0.0019277062459150329	0.0032313001493457704	0.01040325983427465
4:Del:M:2	0.00010539765228713805	0.003753825263120234	0.00411172587890178	0.008165878229774534
4:Del:M:3	0.000365253370400751	0.0063578232657164335	0.005546226031146944	0.005009436262771488
5:Del:M:1	0.002304228364955634	6.069714383556857e-05	0.014194072908721864	0.15019819244742394
5:Del:M:2	9.105666091386411e-05	0.0011048594208841677	0.006837082654819824	0.12068595208227634
5:Del:M:3	0.00037571060987829697	0.0013505435855768156	0.004082981666433625	0.07522089295089245
5:Del:M:4	1.6675917369752823e-05	0.0022597715072333814	0.0010210049741726833	0.037446787916123866
5:Del:M:5	0.00018665201583644374	0.004337834811303764	0.0021099263204087037	0.038020401746034625
