MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.0028877308187657035	0.0069585463852854445	0.08301379665732384	0.04750925359781832	0.024949313462166174	0.038184425754006955	0.032116880547255276	0.007777763612757553	0.008276682004798204	0.24657872054725885	0.006610214643005747	0.01793840535450727	0.06752034947257926
1:Del:C:1	0.0001483820225985255	0.013581035991664976	0.16469621881842614	0.05790096003562212	0.01316956537310034	0.007775031272321939	0.02190503788238857	0.005476281010705861	0.002027338776679244	0.03821541137921543	0.0008285814795817714	0.0054043584498867855	0.02647912247937029
1:Del:C:2	0.0007848226921396417	0.0015659600528306328	0.14733731597661973	0.03435282259248197	0.0037588897317073133	0.007582124763866886	0.0036169992051145526	0.00010490749637028784	0.0025732536475974043	0.013143444418674335	0.001992696787838213	0.005605090485987603	0.0027465549816588462
1:Del:C:3	0.002044114405871369	0.0022177027604629983	0.04946998674422502	0.01871363937854767	0.007510531443112995	0.0050316630889574296	0.004928894935874268	0.0028165793140215102	0.00218367535581514	0.007664935569628142	0.005836175209842622	0.00030584185264160625	0.01097558850698988
1:Del:C:4	0.006039096044842154	0.0033776968756865245	0.03935477208346128	0.0034105932116654004	0.003981291753152618	0.004394747720798477	0.004940124426902912	0.0002921081427302852	0.0015088917362693266	0.0065233354223892094	0.006140191084996332	0.000846444720737054	0.008426197805674747
1:Del:C:5	0.02613510698080063	0.003906894850952085	0.02265090584754944	0.0007665885713140597	0.004409722739219433	0.002909431268053595	0.0018852901452919468	0.003636212680476092	7.433321158600847e-09	0.0011433946051329258	0.008950561357196421	0.0016149340490301256	0.019660680156666787
1:Del:T:0	0.001807132250542054	0.0019765768072102217	0.03844909355044365	0.0733673620223999	0.018252576566883363	0.006457331107230857	0.06092891780659557	0.03575084079056978	0.09858195774257184	0.028530596146010792	0.0031131859539891595	0.0073438528744736685	0.03378923879703507
1:Del:T:1	0.0012418898447867832	0.0014070202173024882	0.030738068856298924	0.04838589854538441	0.004719661092203751	0.0034134407751844264	0.011559686112304917	0.008497304144693772	0.14990110076963903	0.011085641173223167	0.0010329110571001365	0.003989411069778725	0.033873138820636084
1:Del:T:2	0.002022013698006049	0.01315966370748356	0.01793268069624901	0.034974915012717246	0.014491567477816715	0.0014676324800529982	0.007708391807973385	0.0027985956094926222	0.12698923118412495	0.019173373368103055	0.003396116537451235	0.0011378112941747532	0.0280742677138187
1:Del:T:3	0.008211071199912112	0.01148678825236857	0.023452766127884387	0.014323155946913175	0.005175293309962541	0.011405481769470498	0.0031223502181001095	0.00019101377638435223	0.2095296162366867	0.00768740406492725	0.007012450236943551	0.0027466073444520588	0.0031063415144490136
1:Del:T:4	0.02495548166334629	0.012909232429228723	0.020688380412757397	0.0029995723121101036	0.017623810247953314	0.012551741602364927	0.013695365280145779	0.0011154820205410943	0.07699463475495577	0.022117349497275427	0.003547179688466713	0.0040827988945238754	0.013436411424336256
1:Del:T:5	0.5894372037053108	0.006784840616455767	0.032248377641662954	0.005949967908336475	0.047371922782622276	0.043899137102998795	0.07903020196128636	0.0021354194678133353	0.07116796661168337	0.0734670439493766	0.0120134327118285	0.07592167160342797	0.03732270378386602
1:Ins:C:0	0.0007158734369204467	0.0004616607161005959	0.01285515154711902	0.0003985239481971803	0.003149686883552363	0.0034480597032313653	0.0004518611523963045	6.711978581734001e-05	0.005930776097811758	0.002270252183282935	0.0012687993942364529	2.3856487823650242e-05	0.17370066536590456
