Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
CPCT02020485T	0	139	360	163	125	78	190	96	65
CPCT02040092T	522	165	147	166	218	51	109	86	65
CPCT02080089T	1016	145	430	427	176	87	30	99	68
CPCT02040077T	617	104	156	118	88	105	25	55	88
CPCT02010498T	1353	381	198	299	395	104	45	79	256
CPCT02190013T	771	64	98	171	160	111	39	43	98
CPCT02060086T	13	9	57	13	75	46	5	29	9
CPCT02040106T	781	55	243	222	0	70	96	30	39
CPCT02040104T	1754	334	260	912	316	140	520	2628	78
CPCT02230013T	23	64	300	26	77	70	27	30	30
CPCT02230017T	239	111	180	0	129	63	23	44	20
CPCT02180023T	869	73	131	491	198	93	62	49	80
DRUP01010054T	0	58	431	154	0	126	64	52	37
DRUP01010058T	870	74	147	318	394	170	47	0	105
CPCT02010690T	22	24	85	20	65	337	63	18	0
CPCT02020639T	1171	139	130	226	161	125	107	12	188
CPCT02040194T	1171	62	84	97	121	89	26	0	73
CPCT02010670T	1180	139	22	748	221	110	90	56	95
CPCT02040198T	1682	31	75	736	269	131	58	36	64
CPCT02050283T	26	46	305	8	101	124	8	50	15
CPCT02010702T	387	34	65	159	140	117	79	24	50
DRUP01010024TII	14	26	90	13	31	228	28	38	9
DRUP01070030T	122	161	103	108	165	90	48	38	22
CPCT02050294T	2595	107	430	956	0	148	60	24	133
CPCT02120097T	101	444	340	158	254	158	42	103	45
CPCT02170019T	677	123	76	351	118	58	11	34	35
CPCT02010706T	960	26	68	371	167	105	4	6	74
CPCT02040202T	82	75	327	65	144	78	91	61	22
CPCT02040201T	136	168	268	51	155	131	31	42	30
WIDE01010634T	109	5	66	116	84	41	48	39	1
WIDE01010610T	1017	196	652	627	271	81	393	103	180
WIDE01010630T	582	535	720	129	226	121	72	141	164
WIDE01010491T	6	14	106	15	24	18	18	24	25
WIDE01010495T	0	29	334	38	73	48	25	36	41
WIDE01010485T	329	94	196	70	137	62	31	44	329
WIDE01010474T	45	136	390	51	206	71	99	83	29
WIDE01010513T	1451	100	428	576	253	114	119	82	92
WIDE01010523T	1278	587	444	300	493	80	590	170	207
WIDE01010528T	124	34	72	6	120	28	45	23	34
WIDE01010457T	710	388	330	334	81	122	282	95	108
WIDE01010427T	0	10	23	0	0	9	0	20	163
WIDE01010472T	172	223	207	23	463	87	177	123	30
WIDE01010501T	456	166	381	107	444	83	322	154	0
WIDE01010480T	33	81	381	27	101	42	36	50	34
WIDE01010557T	5183	272	502	1560	0	344	106	1	343
WIDE01010589T	76	38	181	40	124	59	36	46	97
WIDE01010549T	22	9	53	14	62	20	4	26	11
WIDE01010593T	72	41	249	26	81	40	31	43	72
WIDE01010558T	6	46	322	17	44	35	40	50	70
WIDE01010657T	1177	236	388	192	193	84	83	31	94
WIDE01010667T	308	18	81	106	127	23	12	26	29
WIDE01010675T	29	91	124	34	94	45	27	83	37
WIDE01010646T	1107	57	82	657	74	94	32	28	108
WIDE01010666T	14	3	29	26	94	28	17	36	16
WIDE01010648T	2201	401	779	1366	5	179	144	73	187
WIDE01010677T	627	32	179	461	87	62	66	29	68
WIDE01010671T	218	20	40	86	81	29	60	33	21
WIDE01010679T	0	21	115	38	28	59	41	26	42
WIDE01010685T	240	86	208	69	43	49	31	35	37
WIDE01010689T	253	20	83	111	130	30	61	42	23
WIDE01010707T	832	46	123	120	89	77	83	18	88
WIDE01010708T	26	24	194	47	156	37	91	66	42
