Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP116725	48	37	18	28	0	17	0	0	0	0	8	0	0	0
SP59292	55	83	3	0	45	0	56	4	10	0	24	0	0	0
SP116683	159	8	247	19	1	15	76	32	16	2	17	75	0	0
SP59372	11	29	0	0	0	10	0	37	26	5	14	12	0	0
SP116610	176	146	79	318	2	79	77	178	0	10	53	0	0	0
SP116638	94	41	14	76	0	54	17	13	0	0	16	0	0	0
SP59336	10	21	123	0	21	15	0	1	3	3	0	0	0	2
SP124971	509	486	177	0	134	50	92	23	2	2	30	27	0	0
SP116665	5	25	53	0	0	28	9	3	3	0	7	5	0	5
SP116674	205	144	70	0	106	51	13	17	28	2	31	0	0	0
SP116657	445	359	511	0	325	146	10	53	68	0	37	27	0	0
SP116670	128	612	203	0	0	0	6	23	50	4	31	147	0	0
SP116642	173	222	360	61	49	139	4	117	0	12	32	0	50	0
SP116606	6	82	36	14	36	17	54	172	0	1	12	0	0	0
SP116604	9	33	124	0	57	27	52	4	16	1	43	0	0	0
SP59376	0	1	78	0	29	0	0	10	6	2	0	17	0	2
SP59272	105	43	0	82	10	12	0	5	7	2	0	0	13	0
SP124969	124	483	16	809	0	34	32	55	117	7	42	0	26	0
SP116608	16	45	0	0	0	18	12	3	0	0	4	0	33	0
SP59396	47	37	83	35	27	5	4	2	0	3	1	0	0	2
SP116688	31	17	57	152	0	13	8	9	6	0	0	19	0	0
SP59392	66	27	50	0	70	0	0	0	0	0	0	0	0	0
SP59456	189	119	130	0	5	60	42	23	47	2	27	0	0	0
SP59348	106	104	34	0	0	55	26	15	37	0	12	0	0	0
SP59300	36	84	261	0	0	60	0	275	52	3	8	0	0	0
SP59340	88	68	64	0	36	47	34	0	21	0	7	0	0	0
SP59380	19	0	39	0	0	26	23	8	3	0	12	0	0	0
SP59440	19	180	314	91	0	0	0	85	0	8	14	47	0	0
SP59428	45	26	0	11	0	0	33	7	0	1	11	37	4	0
SP59400	159	698	0	0	170	0	0	124	120	8	25	117	0	0
SP116624	111	193	0	137	22	34	9	12	0	0	8	21	6	16
SP59432	37	0	94	0	0	17	89	8	19	0	18	0	0	0
SP59452	60	574	0	243	343	26	6	14	51	14	28	18	9	0
SP116679	4	29	0	0	22	26	5	7	6	0	0	4	0	0
SP116676	154	1048	0	94	198	138	0	53	135	9	43	0	0	0
SP59360	173	269	353	0	0	18	12	0	0	0	11	0	0	0
SP59384	162	20	264	6	0	37	9	0	1	0	0	4	0	0
SP59332	49	74	0	0	52	32	0	2	4	0	0	5	0	0
SP116616	220	218	117	0	14	54	55	5	22	1	43	0	6	0
SP124981	139	179	10	43	0	61	27	2	4	0	10	0	0	0
SP59368	96	208	641	125	0	129	54	58	71	17	34	0	0	0
SP116648	892	839	0	0	237	191	0	23	40	2	4	0	20	0
SP59420	38	42	0	17	31	0	68	6	17	2	13	0	0	0
SP116706	153	53	222	0	0	171	23	4	34	1	38	0	0	0
SP116654	80	0	223	0	0	19	116	3	0	3	7	0	0	0
SP59308	66	68	95	0	54	22	32	3	0	0	10	0	5	0
SP59288	59	418	0	246	0	5	1	7	0	5	9	0	37	60
SP116622	21	43	61	15	0	0	35	13	3	1	7	13	0	0
SP59316	35	63	75	0	63	12	40	2	4	0	23	0	0	0
SP59324	26	7	75	32	0	17	37	7	0	2	0	56	0	0
SP116697	1994	4904	0	586	197	180	90	1063	318	23	29	0	0	0
SP59304	927	704	524	0	323	61	109	492	142	27	60	41	0	0
SP116620	281	881	0	531	0	182	79	0	0	0	55	0	0	0
SP13289	17	5	0	0	0	11	7	1	7	2	7	9	0	0
SP116742	6	0	0	0	7	5	8	5	6	0	5	7	0	0
SP115134	0	2	0	0	14	4	0	2	5	3	12	0	2	0
SP96884	11	0	6	0	0	0	11	3	1	2	16	19	0	0
SP13385	17	1	0	0	0	0	1	0	163	0	4	0	0	0
SP13291	22	11	0	0	0	9	38	0	0	2	0	52	0	0
SP13514	23	10	83	0	0	0	20	6	0	5	1	22	0	0
SP115117	6	15	8	14	0	0	0	1	0	4	5	9	0	0
SP115114	62	38	55	0	3	16	8	7	0	0	6	19	0	0
SP13279	13	0	22	0	0	14	19	2	0	2	1	24	0	0
SP13487	27	6	0	0	0	16	12	2	10	0	10	3	0	0
SP13361	13	38	0	60	0	14	0	9	7	0	4	33	0	0
SP13421	24	44	58	0	0	25	0	6	0	5	2	12	0	0
SP116738	3	0	19	0	0	18	6	0	0	0	7	49	0	0
SP13293	0	3	0	0	23	25	33	0	7	1	11	0	0	0
SP13281	26	22	14	0	0	0	11	2	9	1	0	8	0	0
SP13677	0	5	0	0	12	0	25	11	14	2	6	0	17	0
SP13399	9	10	0	0	0	26	0	0	0	0	8	27	28	0
SP116732	37	34	0	0	0	15	0	20	0	0	8	17	0	7
SP115073	21	0	4	0	0	0	23	4	1	2	4	8	0	0
SP13307	4	0	0	19	11	35	5	0	0	4	7	49	0	0
SP13299	42	0	0	0	0	26	14	8	35	2	15	0	0	75
SP13481	10	9	0	0	0	0	42	18	2	0	0	0	0	0
SP116780	0	0	0	21	0	41	7	5	0	0	15	23	0	5
SP13433	11	22	0	0	0	0	2	0	17	0	10	57	0	0
SP115064	47	34	0	0	0	10	9	0	35	0	3	0	22	0
SP13359	0	1	16	0	0	16	10	7	11	3	6	25	0	0
SP116734	0	42	81	0	0	16	13	5	0	1	2	0	15	11
SP116770	0	12	0	22	0	0	1	13	0	1	1	12	16	0
SP13323	14	9	0	0	0	13	27	5	0	0	0	26	0	1
SP13367	89	77	0	0	0	17	16	22	0	5	5	11	0	0
SP96882	17	9	6	0	0	0	38	27	23	3	21	75	0	0
SP13283	12	0	3	1	0	4	3	0	3	1	2	34	0	0
SP116728	9	4	0	13	0	16	15	5	8	1	0	15	0	7
SP13478	6	1	0	0	0	6	30	4	4	0	2	2	0	5
SP116744	15	5	2	0	0	27	0	7	0	9	5	23	4	22
SP115093	0	10	111	0	0	55	0	9	8	3	0	0	0	30
SP13315	2	2	0	0	12	5	10	0	0	0	1	0	2	0
SP13331	5	43	0	40	0	14	8	10	9	0	8	27	0	0
SP115108	0	23	76	38	0	17	17	12	0	0	2	3	0	8
SP116752	15	4	0	0	0	39	6	0	55	1	4	0	0	0
SP115085	10	4	0	0	0	26	16	9	11	0	16	12	19	0
SP115102	23	7	0	0	0	0	18	2	0	1	16	38	0	10
SP13379	30	4	0	0	0	31	5	7	13	1	7	8	3	0
SP116750	57	53	0	0	0	14	0	5	0	2	19	35	0	0
SP115125	0	2	6	0	17	7	23	1	7	0	1	0	0	0
SP115089	35	23	38	0	0	19	5	7	3	2	8	0	27	0
SP13297	30	0	0	0	1	37	8	11	0	0	8	10	0	18
SP13339	0	0	0	18	0	3	13	3	0	0	0	17	6	0
SP13671	0	1	0	18	4	34	38	4	8	0	7	9	12	0
SP116776	0	0	18	1	0	29	0	9	4	0	8	18	0	0
SP13683	0	30	0	49	0	0	3	0	0	0	8	0	0	0
SP116758	24	67	0	0	16	3	3	2	0	5	4	9	6	17
SP116782	0	46	88	0	35	35	8	4	0	0	1	0	0	7
SP13317	22	1	0	6	0	12	0	1	34	1	5	16	5	0
SP115128	43	25	6	0	0	0	12	3	5	0	0	2	0	0
SP116754	11	27	5	40	4	3	9	9	4	5	4	0	0	0
SP116766	96	99	0	14	36	14	30	3	0	2	10	21	0	25
SP116748	56	17	4	49	0	36	0	3	8	4	11	33	0	6
SP115070	0	12	0	0	19	0	23	6	16	0	0	21	0	0
SP115131	10	4	14	35	0	10	0	0	0	0	4	15	0	0
SP115097	16	7	9	0	0	11	27	20	10	6	11	7	0	0
SP115060	0	7	81	0	2	24	3	7	4	0	2	16	0	0
SP13594	69	44	0	0	0	9	0	8	0	0	0	29	0	0
SP96834	0	3	0	51	2	0	17	13	8	0	6	21	0	16
SP115057	11	0	0	15	0	20	51	0	30	0	14	13	0	0
SP116768	4	30	0	67	6	12	7	0	0	5	4	0	0	2
SP13442	63	52	0	0	0	32	10	5	8	2	0	22	0	0
SP13325	4	0	13	0	29	5	0	0	1	0	5	2	0	0
SP116736	2	6	0	27	0	0	57	0	2	0	0	11	0	0
SP13619	0	22	0	0	43	0	29	4	15	0	2	11	0	0
SP115111	51	0	112	0	0	28	18	0	17	0	16	39	0	0
SP116760	1	6	42	0	16	1	25	7	3	4	10	2	0	0
SP13311	15	3	0	0	0	7	11	2	0	2	9	41	0	0
SP13509	3	0	12	10	0	12	11	5	0	0	0	27	0	13
SP13539	11	6	0	0	0	11	8	3	0	5	9	4	21	0
SP13624	4	4	0	0	16	44	11	6	3	1	16	4	0	0
SP116746	0	0	58	17	0	0	0	6	4	4	3	10	0	12
SP13490	14	0	6	0	0	26	15	7	26	2	11	0	22	0
SP116774	20	19	0	0	7	11	28	0	0	0	13	0	0	0
SP115105	4	1	0	25	0	8	9	0	0	3	4	42	3	0
SP13278	23	0	0	5	0	14	12	5	2	0	12	20	0	0
SP116756	33	29	0	103	0	34	0	10	0	2	16	0	0	0
SP13319	6	0	4	0	0	9	4	0	11	0	0	0	3	0
SP13280	25	38	31	0	0	26	4	5	0	0	8	0	0	0
SP13363	29	0	1	0	0	8	10	6	19	1	1	9	0	0
SP13347	0	3	0	25	14	8	32	4	2	2	7	13	1	0
SP116730	1	0	84	9	0	17	14	1	25	2	8	0	0	0
SP13365	9	4	0	0	0	5	10	0	11	2	10	7	19	0
SP115099	63	44	0	11	0	0	18	7	7	1	0	3	9	0
SP116764	0	2	0	31	0	27	0	0	0	3	1	14	0	14
SP116772	12	15	0	0	0	18	7	4	0	1	3	39	0	16
SP96888	0	4	0	0	22	2	4	3	10	2	3	0	0	0
SP13327	29	22	4	0	0	4	30	16	8	0	6	23	0	0
SP116740	31	54	31	0	0	22	3	4	9	1	12	7	0	0
CPCT02150038T	98	0	196	332	0	0	40	19	23	46	36	37	0	0
CPCT02040203T	0	0	0	0	0	0	7	6	5	69	0	0	0	0
CPCT02300038T	198	42	922	3	0	0	65	19	95	171	16	69	0	0
WIDE01010265T	52	0	747	138	64	12	76	15	0	69	17	16	12	41
CPCT02310012T	391	528	0	1104	0	0	0	0	0	197	57	0	236	0
CPCT02080232T	801	370	1327	0	20	16	90	34	20	159	61	0	39	0
CPCT02180068T	2510	609	2207	21	0	215	0	303	0	306	0	0	0	0
CPCT02290041T	752	124	312	0	348	52	76	36	0	100	48	0	0	0
CPCT02040278T	188	0	432	233	0	11	42	46	74	74	32	15	24	165
CPCT02310017T	997	212	1881	549	161	0	65	37	0	304	57	0	28	0
CPCT02150022T	38	31	68	0	0	7	33	8	24	65	7	0	0	0
CPCT02150026T	439	291	1410	0	0	0	69	30	0	157	32	130	4	0
CPCT02150030T	921	0	307	260	0	4	95	10	0	111	19	0	0	0
CPCT02180037T	191	218	79	260	0	0	30	34	0	200	17	82	0	0
CPCT02150033T	80	0	182	0	0	0	14	22	0	173	21	66	0	0
CPCT02230051T	7	0	51	72	0	26	0	10	0	50	11	51	0	0
CPCT02340030T	0	51	151	0	0	49	0	105	1	188	529	85	0	207
CPCT02340031T	121	225	857	52	0	34	17	30	55	93	19	68	0	0
CPCT02230066T	39	155	198	102	0	0	29	2	4	136	8	48	0	0
CPCT02180043T	388	227	194	0	0	81	0	23	0	355	6	45	0	0
CPCT02120032T	10454	784	0	0	0	0	0	0	0	72	0	0	592	0
CPCT02300023T	264	147	21	0	0	14	130	8	35	124	20	2	0	0
CPCT02180001T	736	292	1100	0	0	98	0	10	21	137	76	0	146	0
CPCT02330016T	383	200	1101	0	178	0	27	5	60	62	9	61	0	0
CPCT02180015T	147	40	255	31	0	48	28	20	7	28	12	5	0	0
WIDE01010545T	220	0	2101	0	218	0	0	9	13	123	0	63	0	237
