Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02210003T	227	399	19	637	266	90	213	70	214	0	19	51	78	48	85	96	30
CPCT02330007T	0	279	61	401	127	155	0	289	22	0	79	57	113	66	36	44	45
CPCT02050068T	0	199	29	50	0	27	77	10	59	21	293	57	66	18	40	0	36
CPCT02050075T	248	416	0	373	56	272	94	397	105	0	189	153	127	23	34	18	56
CPCT02040058T	88	535	40	264	293	172	46	197	129	0	70	36	176	51	64	24	43
CPCT02330009T	47	214	0	242	98	32	97	19	91	29	36	19	50	29	0	26	26
DRUP01010007T	135	2269	34	430	165	156	139	289	162	69	102	45	146	73	34	13	25
DRUP01070001T	37085	42618	14742	4652	1854	348	0	59	0	3633	0	31	0	0	0	160	0
CPCT02040021TII	124	578	48	425	371	197	53	120	112	0	93	36	129	15	55	7	37
CPCT02340048T	73	246	0	375	134	186	167	427	117	48	22	69	251	58	90	41	35
CPCT02330131T	175	0	13	141	122	112	80	60	116	38	46	196	42	18	52	51	27
CPCT02190027T	9	252	28	292	67	109	0	64	125	162	85	66	83	63	49	58	48
CPCT02050300T	173	332	0	335	173	85	151	111	223	0	23	26	48	87	75	40	26
DRUP01070063T	27	361	57	160	53	491	280	1381	0	0	195	133	50	0	574	59	329
CPCT02060160T	68	323	15	313	113	26	0	100	127	195	62	127	10	207	198	124	17
CPCT02030443T	0	374	33	72	0	172	318	324	71	130	367	8	178	10	57	19	100
CPCT02020651T	0	577	43	576	267	155	30	253	143	91	75	65	92	73	48	31	18
DRUP01090009T	157	286	16	227	154	45	59	105	111	0	36	50	61	95	91	49	16
CPCT02070273T	0	409	39	504	167	212	157	225	117	143	54	64	5	67	135	0	43
CPCT02210041T	55	593	12	170	124	104	80	164	52	0	51	21	177	77	73	0	42
CPCT02010750TII	59	401	0	473	129	245	0	189	125	234	29	27	50	0	63	61	29
CPCT02160059T	88	171	28	544	143	115	97	29	82	11	41	35	45	0	70	40	44
DRUP01340003T	0	147	25	50	35	109	118	2224	19	0	139	245	8	229	35	77	36
CPCT02080283T	0	422	44	313	223	110	147	302	99	42	165	93	254	35	67	17	84
DRUP01330002T	186	597	19	357	60	112	227	105	138	0	177	144	90	44	137	110	70
CPCT02330078T	104	261	0	668	344	153	157	83	90	0	43	347	34	2	39	116	29
CPCT02010730T	0	591	29	210	187	123	144	147	109	191	213	130	56	46	5	0	40
CPCT02050307T	70	247	0	81	169	86	219	33	48	0	218	22	282	71	58	8	32
DRUP01340004T	63	1172	87	548	494	151	124	146	111	0	35	424	99	75	29	141	31
CPCT02120078T	62	88	28	426	106	38	0	60	53	0	37	531	142	41	0	173	0
CPCT02100139T	0	543	43	358	150	49	0	73	63	70	33	50	87	61	22	0	30
CPCT02230077T	216	145	11	276	9	68	144	92	96	0	409	515	95	145	48	189	186
CPCT02230078T	0	390	16	315	187	130	49	248	52	0	93	54	108	58	15	24	21
CPCT02010735T	0	295	31	302	200	45	41	17	52	0	62	58	65	55	14	12	23
DRUP01010051TII	148	464	0	513	370	197	104	126	168	10	20	47	120	28	24	46	61
CPCT02440004T	345	1073	9	651	450	91	105	45	225	0	73	223	116	74	21	108	41
CPCT02220032T	282	462	0	51	334	280	217	207	75	0	635	400	347	52	82	35	37
CPCT02130031T	92	461	0	403	261	122	0	106	85	78	92	13	135	191	92	64	19
DRUP01020018T	127	386	0	256	313	157	239	68	48	0	148	257	117	90	86	57	77
CPCT02310005T	0	380	21	210	185	0	0	16	167	158	179	179	44	102	176	86	70
CPCT02250005T	18898	10549	3205	452	1221	749	0	21	150	2099	0	412	0	0	0	0	99
CPCT02330080T	209	447	62	453	105	153	50	133	66	44	72	40	127	112	74	55	38
CPCT02100144T	107	730	69	448	154	50	0	463	98	0	61	131	66	84	1	66	64
CPCT02330085T	0	732	74	440	274	61	85	281	256	65	129	228	93	143	45	65	43
CPCT02010742T	151	273	8	265	226	65	21	58	76	39	31	10	83	67	9	71	37
DRUP01010123T	93499	54185	19955	9676	14655	1821	0	143	2315	0	0	229	0	312	0	0	0
DRUP01220007T	0	136	0	0	153	275	462	180	8	379	0	40	332	0	5	364	126
CPCT02300033T	0	92	0	161	19	207	0	362	22	152	2	6	209	92	61	53	40
DRUP01010059T	183	447	7	185	195	31	0	7	92	0	75	177	64	76	10	36	24
DRUP01010070T	43	369	55	420	100	89	0	170	37	0	25	0	0	96	18	0	286
CPCT02160038T	0	206	12	239	27	81	105	35	73	83	70	78	75	23	67	27	18
CPCT02440024T	0	0	3	68	58	49	0	4	6	7	27	10	24	19	12	34	29
CPCT02030442T	89	398	31	418	266	130	161	26	196	0	89	733	98	146	116	189	142
CPCT02330089T	76	485	27	648	206	172	0	74	149	292	0	54	55	61	45	10	58
CPCT02210042T	19	360	27	167	59	39	29	34	63	0	41	74	71	117	7	16	17
DRUP01070039T	0	265	0	10	0	0	0	14	204	116	33	53	0	267	108	41	9
CPCT02220067T	3	426	10	447	118	131	0	168	35	121	180	342	110	32	30	87	36
CPCT02340057T	0	592	36	358	73	66	200	17	115	0	22	119	118	74	27	24	28
CPCT02010743T	61	465	0	168	181	74	28	153	91	0	57	110	87	135	7	75	7
CPCT02030454T	49	564	51	189	202	42	152	62	56	0	129	96	81	109	46	7	10
CPCT02320001T	61	1037	92	383	420	230	0	866	54	0	146	202	17	133	67	6	82
CPCT02390017T	0	517	69	340	116	157	0	152	199	77	86	66	47	73	81	25	28
CPCT02370012T	408	324	59	606	198	309	0	66	1141	59	120	277	29	36	153	0	112
CPCT02240007TII	12	356	15	375	127	85	0	107	90	24	144	3	72	146	83	47	34
CPCT02010747T	15	228	18	439	149	84	0	40	107	6	57	17	41	77	44	6	25
CPCT02010750T	61	439	26	456	130	104	0	75	110	73	60	37	48	39	35	26	14
CPCT02330092T	57	97	3	98	51	85	75	7	51	95	30	46	17	67	13	11	60
DRUP01340017T	117208	36012	24510	10142	2864	1536	0	891	211	0	0	164	0	234	0	1174	127
CPCT02060259T	0	653	36	259	435	98	117	113	50	70	160	32	81	28	71	39	41
CPCT02080197T	55	422	29	467	198	56	112	29	153	105	85	68	4	132	44	76	37
CPCT02110059T	0	694	80	145	39	45	23	40	52	0	219	42	33	89	50	0	25
CPCT02220076T	77	236	26	404	200	75	16	13	139	0	53	36	45	34	11	61	31
CPCT02010751T	17	88	12	282	77	70	23	15	16	3	109	23	23	87	10	6	9
CPCT02220077T	0	318	0	134	44	102	23	254	10	41	162	29	11	18	12	29	32
DRUP01060010T	107	939	14	311	18	74	171	301	164	90	39	54	81	160	59	44	65
CPCT02140061T	356	368	13	95	56	52	80	25	157	49	37	35	81	91	36	17	2
CPCT02270018T	54	266	16	267	165	88	115	38	45	0	24	31	68	26	18	30	31
CPCT02310007T	0	414	45	423	276	87	11	138	41	4	45	22	164	70	30	46	45
CPCT02230087T	42	583	25	519	335	120	84	62	189	47	71	83	85	49	42	8	33
CPCT02150048T	313	473	111	405	316	206	158	220	125	0	86	1133	187	25	151	47	47
DRUP01010122T	66913	54145	17565	5580	10579	1442	0	215	362	3150	0	321	0	0	0	0	71
CPCT02330095T	9	547	39	389	187	122	96	21	133	62	73	112	120	62	15	46	85
CPCT02340075T	214	719	33	615	463	155	162	23	177	0	44	60	115	72	27	38	45
DRUP01010072T	159	169	23	334	176	75	183	150	67	0	43	40	210	108	82	27	44
CPCT02330087T	10	152	42	99	40	107	157	346	0	0	231	61	80	61	105	14	9
CPCT02240010T	0	655	71	453	257	166	154	162	45	0	90	52	51	67	77	73	46
CPCT02110062T	0	311	0	786	175	0	0	147	213	323	186	195	296	164	406	132	91
WIDE01010038T	7	159	0	150	40	59	96	233	21	67	112	44	48	18	48	2	22
CPCT02050325T	19	449	0	537	157	65	0	238	86	290	94	121	105	98	172	114	62
CPCT02050327T	110	357	0	269	278	144	226	35	66	68	27	22	410	62	70	23	38
CPCT02050329T	36	580	39	376	405	148	206	189	214	90	209	31	80	121	76	74	23
WIDE01010060T	146	122	37	232	151	37	72	65	44	0	235	17	92	54	4	26	22
WIDE01010100T	183	233	61	246	178	87	64	57	108	0	35	9	39	0	21	32	5
DRUP01340006T	334	220	0	178	51	121	219	198	82	0	869	281	62	74	111	50	96
CPCT02220036T	0	517	20	259	236	93	0	189	34	28	120	76	17	35	42	53	58
WIDE01010066T	155	498	0	175	250	101	70	55	88	44	80	70	120	15	101	55	28
WIDE01010077T	50	350	37	297	198	52	71	65	71	0	0	25	90	70	91	33	15
CPCT02040226T	82	468	3	429	405	89	143	15	159	0	20	42	98	37	29	29	35
CPCT02330098T	0	297	22	73	0	0	74	20	44	0	48	19	45	186	60	7	23
WIDE01010091T	0	220	30	368	129	75	0	56	98	160	49	164	73	27	33	60	39
CPCT02110064T	24	245	30	224	153	36	0	42	63	17	82	194	78	75	29	10	43
WIDE01010063T	0	146	0	195	87	64	42	47	50	130	71	60	43	1	109	19	27
WIDE01010097T	100	169	21	360	172	57	37	17	59	0	77	8	38	21	32	34	30
WIDE01010096T	124	221	0	335	19	0	0	17	155	93	156	105	118	78	270	116	74
CPCT02370022T	28	462	118	475	305	164	0	134	63	0	56	107	137	39	43	76	6
CPCT02020695T	0	221	0	403	123	0	0	26	82	204	75	59	113	150	221	82	78
CPCT02100201T	0	581	30	480	124	90	74	31	122	30	29	83	104	18	40	52	43
CPCT02050335T	0	186	71	189	53	78	71	237	59	0	158	23	80	106	31	5	27
CPCT02160040T	0	375	73	56	199	23	0	528	40	132	398	568	166	247	506	103	102
CPCT02240012T	225	96	0	99	0	71	194	116	197	0	230	22	112	65	100	42	36
WIDE01010128T	110	472	7	459	327	62	133	199	82	0	12	6	97	41	16	14	52
CPCT02220081T	0	238	5	183	118	64	57	46	30	60	12	101	58	27	20	70	26
CPCT02100165T	0	361	50	280	32	100	0	138	119	101	108	63	47	37	34	25	28
DRUP01230004T	105737	31215	21170	6625	6567	2891	0	163	1462	1433	0	912	0	59	0	0	210
DRUP01060002T	154	130	7	421	168	23	126	228	48	0	62	29	73	455	93	7	50
WIDE01010206T	0	337	66	228	191	158	143	630	52	46	236	41	38	13	29	52	25
WIDE01010001T	87	204	19	147	82	71	44	31	87	22	22	3	48	12	9	7	11
CPCT02120112T	282	498	23	723	303	191	144	191	77	0	60	85	92	89	190	39	3
CPCT02120119T	169	285	1	240	207	83	75	3	125	0	71	42	118	149	39	32	30
WIDE01010154T	307	195	0	576	354	62	255	5	35	0	391	74	88	57	208	97	69
CPCT02370020T	0	595	27	286	223	51	125	30	99	18	37	40	76	186	21	30	38
CPCT02230090T	72	399	49	353	187	95	107	67	92	0	47	28	52	104	20	27	458
CPCT02210048T	88	15	0	77	28	44	194	126	0	0	78	24	67	138	37	27	35
WIDE01010159T	137	930	42	482	280	227	43	24	149	5	47	63	105	0	48	37	34
WIDE01010179T	1	511	0	573	290	143	0	61	104	117	82	19	78	32	7	29	42
WIDE01010177T	0	250	54	458	132	71	115	110	62	21	137	69	59	41	37	22	65
WIDE01010166T	0	547	53	326	82	166	122	57	69	0	62	34	1	0	693	35	46
CPCT02130069T	0	299	24	332	285	52	32	64	112	0	30	25	38	67	24	34	10
WIDE01010168T	65	622	26	461	387	156	103	84	26	61	191	24	124	14	29	40	18
CPCT02340074T	74	424	34	234	244	216	0	271	94	17	104	208	74	172	71	56	25
CPCT02290032T	36	318	48	191	72	88	0	4	130	0	8	7	26	132	23	0	31
WIDE01010200T	244	535	0	335	339	132	106	59	126	0	492	39	53	1	80	111	42
DRUP01340016T	75556	41896	14277	14505	12053	2246	0	74	1239	0	0	126	0	260	0	0	0
WIDE01010228T	197	175	19	219	346	289	254	8	152	50	32	54	262	37	75	5	49
WIDE01010227T	103	578	10	506	311	131	103	67	187	0	30	41	95	44	48	28	25
WIDE01010232T	224	274	0	212	225	82	107	14	117	0	0	21	104	6	22	24	24
WIDE01010196T	0	302	0	271	268	104	87	56	57	91	8	34	99	22	10	38	30
CPCT02050352T	167	349	7	361	212	181	100	465	106	0	71	24	70	32	21	13	4
CPCT02100173T	10	486	17	263	211	100	0	421	43	0	89	50	75	182	17	12	20
CPCT02210049T	150	249	24	194	137	197	79	135	98	0	82	82	104	35	61	0	28
WIDE01010236T	88	291	26	399	127	126	88	65	60	0	47	22	48	16	23	28	63
CPCT02210050T	119	445	57	860	258	150	20	81	115	0	49	23	124	57	27	27	59
WIDE01010218T	112	904	12	589	450	201	35	92	200	109	26	32	184	4	26	31	54
WIDE01010261T	394	0	0	586	189	118	115	33	176	0	31	26	104	29	29	32	9
CPCT02350002T	243	582	80	244	249	125	29	178	74	0	106	39	253	110	112	5	47
CPCT02130089T	180	271	27	224	119	137	117	65	37	0	2	71	64	177	272	8	29
WIDE01010251T	55	121	0	172	70	53	86	102	83	56	49	21	94	35	18	35	22
WIDE01010273T	0	198	20	159	179	12	71	23	43	40	22	8	70	30	10	18	32
WIDE01010252T	166	91	0	479	192	151	98	55	99	6	16	21	69	12	25	33	42
WIDE01010258T	32	290	32	260	141	60	130	96	35	8	65	158	83	30	56	37	29
WIDE01010291T	0	816	24	28	169	120	233	26	197	34	74	93	111	2	54	50	60
CPCT02120124T	44	241	31	243	86	113	51	258	10	0	53	23	233	91	66	0	60
WIDE01010269T	72	253	18	315	134	46	0	329	112	156	225	91	95	110	313	57	45
CPCT02060231T	63	569	16	486	195	71	230	649	39	43	119	48	95	125	18	49	64
WIDE01010300T	0	295	0	308	151	129	55	131	129	172	52	65	74	21	74	90	34
WIDE01010319T	43	475	108	966	227	183	0	949	34	0	128	40	57	41	20	76	30
WIDE01010327T	14	331	24	363	212	77	75	20	15	0	34	32	82	15	22	32	37
CPCT02230100T	231	923	98	574	361	298	63	379	94	0	24	66	236	19	85	64	33
WIDE01010338T	104	647	0	570	440	178	101	116	125	71	123	31	71	44	94	88	48
CPCT02380040T	65	272	54	344	228	129	39	247	78	0	125	163	59	12	43	36	23
WIDE01010299T	41	247	72	86	184	137	138	367	81	0	57	45	111	43	34	54	46
WIDE01010353T	79	108	7	172	29	110	13	10	83	0	90	44	49	1	60	25	21
CPCT02190017T	62	71	14	122	13	158	111	286	13	0	32	42	109	38	55	43	17
WIDE01010366T	135	212	39	721	362	114	84	65	84	33	0	46	112	18	66	35	32
CPCT02190037T	0	298	4	298	176	205	78	765	43	45	112	11	115	61	65	37	34
WIDE01010389T	0	117	37	108	73	26	21	17	51	0	23	6	20	27	11	22	17
CPCT02050354T	149	208	0	153	237	94	158	57	117	17	57	49	117	27	40	38	28
CPCT02040122T	92	139	13	354	104	68	24	165	106	0	67	134	92	46	16	56	42
DRUP01070080T	55121	45933	26054	780	0	521	0	39	0	4714	0	10	0	0	0	0	213
WIDE01010027T	22	167	0	236	93	39	0	74	62	96	37	11	27	2	28	10	20
CPCT02050358T	198	876	99	985	1191	39	0	35	151	0	45	26	95	157	53	62	53
WIDE01010407T	32	685	0	485	60	214	112	487	11	0	106	482	62	51	39	195	2
DRUP01050026T	0	571	29	239	75	62	14	209	65	45	74	96	86	402	61	106	24
CPCT02060136T	0	913	36	459	154	212	265	1298	31	83	76	182	201	173	87	54	45
CPCT02290036T	0	252	32	513	192	31	0	3	80	36	13	31	60	67	3	46	0
WIDE01010426T	40	195	0	207	142	65	0	20	85	69	16	9	44	15	7	24	19
WIDE01010379T	16	95	6	132	74	47	42	59	54	53	3	36	78	26	50	70	13
CPCT02390022T	0	142	33	96	181	35	0	30	30	25	109	24	37	227	53	1	27
WIDE01010429T	152	136	3	309	148	125	158	187	39	0	123	45	290	24	20	0	60
WIDE01010434T	0	417	21	316	88	39	6	80	56	25	208	19	21	30	12	26	25
CPCT02050355T	0	466	85	416	211	144	0	58	119	22	20	13	161	106	66	38	37
CPCT02010835T	131	1342	74	388	128	97	58	72	191	107	104	171	70	206	112	93	28
DRUP01020053T	111276	37515	23093	12563	12299	3730	0	111	1875	4859	0	772	0	0	0	0	344
DRUP01040016T	76665	38634	19729	9887	7240	1170	0	6	0	0	0	0	0	104	0	211	0
CPCT02010841T	235	349	16	234	142	113	315	127	106	0	43	58	63	130	47	35	33
WIDE01010441T	35	403	0	97	3	25	60	60	69	91	300	128	59	47	197	83	31
CPCT02010786T	42824	41285	11850	3884	4347	586	0	40	129	1557	0	9	0	96	0	151	46
WIDE01010439T	36	89	0	106	197	24	14	7	48	0	19	31	52	25	42	15	29
CPCT02010839T	11	347	1	382	193	68	0	21	61	179	58	16	66	102	88	30	42
DRUP01050025T	0	824	14	246	73	22	0	50	221	339	80	375	63	591	79	205	291
WIDE01010446T	133	248	0	138	58	140	99	128	96	0	131	12	71	9	80	36	54
WIDE01010447T	74	320	6	474	235	88	0	40	61	16	37	44	105	5	6	31	27
WIDE01010425T	297	830	52	717	298	233	143	207	115	0	106	90	139	0	23	6	33
WIDE01010442T	115	834	66	423	496	265	139	114	150	0	34	45	139	0	27	37	41
WIDE01010451T	1215	1886	78	1043	33	152	0	182	1389	18	121	148	154	59	30	67	52
CPCT02160049T	115	419	12	474	40	59	39	182	292	279	67	123	105	142	203	120	47
WIDE01010456T	127	215	0	327	92	210	224	285	127	130	56	140	110	11	35	74	62
CPCT02330111T	108	341	32	474	279	78	107	16	71	0	210	19	45	84	0	14	56
CPCT02120136T	25	22	0	137	73	45	73	1	37	0	20	34	31	42	23	0	20
CPCT02030493T	15	82	0	107	51	61	146	67	14	3	61	7	47	39	3	34	13
CPCT02020757T	172	668	52	465	434	164	154	212	112	0	59	95	152	144	50	15	62
DRUP01030018T	128482	30413	24429	11958	9105	2563	0	130	2170	1453	0	378	0	202	0	0	522
CPCT02060239T	61	300	4	312	152	0	0	21	180	163	117	64	39	131	228	62	68
CPCT02330112T	54	495	84	283	209	282	181	38	102	0	38	66	0	0	1026	83	64
DRUP01330008T	142	486	0	310	156	152	220	347	3	0	109	816	249	94	50	78	77
CPCT02330043T	0	575	56	124	104	235	396	358	208	104	1279	290	115	118	193	30	48
CPCT02010873T	0	250	8	160	181	61	75	19	65	0	22	30	108	58	6	15	26
CPCT02010860T	0	210	32	186	99	47	20	1	69	59	54	19	73	12	15	30	23
CPCT02090050T	0	96	5	217	85	122	7	13	43	70	23	82	63	34	35	24	12
CPCT02380047T	0	368	71	400	198	147	0	174	57	0	99	294	56	52	25	108	5
CPCT02050375T	214	475	9	595	191	139	174	416	185	0	44	37	141	32	37	40	17
CPCT02390027T	23	161	43	181	104	42	1	13	64	0	91	5	57	19	22	33	26
DRUP01050028T	27394	25902	6282	1927	1804	560	0	2	0	0	0	0	0	375	0	196	0
CPCT02310013T	0	528	43	397	346	254	154	161	146	0	62	35	79	16	84	0	49
CPCT02120145T	26	0	0	88	126	89	0	8	57	87	7	36	31	29	24	13	10
WIDE01010606T	37583	53777	11386	14439	38676	3265	418	286	0	0	0	0	0	1039	0	0	0
CPCT02110071T	154	650	24	573	388	177	99	170	90	0	114	392	95	80	67	180	56
CPCT02320005T	24	629	18	480	107	139	93	408	168	44	84	70	144	66	62	33	33
CPCT02290044T	144	222	7	285	129	150	135	345	107	0	71	58	131	77	69	8	29
CPCT02020758T	7	112	0	127	114	52	16	10	42	2	9	3	39	30	31	31	3
DRUP01010047TII	48686	53820	11454	82	1748	1051	0	93	779	4007	80	420	0	0	0	0	102
CPCT02010880T	0	233	36	208	113	74	79	39	82	0	100	150	75	82	41	33	9
CPCT02010884T	63	122	0	153	116	115	63	427	90	0	64	62	35	17	87	31	0
WIDE01010460T	67558	83670	24701	5522	16841	3365	0	134	1653	0	0	594	0	167	0	0	92
CPCT02010882T	83308	56419	17692	2366	13556	2686	0	121	432	3322	0	824	0	308	0	0	115
CPCT02080244T	0	353	0	326	149	85	0	149	77	179	67	202	103	68	57	3	22
CPCT02010881T	84	468	18	219	88	91	141	21	115	0	28	32	72	68	25	35	74
CPCT02170033T	15	281	13	118	80	0	0	84	108	94	133	3	82	85	165	60	35
CPCT02120079T	173	98	30	343	95	58	0	10	84	0	45	41	91	111	22	32	28
CPCT02040258T	0	613	31	82	45	324	208	990	34	67	138	128	359	10	77	51	66
CPCT02040269T	122	244	17	141	186	115	195	122	115	0	88	127	127	91	176	50	40
CPCT02090059T	2	563	0	278	119	78	0	205	136	192	152	209	63	109	368	87	123
CPCT02330102T	48	388	17	111	139	47	247	50	2	0	299	227	263	41	30	63	88
CPCT02390033T	129	253	37	160	125	90	68	21	64	0	0	58	53	84	48	19	41
CPCT02030514T	70	215	22	546	277	3	0	146	146	96	140	36	90	118	262	95	445
CPCT02010898T	0	45	14	127	247	130	22	11	48	0	11	19	71	15	52	19	18
CPCT02110073T	19	612	34	308	186	32	0	19	47	0	41	51	32	117	5	28	34
CPCT02340095T	51	177	0	70	40	117	24	47	117	80	39	31	52	70	52	19	29
CPCT02050387T	64	242	0	375	228	51	73	5	81	0	21	11	32	86	3	62	17
CPCT02390034T	108	869	79	401	241	190	93	417	87	49	123	76	191	135	82	25	72
CPCT02130144T	88	451	49	1004	604	176	121	37	159	0	131	126	184	56	123	59	163
CPCT02210064T	322	1880	67	395	457	123	240	37	199	105	36	44	92	88	0	28	59
CPCT02410008T	5	111	30	154	61	35	95	6	48	0	4	24	14	69	18	27	4
CPCT02170037T	207	280	0	220	127	24	129	1122	76	0	132	48	40	126	99	58	41
