MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	0.0006673452705945237	0.010089177870395361	0.002164548393338919	0.002212105778598925	0.0034347714009072662	0.008502687563886866	0.023373464407632126	0.03951711811125278	0.027185106021061074	0.04077278624055907	0.013460632205824368	0.012371111721222405	0.29269855260849	0.046146854377584534	0.07262214472866617	0.0773000367777422	0.03034644667408429	0.018120706496119965
1:Del:C:1	8.393296224312507e-05	0.007890890129492617	0.0031422151438891886	0.0015361651786497531	0.0034300186456312077	0.004718578148404049	0.0073241045894974375	0.011057560578919948	0.008181408309901599	0.036822744542732835	0.026824639089172705	0.009572738768911222	0.08996800471097231	0.026221594480412024	0.06020924125798047	0.05955380385741591	0.015493688598362497	0.00902243917051237
1:Del:C:2	0.000146897403337789	0.009426454449421726	0.0025043470520176923	0.0015575920649280306	0.0010451130811998154	0.0017787127644987777	0.0032984875103284138	0.006433039150433615	0.003751114690239774	0.028688971884548664	0.005151532596100878	0.008258799736504443	0.04993961226195097	0.005442175039934227	0.0181380674848333	0.04813382405787706	0.009446692991386953	0.0034017370420042427
1:Del:C:3	0.0010002525789604988	0.02723837543861009	0.004422866036184132	0.000500681235716911	0.0012216819636523724	0.003479392024091794	0.014327415703737642	0.004746540719643235	0.0033891595021123067	0.0039315594657091425	0.006528158898290713	0.02600155266263755	0.015987565454561262	0.007110630368697457	0.009047487042844296	0.013361435601837002	0.0010278449010365876	0.009991736583469902
1:Del:C:4	0.000992138209330733	0.06739079484832473	0.007555187460820889	0.00021507789642782882	0.0011708248698414536	0.016498768428573424	0.013756299944943748	0.002343806402059272	0.0010936565042366918	0.0019093033335957443	0.004271380894351751	0.03088536989176646	0.006186952238203957	0.002983135230606422	0.009724557612789795	0.004398584906566611	0.00017742154508596287	0.020453979426874498
1:Del:C:5	0.014131276507409894	0.13235274518607185	0.003105999651888851	0.0012330995727097616	0.006046892310623661	0.034734108748721154	0.07614232110790908	0.000277813517695904	0.0012725402877549641	9.2787406174466e-06	0.0018020698728241768	0.004645934502950695	0.0004218369373120368	0.0005511008374014636	0.004845499075017869	0.0014416029852827705	0.006034939910750836	0.053687067788559945
1:Del:T:0	0.0007374588136008242	0.006919128782465122	0.0012057754455599935	0.0001766860275529325	0.002597536327666603	0.006158292479231022	0.023902410212322138	0.01346517563564703	0.0049035904934862625	0.08889639709144831	0.025788181629031896	0.00963637568966078	0.05328710801550187	0.046461881599389014	0.07499474083888344	0.016275399006117366	0.013795728986151517	0.016340650248603195
1:Del:T:1	0.0006370387301831215	0.007531635147461202	0.003619552484015003	0.0017801545365909988	0.002164854437194208	0.00486845129817084	0.013369241204345598	0.003568767646574997	0.0009376897133188322	0.06277859844267368	0.01862460025731707	0.009267597734869924	0.028592208332847802	0.02136184017523192	0.0486693435208872	0.008783351805759594	0.016970338673563675	0.00502347213900066
1:Del:T:2	0.0001632932625943795	0.007149672058294527	0.05426368776476011	0.0027640172398969297	0.002886035182455089	0.007472134431591258	0.017289932584390044	0.013241266619879753	0.004461071581754367	0.03641620659967884	0.017065575225278736	0.014733336407516617	0.024344073337269945	0.021106154494918882	0.0743941437464673	0.016912699273889303	0.010774229528615252	0.008480595016153529
1:Del:T:3	0.008117631018976681	0.007517463509807702	0.16014555001631378	0.0003208240878302604	0.0013613288199849193	0.01592518927704077	0.030556261016754432	0.01594820044003427	0.003988088759506354	0.006961537089882768	0.009922700456809253	0.016866725282743574	0.037756530898623165	0.007057878337800503	0.07043696474283934	0.008612412910442799	0.00893368424673099	0.01466097476601135
1:Del:T:4	0.026229332978837193	0.0335594632581342	0.2446993805281818	0.0031736241659382357	0.0024690737610217183	0.04385455091075556	0.034693807286967054	0.011307204442564398	0.00011052817106246948	0.003581755312043242	0.01608532588405069	0.006396234686253593	0.0004923316132772015	0.013974138582125307	0.016278527142840175	0.0011241284152492881	0.0038689154537860306	0.03119445334348711
1:Del:T:5	0.8637830248475075	0.038464114408202035	0.14987102186140533	0.017189974986249582	0.05992720309994391	0.5550710260868073	0.0678688873142457	0.013166579598328098	0.0006062311946880072	0.015607891015242785	0.02579116971755866	0.023296219722833484	0.036452242429368197	0.06602315261727199	0.013569614938460291	0.03510409886948764	0.008667748359730467	0.34190183524042367
1:Ins:C:0	0.0004528356175751469	0.0014920422903378493	0.0004651124240263016	0.0032615900012024214	0.0032575172334327364	0.0012866528365702834	0.000681849286193028	0.0022834609964490936	0.0	0.00019734853412956	0.0029689504485577345	0.0013258333996054715	0.0013790938019519671	0.0028853744524531067	0.0024846781144151463	0.0009096668788697571	0.22417922459542752	0.0024797910687266267
1:Ins:C:1	2.5572015422312687e-05	0.0015323567689483752	0.00025570986301318046	0.0001405161050570314	0.0009309279676017468	0.0008628405566742004	0.0011249136273272598	0.0017691032275615726	0.006299865547334776	0.0044528332591289655	0.0026319744795910084	0.0053415554700768555	0.006582341238972731	0.002671312809106894	0.006245504188991617	0.0038259438014938496	0.053196511939167974	0.0009575173049233853
1:Ins:C:2	3.3525185426697136e-06	0.0011335256460733945	0.0004650214342473191	0.00045909326945547946	0.0005828600222594105	0.000353480766307257	0.0006122247989696916	0.002599536403467937	0.004253302373399492	0.00349613667538506	0.002263212257093983	0.004374082477006595	0.00509433339437237	0.0017409264753223397	0.003595535604108591	0.0030179745660279876	0.008851152271963656	0.000867165096278768
1:Ins:C:3	4.1494853649055584e-05	0.0013270776838180608	0.0008981995804788312	6.389908798155374e-05	0.001302771604678128	0.0016106298488011816	0.0011338924981828314	4.896983995422488e-05	0.0042306349438149485	0.0041111212380928915	0.0012879338828497566	0.015694999188417567	0.0008399499772349373	0.0019996014952630503	0.0020930931661860084	0.002941547783848364	0.01612092792522162	0.0005831171921090573
1:Ins:C:4	0.0009067130762542775	0.003601235210080631	0.0015907369229807955	0.00023871202196460218	0.008425106998474803	0.009799538477964234	0.0022966938946046866	0.00025083577163968583	0.00044960067985812203	0.0018955942502748258	0.0009997264115372672	0.05866862341179512	0.0007019456941634416	0.0007290051138261333	0.0022526803745131475	0.000925655898754485	0.006556804334468325	0.0023090834175127383
1:Ins:C:5	0.01243723853956908	0.02010973667318467	0.0024418207255075684	0.005082883077848237	0.03385245414217934	0.004382836458680686	0.012142046577209839	0.00038057120444136673	0.0027127409912645816	0.0012881276546977461	0.009250670599285513	0.24145062498748301	0.0001473702723160386	0.002927080675435718	0.008272086186916567	0.008941834020297391	0.0225472800899297	0.009496041479287669
1:Ins:T:0	0.0002819772852308233	0.003861029223480728	0.0053636401456606106	0.0009181666238873732	0.003703031940094661	0.004629315405800298	0.009630068754486274	0.00591943989333231	0.013434869006741791	0.003985403301303449	0.007556097068882082	0.004913169318824657	0.002804791189410025	0.004809269381221384	0.015279660604719539	0.04710750602185726	0.09868442211300135	0.004140190974503639
1:Ins:T:1	0.0003909836560524127	0.00227142184296099	0.0015733039303449914	0.0016008129504007228	0.003081998344932799	0.0022039525327272715	0.0006220976383701782	0.0018595430721507	0.012362308036535978	0.007355815044720657	0.01837331488059135	0.012601947732910047	0.008011470174096758	0.017215486783534288	0.01831913742731558	0.16002068549394607	0.016849986619781702	0.005270818068529479
1:Ins:T:2	2.7842430863529444e-05	0.014205407913541421	0.002650614007961849	0.0011667869401571806	0.010109663066177745	0.0031642884437314933	0.00511336098994434	0.00038104234719718024	0.001782570046489127	0.0020020246808735466	0.004256870394383441	0.04506046596681699	0.004455262515693903	0.005248909801011905	0.0030980737920617684	0.11957900021225214	0.013466151860775426	0.005731258703453932
1:Ins:T:3	8.044984424486756e-06	0.007653047329804394	0.0038083729933714493	0.007222644931171089	0.006337481978698633	0.0027563191291847034	0.003759072226312128	8.382857870401495e-05	0.00023442620818968861	0.006726161881815642	0.006104599200189114	0.028461468263703864	0.006033505822706502	0.0070310910169791895	0.007521328119619284	0.05506333758123219	0.008706699861504604	0.003870681778353173
1:Ins:T:4	0.00085453472612528	0.005498421315569431	0.02304317647125572	0.02540671223658137	0.010605048275901936	0.006032780452659949	0.007918394611406256	0.00013372459769016133	0.0010338530360604636	0.0013427625710210123	0.0035402365354821087	0.026268743040250227	0.0003342176535443286	0.0025908124016132206	0.007274019367177971	0.014130390427308157	0.0009845619430416265	0.004774125941912649
1:Ins:T:5	0.04182561152381899	0.3539410812035203	0.27090602541342407	0.8835141289234162	0.6668104392290115	0.01833404799005807	0.014363129803965648	0.04111355262692087	0.04032228920456765	0.01369971661784957	0.30268756568431854	0.1698109919332137	0.020881932238116862	0.057762225554324684	0.021048416747617843	0.03747770027257504	0.04003348261583597	0.17201478480559915
2:Del:R:0	0.0003138059513730695	0.005479711779771606	0.0009450416348772705	0.0003724374107332551	0.002434062576503493	0.006897758592385799	0.025777603907044977	0.0054061343258945274	0.00204324288511998	0.02705075032543391	0.013083061544894008	0.00573595972993644	0.025722433300688862	0.026980502924416214	0.031211741260485724	0.016408586758188903	0.0076361010147957134	0.011346808437374421
2:Del:R:1	0.0008553379944169137	0.023760645727161318	0.0018771208116959315	0.0035045626628561876	0.0036546358290070204	0.00778898513992317	0.013858040959166828	0.0068185120937414466	0.004192922149959486	0.02019184506032616	0.045790864272858015	0.020017090458604798	0.020797766849864275	0.06592032550834119	0.022693403864977882	0.005176695075060706	0.0237287320708856	0.021717544688053748
2:Del:R:2	0.001093316838123428	0.0059179932283586825	0.0014131847045064205	0.0005147184139968886	0.0006898246024866239	0.005506193485525728	0.01175484000123106	0.0011718499235848867	0.002877305406727828	0.005468624389031902	0.010585222730733222	0.005454124232055619	0.0060741716905795325	0.012787631335268088	0.013203819249756634	0.0038736503206018825	0.004523836921725888	0.007165299384261061
2:Del:R:3	0.0016836647843020813	0.00646053570860726	0.0113298449849961	5.709358181867685e-05	0.0008900635509627785	0.06255763076543076	0.024610642695494674	0.0004622701797671525	0.0006566679905694173	0.00012378997183390083	0.0040292927502959585	0.0037358457685138548	0.0007543158897897229	0.0014119027788348148	0.014271852451785918	1.4684472660064784e-09	4.2350477011749984e-05	0.006095302965889431
2:Del:R:4	0.0022920241367566517	0.007589767787280408	0.0006635937961237914	0.001381403690161278	0.00021488099241253166	0.012904348370948924	0.03545122714200602	0.0002314950602245247	4.655120125732992e-05	4.14003268815577e-06	0.0011732725275686562	0.0004015491695969331	3.634484950453043e-05	0.0033555793299342085	0.001157151239954146	0.0	0.00013660837380996327	0.005570481326945753
2:Del:R:5	0.0024381604771747333	0.008929218163938515	0.0015820920789290937	0.001772181047119119	0.00029769214563366117	0.03478709775440762	0.29463525350390685	5.835461779497564e-06	0.0004696737926320793	2.067033155036313e-05	0.00025542093820121183	0.0023731161419914314	2.294778937539377e-08	0.00022340192654468182	0.0006826560615530753	0.00011191535888201543	0.0003990532452878881	0.005896571140825699
3:Del:R:0	4.576938415084442e-05	0.0017088980812695808	0.00021878318322706035	3.03007309048553e-05	0.0003376271500565053	0.00197214444859128	0.007713455581542803	0.0027815220432239585	0.0066007268680801446	0.025221965545788406	0.004287403974449262	0.0003360449988758774	0.005859100081434008	0.0033609986410010604	0.009269664195599034	0.00041314380709081886	0.0028417941476072883	0.0020249666599102055
3:Del:R:1	0.0007722024641407189	0.024862151611596345	0.0015380276650103042	0.001982664320021286	0.004053427922190167	0.0072023889890078865	0.004832040278706699	0.00610852995494497	0.00031927452189847824	0.006964525116236473	0.05000127113074995	0.022220979263656772	0.020016295937239192	0.07225910409353674	0.0141422044968931	0.015485965890111402	0.004923146132496186	0.020230929392891995
