MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	0.0013440345748676919	0.0006777183749532132	0.01050100380089142	0.025710051208734513	0.015779085264084634	0.0036727974866516888	0.011352130322220546	0.008852579363719996	0.009160558588922037	0.013853878716473979	0.03365343890211088	0.6819610077142716	0.016267133695073425	0.005827063000372362	0.010184140800439829	0.005146774680896714	0.003913069949485362	0.005014481113757938	0.00810984222100636
1:Del:C:1	0.00015877443922363455	0.0016694083900802071	0.00014587173016479936	0.005065378950966988	0.02219552712049335	0.0069599906529765575	0.016909160752547905	2.5450858811382204e-05	0.01742469950550003	0.013087284687208012	0.006114330956804819	0.11993596069514752	0.03553971870103851	0.011377485890407116	0.24287054151296616	0.007699765038341866	0.013277355051316154	0.011169259529560804	0.0081114353751218
1:Del:C:2	0.001196025054086931	6.936210062121972e-05	0.002647532706614584	0.007834787066094577	0.0012796937952953159	0.0019377925401931862	0.00651313016176573	0.005138642927049659	0.006658651773468591	0.0015389198353659595	0.0017201423216041745	0.0018496666956343687	0.005526665063298424	0.0007069433238939382	0.24561855286359788	0.0008955065462214407	0.00423688211478293	0.0064058657578425484	0.0035792482832766835
1:Del:C:3	0.0037797873963427266	0.0006493105752088013	0.006827190333278849	0.002270315419009421	0.0003811313069309108	0.002756825963224401	0.021221246288623662	0.0007059812630268426	0.0033022779596285547	0.003015322483852287	0.00726801903671003	0.004390301374369301	0.004732782091596163	0.0011400841674185358	0.08831652194261551	0.0019363304417856853	0.003960955598158762	0.0009425977920182049	0.0005774486942391377
1:Del:C:4	0.004277913772966713	4.7043254744494335e-05	0.0568074959423393	0.002393546608655015	0.0010857920275157108	0.002110665388754569	0.009516272107139229	2.809331210301025e-05	0.0013709596815169789	0.00040611136704683305	0.0005688237283902708	0.006476865069707856	0.0020866736198877334	4.4385605142590446e-05	0.036193360816687344	0.001269055586126342	0.0022670104645658284	0.0003498341202794109	0.0017039621167350561
1:Del:C:5	0.0111086512116934	0.002246318268175269	0.23927062557991577	0.0002727927899491078	2.8734406048229745e-05	0.009177878438875098	0.00040960182259155433	7.19201917470258e-05	0.0001015173324069707	5.028613591662179e-07	0.00035323150805197654	0.0006365934335642809	0.00020429957235080566	3.424143990883976e-05	0.00820711522307505	0.00012659269315946632	0.00012101433040186294	0.0005373773609033528	0.0013022396591378538
1:Del:T:0	0.00032814003570820206	0.002369920218625339	0.004692177121760324	0.008972656680562067	0.015859635057859124	0.01407972100772895	0.05219905363892735	0.008128578669857233	0.0371638212329708	0.2270550274848938	0.007769955848343671	0.03010019241773989	0.01561748564708978	0.016564948752929923	0.031775330170057715	0.009691047224823706	0.0267616117966827	0.011179469258058817	0.026341396218631418
1:Del:T:1	0.000879412734775542	0.0011269462379596008	0.002893485799431801	0.0013684997186646797	0.00587782668665568	0.0027069129260780755	0.028616554094478486	0.003924408446764573	0.04433260506310035	0.17469824090600014	0.011711927884898615	0.004233051624614745	0.020156369541946332	0.002265061315847561	0.03501030699466355	0.007700014743932115	0.010019589141884354	0.013257775097154081	0.017174703428754583
1:Del:T:2	0.001365492089644249	3.5040787661273495e-05	0.0009123940997766678	0.00851315835288915	0.004657084963255329	0.004149084015225526	0.1576177991554141	0.0006026100302733539	0.02019836555235088	0.10191000053659081	0.005094332566077355	0.011734676731761606	0.018380798440193757	0.0037678177605266682	0.015970576275140046	0.0017198745111818424	0.009192145559936762	0.02395058312569745	0.006817543352517532
1:Del:T:3	0.009753169068135321	0.0009847812394582433	0.0020036028197500857	0.005635210957989329	0.012724589904537424	0.0013023368958965875	0.2848862534761429	0.00015230046163196675	0.017488105478114448	0.00941786956245778	0.01316015794291161	0.012986911859479732	0.012125702761113648	0.0031596451421501115	0.003146285645707394	0.000656686463044025	0.005928693439782593	0.005681316404370591	0.0011171587844728491
1:Del:T:4	0.03880762704182416	0.001318713557193405	0.005090977116456088	0.0073379311250755565	0.00022966320029809139	0.0011002429889049382	0.25516660302877425	0.0010469799204838636	0.002665244294798814	0.00934977026510751	0.0003662359470035881	0.0003247870993800461	0.01222502404707484	0.0006749114266131073	0.004775367981714967	0.0037356496304710163	0.0031425231738830915	0.0025953838089480996	0.008586273386026733
1:Del:T:5	0.8524079835414886	0.003282035049633123	0.1716932693466584	0.011830343244073447	0.008181214875186294	0.028844113946653406	0.060087671352084725	0.0032860469232650047	0.036748389868298544	0.005413171958716703	0.01461060427049401	0.003941881526991062	0.04203573641144848	0.06820576315920408	0.0032534328881592954	0.004950028469320387	0.02184322327197151	0.004422261200379584	0.004803676260637646
1:Ins:C:0	4.8027105439718554e-05	1.218062315899715e-08	3.915960695621834e-07	2.655604924967747e-05	1.7356835350312848e-07	1.489337137172697e-08	1.0489098661863316e-05	3.330224656039604e-09	2.2951163032303156e-07	1.8819376848000502e-08	3.503246160812043e-46	4.096770183537046e-08	1.729233636280192e-05	2.1889290842125319e-07	2.3300160448158636e-07	3.61690462433728e-07	2.7762263528074983e-08	1.5061589770937188e-07	0.429058324098587
1:Ins:C:1	5.1984931774313735e-05	0.000212885816799826	0.0003950823991181096	0.0007315554314482142	0.0008124049349498819	0.002015643299673684	0.0014384274135591114	0.0009867759293200606	0.0051368116124649536	0.013820007016765884	0.003863605665392242	0.000942373583202425	0.0065103872251347636	0.0062792271208309105	0.0031868977888370865	0.0034946335665154036	0.02235764139713865	0.010138467559008858	0.06385450070723891
1:Ins:C:2	4.0751583069323146e-05	0.00024130714526108933	0.00023709166302069207	8.150505470439385e-05	0.0002656356956504169	0.001381342002969177	0.003912920401780866	0.0003363748077026685	0.0042699683329556135	0.012278964850120247	0.0025503138392377876	0.00034897921896117625	0.0034082415840020986	0.0010059230191109237	0.002188317815453047	8.0335128295701e-05	0.012574372559902259	0.017134244949556888	0.012801397822913714
1:Ins:C:3	0.0005739141066442244	0.0006590730118841748	0.0005354109288236941	0.0	0.0	0.0030128380582755197	0.00024226757672295206	0.004709455158445053	0.0023260052446858028	0.006594966630800627	0.001226668947347207	1.4103868743404746e-05	0.004283594240405364	8.738183816603851e-05	0.004168027315317886	0.0	0.015039766655536368	0.003487328509800136	0.013052913651335984
1:Ins:C:4	0.0016151427418299137	0.00026755314858746716	0.004327674495725659	1.5374551694549154e-05	4.642894520429897e-05	0.007248170588864014	4.2205783538520334e-05	0.002706219833344221	0.0023527115424803926	0.003763112057640683	0.0024848277479941317	0.00028362688901324874	0.005385374213328759	0.0009884121929644607	0.008287288497085684	0.00028194159651320663	0.009936700152320555	0.003348005786392605	0.008660931236227043
