NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	195.551	25.163	42.735	16.96	0.097	0.98	1000000.0
2	194.625	25.033	43.318	16.865	1.145	0.98	1000000.0
3	197.94	25.3	42.483	17.179	6.392	0.979	1000000.0
4	196.506	24.921	44.247	16.694	1.144	0.98	1000000.0
5	196.935	25.121	45.092	16.836	0.099	0.98	1000000.0
6	211.49	25.007	48.283	16.723	0.097	0.98	1000000.0
7	189.199	25.097	40.085	16.843	0.095	0.98	1000000.0
8	196.194	25.084	42.846	16.921	0.097	0.979	1000000.0
9	208.72	25.029	48.06	16.773	0.095	0.98	1000000.0
10	209.066	25.109	48.149	16.904	1.147	0.979	1000000.0
11	213.656	25.156	49.307	16.914	1.144	0.98	1000000.0
12	193.445	25.096	41.062	16.781	0.095	0.98	1000000.0
13	193.583	24.937	42.515	16.666	2.192	0.98	1000000.0
14	196.135	25.069	42.96	16.875	0.096	0.98	1000000.0
15	194.922	25.081	42.844	16.838	0.098	0.98	1000000.0
16	199.553	25.151	46.425	16.833	0.096	0.98	1000000.0
17	210.68	24.924	48.704	16.712	3.249	0.98	1000000.0
18	192.66	24.963	42.477	16.656	0.096	0.98	1000000.0
19	191.563	25.084	40.322	16.777	0.096	0.98	1000000.0
20	194.25	25.077	42.853	16.908	0.096	0.98	1000000.0
21	198.674	25.14	46.538	16.902	0.096	0.98	1000000.0
22	196.695	25.249	43.229	17.088	0.096	0.979	1000000.0
23	202.25	25.178	47.268	16.861	0.096	0.98	1000000.0
24	211.57	25.158	49.265	16.912	0.096	0.98	1000000.0
25	190.76	25.117	41.039	16.824	0.095	0.98	1000000.0
26	188.513	25.067	38.704	16.827	1.146	0.98	1000000.0
27	212.986	24.993	49.13	16.728	0.096	0.98	1000000.0
28	193.5	24.942	43.447	16.716	9.536	0.98	1000000.0
29	189.627	25.11	42.235	16.792	0.096	0.98	1000000.0
30	181.315	25.102	35.257	16.825	1.148	0.98	1000000.0
31	209.908	25.004	49.328	16.811	0.095	0.98	1000000.0
32	210.347	24.978	48.687	16.79	0.095	0.98	1000000.0
33	195.141	25.244	43.585	17.098	5.341	0.979	1000000.0
34	192.6	24.897	42.737	16.621	0.096	0.98	1000000.0
35	212.16	25.057	49.47	16.802	7.439	0.98	1000000.0
36	183.702	25.165	37.227	16.853	0.097	0.98	1000000.0
37	194.471	25.126	43.859	16.874	0.095	0.98	1000000.0
38	192.23	25.104	40.793	16.804	0.097	0.979	1000000.0
39	205.158	25.136	48.423	16.875	0.096	0.979	1000000.0
40	200.557	25.127	47.122	16.823	0.097	0.98	1000000.0
41	195.58	25.053	45.542	16.858	0.096	0.98	1000000.0
42	206.491	25.021	47.548	16.686	0.096	0.98	1000000.0
43	199.397	25.276	46.999	16.98	0.099	0.98	1000000.0
44	200.765	25.077	47.491	16.871	0.096	0.98	1000000.0
45	196.328	25.033	45.308	16.769	3.247	0.98	1000000.0
46	194.543	25.061	43.747	16.851	0.096	0.98	1000000.0
47	199.271	24.98	44.698	16.715	1.145	0.98	1000000.0
48	211.768	24.949	48.945	16.66	0.096	0.98	1000000.0
49	195.938	24.983	44.074	16.685	8.488	0.98	1000000.0
50	186.565	25.076	38.907	16.817	0.098	0.98	1000000.0
51	194.23	25.073	42.233	16.841	0.099	0.98	1000000.0
52	192.439	25.088	43.058	16.845	0.099	0.98	1000000.0
53	189.083	24.886	40.13	16.604	0.096	0.98	1000000.0
54	195.894	25.11	44.512	16.861	1.147	0.98	1000000.0
55	195.378	25.029	43.282	16.814	1.145	0.98	1000000.0
56	207.883	25.003	47.86	16.825	0.096	0.98	1000000.0
57	203.199	25.206	48.184	16.936	1.144	0.98	1000000.0
