NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	157.944	25.17	32.219	16.146	0.124	0.976	1000000.0
2	155.732	25.412	30.751	16.22	16.49	0.974	1000000.0
3	157.058	25.348	32.034	16.206	0.128	0.975	1000000.0
4	155.845	25.595	30.729	16.403	8.293	0.974	1000000.0
5	154.873	25.289	31.623	15.993	8.312	0.976	1000000.0
6	155.059	25.601	30.166	16.312	0.124	0.975	1000000.0
7	156.261	25.501	30.072	15.958	8.318	0.975	1000000.0
8	150.443	24.897	28.829	15.84	8.311	0.977	1000000.0
9	153.958	25.229	30.458	16.173	0.125	0.975	1000000.0
10	152.169	25.509	29.052	15.902	24.685	0.974	1000000.0
11	150.592	25.448	28.325	16.058	0.116	0.976	1000000.0
12	151.516	25.731	28.787	16.567	8.317	0.974	1000000.0
13	151.857	25.412	29.704	16.112	8.321	0.975	1000000.0
14	155.821	25.449	30.544	16.161	8.315	0.976	1000000.0
15	154.191	25.503	30.359	16.373	49.269	0.978	1000000.0
16	153.834	25.016	31.601	16.146	8.311	0.976	1000000.0
17	151.179	25.275	28.558	16.036	0.117	0.977	1000000.0
18	158.779	25.941	33.087	17.187	0.188	0.974	1000000.0
19	153.57	25.8	29.613	16.474	0.119	0.975	1000000.0
20	154.553	25.34	31.052	16.297	8.291	0.975	1000000.0
21	155.585	25.328	31.205	16.33	0.126	0.976	1000000.0
22	154.096	25.631	30.008	16.638	8.298	0.974	1000000.0
23	154.836	25.209	30.883	15.915	8.315	0.977	1000000.0
24	156.726	25.649	31.603	16.61	8.321	0.974	1000000.0
25	153.455	25.061	29.537	15.809	8.319	0.977	1000000.0
26	149.67	25.224	28.804	16.042	16.504	0.977	1000000.0
27	151.336	25.104	28.303	15.734	24.702	0.977	1000000.0
28	152.101	24.875	30.483	15.534	8.305	0.979	1000000.0
29	151.821	25.289	29.578	16.15	16.503	0.975	1000000.0
30	155.77	25.384	30.618	15.863	16.502	0.979	1000000.0
31	154.869	25.561	30.373	16.282	8.316	0.977	1000000.0
32	153.02	25.39	29.672	16.112	8.322	0.975	1000000.0
33	153.617	25.152	30.031	15.961	8.311	0.977	1000000.0
34	154.435	25.604	31.055	16.454	0.136	0.975	1000000.0
35	151.947	25.5	29.223	16.547	8.292	0.975	1000000.0
36	153.949	25.23	30.85	15.974	8.313	0.976	1000000.0
37	153.335	25.192	29.818	15.81	0.119	0.976	1000000.0
38	155.656	25.233	31.707	16.121	0.118	0.976	1000000.0
