Samples	ID83A	ID83B	ID83C
CPCT02010441T	5.57E+01	5.67E+01	4.81E+00
DRUP01010007T	4.33E+00	3.78E+00	3.10E+00
DRUP01070001T	7.72E+01	7.90E+01	6.53E+00
CPCT02011015T	5.83E+00	1.71E+01	1.53E+01
CPCT02230072T	2.26E+01	2.21E+01	1.15E+01
CPCT02380035T	2.61E+01	2.59E+01	5.40E+00
CPCT02020704TII	4.81E+01	4.71E+01	7.52E+00
DRUP01010020T	5.25E+01	5.27E+01	6.11E+00
CPCT02011050T	3.21E+01	3.20E+01	5.69E+00
CPCT02080188T	3.44E+00	1.68E+01	1.55E+01
CPCT02250005T	2.89E+01	2.90E+01	4.96E+00
DRUP01070038T	1.78E+01	1.76E+01	4.65E+00
DRUP01010123T	1.39E+02	1.42E+02	9.12E+00
CPCT02200005T	1.01E+01	9.82E+00	2.50E+00
CPCT02120105T	4.56E+00	3.46E+00	2.98E+00
CPCT02330076T	1.26E+02	1.27E+02	7.84E+00
CPCT02220071T	1.19E+01	1.23E+01	3.00E+00
CPCT02020671T	4.97E+00	4.03E+00	4.94E+00
CPCT02050424T	3.79E+00	7.21E+00	6.12E+00
DRUP01340017T	1.41E+02	1.44E+02	1.22E+01
CPCT02230088T	4.86E+00	6.60E+00	5.74E+00
DRUP01010122T	1.13E+02	1.15E+02	7.77E+00
CPCT02230086T	2.27E+01	2.27E+01	4.94E+00
WIDE01010064T	4.69E+00	3.80E+00	4.25E+00
CPCT02150052T	4.23E+00	8.01E+00	7.20E+00
WIDE01010069T	7.34E+01	7.30E+01	9.56E+00
DRUP01010078T	3.91E+00	7.38E+00	5.98E+00
WIDE01010075T	1.82E+01	1.87E+01	2.97E+00
CPCT02020680T	2.89E+01	2.80E+01	7.06E+00
WIDE01010127T	3.75E+00	1.54E+01	1.36E+01
DRUP01030013T	3.84E+01	3.83E+01	5.21E+00
DRUP01230004T	1.30E+02	1.33E+02	1.11E+01
DRUP01230001T	2.14E+01	1.90E+01	1.30E+01
WIDE01010139T	3.99E+00	1.70E+01	1.56E+01
CPCT02130049T	4.29E+00	4.48E+00	4.59E+00
CPCT02050443T	5.18E+01	5.09E+01	6.99E+00
DRUP01340016T	1.09E+02	1.11E+02	7.70E+00
CPCT02140091TII	5.04E+00	5.52E+00	4.70E+00
DRUP01070026TII	6.85E+01	7.11E+01	8.28E+00
CPCT02270029T	3.84E+00	1.35E+01	1.23E+01
CPCT02010780T	2.94E+00	6.47E+00	5.79E+00
CPCT02270026T	3.82E+00	6.08E+00	6.49E+00
CPCT02020986T	4.99E+01	5.10E+01	6.06E+00
CPCT02020704T	4.36E+01	4.36E+01	7.76E+00
DRUP01080031T	5.12E+01	5.19E+01	6.31E+00
DRUP01070080T	1.02E+02	1.04E+02	7.89E+00
CPCT02050358T	3.88E+00	4.02E+00	3.18E+00
DRUP01050049T	5.07E+01	5.18E+01	7.05E+00
DRUP01330020T	1.71E+02	1.74E+02	1.23E+01
DRUP01070085T	6.23E+01	6.37E+01	7.36E+00
DRUP01050048T	7.71E+01	7.64E+01	8.63E+00
DRUP01020053T	1.42E+02	1.46E+02	1.26E+01
DRUP01040016T	1.09E+02	1.10E+02	8.33E+00
DRUP01010142T	4.09E+01	3.98E+01	5.32E+00
CPCT02010786T	7.75E+01	7.86E+01	5.57E+00
DRUP01010148T	8.28E+01	8.17E+01	9.94E+00
WIDE01010451T	5.98E+00	4.96E+00	5.36E+00
DRUP01070042T	2.75E+01	2.86E+01	5.81E+00
CPCT02450014T	1.11E+02	1.08E+02	9.12E+00
DRUP01030018T	1.56E+02	1.58E+02	1.09E+01
DRUP01080014T	1.71E+01	1.71E+01	2.98E+00
CPCT02180068T	4.82E+00	4.60E+00	3.84E+00
CPCT02010870T	3.53E+00	5.27E+00	4.81E+00
CPCT02010847T	3.00E+00	2.70E+00	3.00E+00
DRUP01050028T	4.71E+01	4.85E+01	4.75E+00
WIDE01010606T	8.94E+01	8.95E+01	6.59E+00
CPCT02010867T	4.71E+00	2.30E+00	3.96E+00
DRUP01010047TII	9.10E+01	9.32E+01	7.36E+00
WIDE01010460T	1.43E+02	1.46E+02	1.08E+01
CPCT02010882T	1.33E+02	1.36E+02	1.07E+01
CPCT02310017T	4.41E+00	4.33E+00	3.69E+00
CPCT02050380T	4.27E+00	3.56E+00	3.50E+00
CPCT02130140T	5.30E+01	5.38E+01	7.25E+00
CPCT02210064T	5.01E+00	3.82E+00	3.25E+00
CPCT02170035T	1.02E+02	1.03E+02	8.17E+00
CPCT02010911T	3.92E+00	6.58E+00	5.97E+00
CPCT02130146T	1.54E+01	1.42E+01	9.43E+00
CPCT02020815T	4.24E+00	6.30E+00	5.38E+00
CPCT02330125T	5.87E+01	5.74E+01	9.04E+00
DRUP01010096T	3.30E+00	8.91E+00	8.26E+00
CPCT02030532T	8.57E+01	7.64E+01	1.35E+01
DRUP01070020TII	2.04E+01	2.01E+01	4.55E+00
CPCT02030546T	6.08E+01	5.65E+01	1.58E+01
CPCT02010654T	3.74E+01	3.76E+01	6.43E+00
CPCT02140091T	4.18E+00	3.86E+00	2.74E+00
CPCT02230056T	6.18E+00	6.06E+00	5.41E+00
CPCT02040169T	9.37E+00	8.83E+00	4.67E+00
CPCT02080152T	1.65E+01	1.60E+01	3.30E+00
CPCT02010986T	3.98E+00	0.00E+00	3.98E+00
DRUP01010047T	1.06E+02	1.07E+02	9.36E+00
CPCT02080273T	6.61E+01	6.73E+01	8.61E+00
CPCT02080157T	2.56E+01	2.52E+01	6.80E+00
DRUP01010108T	4.45E+00	4.62E+00	3.88E+00
CPCT02030392T	1.63E+01	1.51E+01	7.39E+00
CPCT02050279T	1.02E+02	1.03E+02	6.22E+00
CPCT02160034T	4.85E+00	4.81E+00	2.97E+00
CPCT02040280TII	3.43E+00	1.21E+01	1.11E+01
CPCT02190020T	3.76E+00	1.00E+01	9.24E+00
CPCT02100120T	4.52E+00	4.50E+00	3.26E+00
DRUP01010051T	9.50E+01	9.78E+01	6.96E+00
CPCT02020622T	3.91E+00	4.47E+00	4.10E+00
CPCT02020630T	3.60E+00	5.89E+00	5.81E+00
CPCT02340029T	3.75E+00	3.86E+00	3.76E+00
CPCT02080162T	7.62E+00	7.26E+00	3.70E+00
DRUP01010044T	4.39E+00	3.89E+00	3.83E+00
CPCT02050252T	3.77E+00	4.01E+00	3.87E+00
CPCT02210016T	1.46E+02	1.49E+02	1.09E+01
CPCT02050170T	1.48E+01	1.49E+01	3.81E+00
CPCT02010569T	4.11E+00	3.88E+00	3.30E+00
CPCT02100019T	7.78E+01	7.85E+01	9.85E+00
CPCT02020514T	2.56E+01	2.56E+01	6.22E+00
CPCT02070140T	2.84E+01	2.80E+01	7.00E+00
CPCT02030347T	1.25E+02	1.28E+02	8.29E+00
CPCT02180033T	1.22E+01	1.10E+01	4.21E+00
CPCT02070164T	2.10E+01	2.14E+01	4.62E+00
DRUP01070015T	5.10E+01	5.11E+01	6.08E+00
DRUP01010022T	4.10E+01	4.11E+01	4.13E+00
CPCT02030349T	4.04E+01	4.05E+01	5.63E+00
CPCT02120032T	9.16E+00	9.52E+00	2.77E+00
DRUP01010025T	1.08E+02	1.11E+02	7.17E+00
CPCT02220023T	4.63E+00	2.43E+00	3.36E+00
CPCT02100101T	7.62E+00	7.25E+00	3.04E+00
CPCT02030357T	1.52E+02	1.53E+02	1.06E+01
CPCT02070192T	3.42E+01	3.42E+01	4.23E+00
CPCT02050211T	7.53E+01	7.69E+01	6.18E+00
CPCT02380016T	6.71E+00	6.04E+00	3.92E+00
DRUP01090003T	9.15E+01	9.35E+01	7.64E+00
CPCT02230039T	3.76E+00	4.09E+00	4.34E+00
DRUP01010037T	2.91E+01	2.85E+01	6.81E+00
CPCT02120042T	1.47E+02	1.48E+02	1.05E+01
DRUP01070020T	2.16E+01	2.06E+01	6.67E+00
CPCT02340022T	5.61E+00	6.54E+00	5.30E+00
CPCT02070041T	1.12E+01	1.08E+01	3.43E+00
DRUP01140001T	1.13E+01	1.14E+01	5.35E+00
CPCT02210004T	3.29E+01	3.35E+01	7.20E+00
CPCT02050089T	4.03E+00	3.75E+00	2.39E+00
CPCT02050104T	2.92E+00	5.79E+00	5.29E+00
CPCT02050041T	4.93E+00	4.51E+00	4.13E+00
DRUP01050001T	9.38E+01	9.59E+01	7.69E+00
DRUP01050003T	0.00E+00	7.18E+00	7.18E+00
DRUP01070008T	7.75E+01	7.89E+01	1.02E+01
CPCT02370001T	4.03E+00	4.18E+00	4.35E+00
CPCT02020491T	3.12E+00	7.97E+00	7.50E+00
CPCT02020486T	4.02E+00	3.65E+00	3.50E+00
DRUP01010018T	1.14E+02	1.17E+02	9.88E+00
DRUP01050002T	1.35E+02	1.35E+02	1.08E+01
CPCT02040104T	3.58E+00	8.64E+00	7.59E+00
CPCT02070131T	1.39E+01	1.37E+01	3.91E+00
DRUP01070026T	4.06E+01	3.95E+01	5.86E+00
CPCT02380029T	6.58E+01	6.72E+01	6.62E+00
CPCT02360007T	2.95E+01	2.93E+01	6.10E+00
CPCT02340041T	3.90E+00	3.50E+00	3.35E+00
CPCT02040196T	3.85E+00	3.90E+00	3.51E+00
DRUP01110002T	5.81E+01	5.91E+01	7.33E+00
CPCT02220030T	6.64E+01	6.66E+01	8.26E+00
DRUP01050017T	5.03E+01	5.06E+01	6.57E+00
CPCT02030430T	1.10E+01	1.07E+01	4.28E+00
CPCT02070023TII	9.61E+01	9.85E+01	1.07E+01
WIDE01010443T	3.43E+00	3.84E+00	2.65E+00
WIDE01010470T	1.57E+01	1.52E+01	9.09E+00
DRUP01010167T	3.21E+01	3.22E+01	4.43E+00
CPCT02080048T	1.96E+01	1.82E+01	9.64E+00
DRUP01070119T	7.05E+00	6.53E+00	2.94E+00
WIDE01010539T	4.06E+00	4.10E+00	3.66E+00
WIDE01010557T	3.98E+00	2.14E+01	1.96E+01
WIDE01010578T	1.94E+01	1.81E+01	4.44E+00
WIDE01010648T	2.85E+00	5.69E+00	5.32E+00
