Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP125721	73	268	117	26	12	3
SP125753	173	248	104	19	14	11
SP117972	87	207	135	19	6	2
SP125726	147	304	136	12	11	5
SP125800	1	30	17	6	0	1
SP117745	264	673	88	7	8	8
SP117351	79	130	115	10	0	6
SP117980	0	281	152	36	18	13
SP117878	137	250	112	15	10	0
SP125805	67	203	115	17	13	5
SP78013	178	478	101	25	0	10
SP118083	34	83	354	99	8	7
SP125772	8	144	75	4	5	2
SP117216	159	203	149	19	1	14
SP125784	73	132	152	39	0	2
SP117323	201	313	350	43	0	4
SP118046	133	482	125	15	0	10
SP77888	10	42	89	19	1	3
SP125766	98	221	165	3	12	10
SP125737	69	151	238	58	0	6
SP125763	148	700	243	39	61	8
SP125802	89	240	130	20	0	3
SP117656	51	135	180	182	18	7
SP77872	9	55	57	6	0	7
SP117309	89	521	129	15	9	15
SP117201	151	365	163	41	0	14
SP125685	63	205	151	13	0	11
SP117463	205	267	110	16	0	7
SP117568	171	333	250	27	0	7
SP125717	139	162	91	10	47	8
SP125707	0	0	2	6	20	0
SP125794	65	372	128	5	13	10
SP125756	215	93	213	567	92	4
SP117441	72	214	162	15	15	10
SP125780	118	377	172	24	6	0
SP125764	203	495	88	1042	35	11
SP117690	66	179	116	11	12	3
SP125742	17	154	258	121	49	0
SP125804	53	298	219	801	141	14
SP125695	39	157	130	39	3	8
SP77986	8	25	47	14	12	3
SP125689	129	549	322	84	11	21
SP117523	35	252	126	23	12	9
SP125694	81	279	111	36	23	1
SP125745	56	215	108	11	0	1
SP117001	91	232	117	12	8	6
SP117949	395	327	155	32	6	0
SP117653	44	104	90	12	0	8
SP117522	46	271	123	23	13	11
SP125710	44	292	107	26	11	25
SP117214	86	344	137	32	4	4
SP125768	368	832	208	36	0	8
SP117722	104	222	134	12	7	16
SP125699	260	186	174	14	0	0
SP125771	302	588	440	64	22	15
SP125719	36	128	138	14	0	5
SP117648	25	95	129	30	6	13
SP125760	65	189	122	23	5	6
SP125770	8157	11928	0	1305	148	194
SP77956	0	2	0	0	0	5471
SP125785	140	143	147	33	11	0
SP125706	88	296	155	799	76	0
SP125705	150	193	138	16	0	0
SP125715	5	33	75	10	4	0
SP116962	28	139	80	18	11	13
SP117660	64	291	116	32	25	6
SP117643	152	297	118	1142	33	13
SP125713	194	156	346	1195	17	0
SP117760	55	190	117	25	9	4
SP116968	59	477	126	28	3	4
SP125775	51	186	109	18	17	11
SP125731	66	236	117	23	0	5
SP125733	71	223	103	16	9	12
SP78502	17	31	64	10	3	10
SP125791	88	286	114	19	6	0
SP125755	37	298	155	39	44	8
SP117340	280	193	261	77	6	13
SP125781	73	154	124	24	10	6
SP125783	26	154	132	25	0	20
SP116950	223	462	121	24	21	3
SP125712	83	273	154	21	14	5
SP125786	12	46	72	372	52	9
SP125693	329	715	252	28	3	8
SP116949	162	206	269	30	21	17
SP78533	25	58	83	20	0	3
SP117215	69	185	175	20	0	6
SP117040	137	354	129	17	7	16
SP117476	129	209	120	25	11	8
SP116985	87	225	136	7	8	34
SP125769	42	109	110	14	0	1
SP125778	47	149	131	1715	176	13
SP117440	81	357	172	19	4	5
SP125730	53	120	66	11	0	2
SP125686	40	340	133	26	22	7
SP125758	88	164	126	24	6	9
SP77848	26	44	43	0	7	1
SP117974	131	377	115	20	6	17
SP117911	152	310	111	11	7	11
SP117165	75	161	195	37	0	5
SP117412	95	344	186	404	24	0
SP117650	18	43	155	41	11	1
SP117076	8	152	88	30	12	9
SP125757	79	250	148	28	8	0
SP125711	69	211	192	9	77	8
SP125811	58	140	134	28	4	7
SP125723	66	172	183	31	4	26
SP125809	97	550	108	26	20	3
SP125722	49	105	85	19	3	6
SP117908	73	233	153	25	5	2
SP125741	85	560	107	24	14	18
SP125724	192	174	209	15	19	0
SP117037	47	196	135	13	0	13
SP125777	44	210	137	944	82	4
SP117291	112	389	173	24	0	1
SP125793	50	92	75	92	3	0
SP125744	163	194	103	15	0	7
SP125795	56	245	106	16	10	2
SP125703	94	243	147	13	0	5
SP125761	43	125	159	25	0	9
SP117661	224	294	149	29	0	3
SP125776	133	204	163	38	20	13
SP117261	37	108	108	6	1	9
SP125698	183	191	161	705	14	0
SP125714	114	319	134	18	15	3
SP77972	173	174	95	13	0	13
SP77866	0	33	35	0	0	4
SP125704	79	162	116	17	7	6
SP117290	81	973	123	29	16	12
SP125738	50	102	114	16	0	1
SP135427	4	28	102	10	2	6
SP135403	0	3	5	1	0	1
SP102557	0	9	30	5	11	4
SP106801	2	1	35	12	7	0
SP106758	4	56	61	12	0	3
SP106808	7	34	90	15	5	3
SP102617	27	0	132	5	0	2
SP102605	1	6	36	1	0	2
SP117086	0	0	10	1	2	0
SP117700	14	2	60	14	3	10
SP135339	3	88	139	16	13	10
SP135324	2	68	28	9	6	4
SP102529	9	15	109	14	13	10
SP102507	12	53	80	13	10	1
SP102485	1	0	29	6	2	7
SP117043	6	20	109	11	7	0
SP135496	5	43	80	16	1	5
SP117228	6	19	60	1	20	7
SP118044	0	0	2	1	8	0
SP117984	5	22	69	4	10	4
SP135346	7	5	53	16	9	0
SP135492	0	4	12	0	0	2
SP102573	4	1	29	15	4	1
SP135460	2	0	52	6	7	0
SP117667	1	0	16	6	3	2
SP106815	7	55	99	19	4	11
SP106734	3	0	40	4	1	2
SP117796	4	16	99	13	6	2
SP102537	3	24	144	13	0	9
SP135334	15	9	74	0	0	0
SP102517	10	21	108	20	3	5
SP117493	2	1	12	0	0	5
SP106722	3	0	64	16	9	4
SP135434	9	45	136	7	0	11
SP106753	3	0	21	5	0	0
SP102523	11	11	106	3	0	5
SP102591	8	0	55	12	0	1
SP102547	5	8	93	11	13	7
SP118043	8	33	136	10	6	0
SP135478	2	10	55	3	15	0
SP102561	0	0	9	8	7	1
SP135274	2	14	44	12	7	0
SP106797	0	49	79	9	1	0
SP135488	95	187	329	49	0	14
SP135480	3	2	25	17	0	8
SP135455	614	156	161	6	1	4
SP135389	5	52	88	26	0	16
SP102597	6	23	140	10	12	4
SP102489	2	1	29	10	11	0
SP135410	5	36	60	5	9	1
SP135372	5	12	42	2	0	1
SP117223	4	9	57	4	3	8
SP135328	4	24	61	14	13	11
SP135444	2	1	11	2	2	0
SP106750	0	2	50	1	0	5
SP102511	3	23	127	22	0	9
SP102541	7	17	108	21	16	5
SP102567	13	25	175	10	6	7
SP117595	6	14	53	3	7	0
SP135440	10	12	102	5	8	14
SP135296	8	61	142	13	0	1
SP117294	1	6	20	5	4	3
SP135363	13	8	118	6	3	3
SP102499	4	7	87	11	7	5
SP117951	3	2	24	5	4	0
SP117085	1	1	32	10	1	1
SP106669	4	8	81	5	3	10
SP135316	3	19	41	12	1	2
SP135305	50	129	244	569	14	0
SP102581	2	2	23	1	2	1
SP106718	14	59	113	2	0	0
SP135451	1	9	68	4	0	7
SP135354	15	22	87	7	3	1
SP102611	24	421	355	57	0	0
SP135448	6	28	65	7	3	3
SP117758	16	49	151	21	18	6
SP135282	5	22	55	3	4	2
SP135288	3	39	117	11	4	3
SP135475	6	18	62	13	2	8
SP135416	5	23	82	5	3	9
SP117331	18	46	143	14	4	0
SP135468	5	5	44	3	0	3
SP135463	1	0	29	4	2	4
SP135422	11	36	91	23	2	10
SP135484	6	16	80	3	0	6
CPCT02030262T	39	118	74	24	83	6
CPCT02190001T	159	155	142	31	145	12
CPCT02160010T	87	347	122	39	156	3
CPCT02330006T	41	311	44	18	134	9
CPCT02030290T	67	169	156	1056	302	6
CPCT02060058T	108	343	65	24	148	4
CPCT02130025T	277	429	109	25	151	16
CPCT02060167T	295	280	108	25	153	10
CPCT02090031T	27	120	38	595	103	2
CPCT02220061T	355	610	178	25	120	29
DRUP01020037T	80	260	180	949	151	20
CPCT02380033T	73	305	108	9	135	8
CPCT02100135T	106	246	76	15	101	13
CPCT02080286T	7	32	75	9	55	12
CPCT02380032T	291	179	70	28	173	14
CPCT02250006T	102	104	115	452	199	5
CPCT02050312T	70	210	74	10	121	14
CPCT02270017T	178	167	13	23	323	3
CPCT02060210T	70	205	69	29	231	3
CPCT02090039T	122	288	106	18	92	20
CPCT02110060T	99	399	33	36	184	0
CPCT02130044T	56	200	29	17	237	12
CPCT02130047T	457	352	100	58	296	3
WIDE01010068T	234	545	158	33	105	13
WIDE01010103T	6	65	37	17	47	4
CPCT02440009T	333	306	0	10	288	0
WIDE01010243T	38	163	97	19	75	10
CPCT02130079T	112	148	43	17	198	11
CPCT02130082T	27	364	80	24	230	23
CPCT02210054T	139	181	103	30	124	23
CPCT02120131T	214	163	8	12	241	0
CPCT02370030T	66	201	48	46	374	15
CPCT02090047T	19	303	0	1495	714	23
CPCT02130118T	181	300	47	14	144	5
CPCT02080238T	172	378	132	39	129	13
CPCT02130120T	108	456	104	41	257	14
CPCT02030501T	25	197	61	22	168	2
CPCT02190041T	486	439	177	41	123	9
CPCT02130133T	130	123	181	34	178	15
CPCT02130129T	73	144	51	4	109	5
CPCT02290049T	216	397	86	18	209	13
CPCT02380050T	50	140	64	15	285	3
CPCT02090060T	167	167	164	32	138	11
CPCT02210068T	44	175	164	359	244	16
CPCT02410012T	27	287	34	37	170	10
DRUP01090022T	105	271	76	828	278	14
CPCT02050246T	36	534	37	12	348	13
CPCT02050244T	224	404	90	21	305	15
CPCT02060111T	3	144	5	517	362	7
CPCT02050070T	22	41	16	18	233	5
CPCT02250001T	98	169	49	182	228	14
CPCT02070231T	95	257	124	22	141	11
CPCT02210016T	193354	680	0	0	4551	0
CPCT02070132T	146	263	78	13	79	22
CPCT02180029T	0	103	110	29	158	10
CPCT02050195T	48	113	174	47	91	0
CPCT02060107T	185	512	212	18	101	17
CPCT02070177T	36	122	89	1	106	12
CPCT02030366T	147	511	141	13	91	5
CPCT02050223T	116	218	54	6	228	1
CPCT02060116T	128	114	51	5	94	5
CPCT02050239T	194	210	125	31	233	17
CPCT02210031T	39	107	106	208	193	0
CPCT02230035T	161	398	51	20	278	10
CPCT02050089T	2748	1210	217	20	215	10
CPCT02180009T	157	43	405	1481	96	15
CPCT02330014T	29	113	40	6	39	12
CPCT02230001T	13	62	46	6	29	3
CPCT02040083T	43	208	109	15	146	18
CPCT02180020T	417	630	39	987	265	23
CPCT02050135T	126	428	0	1172	429	25
CPCT02020483T	295	305	108	17	118	14
CPCT02080091T	124	391	176	16	63	9
CPCT02260012T	73	308	23	40	413	19
CPCT02210036T	130	760	0	42	483	11
CPCT02130014T	151	150	146	14	82	4
CPCT02130010T	200	301	178	52	201	27
CPCT02250002T	103	134	23	17	196	7
CPCT02090027T	81	113	71	11	47	0
DRUP01070119T	7315	959	0	0	602	24
CPCT02050447T	130	428	136	30	47	17
CPCT02330135T	81	139	129	17	65	10
CPCT02200008T	116	185	71	20	28	9
CPCT02200009T	57	80	116	19	79	0
