Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP112224	26	96	63	0	84	58	37	20	0	1	37	0	92	29	25	5
SP107097	14	122	41	0	4	92	36	9	81	79	3	0	31	3	14	5
SP107101	48	222	168	21	140	228	108	158	0	69	29	0	0	0	23	4
SP98900	17	83	16	194	0	140	20	43	0	0	15	0	10	0	21	1
SP107104	10	26	34	0	20	95	44	55	0	33	0	79	1	0	0	7
SP107109	13	72	0	23	33	28	19	7	0	28	3	50	0	16	0	0
SP107111	28	198	23	0	54	125	28	56	114	0	9	0	17	0	15	0
SP107115	3	0	1	6	1	0	0	0	0	0	0	0	0	4	0	2
SP98902	15	68	107	181	53	8	130	53	153	14	57	0	17	0	5	2
SP107119	24	227	107	0	51	81	28	47	48	15	19	34	24	15	1	7
SP98904	11	13	31	22	25	0	0	16	30	117	1	0	0	53	0	0
SP98909	16	113	235	0	92	40	77	71	102	0	13	0	52	38	2	3
SP107121	42	201	143	0	198	70	65	82	0	80	39	0	53	14	7	5
SP107123	10	112	95	169	39	0	50	14	11	4	9	0	60	0	22	5
SP98907	29	132	178	0	133	111	48	55	0	36	15	32	114	0	15	15
SP107132	7	16	17	0	14	18	6	9	1	10	2	0	0	0	0	0
SP107136	28	93	64	66	133	34	130	94	27	9	27	96	0	38	29	5
SP107141	14	53	22	0	60	11	23	18	0	16	13	0	11	1	11	3
SP98913	28	68	94	71	91	74	58	23	32	0	36	56	60	0	16	3
SP107146	23	129	53	80	8	107	40	18	38	10	5	0	0	67	14	2
SP107150	17	70	72	41	87	64	37	47	0	32	3	0	0	0	19	4
SP98915	19	151	35	0	0	6	13	38	45	58	0	0	0	36	22	3
SP107152	10	151	165	0	92	36	19	18	25	0	19	0	36	79	12	14
SP107155	10	120	16	0	55	93	25	45	18	0	7	0	25	21	0	0
SP112125	7	24	73	0	99	25	40	26	0	29	4	50	11	10	0	0
SP98921	11	77	43	0	63	72	23	21	0	5	29	0	0	18	20	7
SP112130	16	108	71	0	98	34	20	14	0	33	11	0	47	24	18	2
SP112133	21	0	37	194	60	0	58	107	25	74	40	34	0	0	0	6
SP98925	18	105	38	2	0	30	29	17	0	25	26	0	31	20	0	2
SP112138	76	156	0	46	0	29	23	22	11	66	1	11	0	21	0	2
SP112141	30	22	223	216	63	0	67	15	57	32	108	0	0	11	0	3
SP98927	22	89	66	166	31	114	43	85	0	22	31	0	0	9	6	2
SP112147	24	104	65	0	57	160	40	6	19	8	12	0	21	0	17	7
SP112152	58	114	33	0	53	0	0	10	1	37	24	68	13	0	41	5
SP112156	9	76	44	0	44	95	0	21	23	0	6	0	24	0	2	0
SP98933	24	87	55	86	66	37	23	7	36	0	5	0	38	26	4	0
SP112160	23	97	65	216	68	0	23	11	4	0	15	0	5	9	26	7
SP98937	0	0	28	47	29	0	3	11	0	26	0	0	0	6	0	0
SP112165	8	118	19	50	71	41	26	8	56	0	6	0	0	75	10	2
SP112168	12	94	167	217	0	163	49	66	0	43	27	0	0	9	17	2
SP98941	10	120	201	102	108	115	26	60	0	72	16	29	18	0	20	5
SP112170	30	159	245	0	50	84	67	115	0	47	2	0	63	26	46	6
SP112174	15	44	28	0	54	14	72	18	0	13	24	0	0	63	4	12
SP98945	12	86	44	0	26	0	47	17	38	0	37	0	14	10	3	0
SP112178	29	67	121	194	108	93	133	191	0	55	44	0	0	4	41	5
SP112180	32	195	84	0	83	9	52	23	51	17	26	0	68	5	24	6
SP98949	38	171	247	88	148	44	56	24	31	0	0	0	19	30	20	8
SP112182	17	49	79	79	68	62	39	27	34	0	3	0	4	0	3	0
SP98953	40	468	69	0	0	49	37	34	0	56	25	277	141	3	0	7
SP112186	20	103	105	0	19	47	42	44	76	53	14	39	0	0	9	2
SP98955	41	192	169	0	423	68	197	109	26	58	86	0	125	7	15	11
SP112188	7	44	78	0	29	31	13	13	42	16	5	0	14	29	0	4
SP112190	21	129	184	31	140	71	129	131	0	31	44	14	101	1	39	7
SP112192	54	59	117	81	76	64	97	53	0	0	19	0	0	58	5	0
SP112194	32	157	125	0	61	45	40	103	0	33	26	0	0	55	22	0
SP98959	4	78	13	36	35	16	10	9	0	33	21	0	0	27	9	1
SP112196	41	104	81	236	0	61	43	29	38	91	39	0	0	3	22	2
SP112198	16	0	68	123	9	53	18	57	0	73	0	21	19	0	0	2
SP112201	11	19	42	39	40	0	13	4	0	12	7	0	4	21	0	0
SP98965	29	169	62	129	45	51	14	12	45	37	29	0	25	34	35	0
SP112205	22	108	90	111	0	66	52	32	75	0	24	0	0	41	15	1
SP112208	53	202	44	166	75	63	49	90	0	50	56	0	0	0	31	1
SP98967	23	21	60	214	27	0	13	36	0	0	5	0	0	0	0	5
SP112210	26	236	57	0	80	88	56	87	130	74	25	0	58	3	0	2
SP112211	39	200	40	0	138	14	35	72	0	49	72	73	70	10	49	15
SP98973	238	224	100	0	131	217	86	116	25	0	305	0	152	90	5	3
SP112213	19	97	152	0	61	68	45	9	34	14	18	0	64	63	29	4
SP50097	37	243	352	0	38	43	21	297	183	94	40	0	63	0	13	5
SP112215	16	81	185	7	58	19	13	26	120	72	34	0	27	0	13	4
SP112217	37	105	193	0	135	54	105	32	0	101	112	0	0	15	23	5
SP98975	11	52	82	0	56	21	47	27	7	0	5	29	31	0	6	3
SP112219	55	98	165	0	101	77	130	107	0	105	28	68	47	0	16	2
SP112221	7	42	45	0	48	42	0	0	0	12	7	0	12	20	0	0
SP112228	34	114	151	0	70	15	58	72	0	0	49	0	30	42	22	8
SP50099	24	137	112	0	26	0	38	22	20	27	40	265	0	13	4	9
SP98981	34	15	63	34	11	6	32	16	0	37	13	172	0	33	9	6
SP112234	42	112	180	168	46	14	53	61	56	78	26	0	0	58	35	2
SP98985	18	103	179	52	66	78	38	23	64	36	0	98	0	7	2	1
SP112237	37	52	0	142	0	126	1	4	11	0	13	46	0	3	0	1
SP98989	10	132	38	0	43	0	0	15	0	32	16	19	25	6	0	1
SP112241	6	149	31	179	11	0	62	45	39	0	9	0	0	23	0	0
SP112245	19	36	22	77	16	23	32	8	25	0	2	31	0	0	3	1
SP98991	19	48	0	0	16	80	46	15	0	5	10	0	35	12	0	3
SP112248	36	104	119	0	74	0	127	65	17	36	38	0	54	22	26	2
SP112051	41	124	107	34	105	40	83	94	0	46	42	0	0	40	6	9
SP98997	25	41	223	139	121	0	65	118	113	36	54	0	0	0	23	3
SP112252	59	172	74	83	22	35	34	41	126	104	3	144	8	13	3	0
SP99001	6	69	22	0	59	7	8	27	45	0	10	0	27	35	0	0
SP112257	0	0	0	10	23	10	2	0	3	0	0	0	0	0	0	0
SP99007	28	107	9	7	69	39	32	15	0	0	17	0	6	45	10	0
SP112261	11	29	16	0	69	44	43	0	0	11	7	0	63	12	2	3
SP50101	14	53	38	0	38	85	35	13	68	80	20	0	59	5	3	4
SP112265	24	124	0	51	74	52	36	74	3	18	29	6	6	15	38	3
SP112268	25	37	108	176	77	6	55	40	60	0	43	0	96	9	41	3
SP99011	29	66	184	0	103	131	77	40	32	28	38	47	25	2	45	9
SP112269	16	57	19	339	0	98	12	38	43	0	21	0	0	15	22	2
SP99013	3	131	0	46	40	11	118	67	0	26	141	37	14	76	33	83
SP112273	99	201	193	235	80	23	37	66	0	0	59	286	0	0	17	5
SP112274	5	0	2	63	0	50	7	0	11	19	3	0	0	0	0	2
SP50105	19	38	74	155	82	49	41	35	28	8	39	0	0	0	15	1
SP112276	1	46	11	0	32	42	1	22	12	0	2	6	13	17	0	0
SP99019	40	166	39	104	6	130	40	5	0	61	15	4	16	0	12	1
SP99021	18	96	112	0	26	33	41	36	25	0	47	0	56	30	6	5
SP112283	3	26	10	0	21	69	21	29	0	23	5	0	0	0	5	0
SP112288	24	142	38	0	129	76	20	43	0	25	26	0	59	0	22	1
SP99025	33	64	72	0	13	107	40	45	33	9	32	190	0	0	1	5
SP112290	18	135	272	48	159	18	105	74	15	66	55	0	44	11	11	5
SP99029	9	69	209	0	74	0	30	29	0	22	4	0	7	1	5	2
SP99033	35	52	200	0	83	96	6	33	0	35	18	101	0	0	7	0
SP99037	0	11	21	11	29	15	0	9	15	0	7	0	0	21	3	0
SP99041	16	56	104	150	25	74	24	27	0	11	23	21	7	7	4	4
SP99045	50	129	130	25	60	0	79	68	39	78	10	61	28	45	17	8
SP112300	11	92	8	96	0	85	4	1	3	0	34	39	0	8	0	1
SP99049	11	92	73	0	102	82	148	69	72	36	51	0	49	26	31	7
SP112304	9	140	47	0	72	100	35	28	21	21	58	0	22	28	18	0
SP50107	42	105	146	160	127	106	43	86	41	14	30	38	0	0	30	13
SP112310	30	50	86	153	203	0	85	29	0	25	13	0	0	14	43	5
SP99053	21	54	74	64	69	0	24	21	0	14	18	0	0	44	2	4
SP99057	0	0	15	15	10	26	1	21	0	10	21	0	0	10	0	0
SP99061	69	151	287	0	80	230	16	243	53	107	28	0	1	0	47	0
SP50109	8	92	3	0	153	35	46	65	75	15	42	0	22	2	1	1
SP99065	40	134	52	0	27	42	30	31	22	0	8	0	40	45	6	6
SP106993	48	124	239	156	175	33	43	34	64	0	25	25	0	0	45	5
SP50111	26	143	0	169	0	65	4	14	0	0	14	0	3	0	0	7
SP99069	4	124	95	0	17	17	162	70	143	36	81	6	0	31	22	2
SP99073	18	91	119	146	32	0	40	117	12	12	48	13	48	31	0	2
SP99077	0	80	27	0	64	145	30	21	21	24	14	0	40	7	0	0
SP99081	35	104	22	41	123	95	34	32	14	0	35	0	21	0	13	0
SP99085	21	199	80	0	194	51	90	31	0	5	0	0	78	39	12	1
SP99089	14	162	89	0	58	7	31	22	76	26	14	0	20	37	14	2
SP99093	18	36	179	115	146	0	23	11	40	44	10	0	0	0	2	0
SP99097	11	116	0	0	6	22	4	1	0	32	5	0	0	23	13	5
SP99101	21	280	1	46	20	36	12	13	0	0	11	66	0	19	0	4
SP106998	19	149	126	0	279	0	6	30	0	40	2	0	146	0	3	2
SP99105	10	66	44	30	0	24	19	12	0	34	5	3	9	50	14	5
SP99109	26	278	51	144	0	118	35	37	12	17	7	0	17	38	38	4
SP50113	59	142	94	114	60	186	63	122	191	52	25	0	0	0	41	6
SP50115	9	49	33	53	55	84	33	46	23	8	21	34	3	0	7	3
SP50117	24	84	32	94	53	0	48	52	0	44	11	64	16	52	18	3
SP107004	17	121	152	0	24	17	72	51	96	27	47	0	22	12	32	8
SP99117	34	59	60	148	0	157	10	9	11	0	10	69	0	0	14	1
SP99121	19	89	129	159	52	29	21	15	87	60	29	74	0	7	5	3
SP107007	23	73	96	244	57	48	62	37	115	4	18	0	0	28	10	1
SP99125	23	11	106	157	100	0	53	30	0	0	7	0	0	0	4	4
SP99129	16	173	74	119	22	57	72	65	3	38	71	0	0	41	1	6
SP99133	18	49	112	0	65	0	59	38	5	49	10	15	3	48	6	1
SP50119	62	82	88	72	7	93	76	6	0	48	30	0	0	15	35	2
SP99137	38	124	222	4	65	70	97	71	20	29	25	0	0	27	23	16
SP50121	1	66	55	0	7	104	16	58	0	5	9	0	7	1	0	0
SP50123	77	233	89	94	104	60	39	27	63	0	23	0	0	4	38	3
SP99141	78	158	27	53	51	95	35	11	10	0	0	30	4	36	15	8
SP50125	26	83	58	116	123	33	39	13	7	40	44	0	0	13	9	5
SP99145	51	191	24	8	41	0	5	14	29	0	7	0	23	47	6	0
SP99149	37	86	88	95	91	14	50	38	55	0	12	0	0	26	12	0
SP50129	22	118	71	5	74	74	28	26	40	22	4	59	0	24	8	6
SP99153	6	6	59	0	124	10	5	5	0	20	15	0	18	0	0	2
SP99157	31	24	37	45	0	44	31	15	19	63	5	154	0	19	0	7
SP99161	16	72	20	117	16	35	48	31	1	37	12	0	0	38	18	5
SP99165	37	95	53	0	3	113	30	26	0	61	17	4	55	9	0	5
SP50131	160	263	109	109	94	66	94	70	0	0	157	85	33	60	24	5
SP50133	9	102	64	0	57	8	22	23	6	29	11	0	29	0	0	1
SP99169	10	34	25	0	30	9	6	7	0	19	9	0	9	0	6	0
SP50135	25	50	36	59	36	19	47	41	15	72	17	0	19	8	6	8
SP50137	9	86	0	0	1	1	10	0	46	34	17	52	5	11	0	3
SP99173	6	79	79	0	67	103	62	59	0	19	9	62	0	0	23	4
SP99177	34	161	136	0	24	104	16	8	18	2	3	0	52	9	32	1
SP99181	5	73	49	0	99	17	12	36	20	3	13	0	73	5	0	2
SP50139	2	46	26	0	24	27	15	7	0	25	19	0	40	39	1	0
SP107010	26	21	37	262	0	79	30	23	0	24	23	37	32	0	24	13
SP99189	11	38	24	0	51	58	18	26	0	0	5	0	0	8	0	0
SP50141	0	0	5	0	0	1	4	0	0	4	2	0	12	1	1	0
SP99193	6	93	68	51	76	24	8	9	16	4	16	0	31	0	0	0
SP50145	15	11	19	169	0	109	13	9	0	46	12	0	0	0	13	8
SP50147	28	4	169	293	127	6	65	20	0	50	7	0	0	0	27	9
SP107012	26054	2804	21	0	0	0	0	154	551	0	0	132	0	0	49	8
SP50149	49	82	81	224	0	45	85	37	0	0	24	0	7	46	21	0
SP107017	19	93	15	0	108	0	35	15	0	31	20	50	0	44	2	0
SP107019	26	155	49	0	122	106	24	35	43	0	21	9	47	0	19	5
SP107023	13	7	79	220	5	3	37	12	17	55	0	0	0	0	7	3
SP50151	18	35	41	66	0	126	22	25	0	0	11	13	20	25	6	2
SP50153	33	62	187	293	0	45	59	39	29	0	28	0	0	22	15	0
SP99197	56	58	0	428	12	214	470	0	0	0	369	12	69	24	0	8
SP50155	41	50	201	38	182	13	71	45	0	154	6	130	0	38	4	10
SP99201	20	107	4	89	42	0	28	20	0	44	3	3	0	4	0	2
SP50157	6	67	13	0	41	90	50	31	142	24	14	0	0	30	0	3
SP99205	12	46	29	75	35	1	46	32	0	17	3	0	25	0	0	0
SP50159	29	88	43	202	24	129	78	34	0	0	39	15	35	0	13	4
SP50161	19	20	166	170	1	40	84	42	8	43	96	0	0	10	32	3
SP107025	17	0	29	121	2	183	107	69	0	7	43	0	22	3	6	5
SP107028	2	0	26	0	25	11	10	17	0	2	0	0	0	33	8	0
SP50163	20	99	64	0	103	40	33	76	20	24	26	0	0	16	15	0
SP99217	11	63	9	36	50	0	22	4	17	13	7	0	3	17	22	2
SP50165	32	39	130	0	0	83	37	42	118	0	34	26	56	6	3	5
SP107030	27	81	63	38	92	110	21	11	0	0	8	0	10	0	3	3
SP50167	23	66	113	0	112	12	89	51	38	0	41	22	22	15	5	7
SP99229	16	144	28	0	24	46	29	25	0	14	23	144	7	14	1	4
SP99233	16	74	2	93	102	0	57	59	0	0	9	0	0	21	19	3
SP107032	0	6	7	0	6	22	18	10	15	4	3	0	0	0	0	2
SP50169	17	30	155	203	104	10	41	71	0	66	18	0	0	40	21	3
SP50171	20	41	197	107	23	24	46	32	0	25	24	125	24	0	33	0
SP50173	11	61	70	0	82	0	25	13	21	4	15	0	28	16	0	1
SP50175	0	3	5	14	6	13	7	6	0	12	0	0	0	0	0	0
SP107034	7	34	93	0	25	73	20	20	0	24	12	0	7	2	3	1
SP50179	7	126	56	0	118	57	17	46	25	10	2	0	49	0	0	0
SP99237	41	0	23	90	0	53	34	13	0	32	19	87	6	35	9	4
SP107037	16	31	105	149	0	31	63	75	77	110	19	4	10	30	13	3
SP107041	13	122	50	20	5	59	23	5	43	0	11	4	8	18	4	1
SP50181	15	73	86	0	81	0	25	72	0	111	20	0	0	0	20	0
SP99249	55	106	36	0	47	84	22	18	23	0	25	33	13	17	0	2
SP99253	53	131	111	103	39	25	39	35	39	51	22	0	0	5	24	2
SP50183	30	110	178	27	61	148	46	14	0	28	31	0	21	16	0	0
SP99257	93	204	141	0	124	30	142	49	11	99	35	31	65	3	27	6
SP107044	7	28	23	0	112	0	15	3	4	0	13	0	13	21	1	1
SP50185	9	80	11	111	0	55	24	17	29	64	43	14	54	5	0	4
CPCT02020315T	61	0	101	42	0	26	24	29	33	74	21	237	48	12	38	65
CPCT02020321T	1	3	4	0	0	0	5	0	0	6	3	0	0	8	0	41
CPCT02020330T	66	52	41	0	100	51	24	32	14	30	29	256	19	0	38	25
CPCT02010372T	118	283	0	0	0	0	27	14	0	0	215	45	157	85	22	93
CPCT02020326T	32	230	44	0	72	42	43	9	102	6	18	0	72	16	27	75
CPCT02020403T	28	101	89	0	123	0	63	11	126	0	24	0	17	80	17	49
CPCT02040063T	152	10	234	0	110	54	38	24	74	98	40	279	81	53	12	64
CPCT02060054T	62	173	268	0	147	0	157	22	90	82	33	0	122	0	52	86
CPCT02060053T	6	96	3	0	0	12	1	8	0	24	1	172	0	27	0	22
CPCT02020886T	157	91	53	131	77	44	16	0	0	13	140	115	0	58	13	77
CPCT02130167T	59	133	16	0	88	12	0	19	111	0	13	0	53	47	38	45
CPCT02080186T	72	194	81	0	79	36	50	29	24	0	10	54	95	50	35	43
CPCT02130172T	23	158	17	0	0	50	63	14	0	13	108	97	60	5	24	49
CPCT02020413TII	6	22	8	0	179	160	358	26	0	317	43	0	0	0	0	217
CPCT02130180T	39	141	1	0	122	72	69	25	144	54	16	0	111	9	45	37
CPCT02130057T	66	144	113	0	73	99	51	38	29	0	0	0	24	56	15	108
CPCT02130186T	90	228	99	0	0	70	16	24	104	70	22	232	0	22	29	38
CPCT02130184T	57	51	38	127	153	0	53	247	15	7	50	238	16	0	56	52
CPCT02020690T	34	137	101	0	37	93	115	31	214	28	24	0	0	0	42	63
CPCT02080215T	25	139	0	266	27	13	37	13	3	20	21	62	0	0	26	92
CPCT02050360T	74	169	0	161	26	59	57	44	67	0	29	0	4	40	22	171
CPCT02130096T	55	104	122	0	98	72	100	36	87	0	20	167	15	51	2	143
CPCT02020759T	88	141	89	44	151	59	68	9	51	0	0	189	18	45	30	110
CPCT02130127T	44	81	49	0	86	2	36	19	4	29	40	104	66	60	21	48
CPCT02060242T	52	276	90	0	233	52	48	3	10	0	29	132	0	0	72	91
CPCT02050386T	48	62	38	206	53	0	44	25	0	8	0	30	14	45	41	98
CPCT02290055T	3	164	8	0	0	18	20	19	0	20	33	120	25	34	8	48
CPCT02130048T	28	150	13	189	0	69	41	7	0	0	12	0	30	7	21	75
CPCT02130155T	14	124	34	45	67	0	43	14	46	20	20	11	11	14	19	90
CPCT02130156T	57	181	46	53	111	59	39	58	48	17	28	0	17	0	4	118
CPCT02130157T	47	125	29	47	0	0	35	13	0	28	250	468	23	35	0	197
CPCT02130158T	16	266	12	35	43	35	94	5	0	47	173	0	45	4	37	153
CPCT02020852T	87	186	54	209	50	17	53	11	55	0	36	0	0	63	22	134
CPCT02020839T	6	6	15	9	19	23	24	11	0	9	0	0	2	12	0	41
CPCT02130159T	6	49	44	0	0	19	31	1	0	94	246	264	0	26	21	76
CPCT02020861T	41	177	107	94	0	37	89	18	121	48	1	0	0	26	21	129
CPCT02060276T	43	117	88	0	10	70	21	21	8	49	10	78	0	17	24	91
CPCT02350014T	6	264	14	0	5	23	15	15	0	37	7	38	2	0	469	74
CPCT02030315T	91	18	0	219	0	72	140	0	91	0	462	0	0	0	10	73
CPCT02090015T	106	0	163	257	0	40	0	46	17	14	19	51	61	21	34	50
CPCT02020533T	118	218	6	0	0	12	30	16	0	29	22	92	35	110	9	40
CPCT02020546T	7	65	3	0	17	25	17	5	0	47	34	3	0	0	26	21
CPCT02050224T	18	237	211	0	90	0	48	47	144	23	15	99	81	13	55	128
