Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP59420	0	33	0	50	0	6	1	5	43	2	0	10	0	8	0	13	63	0	0
SP116706	226	107	0	0	92	110	23	1	33	2	0	31	26	2	34	12	0	0	0
SP116654	172	0	133	0	0	25	15	2	84	3	7	7	0	0	3	0	0	0	0
SP59308	0	0	122	75	71	21	7	3	25	0	0	9	0	5	13	4	0	0	0
SP59288	287	104	0	289	0	0	0	6	8	4	7	5	0	39	24	0	55	0	19
SP116622	117	13	5	3	0	8	4	14	27	2	0	6	0	1	0	12	0	0	0
SP59316	157	54	0	0	0	15	31	3	34	0	0	18	0	2	3	0	0	0	0
SP59324	6	3	0	6	127	14	0	5	19	2	26	0	38	6	0	7	0	0	0
SP116697	2607	1738	0	3174	0	108	298	924	31	30	0	19	196	0	140	119	0	0	0
SP59304	370	79	1117	466	375	45	167	408	76	22	115	46	0	0	68	56	0	0	0
SP116620	0	234	462	921	0	168	0	0	83	0	0	43	13	77	0	8	0	0	0
SP13289	6	12	0	2	1	2	0	0	6	2	6	5	3	0	12	9	0	0	0
SP116742	0	0	0	0	4	1	2	3	1	0	6	3	15	0	0	0	14	0	0
SP115134	0	5	0	2	0	0	8	1	0	2	2	8	0	0	9	0	7	0	0
SP96884	0	0	10	0	8	0	3	0	9	1	27	11	0	0	0	0	0	0	0
SP13385	0	17	0	3	0	0	31	1	0	0	0	3	0	0	1	130	0	0	0
SP13291	21	12	0	0	0	4	0	0	16	2	21	0	45	3	3	7	0	0	0
SP13514	18	0	33	9	41	0	0	0	13	3	24	0	0	0	0	0	0	29	0
SP115117	20	0	14	7	0	0	0	0	0	2	14	3	0	2	0	0	0	0	0
SP115114	0	0	104	58	0	23	0	5	8	0	7	5	0	0	0	4	0	0	0
SP13279	0	0	24	11	0	15	0	3	6	2	2	0	31	0	0	1	2	0	0
SP13487	0	23	0	9	0	10	8	1	10	0	7	7	0	0	6	5	0	0	0
SP13361	0	0	59	44	0	20	0	11	4	0	0	3	1	11	0	25	0	0	0
SP13421	117	11	0	0	0	25	0	4	0	4	7	3	0	0	4	1	0	0	0
SP116738	0	0	11	8	2	25	0	0	10	1	8	6	0	0	0	20	0	0	11
SP13293	0	0	14	0	0	13	15	0	22	1	0	9	13	0	16	0	0	0	0
SP13281	8	20	4	20	10	0	0	2	7	1	7	0	0	0	2	12	0	0	0
SP13677	0	0	0	0	0	0	2	10	15	2	0	5	8	10	4	12	16	8	0
SP13399	0	0	13	2	0	16	0	0	0	0	0	6	29	1	16	9	0	11	5
SP116732	32	26	0	17	0	8	0	13	0	0	25	5	0	0	12	0	0	0	0
SP115073	1	0	24	0	0	3	0	3	12	2	4	3	11	0	0	4	0	0	0
SP13307	0	0	0	0	19	37	0	0	4	4	10	6	21	3	0	9	21	0	0
SP13299	5	0	18	0	54	16	30	5	12	2	13	11	4	0	8	6	0	0	33
SP13481	0	10	0	9	0	0	0	16	28	0	7	0	5	0	0	5	0	1	0
SP116780	6	0	9	0	0	31	0	5	0	0	4	10	39	7	0	1	0	5	0
SP13433	0	0	11	11	0	5	0	3	0	0	4	6	24	0	0	35	0	20	0
SP115064	46	30	0	5	0	0	6	0	9	0	0	3	0	7	21	33	0	0	0
SP13359	17	0	1	0	0	21	0	5	10	2	14	5	0	0	0	20	0	0	0
SP116734	108	0	0	14	0	4	3	4	13	1	1	2	0	7	19	0	0	0	10
SP116770	0	0	16	2	0	4	0	12	0	2	0	1	10	8	0	0	0	23	0
SP13323	0	0	15	8	0	10	0	2	17	0	17	0	15	0	8	0	0	0	3
SP13367	61	68	0	40	0	8	0	12	12	2	32	3	0	1	3	0	0	0	0
SP96882	0	16	0	0	0	9	7	22	20	2	36	15	28	0	2	33	0	29	0
SP13283	2	0	17	0	0	7	1	0	3	0	16	1	4	0	0	9	0	0	3
SP116728	17	0	0	0	0	9	4	0	10	0	20	0	6	0	7	0	20	0	0
SP13478	6	3	0	0	0	0	0	4	10	0	0	1	32	1	2	1	0	0	0
SP116744	0	18	0	17	0	26	0	2	1	7	28	3	6	3	1	0	0	0	7
SP115093	126	0	7	0	0	50	13	5	0	3	9	2	0	6	5	0	0	0	0
SP13315	0	1	8	0	0	0	0	1	5	0	0	1	7	0	9	2	0	0	0
SP13331	0	0	34	46	0	15	0	11	5	0	0	6	15	10	1	21	0	0	0
SP115108	118	11	0	0	0	18	4	10	14	0	6	2	0	3	0	0	10	0	0
SP116752	7	9	0	0	0	24	34	0	11	1	0	4	0	0	14	20	0	0	0
SP115085	5	0	8	0	0	1	0	9	8	0	0	11	28	6	30	17	0	0	0
SP115102	0	8	15	0	0	0	1	0	11	0	30	11	13	1	0	4	0	21	0
SP13379	3	0	30	0	0	8	0	6	1	1	0	4	22	0	19	15	0	0	0
SP116750	0	53	4	54	0	12	0	0	0	0	37	13	0	9	0	3	0	0	0
SP115125	0	7	0	0	11	10	14	1	19	0	0	1	0	0	1	0	0	0	0
SP115089	0	55	0	47	0	19	3	6	8	2	0	7	0	9	3	5	0	3	0
SP13297	0	16	5	0	20	31	0	9	11	0	7	7	0	0	2	2	0	0	13
SP13339	0	0	3	0	10	0	0	4	2	0	0	0	27	11	0	3	0	0	0
SP13671	0	7	0	0	7	37	9	4	31	0	0	7	0	18	1	8	0	6	0
SP116776	13	0	0	0	6	26	5	5	3	0	16	6	3	2	0	2	0	0	0
SP13683	0	1	30	35	0	0	0	0	2	0	0	6	4	8	0	0	4	0	0
SP116758	0	0	43	45	0	2	0	0	0	5	3	2	19	0	3	0	0	34	0
SP116782	46	1	54	57	0	31	13	3	12	0	0	2	0	4	0	0	0	0	1
SP13317	2	0	25	0	0	0	4	0	0	0	13	3	2	10	17	27	0	0	0
SP115128	27	26	9	11	0	0	7	2	9	0	4	0	0	0	0	1	0	0	0
SP116754	58	19	0	0	0	5	10	9	8	5	0	3	0	4	0	0	0	0	0
SP116766	0	91	46	104	0	9	1	5	13	2	0	6	47	0	0	2	0	0	24
SP116748	12	53	7	17	34	25	10	0	0	2	38	7	6	15	0	1	0	0	0
SP115070	15	0	6	0	0	0	18	5	6	0	6	0	36	0	0	5	0	0	0
SP115131	0	0	44	16	0	11	3	0	3	0	9	3	0	1	0	2	0	0	0
SP115097	18	13	0	2	0	14	0	20	19	5	0	9	0	3	0	21	0	0	0
SP115060	15	0	36	38	0	25	12	6	6	0	5	3	0	0	0	0	0	0	0
SP13594	4	0	74	32	0	0	0	5	0	0	12	0	6	0	21	5	0	0	0
SP96834	0	2	14	21	0	0	0	12	5	0	6	3	19	11	0	13	31	0	0
SP115057	4	0	19	0	0	29	10	2	39	0	0	12	0	5	0	32	2	0	0
SP116768	55	0	28	5	0	7	0	0	7	4	0	3	2	6	10	0	10	0	0
SP13442	32	6	0	0	76	12	0	3	2	2	6	0	27	0	17	11	0	0	0
SP13325	0	0	28	0	6	8	10	0	0	0	3	4	0	0	0	0	0	0	0
SP116736	8	0	0	8	0	0	0	0	40	0	11	0	0	2	0	8	28	0	0
SP13619	6	13	0	15	0	0	17	5	11	0	0	2	29	0	0	4	22	2	0
SP115111	95	25	43	0	0	15	0	3	0	0	0	11	64	0	0	25	0	0	0
SP116760	0	0	0	9	50	0	6	7	10	4	0	7	24	0	0	0	0	0	0
SP13311	5	0	13	0	0	0	0	0	2	0	24	5	24	0	8	9	0	0	0
SP13509	2	0	16	0	0	20	0	5	7	0	6	0	12	0	0	3	0	22	0
SP13539	0	14	0	7	0	6	0	3	6	4	3	7	15	0	13	0	0	0	0
SP13624	0	14	0	5	0	32	3	6	9	2	0	12	19	0	4	3	0	0	0
SP116746	37	0	26	14	0	0	4	2	0	3	19	1	0	7	0	1	0	0	0
SP13490	8	14	0	0	0	16	26	4	14	2	12	9	8	4	12	0	0	0	0
SP116774	4	21	0	14	0	11	0	0	21	0	0	10	0	6	3	2	0	6	0
SP115105	10	0	17	0	0	4	0	0	0	2	22	2	31	7	3	1	0	0	0
SP13278	0	1	27	0	0	10	0	6	0	0	0	8	35	0	0	6	0	0	0
SP116756	0	20	0	3	131	25	0	8	1	2	0	13	0	20	4	0	0	0	0
SP13319	4	4	1	0	0	1	8	0	0	0	0	0	15	0	3	1	0	0	0
SP13280	62	0	0	0	28	14	0	4	7	0	0	6	0	0	13	3	0	0	0
SP13363	0	20	0	0	9	8	2	5	8	1	2	1	0	0	1	19	4	0	4
SP13347	13	13	4	0	0	1	5	0	17	0	22	4	16	13	3	0	0	0	0
SP116730	59	0	0	0	27	18	0	1	11	2	0	6	0	0	0	24	13	0	0
SP13365	0	11	0	5	0	0	3	1	6	2	0	7	14	0	16	12	0	0	0
SP115099	1	70	0	51	0	2	6	6	12	0	4	0	0	7	0	4	0	0	0
SP116764	6	0	0	0	30	26	0	0	1	2	11	1	0	11	2	2	0	0	0
SP116772	32	0	0	0	0	0	0	1	0	0	28	0	39	0	15	0	0	0	0
SP96888	0	2	0	4	0	1	11	2	3	2	0	2	0	0	4	0	19	0	0
SP13327	0	7	0	10	42	13	0	16	22	0	5	5	0	0	2	18	2	0	0
SP116740	78	0	0	3	28	0	0	2	0	0	8	8	18	0	23	6	0	0	0
CPCT02150038T	238	0	246	0	29	0	2	15	17	40	35	23	41	7	0	0	134	0	0
CPCT02040203T	0	0	0	0	0	0	0	6	5	64	3	0	0	4	0	5	0	0	0
CPCT02300038T	729	0	389	0	0	8	91	14	37	152	49	14	18	0	0	33	0	66	0
WIDE01010265T	374	0	246	64	286	8	20	15	36	62	0	14	65	9	0	0	0	0	60
CPCT02310012T	284	625	424	585	0	24	0	2	46	177	0	53	0	293	0	0	0	0	0
CPCT02080232T	1472	278	633	53	89	0	51	31	61	142	12	48	0	0	67	0	0	0	0
CPCT02180068T	2718	1109	1588	0	0	132	0	259	0	273	0	13	0	0	79	0	0	0	0
CPCT02290041T	177	285	736	133	3	55	18	25	55	87	0	38	0	0	26	3	207	0	0
CPCT02040278T	310	0	476	0	0	10	50	32	27	64	27	22	24	10	0	20	0	143	121
CPCT02310017T	489	0	1852	413	792	0	1	28	47	267	0	48	0	4	0	0	55	261	34
CPCT02150022T	108	28	0	0	0	9	22	7	23	58	7	7	0	4	0	8	0	0	0
CPCT02150026T	947	0	800	295	60	0	6	24	16	139	59	22	108	0	0	5	0	81	0
CPCT02150030T	321	411	777	0	0	26	0	10	62	97	5	16	0	1	0	1	0	0	0
CPCT02180037T	431	200	0	0	56	11	0	23	24	176	83	14	0	40	0	0	0	53	0
CPCT02150033T	143	0	126	0	0	0	8	8	12	152	95	14	0	0	0	0	0	0	0
CPCT02230051T	0	0	40	15	66	34	0	11	4	46	8	10	7	1	0	14	5	0	17
CPCT02340030T	200	5	0	57	0	46	0	66	15	159	222	377	0	52	0	3	0	0	164
CPCT02340031T	449	0	377	371	0	55	22	32	9	84	0	16	0	0	0	56	100	0	0
CPCT02230066T	118	0	47	116	199	6	0	7	23	122	12	9	0	18	0	29	0	15	0
CPCT02180043T	30	168	352	296	0	81	1	12	0	312	58	9	0	0	0	0	0	0	0
CPCT02120032T	1687	9401	0	750	0	0	0	0	0	49	0	15	0	0	0	0	0	0	0
CPCT02300023T	151	19	236	36	0	10	13	2	85	108	33	16	0	0	36	20	0	0	0
CPCT02180001T	357	343	0	180	1375	34	0	6	15	122	0	66	0	0	90	28	0	0	0
CPCT02330016T	450	120	100	26	1084	0	69	0	14	55	18	10	0	0	0	23	0	117	0
CPCT02180015T	238	3	220	11	0	41	8	13	25	24	21	10	0	5	0	2	0	0	0
WIDE01010545T	1412	0	606	8	475	0	58	2	0	110	0	2	0	0	0	18	0	0	293
