Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP116645	606	183	0	0	296	0	78	0	3	55	0	18	23	0	20	0	0	0	32	0
SP59320	0	70	63	0	75	0	0	7	0	80	0	17	0	4	12	0	0	0	0	0
SP116672	16	33	1	17	0	0	4	1	0	0	5	3	10	30	3	0	0	0	0	0
SP116635	49	37	109	0	75	0	54	7	0	15	26	9	10	6	5	0	0	0	0	0
SP59328	119	21	69	0	8	0	15	2	2	0	2	1	2	17	0	4	10	0	2	0
SP116627	0	0	27	0	44	112	7	4	0	15	10	5	4	0	9	0	0	29	1	0
SP116725	83	0	0	0	1	43	17	0	0	0	0	6	0	0	0	4	2	0	0	0
SP59292	47	74	0	0	54	0	17	1	0	31	19	17	9	0	0	0	0	0	11	0
SP116683	188	86	0	55	84	49	0	30	3	50	0	13	20	49	31	4	0	5	0	0
SP59372	10	5	0	1	0	22	16	36	4	0	5	10	3	0	21	0	0	0	0	11
SP116610	87	46	385	81	78	17	94	154	9	52	0	37	22	0	12	32	12	0	0	0
SP116638	198	20	0	0	0	0	39	12	0	13	0	13	0	28	2	0	0	0	0	0
SP59336	0	2	94	24	0	53	9	0	2	0	9	0	3	3	0	0	0	0	0	0
SP124971	669	427	0	23	182	0	92	15	1	45	8	22	38	0	4	6	0	0	0	0
SP116665	0	23	1	12	10	44	11	1	0	8	0	5	7	17	2	2	0	0	0	0
SP116674	128	120	73	100	90	0	55	12	2	9	22	23	5	0	18	10	0	0	0	0
SP116657	862	317	225	0	146	0	195	36	1	0	123	27	34	0	15	0	0	0	0	0
SP116670	218	474	0	57	0	138	7	10	1	0	0	22	60	0	56	0	0	3	30	128
SP116642	168	242	315	0	129	0	116	94	9	8	0	25	33	22	0	43	15	0	0	0
SP116606	55	61	34	0	0	9	5	155	2	36	19	10	0	35	0	2	7	0	0	0
SP116604	0	0	166	17	4	0	36	1	2	36	36	31	2	2	0	0	0	0	0	33
SP59376	28	0	66	0	0	0	0	7	2	0	20	0	1	10	0	0	0	2	0	9
SP59272	189	17	0	0	17	0	18	5	1	0	0	0	0	0	6	15	11	0	0	0
SP124969	404	307	255	205	0	156	0	44	7	34	128	30	22	65	10	78	0	0	0	0
SP116608	0	43	0	26	0	0	6	2	0	13	4	4	0	14	0	0	19	0	0	0
SP59396	5	0	112	7	49	51	9	1	3	3	1	0	0	0	0	5	0	0	0	0
SP116688	149	8	79	0	0	0	0	10	0	9	0	0	0	33	11	11	0	0	0	2
SP59392	10	63	0	0	131	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0
SP59456	169	153	20	0	121	0	72	14	2	21	23	19	20	0	10	0	0	0	0	0
SP59348	0	109	24	126	0	0	18	9	0	19	35	9	8	30	2	0	0	0	0	0
SP59300	43	154	138	0	64	0	22	238	3	0	13	9	13	48	26	0	0	8	0	0
SP59340	0	97	33	0	126	0	50	0	1	25	9	5	0	0	4	0	15	0	0	0
SP59380	37	0	8	0	0	13	19	6	0	14	0	10	3	11	2	0	0	0	7	0
SP59440	0	185	377	0	38	0	3	72	7	0	1	10	26	14	7	5	0	0	13	0
SP59428	66	15	0	0	0	0	17	3	0	16	0	8	36	0	0	7	4	0	3	0
SP59400	0	684	0	0	292	0	34	105	9	0	49	18	33	0	69	0	21	0	107	0
SP116624	178	177	0	86	0	0	17	11	0	7	0	7	0	18	7	16	0	18	27	0
SP59432	25	34	42	0	42	0	9	6	1	58	12	14	8	26	5	0	0	0	0	0
SP59452	44	227	0	107	211	487	50	12	12	10	23	19	1	0	45	66	0	0	72	0
SP116679	22	18	0	2	0	5	24	7	0	4	12	1	0	5	3	0	0	0	0	0
SP116676	393	898	0	110	0	0	74	37	7	2	130	34	22	80	50	35	0	0	0	0
SP59360	150	198	436	0	10	0	20	0	0	5	0	8	0	0	0	0	9	0	0	0
SP59384	221	5	228	0	0	0	41	0	0	2	0	0	0	0	6	0	0	0	0	0
SP59332	0	79	0	7	86	0	33	1	0	0	2	0	0	6	3	0	0	0	1	0
SP116616	266	138	89	38	0	40	64	5	1	32	0	32	0	0	25	12	13	0	0	0
SP124981	231	131	0	0	0	0	62	0	0	14	0	8	7	0	14	8	0	0	0	0
SP59368	142	242	612	56	0	0	68	43	14	42	54	27	22	64	23	24	0	0	0	0
SP116648	747	552	197	0	410	0	187	7	2	0	0	2	0	0	15	0	129	0	0	0
SP59420	0	50	0	0	72	0	5	5	2	44	1	9	4	0	12	9	4	17	0	0
SP116706	118	47	214	48	13	0	136	1	3	22	16	29	0	30	22	0	0	0	0	0
SP116654	89	57	109	5	55	0	11	2	3	75	0	7	11	27	0	0	0	0	0	0
SP59308	81	61	50	0	53	22	29	3	0	20	0	8	0	0	5	7	5	1	10	0
SP59288	0	339	278	0	103	0	15	6	4	9	0	5	4	0	0	41	33	0	0	10
SP116622	24	30	87	0	0	0	0	13	2	24	4	6	0	13	9	0	0	0	0	0
SP59316	121	57	0	22	0	8	17	2	0	27	25	18	0	7	0	0	0	0	0	13
SP59324	60	28	35	0	18	0	27	5	1	23	0	0	33	10	9	3	0	7	0	0
SP116697	2386	3618	0	921	0	799	279	913	27	0	237	29	39	0	136	0	0	0	0	0
SP59304	1440	664	0	0	341	0	160	413	21	28	95	46	121	0	72	9	0	0	0	0
SP116620	848	751	0	0	0	0	151	0	1	57	0	43	0	61	21	76	0	0	0	0
SP13289	0	7	0	9	8	0	12	0	2	4	1	5	7	0	8	0	3	0	0	0
SP116742	0	0	3	0	7	0	6	2	0	4	6	3	11	1	0	0	0	0	6	0
SP115134	0	2	0	0	9	0	6	1	3	0	9	8	1	0	0	0	5	0	0	0
SP96884	18	0	0	0	0	0	0	0	0	7	1	11	29	0	0	0	0	3	0	0
SP13385	13	0	0	0	9	0	0	1	0	4	26	4	0	0	121	0	8	0	0	0
SP13291	19	4	11	0	0	0	23	0	1	22	3	0	31	2	9	4	0	0	5	0
SP13514	65	0	0	0	0	51	0	2	3	11	0	1	22	6	0	0	2	0	0	7
SP115117	6	6	29	0	0	0	1	0	2	0	0	3	13	0	0	2	0	0	0	0
SP115114	81	53	0	0	30	0	9	5	0	6	0	5	5	17	3	0	0	0	0	0
SP13279	12	3	17	0	0	0	5	2	2	11	0	1	3	22	1	0	0	0	18	0
SP13487	0	9	0	12	15	0	13	1	0	8	6	7	6	3	5	0	1	0	0	0
SP13361	68	35	0	0	0	0	7	11	0	4	0	3	0	19	21	10	0	0	0	0
SP13421	0	7	93	0	0	31	26	5	4	0	0	2	2	4	2	0	0	0	0	0
SP116738	0	0	0	7	0	17	0	0	0	8	0	6	10	32	13	0	0	1	8	0
SP13293	0	2	0	16	0	0	29	0	2	22	21	9	0	0	1	0	1	0	0	0
SP13281	31	15	15	0	2	0	0	1	0	6	0	0	7	0	10	0	6	0	0	0
SP13677	0	4	0	0	4	0	0	9	2	16	4	5	0	0	10	10	8	4	16	0
SP13399	5	0	0	0	0	13	13	0	0	4	0	6	0	19	8	2	17	0	21	0
SP116732	0	23	28	29	0	0	7	15	0	0	0	5	15	11	0	0	5	0	0	0
SP115073	18	0	0	0	8	0	3	3	2	14	0	3	7	4	3	0	0	0	2	0
SP13307	16	0	0	0	11	0	22	0	4	7	0	5	9	20	7	0	0	33	0	0
SP13299	0	0	0	0	44	35	9	4	2	10	25	11	11	25	6	0	9	4	0	22
SP13481	9	0	0	3	0	3	0	15	0	25	0	0	10	0	4	0	2	0	0	10
SP116780	9	0	0	5	0	5	20	4	0	8	0	11	5	25	3	4	0	18	0	0
SP13433	0	25	0	8	0	0	0	3	0	2	0	8	6	16	29	0	0	0	22	0
SP115064	0	35	0	46	8	0	6	0	0	9	4	2	0	0	30	7	13	0	0	0
SP13359	0	0	13	0	0	7	0	6	2	9	0	5	8	30	15	0	0	0	0	0
SP116734	26	0	0	0	0	98	20	3	1	8	0	2	0	0	0	6	1	0	0	21
SP116770	10	0	0	0	0	19	2	12	2	1	0	1	0	3	0	8	3	4	13	0
SP13323	9	9	0	5	0	0	11	3	0	15	0	0	18	10	0	0	6	0	9	0
SP13367	39	67	0	71	0	0	11	14	2	7	0	3	26	2	0	0	0	0	0	0
SP96882	0	0	0	19	0	0	18	21	2	21	3	15	38	0	29	0	0	8	12	33
SP13283	0	0	10	0	11	0	0	0	0	3	1	1	15	15	7	0	0	0	0	0
SP116728	0	0	22	0	6	0	14	2	0	9	8	0	16	11	2	1	2	0	0	0
SP13478	0	4	0	8	0	0	4	3	0	19	5	1	4	9	2	0	1	0	0	0
SP116744	3	0	30	0	0	0	0	4	7	1	0	3	15	40	0	3	13	0	0	0
SP115093	0	27	98	5	0	0	16	5	3	0	2	1	1	49	1	2	0	0	0	16
SP13315	0	2	0	0	8	0	5	1	0	6	1	1	0	0	2	0	5	0	3	0
SP13331	22	0	0	0	0	62	22	11	0	6	1	6	3	0	20	11	0	0	0	0
SP115108	0	14	111	0	3	9	13	10	0	12	6	2	2	12	0	2	0	0	0	0
SP116752	0	6	0	0	15	0	40	0	2	6	29	3	0	0	23	0	0	0	0	0
SP115085	0	5	0	11	0	0	31	8	0	11	0	12	8	0	18	7	12	0	0	0
SP115102	26	0	0	0	0	0	0	0	0	11	0	11	27	4	3	3	5	0	10	15
SP13379	0	7	0	22	8	0	5	6	1	7	0	5	0	21	14	0	13	0	0	0
SP116750	0	44	25	23	23	0	5	0	0	0	0	12	29	13	2	9	0	0	0	0
SP115125	15	0	0	0	3	0	11	0	0	16	13	1	0	0	0	0	0	5	0	0
SP115089	36	29	14	23	0	0	0	6	1	7	0	7	0	22	4	7	11	0	0	0
SP13297	0	0	21	0	23	0	25	9	0	7	0	6	4	14	0	0	0	14	0	0
SP13339	9	2	0	0	0	0	5	4	0	8	0	0	4	3	5	13	0	0	7	0
SP13671	12	0	0	5	0	0	35	4	0	24	3	6	1	0	8	10	0	27	0	0
SP116776	0	0	15	0	0	4	12	6	0	2	2	5	10	21	3	2	0	5	0	0
SP13683	15	36	0	0	19	0	0	0	0	4	0	6	0	0	0	10	0	0	0	0
SP116758	0	59	3	32	0	12	0	0	4	0	0	3	7	4	0	5	3	0	24	0
SP116782	0	69	13	0	54	30	5	2	0	11	0	2	0	32	0	6	0	0	0	0
SP13317	0	7	0	0	24	0	14	0	0	0	5	3	13	0	22	10	5	0	0	0
SP115128	60	14	0	0	0	0	0	1	0	6	9	0	5	0	0	0	1	0	0	0
SP116754	3	6	40	18	0	14	3	9	5	8	7	3	0	4	0	1	0	0	0	0
SP116766	0	96	0	2	129	38	29	3	2	20	0	6	11	0	2	7	5	0	0	0
SP116748	21	36	0	20	53	0	16	0	2	0	0	7	29	26	4	13	0	0	0	0
SP115070	5	0	0	0	0	0	0	3	0	10	9	1	4	6	5	0	0	0	32	22
SP115131	52	8	0	0	0	0	0	0	0	1	0	3	6	18	3	1	0	0	0	0
SP115097	0	3	22	11	0	0	0	19	5	19	0	8	0	18	17	2	0	0	0	0
SP115060	48	36	0	0	0	5	0	6	0	4	8	3	1	35	0	0	0	0	0	0
SP13594	84	20	6	0	0	0	11	5	0	0	0	0	13	0	5	0	15	0	0	0
SP96834	0	25	0	0	33	0	0	13	0	12	0	4	10	11	14	15	0	0	0	0
SP115057	3	0	11	11	0	0	6	2	0	31	9	12	0	27	23	3	0	0	16	0
SP116768	57	25	0	0	7	0	17	0	4	4	0	3	0	0	0	6	0	3	0	11
SP13442	57	39	0	22	0	0	36	3	2	4	0	0	10	0	13	0	0	0	8	0
SP13325	0	8	0	0	28	0	3	0	0	0	3	3	0	4	0	0	0	10	0	0
SP116736	6	0	5	0	3	12	0	0	0	35	0	0	15	0	6	5	1	0	17	0
SP13619	0	16	0	17	0	3	0	3	0	14	15	2	3	0	2	0	0	0	48	3
SP115111	76	5	87	0	0	0	22	2	0	14	9	12	7	22	25	0	0	0	0	0
SP116760	3	16	28	0	15	0	9	6	4	15	11	7	2	0	0	0	0	1	0	0
SP13311	0	6	0	16	0	0	14	0	0	6	0	6	29	0	11	1	1	0	0	0
SP13509	15	0	0	0	0	0	5	3	0	6	0	0	4	17	0	0	0	0	17	26
SP13539	18	1	0	0	0	0	0	2	4	8	0	7	4	15	0	0	19	0	0	0
SP13624	9	3	0	0	5	0	27	6	2	10	1	12	0	18	4	0	2	0	10	0
SP116746	0	20	49	0	13	0	0	2	2	0	0	1	17	0	3	7	0	0	0	0
SP13490	0	3	3	21	0	0	3	3	2	13	27	8	5	27	1	2	11	0	0	0
SP116774	0	20	0	26	0	0	15	0	0	18	0	10	0	0	2	4	0	0	3	0
SP115105	13	0	12	0	0	0	20	0	2	4	0	3	27	0	3	9	0	0	6	0
SP13278	19	0	0	0	11	0	9	5	0	9	0	9	6	13	7	1	0	0	4	0
SP116756	101	13	28	6	0	2	36	10	2	0	0	12	0	1	0	15	0	1	0	0
SP13319	0	2	1	8	0	0	4	0	0	4	10	0	0	4	3	0	1	0	0	0
SP13280	0	18	72	0	4	0	27	4	0	3	0	6	0	0	3	0	0	0	0	0
SP13363	0	0	0	0	28	8	10	6	1	7	0	1	3	1	19	0	0	0	0	0
SP13347	6	6	5	0	15	0	14	1	0	17	7	5	24	0	0	11	0	0	0	0
SP116730	7	21	51	0	13	0	0	0	2	12	0	6	0	16	21	0	0	12	0	0
SP13365	10	2	0	0	0	0	0	0	2	8	2	7	0	5	10	0	17	0	13	1
SP115099	96	22	0	0	0	0	7	5	0	8	3	0	5	0	3	6	8	0	0	0
SP116764	10	0	21	0	0	0	22	0	2	0	0	1	5	3	2	6	0	20	0	0
SP116772	0	12	22	0	2	0	14	0	0	5	0	1	31	11	3	0	14	0	0	0
SP96888	0	4	0	0	14	0	6	2	2	3	17	2	0	0	0	0	0	0	0	0
SP13327	29	14	0	0	9	4	15	16	0	19	0	4	6	0	15	0	0	11	0	0
SP116740	0	52	33	0	30	0	20	1	0	1	0	8	10	0	6	0	7	0	0	6
CPCT02150038T	310	0	213	0	48	7	12	13	39	28	13	23	29	0	6	9	1	76	0	0
CPCT02040203T	0	0	0	0	0	0	0	7	60	6	1	0	5	0	5	3	0	0	0	0
CPCT02300038T	452	32	410	5	0	287	4	8	148	32	77	14	35	21	32	0	0	43	0	0
WIDE01010265T	405	111	420	0	0	0	0	6	60	47	11	14	0	25	0	4	0	88	0	68
CPCT02310012T	1436	416	0	0	0	0	58	6	174	19	0	51	0	0	2	257	94	0	0	0
CPCT02080232T	683	307	1092	110	231	161	49	21	137	44	0	44	0	0	1	0	57	0	0	0
CPCT02180068T	2982	579	1214	470	199	0	218	244	260	0	0	5	0	0	0	0	0	0	0	0
CPCT02290041T	618	119	188	0	569	0	90	26	87	50	0	34	4	0	10	6	47	0	0	0
CPCT02040278T	39	0	593	243	3	0	0	30	63	31	51	22	8	8	20	12	0	88	0	125
CPCT02310017T	1205	271	1689	0	523	66	11	29	263	58	0	45	0	8	0	40	83	0	0	0
CPCT02150022T	21	33	64	24	0	0	0	7	57	21	20	7	5	13	8	1	0	0	0	0
CPCT02150026T	599	223	1111	0	0	215	18	18	134	32	0	25	60	0	11	0	24	0	92	0
CPCT02150030T	1128	0	0	388	3	0	12	12	95	46	0	17	0	2	9	15	0	0	0	0
CPCT02180037T	92	38	277	174	0	172	5	27	173	19	0	14	65	25	0	30	0	0	0	0
CPCT02150033T	22	0	220	0	37	0	0	10	147	10	0	15	94	3	0	0	0	0	0	0
CPCT02230051T	52	0	62	0	0	0	18	9	44	2	0	10	4	17	9	0	0	37	14	0
CPCT02340030T	0	129	150	0	0	0	16	77	158	5	0	368	146	48	14	56	8	191	0	0
CPCT02340031T	110	280	819	0	62	0	0	26	82	18	25	16	0	85	48	0	0	0	0	0
CPCT02230066T	118	29	120	0	0	223	10	5	119	22	0	8	14	0	27	16	0	10	0	0
CPCT02180043T	309	166	219	74	78	0	39	15	305	0	0	9	39	57	2	0	7	0	0	0
CPCT02120032T	5182	0	0	6696	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
CPCT02300023T	233	117	0	0	109	0	40	2	106	70	0	16	41	0	18	0	13	0	0	0
CPCT02180001T	919	238	700	0	171	151	117	1	119	0	0	58	0	0	34	0	108	0	0	0
CPCT02330016T	315	92	412	0	437	648	43	0	54	17	10	5	18	0	35	0	0	0	0	0
CPCT02180015T	290	62	121	0	0	0	51	14	24	13	0	10	19	5	9	3	0	0	0	0
WIDE01010545T	0	0	1373	0	480	818	0	0	105	4	0	0	0	13	19	0	0	172	0	0
