Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP122634	25	23	0	18	28	30	10	0	0	7	6	12	5	15	4	9	25
SP122702	26	0	7	20	49	46	7	0	0	32	10	14	12	2	2	1	48
SP121828	27	14	2	5	40	0	14	7	0	31	0	4	0	20	1	0	44
SP121783	7	33	0	9	29	2	13	28	0	7	0	6	0	4	0	0	104
SP121774	32	48	0	33	126	6	13	2	0	13	28	18	0	21	7	2	100
SP121790	13	8	1	20	58	29	11	0	0	6	0	2	2	5	8	6	62
SP121859	22	0	0	17	30	19	9	33	0	20	5	8	9	1	0	1	56
SP121808	11	8	0	3	0	46	3	0	15	11	0	3	0	8	0	0	24
SP121781	44	59	1	59	171	40	19	0	0	32	0	18	14	81	13	3	0
SP121763	12	26	0	6	13	14	12	42	0	0	0	4	0	3	0	0	29
SP121811	14	28	0	3	27	8	32	2	0	8	0	1	0	15	18	6	39
SP121852	24	36	0	19	53	19	14	0	13	12	15	1	17	0	13	6	13
SP122361	64	16	2	164	52	38	15	47	0	13	33	50	3	52	4	0	136
SP121837	6	27	2	7	25	22	9	0	0	5	0	7	7	10	20	4	3
SP121824	0	19	0	0	18	36	11	1	0	1	0	3	0	10	0	2	16
SP121841	4	7	1	18	24	22	0	7	0	5	0	3	0	4	4	0	17
SP121831	30	10	3	23	18	0	6	0	0	1	0	0	0	0	3	0	126
SP121761	61	24	2	21	116	33	15	31	0	14	0	8	0	21	0	3	35
SP121816	20	12	1	18	55	20	6	61	0	18	0	7	4	0	8	2	36
SP121861	1	2	0	0	0	3	0	0	0	0	0	0	0	0	8	2	0
SP121847	27	27	2	18	66	38	14	0	0	8	12	10	8	0	0	1	14
DRUP01010001T	57	63	18	28	76	36	44	10	17	42	0	50	42	71	0	4	0
CPCT02010424T	90	128	22	22	79	0	21	104	12	60	20	27	32	7	14	13	0
CPCT02010349T	9	17	4	3	20	7	5	7	10	13	0	14	10	10	13	2	0
CPCT02020325T	55	0	51	18	4	21	11	35	56	8	11	25	14	5	6	21	0
CPCT02030246T	40	14	50	26	33	78	24	0	9	5	0	12	15	20	8	14	12
CPCT02070010T	75	0	37	28	26	23	14	0	16	15	0	8	32	13	0	10	0
CPCT02010370T	9	41	14	26	60	0	14	2	27	0	0	0	8	0	45	5	2
CPCT02010369T	140	145	61	57	78	110	64	0	61	30	0	61	64	0	69	13	13
CPCT02070013T	88	230	65	73	55	74	56	149	5	42	0	17	5	15	16	5	0
CPCT02060018T	49	0	39	7	20	50	7	0	23	5	26	7	11	6	15	14	0
CPCT02060022T	53	14	39	22	13	34	6	24	12	22	28	15	0	24	9	3	6
CPCT02070009T	94	35	73	44	72	33	20	10	78	10	25	18	36	22	0	11	0
CPCT02010398T	31	227	111	53	24	27	32	0	0	38	10	47	6	16	30	27	12
CPCT02010408T	50	6	52	9	0	10	20	43	48	9	5	15	31	45	26	2	13
CPCT02030246TII	58	11	17	28	54	52	18	14	13	12	7	18	30	20	13	10	10
CPCT02010386T	106	39	46	71	97	18	11	0	0	9	162	6	0	0	11	11	28
CPCT02020309T	134	19	146	44	41	26	9	0	16	6	24	19	38	20	15	20	0
CPCT02080045T	63	378	20	102	97	190	123	35	44	60	24	57	27	9	0	15	16
CPCT02020398T	30	25	19	26	7	0	23	0	40	0	0	11	0	33	31	6	15
CPCT02010392T	6	41	97	6	0	21	0	0	0	14	0	9	28	17	11	0	14
CPCT02090003T	108	13	54	17	44	0	20	0	61	11	0	0	0	18	0	16	0
CPCT02060274T	85	10	36	72	1	38	36	40	12	19	59	1	84	0	10	9	28
CPCT02020650T	84	188	69	16	34	166	6	63	14	11	6	30	0	0	15	3	25
CPCT02080181T	54	11	44	19	51	33	7	0	0	26	0	23	57	25	1	11	21
DRUP01340015T	14	0	66	11	26	1	12	29	20	8	99	8	0	0	4	362	0
CPCT02070436T	123	135	130	220	88	48	1516	78	17	45	26	39	11	25	239	24	35
CPCT02050225TII	70	0	48	34	9	42	11	0	68	14	0	26	11	32	16	1	0
DRUP01070031T	153	0	39	9	8	24	5	20	33	8	37	0	14	9	0	14	2
CPCT02070278T	24	1	47	11	7	7	9	2	0	10	30	4	42	20	0	10	0
CPCT02010732T	96	23	67	27	28	0	30	46	41	10	81	11	0	30	7	3	0
CPCT02060181T	19	21	34	48	19	33	0	0	58	10	51	10	0	7	12	16	10
CPCT02080175T	92	39	69	27	5	42	12	113	31	13	0	5	6	8	13	5	35
CPCT02020903T	18	0	21	30	8	0	25	48	59	17	0	30	0	30	2	13	14
CPCT02070441T	88	5	22	28	20	22	8	0	33	19	36	14	6	9	26	17	0
CPCT02080181TII	50	17	27	25	52	47	0	0	29	20	29	16	25	29	6	146	19
CPCT02070290T	75	19	60	39	63	17	11	0	19	41	17	16	56	11	27	11	24
DRUP01090011T	94	0	119	1	9	0	23	80	0	2	0	7	2	18	0	25	25
CPCT02080297T	30	28	13	28	67	40	4	46	0	9	37	2	3	0	0	20	19
CPCT02010680T	29	11	64	20	15	10	0	80	18	13	0	3	0	16	10	10	4
CPCT02090064T	58	2	9	29	8	26	14	16	22	12	0	6	0	15	11	19	13
CPCT02020937T	102	0	24	24	8	0	0	57	80	7	19	5	1	12	0	0	0
CPCT02090065T	69	25	28	34	38	28	18	0	39	11	68	11	14	22	2	19	3
CPCT02060191T	100	225	68	89	56	163	67	0	0	18	36	19	8	0	47	12	0
CPCT02060192T	2	28	88	6	12	11	5	12	0	0	31	16	42	15	0	8	35
CPCT02011090T	22	6	13	7	17	17	2	0	23	0	0	22	27	3	6	18	0
CPCT02070463T	40	46	24	15	22	15	68	0	0	12	29	15	12	12	16	13	0
CPCT02011094T	13	0	12	2	12	7	6	0	20	5	0	7	31	34	9	4	0
CPCT02030458T	27	33	56	2	22	0	7	0	17	17	0	12	50	12	21	2	0
CPCT02060282T	33	0	6	9	0	5	0	24	18	9	5	5	0	4	13	15	0
DRUP01090012T	137	0	70	17	2	15	5	39	53	4	6	8	27	3	16	19	14
CPCT02090042T	52	23	37	4	10	10	8	51	39	12	0	19	11	14	16	4	0
CPCT02340078T	12	3	48	2	0	10	3	24	12	0	3	1	0	14	2	16	3
WIDE01010040T	41	313	3	36	21	133	75	47	58	47	0	45	0	33	0	1	39
CPCT02020683T	59	547	160	57	60	160	110	11	0	46	53	56	5	32	7	7	0
CPCT02020691T	98	81	115	85	46	60	37	77	48	27	42	14	5	0	36	10	43
DRUP01010077T	80	25	34	9	28	0	17	43	55	6	88	12	0	19	0	13	0
DRUP01050021T	503	486	166	1046	137	0	168	36	138	617	26	106	40	133	60	168	0
CPCT02080206T	27	5	42	9	11	17	9	17	36	1	0	7	0	8	0	4	2
CPCT02060292T	101	207	19	25	33	78	59	17	13	10	31	16	0	1	0	10	23
CPCT02060290T	13	7	9	11	8	0	4	55	29	2	0	6	0	9	5	4	4
CPCT02090044T	63	113	99	41	132	88	30	0	0	535	0	3	88	0	19	66	30
WIDE01010138T	73	50	57	25	24	8	40	0	17	8	0	0	0	0	137	29	0
CPCT02130062T	36	38	74	40	58	44	30	0	2	3	59	0	75	0	12	16	0
WIDE01010160T	114	62	39	87	11	7	19	107	16	6	47	4	17	3	0	29	23
CPCT02020706T	5	31	92	2	0	0	17	4	22	8	2	1	0	3	22	0	0
CPCT02070313T	22	12	44	32	0	27	7	23	52	0	56	17	0	5	0	5	0
WIDE01010187T	53	232	27	34	30	87	41	302	0	36	0	25	0	0	23	5	0
WIDE01010169T	258	41	15	136	123	73	38	0	108	49	75	34	2	11	0	8	29
CPCT02100161T	279	402	66	130	182	131	78	44	28	56	247	63	78	22	0	20	0
CPCT02070317T	104	0	37	65	37	26	9	0	44	13	2	20	12	26	0	15	8
WIDE01010239T	147	0	34	28	0	29	17	38	69	4	0	10	0	14	5	14	0
WIDE01010233T	179	0	32	135	41	20	34	0	84	29	0	8	0	40	8	26	0
CPCT02070322T	29	20	78	10	36	35	11	0	8	6	35	3	14	22	3	5	0
WIDE01010262T	22	209	26	71	64	137	92	0	47	44	6	29	32	22	10	0	0
WIDE01010267T	96	7	17	80	42	8	9	0	67	26	116	24	8	39	0	8	0
WIDE01010293T	0	0	6	0	0	0	0	0	20	3	4	0	14	3	22	5	0
WIDE01010167T	22	18	19	3	0	2	1	80	31	11	0	3	11	1	0	8	4
CPCT02060211T	40	25	125	100	110	55	1	0	34	21	13	19	0	18	26	12	0
DRUP01080012T	57	487	394	129	99	184	138	0	0	63	65	52	68	7	26	16	43
WIDE01010356T	34	40	26	21	23	63	119	0	76	8	12	5	25	27	8	17	9
WIDE01010374T	25	158	4	24	33	10	44	0	0	4	0	10	22	0	0	15	0
WIDE01010393T	102	272	35	136	247	165	86	82	47	51	0	43	35	16	22	18	14
CPCT02090036T	195	18	53	177	0	11	19	0	30	3	158	0	0	0	0	4	0
CPCT02340018TII	54	181	195	80	93	5	233	244	7	22	0	2	32	4	27	25	46
CPCT02340088T	36	17	44	40	0	0	24	71	26	18	0	21	0	52	19	10	16
WIDE01010452T	136	12	31	13	15	69	14	45	2	5	34	2	0	18	5	10	0
CPCT02080227T	82	39	124	17	0	8	19	104	0	5	0	9	17	0	28	14	0
CPCT02060230T	242	29	59	10	34	50	0	0	24	13	0	0	0	27	27	0	0
CPCT02020750T	10	12	36	3	13	0	5	27	15	7	0	9	15	15	6	6	0
CPCT02060241T	15	18	50	44	4	0	3	0	14	8	46	23	22	2	23	0	3
CPCT02060245T	41	1	90	61	58	48	13	33	17	11	7	1	0	6	0	4	6
CPCT02070319T	33	29	80	22	47	46	20	27	21	21	13	16	2	17	9	14	19
CPCT02010856T	55	33	37	25	26	12	0	27	19	13	26	248	1	0	31	3	6
CPCT02090052T	0	0	42	76	109	16	0	0	9	47	129	17	33	0	0	16	0
CPCT02090053T	0	12	37	42	30	0	7	0	30	4	72	15	19	9	5	5	0
CPCT02070357T	241	254	83	341	539	97	243	147	75	52	0	40	0	0	133	8	0
CPCT02090057T	0	20	29	4	15	7	8	74	3	4	0	17	4	7	0	0	10
CPCT02270035T	97	10	40	25	4	8	0	60	72	4	5	4	27	3	6	0	36
CPCT02060254T	69	0	29	122	94	24	4	0	41	14	63	10	28	9	28	8	0
CPCT02070365T	20	16	25	25	17	13	5	0	3	5	28	9	47	13	23	10	0
CPCT02060258T	29	0	40	6	0	16	11	19	2	2	0	1	22	12	22	14	18
CPCT02080247T	81	44	85	39	38	34	9	0	103	7	0	14	24	73	7	22	0
CPCT02020794T	105	51	78	34	100	59	42	0	39	28	85	256	0	46	19	23	0
CPCT02020790T	27	7	48	14	29	36	14	61	0	20	26	6	0	41	1	4	0
CPCT02060253T	26	14	32	11	15	0	4	72	26	13	0	12	30	4	3	25	0
CPCT02020775T	35	4	32	23	10	30	0	0	16	5	34	6	46	30	1	9	19
CPCT02030513T	85	15	95	13	45	5	34	119	0	7	15	29	0	12	24	16	11
CPCT02380051T	0	10	38	25	9	0	6	0	27	7	63	4	0	10	7	10	6
CPCT02080248T	45	30	75	50	10	14	8	29	10	12	17	13	3	7	16	9	0
CPCT02070371T	6	92	53	55	9	0	19	49	24	24	7	4	0	8	12	3	30
CPCT02070366T	21	20	53	10	20	0	12	19	19	16	1	7	0	9	14	12	13
CPCT02050392T	26	47	82	25	18	52	4	0	17	6	19	14	8	24	8	4	6
CPCT02130147T	277	447	51	73	44	162	136	21	7	47	26	36	0	19	26	31	0
CPCT02020812T	67	0	29	31	10	8	20	0	38	8	13	8	0	0	0	15	29
CPCT02020820T	50	46	75	10	11	13	56	0	44	10	17	5	25	26	0	22	3
DRUP01090014T	193	5	65	132	48	0	7	22	2	25	11	8	93	0	22	17	45
CPCT02060240T	130	64	55	37	33	61	12	0	44	17	10	23	0	24	31	28	0
DRUP01060024T	320	242	31	55	34	0	102	80	117	27	36	8	28	6	0	16	0
CPCT02020848T	0	16	44	2	1	0	22	105	0	34	0	20	23	0	0	8	0
CPCT02010648T	7	30	50	41	25	7	45	0	0	14	0	6	0	0	210	12	34
CPCT02060130T	45	34	51	33	11	49	26	0	6	14	22	32	27	38	17	21	3
CPCT02010649T	223	12	117	20	12	0	2	36	18	2	86	29	0	2	2	10	9
CPCT02060127T	104	0	52	22	38	25	9	0	27	8	42	7	11	18	0	13	19
CPCT02340106T	55	16	75	10	29	16	29	51	27	11	0	10	40	5	1	20	5
CPCT02150034T	202	83	44	94	91	138	33	4	11	32	57	12	10	10	38	23	0
CPCT02030415T	45	211	241	68	207	84	56	385	114	223	0	0	0	0	0	71	0
CPCT02060235T	39	21	4	5	5	20	2	0	61	5	0	14	37	17	0	19	18
CPCT02010625T	112	17	71	4	16	10	0	0	0	17	64	8	37	2	26	6	0
CPCT02060275T	38	9	40	55	22	0	5	0	38	8	104	11	0	0	6	13	0
CPCT02340026T	17	1	59	28	26	64	10	0	69	12	0	10	22	12	2	0	0
CPCT02090063T	60	59	11	18	7	40	5	0	9	8	12	6	29	15	24	3	0
CPCT02010549T	27	34	164	36	63	30	12	0	20	11	0	2	16	0	9	6	4
CPCT02060066T	24	31	21	12	12	7	14	17	17	13	9	15	19	9	0	10	5
CPCT02020450T	28	8	8	1	18	4	11	27	16	2	0	8	6	5	0	0	0
CPCT02010406TII	5	26	25	18	5	36	12	45	1	19	2	4	0	26	0	5	7
CPCT02050167T	57	18	23	33	20	11	11	40	0	19	7	23	0	13	0	13	12
CPCT02110036T	4	27	37	12	23	9	9	31	46	11	10	12	0	9	0	4	0
CPCT02010599T	36	0	27	50	19	27	18	0	31	3	18	9	16	25	6	2	0
CPCT02010595T	42	3	8	35	0	27	9	31	14	4	23	11	3	13	0	1	0
CPCT02100091T	51	262	59	17	157	427	295	45	0	104	0	74	85	0	36	50	0
CPCT02060104T	1	8	10	0	0	41	8	1	28	2	0	1	7	5	0	0	0
CPCT02010600T	128	9	31	16	4	19	3	0	50	4	0	16	30	30	29	23	43
CPCT02110040T	210	1	130	107	258	70	23	0	112	40	96	30	0	0	139	45	0
CPCT02340018T	52	222	121	83	128	40	323	81	57	21	0	10	5	27	0	26	16
CPCT02050225T	78	8	46	33	11	37	13	9	42	9	18	25	15	52	6	0	0
CPCT02040141T	80	67	162	11	17	0	5	0	21	10	0	16	29	5	4	23	7
CPCT02340020T	35	28	76	53	30	20	16	18	0	14	0	8	0	24	10	12	0
CPCT02080139T	2	27	99	2	0	20	5	0	0	2	0	5	0	6	6	9	6
CPCT02060061T	173	1	37	308	41	1	6	124	0	4	0	46	3	42	0	3	16
CPCT02070051T	54	109	62	15	13	7	0	5	0	11	0	8	8	14	26	16	0
CPCT02010408TII	51	18	30	9	0	6	23	56	43	4	0	16	27	39	17	16	13
CPCT02010429T	48	28	32	2	19	24	13	10	11	14	0	9	29	9	3	5	1
CPCT02020438T	35	49	25	35	77	0	84	38	22	18	0	42	19	75	0	11	19
CPCT02040072T	44	20	30	39	69	34	17	111	22	18	0	2	0	6	15	14	6
CPCT02020428T	174	15	1	5	0	34	3	0	39	6	0	6	26	3	0	19	0
CPCT02010494T	46	16	29	22	25	37	15	22	22	13	9	86	4	30	2	8	40
CPCT02070095T	93	30	22	44	102	0	28	0	45	16	0	17	24	3	0	5	0
DRUP01070006T	11	0	30	4	2	0	4	19	0	0	3	0	11	4	2	7	0
DRUP01070005T	82	22	35	42	76	41	27	20	62	11	43	20	29	20	13	19	1
CPCT02020465T	7	20	10	0	38	5	6	18	28	1	0	0	0	27	0	19	1
CPCT02030325T	97	0	24	27	36	54	1	65	42	6	33	11	8	0	16	9	4
CPCT02090011T	53	0	47	78	13	8	39	77	9	5	78	6	47	0	0	20	0
CPCT02060071T	168	91	50	32	19	2	44	61	0	7	73	19	11	31	25	4	19
DRUP01070010T	91	7	46	16	46	32	27	0	15	11	35	8	27	13	13	28	0
CPCT02070111T	9	8	44	10	0	8	7	41	0	0	0	16	0	31	7	3	0
CPCT02070098T	98	5	18	64	53	52	17	0	7	13	0	9	32	8	2	11	0
CPCT02090012T	46	5	9	55	116	50	14	11	35	14	18	129	8	0	0	15	24
DRUP01090001T	69	17	18	30	26	0	0	0	32	8	88	10	0	30	12	5	0
CPCT02070108T	18	29	42	30	43	0	14	73	0	27	0	1	8	18	5	1	14
CPCT02010548T	43	8	18	7	10	2	5	42	41	11	0	5	7	14	13	1	0
CPCT02090014T	130	0	23	45	31	10	21	38	20	15	41	14	73	16	21	8	0
CPCT02010559T	110	22	56	4	0	10	23	8	17	8	2	22	25	11	18	25	28
CPCT02080102T	103	28	59	78	41	22	36	9	0	25	0	38	213	11	2	24	0
CPCT02030422T	33	18	60	9	0	11	3	48	8	4	0	6	11	0	7	7	10
CPCT02070249T	110	306	36	24	54	182	98	101	46	50	0	33	70	0	0	17	0
DRUP01070029T	105	28	120	40	19	1	13	0	2	1	67	6	0	3	9	10	2
CPCT02070247T	10	32	71	0	7	0	0	42	22	6	11	13	5	10	18	16	0
DRUP01010053T	87	11	45	15	0	46	9	19	40	15	16	2	25	7	10	22	23
DRUP01100003T	67	409	505	25	182	437	421	0	0	120	0	83	143	0	33	63	0
CPCT02070257T	177	5	76	97	0	55	1	16	52	8	102	13	0	22	0	18	22
CPCT02340046T	7	33	111	5	31	24	4	13	3	9	10	10	6	0	12	9	3
DRUP01080008T	107	62	275	81	31	29	17	114	0	31	0	66	121	25	23	109	11
DRUP01340002T	9	21	73	26	26	66	16	0	37	13	6	5	8	15	0	15	0
CPCT02010715T	38	39	143	5	20	0	7	34	55	4	0	3	15	7	0	11	4
WIDE01010465T	67	4	15	9	0	0	5	0	78	5	0	28	36	23	0	11	4
WIDE01010487T	27	30	20	18	24	23	8	36	69	7	0	17	0	22	6	22	5
WIDE01010492T	22	3	16	45	65	23	0	0	95	20	0	12	6	14	24	9	0
WIDE01010497T	16	38	21	7	11	6	21	43	26	14	0	3	10	17	26	20	0
WIDE01010521T	235	145	36	143	112	54	78	62	6	69	90	55	11	32	37	7	37
WIDE01010519T	43	242	27	22	24	154	85	0	29	19	23	24	0	21	35	18	30
WIDE01010527T	0	0	17	0	16	0	9	9	1	7	0	0	9	6	0	4	0
WIDE01010517T	1	13	20	19	53	37	24	14	13	19	0	2	42	1	2	27	16
WIDE01010699T	49	38	7	8	15	8	13	10	11	2	0	13	2	0	42	19	12
WIDE01010713T	249	50	40	102	0	0	32	55	19	11	107	36	90	14	29	29	15
