Samples	ID83A	ID83B
CPCT02060288T	464	350
CPCT02120193T	375	111
CPCT02120187T	401	169
CPCT02120191T	511	165
CPCT02080304T	230	139
CPCT02080307T	598	100
CPCT02080303T	266	35
CPCT02340067T	476	620
CPCT02030461T	4275	150
CPCT02020919T	442	263
CPCT02050432T	266	112
CPCT02120110T	306	202
CPCT02080308T	159	92
CPCT02020951T	122	53
DRUP01060009T	670	526
CPCT02020949T	1026	57
CPCT02020960T	649	158
WIDE01010033T	94	62
CPCT02340115T	717	159
CPCT02050322T	770	85
CPCT02050046T	517	121
CPCT02050331T	103	86
WIDE01010071T	844	209
CPCT02020895TII	280	162
CPCT02030468T	414	177
CPCT02020959T	269	181
CPCT02080313T	302	79
CPCT02080311T	415	72
CPCT02011108T	436	1098
CPCT02080314T	721	67
CPCT02020694T	618	78
CPCT02020672T	267	41
WIDE01010123T	312	46
CPCT02020665T	481	76
CPCT02080207T	401	79
CPCT02060291T	1260	0
CPCT02050441T	167	194
CPCT02050440T	577	279
CPCT02050438T	777	68
DRUP01230001T	39	39244
CPCT02080205T	775	350
CPCT02020714T	388	60
WIDE01010172T	1007	591
CPCT02340081T	303	23
CPCT02010801T	333	451
CPCT02010794T	1795	304
CPCT02340083T	872	94
CPCT02050347T	270	0
CPCT02120198T	597	133
CPCT02120199T	421	267
WIDE01010255T	2169	87
CPCT02040241T	655	95
WIDE01010305T	1012	93
WIDE01010314T	661	130
CPCT02060228T	679	192
WIDE01010328T	409	102
CPCT02030479T	1205	7
CPCT02040246T	579	61
WIDE01010376T	241	90
WIDE01010381T	573	2399
WIDE01010392T	504	119
CPCT02080221T	276	11
CPCT02020723T	157	87
CPCT02020736T	616	169
CPCT02020743T	354	66
CPCT02020739T	1430	141
CPCT02050365T	863	96
CPCT02020670TII	1628	99
CPCT02030490T	665	175
CPCT02300042T	922	187
CPCT02020700T	476	86
CPCT02220050T	815	322
CPCT02050370T	1513	187
CPCT02050373T	185	38
CPCT02080234T	2749	186
CPCT02030499T	428	90
CPCT02020770T	820	60
CPCT02050376T	316	156
CPCT02080239T	278	39
CPCT02050301T	444	32
CPCT02080242T	657	122
CPCT02020789T	1743	400
CPCT02020796T	765	306
CPCT02220057T	997	114
CPCT02340098T	547	101
CPCT02340097T	575	143
CPCT02170038T	429	112
CPCT02010920T	237	15
CPCT02050399T	323	113
CPCT02050404T	183	126
CPCT02050402T	381	89
CPCT02060256T	420	129
CPCT02080259T	488	119
CPCT02020813T	508	102
CPCT02020785T	3842	363
CPCT02020810T	397	29
CPCT02020821T	768	150
CPCT02340100T	2132	885
CPCT02080266T	359	129
CPCT02010941T	1254	34
CPCT02020822T	1230	34
CPCT02020819T	514	78
CPCT02050405T	556	56
CPCT02020837T	242	56
CPCT02340102T	288	75
DRUP01060021T	1434	471
DRUP01060019T	526	614
DRUP01060018T	491	508
CPCT02070394T	1216	1178
CPCT02080269T	1547	240
CPCT02030459TII	425	451
CPCT02050411T	848	109
CPCT02030547T	338	44
CPCT02020828T	218	37
CPCT02080270T	507	131
CPCT02060133T	121	24
CPCT02050276TII	324	86
CPCT02080271T	428	84
CPCT02050243T	329	124
CPCT02060126T	364	91
DRUP01010106T	2418	487
CPCT02050245T	606	290
CPCT02030548T	446	49
CPCT02050415T	619	59
CPCT02020853T	359	17
CPCT02020506TII	1313	101
DRUP01080021T	859	434
CPCT02020854T	300	40
CPCT02010994T	421	63
DRUP01080022T	2069	71
CPCT02020863T	1082	120
CPCT02050276T	385	79
CPCT02030552T	475	39
CPCT02080275T	1223	77
CPCT02030553T	1903	49
CPCT02120062T	1838	23
CPCT02020615T	669	326
CPCT02050421T	927	585
CPCT02120053T	696	89
CPCT02020626T	608	79
CPCT02120055T	415	178
CPCT02070422T	1772	661
CPCT02120058T	512	64
CPCT02170017T	532	292
CPCT02020609T	2709	199
CPCT02050249T	562	216
CPCT02060146T	406	351
CPCT02060049T	123	84
CPCT02050159T	1124	150
CPCT02010550T	623	56
CPCT02010534T	120	8
CPCT02050079TII	169	32
CPCT02050170T	0	19763
CPCT02050168T	473	196
CPCT02020509T	171	40
CPCT02050073TII	358	103
CPCT02020511T	1271	60
CPCT02010565T	668	136
CPCT02020517T	608	50
CPCT02010393TII	941	145
CPCT02050181T	469	1310
CPCT02020519T	909	100
CPCT02020520T	1113	48
CPCT02060092T	226	76
CPCT02080116T	1821	219
CPCT02080113T	444	52
CPCT02050194T	781	84
CPCT02050193T	745	134
CPCT02030350T	253	159
CPCT02080123T	1456	170
CPCT02020542T	325	236
CPCT02010505T	251	62
CPCT02020553T	160	123
CPCT02170006T	359	31
CPCT02050212T	671	98
CPCT02050214T	261	73
CPCT02050217T	284	41
CPCT02020573T	311	67
CPCT02180032T	192	43
CPCT02010503TII	888	303
CPCT02010622T	589	81
CPCT02030370T	264	148
CPCT02030339TII	846	119
CPCT02040142T	349	94
CPCT02120050T	208	18
CPCT02120037T	1017	72
CPCT02050235T	1418	644
CPCT02050236T	1314	63
CPCT02050232T	284	59
CPCT02050240T	1924	1361
CPCT02020574T	136	15
CPCT02020578T	2074	93
CPCT02090005T	1660	68
CPCT02020423T	1193	65
CPCT02020426T	1567	2333
CPCT02050092T	490	56
CPCT02010403TII	143	31
CPCT02020412T	614	43
CPCT02010469T	471	66
CPCT02180012T	220	42
CPCT02020445T	266	117
CPCT02050105T	1070	273
CPCT02050055TII	596	512
CPCT02010493T	323	135
CPCT02010503T	685	243
CPCT02010501T	1195	82
CPCT02020464T	213	40
CPCT02090009T	597	274
CPCT02020468T	93	17
CPCT02340001T	240	51
CPCT02080079T	149	55
CPCT02010526T	83	15
CPCT02010532T	991	62
CPCT02060051T	159	114
CPCT02050141T	448	99
CPCT02110024T	741	830
CPCT02120013T	515	196
CPCT02050158T	549	62
CPCT02050149T	259	181
CPCT02010557T	398	210
CPCT02220014T	328	218
CPCT02050052TII	410	289
CPCT02020506T	1133	79
CPCT02030339T	578	60
CPCT02080163T	183	27
CPCT02050281T	496	50
CPCT02070243T	681	45
CPCT02340040T	124	94
CPCT02120077T	415	56
CPCT02030437T	341	88
CPCT02010641TII	250	264
CPCT02050291T	312	39
CPCT02020643T	664	164
CPCT02150006T	1768	66
WIDE01010503T	475	48
WIDE01010567T	2781	113
WIDE01010459T	1106	68
CPCT02060041T	1841	0
WIDE01010561T	875	532
WIDE01010651T	241	102
