NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	148.925	25.682	27.397	22.499	9.903	0.952	1000000.0
2	149.144	25.604	27.517	22.54	19.704	0.952	1000000.0
3	148.504	25.546	27.265	22.442	6.633	0.953	1000000.0
4	151.951	25.819	28.479	22.734	9.903	0.951	1000000.0
5	149.949	25.635	27.815	22.599	26.244	0.952	1000000.0
6	151.651	25.713	28.875	22.598	22.979	0.953	1000000.0
7	148.916	25.634	27.505	22.565	9.904	0.952	1000000.0
8	150.271	25.578	27.926	22.682	19.707	0.952	1000000.0
9	148.204	25.597	27.283	22.513	6.636	0.952	1000000.0
10	149.795	25.864	27.651	22.854	9.903	0.951	1000000.0
11	148.879	25.466	27.403	22.392	6.635	0.953	1000000.0
12	151.172	25.492	28.492	22.391	6.638	0.954	1000000.0
13	151.858	25.598	28.412	22.635	16.441	0.953	1000000.0
14	149.821	25.469	27.664	22.388	13.173	0.953	1000000.0
15	149.054	25.471	27.568	22.491	6.636	0.953	1000000.0
16	151.818	25.869	28.561	22.769	22.98	0.951	1000000.0
17	152.384	25.693	29.104	22.608	19.727	0.952	1000000.0
18	147.909	25.384	27.205	22.328	6.636	0.953	1000000.0
19	148.932	25.399	27.317	22.299	6.649	0.954	1000000.0
20	151.363	25.754	28.434	22.719	9.912	0.951	1000000.0
21	151.603	25.509	28.683	22.487	13.171	0.952	1000000.0
22	148.705	25.473	27.767	22.539	3.37	0.953	1000000.0
23	150.918	25.686	28.457	22.625	6.664	0.952	1000000.0
24	150.834	25.503	28.576	22.299	6.635	0.954	1000000.0
25	152.658	25.775	29.389	22.88	9.914	0.952	1000000.0
26	151.579	25.847	27.948	22.886	26.262	0.95	1000000.0
27	152.381	25.717	28.712	22.524	3.373	0.952	1000000.0
28	150.312	25.514	28.027	22.579	3.37	0.953	1000000.0
29	148.574	25.707	27.441	22.648	16.451	0.952	1000000.0
30	153.896	25.599	29.552	22.53	19.707	0.954	1000000.0
31	151.328	25.472	28.57	22.286	3.374	0.954	1000000.0
32	152.782	25.723	28.786	22.708	9.905	0.951	1000000.0
33	152.815	25.783	28.593	22.778	32.776	0.951	1000000.0
34	152.182	25.686	28.45	22.573	3.373	0.953	1000000.0
35	151.249	25.433	28.685	22.317	39.311	0.954	1000000.0
36	152.931	25.679	28.843	22.395	9.902	0.954	1000000.0
37	151.18	25.488	27.999	22.293	19.706	0.953	1000000.0
38	153.082	25.534	29.282	22.452	16.446	0.952	1000000.0
39	149.006	25.403	27.936	22.386	19.703	0.954	1000000.0
40	151.168	25.365	28.336	22.29	16.444	0.954	1000000.0
41	151.748	25.476	28.658	22.481	42.578	0.953	1000000.0
42	149.432	25.307	27.809	22.25	6.643	0.954	1000000.0
43	150.956	25.54	28.519	22.504	32.778	0.953	1000000.0
44	150.008	25.478	27.829	22.483	13.168	0.953	1000000.0
45	151.712	25.534	28.535	22.51	19.71	0.953	1000000.0
46	150.136	25.352	27.911	22.134	6.639	0.954	1000000.0
47	150.83	25.547	28.001	22.497	6.638	0.953	1000000.0
48	149.865	25.586	27.817	22.629	16.438	0.952	1000000.0
49	152.057	25.638	28.33	22.484	26.238	0.953	1000000.0
50	150.063	25.593	28.136	22.827	19.705	0.952	1000000.0
51	151.166	25.47	28.18	22.356	13.185	0.953	1000000.0
52	151.642	25.721	28.498	22.779	9.917	0.952	1000000.0
53	152.342	25.562	28.776	22.417	3.369	0.954	1000000.0
