Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02330132T	5.11E+00	6.85E+00	8.08E+00	4.21E+00	2.80E+00
CPCT02130030T	2.54E+00	5.87E+00	6.30E+00	1.73E+00	2.78E+00
CPCT02060183T	5.16E+00	5.87E+00	6.59E+00	3.35E+00	5.98E+00
CPCT02130033T	3.07E+00	4.42E+00	4.67E+00	2.40E+00	2.76E+00
CPCT02300031T	3.22E+00	5.06E+00	5.92E+00	2.81E+00	2.43E+00
CPCT02180054T	4.37E+00	8.66E+00	9.37E+00	2.55E+00	3.76E+00
CPCT02090037T	3.83E+00	5.10E+00	6.51E+00	3.15E+00	3.87E+00
CPCT02130041T	4.48E+00	6.16E+00	7.23E+00	3.16E+00	5.83E+00
CPCT02060200T	4.97E+00	5.80E+00	6.74E+00	1.76E+00	9.14E+00
WIDE01010009T	3.27E+00	4.34E+00	4.55E+00	2.41E+00	1.43E+00
CPCT02330094T	2.50E+00	5.20E+00	6.33E+00	2.58E+00	4.18E-01
CPCT02110061T	3.86E+00	7.80E+00	8.01E+00	3.53E+00	2.56E+00
WIDE01010016T	3.78E+00	3.81E+00	2.44E+00	2.50E+00	6.23E+00
CPCT02230070T	5.98E+00	6.02E+00	5.89E+00	3.09E+00	3.88E+00
CPCT02340070T	3.36E+00	4.45E+00	4.81E+00	2.55E+00	3.16E+00
CPCT02340073T	1.56E+00	3.35E+00	3.89E+00	1.68E+00	3.35E-01
CPCT02050330T	2.47E+00	4.33E+00	4.96E+00	2.86E+00	8.24E-01
CPCT02340077T	2.18E+00	3.31E+00	4.18E+00	2.28E+00	1.91E+00
WIDE01010064T	7.41E+00	8.17E+00	7.61E+00	3.89E+00	6.46E+00
CPCT02050314T	2.94E+00	4.25E+00	4.62E+00	2.56E+00	1.14E+00
CPCT02220037T	3.28E+00	4.33E+00	5.23E+00	2.70E+00	3.71E+00
WIDE01010073T	1.99E+00	3.54E+00	4.51E+00	2.68E+00	1.72E+00
CPCT02210045T	4.18E+00	7.39E+00	8.38E+00	3.61E+00	3.67E+00
CPCT02100163T	3.44E+00	5.00E+00	5.73E+00	2.56E+00	2.55E+00
CPCT02130049T	7.19E+00	1.09E+01	1.17E+01	5.31E+00	6.15E+00
CPCT02050343T	2.06E+00	4.83E+00	5.71E+00	3.13E+00	6.74E-01
CPCT02020712T	4.14E+00	5.85E+00	7.67E+00	3.75E+00	6.43E+00
CPCT02130070T	3.43E+00	8.05E+00	8.58E+00	3.63E+00	2.70E+00
CPCT02130071T	2.23E+00	3.64E+00	4.41E+00	2.13E+00	1.30E+00
DRUP01020027T	4.17E+00	6.51E+00	8.05E+00	3.99E+00	4.76E+00
CPCT02050349T	1.00E+00	0.00E+00	3.21E+00	3.66E+00	2.11E+00
CPCT02040242T	3.21E+00	5.25E+00	8.07E+00	3.75E+00	1.34E+00
CPCT02300039T	2.98E+00	4.32E+00	5.45E+00	2.47E+00	2.59E+00
CPCT02010815T	4.65E+00	6.02E+00	7.19E+00	4.16E+00	3.70E+00
CPCT02010813T	2.99E+00	4.55E+00	5.18E+00	2.36E+00	2.07E+00
WIDE01010355T	3.76E+00	4.27E+00	5.03E+00	2.97E+00	4.75E+00
CPCT02330072T	4.75E+00	5.12E+00	3.72E+00	2.60E+00	2.81E+00
CPCT02130091T	5.49E+00	7.99E+00	6.12E+00	5.47E+00	1.30E+01
CPCT02230097T	2.27E+00	2.39E+00	2.57E+00	2.13E+00	2.28E+00
CPCT02050357T	2.69E+00	5.08E+00	5.58E+00	2.84E+00	2.23E+00
CPCT02010833T	3.57E+00	4.68E+00	5.04E+00	3.36E+00	2.32E+00
CPCT02060213T	2.61E+00	3.52E+00	4.08E+00	2.06E+00	2.24E+00
CPCT02130107T	2.96E+00	5.07E+00	5.98E+00	2.94E+00	1.64E+00
CPCT02070342T	2.93E+00	6.07E+00	5.47E+00	2.46E+00	7.94E-01
CPCT02050362T	4.76E+00	5.26E+00	5.92E+00	2.99E+00	4.90E+00
CPCT02150012T	4.76E+00	7.37E+00	9.00E+00	4.67E+00	3.62E+00
DRUP01210002T	4.21E+00	7.31E+00	8.09E+00	2.90E+00	2.92E+00
CPCT02130105T	2.22E+00	3.52E+00	4.58E+00	2.20E+00	1.33E+00
CPCT02100176T	3.30E+00	4.67E+00	5.43E+00	3.21E+00	3.55E+00
CPCT02230106T	3.17E+00	4.97E+00	6.59E+00	3.83E+00	4.98E+00
CPCT02060199T	1.31E+00	1.64E+00	2.02E+00	1.31E+00	1.11E+00
DRUP01330005T	5.76E+00	7.08E+00	7.51E+00	3.53E+00	5.53E+00
CPCT02120150T	3.95E+00	4.49E+00	5.23E+00	3.59E+00	2.18E+00
CPCT02060248T	3.03E+00	4.82E+00	4.93E+00	2.51E+00	2.16E+00
CPCT02060255T	3.37E+00	3.60E+00	4.01E+00	2.38E+00	4.83E+00
DRUP01010088T	2.04E+00	3.91E+00	4.39E+00	2.37E+00	1.22E+00
CPCT02440014T	5.12E+00	6.80E+00	6.70E+00	3.14E+00	5.84E+00
CPCT02050384T	3.44E+00	6.26E+00	6.30E+00	2.70E+00	2.61E+00
CPCT02030519T	4.98E+00	1.11E+01	1.20E+01	2.10E-01	3.80E+00
CPCT02050380T	5.72E+00	7.19E+00	8.19E+00	4.36E+00	3.45E+00
CPCT02130140T	6.23E+01	5.55E+01	2.58E+01	1.69E+01	2.46E+01
CPCT02220056T	3.39E+00	4.20E+00	4.47E+00	2.53E+00	2.65E+00
DRUP01210003T	4.07E+00	6.01E+00	5.96E+00	2.37E+00	5.66E+00
DRUP01050030T	2.11E+00	4.27E+00	4.72E+00	2.28E+00	1.15E+00
CPCT02210067T	3.68E+00	3.77E+00	4.78E+00	2.12E+00	3.11E+00
CPCT02150021T	4.04E+00	8.91E+00	9.36E+00	3.46E+00	3.19E+00
CPCT02080255T	4.34E+00	5.00E+00	5.40E+00	2.85E+00	4.61E+00
CPCT02330124T	3.94E+00	4.29E+00	5.46E+00	2.65E+00	4.64E+00
CPCT02100186T	4.19E+00	4.18E+00	4.39E+00	3.08E+00	3.42E+00
CPCT02050403T	2.38E+00	3.75E+00	4.44E+00	2.11E+00	3.01E+00
DRUP01330013T	4.68E+00	5.52E+00	6.00E+00	3.30E+00	4.17E+00
DRUP01050033T	2.44E+00	4.39E+00	4.58E+00	2.83E+00	3.76E-01
DRUP01440001T	5.27E+00	7.06E+00	7.99E+00	3.68E+00	6.76E+00
CPCT02040156T	3.39E+00	6.62E+00	7.06E+00	2.85E+00	1.22E+00
DRUP01340013T	5.45E+00	6.15E+00	7.10E+00	3.69E+00	6.73E+00
CPCT02080141T	3.95E+00	5.30E+00	6.46E+00	2.95E+00	3.77E+00
CPCT02010662T	1.28E+00	8.23E+00	6.10E+00	1.39E+00	9.69E+00
CPCT02120069T	2.99E+00	4.38E+00	5.74E+00	3.26E+00	2.74E+00
CPCT02100126T	4.92E+00	7.06E+00	8.54E+00	3.56E+00	5.75E+00
CPCT02380021T	4.05E+00	6.37E+00	7.44E+00	2.52E+00	3.79E+00
CPCT02020622T	5.45E+00	1.05E+01	1.32E+01	5.22E+00	3.65E+00
CPCT02340034T	3.11E+00	4.60E+00	6.27E+00	3.27E+00	2.35E+00
CPCT02210033T	4.52E+00	8.36E+00	8.97E+00	3.16E+00	5.01E+00
CPCT02050163T	5.19E+00	7.10E+00	8.00E+00	3.17E+00	4.65E+00
CPCT02030277T	4.82E+00	5.18E+00	6.08E+00	4.39E+00	4.75E+00
CPCT02100064T	3.68E+00	3.76E+00	3.33E+00	2.13E+00	4.40E+00
CPCT02010569T	5.54E+00	7.80E+00	7.48E+00	3.36E+00	2.79E+00
CPCT02110032T	1.53E+00	2.38E+00	2.70E+00	2.53E+00	1.07E+00
CPCT02340011T	2.43E+00	4.11E+00	4.39E+00	2.11E+00	1.08E+00
CPCT02330033T	3.48E+00	4.55E+00	5.70E+00	2.09E+00	6.61E+00
CPCT02040119T	1.99E+00	3.24E+00	4.01E+00	2.42E+00	2.43E+00
CPCT02020536T	3.56E+00	4.51E+00	4.61E+00	3.42E+00	6.28E+00
CPCT02340012T	3.20E+00	4.28E+00	4.04E+00	2.09E+00	3.10E+00
CPCT02020527T	1.31E+00	2.21E+00	3.08E+00	1.79E+00	1.52E+00
CPCT02020526T	4.21E+00	5.22E+00	6.02E+00	3.20E+00	1.99E+00
CPCT02100098T	2.77E+00	3.78E+00	3.67E+00	2.34E+00	1.59E+00
CPCT02230029T	3.72E+00	4.11E+00	3.87E+00	2.55E+00	1.80E+00
CPCT02230030T	4.19E+00	5.08E+00	5.47E+00	3.33E+00	2.58E+00
CPCT02230034T	3.73E+00	4.60E+00	4.66E+00	2.18E+00	4.00E+00
CPCT02070034T	3.21E+00	4.63E+00	5.00E+00	3.06E+00	2.68E+00
CPCT02030363T	2.84E+00	2.64E+00	2.65E+00	1.82E+00	1.41E+00
CPCT02230039T	7.13E+00	6.60E+00	7.02E+00	4.55E+00	1.11E+01
CPCT02080130T	5.47E+00	9.77E+00	9.90E+00	4.33E+00	3.15E+00
CPCT02340019T	4.63E+00	5.64E+00	5.89E+00	3.24E+00	3.59E+00
CPCT02050233T	4.64E+00	4.87E+00	5.88E+00	4.00E+00	5.53E+00
CPCT02100044T	6.23E+00	6.69E+00	4.04E+00	2.78E+00	2.44E+00
CPCT02050100T	3.14E+00	3.83E+00	4.08E+00	2.66E+00	3.66E+00
CPCT02030243T	1.29E+00	2.05E+00	2.58E+00	2.72E+00	3.21E+00
CPCT02050041T	6.28E+00	8.72E+00	1.24E+01	5.90E+00	4.94E+00
CPCT02030310T	4.46E+00	3.96E+00	4.37E+00	3.42E+00	4.17E+00
CPCT02220007T	2.72E+00	3.47E+00	3.31E+00	2.14E+00	2.69E+00
CPCT02030307T	3.99E+00	3.76E+00	3.57E+00	3.29E+00	3.93E+00
CPCT02030304T	1.91E+00	3.39E+00	3.83E+00	2.06E+00	1.54E+00
CPCT02110018T	3.20E+00	3.75E+00	3.85E+00	2.16E+00	3.35E+00
CPCT02100061T	3.85E+00	4.50E+00	5.11E+00	2.90E+00	5.39E+00
CPCT02070120T	4.16E+00	5.35E+00	5.54E+00	2.46E+00	2.20E+00
CPCT02120011T	4.67E+00	6.20E+00	7.00E+00	3.34E+00	5.14E+00
CPCT02120012T	4.88E+00	6.90E+00	7.23E+00	3.05E+00	2.88E+00
CPCT02050147T	4.55E+00	6.49E+00	8.30E+00	3.60E+00	4.21E+00
CPCT02030335T	5.26E+00	4.50E+00	4.85E+00	3.78E+00	4.72E+00
CPCT02040108T	2.97E+00	4.03E+00	5.03E+00	3.06E+00	2.37E+00
CPCT02400002T	3.50E+00	4.53E+00	5.16E+00	2.53E+00	3.46E+00
CPCT02340041T	6.70E+00	7.55E+00	8.72E+00	4.49E+00	6.95E+00
CPCT02380030T	2.48E+00	3.74E+00	3.82E+00	2.23E+00	1.91E+00
CPCT02040196T	6.01E+00	9.19E+00	9.89E+00	4.28E+00	5.60E+00
CPCT02230068T	3.41E+00	4.48E+00	3.67E+00	2.43E+00	3.16E+00
CPCT02100127T	4.65E+00	4.93E+00	5.92E+00	3.00E+00	4.12E+00
CPCT02100133T	0.00E+00	7.09E+00	8.02E+00	3.04E+00	6.78E-01
CPCT02090026T	3.81E+00	3.77E+00	4.12E+00	2.91E+00	5.37E+00
CPCT02050287T	3.73E+00	5.31E+00	5.62E+00	2.96E+00	2.39E+00
CPCT02050292T	4.80E+00	7.48E+00	8.64E+00	3.32E+00	5.35E+00
DRUP01050016T	4.23E+00	4.91E+00	6.51E+00	4.03E+00	6.16E+00
CPCT02250004T	5.55E+00	6.19E+00	6.03E+00	2.62E+00	4.61E+00
WIDE01010644T	2.08E+00	2.38E+00	2.92E+00	1.73E+00	2.04E+00
WIDE01010539T	6.90E+00	8.56E+00	7.93E+00	2.25E+00	5.45E+00
WIDE01010590T	6.72E+00	7.77E+00	1.01E+01	4.20E+00	9.04E+00
WIDE01010691T	3.29E+00	3.38E+00	3.77E+00	2.74E+00	3.25E+00
WIDE01010704T	4.63E+00	4.53E+00	3.32E+00	2.49E+00	2.40E+00
WIDE01010725T	3.90E+00	6.87E+00	1.17E+01	6.67E+00	2.77E+00
