Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP111061	369	112	254	0	89	65	181	0	20	14	11	42	0
SP111101	903	124	697	0	27	280	2	0	0	31	99	0	0
SP110859	254	313	408	0	59	42	60	0	54	0	94	75	0
SP111168	56	0	113	0	21	27	84	7	99	17	0	41	59
SP111067	138	0	275	0	18	36	140	7	70	30	0	23	0
SP111036	558	56	386	0	17	18	82	0	54	8	56	34	0
SP111116	807	496	547	0	80	72	140	0	0	19	0	37	0
SP111099	431	99	311	0	207	48	217	0	80	12	38	31	0
SP23502	701	0	281	0	426	387	187	0	130	70	0	92	0
SP111069	295	135	639	0	439	116	42	0	0	40	95	67	0
SP111043	759	232	589	0	196	217	104	0	0	184	311	0	0
SP111024	664	164	243	101	81	143	40	4	26	72	124	7	0
SP111011	392	26	170	0	164	213	383	5	0	32	0	37	0
SP111082	491	493	278	0	291	98	62	0	85	8	0	21	0
SP111074	284	2	248	15	48	157	101	2	96	88	4	20	0
SP110845	268	0	322	42	119	148	77	7	0	39	145	0	0
SP110857	348	72	431	0	23	64	84	0	44	26	0	37	0
SP111017	576	235	370	0	82	87	107	0	0	38	102	13	0
SP111080	38	0	87	48	7	43	34	0	63	17	0	7	0
SP23506	49	0	213	4	6	37	147	0	71	50	10	30	0
SP111075	280	0	412	0	187	79	97	17	0	11	156	52	0
SP111112	399	0	405	0	85	71	106	11	78	27	48	34	0
SP111001	857	142	495	0	256	309	107	15	0	94	334	30	0
SP111027	33	0	44	0	0	25	30	0	0	2	105	40	0
SP111117	537	0	934	0	73	62	152	7	69	101	0	35	0
SP110842	719	249	506	0	182	83	220	0	66	43	0	37	0
SP111173	922	138	307	0	151	514	10	0	137	20	0	1	0
SP111008	436	225	468	0	26	73	57	0	110	14	78	30	0
SP111070	641	269	448	0	24	1	130	0	36	24	221	26	0
SP110847	1026	0	385	0	45	36	102	0	85	3	0	44	0
SP111077	715	0	358	0	152	269	261	8	126	91	0	70	0
SP111091	36	0	70	0	142	160	121	0	80	6	0	24	0
SP111072	368	5	343	0	18	12	156	11	28	28	25	30	0
SP111084	121	0	244	0	247	125	138	3	89	70	0	92	0
SP23504	48	59	155	0	6	31	105	1	16	33	0	46	0
SP23500	24	0	75	17	89	46	91	0	0	6	41	0	0
SP111029	0	0	65	55	4	22	90	5	24	7	0	25	0
SP111175	1745	0	643	0	1176	516	151	4	182	137	0	13	0
SP111049	476	400	524	0	44	51	56	0	42	35	59	54	0
SP23498	614	230	456	0	39	108	152	0	63	63	0	53	0
SP111002	91	0	80	0	21	41	67	0	5	20	56	11	0
SP110866	342	228	305	0	72	145	85	0	0	8	0	43	0
SP111035	828	22	1050	142	191	114	0	7	0	26	177	19	0
SP111009	654	0	388	0	73	117	135	3	0	178	0	12	0
SP111114	1640	244	942	0	233	274	113	0	92	50	0	39	0
SP111000	584	182	748	0	56	180	54	0	0	0	3	33	0
SP111045	908	0	796	0	34	46	0	0	0	64	327	41	0
SP110861	139	315	229	0	94	33	133	0	101	26	43	27	0
SP111047	330	0	428	0	15	88	318	0	94	57	0	51	0
SP111088	561	0	480	0	111	49	239	0	45	36	0	32	43
SP111056	392	112	394	0	146	135	95	4	131	38	0	73	0
SP111089	178	0	165	0	22	35	146	0	99	23	0	38	37
SP111038	1484	577	930	0	50	71	101	0	39	33	66	68	0
SP110849	663	0	534	0	26	107	103	0	46	2	125	2	0
SP111164	786	31	602	0	40	183	143	0	73	27	0	36	0
SP111057	374	213	510	0	13	54	28	0	58	32	0	15	0
SP111119	2504	0	436	0	146	150	457	0	115	17	0	25	0
SP111095	963	83	795	0	66	98	134	0	58	42	86	23	0
SP111064	591	216	804	0	64	51	98	0	84	35	0	61	0
CPCT02030245T	5	106	0	61	37	0	76	119	119	134	115	0	0
CPCT02030257T	1057	583	693	0	47	35	88	94	141	45	0	79	0
CPCT02070015T	1348	782	597	111	240	151	0	115	0	0	0	30	0
CPCT02040043T	123	348	142	19	38	46	150	145	0	33	21	48	0
CPCT02100032T	0	97	451	0	7	26	32	78	103	116	0	84	184
CPCT02160007T	128	0	98	0	7	59	0	41	0	119	485	30	0
CPCT02030286T	682	618	344	0	49	54	75	131	64	25	0	43	0
CPCT02100140T	714	0	2194	0	175	33	0	181	63	95	46	48	0
CPCT02100141T	1427	602	612	0	97	93	41	141	89	41	0	71	0
CPCT02330072TII	1061	1228	302	151	241	113	110	71	55	21	0	55	0
CPCT02330132T	1594	451	198	0	49	6	90	131	0	134	577	42	0
CPCT02130030T	167	422	458	0	60	14	0	182	0	25	77	33	0
CPCT02060183T	1328	1186	272	0	203	193	54	84	17	71	97	47	0
CPCT02130033T	552	595	302	0	45	69	51	130	0	24	0	23	0
CPCT02300031T	464	581	287	0	56	20	7	154	3	33	139	50	0
CPCT02180054T	810	1046	599	0	121	31	0	273	7	13	0	53	131
CPCT02090037T	533	675	274	0	110	93	54	129	144	70	0	98	0
CPCT02130041T	591	528	0	0	216	153	22	231	0	25	295	54	0
CPCT02060200T	184	183	70	0	918	0	101	199	109	2	0	26	108
WIDE01010009T	672	578	345	0	15	0	85	70	13	28	0	0	0
CPCT02330094T	89	60	185	0	3	0	117	163	166	47	51	26	166
CPCT02110061T	120	648	52	0	35	18	28	202	107	172	0	21	215
WIDE01010016T	241	414	16	0	89	281	22	16	0	38	0	32	0
CPCT02230070T	1300	1049	516	0	77	70	26	108	71	6	0	79	0
CPCT02340070T	873	499	169	0	43	80	70	104	28	22	0	25	0
CPCT02340073T	40	0	340	0	1	4	17	136	0	59	88	18	0
CPCT02050330T	282	144	208	0	2	0	0	128	423	8	0	85	0
CPCT02340077T	311	378	216	0	20	31	17	87	65	36	48	55	0
WIDE01010064T	1426	1539	595	0	200	96	0	60	292	0	0	247	191
CPCT02050314T	111	0	71	0	13	14	10	171	196	31	101	30	25
CPCT02220037T	555	621	222	0	65	75	135	91	89	42	0	61	0
WIDE01010073T	90	436	180	0	24	31	9	58	231	125	74	26	0
CPCT02210045T	1214	710	298	0	88	66	136	224	106	46	0	24	0
CPCT02100163T	451	422	156	0	45	58	58	196	46	46	0	45	0
CPCT02130049T	1755	920	135	0	147	286	72	391	0	255	710	182	0
CPCT02050343T	108	227	107	0	5	28	27	123	165	137	160	18	0
CPCT02020712T	335	388	39	0	257	133	47	221	0	163	345	122	0
CPCT02130070T	254	546	197	0	33	27	0	263	118	129	277	54	0
CPCT02130071T	199	91	181	0	13	0	0	137	311	19	0	80	140
DRUP01020027T	252	0	0	0	132	113	53	296	1	156	657	245	215
CPCT02050349T	0	0	11	80	41	54	0	183	0	9	0	2135	0
CPCT02040242T	652	339	273	0	15	0	5	81	0	518	185	0	0
CPCT02300039T	373	417	206	0	53	5	5	154	50	28	135	47	0
CPCT02010815T	1591	390	147	0	34	183	31	234	168	62	0	72	314
CPCT02010813T	398	193	303	0	25	54	37	174	28	35	49	47	0
WIDE01010355T	288	273	255	0	177	73	170	95	41	110	0	53	306
CPCT02330072T	919	365	468	42	45	119	105	93	43	16	0	47	36
CPCT02130091T	333	0	205	0	711	384	273	204	519	148	0	215	112
CPCT02230097T	186	0	166	122	24	52	50	59	102	33	0	62	0
CPCT02050357T	218	135	190	75	40	32	121	131	280	110	43	66	0
CPCT02010833T	679	686	180	0	32	44	31	104	129	75	254	52	0
CPCT02060213T	447	153	170	0	23	48	75	123	61	21	0	14	0
CPCT02130107T	286	255	335	194	16	10	116	117	82	63	153	23	0
CPCT02070342T	195	50	172	0	8	0	100	267	0	28	86	0	0
CPCT02050362T	939	809	363	0	115	189	0	134	0	29	0	9	0
CPCT02150012T	898	1264	34	0	83	182	131	167	281	351	0	177	424
DRUP01210002T	1103	785	220	0	64	44	97	229	86	50	1	8	0
CPCT02130105T	96	0	66	0	14	8	0	184	179	76	73	1	0
CPCT02100176T	437	173	275	0	78	133	68	148	72	69	271	68	84
CPCT02230106T	452	226	152	0	212	30	0	101	0	142	837	41	0
CPCT02060199T	74	0	69	3	7	16	43	49	13	5	37	5	0
DRUP01330005T	984	797	440	0	216	87	233	181	98	94	0	62	243
CPCT02120150T	1031	264	203	0	21	94	115	67	0	81	433	55	0
CPCT02060248T	354	203	271	0	40	28	59	159	0	22	0	66	231
CPCT02060255T	451	384	111	0	194	116	0	56	60	4	0	13	0
DRUP01010088T	165	513	101	0	8	0	163	82	39	32	0	63	0
CPCT02440014T	1041	446	544	0	153	225	44	104	150	30	0	105	485
CPCT02050384T	365	432	157	0	65	19	20	225	0	67	110	40	0
CPCT02030519T	1167	1117	316	0	159	0	0	308	0	31	0	0	153
CPCT02050380T	1998	1133	471	0	33	104	10	157	336	78	0	78	44
CPCT02130140T	42248	0	2984	29476	0	0	0	0	0	0	0	0	0
CPCT02220056T	554	341	286	0	60	37	119	115	74	10	0	39	37
DRUP01210003T	672	1012	172	0	228	65	11	107	64	18	0	36	0
DRUP01050030T	160	97	149	0	11	18	15	120	343	39	0	44	0
CPCT02210067T	1081	152	240	6	68	104	79	151	75	22	0	24	0
CPCT02150021T	950	387	745	0	90	55	101	276	62	83	0	2	307
CPCT02080255T	1097	164	735	0	144	120	96	132	261	62	0	122	0
CPCT02330124T	519	440	404	77	143	51	51	156	98	12	0	27	0
CPCT02100186T	837	437	379	0	53	108	20	81	130	37	100	72	0
CPCT02050403T	149	113	83	0	61	76	48	195	0	29	73	6	16
DRUP01330013T	793	694	346	0	143	59	169	108	107	61	0	162	54
DRUP01050033T	241	178	157	0	0	0	0	140	398	0	0	82	47
DRUP01440001T	1035	541	467	0	167	245	48	215	169	58	0	119	544
CPCT02040156T	535	752	279	0	8	0	5	233	17	2	111	26	0
DRUP01340013T	1444	616	315	0	232	167	274	167	33	126	0	63	0
CPCT02080141T	904	340	263	0	108	146	0	215	0	81	167	39	0
CPCT02010662T	284	261	442	0	744	429	0	194	182	0	0	0	0
CPCT02120069T	300	706	0	0	71	16	92	73	30	40	260	99	93
CPCT02100126T	1040	1379	214	0	268	173	81	198	0	0	0	38	0
CPCT02380021T	887	652	490	0	79	53	0	169	44	48	90	29	0
CPCT02020622T	1067	2256	11	0	70	98	55	250	52	402	0	55	0
CPCT02340034T	609	129	374	51	37	16	191	146	0	95	209	0	0
CPCT02210033T	771	1145	107	0	228	68	0	288	85	44	0	54	0
CPCT02050163T	626	306	108	0	211	70	54	338	0	79	184	58	0
CPCT02030277T	1932	188	314	0	45	352	234	144	275	85	19	148	0
CPCT02100064T	497	317	323	0	112	111	0	43	43	24	0	17	0
CPCT02010569T	1680	1164	459	0	36	3	245	137	46	57	0	49	0
CPCT02110032T	0	166	122	0	4	56	22	39	200	96	0	46	82
CPCT02340011T	336	382	58	0	2	13	31	96	0	8	0	21	198
CPCT02330033T	148	392	66	0	545	77	0	131	0	24	18	57	0
CPCT02040119T	209	179	174	16	27	76	84	105	58	69	109	55	0
CPCT02020536T	245	98	0	0	349	97	163	97	107	97	231	140	172
CPCT02340012T	479	502	408	0	68	78	0	76	8	29	33	43	0
CPCT02020527T	35	184	69	19	13	0	28	28	197	11	23	7	0
CPCT02020526T	369	808	581	0	24	24	0	94	238	171	0	87	0
CPCT02100098T	160	582	175	159	10	16	41	43	78	31	0	39	0
CPCT02230029T	668	432	303	0	17	20	95	63	37	57	0	55	0
CPCT02230030T	835	987	0	0	29	76	200	68	48	66	0	61	0
CPCT02230034T	679	402	385	0	124	25	77	100	0	0	81	35	0
CPCT02070034T	594	576	150	0	22	52	52	129	198	40	0	48	0
CPCT02030363T	640	0	275	0	12	15	39	44	46	27	57	14	0
CPCT02230039T	1552	771	361	0	279	730	0	172	0	283	0	135	0
CPCT02080130T	573	658	0	0	82	46	207	387	0	145	142	88	0
CPCT02340019T	1016	1021	380	0	93	50	63	101	54	22	0	64	0
CPCT02050233T	701	162	70	0	106	210	194	218	209	45	0	70	51
CPCT02100044T	868	364	1223	0	49	29	40	72	88	17	0	46	0
CPCT02050100T	524	399	94	0	52	153	57	90	0	6	88	10	0
CPCT02030243T	26	0	0	0	6	299	23	48	0	83	431	203	0
CPCT02050041T	1465	1365	338	0	157	238	314	233	58	694	0	76	0
CPCT02030310T	656	244	212	0	63	158	9	67	17	79	502	62	0
CPCT02220007T	395	363	114	0	94	32	35	43	0	34	259	61	26
CPCT02030307T	740	687	201	0	59	256	5	32	38	150	0	49	0
CPCT02030304T	116	347	86	0	18	17	63	68	31	77	29	34	0
CPCT02110018T	491	405	265	0	93	54	31	67	0	18	19	41	0
CPCT02100061T	466	0	233	77	219	79	134	137	38	40	0	17	112
CPCT02070120T	584	1000	345	0	27	28	67	78	0	4	4	21	0
CPCT02120011T	964	626	367	83	219	91	137	149	0	46	132	46	0
CPCT02120012T	912	1697	165	33	56	24	0	70	16	31	0	34	14
CPCT02050147T	1096	1458	103	0	105	96	0	139	57	71	40	37	0
CPCT02030335T	1089	394	272	0	130	92	476	81	0	20	0	352	230
CPCT02040108T	418	793	0	0	50	19	170	24	132	57	29	8	0
CPCT02400002T	556	603	61	0	40	119	84	110	185	17	0	44	0
CPCT02340041T	1709	1139	182	0	269	156	314	222	45	144	0	81	0
CPCT02380030T	271	0	249	87	15	46	109	128	55	62	0	15	115
CPCT02040196T	1387	1035	481	0	106	258	189	282	0	103	47	8	0
CPCT02230068T	476	345	445	0	88	38	0	58	0	5	175	56	0
CPCT02100127T	1156	401	343	0	85	184	163	167	87	74	0	90	153
CPCT02100133T	14	0	730	0	6	63	43	334	0	15	122	56	0
CPCT02090026T	822	383	314	0	56	278	8	132	11	35	100	50	0
CPCT02050287T	478	278	489	0	61	82	80	140	102	236	0	58	232
CPCT02050292T	410	299	171	0	144	113	58	272	92	36	0	45	522
DRUP01050016T	712	153	66	0	106	294	223	187	288	70	0	116	151
CPCT02250004T	1135	510	670	0	136	222	0	85	87	22	0	29	190
WIDE01010644T	91	365	73	0	38	37	34	34	41	21	0	24	101
WIDE01010539T	1137	2142	495	0	134	105	0	92	0	0	0	0	0
WIDE01010590T	913	1585	0	0	453	149	0	126	105	111	0	25	342
WIDE01010691T	574	368	221	0	42	103	49	78	76	8	0	61	0
WIDE01010704T	679	229	765	0	57	48	67	64	41	100	73	52	0
WIDE01010725T	264	54	0	0	104	115	0	162	0	1796	0	116	472
