Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02140012T	3.17E+00	1.40E+01	2.48E+01	1.77E+01	1.17E+00
CPCT02040027T	5.18E+00	2.27E+01	2.29E+01	5.22E+00	1.60E+00
CPCT02100013T	4.04E+00	6.30E+00	2.22E+01	2.45E+01	9.49E-01
CPCT02050048T	3.45E+00	1.61E+01	1.30E+01	6.49E+00	1.31E+00
CPCT02060015T	4.96E+00	2.04E+01	2.12E+01	4.17E+00	1.73E+00
CPCT02010397T	4.56E+00	2.73E+01	2.62E+01	5.62E+00	1.05E+00
CPCT02040040T	3.75E+00	2.10E+01	2.11E+01	4.19E+00	2.07E+00
CPCT02110008T	4.42E+00	2.37E+01	1.89E+01	9.18E+00	9.21E-01
CPCT02050057T	4.77E+00	3.22E+01	3.31E+01	3.73E+00	1.04E+00
CPCT02050061T	2.12E+00	6.98E+00	6.04E+00	3.30E+00	9.54E-01
CPCT02110011T	3.98E+00	1.25E+01	1.46E+01	1.93E+00	8.25E-01
CPCT02020383T	3.27E+00	1.05E+01	6.52E+00	7.34E+00	1.69E+00
CPCT02010414T	4.09E+00	1.07E+01	8.83E+00	6.58E+00	2.77E+00
CPCT02210001T	4.43E+00	1.69E+01	1.83E+01	2.39E+00	1.13E+00
CPCT02210003T	4.65E+00	2.78E+01	2.55E+01	6.73E+00	1.16E+00
CPCT02330007T	2.48E+00	1.39E+01	1.20E+01	4.50E+00	2.35E+00
CPCT02050068T	1.83E+00	5.23E+00	9.96E+00	6.76E+00	4.71E-01
CPCT02050075T	4.22E+00	1.23E+01	1.17E+01	6.16E+00	3.11E+00
CPCT02040058T	4.19E+00	2.21E+01	1.98E+01	7.15E+00	2.25E+00
CPCT02330009T	2.65E+00	9.38E+00	9.41E+00	2.31E+00	6.67E-01
DRUP01010007T	1.03E+01	1.68E+01	2.18E+01	5.39E+00	2.96E+00
DRUP01070001T	2.98E+02	2.92E+02	3.79E+01	2.91E+01	3.74E+00
CPCT02040021TII	4.46E+00	2.35E+01	2.26E+01	5.45E+00	1.55E+00
CPCT02340048T	3.34E+00	1.99E+01	1.69E+01	8.08E+00	3.27E+00
CPCT02330131T	2.12E+00	1.04E+01	6.71E+00	7.03E+00	1.29E+00
CPCT02190027T	3.05E+00	1.32E+01	8.65E+00	7.94E+00	1.19E+00
CPCT02050300T	3.72E+00	2.08E+01	1.71E+01	7.74E+00	1.46E+00
DRUP01070063T	3.20E+00	6.75E+00	2.59E+01	2.96E+01	7.17E+00
CPCT02060160T	2.76E+00	1.27E+01	6.40E+00	1.48E+01	1.31E+00
CPCT02030443T	2.81E+00	5.30E+00	1.12E+01	1.08E+01	2.58E+00
CPCT02020651T	4.16E+00	2.42E+01	2.30E+01	5.59E+00	2.18E+00
DRUP01090009T	2.96E+00	1.36E+01	9.67E+00	7.17E+00	1.54E+00
CPCT02070273T	3.69E+00	1.88E+01	1.36E+01	9.08E+00	2.32E+00
CPCT02210041T	3.98E+00	1.43E+01	1.11E+01	7.01E+00	1.65E+00
CPCT02010750TII	4.14E+00	2.00E+01	1.89E+01	5.79E+00	2.21E+00
CPCT02160059T	2.20E+00	1.74E+01	1.51E+01	4.21E+00	7.94E-01
DRUP01340003T	5.35E-01	1.06E+01	1.35E+01	8.10E+00	9.38E+00
CPCT02080283T	3.33E+00	1.37E+01	9.66E+00	8.54E+00	2.86E+00
DRUP01330002T	4.35E+00	1.01E+01	5.94E+00	1.07E+01	1.61E+00
CPCT02330078T	2.65E+00	2.43E+01	2.39E+01	3.90E+00	1.31E+00
CPCT02010730T	4.26E+00	7.91E+00	7.24E+00	5.37E+00	1.62E+00
CPCT02050307T	3.13E+00	9.84E+00	5.77E+00	8.14E+00	9.59E-01
DRUP01340004T	5.90E+00	2.83E+01	2.98E+01	5.54E+00	2.14E+00
CPCT02120078T	1.69E+00	1.24E+01	1.20E+01	4.40E+00	1.24E+00
CPCT02100139T	3.74E+00	1.55E+01	1.55E+01	3.49E+00	1.22E+00
CPCT02230077T	2.76E+00	6.22E+00	1.41E+01	1.25E+01	1.55E+00
CPCT02230078T	2.96E+00	1.30E+01	1.32E+01	2.98E+00	2.43E+00
CPCT02010735T	2.65E+00	1.23E+01	1.19E+01	2.68E+00	5.86E-01
DRUP01010051TII	4.29E+00	3.18E+01	3.25E+01	4.78E+00	2.06E+00
CPCT02440004T	7.40E+00	3.09E+01	3.34E+01	5.82E+00	1.00E+00
CPCT02220032T	3.98E+00	1.08E+01	9.10E+00	1.44E+01	2.40E+00
CPCT02130031T	4.35E+00	2.42E+01	1.86E+01	9.63E+00	1.61E+00
DRUP01020018T	3.43E+00	1.89E+01	1.30E+01	9.10E+00	1.42E+00
CPCT02310005T	3.32E+00	9.23E+00	7.65E+00	1.40E+01	6.54E-01
CPCT02250005T	1.13E+02	7.03E+01	4.32E+01	9.40E+00	1.54E+00
CPCT02330080T	4.51E+00	1.85E+01	1.49E+01	7.70E+00	1.62E+00
CPCT02100144T	5.15E+00	1.31E+01	1.57E+01	3.51E+00	2.97E+00
CPCT02330085T	4.70E+00	2.06E+01	1.70E+01	9.42E+00	2.63E+00
CPCT02010742T	3.01E+00	1.71E+01	1.57E+01	4.17E+00	1.20E+00
DRUP01010123T	5.49E+02	2.18E+02	4.56E+02	1.29E+01	6.59E+00
DRUP01220007T	2.94E+00	1.06E+01	7.89E+00	6.97E+00	2.89E+00
CPCT02300033T	2.18E+00	9.51E+00	6.37E+00	8.18E+00	3.33E+00
DRUP01010059T	3.58E+00	1.31E+01	1.19E+01	4.33E+00	4.52E-01
DRUP01010070T	3.27E+00	1.57E+01	1.23E+01	6.65E+00	1.97E+00
CPCT02160038T	2.29E+00	7.98E+00	5.03E+00	5.30E+00	9.40E-01
CPCT02440024T	1.58E-01	3.64E+00	2.46E+00	2.17E+00	3.49E-01
CPCT02030442T	3.73E+00	2.60E+01	1.63E+01	1.50E+01	9.71E-01
CPCT02330089T	4.69E+00	2.75E+01	2.58E+01	6.41E+00	1.37E+00
CPCT02210042T	2.68E+00	9.62E+00	7.94E+00	4.61E+00	8.35E-01
DRUP01070039T	2.43E+00	0.00E+00	1.81E+01	1.69E+01	5.80E-01
CPCT02220067T	3.18E+00	1.05E+01	8.71E+00	5.26E+00	1.86E+00
CPCT02340057T	3.83E+00	1.66E+01	1.47E+01	5.22E+00	8.59E-01
CPCT02010743T	3.53E+00	1.38E+01	1.22E+01	5.71E+00	1.83E+00
CPCT02030454T	3.51E+00	9.87E+00	7.19E+00	5.60E+00	1.04E+00
CPCT02320001T	6.03E+00	1.81E+01	1.85E+01	8.10E+00	4.84E+00
CPCT02390017T	4.04E+00	1.66E+01	1.26E+01	8.58E+00	1.66E+00
CPCT02370012T	6.74E+00	3.24E+01	2.08E+01	2.56E+01	1.24E+00
CPCT02240007TII	2.97E+00	1.43E+01	9.37E+00	7.94E+00	1.56E+00
CPCT02010747T	2.27E+00	1.86E+01	1.65E+01	4.07E+00	8.89E-01
CPCT02010750T	3.91E+00	1.59E+01	1.53E+01	4.03E+00	1.21E+00
CPCT02330092T	2.15E+00	6.61E+00	4.41E+00	5.18E+00	5.22E-01
DRUP01340017T	5.65E+02	4.60E+02	1.18E+02	1.99E+01	7.60E+00
CPCT02060259T	4.13E+00	1.48E+01	1.44E+01	4.57E+00	1.45E+00
CPCT02080197T	3.31E+00	1.76E+01	1.30E+01	7.40E+00	7.37E-01
CPCT02110059T	3.57E+00	3.70E+00	4.46E+00	6.70E+00	7.73E-01
CPCT02220076T	2.67E+00	1.79E+01	1.62E+01	3.82E+00	6.01E-01
CPCT02010751T	9.95E-01	8.20E+00	6.00E+00	3.26E+00	6.27E-01
CPCT02220077T	2.62E+00	3.05E+00	3.69E+00	3.33E+00	2.26E+00
DRUP01060010T	5.82E+00	1.24E+01	9.96E+00	9.14E+00	2.70E+00
CPCT02140061T	4.26E+00	6.84E+00	5.28E+00	6.93E+00	6.64E-01
CPCT02270018T	2.60E+00	1.39E+01	1.32E+01	3.23E+00	1.15E+00
CPCT02310007T	2.95E+00	2.09E+01	2.02E+01	3.98E+00	1.94E+00
CPCT02230087T	4.06E+00	2.64E+01	2.41E+01	6.12E+00	1.20E+00
CPCT02150048T	5.02E+00	2.15E+01	1.73E+01	1.21E+01	2.22E+00
DRUP01010122T	4.47E+02	2.69E+02	2.41E+02	3.56E+01	5.79E+00
CPCT02330095T	4.04E+00	1.96E+01	1.73E+01	6.12E+00	7.89E-01
CPCT02340075T	6.03E+00	3.32E+01	3.40E+01	5.16E+00	8.26E-01
DRUP01010072T	2.93E+00	1.87E+01	1.44E+01	7.49E+00	1.89E+00
CPCT02330087T	1.80E+00	5.19E+00	9.98E+00	7.06E+00	2.30E+00
CPCT02240010T	4.43E+00	1.74E+01	1.58E+01	5.99E+00	1.91E+00
CPCT02110062T	3.19E+00	2.29E+01	9.22E+00	2.50E+01	1.59E+00
WIDE01010038T	1.90E+00	2.90E+00	3.94E+00	3.80E+00	1.97E+00
CPCT02050325T	3.43E+00	1.52E+01	7.87E+00	1.18E+01	2.32E+00
CPCT02050327T	4.35E+00	2.61E+01	2.17E+01	8.71E+00	9.41E-01
CPCT02050329T	4.30E+00	2.04E+01	1.51E+01	9.80E+00	1.78E+00
WIDE01010060T	2.41E+00	5.35E+00	4.68E+00	4.12E+00	1.06E+00
WIDE01010100T	3.17E+00	1.21E+01	1.23E+01	2.43E+00	1.15E+00
DRUP01340006T	3.16E+00	1.29E+01	2.47E+01	1.54E+01	2.19E+00
CPCT02220036T	3.39E+00	1.12E+01	1.04E+01	4.35E+00	1.58E+00
WIDE01010066T	4.02E+00	1.47E+01	1.14E+01	6.96E+00	1.13E+00
WIDE01010077T	2.97E+00	1.80E+01	1.50E+01	5.53E+00	1.14E+00
CPCT02040226T	4.32E+00	2.78E+01	2.75E+01	4.70E+00	7.78E-01
CPCT02330098T	2.53E+00	4.24E+00	4.89E+00	7.95E+00	6.30E-01
WIDE01010091T	2.47E+00	1.25E+01	1.03E+01	4.52E+00	1.08E+00
CPCT02110064T	2.69E+00	1.14E+01	8.86E+00	5.02E+00	8.74E-01
WIDE01010063T	1.91E+00	5.65E+00	3.73E+00	6.26E+00	9.84E-01
WIDE01010097T	2.36E+00	1.20E+01	1.16E+01	2.82E+00	6.49E-01
WIDE01010096T	2.73E+00	7.60E+00	1.13E+01	1.65E+01	6.07E-01
CPCT02370022T	3.76E+00	2.15E+01	2.14E+01	4.32E+00	1.84E+00
CPCT02020695T	2.41E+00	1.43E+01	4.75E+00	1.49E+01	7.89E-01
CPCT02100201T	3.89E+00	1.84E+01	1.78E+01	4.32E+00	8.86E-01
CPCT02050335T	2.25E+00	5.59E+00	3.70E+00	6.02E+00	2.21E+00
CPCT02160040T	3.31E+00	5.10E+00	3.19E+01	3.11E+01	3.59E+00
CPCT02240012T	2.60E+00	5.39E+00	7.34E+00	1.16E+01	1.41E+00
WIDE01010128T	4.38E+00	2.14E+01	2.35E+01	2.16E+00	1.94E+00
CPCT02220081T	2.20E+00	8.33E+00	7.41E+00	3.35E+00	1.04E+00
CPCT02100165T	2.69E+00	7.62E+00	4.98E+00	5.82E+00	1.55E+00
DRUP01230004T	5.22E+02	2.80E+02	2.52E+02	3.64E+01	5.29E+00
DRUP01060002T	3.03E+00	2.32E+01	1.36E+01	1.35E+01	2.01E+00
WIDE01010206T	2.20E+00	4.29E+00	5.21E+00	4.69E+00	3.76E+00
WIDE01010001T	2.49E+00	9.02E+00	8.76E+00	2.04E+00	7.90E-01
CPCT02120112T	4.81E+00	2.93E+01	2.41E+01	9.88E+00	1.98E+00
CPCT02120119T	3.93E+00	1.91E+01	1.51E+01	7.82E+00	3.80E-01
WIDE01010154T	2.70E+00	1.19E+01	6.56E+00	1.16E+01	6.96E-01
CPCT02370020T	4.38E+00	1.87E+01	1.59E+01	6.69E+00	8.01E-01
CPCT02230090T	3.93E+00	2.09E+01	1.35E+01	1.12E+01	1.42E+00
CPCT02210048T	1.55E+00	4.90E+00	3.99E+00	6.27E+00	1.53E+00
WIDE01010159T	6.08E+00	2.69E+01	2.81E+01	5.37E+00	8.72E-01
WIDE01010179T	3.49E+00	2.24E+01	2.23E+01	3.66E+00	1.06E+00
WIDE01010177T	2.38E+00	9.95E+00	8.51E+00	4.22E+00	1.46E+00
WIDE01010166T	3.63E+00	1.17E+01	1.75E+01	2.84E+01	1.10E+00
CPCT02130069T	2.92E+00	1.81E+01	1.77E+01	3.24E+00	1.18E+00
WIDE01010168T	4.47E+00	1.80E+01	1.87E+01	3.49E+00	1.51E+00
CPCT02340074T	3.91E+00	1.89E+01	1.32E+01	1.05E+01	2.17E+00
CPCT02290032T	2.99E+00	1.12E+01	9.53E+00	4.90E+00	3.66E-01
WIDE01010200T	4.40E+00	7.48E+00	6.88E+00	8.52E+00	1.08E+00
DRUP01340016T	4.30E+02	1.95E+02	4.90E+02	4.83E+00	6.97E+00
WIDE01010228T	3.42E+00	2.83E+01	2.20E+01	9.98E+00	7.10E-01
WIDE01010227T	4.49E+00	2.81E+01	2.79E+01	4.71E+00	1.10E+00
WIDE01010232T	3.86E+00	1.85E+01	1.86E+01	3.35E+00	6.33E-01
WIDE01010196T	3.08E+00	1.76E+01	1.80E+01	3.08E+00	1.31E+00
CPCT02050352T	3.82E+00	1.53E+01	1.71E+01	3.04E+00	3.20E+00
CPCT02100173T	3.57E+00	1.51E+01	1.43E+01	5.51E+00	3.31E+00
CPCT02210049T	3.37E+00	1.46E+01	1.07E+01	6.83E+00	1.72E+00
WIDE01010236T	3.11E+00	1.46E+01	1.40E+01	3.32E+00	1.24E+00
CPCT02210050T	4.23E+00	3.21E+01	3.22E+01	3.50E+00	1.33E+00
WIDE01010218T	5.91E+00	3.68E+01	3.87E+01	4.56E+00	1.62E+00
WIDE01010261T	3.63E+00	2.44E+01	2.37E+01	4.08E+00	8.65E-01
CPCT02350002T	5.62E+00	1.98E+01	1.41E+01	1.10E+01	2.26E+00
CPCT02130089T	4.07E+00	1.30E+01	8.26E+00	1.53E+01	1.18E+00
WIDE01010251T	2.29E+00	8.64E+00	6.46E+00	4.28E+00	1.27E+00
WIDE01010273T	2.10E+00	9.16E+00	8.28E+00	2.51E+00	7.30E-01
WIDE01010252T	2.56E+00	2.18E+01	2.14E+01	3.40E+00	1.21E+00
WIDE01010258T	2.29E+00	9.34E+00	7.38E+00	4.14E+00	1.38E+00
WIDE01010291T	4.22E+00	1.02E+01	7.67E+00	7.85E+00	8.11E-01
CPCT02120124T	2.77E+00	1.39E+01	1.07E+01	6.47E+00	2.29E+00
WIDE01010269T	3.02E+00	8.43E+00	1.10E+01	1.79E+01	2.29E+00
CPCT02060231T	4.06E+00	1.09E+01	1.17E+01	4.53E+00	4.04E+00
WIDE01010300T	3.27E+00	1.45E+01	1.03E+01	7.46E+00	1.68E+00
WIDE01010319T	3.64E+00	1.46E+01	1.92E+01	3.74E+00	5.18E+00
WIDE01010327T	2.83E+00	1.51E+01	1.56E+01	2.33E+00	7.71E-01
CPCT02230100T	6.10E+00	3.14E+01	3.21E+01	7.08E+00	3.15E+00
WIDE01010338T	4.88E+00	2.68E+01	2.49E+01	6.53E+00	1.76E+00
CPCT02380040T	2.35E+00	1.15E+01	1.10E+01	4.08E+00	2.23E+00
WIDE01010299T	2.96E+00	7.75E+00	6.26E+00	5.31E+00	2.81E+00
WIDE01010353T	1.74E+00	7.17E+00	3.91E+00	5.19E+00	5.41E-01
CPCT02190017T	1.80E+00	6.56E+00	4.68E+00	5.20E+00	2.41E+00
WIDE01010366T	3.03E+00	2.96E+01	2.90E+01	3.87E+00	1.23E+00
CPCT02190037T	2.52E+00	1.08E+01	1.04E+01	5.10E+00	4.48E+00
WIDE01010389T	1.32E+00	5.44E+00	4.08E+00	2.47E+00	5.76E-01
CPCT02050354T	3.21E+00	1.46E+01	1.20E+01	5.51E+00	9.98E-01
CPCT02040122T	2.19E+00	1.33E+01	1.12E+01	4.26E+00	1.83E+00
DRUP01070080T	3.93E+02	4.32E+02	5.73E+01	3.91E+01	3.84E+00
WIDE01010027T	2.06E+00	8.13E+00	7.37E+00	2.49E+00	1.07E+00
CPCT02050358T	6.48E+00	5.94E+01	6.19E+01	4.44E+00	1.10E+00
WIDE01010407T	3.86E+00	9.20E+00	1.05E+01	4.82E+00	3.45E+00
DRUP01050026T	3.80E+00	1.14E+01	8.54E+00	1.35E+01	2.18E+00
CPCT02060136T	5.05E+00	1.39E+01	1.44E+01	8.08E+00	6.92E+00
CPCT02290036T	2.41E+00	1.86E+01	1.87E+01	2.40E+00	4.28E-01
WIDE01010426T	2.34E+00	1.22E+01	1.18E+01	2.68E+00	7.36E-01
WIDE01010379T	1.77E+00	7.67E+00	5.46E+00	4.26E+00	1.14E+00
CPCT02390022T	2.12E+00	9.39E+00	4.19E+00	8.69E+00	8.71E-01
WIDE01010429T	2.96E+00	1.58E+01	1.32E+01	5.38E+00	2.21E+00
WIDE01010434T	3.06E+00	4.45E+00	5.26E+00	3.19E+00	1.43E+00
CPCT02050355T	3.80E+00	2.43E+01	2.08E+01	7.47E+00	1.16E+00
CPCT02010835T	7.18E+00	1.68E+01	1.27E+01	1.26E+01	1.27E+00
DRUP01020053T	5.83E+02	2.10E+02	4.92E+02	4.47E+01	6.57E+00
DRUP01040016T	4.25E+02	2.64E+02	2.09E+02	2.09E+01	5.12E+00
CPCT02010841T	4.42E+00	1.41E+01	1.14E+01	7.46E+00	1.63E+00
WIDE01010441T	2.75E+00	6.06E+00	1.76E+01	1.33E+01	9.28E-01
CPCT02010786T	3.04E+02	2.20E+02	1.10E+02	1.61E+01	3.67E+00
WIDE01010439T	1.77E+00	1.09E+01	9.02E+00	3.40E+00	4.07E-01
CPCT02010839T	3.03E+00	1.81E+01	1.34E+01	7.20E+00	7.34E-01
DRUP01050025T	5.89E+00	6.61E+00	2.70E+01	2.97E+01	1.14E+00
WIDE01010446T	2.35E+00	7.81E+00	4.72E+00	7.36E+00	1.66E+00
WIDE01010447T	3.32E+00	1.91E+01	2.12E+01	2.40E+00	1.05E+00
WIDE01010425T	6.14E+00	2.54E+01	2.92E+01	3.78E+00	2.29E+00
WIDE01010442T	5.89E+00	3.23E+01	3.38E+01	4.88E+00	1.61E+00
WIDE01010451T	1.50E+01	4.78E+01	4.49E+01	2.14E+01	1.83E+00
CPCT02160049T	3.96E+00	1.77E+01	7.81E+00	1.81E+01	2.06E+00
WIDE01010456T	3.43E+00	1.51E+01	1.33E+01	6.10E+00	2.62E+00
CPCT02330111T	3.31E+00	1.39E+01	1.50E+01	3.29E+00	6.36E-01
CPCT02120136T	5.50E-01	7.55E+00	5.15E+00	3.00E+00	2.89E-01
CPCT02030493T	1.52E+00	4.36E+00	3.97E+00	2.23E+00	1.14E+00
CPCT02020757T	5.43E+00	3.15E+01	2.92E+01	7.77E+00	2.01E+00
DRUP01030018T	6.06E+02	2.74E+02	3.73E+02	3.88E+01	5.86E+00
CPCT02060239T	3.15E+00	1.19E+01	6.93E+00	1.56E+01	5.81E-01
CPCT02330112T	3.96E+00	1.19E+01	3.42E+01	4.25E+01	9.93E-01
DRUP01330008T	4.01E+00	1.54E+01	1.23E+01	8.76E+00	2.73E+00
CPCT02330043T	3.56E+00	1.82E+01	3.97E+01	2.70E+01	2.61E+00
CPCT02010873T	2.54E+00	1.31E+01	1.18E+01	3.74E+00	6.87E-01
CPCT02010860T	2.28E+00	7.44E+00	6.56E+00	2.90E+00	3.00E-01
CPCT02090050T	1.81E+00	1.16E+01	8.90E+00	4.41E+00	6.09E-01
CPCT02380047T	2.63E+00	1.47E+01	1.32E+01	4.59E+00	1.95E+00
CPCT02050375T	4.33E+00	2.33E+01	2.51E+01	3.86E+00	2.97E+00
CPCT02390027T	1.78E+00	6.45E+00	5.01E+00	3.04E+00	5.21E-01
DRUP01050028T	1.93E+02	1.18E+02	8.55E+01	7.11E+00	1.87E+00
CPCT02310013T	3.91E+00	2.54E+01	2.29E+01	6.46E+00	2.09E+00
CPCT02120145T	1.30E+00	8.11E+00	5.59E+00	4.06E+00	5.36E-01
WIDE01010606T	3.27E+02	7.91E+02	1.09E+03	0.00E+00	1.54E+01
CPCT02110071T	4.56E+00	2.31E+01	2.00E+01	7.44E+00	1.88E+00
CPCT02320005T	4.14E+00	1.87E+01	1.67E+01	6.82E+00	2.98E+00
CPCT02290044T	3.41E+00	1.53E+01	1.21E+01	7.28E+00	2.74E+00
CPCT02020758T	1.58E+00	9.11E+00	7.46E+00	2.94E+00	4.52E-01
DRUP01010047TII	3.59E+02	2.99E+02	6.11E+01	1.62E+01	3.64E+00
CPCT02010880T	2.40E+00	9.80E+00	6.28E+00	5.89E+00	9.85E-01
CPCT02010884T	2.21E+00	7.21E+00	5.66E+00	5.33E+00	2.79E+00
WIDE01010460T	5.72E+02	2.12E+02	5.04E+02	3.29E+01	7.37E+00
CPCT02010882T	5.26E+02	2.27E+02	3.62E+02	2.78E+01	5.12E+00
CPCT02080244T	2.80E+00	1.49E+01	1.16E+01	6.30E+00	1.78E+00
CPCT02010881T	3.94E+00	1.34E+01	1.09E+01	6.03E+00	7.27E-01
CPCT02170033T	2.32E+00	6.35E+00	6.58E+00	1.18E+01	1.19E+00
CPCT02120079T	2.55E+00	1.63E+01	1.30E+01	5.52E+00	4.98E-01
CPCT02040258T	4.26E+00	7.17E+00	6.89E+00	8.66E+00	5.13E+00
CPCT02040269T	3.37E+00	1.32E+01	5.53E+00	1.35E+01	1.60E+00
CPCT02090059T	3.82E+00	1.15E+01	1.38E+01	2.24E+01	1.83E+00
CPCT02330102T	2.64E+00	6.56E+00	5.60E+00	7.22E+00	1.29E+00
CPCT02390033T	2.86E+00	1.23E+01	9.37E+00	6.16E+00	6.59E-01
CPCT02030514T	3.15E+00	2.06E+01	7.45E+00	1.94E+01	1.67E+00
CPCT02010898T	1.62E-01	1.37E+01	1.01E+01	4.44E+00	5.77E-01
CPCT02110073T	3.77E+00	1.56E+01	1.54E+01	3.40E+00	5.42E-01
CPCT02340095T	2.35E+00	5.12E+00	5.13E+00	8.04E+00	1.04E+00
CPCT02050387T	2.48E+00	1.83E+01	1.74E+01	3.22E+00	5.27E-01
CPCT02390034T	5.99E+00	2.09E+01	1.67E+01	1.00E+01	3.15E+00
CPCT02130144T	3.73E+00	4.18E+01	3.63E+01	9.07E+00	1.14E+00
CPCT02210064T	9.18E+00	2.59E+01	3.01E+01	5.08E+00	9.73E-01
CPCT02410008T	1.61E+00	7.93E+00	6.35E+00	2.94E+00	4.47E-01
CPCT02170037T	3.22E+00	4.53E+00	5.96E+00	7.51E+00	5.67E+00
