NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	318.625	18.782	73.502	11.957	41.042	0.989	1000000.0
2	339.49	18.651	78.394	11.735	8.258	0.989	1000000.0
3	323.157	18.54	74.316	11.683	8.258	0.989	1000000.0
4	324.622	18.428	74.437	11.598	24.65	0.99	1000000.0
5	320.794	18.574	72.592	11.577	0.062	0.99	1000000.0
6	335.648	18.766	77.849	11.889	8.26	0.989	1000000.0
7	343.116	18.696	80.752	11.842	24.649	0.989	1000000.0
8	320.515	18.581	70.028	11.686	16.457	0.989	1000000.0
9	347.715	18.759	81.003	11.88	16.454	0.989	1000000.0
10	342.637	19.007	80.091	11.982	32.853	0.989	1000000.0
11	336.867	18.935	78.166	12.08	24.65	0.989	1000000.0
12	333.913	18.722	75.748	11.649	98.414	0.99	1000000.0
13	320.385	18.72	73.36	11.861	8.258	0.989	1000000.0
14	325.812	18.972	74.311	12.062	0.071	0.988	1000000.0
15	315.788	18.672	72.242	11.754	24.649	0.989	1000000.0
16	340.699	18.783	79.416	11.732	0.06	0.99	1000000.0
17	334.456	19.107	75.545	12.335	24.652	0.989	1000000.0
18	344.543	18.432	81.865	11.465	0.061	0.99	1000000.0
19	327.72	18.626	75.066	11.839	0.062	0.989	1000000.0
20	311.192	18.678	69.439	11.75	0.061	0.989	1000000.0
21	314.809	18.634	71.084	11.633	0.069	0.989	1000000.0
22	330.696	18.756	74.928	11.868	16.455	0.99	1000000.0
23	343.326	19.216	81.707	12.263	57.439	0.989	1000000.0
24	347.849	18.63	84.564	11.675	24.649	0.989	1000000.0
25	326.914	19.435	73.663	12.45	8.263	0.988	1000000.0
26	325.048	18.693	73.723	11.874	16.456	0.989	1000000.0
27	336.182	18.742	78.301	11.9	41.043	0.99	1000000.0
28	338.484	19.194	79.319	12.475	0.064	0.987	1000000.0
29	327.619	18.678	75.47	11.876	0.061	0.989	1000000.0
30	342.094	18.633	79.968	11.93	32.845	0.988	1000000.0
31	329.117	18.373	75.614	11.697	24.647	0.989	1000000.0
32	325.121	18.67	74.845	11.858	8.26	0.989	1000000.0
33	347.203	18.592	80.69	11.746	0.063	0.989	1000000.0
34	338.465	18.978	77.669	12.163	8.26	0.989	1000000.0
35	315.642	18.681	74.975	11.998	0.061	0.988	1000000.0
36	328.981	19.055	73.532	12.128	16.458	0.988	1000000.0
37	327.875	18.879	74.373	11.927	8.261	0.989	1000000.0
38	339.997	18.819	76.564	11.955	0.065	0.989	1000000.0
39	324.705	18.793	76.097	11.8	16.456	0.989	1000000.0
40	340.955	19.099	81.449	12.4	0.067	0.988	1000000.0
41	326.467	19.117	72.24	12.154	0.064	0.989	1000000.0
42	330.072	18.632	76.216	11.664	24.648	0.99	1000000.0
43	347.315	18.848	84.133	11.954	0.062	0.989	1000000.0
44	315.129	18.879	70.191	11.827	0.064	0.989	1000000.0
45	312.276	18.78	70.66	11.901	16.457	0.988	1000000.0
46	311.999	18.681	69.394	11.645	0.064	0.989	1000000.0
47	327.961	18.724	75.038	11.797	8.259	0.989	1000000.0
48	321.323	18.957	72.724	12.109	8.26	0.989	1000000.0
49	335.364	18.612	78.481	11.596	24.649	0.99	1000000.0
50	337.28	18.656	81.985	11.7	8.26	0.99	1000000.0
51	327.496	19.088	72.919	12.184	0.066	0.988	1000000.0
52	329.181	18.797	77.926	12.144	8.26	0.989	1000000.0
53	333.005	18.858	77.225	11.93	0.062	0.989	1000000.0
54	324.792	18.623	73.639	11.856	0.062	0.989	1000000.0
55	326.32	18.83	74.322	11.999	49.237	0.989	1000000.0
56	333.912	18.952	77.973	12.124	8.259	0.988	1000000.0
57	335.388	18.541	77.392	11.845	32.847	0.989	1000000.0
58	346.38	18.659	79.601	11.634	16.458	0.99	1000000.0
59	346.51	18.738	82.549	11.956	8.26	0.989	1000000.0
60	321.893	18.705	73.116	11.561	8.259	0.989	1000000.0
61	347.911	18.855	81.631	11.978	24.649	0.989	1000000.0
62	325.968	18.866	74.955	11.759	16.455	0.989	1000000.0
63	364.298	18.711	90.216	11.752	8.257	0.99	1000000.0
64	330.774	18.725	73.791	11.816	16.453	0.989	1000000.0
65	359.489	18.618	90.338	11.59	8.257	0.99	1000000.0
66	319.865	18.909	71.543	11.972	0.066	0.989	1000000.0
67	346.135	18.537	82.296	11.827	0.063	0.989	1000000.0
68	317.702	18.877	70.682	11.948	24.652	0.988	1000000.0
69	328.927	18.87	74.932	11.806	24.651	0.989	1000000.0
70	320.264	18.949	70.543	12.202	8.259	0.989	1000000.0
71	341.229	19.083	78.672	12.234	24.651	0.988	1000000.0
72	326.108	18.988	73.367	11.95	16.456	0.989	1000000.0
73	315.183	18.808	73.13	11.881	0.063	0.989	1000000.0
74	333.61	18.634	78.03	11.644	0.063	0.99	1000000.0
75	336.173	19.005	78.033	12.119	16.457	0.988	1000000.0
76	312.657	18.752	70.362	11.971	16.455	0.989	1000000.0
