Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP112130	2.05E+00	1.46E+00	7.54E-01	1.46E+00	4.39E-01
SP112133	3.04E+00	1.68E+00	8.20E-01	2.32E+00	6.51E-01
SP98925	1.50E+00	1.26E+00	6.94E-01	1.55E+00	3.86E-01
SP112138	1.69E+00	1.55E+00	1.17E+00	1.47E+00	3.22E-01
SP112141	2.77E+00	1.59E+00	1.05E+00	2.54E+00	4.59E-01
SP98927	2.16E+00	1.63E+00	8.79E-01	1.84E+00	3.98E-01
SP112147	2.21E+00	1.63E+00	7.86E-01	1.49E+00	5.39E-01
SP112152	1.97E+00	1.83E+00	1.00E+00	1.46E+00	1.16E+00
SP112156	1.54E+00	1.27E+00	5.94E-01	8.70E-01	1.00E-02
SP98933	2.03E+00	1.66E+00	8.20E-01	1.34E+00	0.00E+00
SP112160	2.10E+00	1.74E+00	8.12E-01	1.73E+00	6.72E-01
SP98937	8.15E-01	6.47E-01	2.18E-01	5.93E-01	0.00E+00
SP112165	2.16E+00	1.63E+00	6.38E-01	1.75E+00	4.66E-01
SP112168	2.81E+00	2.07E+00	7.08E-01	2.29E+00	3.62E-01
SP98941	2.91E+00	2.19E+00	7.75E-01	2.01E+00	5.26E-01
SP112170	2.91E+00	2.21E+00	9.93E-01	2.31E+00	7.14E-01
SP112174	1.76E+00	1.11E+00	6.44E-01	1.66E+00	8.14E-01
SP98945	1.56E+00	1.16E+00	6.44E-01	1.45E+00	0.00E+00
SP112178	3.57E+00	2.55E+00	1.03E+00	2.90E+00	7.04E-01
SP112180	2.44E+00	1.79E+00	9.09E-01	2.02E+00	5.96E-01
SP98949	2.96E+00	2.58E+00	1.08E+00	1.77E+00	8.24E-01
SP112182	1.81E+00	1.22E+00	6.57E-01	1.45E+00	1.32E-01
SP98953	3.04E+00	2.95E+00	1.58E+00	2.09E+00	6.84E-01
SP112186	1.91E+00	1.32E+00	8.72E-01	1.68E+00	4.10E-01
SP98955	4.78E+00	2.60E+00	1.27E+00	4.00E+00	6.64E-01
SP112188	1.71E+00	1.20E+00	5.78E-01	1.28E+00	4.30E-01
SP112190	3.19E+00	2.40E+00	1.05E+00	2.65E+00	7.46E-01
SP112192	2.77E+00	1.64E+00	9.65E-01	2.10E+00	0.00E+00
SP112194	2.53E+00	1.99E+00	9.19E-01	1.74E+00	0.00E+00
SP98959	1.52E+00	1.23E+00	4.48E-01	1.43E+00	0.00E+00
SP112196	2.75E+00	1.95E+00	9.96E-01	2.16E+00	3.77E-01
SP112198	2.24E+00	1.50E+00	8.26E-01	1.52E+00	4.90E-01
SP112201	1.25E+00	8.87E-01	4.74E-01	1.08E+00	0.00E+00
SP98965	2.20E+00	1.98E+00	9.54E-01	1.84E+00	5.42E-01
SP112205	2.50E+00	1.84E+00	9.77E-01	1.99E+00	2.28E-01
SP112208	2.59E+00	2.41E+00	1.14E+00	2.14E+00	4.07E-01
SP98967	1.78E+00	1.48E+00	8.85E-01	1.20E+00	4.84E-01
SP112210	2.78E+00	2.14E+00	1.03E+00	2.10E+00	3.74E-01
SP112211	2.14E+00	2.17E+00	1.02E+00	2.34E+00	1.24E+00
SP98973	3.85E+00	2.71E+00	1.84E+00	4.19E+00	5.58E-01
SP112213	2.57E+00	1.99E+00	8.12E-01	2.10E+00	6.41E-01
SP50097	4.18E+00	3.43E+00	1.37E+00	2.54E+00	3.40E-01
SP112215	2.58E+00	1.74E+00	7.27E-01	1.86E+00	4.46E-01
SP112217	3.22E+00	1.78E+00	9.33E-01	2.96E+00	5.30E-01
SP98975	1.53E+00	1.33E+00	5.93E-01	1.30E+00	3.70E-01
SP112219	3.10E+00	2.08E+00	1.19E+00	2.46E+00	5.50E-01
SP112221	1.34E+00	1.02E+00	4.50E-01	9.93E-01	0.00E+00
SP112228	2.09E+00	1.63E+00	8.13E-01	1.75E+00	5.87E-01
SP50099	2.36E+00	2.16E+00	1.13E+00	1.72E+00	1.21E+00
SP98981	1.99E+00	1.70E+00	9.33E-01	1.80E+00	9.44E-01
SP112234	2.88E+00	2.33E+00	1.20E+00	2.33E+00	7.17E-01
SP98985	2.69E+00	2.14E+00	7.74E-01	1.71E+00	0.00E+00
SP112237	2.14E+00	1.55E+00	9.25E-01	1.43E+00	1.64E-01
SP98989	1.43E+00	1.27E+00	6.15E-01	9.82E-01	2.68E-01
SP112241	2.12E+00	1.73E+00	6.90E-01	1.71E+00	0.00E+00
SP112245	1.52E+00	1.20E+00	7.28E-01	1.19E+00	4.50E-01
SP98991	1.62E+00	1.02E+00	7.08E-01	1.45E+00	3.85E-01
SP112248	2.58E+00	1.48E+00	9.14E-01	2.22E+00	3.78E-01
SP112051	2.45E+00	1.96E+00	9.90E-01	2.00E+00	6.13E-01
SP98997	2.86E+00	2.02E+00	8.98E-01	2.36E+00	4.01E-01
SP112252	3.00E+00	2.69E+00	1.38E+00	1.94E+00	4.32E-02
SP99001	1.44E+00	1.06E+00	5.61E-01	1.10E+00	6.61E-02
SP112257	5.35E-01	3.07E-01	0.00E+00	5.20E-01	8.00E-02
SP99007	1.79E+00	1.39E+00	8.32E-01	1.59E+00	1.15E-01
SP112261	1.90E+00	9.46E-01	4.59E-01	1.70E+00	5.60E-01
SP50101	2.32E+00	1.21E+00	7.11E-01	2.01E+00	6.32E-01
SP112265	2.26E+00	1.73E+00	8.29E-01	1.75E+00	7.56E-01
SP112268	2.72E+00	1.76E+00	9.34E-01	2.22E+00	6.63E-01
SP99011	2.57E+00	1.88E+00	1.02E+00	2.08E+00	1.08E+00
SP112269	2.20E+00	1.79E+00	8.09E-01	1.73E+00	4.63E-01
SP99013	2.44E+00	1.83E+00	6.77E-01	2.92E+00	2.08E+00
SP112273	3.20E+00	2.92E+00	1.59E+00	2.45E+00	6.99E-01
SP112274	1.28E+00	6.77E-01	4.18E-01	9.61E-01	2.37E-01
SP50105	2.09E+00	1.47E+00	7.01E-01	1.95E+00	6.15E-01
SP112276	1.22E+00	1.02E+00	3.65E-01	8.12E-01	2.61E-02
SP99019	2.34E+00	1.77E+00	9.33E-01	1.88E+00	1.66E-01
SP99021	1.98E+00	1.66E+00	7.39E-01	1.62E+00	4.25E-01
SP112283	1.33E+00	7.96E-01	3.46E-01	1.15E+00	0.00E+00
SP112288	2.31E+00	1.85E+00	8.30E-01	1.94E+00	4.04E-01
SP99025	2.26E+00	1.69E+00	9.71E-01	1.86E+00	5.77E-01
SP112290	2.95E+00	2.32E+00	8.52E-01	2.48E+00	4.91E-01
SP99029	1.91E+00	1.45E+00	6.45E-01	1.33E+00	2.84E-01
SP99033	2.27E+00	2.08E+00	8.70E-01	1.39E+00	2.48E-01
SP99037	9.74E-01	6.75E-01	2.66E-01	8.28E-01	1.58E-01
SP99041	1.92E+00	1.83E+00	7.31E-01	1.61E+00	4.58E-01
SP99045	2.78E+00	1.76E+00	1.03E+00	2.21E+00	1.02E+00
SP112300	1.57E+00	1.64E+00	6.19E-01	1.32E+00	3.40E-01
SP99049	3.20E+00	1.73E+00	7.64E-01	2.91E+00	8.40E-01
SP112304	2.08E+00	1.68E+00	6.75E-01	1.98E+00	0.00E+00
SP50107	3.20E+00	2.45E+00	1.06E+00	2.17E+00	9.10E-01
SP112310	2.81E+00	1.72E+00	8.33E-01	2.50E+00	6.21E-01
SP99053	1.77E+00	1.25E+00	7.17E-01	1.30E+00	3.15E-01
SP99057	9.06E-01	4.48E-01	1.43E-01	9.01E-01	0.00E+00
SP99061	3.97E+00	3.39E+00	1.29E+00	2.30E+00	0.00E+00
SP50109	2.14E+00	1.56E+00	6.52E-01	1.93E+00	3.55E-01
SP99065	1.97E+00	1.61E+00	9.36E-01	1.43E+00	5.72E-01
SP106993	3.22E+00	2.57E+00	1.13E+00	2.22E+00	8.70E-01
SP50111	1.61E+00	1.47E+00	7.37E-01	1.29E+00	5.19E-01
SP99069	2.50E+00	1.72E+00	6.19E-01	2.59E+00	9.59E-01
SP99073	2.65E+00	1.84E+00	7.80E-01	2.21E+00	4.29E-01
SP99077	2.00E+00	1.35E+00	4.82E-01	1.58E+00	9.47E-02
SP99081	2.24E+00	1.83E+00	9.00E-01	2.06E+00	2.61E-02
SP99085	2.89E+00	1.99E+00	8.38E-01	2.20E+00	3.03E-01
SP99089	2.21E+00	1.74E+00	8.31E-01	1.62E+00	3.13E-01
SP99093	2.16E+00	1.64E+00	8.23E-01	1.62E+00	6.97E-02
SP99097	1.23E+00	1.06E+00	5.31E-01	8.48E-01	6.99E-01
SP99101	1.79E+00	1.78E+00	8.17E-01	1.28E+00	5.26E-01
SP106998	2.99E+00	2.21E+00	8.27E-01	2.18E+00	4.76E-01
SP99105	1.73E+00	1.29E+00	5.54E-01	1.30E+00	6.46E-01
SP99109	2.75E+00	2.33E+00	9.78E-01	1.97E+00	5.00E-01
SP50113	3.36E+00	2.55E+00	1.23E+00	2.61E+00	7.83E-01
SP50115	1.88E+00	1.40E+00	6.12E-01	1.79E+00	4.83E-01
SP50117	2.33E+00	1.92E+00	9.38E-01	1.90E+00	9.60E-01
SP107004	2.12E+00	1.73E+00	9.29E-01	2.02E+00	6.37E-01
SP99117	2.21E+00	1.75E+00	1.04E+00	1.36E+00	5.18E-01
SP99121	2.82E+00	1.95E+00	9.44E-01	1.80E+00	6.04E-01
SP107007	2.89E+00	2.08E+00	7.34E-01	2.15E+00	0.00E+00
SP99125	1.92E+00	1.43E+00	7.49E-01	1.40E+00	4.67E-01
SP99129	2.41E+00	1.87E+00	8.95E-01	2.19E+00	5.29E-01
SP99133	2.13E+00	1.39E+00	7.52E-01	1.69E+00	4.22E-02
SP50119	2.19E+00	1.70E+00	1.16E+00	1.75E+00	4.39E-01
SP99137	2.86E+00	2.03E+00	1.10E+00	2.17E+00	8.47E-01
SP50121	1.52E+00	1.16E+00	3.29E-01	1.14E+00	0.00E+00
SP50123	2.87E+00	2.34E+00	1.27E+00	1.79E+00	5.60E-01
SP99141	2.00E+00	1.99E+00	1.23E+00	1.46E+00	6.75E-01
SP50125	2.24E+00	1.43E+00	7.96E-01	2.18E+00	3.93E-01
SP99145	1.58E+00	1.63E+00	1.12E+00	9.65E-01	1.53E-01
SP99149	1.94E+00	1.59E+00	9.00E-01	1.55E+00	2.95E-01
SP50129	2.13E+00	1.66E+00	7.40E-01	1.56E+00	4.97E-01
SP99153	1.34E+00	7.64E-01	4.07E-01	1.10E+00	2.42E-01
SP99157	2.13E+00	1.61E+00	7.83E-01	1.61E+00	9.36E-01
SP99161	2.19E+00	1.37E+00	6.92E-01	2.00E+00	5.21E-01
SP99165	2.10E+00	1.55E+00	8.28E-01	1.75E+00	4.52E-01
SP50131	2.99E+00	2.83E+00	2.02E+00	3.04E+00	6.10E-01
SP50133	1.76E+00	1.05E+00	5.12E-01	1.32E+00	2.23E-02
SP99169	1.12E+00	8.35E-01	5.01E-01	8.78E-01	3.02E-01
SP50135	2.07E+00	1.26E+00	8.10E-01	1.85E+00	6.13E-01
SP50137	1.38E+00	1.26E+00	6.43E-01	1.09E+00	4.56E-01
SP99173	2.21E+00	1.56E+00	6.51E-01	1.91E+00	4.95E-01
SP99177	2.26E+00	1.88E+00	8.98E-01	1.25E+00	8.61E-01
SP99181	1.83E+00	1.27E+00	4.44E-01	1.48E+00	3.11E-01
SP50139	1.35E+00	1.06E+00	3.68E-01	1.31E+00	1.36E-01
SP107010	2.16E+00	1.85E+00	8.97E-01	1.93E+00	9.33E-01
SP99189	1.22E+00	9.52E-01	4.88E-01	1.10E+00	0.00E+00
SP50141	5.30E-01	1.38E-01	0.00E+00	5.42E-01	1.09E-01
SP99193	1.91E+00	1.41E+00	5.39E-01	1.56E+00	1.18E-01
SP50145	1.81E+00	1.27E+00	6.84E-01	1.50E+00	5.10E-01
SP50147	3.05E+00	1.94E+00	1.06E+00	2.16E+00	7.36E-01
SP107012	0.00E+00	2.11E+01	2.12E+01	0.00E+00	7.16E-01
SP50149	2.54E+00	1.85E+00	1.18E+00	2.39E+00	4.64E-02
SP107017	1.76E+00	1.37E+00	6.67E-01	1.45E+00	1.00E-02
SP107019	2.12E+00	2.00E+00	7.77E-01	1.68E+00	5.86E-01
SP107023	1.91E+00	1.28E+00	6.20E-01	1.74E+00	4.01E-01
SP50151	1.89E+00	1.16E+00	7.04E-01	1.56E+00	4.62E-01
SP50153	2.46E+00	1.90E+00	9.58E-01	1.91E+00	2.00E-02
SP99197	4.57E+00	3.50E+00	1.80E+00	6.26E+00	6.50E-01
SP50155	3.10E+00	2.12E+00	1.18E+00	2.36E+00	7.74E-01
SP99201	1.74E+00	1.62E+00	7.07E-01	1.23E+00	2.93E-01
SP50157	2.16E+00	1.41E+00	6.92E-01	1.77E+00	3.20E-01
SP99205	1.68E+00	1.23E+00	4.79E-01	1.57E+00	5.30E-02
SP50159	2.82E+00	2.01E+00	9.86E-01	2.38E+00	4.99E-01
SP50161	2.65E+00	1.55E+00	7.25E-01	2.37E+00	5.00E-02
SP107025	2.38E+00	1.20E+00	7.47E-01	2.55E+00	6.42E-01
SP107028	7.85E-01	3.16E-01	2.61E-01	7.31E-01	0.00E+00
SP50163	2.10E+00	1.53E+00	8.16E-01	1.65E+00	0.00E+00
SP99217	1.53E+00	1.17E+00	6.63E-01	1.23E+00	4.88E-01
SP50165	2.31E+00	1.37E+00	9.42E-01	1.95E+00	5.32E-01
SP107030	2.04E+00	1.55E+00	8.73E-01	1.39E+00	3.21E-01
SP50167	2.16E+00	1.51E+00	7.90E-01	2.01E+00	4.90E-01
SP99229	1.92E+00	1.73E+00	8.00E-01	1.52E+00	4.76E-01
SP99233	2.00E+00	1.35E+00	6.85E-01	1.67E+00	7.44E-01
SP107032	8.41E-01	4.29E-01	0.00E+00	7.81E-01	3.76E-01
SP50169	2.86E+00	1.98E+00	8.16E-01	2.09E+00	5.36E-01
SP50171	2.52E+00	1.80E+00	8.43E-01	1.98E+00	0.00E+00
SP50173	1.77E+00	1.24E+00	5.19E-01	1.35E+00	0.00E+00
SP50175	7.73E-01	4.74E-01	1.23E-01	7.25E-01	0.00E+00
SP107034	1.44E+00	1.05E+00	4.88E-01	1.22E+00	0.00E+00
SP50179	2.10E+00	1.46E+00	6.75E-01	1.50E+00	0.00E+00
SP99237	1.67E+00	1.35E+00	8.94E-01	1.72E+00	9.60E-01
SP107037	2.78E+00	1.90E+00	8.46E-01	2.01E+00	6.31E-01
SP107041	1.59E+00	1.45E+00	6.97E-01	1.25E+00	4.16E-01
SP50181	2.30E+00	1.43E+00	6.38E-01	1.93E+00	0.00E+00
SP99249	1.84E+00	1.50E+00	8.70E-01	1.49E+00	4.07E-01
SP99253	2.42E+00	1.72E+00	1.13E+00	1.90E+00	3.62E-01
SP50183	2.57E+00	1.70E+00	8.62E-01	1.92E+00	2.00E-02
SP99257	3.07E+00	2.16E+00	1.30E+00	2.63E+00	4.98E-01
SP107044	1.29E+00	9.25E-01	4.92E-01	1.02E+00	2.81E-01
SP50185	2.46E+00	1.85E+00	7.28E-01	2.27E+00	5.43E-01
CPCT02020315T	2.64E+00	2.28E+00	1.50E+00	2.19E+00	2.46E+00
CPCT02020321T	5.25E-01	2.79E-01	2.02E-01	7.84E-01	8.68E-01
CPCT02020330T	2.32E+00	2.17E+00	1.18E+00	1.78E+00	1.60E+00
CPCT02010372T	7.00E-02	2.45E+00	1.69E+00	2.68E+00	2.52E+00
CPCT02020326T	2.31E+00	2.10E+00	1.01E+00	2.34E+00	1.78E+00
CPCT02020403T	2.64E+00	1.66E+00	1.07E+00	2.23E+00	1.85E+00
CPCT02040063T	3.42E+00	2.64E+00	1.98E+00	2.63E+00	2.18E+00
CPCT02060054T	3.84E+00	2.78E+00	1.39E+00	3.12E+00	2.27E+00
CPCT02060053T	1.29E+00	1.41E+00	6.35E-01	9.00E-01	1.35E+00
CPCT02020886T	2.58E+00	2.17E+00	1.59E+00	2.24E+00	2.26E+00
CPCT02130167T	2.29E+00	1.80E+00	1.21E+00	1.67E+00	1.98E+00
CPCT02080186T	2.49E+00	2.18E+00	1.31E+00	1.86E+00	1.80E+00
CPCT02130172T	1.84E+00	1.73E+00	8.31E-01	2.43E+00	1.48E+00
CPCT02020413TII	4.55E+00	4.88E-01	9.87E-01	5.01E+00	2.89E+00
CPCT02130180T	2.90E+00	1.87E+00	1.21E+00	2.71E+00	2.21E+00
CPCT02130057T	2.29E+00	1.94E+00	1.06E+00	1.83E+00	2.01E+00
CPCT02130186T	3.00E+00	2.56E+00	1.60E+00	1.82E+00	2.04E+00
CPCT02130184T	2.98E+00	2.52E+00	1.11E+00	2.33E+00	2.30E+00
CPCT02020690T	3.13E+00	1.86E+00	1.15E+00	2.39E+00	1.91E+00
CPCT02080215T	2.18E+00	1.86E+00	1.03E+00	2.10E+00	1.74E+00
