Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP99003	232	430	53	120	7
SP107076	370	129	38	1152	41
SP107078	134	85	23	81	3
SP107080	182	129	38	403	30
SP98898	365	226	25	71	19
SP107084	346	149	30	79	27
SP107088	90	62	24	78	8
SP107091	316	208	46	69	16
SP107094	108	67	15	14	0
SP112224	273	129	40	118	13
SP107097	256	158	26	79	15
SP107101	701	278	60	179	0
SP98900	268	185	27	76	4
SP107104	218	85	15	72	14
SP107109	92	132	19	49	0
SP107111	297	256	41	73	0
SP107115	7	2	4	0	4
SP98902	391	169	28	271	4
SP107119	327	307	35	52	7
SP98904	239	26	23	28	3
SP98909	569	156	31	94	4
SP107121	547	252	55	143	2
SP107123	268	212	21	88	11
SP98907	569	195	45	80	24
SP107132	64	19	8	9	0
SP107136	364	212	42	241	14
SP107141	117	65	18	52	4
SP98913	363	161	41	138	7
SP107146	274	194	37	81	8
SP107150	305	102	24	56	6
SP98915	156	201	30	29	10
SP107152	405	197	23	28	23
SP107155	208	150	18	59	0
SP112125	259	64	13	62	0
SP98921	199	94	17	67	12
SP112130	278	138	26	49	5
SP112133	337	107	32	172	8
SP98925	108	132	23	78	2
SP112138	102	210	89	59	4
SP112141	489	124	41	193	0
SP98927	363	178	32	113	0
SP112147	299	125	31	71	14
SP112152	138	197	73	31	18
SP112156	225	97	16	6	0
SP98933	255	148	36	55	0
SP112160	254	209	34	59	13
SP98937	120	19	3	8	0
SP112165	216	176	20	71	7
SP112168	540	205	24	95	2
SP98941	620	214	23	40	5
SP112170	601	211	46	67	15
SP112174	125	51	21	143	21
SP98945	102	110	16	106	0
SP112178	606	168	42	264	5
SP112180	258	251	44	110	12
SP98949	578	247	52	36	11
SP112182	292	93	24	55	0
SP98953	223	786	64	117	16
SP112186	309	161	30	68	5
SP98955	810	240	61	407	9
SP112188	223	60	14	22	6
SP112190	593	196	35	236	13
SP112192	361	103	64	155	0
SP112194	377	202	44	76	0
SP98959	113	115	10	53	1
SP112196	362	229	56	137	6
SP112198	319	67	26	45	2
SP112201	129	40	15	28	0
SP98965	311	276	46	78	5
SP112205	301	188	35	109	4
SP112208	333	318	68	161	0
SP98967	226	113	30	30	5
SP112210	420	309	44	148	1
SP112211	300	318	57	169	32
SP98973	557	298	287	550	0
SP112213	413	133	35	82	14
SP50097	986	349	64	30	0
SP112215	475	122	30	41	7
SP112217	483	131	45	253	5
SP98975	207	87	16	63	4
SP112219	534	172	69	220	4
SP112221	167	54	11	3	0
SP112228	342	150	45	116	12
SP50099	226	362	37	91	21
SP98981	183	161	47	72	18
SP112234	531	220	62	109	9
SP98985	477	220	30	35	3
SP112237	185	154	48	47	2
SP98989	121	180	16	20	0
SP112241	166	257	15	116	0
SP112245	116	96	24	56	3
SP98991	106	57	24	97	5
SP112248	313	135	47	219	6
SP112051	378	167	52	166	8
SP98997	655	128	41	136	1
SP112252	377	365	84	89	6
SP99001	164	98	14	39	0
SP112257	38	4	0	6	0
SP99007	131	136	36	81	0
SP112261	156	37	18	93	6
SP50101	294	73	26	111	11
SP112265	208	186	34	116	9
SP112268	422	137	44	160	13
SP99011	537	123	42	131	23
SP112269	336	220	32	88	6
SP99013	89	211	11	372	143
SP112273	509	549	124	109	10
SP112274	98	24	9	28	3
SP50105	330	113	28	112	1
SP112276	122	65	5	13	0
SP99019	250	241	50	95	3
SP99021	261	130	28	107	5
SP112283	131	31	6	44	0
SP112288	305	185	35	78	2
SP99025	273	217	45	98	11
SP112290	638	194	30	172	2
SP99029	360	88	13	0	0
SP99033	483	138	45	0	0
SP99037	106	22	3	11	0
SP99041	323	145	24	56	5
SP99045	388	222	68	132	17
SP112300	122	180	17	61	2
SP99049	385	122	23	301	18
SP112304	267	179	18	134	1
SP50107	577	228	59	95	22
SP112310	411	122	42	149	12
SP99053	229	94	29	53	4
SP99057	89	8	0	32	0
SP99061	991	208	92	21	0
SP50109	274	121	17	148	0
SP99065	188	172	52	59	12
SP106993	644	243	65	54	10
SP50111	122	241	33	42	7
SP99069	283	171	14	334	8
SP99073	381	198	30	120	0
SP99077	283	99	7	84	0
SP99081	272	145	44	108	0
SP99085	379	244	34	142	2
SP99089	269	212	25	60	6
SP99093	479	95	28	22	0
SP99097	44	146	16	22	10
SP99101	59	398	29	40	3
SP106998	541	198	35	28	0
SP99105	150	101	18	43	13
SP99109	283	405	41	81	12
SP50113	652	242	86	158	17
SP50115	247	108	16	85	5
SP50117	232	197	38	118	10
SP107004	349	165	29	139	16
SP99117	309	182	47	38	6
SP99121	428	237	34	71	8
SP107007	441	199	40	132	4
SP99125	314	75	29	73	4
SP99129	271	261	25	197	4
SP99133	288	74	26	87	3
SP50119	266	127	72	142	9
SP99137	485	156	47	121	22
SP50121	215	82	4	28	0
SP50123	347	327	93	80	7
SP99141	210	232	92	62	15
SP50125	301	147	35	122	4
SP99145	110	246	65	25	0
SP99149	318	149	49	88	0
SP50129	297	192	33	48	11
SP99153	230	9	10	21	0
SP99157	197	159	44	75	19
SP99161	181	137	26	110	12
SP99165	250	121	47	81	9
SP50131	366	436	188	334	5
SP50133	182	126	14	39	0
SP99169	88	43	13	20	0
SP50135	213	87	34	110	14
SP50137	46	153	16	52	8
SP99173	314	142	12	95	9
SP99177	334	204	46	9	7
SP99181	246	101	13	46	1
SP50139	134	64	8	65	0
SP107010	291	164	40	109	27
SP99189	148	45	14	32	0
SP50141	16	1	0	12	1
SP99193	225	137	12	28	0
SP50145	244	80	23	62	15
SP50147	528	122	41	99	15
SP107012	0	2302	27471	0	0
SP50149	278	192	63	165	3
SP107017	157	151	28	95	1
SP107019	334	204	39	75	9
SP107023	268	97	21	66	6
SP50151	238	80	27	59	6
SP50153	462	201	47	102	0
SP99197	229	237	65	1182	7
SP50155	632	167	58	108	18
SP99201	113	164	26	63	0
SP50157	270	92	18	125	6
SP99205	138	85	17	81	0
SP50159	301	199	41	184	8
SP50161	383	102	28	216	5
SP107025	303	45	24	233	9
SP107028	111	0	6	15	2
SP50163	301	128	28	79	0
SP99217	101	95	18	54	8
SP50165	378	85	47	90	11
SP107030	285	110	33	38	1
SP50167	315	102	31	160	8
SP99229	128	280	24	78	9
SP99233	180	129	24	117	5
SP107032	50	8	0	32	3
SP50169	531	126	31	86	5
SP50171	420	193	32	68	8
SP50173	202	79	17	49	0
SP50175	43	9	1	13	0
SP107034	240	43	10	28	0
SP50179	302	161	15	35	0
SP99237	175	99	55	102	15
SP107037	440	111	32	144	9
SP107041	158	161	20	44	3
SP50181	322	96	22	63	0
SP99249	194	153	65	66	3
SP99253	325	205	66	78	5
SP50183	454	144	38	74	0
SP99257	425	268	109	245	13
SP107044	149	35	12	44	1
SP50185	198	164	20	131	7
CPCT02020315T	320	198	85	77	131
CPCT02020321T	1	2	2	7	59
CPCT02020330T	282	255	88	93	59
CPCT02010372T	0	410	149	338	162
CPCT02020326T	228	288	48	95	129
CPCT02020403T	332	134	46	126	90
CPCT02040063T	681	223	193	105	121
CPCT02060054T	613	222	82	230	147
CPCT02060053T	49	248	14	17	44
CPCT02020886T	225	244	183	204	129
CPCT02130167T	237	183	86	34	94
CPCT02080186T	289	288	95	99	81
CPCT02130172T	63	269	32	232	85
CPCT02020413TII	420	0	10	578	328
CPCT02130180T	359	192	64	189	81
CPCT02130057T	346	170	78	52	170
CPCT02130186T	334	457	117	57	79
CPCT02130184T	486	311	84	179	100
CPCT02020690T	386	179	50	190	114
CPCT02080215T	139	313	37	103	152
CPCT02050360T	169	260	89	131	274
CPCT02130096T	381	238	72	149	232
CPCT02020759T	378	316	110	100	188
CPCT02130127T	225	183	63	127	91
CPCT02060242T	360	420	67	88	153
CPCT02050386T	221	177	64	77	173
CPCT02290055T	47	292	12	82	87
CPCT02130048T	144	250	38	88	122
CPCT02130155T	149	174	22	83	144
CPCT02130156T	275	232	66	84	179
CPCT02130157T	26	513	65	360	333
CPCT02130158T	47	329	22	329	238
CPCT02020852T	231	302	106	122	216
CPCT02020839T	68	8	8	31	62
CPCT02130159T	89	267	15	368	138
CPCT02020861T	287	246	54	116	206
CPCT02060276T	231	189	53	26	148
CPCT02350014T	173	448	40	48	260
CPCT02030315T	25	123	104	817	107
CPCT02090015T	483	152	136	13	95
CPCT02020533T	74	341	146	100	76
CPCT02020546T	64	83	10	74	39
CPCT02050224T	513	379	40	57	220
CPCT02180031T	416	199	44	101	312
CPCT02080057T	32	272	113	40	56
CPCT02020421T	267	190	67	161	141
CPCT02080054T	299	243	48	203	154
CPCT02020413T	806	24	24	992	96
CPCT02020448T	50	17	1	91	88
CPCT02190014T	258	110	43	62	84
CPCT02080101T	103	160	24	149	105
CPCT02030336T	366	155	209	188	86
CPCT02050295T	242	279	35	47	172
