NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	140.235	23.723	27.271	16.72	7.663	0.981	1000000.0
2	139.223	23.7	26.369	16.855	19.028	0.981	1000000.0
3	138.884	23.666	26.586	16.689	22.829	0.981	1000000.0
4	140.174	23.56	27.338	16.373	3.878	0.982	1000000.0
5	138.699	23.333	27.017	16.42	3.875	0.981	1000000.0
6	139.072	23.859	26.805	16.987	7.662	0.98	1000000.0
7	140.514	23.709	27.341	16.55	3.878	0.982	1000000.0
8	139.686	23.66	26.547	16.754	22.816	0.981	1000000.0
9	136.321	23.438	25.387	16.419	11.45	0.981	1000000.0
10	139.6	23.635	26.914	16.619	19.025	0.981	1000000.0
11	139.038	23.597	26.61	16.644	19.026	0.981	1000000.0
12	139.76	24.003	26.356	16.843	0.091	0.98	1000000.0
13	136.654	23.627	25.575	16.789	15.241	0.981	1000000.0
14	138.825	23.622	26.49	16.65	3.875	0.981	1000000.0
15	136.27	23.286	25.812	16.31	22.816	0.981	1000000.0
16	138.672	23.758	26.219	16.874	11.455	0.981	1000000.0
17	140.848	23.84	27.72	16.847	26.604	0.98	1000000.0
18	138.434	23.551	26.541	16.717	22.815	0.981	1000000.0
19	139.213	23.733	26.69	16.793	19.032	0.981	1000000.0
20	137.41	23.602	25.98	16.794	26.603	0.981	1000000.0
21	140.617	23.546	27.482	16.514	11.455	0.981	1000000.0
22	136.668	23.544	25.487	16.524	30.399	0.981	1000000.0
23	138.568	23.676	26.095	16.609	0.094	0.981	1000000.0
24	137.35	23.308	25.907	16.314	26.602	0.981	1000000.0
25	138.791	23.589	26.726	16.53	15.24	0.981	1000000.0
26	141.42	23.739	27.718	16.763	3.875	0.981	1000000.0
27	136.893	23.543	25.625	16.627	3.88	0.981	1000000.0
28	137.696	23.67	25.687	16.57	15.24	0.981	1000000.0
29	139.436	23.777	26.434	16.791	0.09	0.98	1000000.0
30	138.99	23.438	27.253	16.493	7.663	0.981	1000000.0
31	141.274	23.698	27.031	16.683	26.603	0.981	1000000.0
32	137.908	23.57	26.047	16.72	15.246	0.981	1000000.0
33	139.165	23.89	26.609	16.992	3.877	0.981	1000000.0
34	139.936	23.734	27.087	16.757	0.092	0.981	1000000.0
35	140.279	23.716	27.288	16.807	15.242	0.981	1000000.0
36	139.34	23.676	26.932	16.969	15.239	0.981	1000000.0
37	139.662	23.693	27.346	16.701	19.028	0.981	1000000.0
38	140.058	23.62	27.13	16.687	15.237	0.981	1000000.0
39	139.012	23.52	26.916	16.663	11.451	0.981	1000000.0
40	139.704	23.691	26.777	16.704	3.874	0.981	1000000.0
41	138.121	23.535	26.392	16.621	19.026	0.981	1000000.0
42	137.141	23.487	25.545	16.43	26.6	0.981	1000000.0
43	139.891	23.625	27.111	16.688	11.452	0.981	1000000.0
44	139.019	23.61	26.699	16.706	11.452	0.981	1000000.0
45	138.398	23.655	26.673	16.707	3.878	0.981	1000000.0
46	138.214	23.703	25.697	16.544	22.813	0.981	1000000.0
47	137.662	23.633	26.042	16.592	11.45	0.981	1000000.0
48	139.794	23.706	27.259	16.764	7.663	0.981	1000000.0
49	139.305	23.671	26.311	16.683	15.237	0.981	1000000.0
50	141.817	23.934	27.694	16.903	22.817	0.981	1000000.0
51	139.798	23.685	26.722	16.703	15.239	0.981	1000000.0
52	139.56	23.573	27.505	16.768	7.667	0.981	1000000.0
53	140.451	23.717	27.385	16.662	3.88	0.981	1000000.0
54	139.527	23.448	27.463	16.548	19.027	0.981	1000000.0
55	138.673	23.576	27.039	16.66	0.088	0.981	1000000.0
56	140.62	23.878	27.308	16.763	3.879	0.981	1000000.0
57	140.52	23.999	26.903	17.058	26.605	0.98	1000000.0
58	138.416	23.57	26.336	16.658	7.665	0.981	1000000.0
59	138.891	23.713	26.266	16.663	0.092	0.981	1000000.0
60	141.163	23.787	27.586	16.819	11.451	0.981	1000000.0
61	138.472	23.597	26.535	16.74	22.816	0.981	1000000.0
62	139.717	23.552	27.269	16.529	7.665	0.981	1000000.0
63	137.066	23.59	26.044	16.713	3.875	0.981	1000000.0
64	137.276	23.553	25.797	16.585	3.877	0.981	1000000.0
65	137.316	23.627	26.23	16.765	15.238	0.981	1000000.0
66	139.798	23.764	27.048	16.827	3.877	0.981	1000000.0
67	137.142	23.396	25.761	16.409	22.815	0.982	1000000.0
68	139.329	23.793	26.759	16.806	34.177	0.981	1000000.0
69	136.445	23.41	25.465	16.363	3.876	0.981	1000000.0
70	138.932	23.6	26.733	16.603	15.238	0.982	1000000.0
71	138.539	23.493	25.973	16.41	19.026	0.982	1000000.0
72	137.015	23.527	25.599	16.465	15.24	0.981	1000000.0
73	136.748	23.54	25.783	16.622	26.602	0.981	1000000.0
