MutationType	SP97749	SP49235	SP50177	SP97775	SP97685	SP97747	SP97771	SP97681	SP98082	SP49334	SP49124	SP115501	SP98305	SP49247	SP49328	SP98092	SP120755	SP49417	SP49175	SP49223	SP49187	SP49157	SP49379	SP49541	SP98164	SP49481	SP98078	SP106677	SP106743	SP98359	SP98192	SP98053	SP106631	SP49551	SP49651	SP98265	SP98297	SP98060	SP98289	SP115498	SP98096	SP49114	SP98090	SP49286	SP49469	SP49205	SP98327	SP49449	SP49391	SP49531	SP49322	SP49433	SP109384	SP98065	SP49591	SP49385	SP98313	SP49119	SP109301	SP115830	SP49229	SP98853	SP98855	SP98859	SP98865	SP98879	SP98871	SP98867	SP98861	SP98877	SP98889	SP98887	SP98875	SP98851	SP98833	SP98873	SP98883	SP98849	SP98869	SP98893	SP98847	SP98881	SP98841	SP98845	SP98839	SP98843	SP98863	SP98891	SP98885	SP107047	SP107050	SP99261	SP107052	SP99269	SP99271	SP107056	SP107060	SP99279	SP107063	SP107068	SP107071	SP107073	SP98896	SP99003	SP107076	SP107078	SP107080	SP98898	SP107084	SP107088	SP107091	SP107094	SP112224	SP107097	SP107101	SP98900	SP107104	SP107109	SP107111	SP107115	SP98902	SP107119	SP98904	SP98909	SP107121	SP107123	SP98907	SP107132	SP107136	SP107141	SP98913	SP107146	SP107150	SP98915	SP107152	SP107155	SP112125	SP98921	SP112130	SP112133	SP98925	SP112138	SP112141	SP98927	SP112147	SP112152	SP112156	SP98933	SP112160	SP98937	SP112165	SP112168	SP98941	SP112170	SP112174	SP98945	SP112178	SP112180	SP98949	SP112182	SP98953	SP112186	SP98955	SP112188	SP112190	SP112192	SP112194	SP98959	SP112196	SP112198	SP112201	SP98965	SP112205	SP112208	SP98967	SP112210	SP112211	SP98973	SP112213	SP50097	SP112215	SP112217	SP98975	SP112219	SP112221	SP112228	SP50099	SP98981	SP112234	SP98985	SP112237	SP98989	SP112241	SP112245	SP98991	SP112248	SP112051	SP98997	SP112252	SP99001	SP112257	SP99007	SP112261	SP50101	SP112265	SP112268	SP99011	SP112269	SP99013	SP112273	SP112274	SP50105	SP112276	SP99019	SP99021	SP112283	SP112288	SP99025	SP112290	SP99029	SP99033	SP99037	SP99041	SP99045	SP112300	SP99049	SP112304	SP50107	SP112310	SP99053	SP99057	SP99061	SP50109	SP99065	SP106993	SP50111	SP99069	SP99073	SP99077	SP99081	SP99085	SP99089	SP99093	SP99097	SP99101	SP106998	SP99105	SP99109	SP50113	SP50115	SP50117	SP107004	SP99117	SP99121	SP107007	SP99125	SP99129	SP99133	SP50119	SP99137	SP50121	SP50123	SP99141	SP50125	SP99145	SP99149	SP50129	SP99153	SP99157	SP99161	SP99165	SP50131	SP50133	SP99169	SP50135	SP50137	SP99173	SP99177	SP99181	SP50139	SP107010	SP99189	SP50141	SP99193	SP50145	SP50147	SP107012	SP50149	SP107017	SP107019	SP107023	SP50151	SP50153	SP99197	SP50155	SP99201	SP50157	SP99205	SP50159	SP50161	SP107025	SP107028	SP50163	SP99217	SP50165	SP107030	SP50167	SP99229	SP99233	SP107032	SP50169	SP50171	SP50173	SP50175	SP107034	SP50179	SP99237	SP107037	SP107041	SP50181	SP99249	SP99253	SP50183	SP99257	SP107044	SP50185	CPCT02020315T	CPCT02020321T	CPCT02020330T	CPCT02010372T	CPCT02020326T	CPCT02020403T	CPCT02040063T	CPCT02060054T	CPCT02060053T	CPCT02020886T	CPCT02130167T	CPCT02080186T	CPCT02130172T	CPCT02020413TII	CPCT02130180T	CPCT02130057T	CPCT02130186T	CPCT02130184T	CPCT02020690T	CPCT02080215T	CPCT02050360T	CPCT02130096T	CPCT02020759T	CPCT02130127T	CPCT02060242T	CPCT02050386T	CPCT02290055T	CPCT02130048T	CPCT02130155T	CPCT02130156T	CPCT02130157T	CPCT02130158T	CPCT02020852T	CPCT02020839T	CPCT02130159T	CPCT02020861T	CPCT02060276T	CPCT02350014T	CPCT02030315T	CPCT02090015T	CPCT02020533T	CPCT02020546T	CPCT02050224T	CPCT02180031T	CPCT02080057T	CPCT02020421T	CPCT02080054T	CPCT02020413T	CPCT02020448T	CPCT02190014T	CPCT02080101T	CPCT02030336T	CPCT02050295T
1:Del:T:4	11	10	17	18	18	13	25	17	18	16	20	12	20	31	16	19	4	13	10	5	13	13	13	15	30	6	17	15	5	14	3	15	11	14	11	27	20	2	19	23	23	25	33	16	17	6	17	11	7	25	13	10	9	19	13	10	15	18	18	21	4	20	7	11	4	11	12	14	18	15	23	22	14	4	9	16	10	3	14	24	7	21	11	410	13	15	3	13	16	22	15	9	10	17	6	22	13	14	6	11	25	1	27	16	34	12	12	12	20	9	15	2	17	7	19	13	7	7	16	2	29	13	8	18	19	14	16	0	21	5	21	16	13	4	14	13	9	9	11	15	9	7	19	19	17	12	9	18	23	4	17	15	21	21	8	7	32	20	17	13	15	16	41	10	27	23	16	8	26	11	8	24	18	30	9	23	12	40	18	31	17	14	11	27	6	15	7	12	28	21	13	6	14	2	4	18	14	27	23	4	6	13	6	14	14	18	16	23	18	24	8	17	4	13	16	6	13	15	22	11	20	8	12	17	13	17	14	37	28	15	4	31	18	9	40	16	20	15	12	19	13	11	16	4	6	18	5	18	35	14	13	21	20	18	22	14	15	15	13	21	6	22	16	23	8	16	12	5	14	8	11	29	4	2	11	8	15	6	9	2	16	7	0	12	19	31	1150	19	6	19	16	10	25	38	25	14	18	8	22	21	19	3	12	8	21	16	21	8	12	2	16	13	6	0	13	13	5	19	12	9	11	17	14	26	8	17	21	1	17	7	21	16	35	27	4	25	22	17	13	16	25	9	13	32	21	17	18	16	26	10	27	11	4	11	13	19	12	15	16	7	12	13	10	14	41	31	7	6	25	20	5	19	17	34	3	16	6	24	21
1:Del:T:5	5	16	10	45	13	18	22	35	25	13	39	32	51	38	22	25	4	31	20	8	18	22	19	46	27	9	17	27	13	40	12	31	11	18	8	37	29	4	22	57	32	28	93	18	47	24	17	19	8	72	42	17	15	35	37	17	31	28	39	29	17	27	12	19	23	21	16	31	36	15	33	36	23	7	12	24	35	6	32	43	22	33	13	5256	23	13	6	30	34	22	15	24	20	16	7	33	27	15	13	27	25	1	36	39	44	16	33	20	22	16	32	11	27	19	47	20	12	14	29	2	22	27	14	23	41	17	32	6	31	13	28	26	18	21	18	13	10	13	19	22	17	56	29	24	23	44	11	24	24	2	15	20	19	33	16	13	32	31	38	17	50	21	47	10	28	44	30	8	38	17	10	31	25	47	21	32	39	181	24	43	20	35	12	48	8	31	28	30	42	22	32	12	14	17	17	34	37	28	55	10	0	24	13	18	23	29	30	22	15	85	6	20	4	36	20	5	25	31	25	11	31	2	18	46	13	20	15	39	29	20	1	60	13	34	44	24	15	22	7	30	27	19	19	12	24	26	13	31	56	12	26	22	31	25	28	21	22	18	50	34	5	61	60	25	41	33	24	7	29	19	32	123	11	9	23	11	11	32	10	7	27	10	0	10	16	29	16929	43	20	27	15	19	33	60	40	19	13	13	30	21	18	4	20	12	29	23	23	20	17	0	23	23	12	1	8	12	35	22	15	16	43	44	29	75	8	15	53	2	55	97	35	30	119	59	12	116	50	62	27	21	41	55	75	53	36	29	62	52	74	41	49	42	12	29	18	47	52	24	75	6	17	41	38	28	72	81	90	8	32	37	68	49	35	32	3	30	20	128	25
1:Ins:C:0	1	2	1	9	4	3	6	3	7	5	12	2	11	14	4	2	1	3	1	1	0	7	6	4	9	0	7	0	2	6	2	8	4	3	3	5	5	0	4	7	6	10	16	8	7	3	8	6	0	9	9	1	0	1	2	7	6	7	6	4	0	4	3	0	2	2	0	9	6	6	6	8	6	1	3	7	5	6	0	7	6	6	3	12	5	5	1	4	5	6	5	3	1	3	0	4	1	2	0	2	4	0	7	4	11	0	14	5	3	0	3	1	4	5	8	7	4	1	6	0	5	4	2	3	5	7	8	0	9	1	5	2	4	3	4	1	1	3	4	2	0	0	7	3	3	8	1	2	6	0	1	4	5	11	1	1	7	5	4	1	7	0	7	1	10	6	2	2	2	3	0	9	5	6	2	2	9	11	10	4	5	7	2	4	0	5	4	5	8	4	1	3	1	2	0	6	2	7	4	0	0	2	1	1	3	7	9	8	5	10	0	4	0	6	6	2	5	6	2	3	2	2	2	7	0	6	4	9	5	2	0	7	2	5	8	2	4	2	2	5	6	5	5	2	1	4	4	10	8	2	3	8	4	7	5	4	1	2	8	8	1	3	5	4	5	8	3	1	2	3	1	9	0	0	2	0	6	7	1	2	9	0	1	2	3	5	28	5	3	4	5	3	8	8	3	0	2	0	6	3	2	3	4	4	3	1	4	5	5	0	7	11	0	0	1	0	2	4	2	6	1	7	1	4	3	2	9	0	6	6	3	10	6	13	1	5	7	7	2	5	10	7	7	9	13	5	1	4	8	1	11	7	1	5	6	2	3	9	7	0	7	6	4	67	7	7	6	2	10	11	3	7	10	10	2	2	6	8	10
1:Ins:C:1	1	1	1	6	1	0	3	3	5	1	1	2	1	3	1	5	1	5	4	1	1	3	2	8	2	0	6	0	2	2	0	3	2	0	2	1	5	0	3	2	4	7	5	2	3	1	3	1	3	4	2	2	1	1	2	4	2	2	2	1	0	1	1	2	0	2	4	3	2	1	3	4	2	0	1	1	6	2	0	4	1	7	1	6	1	0	1	0	3	1	2	2	1	1	3	4	3	3	2	4	2	0	2	9	3	2	2	4	1	1	3	1	2	1	6	3	0	2	0	0	7	1	1	3	1	1	0	0	2	0	4	4	1	2	2	2	5	2	0	2	3	2	1	1	2	3	1	1	2	1	4	3	5	2	1	4	11	0	5	2	3	0	4	2	4	3	6	0	3	1	1	3	0	5	1	6	3	1	7	5	3	1	2	7	0	5	2	0	3	5	2	0	1	3	0	2	3	4	2	1	1	2	3	1	2	1	2	5	4	3	0	3	1	0	1	0	3	2	1	2	5	0	3	2	1	2	2	1	8	2	0	1	2	1	5	4	4	3	1	1	6	4	5	0	2	5	3	3	7	1	2	0	3	2	4	1	4	1	1	2	1	2	2	2	1	1	3	2	3	3	0	4	2	0	3	0	4	1	1	3	1	1	0	2	0	3	8	2	1	5	2	2	3	1	6	0	1	3	5	6	5	0	2	0	2	2	0	1	3	0	1	3	1	0	3	1	3	3	1	3	0	6	2	5	4	2	2	0	3	4	0	3	6	6	2	2	4	3	1	8	6	3	5	8	1	3	3	3	6	2	2	2	3	1	3	4	1	2	1	2	4	3	1	21	5	1	2	1	11	5	3	4	5	13	2	2	2	2	0
1:Ins:C:2	0	1	1	4	2	2	2	4	1	2	4	1	4	0	1	0	0	1	1	2	0	2	2	4	2	0	5	0	1	3	1	2	0	1	2	0	1	0	1	0	3	5	3	5	3	0	2	2	3	1	2	1	1	6	0	3	3	2	4	1	1	2	0	2	1	5	1	2	5	2	5	2	2	0	3	3	0	1	1	5	2	3	0	5	4	0	1	1	0	1	1	3	1	0	2	2	3	1	0	1	2	1	3	3	6	3	2	1	5	0	2	1	3	1	1	3	1	0	3	0	0	0	0	2	1	1	2	0	3	0	3	1	0	0	2	2	0	1	2	3	1	1	2	0	1	0	2	0	1	1	0	3	1	6	1	1	2	2	3	1	1	4	5	2	4	3	2	0	2	1	0	2	1	1	1	1	1	0	0	3	2	4	1	2	1	4	0	0	3	3	1	0	1	1	1	3	4	3	2	3	0	1	2	4	6	3	5	2	2	1	0	2	0	0	2	0	2	4	0	1	2	0	1	4	1	3	2	2	4	1	2	1	3	2	7	0	3	1	0	2	0	0	2	1	2	2	1	0	4	4	2	2	2	1	3	1	2	0	3	0	0	1	2	1	1	2	2	1	0	0	1	0	2	2	1	0	0	2	0	1	2	2	1	1	0	2	14	3	1	4	0	2	0	3	2	2	1	1	1	2	7	1	2	0	3	1	3	1	2	0	2	2	1	0	1	1	1	6	0	1	1	1	0	1	0	1	4	1	0	2	4	2	3	2	0	2	1	3	1	6	3	5	2	6	1	2	4	5	2	2	1	4	3	2	2	0	4	4	3	1	1	3	2	11	4	3	1	3	4	5	2	2	4	8	1	1	1	2	4
1:Ins:C:3	1	1	0	2	3	3	3	1	0	0	6	1	2	4	1	0	1	0	1	1	2	1	2	3	3	1	3	1	2	1	1	1	2	1	0	3	3	1	0	2	2	1	4	0	1	0	1	0	2	4	0	1	0	2	0	3	3	1	4	1	0	2	5	0	0	1	1	1	0	1	0	1	3	2	4	2	0	2	0	0	0	3	1	27	0	0	1	0	3	4	0	2	2	1	1	0	0	4	2	0	2	0	2	3	6	2	1	3	1	0	1	0	1	0	3	3	1	1	0	0	1	2	1	2	3	1	7	0	1	0	0	1	0	3	0	0	0	0	2	3	2	0	3	0	1	1	1	2	0	0	0	2	2	1	1	3	3	2	4	2	3	0	4	1	3	3	1	0	0	2	0	2	0	2	1	0	4	2	0	4	2	1	0	1	1	3	0	0	3	1	0	0	1	3	0	2	3	1	1	1	0	2	2	2	0	1	0	1	1	6	1	2	1	0	2	2	2	2	2	0	4	0	0	0	0	0	0	3	2	0	1	2	1	0	2	1	2	1	0	3	0	1	0	0	0	1	1	2	1	1	2	2	2	3	1	0	0	1	0	2	0	0	3	2	1	0	0	0	1	2	1	1	2	0	2	1	1	2	0	1	0	0	0	0	0	2	33	1	0	3	0	0	3	2	1	0	3	0	3	3	0	0	1	1	0	3	2	1	0	0	4	3	0	0	1	2	0	1	0	0	4	1	1	5	1	1	2	1	0	2	3	0	5	3	1	4	2	1	0	2	1	5	5	5	5	3	2	0	1	3	2	5	2	0	2	2	2	2	4	1	5	1	2	4	1	3	1	0	3	3	0	2	1	5	2	1	2	4	3
1:Ins:C:4	0	1	0	1	1	1	3	1	0	1	3	0	3	3	2	1	0	0	3	0	1	1	2	3	4	1	1	0	0	1	1	2	0	1	0	1	3	0	2	4	0	6	4	1	0	2	1	1	0	2	0	0	0	1	1	1	0	1	1	1	1	2	0	1	2	1	1	3	2	0	0	0	1	0	2	2	2	0	3	1	0	1	3	58	0	1	1	3	0	2	1	2	0	2	0	3	1	0	2	1	2	1	0	0	3	0	1	3	1	0	3	0	1	0	1	1	0	0	1	0	3	1	0	2	1	0	1	0	2	0	2	2	0	1	0	2	2	1	0	2	0	0	2	1	2	3	2	1	1	0	0	4	0	3	0	0	2	1	2	1	2	3	3	1	4	1	2	0	1	2	0	2	1	2	1	2	1	4	4	3	1	1	0	5	0	1	2	0	0	2	0	1	0	0	1	0	1	2	2	1	1	0	0	0	2	2	2	1	1	2	1	1	0	2	3	0	1	1	1	1	1	1	3	0	4	1	0	1	3	1	0	0	0	1	1	1	6	1	1	1	0	0	1	1	1	0	0	3	4	0	2	0	1	1	2	3	0	2	0	1	0	1	1	0	1	1	2	0	0	1	1	1	0	1	2	3	2	2	0	2	0	0	0	0	1	3	89	2	1	0	1	0	2	6	2	2	1	1	0	2	1	0	0	0	4	0	0	1	1	1	0	1	1	0	1	1	1	1	2	3	0	1	0	2	0	1	1	0	5	2	0	0	7	4	0	0	1	3	1	1	3	2	4	1	0	2	1	1	6	0	2	2	0	0	0	0	2	3	2	0	3	1	3	3	0	2	0	0	3	1	1	5	1	0	0	2	1	2	1
1:Ins:C:5	4	4	2	7	3	3	3	3	4	4	7	13	18	16	9	4	1	6	4	1	0	6	6	7	6	0	8	4	0	8	5	11	3	3	7	5	6	0	6	20	12	2	26	4	9	5	5	4	1	13	9	3	2	23	5	4	10	5	7	3	13	8	1	1	3	7	2	4	4	6	4	16	6	1	3	8	6	4	9	9	6	9	2	172	5	9	6	5	7	5	3	5	2	3	0	11	5	5	2	6	4	0	10	6	6	3	5	6	0	0	5	1	2	4	5	5	4	5	8	0	4	7	0	9	4	4	7	1	11	2	7	4	3	3	4	1	3	0	3	4	1	5	5	3	5	9	3	4	3	1	6	3	8	8	2	2	5	4	5	1	14	5	5	1	8	1	0	1	5	4	0	5	6	8	4	7	13	5	4	2	5	7	4	10	0	4	12	10	10	9	7	3	8	4	1	3	3	4	16	1	0	1	0	6	4	3	7	3	7	20	0	5	2	3	0	0	6	14	1	2	9	0	4	12	4	7	1	7	6	3	0	6	2	1	11	0	7	3	4	4	4	6	4	1	5	6	3	5	15	3	6	5	6	11	4	4	4	5	4	0	1	6	7	4	3	4	9	0	11	5	5	14	3	1	2	5	6	7	3	0	6	1	0	3	2	7	341	0	6	7	2	4	7	7	11	3	4	2	4	4	1	0	3	3	8	2	5	12	3	1	4	10	4	0	1	6	9	6	2	2	5	5	2	11	0	5	17	1	16	17	12	4	23	10	7	16	11	10	10	3	10	5	20	20	13	10	12	18	16	10	18	9	10	4	8	5	26	4	18	1	14	11	13	31	5	9	9	4	22	8	7	15	8	5	3	13	2	8	18
1:Ins:T:0	1	1	3	6	4	4	9	3	5	4	5	6	8	4	6	9	0	1	1	3	2	8	9	5	12	2	9	2	3	5	1	16	4	4	7	9	8	1	15	8	4	14	16	9	2	5	7	2	3	4	1	3	1	7	10	3	1	7	6	4	3	7	3	3	3	2	4	6	9	6	4	4	5	2	0	9	7	4	3	3	4	9	1	7	3	3	4	10	4	7	1	7	3	0	1	10	3	3	0	3	9	0	9	5	9	1	2	7	1	2	8	2	2	4	7	4	1	0	6	0	3	3	1	4	6	5	5	0	6	4	3	7	5	5	2	2	1	6	5	4	0	1	0	6	4	3	1	3	8	0	5	8	7	7	3	3	12	5	10	6	3	6	9	2	8	1	11	3	12	1	0	8	4	6	4	4	8	7	2	17	6	4	1	6	0	3	6	3	11	2	2	0	1	1	1	8	5	11	9	1	0	4	1	4	10	14	12	7	6	7	1	4	1	3	2	2	3	1	11	3	5	0	4	4	2	11	5	7	10	2	2	18	4	1	9	1	9	6	0	2	5	2	4	1	0	3	1	6	17	2	6	12	7	3	7	2	5	2	7	6	1	12	2	2	1	1	4	1	4	5	2	5	1	3	3	2	5	5	2	1	4	2	0	1	6	7	37	10	2	5	2	2	3	6	6	0	1	1	5	8	5	2	5	5	3	5	2	0	3	0	8	3	0	0	1	4	6	6	4	5	0	3	4	8	0	1	13	0	9	4	13	5	13	12	3	7	4	9	11	4	10	5	10	17	11	8	13	8	8	10	8	11	4	7	4	8	12	6	9	2	4	9	9	41	4	12	4	2	12	7	5	7	10	10	0	5	5	15	8
1:Ins:T:1	8	6	10	42	16	16	11	17	11	10	9	6	29	13	3	9	0	14	6	4	13	14	8	17	20	5	11	17	5	14	3	12	40	12	6	13	13	3	22	15	17	27	19	11	15	6	14	4	5	9	10	12	3	7	8	18	7	12	18	11	13	65	5	4	11	12	15	26	14	16	27	32	20	3	9	19	19	16	9	51	3	23	6	8	10	9	3	16	55	20	11	15	12	10	7	18	8	15	12	12	23	0	22	15	17	7	11	14	14	4	11	5	13	7	68	20	21	5	23	0	25	19	12	32	36	9	26	3	40	9	13	13	21	15	14	19	11	10	10	40	8	10	12	36	6	5	10	7	9	6	9	31	26	45	11	8	75	11	16	11	17	15	49	9	50	23	41	7	16	25	3	9	18	38	18	36	27	57	11	97	12	19	11	42	3	31	13	10	32	11	8	8	22	5	8	27	37	46	22	14	0	9	4	8	28	21	17	22	33	30	0	19	8	5	16	10	16	18	32	12	14	5	14	33	4	32	15	36	14	12	10	84	25	13	18	9	29	47	13	16	17	12	8	3	8	18	8	17	54	20	25	24	9	13	21	14	32	19	5	27	22	10	9	10	7	18	13	2	10	17	14	33	10	3	17	0	22	6	16	6	13	10	0	6	9	14	55	20	9	15	9	16	25	15	21	11	15	14	16	19	30	8	29	4	18	7	22	13	24	5	36	16	5	3	9	17	11	32	4	28	9	16	11	21	3	10	17	1	17	15	9	10	21	15	7	8	12	19	9	20	17	19	13	91	13	11	22	19	12	14	6	16	10	7	9	24	13	4	12	4	7	13	12	11	7	22	14	2	27	16	5	9	30	21	10	5	13	8	11
1:Ins:T:2	6	8	10	36	8	6	7	18	5	7	8	6	19	9	4	5	1	7	3	2	9	7	10	7	9	6	20	4	3	12	2	13	17	8	1	10	4	0	14	6	11	10	17	11	6	2	6	3	5	14	5	4	4	13	6	9	4	9	9	2	8	28	7	4	2	7	7	9	4	9	12	17	11	1	6	5	13	7	3	14	7	13	6	103	6	6	2	15	13	19	9	5	10	6	5	16	4	5	5	5	10	1	12	8	17	3	8	11	10	4	7	2	4	7	17	10	12	3	15	0	16	15	4	20	14	7	15	4	17	1	11	9	6	13	5	6	10	5	5	26	3	6	7	20	6	4	7	6	4	0	7	16	19	21	3	3	27	9	11	9	13	20	24	2	24	12	13	1	11	7	3	10	8	14	7	17	21	27	5	76	11	3	4	19	0	9	5	7	12	10	3	2	7	6	4	13	16	26	10	5	0	3	0	12	14	10	19	16	3	25	4	8	8	7	8	11	17	16	17	7	13	3	9	8	1	12	8	18	13	3	1	58	12	8	17	4	16	14	5	10	10	6	7	1	4	10	2	16	22	9	5	10	5	8	15	7	6	2	6	19	12	17	7	6	8	6	9	8	4	6	6	17	4	2	8	1	16	8	8	5	13	6	2	6	1	10	333	9	5	14	9	3	4	12	21	3	12	7	16	10	12	4	16	1	15	6	10	6	10	0	9	11	7	1	4	14	4	17	4	8	7	8	5	16	4	6	10	0	10	7	7	9	11	12	2	6	11	6	6	11	6	11	15	39	25	3	12	18	9	4	10	7	6	6	5	16	8	7	11	3	4	9	2	9	3	21	4	4	9	12	3	6	9	12	4	10	5	15	13
1:Ins:T:3	5	5	6	17	6	6	11	15	6	5	7	6	16	12	5	6	0	13	5	1	5	10	8	10	8	1	8	5	6	9	6	7	11	5	2	7	13	0	7	10	13	8	17	7	4	3	10	0	1	5	6	4	5	6	3	2	7	7	8	5	11	17	3	2	3	7	8	6	8	6	10	8	7	0	5	5	8	3	2	19	6	18	3	46	3	4	1	10	11	20	6	13	2	4	2	12	3	5	9	5	2	2	13	10	21	3	4	7	3	2	3	2	6	8	17	10	7	3	9	0	11	9	2	3	13	7	10	1	12	2	7	4	8	5	8	9	5	7	2	9	5	7	6	6	2	7	1	6	7	4	2	10	13	15	1	4	21	8	6	10	17	7	19	3	25	14	11	1	10	10	4	5	9	10	2	13	14	7	5	39	12	10	8	15	2	6	7	3	9	16	2	3	6	4	3	11	17	15	10	3	0	4	1	3	7	13	11	3	8	10	4	4	4	10	9	3	10	7	13	4	7	2	3	11	5	8	5	13	7	5	2	33	15	13	6	3	7	18	4	1	9	12	7	0	4	5	8	12	18	5	9	4	8	7	10	9	7	7	13	10	4	13	6	5	5	15	8	3	6	4	3	16	6	2	9	0	8	5	5	0	8	5	0	2	5	8	213	8	3	8	1	2	8	9	8	0	7	0	9	10	6	1	8	3	6	3	9	3	7	3	9	8	9	0	5	9	0	15	3	12	7	9	5	12	1	7	5	0	6	4	5	11	9	14	3	5	7	4	4	8	14	9	10	26	8	12	10	9	9	6	8	6	5	8	5	7	11	11	6	4	4	9	10	7	6	7	3	3	12	12	3	9	14	13	3	3	3	15	4
1:Ins:T:4	3	5	2	5	3	5	6	9	6	2	4	4	10	4	8	3	0	5	9	3	5	4	3	13	6	3	5	2	3	5	7	9	6	4	2	6	7	0	8	14	5	19	19	7	8	3	7	6	3	9	3	6	1	4	3	5	11	4	5	6	20	8	2	5	4	4	2	7	7	2	6	10	9	1	5	8	7	4	7	9	2	13	5	46	10	1	2	5	4	11	3	2	5	3	3	11	4	6	6	6	8	2	10	6	12	4	5	3	4	0	2	1	4	0	9	9	2	4	8	0	8	8	2	8	6	4	11	1	8	1	5	3	3	4	6	9	3	2	5	6	3	5	6	9	8	7	6	4	0	1	4	4	6	9	3	0	11	7	5	5	12	4	14	3	9	7	13	5	7	8	1	10	2	11	2	9	13	17	5	17	7	8	5	14	6	11	6	2	6	9	2	3	7	2	3	5	6	11	12	2	0	4	5	3	10	9	7	2	3	12	3	3	4	4	7	2	4	10	10	3	4	2	7	7	5	3	2	15	6	2	0	18	5	1	8	5	11	6	4	2	10	2	4	2	2	6	2	12	10	3	7	3	3	2	4	6	6	7	3	8	4	11	3	2	4	6	4	4	4	4	4	9	5	4	5	2	4	4	4	2	7	2	0	3	3	6	223	8	1	2	0	4	10	14	9	0	6	10	6	6	7	2	7	8	8	6	5	5	3	1	3	6	5	2	3	5	4	6	5	2	3	9	4	9	5	7	7	0	5	8	7	3	15	6	4	5	4	4	3	4	9	14	9	9	5	4	7	8	15	3	8	3	8	3	4	8	9	10	10	2	8	9	5	9	8	9	8	2	10	6	7	7	3	10	2	5	2	7	7
1:Ins:T:5	70	96	86	172	81	103	107	97	140	104	132	271	427	214	134	113	9	146	303	91	64	116	220	190	163	4	91	118	60	220	265	182	53	114	115	240	93	0	137	232	197	111	758	100	176	117	114	224	64	348	258	113	78	101	96	87	332	170	166	215	603	196	160	159	80	67	99	219	95	81	184	212	200	26	37	147	246	44	182	260	119	136	62	1453	62	78	82	107	130	125	124	104	130	94	29	240	159	136	64	198	110	6	253	310	145	67	119	172	120	51	161	52	102	121	233	138	69	98	190	2	137	230	26	131	204	159	159	17	166	53	127	148	87	143	151	109	55	76	108	86	98	160	108	142	105	143	75	114	159	16	128	164	173	171	46	86	143	187	204	77	552	126	209	50	161	97	154	82	176	57	34	199	146	242	91	229	226	272	107	267	100	120	72	149	43	121	259	119	176	171	120	127	191	75	48	116	139	112	271	70	4	101	34	62	131	108	109	160	156	419	21	94	46	188	103	28	139	165	166	78	120	17	115	176	129	103	134	180	105	78	8	181	92	130	200	177	134	146	78	116	192	157	85	106	291	157	74	290	197	84	141	134	142	181	156	70	200	64	115	136	66	249	183	119	176	121	150	14	120	105	100	345	96	34	72	103	112	160	76	47	124	39	1	105	67	110	6371	153	113	155	79	67	163	214	145	124	74	68	157	89	47	4	101	69	74	93	90	205	97	8	108	148	63	8	40	121	80	91	121	78	124	163	127	225	30	117	155	4	190	304	220	109	202	198	169	210	136	221	203	35	148	150	333	227	151	236	211	200	255	139	323	140	198	191	138	189	375	248	252	11	184	203	156	278	120	135	252	61	289	185	194	165	183	67	19	96	123	152	198
2:Del:R:0	5	7	9	11	4	8	5	8	8	10	11	1	8	13	3	6	2	10	6	3	5	11	3	3	8	2	10	3	5	6	5	5	5	6	3	10	12	2	13	11	4	11	11	8	3	3	9	5	5	3	7	4	5	8	6	6	4	10	7	3	8	17	2	5	2	5	5	8	10	9	6	7	11	1	3	9	10	6	6	9	5	24	7	6	16	5	1	6	9	10	13	8	6	3	5	5	4	3	5	2	17	0	7	6	15	5	7	6	8	1	10	1	8	10	11	3	7	4	8	0	8	5	7	14	8	10	17	2	9	4	9	4	3	3	5	3	8	3	4	10	0	3	7	3	4	6	4	3	7	4	5	11	13	8	5	0	9	11	6	3	11	2	20	4	10	7	3	3	12	11	3	8	6	7	1	12	7	8	10	27	7	11	1	11	6	8	5	8	8	13	5	4	0	2	4	8	5	8	13	3	0	3	4	11	7	5	14	4	7	9	4	5	2	10	3	3	2	8	9	4	10	2	3	5	2	17	10	9	6	5	3	17	2	3	9	4	6	9	6	2	4	5	5	3	4	12	5	8	15	4	4	7	6	10	7	2	8	9	6	8	2	7	4	8	2	4	5	5	8	6	9	11	5	1	6	4	3	2	8	6	8	1	1	2	5	7	22	6	5	9	9	6	2	21	12	5	8	3	7	5	7	3	3	4	6	6	3	6	5	0	15	5	3	0	3	2	5	6	5	9	7	9	7	15	0	6	12	2	9	6	8	5	20	13	4	9	8	13	5	26	18	5	10	14	9	5	10	9	11	9	9	4	9	5	8	13	15	9	7	3	10	8	5	8	17	10	10	4	17	8	7	4	9	51	3	5	5	10	11
