Sample Names	MutationType	ID1	ID2	ID3	ID5	ID8	ID9	ID14	ID19
SP18310	1:Del:C:0	0.005637555014525709	0.9943624449854742	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:C:1	0.8568818395788654	0.14311816042113465	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:C:2	1.8205928808418268e-13	0.9999999999998179	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:C:3	0.1166077167585414	0.8833922832414587	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:C:4	0.030360379872753175	0.9696396201272469	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:C:5	0.03794700740735331	0.9620529925926468	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:T:0	0.027595626617611977	0.972404373382388	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:T:1	0.12537173643079536	0.8746282635692046	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:T:2	0.02225888811485108	0.9777411118851489	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:T:3	0.019038983054302145	0.9809610169456978	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:T:4	0.015340097537604467	0.9846599024623955	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Del:T:5	6.949874961853911e-19	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:C:0	0.12537173643079536	0.8746282635692046	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:C:1	2.494006791917709e-15	0.9999999999999974	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:C:2	2.1610854425263318e-14	0.9999999999999784	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:C:3	0.2517789342220659	0.7482210657779341	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:C:4	0.09493424502857097	0.9050657549714289	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:C:5	0.31548796598705425	0.6845120340129457	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:T:0	0.22723508976472928	0.7727649102352706	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:T:1	0.9999999999994269	5.729896985116621e-13	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:T:2	0.048514801901815424	0.9514851980981847	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:T:3	0.4013031876396145	0.5986968123603855	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:T:4	0.44953132019578085	0.5504686798042192	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	1:Ins:T:5	0.9798586331317549	0.020141366868245157	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Del:R:0	0.41738810049634184	0.5826118995036581	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Del:R:1	0.05524352155393702	0.9447564784460629	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Del:R:2	0.041890846078374115	0.958109153921626	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Del:R:3	0.08989008366148642	0.9101099163385136	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Del:R:4	0.010479189871326029	0.989520810128674	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Del:R:5	0.10813259838787975	0.8918674016121202	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Del:R:0	0.6366618609485967	0.36333813905140333	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Del:R:1	0.14626694863923695	0.8537330513607629	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Del:R:2	0.05435046033047439	0.9456495396695256	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Del:R:3	0.13625285051084268	0.8637471494891572	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Del:R:4	0.12481897590342875	0.8751810240965712	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Del:R:5	0.12537173643079536	0.8746282635692046	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Del:R:0	0.5849705141662892	0.4150294858337107	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Del:R:1	0.067863749790498	0.9321362502095021	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Del:R:2	0.0010159515592975833	0.9989840484407024	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Del:R:3	7.788230893285655e-14	0.9999999999999222	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Del:R:4	0.12537173643079536	0.8746282635692046	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Del:R:5	0.022955401741515193	0.9770445982584848	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Del:R:0	0.03577259550877276	0.9642274044912272	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Del:R:1	0.010835680477167885	0.989164319522832	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Del:R:2	0.051567902212364514	0.9484320977876354	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Del:R:3	0.020033025199340165	0.9799669748006599	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Del:R:4	0.006241701315270736	0.9937582986847293	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Del:R:5	0.20163102717155262	0.7983689728284474	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Ins:R:0	0.17166129530269908	0.8283387046973009	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Ins:R:1	0.004937285221996212	0.9950627147780039	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Ins:R:2	0.03528064017815767	0.9647193598218422	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Ins:R:3	0.1874510412374616	0.8125489587625383	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Ins:R:4	0.20127814279361497	0.7987218572063851	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	2:Ins:R:5	0.18525143599778107	0.8147485640022188	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Ins:R:0	0.0009047856461820422	0.999095214353818	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Ins:R:1	0.034288676230294655	0.9657113237697055	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Ins:R:2	0.03466471496553429	0.9653352850344656	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Ins:R:3	0.9042359177065294	0.09576408229347044	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Ins:R:4	0.09685193114797444	0.9031480688520255	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	3:Ins:R:5	0.10277611163390957	0.8972238883660903	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Ins:R:0	3.370264202035072e-14	0.9999999999999662	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Ins:R:1	0.09566269237064802	0.9043373076293519	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Ins:R:2	0.5142332423049054	0.4857667576950946	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Ins:R:3	0.16726393010222057	0.8327360698977795	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Ins:R:4	0.1798284471538321	0.8201715528461678	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	4:Ins:R:5	0.07242996699066909	0.9275700330093309	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Ins:R:0	0.12537173643079536	0.8746282635692046	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Ins:R:1	0.645354598807889	0.3546454011921109	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Ins:R:2	0.8874214029810085	0.11257859701899155	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Ins:R:3	0.29333887089601596	0.7066611291039842	0.0	0.0	0.0	0.0	0.0	0.0
SP18310	5:Ins:R:4	0.954201036182364	0.04579896381763601	0.0	0.0	0.0	0.0	0.0	0.0
