Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP116472	9.95E-01	1.22E+00	1.55E+00	3.01E-01	1.27E+00	1.24E+00	8.77E-01
SP116518	1.08E+00	2.74E+00	3.41E+00	4.00E-01	4.66E+00	9.68E-01	1.78E+00
SP116412	5.22E-01	9.11E-01	1.23E+00	0.00E+00	1.20E+00	1.45E-01	4.38E-01
SP116534	7.67E-01	6.37E-01	8.84E-01	4.08E-02	7.11E-01	7.13E-01	5.20E-01
SP116596	3.83E+00	8.74E-01	1.64E+00	1.32E-01	4.10E+00	2.79E+00	1.95E+00
SP116490	2.20E-01	1.11E+00	1.63E+00	0.00E+00	1.71E+00	7.41E-01	6.58E-01
SP116459	1.23E+00	1.02E+00	1.46E+00	0.00E+00	2.04E+00	9.80E-01	1.10E+00
SP116475	3.81E-01	8.48E-01	1.24E+00	4.73E-02	1.22E+00	3.37E-01	6.25E-01
SP116520	1.74E+00	8.58E-01	2.65E+00	0.00E+00	4.45E+00	1.08E+00	1.93E+00
SP116431	1.64E+00	1.13E+00	2.58E+00	3.18E-01	3.76E+00	6.61E-01	1.26E+00
SP116582	1.92E+00	1.54E+00	2.09E+00	0.00E+00	2.64E+00	1.59E+00	1.19E+00
SP116599	3.95E-01	1.34E+00	1.29E+00	0.00E+00	1.27E+00	3.90E-01	7.03E-01
SP116478	4.64E-01	9.26E-01	2.55E+00	2.07E-01	2.96E+00	4.80E-01	8.87E-01
SP116462	7.01E-01	8.01E-01	7.02E-01	2.78E-02	1.01E+00	4.42E-01	7.03E-01
SP116523	9.14E-01	8.44E-01	8.35E-01	0.00E+00	9.00E-01	6.06E-01	2.31E-01
SP116434	5.21E-01	3.41E-01	1.90E-01	0.00E+00	2.67E-01	3.33E-01	2.46E-01
SP122725	1.76E+00	1.65E+00	1.47E+00	0.00E+00	1.72E+00	1.39E+00	1.32E+00
SP122476	1.86E+00	8.63E-01	2.37E+00	5.37E-01	3.72E+00	1.21E+00	1.68E+00
SP122372	5.45E+00	6.44E-02	3.00E-01	2.43E-02	2.35E+00	4.40E+00	1.00E+00
SP122489	1.12E+00	8.41E-01	1.89E+00	0.00E+00	2.31E+00	5.61E-01	1.03E+00
SP122560	1.10E+00	9.19E-01	1.25E+00	1.00E-02	1.38E+00	1.05E+00	8.12E-01
SP122590	1.41E+00	7.57E-01	2.05E+00	0.00E+00	2.91E+00	9.04E-01	1.10E+00
SP122714	9.68E-01	5.62E-01	1.01E+00	3.02E-01	1.70E+00	8.44E-01	1.16E+00
SP121870	7.49E-01	1.23E+00	1.92E+00	1.77E-01	1.93E+00	5.89E-01	9.75E-01
SP123010	1.42E+00	1.22E+00	9.10E-01	2.18E-01	1.95E+00	1.03E+00	1.65E+00
SP121865	1.96E+00	7.76E-01	1.66E+00	2.47E-01	2.44E+00	1.24E+00	1.11E+00
SP122676	1.29E+00	1.46E+00	2.56E+00	2.45E-01	3.72E+00	9.99E-01	1.52E+00
SP122412	1.55E+00	6.65E-01	5.88E-01	3.62E-01	1.59E+00	1.08E+00	1.27E+00
SP122392	3.49E+00	1.76E+00	2.72E+00	2.96E-01	5.22E+00	3.38E+00	3.44E+00
SP122634	1.69E+00	8.84E-01	1.26E+00	0.00E+00	2.21E+00	1.21E+00	1.38E+00
SP122702	1.77E+00	1.00E+00	2.93E+00	3.52E-01	4.19E+00	7.95E-01	1.61E+00
SP121828	1.76E+00	8.29E-01	1.41E+00	1.74E-01	3.33E+00	1.11E+00	2.13E+00
SP121783	2.22E+00	5.49E-01	2.04E+00	0.00E+00	4.82E+00	1.61E+00	2.75E+00
SP121774	3.15E+00	1.14E+00	3.85E+00	0.00E+00	7.41E+00	2.07E+00	3.37E+00
SP121790	1.45E+00	6.96E-01	2.87E+00	2.28E-01	4.89E+00	1.12E+00	2.23E+00
SP121859	1.27E+00	9.47E-01	1.96E+00	0.00E+00	3.36E+00	7.84E-01	1.95E+00
SP121808	1.22E+00	6.20E-01	6.94E-01	3.96E-01	1.62E+00	6.53E-01	1.36E+00
SP121781	3.13E+00	1.39E+00	4.10E+00	0.00E+00	7.45E+00	1.71E+00	3.29E+00
SP121763	1.50E+00	5.72E-01	9.54E-01	7.21E-02	2.08E+00	1.23E+00	1.38E+00
SP121811	1.43E+00	6.34E-01	1.16E+00	0.00E+00	2.74E+00	1.22E+00	1.86E+00
SP121852	1.55E+00	9.68E-01	1.89E+00	6.43E-01	3.04E+00	1.24E+00	1.55E+00
SP122361	2.14E+00	2.84E+00	2.83E+00	2.34E-01	7.00E+00	1.40E+00	4.37E+00
SP121837	1.40E+00	4.37E-01	9.11E-01	0.00E+00	1.93E+00	1.10E+00	1.34E+00
SP121824	1.42E+00	8.57E-02	5.98E-01	0.00E+00	2.09E+00	9.67E-01	1.45E+00
SP121841	7.61E-01	2.15E-01	1.31E+00	3.00E-02	2.14E+00	5.19E-01	9.72E-01
SP121831	1.23E+00	9.61E-01	2.15E+00	3.17E-01	3.98E+00	9.48E-01	2.15E+00
SP121761	2.56E+00	1.22E+00	4.52E+00	2.51E-01	6.72E+00	1.33E+00	2.40E+00
SP121816	1.75E+00	9.90E-01	2.62E+00	2.60E-01	5.01E+00	1.06E+00	2.29E+00
SP121861	2.91E-01	1.45E-01	9.85E-02	2.43E-01	2.94E-01	2.25E-01	2.44E-01
SP121847	2.07E+00	9.00E-01	2.48E+00	2.26E-01	4.31E+00	1.14E+00	1.65E+00
DRUP01010001T	3.54E+00	1.44E+00	1.64E+00	8.65E-01	2.77E+00	2.86E+00	2.35E+00
CPCT02010424T	4.36E+00	1.70E+00	2.01E+00	1.48E+00	2.86E+00	3.77E+00	1.82E+00
CPCT02010349T	1.31E+00	4.83E-01	6.15E-01	5.87E-01	9.76E-01	9.61E-01	9.58E-01
CPCT02020325T	1.68E+00	1.15E+00	9.63E-01	1.60E+00	1.60E+00	9.75E-01	1.41E+00
CPCT02030246T	1.83E+00	1.07E+00	2.16E+00	9.41E-01	2.32E+00	1.39E+00	1.54E+00
CPCT02070010T	1.42E+00	1.24E+00	1.38E+00	1.11E+00	1.30E+00	8.55E-01	8.76E-01
CPCT02010370T	1.92E+00	5.95E-01	1.52E+00	1.02E+00	1.96E+00	1.62E+00	9.77E-01
CPCT02010369T	5.75E+00	2.08E+00	1.85E+00	1.95E+00	2.18E+00	5.19E+00	2.19E+00
CPCT02070013T	1.04E+01	2.08E+00	2.34E+00	1.41E+00	3.91E+00	8.20E+00	1.63E+00
CPCT02060018T	1.26E+00	1.09E+00	8.99E-01	1.22E+00	1.24E+00	7.21E-01	1.46E+00
CPCT02060022T	1.85E+00	1.38E+00	1.47E+00	1.09E+00	1.52E+00	1.02E+00	1.38E+00
CPCT02070009T	2.06E+00	1.77E+00	2.07E+00	1.65E+00	2.36E+00	1.36E+00	1.58E+00
CPCT02010398T	7.48E+00	1.67E+00	1.84E+00	1.80E+00	1.62E+00	6.17E+00	1.78E+00
CPCT02010408T	1.45E+00	1.18E+00	9.82E-01	1.63E+00	1.83E+00	1.30E+00	1.63E+00
CPCT02030246TII	1.65E+00	1.33E+00	1.86E+00	1.19E+00	2.34E+00	1.00E+00	1.84E+00
CPCT02010386T	2.64E+00	2.29E+00	2.87E+00	1.20E+00	3.68E+00	1.36E+00	1.51E+00
CPCT02020309T	2.30E+00	1.87E+00	1.69E+00	1.79E+00	1.63E+00	9.35E-01	1.43E+00
CPCT02080045T	1.49E+01	2.48E+00	2.74E+00	1.22E+00	5.35E+00	1.29E+01	2.25E+00
CPCT02020398T	1.16E+00	1.13E+00	1.34E+00	1.17E+00	9.91E-01	1.25E+00	1.20E+00
CPCT02010392T	2.59E+00	4.96E-01	5.80E-01	1.42E+00	1.32E+00	1.54E+00	1.17E+00
CPCT02090003T	1.35E+00	1.32E+00	1.32E+00	1.12E+00	1.12E+00	1.12E+00	1.16E+00
CPCT02060274T	1.99E+00	2.10E+00	2.11E+00	1.67E+00	2.17E+00	1.59E+00	1.82E+00
CPCT02020650T	9.69E+00	1.51E+00	1.34E+00	1.30E+00	4.13E+00	7.19E+00	1.78E+00
CPCT02080181T	1.69E+00	9.40E-01	1.57E+00	1.17E+00	2.46E+00	1.00E+00	1.70E+00
DRUP01340015T	1.11E+01	1.96E+00	1.40E+00	1.46E+01	1.49E+01	4.79E+00	1.09E+01
CPCT02070436T	2.01E+01	6.57E+00	1.61E+01	2.48E+00	3.80E+00	2.19E+01	2.55E+00
CPCT02050225TII	1.49E+00	1.55E+00	1.41E+00	1.31E+00	1.42E+00	1.13E+00	1.46E+00
DRUP01070031T	1.34E+00	1.73E+00	1.16E+00	1.31E+00	1.40E+00	6.30E-01	1.17E+00
CPCT02070278T	1.36E+00	1.18E+00	9.14E-01	1.18E+00	1.57E+00	7.59E-01	1.28E+00
CPCT02010732T	1.84E+00	1.72E+00	1.43E+00	1.31E+00	1.40E+00	1.26E+00	1.38E+00
CPCT02060181T	1.60E+00	1.45E+00	1.44E+00	1.48E+00	1.40E+00	1.12E+00	1.36E+00
CPCT02080175T	2.85E+00	1.50E+00	1.38E+00	1.47E+00	2.10E+00	1.80E+00	1.75E+00
CPCT02020903T	1.43E+00	1.06E+00	1.19E+00	1.42E+00	1.48E+00	9.35E-01	1.44E+00
CPCT02070441T	1.43E+00	1.70E+00	1.66E+00	1.25E+00	1.53E+00	9.95E-01	1.31E+00
CPCT02080181TII	4.82E+00	1.40E+00	1.58E+00	5.36E+00	4.57E+00	2.16E+00	4.28E+00
CPCT02070290T	1.89E+00	1.37E+00	1.80E+00	1.43E+00	2.25E+00	1.36E+00	1.98E+00
DRUP01090011T	1.78E+00	1.40E+00	4.39E-01	1.53E+00	1.24E+00	9.09E-01	1.29E+00
CPCT02080297T	1.75E+00	1.22E+00	2.87E+00	9.76E-01	3.17E+00	1.18E+00	1.57E+00
CPCT02010680T	1.55E+00	8.08E-01	1.14E+00	1.26E+00	1.41E+00	7.71E-01	1.30E+00
CPCT02090064T	1.20E+00	1.29E+00	1.22E+00	9.26E-01	1.28E+00	9.15E-01	1.17E+00
CPCT02020937T	9.19E-01	1.53E+00	1.34E+00	1.49E+00	1.53E+00	7.47E-01	1.17E+00
CPCT02090065T	1.67E+00	1.45E+00	1.30E+00	1.22E+00	1.43E+00	1.28E+00	1.45E+00
CPCT02060191T	1.02E+01	2.55E+00	2.83E+00	1.49E+00	3.07E+00	7.85E+00	9.09E-01
CPCT02060192T	2.05E+00	7.25E-01	7.78E-01	1.54E+00	1.38E+00	9.65E-01	1.49E+00
CPCT02011090T	1.07E+00	7.78E-01	6.85E-01	1.37E+00	1.41E+00	8.16E-01	1.22E+00
CPCT02070463T	2.10E+00	1.04E+00	1.21E+00	9.87E-01	1.28E+00	2.10E+00	1.26E+00
CPCT02011094T	7.83E-01	7.05E-01	4.30E-01	7.81E-01	1.00E+00	6.74E-01	9.67E-01
CPCT02030458T	1.88E+00	8.27E-01	6.64E-01	1.29E+00	1.07E+00	1.47E+00	1.09E+00
CPCT02060282T	1.20E+00	8.63E-01	7.46E-01	1.03E+00	1.61E+00	6.29E-01	1.14E+00
DRUP01090012T	1.45E+00	1.61E+00	1.27E+00	1.39E+00	1.82E+00	1.04E+00	1.32E+00
CPCT02090042T	1.51E+00	1.03E+00	6.29E-01	1.28E+00	1.36E+00	1.02E+00	1.59E+00
CPCT02340078T	1.12E+00	6.40E-01	3.85E-01	1.07E+00	9.59E-01	6.03E-01	9.02E-01
WIDE01010040T	1.24E+01	1.54E+00	1.86E+00	1.09E+00	2.84E+00	1.11E+01	2.04E+00
CPCT02020683T	2.17E+01	2.28E+00	3.21E+00	2.34E+00	2.77E+00	1.83E+01	2.24E+00
CPCT02020691T	4.51E+00	2.08E+00	2.61E+00	1.92E+00	3.13E+00	3.08E+00	1.57E+00
DRUP01010077T	1.74E+00	1.78E+00	1.39E+00	1.40E+00	1.85E+00	1.17E+00	1.56E+00
DRUP01050021T	1.34E+01	2.38E+01	2.78E+01	5.79E+00	1.86E+01	1.42E+01	6.98E+00
CPCT02080206T	1.30E+00	6.85E-01	6.92E-01	1.09E+00	8.68E-01	7.33E-01	9.04E-01
CPCT02060292T	8.27E+00	1.73E+00	1.76E+00	8.17E-01	2.21E+00	7.29E+00	1.02E+00
CPCT02060290T	9.71E-01	8.09E-01	7.80E-01	8.57E-01	1.05E+00	8.37E-01	1.17E+00
CPCT02090044T	1.23E+01	2.50E+00	5.71E+00	5.44E+00	1.52E+01	5.31E+00	2.95E+00
WIDE01010138T	2.23E+00	1.50E+00	1.57E+00	1.58E+00	2.01E+00	2.00E+00	1.27E+00
CPCT02130062T	2.15E+00	1.45E+00	1.90E+00	1.84E+00	2.00E+00	1.70E+00	9.10E-01
WIDE01010160T	2.29E+00	2.49E+00	2.32E+00	1.37E+00	1.63E+00	1.79E+00	1.43E+00
CPCT02020706T	1.53E+00	4.77E-01	3.92E-01	1.06E+00	4.91E-01	1.07E+00	6.05E-01
CPCT02070313T	1.76E+00	1.36E+00	1.15E+00	1.39E+00	1.36E+00	7.52E-01	1.43E+00
WIDE01010187T	1.06E+01	1.44E+00	1.82E+00	1.30E+00	4.69E+00	8.38E+00	2.02E+00
WIDE01010169T	2.69E+00	3.64E+00	3.63E+00	1.41E+00	4.00E+00	1.71E+00	2.50E+00
CPCT02100161T	1.77E+01	4.36E+00	4.00E+00	1.76E+00	6.44E+00	1.45E+01	2.24E+00
CPCT02070317T	1.33E+00	1.80E+00	1.67E+00	1.06E+00	1.44E+00	8.38E-01	1.39E+00
WIDE01010239T	1.15E+00	1.67E+00	1.71E+00	1.50E+00	1.81E+00	1.00E+00	1.39E+00
WIDE01010233T	1.81E+00	3.22E+00	3.41E+00	1.47E+00	2.01E+00	1.46E+00	1.65E+00
CPCT02070322T	1.70E+00	1.07E+00	1.39E+00	1.35E+00	2.10E+00	9.95E-01	1.37E+00
WIDE01010262T	9.93E+00	1.42E+00	2.13E+00	1.05E+00	4.53E+00	7.50E+00	1.68E+00
WIDE01010267T	1.75E+00	2.57E+00	2.60E+00	1.10E+00	1.79E+00	9.66E-01	1.70E+00
WIDE01010293T	7.88E-01	5.52E-01	1.00E-02	1.04E+00	1.11E+00	6.79E-01	1.09E+00
WIDE01010167T	1.15E+00	7.15E-01	5.87E-01	1.12E+00	1.18E+00	8.66E-01	1.16E+00
CPCT02060211T	2.46E+00	1.89E+00	3.26E+00	1.60E+00	4.84E+00	9.01E-01	1.70E+00
DRUP01080012T	2.04E+01	2.93E+00	3.18E+00	3.39E+00	5.48E+00	1.62E+01	2.44E+00
WIDE01010356T	2.64E+00	1.21E+00	1.73E+00	1.53E+00	1.90E+00	2.54E+00	1.97E+00
WIDE01010374T	4.91E+00	1.15E+00	1.28E+00	6.08E-01	1.44E+00	4.65E+00	8.01E-01
WIDE01010393T	1.18E+01	2.56E+00	6.26E+00	1.43E+00	1.02E+01	9.50E+00	2.99E+00
CPCT02090036T	1.18E+00	5.23E+00	5.11E+00	1.26E+00	2.30E-01	1.10E+00	2.42E-01
CPCT02340018TII	7.62E+00	1.97E+00	4.51E+00	2.26E+00	5.25E+00	6.44E+00	2.25E+00
CPCT02340088T	2.01E+00	1.22E+00	1.86E+00	1.44E+00	1.71E+00	1.28E+00	1.55E+00
WIDE01010452T	1.83E+00	1.71E+00	1.40E+00	7.83E-01	1.75E+00	1.03E+00	1.18E+00
CPCT02080227T	2.83E+00	1.29E+00	1.22E+00	1.56E+00	1.28E+00	1.74E+00	1.23E+00
CPCT02060230T	2.26E+00	1.94E+00	1.35E+00	1.45E+00	2.02E+00	8.71E-01	1.46E+00
CPCT02020750T	1.13E+00	5.63E-01	5.37E-01	1.07E+00	9.91E-01	6.58E-01	9.64E-01
CPCT02060241T	1.29E+00	1.51E+00	1.51E+00	1.02E+00	8.10E-01	8.96E-01	1.29E+00
CPCT02060245T	1.90E+00	1.42E+00	2.80E+00	1.42E+00	3.41E+00	8.44E-01	1.08E+00
CPCT02070319T	2.31E+00	1.12E+00	1.83E+00	1.28E+00	2.58E+00	1.50E+00	1.37E+00
CPCT02010856T	2.09E+00	1.79E+00	2.27E+00	1.11E+00	2.99E+00	1.24E+00	3.32E+00
CPCT02090052T	2.30E+00	1.62E+00	3.22E+00	1.90E+00	2.69E+00	6.69E-01	1.85E+00
CPCT02090053T	1.32E+00	1.29E+00	1.49E+00	1.24E+00	1.22E+00	1.01E+00	1.08E+00
CPCT02070357T	1.18E+01	5.31E+00	1.33E+01	2.13E+00	1.86E+01	8.51E+00	4.63E+00
CPCT02090057T	1.80E+00	2.28E-01	6.60E-01	8.72E-01	1.65E+00	1.12E+00	1.36E+00
CPCT02270035T	1.27E+00	1.44E+00	1.35E+00	1.46E+00	1.35E+00	9.10E-01	1.59E+00
CPCT02060254T	1.11E+00	2.90E+00	3.07E+00	1.15E+00	3.24E+00	1.11E+00	1.70E+00
CPCT02070365T	1.45E+00	9.87E-01	1.13E+00	1.30E+00	1.49E+00	1.07E+00	1.29E+00
CPCT02060258T	1.12E+00	7.32E-01	6.39E-01	1.15E+00	1.24E+00	6.83E-01	1.14E+00
CPCT02080247T	2.13E+00	1.32E+00	1.35E+00	1.99E+00	1.98E+00	1.38E+00	1.76E+00
CPCT02020794T	3.36E+00	2.32E+00	2.59E+00	1.52E+00	3.88E+00	2.05E+00	4.41E+00
CPCT02020790T	2.05E+00	9.48E-01	1.17E+00	1.13E+00	2.47E+00	9.70E-01	1.86E+00
CPCT02060253T	1.74E+00	9.90E-01	9.14E-01	1.65E+00	1.96E+00	1.30E+00	1.54E+00
CPCT02020775T	1.43E+00	1.23E+00	1.19E+00	1.37E+00	1.46E+00	7.80E-01	1.41E+00
CPCT02030513T	2.24E+00	1.40E+00	1.52E+00	1.31E+00	2.54E+00	1.66E+00	2.23E+00
CPCT02380051T	1.05E+00	1.27E+00	1.36E+00	1.25E+00	1.21E+00	8.13E-01	1.13E+00
CPCT02080248T	2.06E+00	1.37E+00	1.53E+00	1.37E+00	1.04E+00	1.16E+00	1.04E+00
CPCT02070371T	4.06E+00	8.03E-01	1.21E+00	1.23E+00	1.35E+00	3.08E+00	1.20E+00
CPCT02070366T	1.58E+00	8.12E-01	8.03E-01	1.06E+00	9.62E-01	1.07E+00	9.60E-01
CPCT02050392T	2.58E+00	9.85E-01	1.15E+00	1.33E+00	1.58E+00	1.46E+00	1.29E+00
CPCT02130147T	1.67E+01	3.47E+00	4.08E+00	1.38E+00	2.90E+00	1.41E+01	1.73E+00
CPCT02020812T	1.10E+00	1.34E+00	1.58E+00	1.12E+00	1.10E+00	1.01E+00	9.75E-01
CPCT02020820T	1.99E+00	1.20E+00	1.13E+00	1.67E+00	1.80E+00	1.58E+00	1.20E+00
DRUP01090014T	1.85E+00	3.11E+00	2.57E+00	1.33E+00	2.13E+00	1.14E+00	1.03E+00
CPCT02060240T	2.43E+00	1.65E+00	1.59E+00	1.69E+00	1.63E+00	1.88E+00	1.34E+00
DRUP01060024T	7.46E+00	2.88E+00	3.16E+00	1.63E+00	2.63E+00	7.02E+00	1.15E+00
CPCT02020848T	2.55E+00	6.42E-02	5.19E-01	1.14E+00	1.57E+00	2.57E+00	1.31E+00
CPCT02010648T	2.35E+00	6.42E-01	1.90E+00	1.55E+00	1.64E+00	2.43E+00	1.57E+00
CPCT02060130T	2.26E+00	1.48E+00	1.46E+00	1.46E+00	1.81E+00	1.60E+00	1.51E+00
CPCT02010649T	1.82E+00	2.23E+00	1.90E+00	1.73E+00	9.19E-01	7.58E-01	1.54E+00
CPCT02060127T	1.07E+00	1.35E+00	1.43E+00	1.17E+00	1.73E+00	9.04E-01	1.27E+00
CPCT02340106T	2.07E+00	1.30E+00	8.59E-01	1.87E+00	1.90E+00	1.24E+00	1.64E+00
CPCT02150034T	4.24E+00	2.83E+00	3.02E+00	1.20E+00	3.86E+00	3.81E+00	1.76E+00
CPCT02030415T	1.05E+01	2.08E+00	6.67E+00	6.22E+00	8.87E+00	8.03E+00	2.16E+00
CPCT02060235T	1.63E+00	9.99E-01	6.70E-01	1.87E+00	2.04E+00	1.06E+00	1.73E+00
CPCT02010625T	1.47E+00	1.48E+00	1.00E+00	1.44E+00	1.43E+00	6.06E-01	1.29E+00
CPCT02060275T	1.19E+00	1.95E+00	1.81E+00	1.23E+00	1.20E+00	7.97E-01	1.14E+00
CPCT02340026T	1.69E+00	9.04E-01	1.80E+00	1.62E+00	1.94E+00	1.11E+00	1.32E+00
CPCT02090063T	2.11E+00	1.26E+00	1.19E+00	9.58E-01	1.41E+00	2.04E+00	1.18E+00
CPCT02010549T	2.94E+00	9.92E-01	2.23E+00	1.77E+00	2.91E+00	1.40E+00	5.22E-01
CPCT02060066T	1.86E+00	8.34E-01	8.69E-01	8.37E-01	1.13E+00	1.29E+00	1.03E+00
CPCT02020450T	1.04E+00	7.33E-01	4.75E-01	4.83E-01	1.22E+00	7.68E-01	1.13E+00
CPCT02010406TII	1.88E+00	5.47E-01	9.23E-01	8.60E-01	1.46E+00	1.30E+00	1.02E+00
CPCT02050167T	1.35E+00	1.20E+00	1.28E+00	8.56E-01	1.26E+00	9.26E-01	1.15E+00
CPCT02110036T	1.66E+00	6.18E-01	8.20E-01	1.28E+00	1.22E+00	9.99E-01	1.24E+00
CPCT02010599T	1.16E+00	1.27E+00	1.30E+00	9.81E-01	1.14E+00	9.50E-01	1.12E+00
CPCT02010595T	1.09E+00	1.41E+00	1.37E+00	5.53E-01	1.05E+00	6.93E-01	1.29E+00
CPCT02100091T	1.71E+01	1.93E+00	3.26E+00	1.95E+00	9.63E+00	1.31E+01	2.82E+00
CPCT02060104T	1.38E+00	2.45E-01	2.55E-01	7.65E-01	9.22E-01	8.32E-01	6.78E-01
CPCT02010600T	1.40E+00	1.63E+00	1.28E+00	1.52E+00	1.67E+00	1.02E+00	1.53E+00
CPCT02110040T	3.32E+00	3.29E+00	7.01E+00	3.14E+00	6.24E+00	2.65E+00	3.25E+00
CPCT02340018T	8.08E+00	2.03E+00	4.28E+00	2.06E+00	4.17E+00	7.53E+00	2.07E+00
CPCT02050225T	1.45E+00	1.68E+00	1.52E+00	1.16E+00	1.54E+00	9.51E-01	1.60E+00
CPCT02040141T	3.10E+00	1.30E+00	1.06E+00	1.97E+00	9.26E-01	1.65E+00	1.09E+00
CPCT02340020T	1.87E+00	1.25E+00	1.33E+00	1.13E+00	1.52E+00	1.23E+00	1.02E+00
CPCT02080139T	1.75E+00	2.43E-01	3.61E-01	1.13E+00	6.34E-01	8.68E-01	4.89E-01
