Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
DRUP01170003T	3.07E-01	1.40E+00	1.11E+00	1.93E+00	1.72E+00	2.18E+00	1.07E+00
DRUP01010095T	2.03E+00	4.78E+00	3.78E+00	2.09E+00	1.70E+00	9.04E-01	4.96E+00
DRUP01030024T	6.14E+00	3.71E+00	8.41E+00	2.82E+00	3.22E+00	1.96E+00	5.10E+00
CPCT02040292T	2.87E+00	4.48E+00	3.98E+00	2.54E+00	4.12E+00	1.60E+00	3.73E+00
DRUP01050035T	4.33E+01	1.20E+01	6.56E+01	1.31E+01	2.82E+00	2.65E+00	9.46E+00
CPCT02020577T	1.46E+00	2.59E+00	2.61E+00	2.56E+00	2.69E+00	1.06E+00	2.55E+00
CPCT02050263T	7.19E+00	3.50E+00	1.03E+01	2.37E+00	1.47E+00	7.39E-01	3.42E+00
DRUP01010108T	6.12E+01	2.47E+01	9.59E+01	1.17E+01	4.83E+00	2.06E+00	2.70E+01
DRUP01010109T	1.66E+00	2.15E+00	2.58E+00	2.37E+00	9.71E-01	5.02E-01	2.30E+00
DRUP01010113T	1.83E+00	3.43E+00	5.19E+00	6.90E+00	2.60E+00	2.80E+00	7.45E+00
CPCT02120059T	9.11E+00	6.18E+00	1.55E+01	2.48E+00	2.79E+00	1.67E+00	8.19E+00
CPCT02170010T	8.93E-01	2.27E+00	1.81E+00	2.27E+00	2.77E+00	1.67E+00	2.37E+00
CPCT02030398T	4.35E+00	3.18E+00	6.68E+00	1.68E+00	2.35E+00	8.85E-01	2.12E+00
CPCT02050250T	5.00E+00	2.12E+00	6.88E+00	1.81E+00	1.37E+00	7.06E-01	2.10E+00
CPCT02050076TII	6.70E+00	5.45E+00	1.02E+01	2.84E+00	2.95E+00	1.12E+00	5.56E+00
CPCT02050182T	1.40E+00	2.57E+00	3.00E+00	2.22E+00	1.51E+00	7.10E-01	3.39E+00
CPCT02070187T	2.15E+00	2.42E+00	3.34E+00	1.55E+00	1.93E+00	7.84E-01	2.31E+00
CPCT02030373T	2.00E+01	9.11E+00	3.23E+01	7.13E+00	2.98E+00	1.41E+00	7.55E+00
CPCT02020589T	1.92E+00	2.29E+00	3.13E+00	1.84E+00	2.18E+00	2.19E+00	2.06E+00
CPCT02040154T	3.31E+00	2.58E+00	4.79E+00	2.09E+00	2.13E+00	9.18E-01	2.80E+00
CPCT02050091T	1.22E+00	1.35E+00	2.22E+00	1.59E+00	1.03E+00	6.52E-01	1.62E+00
CPCT02020406T	1.29E+00	2.14E+00	2.43E+00	2.03E+00	1.45E+00	7.17E-01	2.79E+00
CPCT02020405T	4.40E+00	3.31E+00	6.84E+00	1.93E+00	2.01E+00	1.91E+00	2.71E+00
CPCT02070052T	3.03E+00	2.81E+00	4.85E+00	1.82E+00	1.70E+00	8.50E-01	2.70E+00
CPCT02060063T	5.79E+00	4.98E+00	1.11E+01	5.25E-01	2.70E+00	5.12E+00	9.73E+00
CPCT02230004T	2.64E+00	3.07E+00	4.42E+00	2.75E+00	1.26E+00	7.88E-01	3.16E+00
CPCT02300006T	3.32E+00	2.50E+00	4.85E+00	1.75E+00	1.60E+00	8.83E-01	1.90E+00
CPCT02080066T	3.53E+00	2.18E+00	5.59E+00	1.89E+00	8.71E-01	5.95E-01	2.07E+00
CPCT02010492T	8.77E-01	0.00E+00	1.30E+00	1.31E+00	1.05E+00	5.93E-01	1.31E+00
CPCT02020460T	6.09E-01	1.77E+00	1.43E+00	2.00E+00	1.53E+00	6.76E-01	2.99E+00
DRUP01010019T	4.43E+00	3.10E+00	5.74E+00	4.09E+00	1.62E+00	1.32E+00	3.65E+00
CPCT02050133T	8.00E+00	5.26E+00	1.36E+01	1.80E+00	1.73E+00	1.10E+00	6.77E+00
CPCT02050144T	2.87E+01	1.58E+01	4.85E+01	3.22E+00	3.68E+00	1.97E+00	2.50E+01
CPCT02050286T	5.83E+00	5.26E+00	9.11E+00	3.43E+00	5.23E+00	5.36E+00	7.19E+00
CPCT02130006T	1.19E+01	5.07E+00	1.86E+01	4.23E+00	1.87E+00	8.05E-01	4.10E+00
CPCT02130003T	2.05E+00	1.64E+00	2.67E+00	1.60E+00	1.84E+00	1.07E+00	1.95E+00
CPCT02340039T	7.65E+00	3.84E+00	1.18E+01	2.65E+00	1.89E+00	1.12E+00	3.49E+00
CPCT02230075T	4.83E+00	2.03E+00	7.23E+00	1.64E+00	1.13E+00	7.15E-01	2.06E+00
CPCT02080169T	3.09E+00	3.21E+00	4.97E+00	2.55E+00	2.60E+00	9.23E-01	4.20E+00
CPCT02150005T	1.44E+00	2.12E+00	2.89E+00	2.69E+00	1.94E+00	1.02E+00	2.44E+00
WIDE01010522T	1.01E+00	1.93E+00	2.05E+00	2.19E+00	1.69E+00	7.53E-01	3.17E+00
WIDE01010696T	9.84E-01	1.80E+00	2.26E+00	2.29E+00	9.20E-01	6.94E-01	2.39E+00
