Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP92787	5.29E-01	1.70E+00	1.32E+00	1.40E+00	1.62E+00	3.10E+00	2.85E+00	6.08E-01	9.97E-01
SP92723	1.69E+00	1.80E+00	2.57E+00	2.71E+00	2.50E+00	3.55E+00	2.82E+00	2.91E-01	7.04E-01
SP92364	6.47E+02	3.85E+02	4.55E+02	2.12E+02	6.81E+02	1.21E+01	3.28E+02	1.72E+00	4.36E-01
SP95406	9.00E-01	1.93E+00	1.70E+00	1.75E+00	2.27E+00	3.30E+00	2.96E+00	0.00E+00	7.78E-01
SP91746	8.94E-01	1.71E+00	2.07E+00	1.70E+00	1.98E+00	3.04E+00	2.39E+00	2.79E-01	7.94E-01
SP92332	1.83E+00	6.29E+00	1.99E+00	2.90E+00	6.91E+00	6.47E+00	5.85E+00	3.19E-01	1.99E+00
SP91730	1.43E+00	2.34E+00	2.32E+00	2.54E+00	2.70E+00	5.48E+00	5.17E+00	3.95E-01	2.88E+00
SP92947	1.69E+00	4.77E+00	4.59E+00	3.21E+00	2.32E+00	3.44E+00	3.91E+00	0.00E+00	9.08E-01
SP91666	2.54E+00	2.39E+00	2.99E+00	2.93E+00	2.46E+00	3.06E+00	2.91E+00	0.00E+00	9.15E-01
SP90245	8.18E-01	2.84E+00	2.14E+00	2.86E+00	2.90E+00	5.48E+00	5.60E+00	5.06E-01	1.34E+00
SP90893	7.80E-01	2.08E+00	1.81E+00	1.61E+00	2.44E+00	5.14E+00	5.53E+00	5.24E-01	1.37E+00
SP89519	1.44E+00	2.55E+00	2.83E+00	2.52E+00	2.35E+00	3.86E+00	3.17E+00	2.35E-01	6.11E-01
SP94917	2.71E+02	8.39E+01	5.90E+01	1.01E+02	2.94E+02	7.45E+00	9.79E+00	7.62E-01	9.22E-01
SP92659	1.49E+01	3.34E+01	1.83E+01	8.25E+00	3.59E+01	8.21E+00	1.49E+01	3.81E+00	1.07E+00
SP94332	2.28E+00	1.77E+00	1.12E+00	5.56E-01	1.69E+00	1.68E+00	1.23E+00	1.23E+00	3.43E+00
SP94661	1.51E+00	2.07E+00	2.46E+00	2.07E+00	2.34E+00	4.10E+00	3.68E+00	2.76E-01	1.05E+00
SP93652	8.44E-01	1.88E+00	2.98E+00	2.09E+00	2.20E+00	4.10E+00	4.24E+00	4.78E-01	1.26E+00
SP90125	1.03E+00	3.56E+00	1.94E+00	1.55E+00	2.98E+00	5.19E+00	5.61E+00	1.13E+00	1.15E+00
SP94540	1.69E+00	2.17E+00	3.12E+00	2.58E+00	1.67E+00	3.27E+00	3.62E+00	7.02E-01	1.27E+00
SP95222	3.52E+00	7.56E+00	1.92E+00	2.75E+00	9.19E+00	6.02E+00	5.31E+00	4.68E-01	1.51E+00
SP89389	2.23E+00	2.64E+00	2.27E+00	3.36E+00	3.71E+00	5.74E+00	4.66E+00	3.80E-01	1.39E+00
SP90503	9.85E-01	3.22E+00	2.31E+00	1.43E+00	2.38E+00	3.87E+00	4.30E+00	4.98E-02	1.07E+00
SP92460	2.08E+02	7.32E+01	7.53E+01	6.71E+01	2.25E+02	6.35E+00	6.23E+01	2.09E-01	1.07E+00
SP92931	1.98E+00	3.05E+00	2.38E+00	2.17E+00	3.05E+00	4.20E+00	4.02E+00	5.07E-01	1.19E+00
SP91265	4.04E+00	4.62E+00	2.96E+00	3.10E+00	7.50E+00	6.70E+00	6.24E+00	4.46E-01	1.46E+00
SP89909	2.15E+02	6.15E+01	2.51E+01	7.14E+01	2.36E+02	5.61E+00	1.19E+01	1.02E+00	6.24E-01
SP90629	2.23E+00	5.10E+00	1.82E+00	4.77E+00	6.48E+00	9.46E+00	8.67E+00	9.05E-01	1.81E+00
SP95550	2.37E+00	2.51E+00	2.63E+00	2.80E+00	4.62E+00	5.79E+00	4.93E+00	3.54E-01	1.50E+00
CPCT02020389T	2.34E+00	2.07E+00	2.59E+00	1.90E+00	2.50E+00	2.76E+00	2.58E+00	1.88E+00	9.93E-01
CPCT02080033T	1.87E+00	4.98E+00	6.70E+00	5.08E+00	3.15E+00	4.37E+00	5.23E+00	2.21E+00	9.85E-01
CPCT02060156T	5.42E+00	8.97E+00	7.89E+00	4.91E+00	6.53E+00	5.69E+00	5.95E+00	3.35E+00	1.59E+00
DRUP01340014T	1.02E+00	1.82E+00	3.16E+00	4.70E+00	5.55E+00	2.06E+00	1.36E+01	1.19E+01	4.49E-01
DRUP01010121T	6.46E+00	5.92E+00	6.60E+00	4.78E+00	7.04E+00	4.73E+00	4.95E+00	1.74E+00	1.29E+00
CPCT02130034T	2.72E+00	3.53E+00	4.14E+00	3.31E+00	4.53E+00	5.63E+00	5.97E+00	2.93E+00	1.44E+00
CPCT02260015T	4.88E+00	4.32E+00	3.98E+00	2.10E+00	7.40E+00	9.87E+00	1.40E+01	5.43E+00	3.75E+00
CPCT02220071T	1.60E+02	4.84E+01	4.33E+01	2.96E+01	1.65E+02	8.04E+00	2.41E+01	5.74E+00	1.87E+00
CPCT02010710T	3.27E+00	3.20E+00	4.42E+00	2.59E+00	3.36E+00	3.03E+00	3.54E+00	2.22E+00	1.48E+00
CPCT02340068T	1.29E+00	2.05E+00	2.85E+00	2.54E+00	1.80E+00	3.39E+00	3.57E+00	1.65E+00	7.43E-01
CPCT02130050T	2.34E+00	2.87E+00	4.01E+00	3.24E+00	3.23E+00	6.54E+00	8.93E+00	5.04E+00	1.93E+00
DRUP01060016T	1.38E+00	2.29E+00	2.03E+00	1.89E+00	2.68E+00	1.37E+01	1.93E+01	4.41E+00	4.39E+00
CPCT02260017T	2.75E+00	3.09E+00	3.46E+00	2.90E+00	3.88E+00	5.26E+00	5.37E+00	2.17E+00	1.41E+00
CPCT02020682T	1.29E+01	7.01E+00	8.05E+00	3.75E+00	1.41E+01	5.45E+00	6.15E+00	3.44E+00	1.28E+00
DRUP01030013T	6.85E+02	1.63E+02	1.16E+02	1.78E+02	7.28E+02	1.22E+01	7.10E+01	1.35E+01	3.46E+00
CPCT02130059T	3.33E+00	7.21E+00	7.48E+00	4.25E+00	3.03E+00	4.70E+00	6.68E+00	3.21E+00	1.21E+00
WIDE01010296T	4.40E+00	8.64E+00	1.04E+01	4.07E+00	5.38E+00	2.46E+01	2.71E+01	2.64E+00	5.46E+00
CPCT02380044T	1.84E+00	4.92E+00	5.89E+00	4.17E+00	2.09E+00	1.74E+01	1.83E+01	4.21E+00	2.66E+00
CPCT02060117T	2.48E+00	6.34E+00	8.14E+00	4.01E+00	1.91E+00	2.68E+00	6.80E+00	2.16E+00	8.73E-01
CPCT02080220T	2.58E+00	8.38E+00	9.80E+00	5.73E+00	2.03E+00	3.73E+00	8.02E+00	3.43E+00	1.26E+00
CPCT02210056T	2.21E+00	5.73E+00	5.44E+00	2.98E+00	2.49E+00	3.26E+00	3.92E+00	2.68E+00	8.71E-01
CPCT02020734T	2.33E+00	6.68E+00	7.00E+00	4.21E+00	1.67E+00	2.47E+00	5.13E+00	3.88E+00	1.25E+00
CPCT02020716T	1.30E+00	3.18E+00	3.66E+00	1.96E+00	1.49E+00	2.29E+00	2.90E+00	1.78E+00	8.24E-01
CPCT02080226T	1.26E+00	2.49E+00	2.56E+00	2.68E+00	2.83E+00	5.69E+00	6.35E+00	2.85E+00	1.65E+00
DRUP01080014T	2.63E+02	7.45E+01	8.24E+01	5.17E+01	2.73E+02	5.95E+00	4.49E+01	5.68E+00	1.41E+00
DRUP01270003T	1.83E+00	3.75E+00	3.57E+00	2.70E+00	2.14E+00	3.81E+00	3.57E+00	1.65E+00	6.18E-01
CPCT02190044T	1.10E+00	3.55E+00	2.52E-01	1.54E+00	3.15E+00	5.58E+00	7.00E+00	2.86E+00	1.49E+00
CPCT02130131T	1.69E+00	9.47E-01	2.48E+00	2.90E+00	2.42E+00	5.53E+00	5.97E+00	2.96E+00	9.11E-01
CPCT02220054T	2.56E+00	3.88E+00	3.64E+00	4.09E+00	4.76E+00	7.31E+00	6.13E+00	2.36E+00	1.53E+00
CPCT02330075T	6.53E+00	1.40E+01	1.49E+01	9.25E+00	7.09E+00	6.82E+00	9.41E+00	2.98E+00	1.48E+00
CPCT02130134T	1.40E+00	2.27E+00	3.73E+00	1.99E+00	2.17E+00	4.17E+00	4.76E+00	4.04E+00	1.57E+00
CPCT02130148T	2.23E+00	3.73E+00	3.55E+00	4.01E+00	4.80E+00	7.55E+00	6.34E+00	2.08E+00	1.39E+00
CPCT02070381T	1.95E-01	1.43E+00	1.59E+00	1.63E+00	9.73E-01	2.56E+00	3.23E+00	2.71E+00	8.68E-01
DRUP01070053T	2.20E+00	3.56E+00	3.22E+00	1.93E+00	2.71E+00	4.53E+00	3.74E+00	3.00E+00	7.06E-01
DRUP01060025T	4.65E+00	6.35E+00	5.14E+00	3.72E+00	3.48E+00	3.65E+00	5.04E+00	5.97E+00	8.40E+00
DRUP01100007T	4.47E+00	1.03E+01	8.65E+00	6.02E+00	4.91E+00	5.17E+00	5.55E+00	2.70E+00	1.34E+00
CPCT02380019T	1.37E+00	3.26E+00	3.19E+00	2.42E+00	2.92E+00	6.47E+00	6.89E+00	4.18E+00	2.05E+00
CPCT02020598T	9.40E-01	1.98E+00	2.08E+00	2.00E+00	1.40E+00	3.35E+00	4.92E+00	2.87E+00	1.22E+00
DRUP01070059T	2.81E-01	1.50E+00	1.80E+00	3.51E+00	2.01E+00	3.56E+00	4.18E+00	3.47E+00	1.02E+00
CPCT02080152T	2.58E+02	9.38E+01	7.76E+01	6.20E+01	2.78E+02	4.38E+00	5.83E+01	5.39E+00	1.88E+00
CPCT02070406T	9.67E-01	2.99E+00	4.31E-01	3.02E+00	4.21E+00	7.35E+00	1.03E+01	7.83E+00	1.25E+00
CPCT02450002T	6.08E+00	1.31E+01	1.29E+01	7.28E+00	6.80E+00	5.18E+00	9.31E+00	3.38E+00	1.54E+00
DRUP01070024T	1.05E+00	2.10E+00	2.74E+00	1.68E+00	1.21E+00	6.58E+00	7.35E+00	2.76E+00	1.72E+00
DRUP01060027T	1.64E+00	2.91E+00	1.63E+00	2.36E+00	3.15E+00	5.66E+00	5.83E+00	2.11E+00	3.24E+00
CPCT02030381T	7.43E-01	2.56E+00	3.62E+00	1.78E+00	1.41E+00	7.43E+00	9.76E+00	2.93E+00	3.04E+00
DRUP01220005T	3.84E+00	4.17E+00	8.25E+00	8.35E+00	7.69E+00	8.60E+00	2.41E+01	1.61E+01	1.65E+00
CPCT02370010T	4.31E+00	5.93E+00	5.15E+00	3.49E+00	2.83E+00	2.88E+00	5.10E+00	5.98E+00	7.48E+00
CPCT02020623T	5.17E+00	8.20E+00	8.48E+00	6.22E+00	5.32E+00	4.79E+00	6.17E+00	2.71E+00	1.37E+00
CPCT02290023T	3.40E+00	8.16E+00	1.02E+01	5.67E+00	2.93E+00	9.16E+00	1.18E+01	3.07E+00	2.43E+00
DRUP01010022T	6.60E+02	1.68E+02	1.38E+02	1.44E+02	6.94E+02	1.07E+01	8.09E+01	6.58E+00	1.43E+00
CPCT02070159T	1.00E+00	1.99E+00	3.68E+00	3.15E+00	1.36E+00	4.77E+00	5.44E+00	2.91E+00	1.46E+00
CPCT02030354T	1.42E+00	1.92E+00	1.66E+00	1.28E+00	1.61E+00	2.63E+00	2.27E+00	1.35E+00	1.06E+00
CPCT02020565T	1.34E+00	2.71E+00	2.31E+00	1.62E+00	1.87E+00	3.17E+00	2.62E+00	2.05E+00	1.26E+00
CPCT02060114T	1.12E+00	2.12E+00	1.44E+00	2.05E+00	1.62E+00	1.03E+01	1.43E+01	2.98E+00	3.34E+00
CPCT02060118T	1.55E+00	1.73E+00	2.13E+00	2.04E+00	2.06E+00	3.28E+00	3.38E+00	3.08E+00	1.62E+00
CPCT02220002T	1.22E+00	1.58E+00	2.02E+00	1.89E+00	1.30E+00	2.96E+00	3.35E+00	1.64E+00	1.02E+00
DRUP01030002T	1.46E+00	3.76E+00	4.87E+00	3.39E+00	2.01E+00	4.29E+00	4.20E+00	3.11E+00	1.35E+00
CPCT02070060T	2.84E+00	3.12E+00	3.83E+00	2.92E+00	4.15E+00	1.13E+01	1.33E+01	2.73E+00	3.81E+00
CPCT02030320T	4.64E+00	1.41E+01	1.28E+01	8.97E+00	4.32E+00	5.19E+00	8.56E+00	1.93E+00	1.16E+00
CPCT02060035T	2.61E+00	6.56E+00	5.66E+00	3.19E+00	2.30E+00	2.51E+00	2.76E+00	1.89E+00	9.75E-01
CPCT02070110T	1.30E+00	2.13E+00	2.71E+00	2.07E+00	1.32E+00	6.52E+00	7.62E+00	1.98E+00	1.78E+00
CPCT02020492T	1.58E+00	2.46E+00	2.10E+00	2.22E+00	2.20E+00	9.31E+00	1.10E+01	2.35E+00	2.75E+00
CPCT02030327T	2.41E+00	3.17E+00	4.08E+00	2.37E+00	3.16E+00	2.83E+00	2.71E+00	1.08E+00	8.24E-01
CPCT02020503T	3.17E+00	3.46E+00	3.46E+00	3.06E+00	4.04E+00	1.94E+01	2.44E+01	2.56E+00	6.15E+00
CPCT02380029T	1.14E+03	2.46E+02	4.00E+01	2.63E+02	1.12E+03	4.75E+01	3.06E+01	1.69E+01	3.03E+00
CPCT02020636T	1.85E+00	2.75E+00	3.56E+00	2.37E+00	2.64E+00	1.71E+01	2.14E+01	3.60E+00	4.55E+00
CPCT02130013T	2.69E+00	3.27E+00	3.82E+00	2.46E+00	2.96E+00	2.71E+01	3.53E+01	7.30E+00	7.20E+00
DRUP01110002T	8.95E+02	4.98E+02	4.52E+02	2.52E+02	9.28E+02	4.15E+01	3.64E+02	2.60E+01	4.28E+00
WIDE01010639T	2.76E+00	4.76E+00	4.75E+00	3.19E+00	3.07E+00	2.51E+00	3.42E+00	1.49E+00	7.53E-01
DRUP01010167T	5.55E+02	1.40E+02	1.14E+02	1.32E+02	5.69E+02	4.31E+00	9.80E+01	7.43E+00	1.69E+00
WIDE01010570T	5.56E+00	4.95E+00	5.09E+00	3.95E+00	6.37E+00	7.75E+00	7.22E+00	4.03E+00	1.59E+00
