MutationType	ID83A	ID83B
1:Del:C:0	0.05969624038785696	0.0052545079193077986
1:Del:C:1	0.05378935500979423	0.0008914144924449375
1:Del:C:2	0.03803741324692964	0.0006486867649687155
1:Del:C:3	0.016728178150951862	0.0015478409454226494
1:Del:C:4	0.01115425158292055	0.0040921126678586
1:Del:C:5	0.006002346011810005	0.01604838529601693
1:Del:T:0	0.04289952989667654	0.0027211768191773445
1:Del:T:1	0.03180006373673677	0.0015222772664856166
1:Del:T:2	0.027387835700064898	0.0031898419186472894
1:Del:T:3	0.02873059516772628	0.007971218191087245
1:Del:T:4	0.01658835324458778	0.020987751744687557
1:Del:T:5	0.004643143723166361	0.3475194674730301
1:Ins:C:0	0.011555083291605116	0.0025862900039646773
1:Ins:C:1	0.005303072622045875	0.0010698784008855
1:Ins:C:2	0.0036420557857491077	0.00046927760544349437
1:Ins:C:3	0.003916781395673752	0.000712271163938567
1:Ins:C:4	0.0033086727280169726	0.0040537186968140305
1:Ins:C:5	0.00774254284799099	0.021075008418411017
1:Ins:T:0	0.012373247193172574	0.0028641855157911776
1:Ins:T:1	0.036322434656322004	0.0019306997052626685
1:Ins:T:2	0.019103644900023937	0.0048773024627007545
1:Ins:T:3	0.013508246736600995	0.002656404529698193
1:Ins:T:4	0.007566742287017405	0.006595271923579275
1:Ins:T:5	0.1307120183855295	0.3479704591631889
2:Del:R:0	0.01483735260553658	0.004512852155603469
2:Del:R:1	0.018271564031019805	0.019237807616591454
2:Del:R:2	0.008161371243186295	0.004455737478565425
2:Del:R:3	0.0029813100735191257	0.0037650024821050464
2:Del:R:4	0.0012022597627947107	0.0026123877440113576
2:Del:R:5	0.0013863160123582928	0.006465412573888898
3:Del:R:0	0.007613897258415818	0.0014265217119827866
3:Del:R:1	0.007793638780713081	0.018443785198032855
3:Del:R:2	0.0015921068383613602	0.004032351789064705
3:Del:R:3	0.0002791763455229912	0.001369419555994682
3:Del:R:4	8.939757385747261e-05	0.000984652959741652
3:Del:R:5	6.367730546692596e-05	0.0013962192577309906
4:Del:R:0	0.006287380419671536	0.000488770349729748
4:Del:R:1	0.005218593417666852	0.009426646674983203
4:Del:R:2	0.0006154865136058496	0.0030695162224583326
4:Del:R:3	0.00048445377084135546	0.0016267224709736183
4:Del:R:4	0.00017163260002158508	0.0005239008741045836
4:Del:R:5	7.618229377438216e-05	0.0005381144327111543
5:Del:R:0	0.0506344723328948	0.0017944183107465506
5:Del:R:1	0.005510226199403405	0.00246897293953225
5:Del:R:2	0.0007957989344140515	0.00047111734689678995
5:Del:R:3	9.690261149894161e-05	0.0006725549956900068
5:Del:R:4	2.7618012020129702e-05	0.00025875898687024003
5:Del:R:5	8.347029702249208e-06	0.00010362818290104769
2:Ins:R:0	0.00818489507306367	0.002463189929258078
2:Ins:R:1	0.006285837693139911	0.001177833346882835
2:Ins:R:2	0.0027336787548847496	0.0010943000530824066
2:Ins:R:3	0.0013313332025427372	0.0012760376813821495
2:Ins:R:4	0.0014786352583905681	0.004486836756113916
2:Ins:R:5	0.008372477944940329	0.02779252426698804
3:Ins:R:0	0.003666829145513475	0.0005940152550465427
3:Ins:R:1	0.0036954958317801357	0.001262679231731454
3:Ins:R:2	0.0006666013156063855	0.0007180461054667831
3:Ins:R:3	0.00012766988783121213	0.00014929692069927115
3:Ins:R:4	4.2616308658910415e-05	0.0004785165794601198
3:Ins:R:5	0.00042509286176937164	0.001919307269854471
4:Ins:R:0	0.0042455719108693305	0.0021000499557703735
4:Ins:R:1	0.003848178987391293	0.0018740998429711908
4:Ins:R:2	0.0003243339745677076	0.000327128077915404
4:Ins:R:3	0.00017706119682770805	0.0004649895938928239
4:Ins:R:4	0.0004482019400165882	0.0005484135265578516
4:Ins:R:5	0.0007167722802842036	0.0011329291999572888
5:Ins:R:0	0.03330428859218955	0.005156247578561306
5:Ins:R:1	0.011844721417874097	0.005073660309426487
5:Ins:R:2	0.0006789770440082066	0.0003649711525940802
5:Ins:R:3	0.0004348442380432971	0.00017361820146106767
5:Ins:R:4	0.0002277536250767298	0.00015255113295702948
5:Ins:R:5	0.00014136327024954375	0.00014074102619878736
2:Del:M:1	0.01969193306751549	0.013060751520097256
3:Del:M:1	0.007026818664744496	0.000459492946320097
3:Del:M:2	0.006574501916766166	0.008764707902446389
4:Del:M:1	0.0060599863436073065	0.001242635431117378
4:Del:M:2	0.005612216205336153	0.0025139295641565694
4:Del:M:3	0.004410771911498159	0.006541174133308232
5:Del:M:1	0.04393987860530615	0.0022897317330352962
5:Del:M:2	0.035630220025777815	0.001181909442966571
5:Del:M:3	0.02322261119261384	0.0012620845780475065
5:Del:M:4	0.011993874860927463	0.0008246070837776643
5:Del:M:5	0.015722969938069584	0.0015362910804105922
