MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:5	3.74E-03	3.24E-03	4.37E-03	4.96E-03	2.96E-03	9.36E-03	9.99E-04
2:Del:R:0	2.76E-04	2.69E-04	5.64E-04	1.95E-03	1.55E-03	1.26E-03	1.30E-03
2:Del:R:1	2.67E-04	5.09E-04	3.94E-04	1.35E-03	1.27E-03	1.15E-03	1.00E-03
2:Del:R:2	2.03E-04	2.28E-04	2.58E-04	7.43E-04	9.22E-04	6.05E-04	5.21E-04
2:Del:R:3	9.78E-05	2.53E-04	2.01E-04	1.56E-04	2.74E-04	3.14E-04	9.38E-05
2:Del:R:4	9.57E-05	1.53E-04	1.57E-04	1.82E-04	1.78E-04	2.21E-04	4.70E-05
2:Del:R:5	1.52E-04	9.16E-05	3.53E-04	1.34E-03	1.58E-03	8.34E-04	5.74E-03
3:Del:R:0	9.95E-05	9.14E-05	2.95E-04	9.95E-04	8.77E-04	7.65E-04	9.63E-04
3:Del:R:1	2.82E-04	6.43E-04	4.25E-04	2.20E-03	1.67E-03	1.79E-03	2.49E-03
3:Del:R:2	8.48E-05	2.19E-04	9.54E-05	9.09E-04	7.04E-04	6.50E-04	6.46E-04
3:Del:R:3	1.56E-04	1.38E-04	3.60E-05	5.04E-04	4.54E-04	4.01E-04	6.15E-04
3:Del:R:4	2.81E-05	1.20E-04	0.00E+00	4.88E-04	4.73E-04	4.18E-04	9.49E-04
3:Del:R:5	0.00E+00	1.81E-04	3.75E-05	7.59E-04	4.93E-04	7.32E-04	1.54E-03
4:Del:R:0	1.03E-04	1.53E-04	3.56E-04	6.69E-04	5.94E-04	6.85E-04	4.43E-04
4:Del:R:1	1.86E-04	3.74E-04	2.42E-04	2.22E-03	1.77E-03	1.71E-03	1.92E-03
4:Del:R:2	2.16E-04	4.02E-05	2.06E-04	7.97E-04	9.51E-04	6.67E-04	5.42E-04
4:Del:R:3	1.30E-04	2.31E-04	6.39E-05	5.75E-04	5.04E-04	6.56E-04	8.02E-04
4:Del:R:4	2.62E-04	2.99E-05	7.88E-05	4.66E-04	5.83E-04	2.26E-04	9.81E-04
4:Del:R:5	4.34E-05	7.81E-10	8.49E-05	1.39E-04	1.20E-04	1.90E-04	3.15E-04
5:Del:R:0	5.05E-04	3.90E-04	1.54E-03	2.82E-03	2.73E-03	2.99E-03	2.26E-03
5:Del:R:1	1.53E-04	4.49E-04	3.08E-04	1.28E-03	6.35E-04	1.13E-03	8.61E-04
5:Del:R:2	4.51E-05	7.32E-05	1.29E-04	2.94E-04	1.51E-04	3.45E-04	5.45E-04
5:Del:R:3	3.43E-05	6.71E-09	6.08E-05	6.56E-05	5.84E-05	7.79E-05	6.58E-05
5:Del:R:4	2.71E-09	3.89E-09	8.16E-09	3.11E-08	3.37E-08	4.28E-08	4.42E-08
5:Del:R:5	3.94E-10	1.12E-08	6.43E-06	1.25E-04	8.06E-05	8.17E-05	2.23E-04
2:Ins:R:0	3.66E-04	3.61E-04	4.52E-04	6.50E-04	5.37E-04	9.47E-04	7.19E-04
2:Ins:R:1	1.56E-04	2.49E-04	2.11E-04	7.24E-04	5.45E-04	6.45E-04	8.65E-04
2:Ins:R:2	1.70E-04	7.86E-10	1.82E-04	5.90E-04	4.91E-04	4.12E-04	7.76E-04
2:Ins:R:3	8.22E-05	1.01E-04	8.33E-05	1.41E-04	8.12E-05	1.94E-04	5.88E-05
2:Ins:R:4	1.45E-04	1.88E-04	2.74E-04	1.11E-04	3.14E-05	2.26E-04	3.80E-06
2:Ins:R:5	5.62E-04	8.23E-04	5.57E-04	4.07E-04	3.34E-04	1.52E-03	5.34E-04
3:Ins:R:0	1.51E-04	1.59E-04	3.98E-04	3.79E-04	3.47E-04	4.76E-04	2.41E-04
3:Ins:R:1	1.07E-04	2.36E-04	4.16E-05	8.46E-04	3.63E-04	5.86E-04	5.81E-04
3:Ins:R:2	4.11E-05	5.77E-09	3.65E-05	1.37E-04	4.99E-05	6.61E-05	8.44E-05
3:Ins:R:3	2.71E-09	3.89E-09	8.16E-09	3.11E-08	3.37E-08	4.28E-08	4.42E-08
3:Ins:R:4	3.32E-10	7.79E-05	4.69E-09	3.97E-08	2.83E-08	2.84E-08	6.39E-08
3:Ins:R:5	7.13E-05	2.05E-04	1.82E-04	3.87E-05	9.61E-05	2.12E-04	4.98E-05
4:Ins:R:0	2.16E-04	3.48E-04	4.33E-04	3.58E-04	1.44E-04	6.24E-04	3.02E-05
4:Ins:R:1	5.10E-04	3.39E-04	2.51E-04	9.36E-04	6.64E-04	8.78E-04	5.74E-04
4:Ins:R:2	3.76E-05	1.62E-04	3.46E-05	1.58E-04	3.39E-05	1.46E-04	7.73E-08
4:Ins:R:3	6.96E-05	8.09E-05	2.61E-09	4.33E-05	8.07E-05	1.21E-04	5.23E-08
4:Ins:R:4	7.41E-05	1.44E-09	4.38E-09	3.10E-08	3.11E-08	8.07E-05	5.08E-08
4:Ins:R:5	1.75E-04	2.35E-04	1.47E-04	1.07E-04	1.14E-04	2.70E-04	5.05E-05
5:Ins:R:0	9.24E-04	5.38E-04	2.49E-03	7.97E-04	4.39E-08	1.95E-03	1.33E-07
5:Ins:R:1	2.11E-04	4.07E-04	3.40E-04	1.16E-03	1.37E-03	1.51E-03	1.30E-03
5:Ins:R:2	5.01E-05	1.64E-04	1.14E-09	1.75E-04	2.19E-04	2.26E-04	1.65E-04
5:Ins:R:3	2.40E-05	6.13E-10	9.92E-05	9.45E-05	5.57E-05	1.25E-04	2.50E-05
5:Ins:R:4	2.25E-05	4.83E-09	9.11E-09	7.69E-05	5.95E-05	5.11E-05	1.97E-04
5:Ins:R:5	2.64E-05	9.03E-05	3.40E-09	9.74E-05	7.38E-05	1.12E-04	2.49E-04
2:Del:M:1	4.63E-04	5.90E-04	6.69E-04	1.94E-03	1.37E-03	1.93E-03	1.54E-03
3:Del:M:1	7.57E-05	1.30E-04	2.75E-04	5.01E-04	4.39E-04	6.61E-04	4.43E-04
3:Del:M:2	1.66E-04	3.66E-04	4.16E-04	1.54E-03	1.40E-03	1.48E-03	1.31E-03
4:Del:M:1	7.30E-05	1.72E-04	1.86E-04	9.14E-04	7.22E-04	6.06E-04	8.15E-04
4:Del:M:2	1.42E-04	2.44E-04	3.33E-04	1.57E-03	1.43E-03	1.05E-03	9.66E-04
4:Del:M:3	3.28E-04	2.70E-04	3.93E-05	3.23E-03	2.27E-03	1.25E-03	2.21E-03
5:Del:M:1	3.94E-04	4.64E-04	1.00E-03	2.34E-03	2.36E-03	2.72E-03	2.05E-03
5:Del:M:2	4.89E-04	5.87E-04	7.29E-04	2.32E-03	2.52E-03	2.11E-03	1.73E-03
5:Del:M:3	2.54E-04	3.44E-04	5.39E-04	1.08E-03	1.42E-03	9.75E-04	9.58E-04
5:Del:M:4	1.32E-04	2.12E-04	1.07E-04	7.51E-04	8.27E-04	7.23E-04	8.51E-04
5:Del:M:5	2.23E-04	4.55E-04	4.29E-04	8.51E-04	8.91E-04	1.00E-03	1.12E-03
