Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP116228	29	1	12	90	0	76	0	1	46	22	46	39	22	12	17	9	0
SP116222	3	2	2	12	0	0	15	1	8	11	24	2	8	0	9	0	1
SP23451	3	20	4	0	0	1	0	0	6	18	20	1	17	0	13	0	0
SP116247	14	8	0	41	0	7	0	1	4	17	35	21	0	0	0	3	0
SP116225	0	0	2	7	5	11	0	1	9	26	27	4	5	4	0	0	0
SP116273	9	1	2	37	2	4	0	0	1	33	0	9	6	1	0	0	0
SP116221	6	0	0	19	0	6	0	0	4	7	11	5	4	14	0	2	0
SP116271	1	0	0	4	0	0	5	0	0	12	2	3	0	1	8	0	0
SP23459	2	0	0	15	0	0	23	0	1	9	14	11	0	3	6	0	1
SP23479	7	21	0	0	0	3	5	0	5	14	16	1	6	1	0	0	0
SP116223	6	0	0	9	0	0	17	0	8	10	10	8	6	7	1	0	1
SP116229	26	65	0	116	14	3	0	8	1	53	19	14	0	19	13	0	0
SP23477	1	0	2	1	0	8	23	1	3	8	16	0	0	1	5	0	0
SP116252	12	0	4	20	3	13	0	0	13	0	39	21	0	7	6	2	0
SP116278	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0
SP23431	259	38	118	259	2	5	0	0	11	37	21	0	58	1	12	0	0
SP116231	1	0	5	49	0	2	6	1	8	16	4	2	11	5	4	0	0
SP116250	2	0	0	5	0	0	0	0	5	4	0	13	0	5	2	0	0
SP112815	11	0	22	116	0	18	0	3	32	41	26	4	11	8	30	4	26
SP112799	1	16	0	30	0	3	4	0	13	22	25	13	0	8	16	5	0
SP112835	4	11	0	21	0	5	1	2	6	51	67	24	3	26	0	8	9
SP112955	0	0	9	28	20	5	0	1	7	4	56	9	1	18	10	2	37
SP112807	16	24	13	59	0	6	0	2	7	53	53	6	0	13	20	2	30
SP112953	20	20	13	83	8	2	21	1	43	21	0	38	0	15	16	0	122
SP112911	4	14	0	22	0	2	0	1	22	29	2	2	0	11	9	0	38
SP112847	12	25	0	35	0	3	17	0	15	28	11	15	0	4	15	0	10
SP112859	12	52	8	76	0	16	0	5	36	54	67	47	0	23	9	14	33
SP112919	12	22	0	0	0	2	55	1	0	20	68	12	0	0	0	0	12
SP102652	10	0	10	51	2	4	0	3	15	17	16	18	35	22	14	4	1
SP112981	3	0	14	53	12	13	0	0	22	43	34	6	4	3	3	1	36
SP102620	18	0	0	48	23	13	16	2	17	32	61	19	0	16	17	2	20
SP112987	21	18	10	76	15	8	30	1	17	46	20	14	0	5	18	0	21
SP112825	22	0	0	52	0	4	0	5	27	30	43	22	0	10	21	3	16
SP112967	0	1	0	0	4	0	0	0	0	6	0	4	0	2	0	0	3
SP102622	15	36	0	69	0	5	0	0	25	66	64	45	0	18	7	13	0
SP112785	8	0	17	121	0	183	0	8	43	98	111	14	2	18	23	18	2
SP112793	12	38	19	50	0	5	0	3	26	47	29	1	0	19	17	5	0
SP112963	25	0	0	53	14	0	54	0	16	33	40	14	0	11	9	0	18
SP112801	22	27	12	165	6	0	0	0	28	55	66	39	0	15	17	12	0
SP112997	17	0	2	67	13	11	0	5	53	52	7	7	18	9	17	2	22
SP112973	9	9	3	183	12	6	48	2	32	29	37	24	11	18	11	0	22
SP112819	37	30	12	96	22	16	0	0	8	36	44	7	2	18	14	0	13
SP112941	6	0	19	36	7	16	0	5	14	32	32	25	16	12	13	3	5
SP112965	17	0	1	94	1	4	0	1	29	33	17	18	19	3	15	2	16
SP112791	22	2	10	103	0	8	0	3	25	25	27	25	17	28	18	0	2
SP112949	4	0	0	15	7	4	0	0	4	0	25	9	5	1	8	0	4
SP112857	7	20	0	75	9	14	6	3	15	7	65	26	0	11	15	1	22
SP112843	12	0	8	83	18	12	0	2	24	46	89	55	0	11	5	5	22
SP112915	12	0	18	44	10	7	0	3	20	67	0	14	10	34	13	1	18
SP112837	54	0	15	57	1	0	0	5	65	119	13	23	20	16	15	2	15
SP112823	8	0	0	26	0	7	39	0	18	18	24	11	12	14	2	0	12
SP102633	6	0	2	11	0	1	6	0	11	28	18	16	0	5	0	1	13
SP112899	2	32	0	3	0	2	16	4	13	36	0	6	0	8	9	6	58
SP112893	0	14	15	31	3	5	15	4	25	8	29	22	18	0	7	4	29
SP112895	7	24	0	103	35	11	0	1	6	15	37	28	0	4	1	2	12
SP102626	3	0	11	77	2	13	0	1	23	30	136	21	9	23	12	1	0
SP112795	17	50	0	91	0	1	21	1	13	32	36	34	0	5	6	7	3
SP112927	12	25	11	68	2	11	0	0	10	51	13	8	13	3	8	0	36
SP112779	3	0	10	160	10	12	0	3	4	57	94	9	32	0	21	7	0
SP112975	14	0	12	133	0	8	0	0	26	38	15	17	40	11	26	5	19
SP112867	2	5	0	16	6	13	44	2	16	42	48	4	0	15	11	1	35
SP112903	12	39	2	31	0	2	1	0	23	0	50	25	0	2	12	1	45
SP112933	11	10	0	36	3	8	0	0	6	22	28	2	9	5	0	2	13
SP112869	12	61	12	79	0	7	0	0	15	52	46	9	0	14	18	18	31
SP112999	0	0	3	8	5	3	0	0	11	12	4	10	1	3	6	1	14
SP112939	6	0	0	44	0	3	26	0	17	28	7	16	5	0	6	0	14
SP112921	11	0	6	12	0	12	5	0	24	8	42	9	10	5	4	2	30
SP112901	0	10	15	34	15	8	0	4	20	13	39	11	16	12	0	0	12
SP112831	0	15	5	36	10	0	0	0	18	28	46	18	0	7	0	0	25
SP112891	7	43	4	42	10	0	0	0	27	56	0	12	0	23	12	1	14
SP112775	19	18	17	91	0	9	0	3	39	65	44	40	0	11	16	1	1
SP112897	7	34	9	55	6	1	4	0	23	25	41	49	0	26	18	0	28
SP112885	14	44	0	25	0	6	11	0	3	25	17	11	0	8	17	1	24
SP112789	16	16	21	86	0	185	0	8	67	38	68	96	0	8	0	5	2
SP102630	31	26	34	56	0	17	0	0	40	54	59	27	47	17	19	2	18
SP112971	32	0	18	67	0	16	0	0	12	26	58	3	21	51	23	0	13
SP112821	6	7	0	110	0	2	0	3	9	29	8	13	0	5	0	0	16
SP112813	0	1	0	11	3	2	0	0	7	18	28	5	0	0	11	1	18
SP112961	43	77	1	69	5	103	0	7	16	32	46	11	0	31	49	3	31
SP112977	21	0	6	24	0	8	26	1	15	22	39	19	7	1	1	9	22
SP112905	23	0	0	94	4	2	0	4	27	40	28	15	18	3	6	4	21
SP102647	10	0	1	122	11	17	0	0	35	47	79	24	28	20	7	1	9
SP112873	10	0	0	78	11	12	19	1	2	27	38	35	26	8	2	0	21
SP112959	0	2	0	0	6	0	0	0	3	1	1	1	0	0	0	0	34
SP112931	6	15	0	33	7	10	4	0	10	40	35	17	0	12	0	2	16
SP112865	2	9	6	68	53	5	0	0	16	34	4	29	6	16	1	3	11
SP113003	10	16	9	18	3	2	0	2	30	31	36	2	0	14	5	0	3
SP113001	23	0	0	88	0	14	0	1	5	21	37	9	32	0	8	0	29
SP112879	6	0	14	35	0	15	0	2	18	26	48	19	0	0	0	0	28
SP112945	12	8	12	67	2	13	0	3	25	27	90	19	10	24	15	3	11
SP112935	14	41	8	58	0	9	22	0	27	1	40	17	0	4	13	2	5
SP112863	9	51	15	160	2	5	0	4	19	18	72	20	0	16	10	4	23
SP112983	27	0	8	112	0	22	12	3	38	39	71	33	16	9	7	22	32
SP112809	31	49	21	140	1	12	0	0	15	77	26	28	12	9	26	5	11
SP112923	16	32	9	61	0	12	0	1	11	30	24	20	5	26	5	6	36
SP112853	16	25	0	30	0	5	21	2	15	20	41	19	9	0	3	1	26
SP113005	0	0	1	14	16	10	0	2	3	15	15	5	0	2	0	0	14
SP112957	4	18	9	45	0	1	0	1	21	31	49	13	7	13	11	7	33
SP112783	35	0	10	84	0	9	23	2	13	33	28	11	7	19	15	2	0
SP112943	6	0	3	28	0	6	0	1	3	1	48	19	7	11	14	2	6
SP112861	0	15	11	5	12	0	4	1	7	53	13	0	0	38	0	9	55
SP112917	32	18	5	51	12	5	0	2	2	38	49	5	3	2	25	1	8
SP112787	11	18	9	90	0	13	0	0	19	53	58	18	8	2	34	7	33
SP112995	19	25	9	49	10	0	13	1	27	43	20	18	0	18	14	0	57
SP112811	19	0	11	74	0	11	0	0	9	21	44	27	28	0	33	0	14
SP112797	26	0	0	147	0	8	9	2	22	27	38	18	49	19	15	1	1
SP112909	17	0	21	76	10	8	0	1	10	44	28	5	14	16	16	8	23
SP112781	20	0	6	61	0	4	0	3	14	43	40	17	8	11	11	0	24
SP112991	23	19	4	156	24	8	0	1	24	57	92	21	24	38	3	3	1
SP112907	13	96	26	1085	5	5	0	5	45	43	61	33	2	0	0	0	22
SP112817	203	0	137	85	96	2	0	0	0	246	97	0	0	178	51	0	0
SP112993	11	29	8	54	7	16	0	0	17	43	37	22	0	22	11	3	16
SP112827	14	0	8	75	6	8	0	0	22	18	24	7	0	25	22	2	7
SP112855	11	0	2	25	12	10	0	0	6	22	61	5	0	0	9	3	15
SP112969	4	0	0	26	32	7	0	2	26	30	54	2	0	14	4	0	33
SP112883	6	0	1	76	21	3	0	4	21	18	1	14	6	11	11	3	29
SP112929	20	22	7	112	12	10	0	0	16	40	54	44	0	26	10	6	0
SP112833	6	0	4	22	3	4	0	0	11	20	10	15	13	5	11	4	18
SP112777	291	0	0	0	16	0	0	0	14	183	0	25	0	2	0	48	23
SP112887	8	5	7	29	0	10	0	0	27	17	94	9	0	0	13	3	23
SP112877	0	0	0	0	5	0	0	0	2	0	0	0	3	0	0	1	8
SP112871	7	0	18	50	5	2	0	0	15	29	33	0	9	9	12	4	19
SP112875	11	0	13	105	2	12	0	4	26	24	40	19	56	6	15	7	42
SP112913	3	0	6	16	0	13	34	0	26	19	12	5	7	17	3	4	51
SP112849	10	16	0	63	0	9	27	0	18	32	78	21	0	5	16	1	6
SP112881	1	14	9	13	0	0	45	0	17	20	13	17	0	14	25	0	17
SP112951	0	3	0	2	0	0	0	0	3	0	3	0	0	5	0	0	10
SP112845	15	10	12	45	11	4	0	5	15	42	35	9	0	23	10	0	5
SP114910	94	190	27	316	0	21	0	0	25	82	4	24	0	28	49	7	0
SP114906	42	140	8	221	0	12	0	0	24	57	0	29	0	21	44	6	1
SP114921	103	22	0	234	6	69	0	1	177	87	236	102	70	28	10	35	0
SP114901	55	44	17	299	8	32	0	30	14	58	27	133	46	22	169	21	0
SP114926	49	36	19	238	0	5	0	3	38	25	48	5	25	30	22	9	0
SP114974	69	132	22	244	0	17	0	4	34	59	89	15	0	38	3	2	1
SP114958	389	52	0	257	3	33	0	0	91	50	131	45	114	61	34	1	0
SP114935	44	46	18	208	0	6	14	3	32	21	57	5	0	28	24	9	0
SP114900	45	30	23	299	13	26	0	26	14	36	26	135	62	21	176	20	0
SP114941	96	49	18	246	0	71	0	4	268	126	163	65	0	98	0	1	0
SP114937	80	59	19	242	9	62	0	4	264	99	197	54	0	84	0	3	0
SP114945	92	73	18	266	11	65	0	3	269	99	202	58	0	82	0	2	0
SP114943	100	86	19	269	13	59	0	7	275	100	193	56	0	93	0	5	0
SP114949	18	66	7	273	4	23	75	5	29	36	68	30	0	16	22	4	2
SP114960	359	62	0	248	10	34	0	0	94	51	130	48	101	65	43	5	0
SP114962	83	0	47	335	1	1351	77	62	394	98	129	30	56	41	0	25	0
SP114996	69	16	12	154	5	466	0	18	418	89	0	8	0	5	54	24	3
SP114987	70	18	1	154	9	511	0	14	446	87	0	23	2	0	26	31	0
SP114966	95	101	40	337	6	1405	0	73	465	86	135	54	2	45	69	51	0
SP114903	52	15	17	374	14	12	0	23	33	56	18	115	91	39	154	10	0
SP114914	58	164	29	284	0	16	0	0	22	75	0	23	0	19	46	13	0
SP114944	82	44	22	261	10	65	0	6	261	102	194	56	0	98	0	3	0
SP114930	52	67	17	200	0	31	0	3	93	70	148	28	0	28	10	3	0
SP114946	14	29	14	321	4	14	14	6	22	28	59	19	31	15	31	11	2
SP114951	15	50	8	254	3	13	59	7	36	32	43	23	0	31	27	7	1
SP114953	355	0	7	295	6	38	0	1	98	68	117	47	121	82	40	8	0
SP114924	62	60	0	145	7	57	0	0	167	66	239	80	30	22	0	22	0
SP114957	370	67	0	239	5	30	0	0	91	56	121	40	89	68	34	6	0
SP114986	67	120	12	244	0	17	0	3	39	58	95	20	0	37	7	6	2
SP114971	75	97	20	260	0	32	0	3	26	64	91	21	0	35	6	4	4
SP114991	65	17	8	160	8	454	0	19	419	95	0	14	0	5	39	23	0
SP114992	64	14	0	150	8	516	30	7	442	94	0	8	0	0	47	24	0
SP114920	85	175	26	325	0	16	0	0	25	69	12	36	0	20	44	11	0
SP114898	49	0	16	375	10	18	0	27	25	11	46	127	103	27	134	14	0
SP114932	39	68	27	209	0	6	0	3	37	32	53	6	0	32	20	11	0
SP114934	39	40	18	208	0	6	0	3	36	26	51	3	0	31	24	9	0
SP114968	99	83	29	343	7	1431	0	85	491	91	133	61	26	58	39	65	0
SP114982	73	84	21	255	0	34	0	3	40	60	84	14	10	34	0	2	2
SP114973	80	39	21	309	0	27	0	3	31	62	85	9	25	29	5	3	2
SP114908	52	172	11	237	0	13	0	0	24	61	1	29	0	21	44	7	0
SP114904	90	186	31	290	0	15	0	0	22	69	13	34	0	17	45	10	0
SP114918	48	163	17	209	0	12	0	0	25	65	0	26	0	20	51	5	0
SP114984	74	78	13	228	0	16	0	1	39	64	70	10	0	36	14	2	4
SP114994	63	3	0	166	9	505	0	7	439	76	0	19	7	2	37	24	2
SP114978	78	22	29	261	3	22	0	2	47	45	96	12	27	31	5	1	2
SP114912	86	150	14	309	0	13	15	0	24	75	4	22	0	29	39	7	0
SP114917	89	190	23	304	0	18	4	0	20	63	12	31	0	18	41	10	1
SP114980	93	88	17	291	0	42	0	4	41	61	98	18	5	36	1	2	2
SP114976	87	0	21	325	0	41	0	3	31	51	82	11	38	33	0	0	2
SP114916	64	178	29	280	0	13	0	0	28	70	9	27	0	24	44	8	0
SP125579	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SP111131	28	53	3	90	0	13	0	2	31	44	24	9	0	8	6	0	0
SP111126	0	0	25	15	7	8	0	0	45	31	82	19	0	12	18	0	0
SP111146	14	12	13	39	1	5	0	3	37	15	42	20	0	28	13	0	0
SP111123	10	0	10	46	1	11	0	3	40	45	51	11	20	15	2	2	0
SP111127	47	0	10	117	5	17	24	2	7	49	36	21	26	3	0	4	1
SP111121	2	0	0	2	0	0	5	1	7	2	0	2	0	3	4	0	0
SP111156	3	7	7	31	0	5	0	3	29	25	78	6	7	5	2	4	1
SP111122	19	0	6	95	0	12	0	5	18	33	69	14	30	0	8	0	0
SP111129	22	0	19	113	1	6	0	4	25	55	91	13	14	3	23	6	0
SP111152	24	7	13	45	1	10	40	4	22	28	44	3	4	25	13	1	0
SP111154	7	0	11	112	7	13	0	6	40	33	90	56	26	19	19	14	0
SP111124	5	0	10	43	3	0	0	3	9	21	31	9	5	0	8	1	0
SP111128	11	0	0	43	0	2	29	1	26	18	32	9	0	4	0	4	1
SP111125	32	17	35	167	0	4	0	8	40	22	70	26	30	19	31	4	0
SP111130	0	0	0	44	0	11	0	4	8	8	44	1	8	0	15	1	0
SP106835	7	0	2	8	0	3	9	1	8	15	5	2	5	6	3	1	0
SP106834	1	19	0	7	0	6	19	0	16	35	3	24	1	8	16	0	0
SP106825	46	68	0	103	0	19	2	0	32	53	103	56	0	22	28	13	1
SP106841	2	0	0	6	0	10	5	1	6	28	1	4	2	10	4	0	0
SP106827	26	55	4	65	0	6	0	1	22	38	33	25	0	38	27	4	1
SP106833	4	0	1	20	0	2	31	1	20	29	3	20	11	13	1	1	0
SP106839	16	47	22	44	4	5	3	0	14	42	47	16	3	12	16	3	1
SP106840	2	29	19	10	1	2	0	1	5	29	43	14	0	5	8	2	0
SP106828	8	0	0	12	0	3	28	0	9	12	13	19	0	8	18	0	1
SP106829	33	19	0	77	0	10	35	2	12	45	52	25	3	0	0	0	0
SP106836	1	0	2	3	0	0	0	0	1	0	10	3	0	0	3	0	0
SP106837	4	2	6	16	2	0	0	0	12	18	13	4	0	1	15	2	0
SP80037	15	13	4	50	7	0	68	0	25	6	11	13	0	74	23	0	2
SP102690	10	5	2	24	2	7	49	0	19	24	50	27	0	0	4	0	5
SP80213	0	0	0	1	3	0	0	0	0	0	0	1	0	1	2	0	2
SP79939	0	0	0	1	4	1	0	0	3	1	2	5	0	0	0	2	4
SP109649	0	0	0	6	8	0	0	1	13	0	31	7	0	4	10	0	2
SP79988	4	6	0	0	0	4	0	0	8	7	0	20	6	5	4	0	0
SP80183	6	4	0	48	0	1	0	0	11	16	46	15	0	20	17	0	0
SP79971	3	36	3	25	0	11	0	0	7	33	36	3	1	10	6	8	6
SP80217	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	5
SP79968	10	6	12	142	7	13	0	3	19	15	79	15	48	10	15	24	6
SP80160	0	0	0	5	0	2	0	0	0	0	4	0	0	1	0	0	4
SP80244	6	16	2	0	0	3	0	2	7	22	0	2	0	15	13	1	0
SP79998	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	2
SP80216	2	0	12	2	4	9	0	1	12	22	22	2	0	0	6	0	1
SP80042	7	0	0	1	0	3	27	4	12	17	20	8	0	6	11	3	0
SP79907	13	10	14	35	10	4	0	4	30	49	55	7	0	23	7	3	0
SP79958	24	0	6	109	17	12	0	6	22	33	35	27	33	7	24	2	0
SP80205	11	2	0	68	14	1	0	0	21	32	9	17	29	10	5	5	0
SP80014	0	0	1	11	0	2	0	0	0	5	14	17	4	4	7	0	0
CPCT02070032T	165	144	17	166	5	66	158	54	51	39	37	9	0	32	3	18	6
CPCT02060045T	32	99	0	58	5	65	0	50	148	37	110	6	24	24	58	39	0
CPCT02020310T	97	108	0	178	15	30	160	36	50	53	79	43	56	14	29	32	0
CPCT02020323T	10869	417	1211	808	1173	18	0	58	0	38	0	0	0	18	11	0	0
CPCT02140007T	32	0	3	189	10	27	100	61	46	35	45	0	60	0	29	9	0
CPCT02140011T	78	106	9	45	23	6	145	84	39	54	27	14	0	32	35	24	0
CPCT02020348T	103	38	7	135	6	10	0	43	37	47	13	17	87	8	19	7	1
CPCT02020357T	96	51	18	262	16	46	214	57	117	113	42	26	114	35	30	36	0
CPCT02020351T	29	60	12	105	12	11	36	37	23	29	26	25	0	26	103	5	2
CPCT02140020T	234	61	21	0	40	37	224	72	52	67	40	45	16	43	34	15	4
CPCT02010399T	24	53	0	61	0	373	101	54	129	101	239	38	0	0	20	28	0
CPCT02020370T	63	140	0	60	0	121	24	45	288	107	378	145	0	45	0	9	3
CPCT02140023T	35	11	20	84	0	18	108	117	19	24	46	15	0	24	28	20	7
CPCT02140022T	8652	1936	1124	1456	97	30	1272	273	131	0	0	29	0	0	0	105	25
CPCT02020378T	94	214	0	249	9	32	85	75	47	40	16	25	33	25	83	7	0
CPCT02010415T	59	109	0	173	2	132	152	112	67	91	85	24	0	17	19	12	1
CPCT02070021T	99	97	27	339	6	43	114	61	30	111	0	49	0	28	19	18	0
CPCT02070024T	18002	3283	2529	2018	1375	0	223	119	0	0	0	0	535	0	0	19	0
CPCT02020380T	158	32	41	182	0	25	120	66	46	52	41	51	0	19	39	11	5
CPCT02070023T	81104	12215	17657	7360	7567	0	0	632	0	0	0	259	0	0	0	179	0
CPCT02020386T	119	0	8	199	23	562	0	57	206	155	7	45	83	0	1	105	0
CPCT02020387T	69624	7520	9253	4700	9339	0	0	20	0	0	0	0	0	0	0	0	88
CPCT02020388T	88	118	0	141	22	509	131	120	157	63	75	35	0	33	8	83	8
CPCT02040046T	30	40	0	296	5	24	120	60	20	2	17	50	44	18	22	14	0
CPCT02070036T	235	6	24	300	29	62	23	57	105	58	120	62	150	29	14	34	0
CPCT02070035T	74	23	0	117	6	24	122	24	15	24	40	6	0	23	1	5	0
CPCT02020394T	85	57	0	218	1	25	91	22	9	120	5	39	26	10	17	11	3
CPCT02140026T	119	69	20	243	5	21	94	50	23	55	3	12	0	61	59	20	0
CPCT02140029T	57	0	0	229	36	27	184	46	22	10	38	6	122	9	20	1	0
CPCT02140030T	177	29	54	276	5	33	112	48	24	77	37	30	153	7	49	15	5
CPCT02020656TII	35	159	11	70	10	39	229	49	129	55	173	50	0	37	4	234	10
CPCT02011011T	89	152	0	379	10	54	110	40	105	59	115	54	0	48	5	16	3
CPCT02070269T	73	0	6	201	30	24	161	41	25	30	43	51	128	20	47	16	0
CPCT02330130T	181	105	4	100	10	37	222	31	15	27	47	67	2	58	17	29	0
CPCT02070256T	57	0	21	191	20	394	8	90	78	105	41	11	62	34	0	22	4
CPCT02070425T	320	361	27	309	42	15	392	48	23	1	0	19	0	31	9	11	0
CPCT02080281T	61	0	6	134	37	10	68	30	27	27	48	13	38	17	26	22	0
CPCT02070270T	148	21	0	126	0	1	110	53	42	5	26	10	100	28	37	25	0
CPCT02390037T	98	35	13	85	13	28	111	57	13	28	48	33	19	36	22	10	11
CPCT02140098T	90	60	26	125	37	1165	0	135	197	216	89	122	0	56	285	59	0
CPCT02020888T	27	77	27	249	2	14	15	22	34	29	99	0	0	32	42	23	5
CPCT02340055T	35	95	29	162	0	215	0	96	57	56	101	36	0	8	2	2	2
CPCT02070430T	146	218	30	167	9	21	92	30	28	82	77	16	0	36	34	25	0
CPCT02050418T	138	40	23	128	23	17	155	45	17	5	0	22	35	15	35	9	0
CPCT02340108T	45	59	27	126	0	11	34	31	7	74	28	68	0	14	33	20	7
CPCT02100137T	35	36	0	146	23	14	216	81	8	25	35	30	0	3	45	16	19
CPCT02070433T	42	184	18	224	0	36	141	34	47	38	56	35	0	9	6	18	5
CPCT02070264T	227	148	27	214	35	30	0	109	29	76	84	9	89	19	47	40	0
CPCT02070420T	1	27	19	63	1	248	0	34	55	52	29	11	30	15	22	24	3
DRUP01070028TII	109	178	12	74	4	1	305	60	8	2	21	2	0	27	10	291	4
CPCT02080180T	105	11	37	198	35	72	178	105	30	109	26	50	54	50	51	20	2
CPCT02070446T	34	57	13	227	7	12	0	27	19	31	25	11	111	24	31	39	0
CPCT02020704TII	46450	7875	5534	0	4170	0	0	299	0	407	0	0	935	185	0	270	0
CPCT02220031T	238	72	18	100	50	995	194	195	158	57	70	64	20	55	42	81	2
DRUP01070071T	68	71	51	217	12	753	0	111	76	39	11	48	42	15	147	302	0
CPCT02140102T	48	55	2	101	9	13	59	34	7	50	32	27	23	31	8	17	6
CPCT02070280T	45	11	0	102	10	7	125	78	51	59	2	9	34	27	36	11	6
CPCT02100194T	9	5	21	102	0	10	63	15	90	2	65	35	22	22	16	13	0
CPCT02070268T	100	171	8	242	29	38	134	84	57	180	0	49	0	28	147	21	0
CPCT02011043T	62	2	0	167	6	17	110	41	14	28	0	13	76	32	30	17	0
CPCT02070449T	12	46	23	63	10	11	96	33	33	24	51	24	10	32	59	18	0
