Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP127630	1208	0.999	130.13	10.772%	22.045	3.713%	0.03988	0.999
SP127634	1449	0.997	174.266	12.027%	29.352	7.341%	0.02836	0.997
SP127636	1238	0.999	124.957	10.093%	19.942	3.582%	0.03149	0.999
SP127628	630	0.999	89.131	14.148%	15.687	5.197%	0.07547	0.999
SP127640	1164	1.0	128.48	11.038%	21.59	3.909%	0.03684	1.0
SP127638	1656	1.0	150.282	9.075%	25.989	3.04%	0.02838	1.0
SP127632	2106	1.0	170.986	8.119%	27.497	2.837%	0.01999	1.0
SP59388	369	0.999	62.227	16.864%	9.61	5.533%	0.074	0.999
SP116649	1020	0.999	120.922	11.855%	21.517	4.633%	0.04064	0.999
SP59416	490	0.998	94.109	19.206%	15.234	6.933%	0.09188	0.998
SP124977	802	0.999	101.121	12.609%	16.149	4.105%	0.05082	0.999
SP59356	405	0.998	60.857	15.026%	9.344	5.897%	0.07457	0.998
SP116612	868	0.999	102.369	11.794%	16.567	4.429%	0.03357	0.999
SP116659	869	0.999	130.776	15.049%	19.828	5.549%	0.05572	0.998
SP116668	1773	0.999	214.065	12.074%	39.194	5.508%	0.03268	0.999
SP116630	1516	1.0	166.302	10.97%	40.962	4.879%	0.03301	1.0
SP59412	1068	0.999	103.35	9.677%	17.186	3.607%	0.03064	0.999
SP116686	370	0.995	87.374	23.615%	15.323	11.424%	0.09952	0.994
SP116694	935	0.999	125.501	13.423%	22.651	5.576%	0.03515	0.999
SP116712	117	0.991	42.93	36.692%	6.622	13.751%	0.26368	0.99
SP116726	1059	0.999	104.557	9.873%	14.952	3.24%	0.03499	0.999
SP116723	249	0.993	63.076	25.332%	10.294	11.948%	0.12168	0.992
SP59276	178	0.996	53.139	29.853%	9.569	11.926%	0.15791	0.996
SP116703	226	0.996	53.788	23.8%	8.51	10.361%	0.13557	0.996
SP59312	1283	1.0	125.911	9.814%	20.986	3.381%	0.02792	1.0
SP116701	827	0.999	126.515	15.298%	19.304	5.803%	0.04804	0.999
SP59296	261	0.998	56.369	21.597%	9.217	7.156%	0.13745	0.998
SP59280	482	0.999	78.942	16.378%	12.183	5.271%	0.08133	0.999
SP59344	215	0.998	44.612	20.75%	6.668	7.155%	0.11319	0.998
SP59460	820	0.999	95.689	11.669%	16.327	4.396%	0.03694	0.999
SP59404	275	0.998	63.487	23.086%	10.095	7.174%	0.16155	0.997
SP116709	439	0.998	70.751	16.116%	11.566	6.791%	0.06916	0.998
SP59448	3358	1.0	245.905	7.323%	43.159	2.508%	0.01963	1.0
SP116614	1285	0.999	141.759	11.032%	25.116	4.127%	0.03182	0.999
SP59464	286	0.997	56.3	19.685%	8.923	8.098%	0.10175	0.996
