MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.016441336227580906	0.019138329435372727	0.012573153579141945	0.006806029575091088	0.03849218958988786	0.05525405703461729	0.13888668457046152	0.0658727061218815	0.0674936013592378	0.05392531103017973	0.06532510816119612	0.015487623040971812	0.042803649737033996	0.0918282451684172
1:Del:C:1	0.009755534830037504	0.0088887337428514	0.008899016810191824	0.006658980588545091	0.03780921030385343	0.06351282922217251	0.04409629167057574	0.17661988541483878	0.029874037887791475	0.03431796689190833	0.029575384597219454	0.015762263483484276	0.03964939216471976	0.005627987519346221
1:Del:C:2	0.003937407791308942	0.005215452351048953	0.001729290048497205	0.01326755692367442	0.021622503012868038	0.025401180717162786	0.02203581803235238	0.04308052393501157	0.038319785778626284	0.04299549651501366	0.019298996655361406	0.011795215308075058	0.03598104146595915	0.00948357813515031
1:Del:C:3	0.0032322279826803423	0.004937407459656242	0.003417387351993284	0.0033137162663661	0.01259665762655203	0.009296290615654925	0.015243547615328056	0.00859196432205465	0.02085759199894028	0.007501473725018855	0.0024806346782696664	0.008912362100488451	0.01735855717948425	0.001996534162574619
1:Del:C:4	0.0013894829154378384	0.0011919480250573145	0.0007987107957887929	0.0010343132521327902	0.010437775468829215	0.010312040265917232	0.004939580986677612	0.011589666927455368	0.00696265284690071	0.009175308068414552	0.0028067915083367723	0.003810638504356092	0.008500026983380735	0.004878155985846035
1:Del:C:5	0.013576635319996058	0.012150671713253586	0.004859112367257694	0.00526658824768937	0.007988105557014933	0.002192674967024004	0.0021578892837038665	0.0021955364015497024	0.005355073118249951	0.001943319333570912	0.0025638374538618793	0.006089072521825187	0.00827037048719518	0.006786252417111882
1:Del:T:0	0.0134350106594502	0.012750758301699534	0.006467378864908824	0.02074585609952919	0.015111935945315054	0.030501753753051163	0.047071437845957007	0.024854578844970093	0.06174453033803729	0.07693277112673969	0.16014695346355437	0.026200592243112622	0.027677974934922533	0.005217631239939351
1:Del:T:1	0.007133738042466575	0.009130238693760475	0.0018194349347550086	0.017859652156475933	0.016290184004139972	0.031863715791851065	0.05653492405647739	0.016962100233868113	0.04936250435595866	0.03446108811971797	0.054863888647851126	0.019968733694295224	0.03382403178489767	0.006658816878258449
1:Del:T:2	0.012840708043659105	0.010454616156639531	0.007280563594622436	0.010552286475849541	0.016603052308782937	0.018114698352580946	0.07301682286587266	0.031493190058972685	0.02993933083693264	0.019249421292802254	0.020371844396420327	0.01191696779569611	0.021484127131407148	0.033643451892683626
1:Del:T:3	0.0164599804347381	0.014177128060255199	0.0006222811978614117	0.005832498752279207	0.009444458949988075	0.02051022066416863	0.03817734865999455	0.037649710981640966	0.01872527209463044	0.04402889816788957	0.01817239090225428	0.012117073148257287	0.011915940977660284	0.04121459018119822
1:Del:T:4	0.02638002481777221	0.016341816829517485	0.0039046472704194458	0.009159150547084209	0.005580951875308529	0.02783579660695409	0.016248540258309845	0.03487462544327343	0.011427686709846513	0.023857669405549585	0.015861125912124407	0.006368072249460966	0.00970354615641554	0.018639560266413467
1:Del:T:5	0.4510337160527706	0.27836561962962153	0.04008951690514323	0.02003918285304735	0.02426497144043992	0.008573606063496442	0.012405372348610229	0.018105836260701835	0.017758866969002154	0.008552796629982352	0.003353109083002437	0.026681621564684975	0.0186285793363561	0.0024463140565103457
1:Ins:C:0	0.05618011859654075	0.053893265934325425	0.0018095346173856797	0.009881475608896153	0.009780765265053724	0.0012979814187082184	0.0024914860632731005	0.001118839394139286	0.0003768605720810569	2.151730157606835e-07	0.0001079287419645425	0.014728996740157783	0.0016406092714782972	0.0020860590183002614
