MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
2:Del:R:0	6.86E-04	6.00E-04	2.96E-04	8.13E-04	1.08E-03	3.52E-03	2.44E-03	2.15E-03	2.10E-03	1.55E-03	3.44E-03	1.37E-03	2.05E-03	1.11E-03
2:Del:R:1	5.90E-04	7.25E-04	8.28E-04	6.04E-04	1.68E-03	2.02E-03	2.00E-03	2.37E-03	1.94E-03	2.74E-03	1.96E-03	1.36E-03	1.87E-03	5.48E-04
2:Del:R:2	3.86E-04	3.67E-04	2.82E-04	3.69E-04	7.46E-04	1.36E-03	6.73E-04	1.36E-03	1.40E-03	1.18E-03	7.91E-04	7.07E-04	1.22E-03	6.34E-04
2:Del:R:3	2.52E-04	3.27E-04	3.04E-04	3.91E-04	5.57E-04	4.76E-04	2.25E-04	3.65E-04	5.97E-04	3.31E-04	1.35E-04	5.99E-04	4.59E-04	2.33E-04
2:Del:R:4	1.87E-04	2.47E-04	1.43E-04	1.71E-04	3.02E-04	4.24E-04	7.43E-05	2.22E-04	2.30E-04	2.06E-04	2.26E-04	4.40E-04	3.54E-04	7.10E-06
2:Del:R:5	3.03E-04	2.94E-04	2.70E-04	2.89E-04	6.03E-04	2.10E-03	4.25E-03	1.10E-03	1.55E-03	6.93E-04	9.54E-04	7.27E-04	1.51E-03	1.10E-02
3:Del:R:0	1.95E-04	1.96E-04	1.01E-04	4.20E-04	9.27E-04	1.38E-03	1.74E-03	1.51E-03	7.57E-04	1.04E-03	2.43E-03	1.01E-03	1.26E-03	8.73E-04
3:Del:R:1	5.95E-04	8.61E-04	8.60E-04	6.68E-04	1.70E-03	2.88E-03	4.43E-03	2.12E-03	3.58E-03	4.21E-03	2.48E-03	1.43E-03	3.13E-03	3.52E-03
3:Del:R:2	1.59E-04	3.28E-04	2.93E-04	1.12E-04	6.70E-04	1.60E-03	7.81E-04	1.11E-03	1.46E-03	1.58E-03	8.41E-04	6.52E-04	1.69E-03	6.49E-04
3:Del:R:3	1.49E-04	2.05E-04	1.58E-04	6.56E-05	3.35E-04	9.41E-04	1.00E-03	7.51E-04	8.43E-04	5.91E-04	6.15E-04	5.18E-04	5.86E-04	1.71E-04
3:Del:R:4	2.05E-05	3.58E-05	1.22E-04	1.62E-09	5.53E-04	9.14E-04	9.01E-04	8.09E-04	8.18E-04	8.85E-04	8.40E-04	1.38E-04	8.66E-04	2.34E-03
3:Del:R:5	2.42E-08	1.17E-04	1.72E-04	4.44E-05	7.46E-04	1.40E-03	2.62E-03	8.00E-04	1.68E-03	9.08E-04	1.38E-03	3.31E-04	9.31E-04	3.00E-03
4:Del:R:0	3.17E-04	2.78E-04	1.13E-04	5.80E-04	6.86E-04	1.68E-03	5.17E-04	9.30E-04	7.53E-04	9.45E-04	8.08E-04	7.11E-04	1.30E-03	6.67E-04
4:Del:R:1	3.83E-04	1.03E-03	4.87E-04	3.72E-04	1.81E-03	2.27E-03	3.96E-03	3.33E-03	2.09E-03	4.94E-03	3.00E-03	9.16E-04	2.37E-03	2.13E-03
4:Del:R:2	6.29E-04	5.27E-04	0.00E+00	2.22E-04	1.39E-03	7.86E-04	9.47E-04	8.34E-04	1.21E-03	1.74E-03	1.03E-03	6.50E-04	1.14E-03	7.21E-04
4:Del:R:3	3.15E-04	2.81E-04	2.57E-04	1.38E-04	4.69E-04	1.19E-03	9.72E-04	4.79E-04	1.06E-03	1.28E-03	1.25E-03	5.16E-04	9.79E-04	1.32E-03
4:Del:R:4	7.05E-05	1.26E-04	3.39E-05	4.83E-05	1.67E-04	1.39E-03	1.10E-03	1.06E-03	7.05E-04	1.04E-03	8.07E-04	2.59E-04	2.49E-04	1.50E-03
4:Del:R:5	4.56E-05	7.17E-05	5.78E-10	9.33E-05	1.91E-04	3.61E-04	3.14E-04	1.65E-04	4.18E-04	2.85E-04	1.71E-04	3.68E-04	2.48E-04	5.10E-04
5:Del:R:0	6.45E-04	1.24E-03	5.75E-04	2.78E-03	2.96E-03	6.15E-03	3.25E-03	4.99E-03	3.30E-03	3.46E-03	2.73E-03	3.42E-03	4.19E-03	1.49E-03
5:Del:R:1	1.91E-04	4.00E-04	5.24E-04	6.22E-04	8.58E-04	1.57E-03	1.09E-03	8.01E-04	1.47E-03	1.24E-03	2.45E-03	2.28E-03	1.93E-03	8.92E-04
5:Del:R:2	1.69E-04	1.94E-04	1.15E-04	2.12E-04	2.57E-04	2.26E-04	4.67E-04	2.84E-04	5.80E-04	2.06E-04	5.83E-04	2.30E-04	4.81E-04	1.15E-03
5:Del:R:3	3.89E-05	8.59E-05	5.06E-08	4.38E-05	9.83E-05	2.00E-04	1.51E-04	1.31E-04	7.67E-05	7.60E-05	1.43E-04	1.24E-04	1.30E-04	7.53E-05
5:Del:R:4	2.76E-09	1.32E-08	5.12E-09	1.24E-08	3.01E-08	5.48E-08	5.21E-08	4.92E-08	5.02E-08	5.68E-08	4.93E-08	2.33E-08	4.37E-08	7.71E-08
5:Del:R:5	2.47E-10	1.68E-05	3.27E-09	1.32E-08	6.73E-05	1.19E-04	3.14E-04	7.14E-05	2.76E-04	1.95E-04	2.76E-04	2.04E-04	2.03E-04	3.26E-04
2:Ins:R:0	6.98E-04	1.08E-03	5.39E-04	8.80E-04	1.27E-03	1.44E-03	1.25E-03	5.36E-04	1.47E-03	1.80E-03	1.05E-03	1.13E-03	1.28E-03	1.25E-03
2:Ins:R:1	3.81E-04	4.82E-04	2.98E-04	2.38E-04	5.57E-04	5.97E-04	1.67E-03	5.90E-04	1.31E-03	9.13E-04	1.25E-03	6.24E-04	8.10E-04	8.39E-04
2:Ins:R:2	1.94E-04	1.94E-04	1.94E-06	2.56E-04	3.58E-04	1.36E-03	6.35E-04	6.32E-04	1.03E-03	1.18E-03	8.19E-04	8.95E-04	5.86E-04	8.71E-04
2:Ins:R:3	1.19E-04	2.49E-04	9.61E-05	1.28E-04	3.10E-04	7.74E-05	1.27E-04	1.11E-04	2.04E-04	2.25E-04	2.06E-04	2.54E-04	1.67E-04	9.53E-05
2:Ins:R:4	2.18E-04	3.22E-04	2.74E-04	4.76E-04	4.61E-04	1.82E-04	1.02E-04	8.69E-05	2.48E-04	2.22E-07	3.96E-05	4.97E-04	3.13E-04	5.35E-05
2:Ins:R:5	1.50E-03	1.49E-03	2.42E-03	7.17E-04	2.34E-03	1.06E-03	7.14E-04	7.66E-04	1.36E-03	1.03E-03	1.81E-03	2.21E-03	2.24E-03	6.98E-04
3:Ins:R:0	3.86E-04	3.73E-04	1.93E-04	8.24E-04	6.36E-04	1.04E-03	4.50E-04	4.00E-04	8.71E-04	4.71E-04	6.16E-04	1.16E-03	9.27E-04	8.88E-05
3:Ins:R:1	1.17E-04	1.89E-04	3.65E-04	2.11E-04	3.83E-04	1.12E-03	8.18E-04	7.17E-04	9.52E-04	1.02E-03	1.43E-03	9.55E-04	1.38E-03	7.84E-04
3:Ins:R:2	3.96E-05	5.19E-05	1.40E-05	5.78E-05	1.06E-04	1.45E-04	9.85E-05	5.64E-05	1.28E-04	9.91E-05	2.46E-04	2.00E-04	1.75E-04	5.61E-05
3:Ins:R:3	2.76E-09	1.32E-08	5.12E-09	1.24E-08	3.01E-08	5.48E-08	5.21E-08	4.92E-08	5.02E-08	5.68E-08	4.93E-08	2.33E-08	4.37E-08	7.71E-08
3:Ins:R:4	3.35E-09	1.43E-08	1.30E-04	1.01E-08	1.61E-05	5.06E-08	5.42E-08	4.73E-08	5.19E-08	5.85E-08	5.31E-08	1.62E-05	3.81E-08	1.08E-07
3:Ins:R:5	1.36E-04	2.08E-04	3.03E-04	2.79E-04	2.70E-04	5.53E-05	1.18E-04	5.20E-05	1.96E-04	2.89E-05	9.14E-05	3.04E-04	2.12E-04	1.89E-05
4:Ins:R:0	3.83E-04	5.27E-04	4.71E-04	1.09E-03	8.11E-04	8.96E-04	9.30E-05	4.61E-05	1.06E-03	7.45E-05	4.49E-04	1.34E-03	1.21E-03	3.15E-08
4:Ins:R:1	1.04E-03	8.69E-04	3.35E-04	3.93E-04	1.07E-03	1.14E-03	8.22E-04	7.85E-04	1.23E-03	1.29E-03	7.79E-04	8.81E-04	8.91E-04	3.14E-04
4:Ins:R:2	4.19E-05	6.37E-05	1.50E-04	6.69E-05	3.06E-04	2.57E-04	5.00E-05	3.45E-05	1.44E-04	4.92E-05	1.72E-04	3.28E-04	4.36E-04	1.46E-07
4:Ins:R:3	9.05E-05	1.14E-04	4.73E-05	5.35E-09	2.07E-04	7.95E-05	8.62E-08	9.94E-05	5.50E-05	2.37E-05	5.18E-07	1.60E-04	1.48E-04	9.73E-08
4:Ins:R:4	1.02E-04	1.72E-04	8.79E-10	4.78E-09	8.31E-05	5.38E-08	5.71E-08	5.63E-08	5.54E-08	6.51E-08	5.57E-08	4.36E-05	3.96E-08	9.88E-08
4:Ins:R:5	3.08E-04	3.73E-04	2.89E-04	1.52E-04	2.23E-04	6.86E-05	1.12E-04	5.47E-05	1.61E-04	1.27E-04	2.54E-04	3.63E-04	1.79E-04	6.79E-05
5:Ins:R:0	9.89E-04	2.22E-03	9.30E-04	6.45E-03	1.60E-03	1.74E-04	2.10E-04	9.02E-05	6.38E-04	7.49E-08	2.55E-04	8.14E-03	2.49E-03	9.93E-07
5:Ins:R:1	3.85E-04	1.08E-03	4.81E-04	7.22E-04	2.18E-03	1.90E-03	1.78E-03	2.19E-03	2.73E-03	2.93E-03	1.06E-03	1.39E-03	2.34E-03	2.89E-03
5:Ins:R:2	5.96E-05	7.76E-05	2.04E-04	5.51E-09	4.13E-04	4.08E-04	1.63E-04	3.30E-04	1.35E-04	4.70E-04	2.28E-04	4.50E-04	3.24E-04	3.07E-04
5:Ins:R:3	2.43E-05	1.11E-04	5.51E-10	1.80E-04	1.75E-04	1.87E-04	6.37E-05	7.40E-05	1.94E-04	2.71E-04	1.19E-04	2.84E-04	1.21E-04	1.26E-07
5:Ins:R:4	2.45E-05	2.85E-05	5.34E-09	1.01E-08	4.00E-08	8.73E-08	2.55E-04	1.01E-04	1.52E-04	2.22E-04	4.97E-05	9.39E-06	8.69E-05	2.93E-04
5:Ins:R:5	2.99E-05	3.13E-05	8.34E-05	5.10E-09	1.21E-04	2.08E-04	2.31E-04	9.00E-05	1.22E-04	2.18E-04	1.75E-04	1.41E-04	2.27E-04	5.08E-04
2:Del:M:1	1.54E-03	1.38E-03	5.61E-04	1.03E-03	1.89E-03	3.24E-03	1.74E-03	2.35E-03	1.97E-03	2.50E-03	3.78E-03	1.72E-03	3.04E-03	2.32E-03
3:Del:M:1	3.16E-04	4.59E-04	1.88E-04	3.95E-04	4.18E-04	1.06E-03	6.20E-04	6.61E-04	1.24E-03	7.14E-04	1.06E-03	4.81E-04	6.18E-04	5.87E-04
3:Del:M:2	3.79E-04	4.87E-04	3.66E-04	5.68E-04	2.13E-03	2.62E-03	2.76E-03	2.28E-03	2.05E-03	3.57E-03	2.50E-03	1.26E-03	2.12E-03	2.46E-03
4:Del:M:1	1.43E-04	2.28E-04	2.17E-04	3.96E-04	3.96E-04	1.68E-03	9.46E-04	8.21E-04	1.01E-03	1.32E-03	9.83E-04	8.90E-04	1.10E-03	2.73E-04
4:Del:M:2	3.23E-04	8.86E-04	3.14E-04	4.25E-04	1.19E-03	2.66E-03	2.16E-03	2.45E-03	1.57E-03	3.17E-03	2.44E-03	1.28E-03	1.62E-03	3.75E-04
4:Del:M:3	6.04E-04	6.48E-04	3.28E-04	1.35E-04	1.11E-03	3.77E-03	2.80E-03	3.98E-03	2.16E-03	4.90E-03	4.93E-03	8.63E-04	2.17E-03	2.00E-03
5:Del:M:1	1.11E-03	1.03E-03	5.56E-04	1.94E-03	2.51E-03	3.65E-03	2.90E-03	2.97E-03	5.44E-03	3.16E-03	2.23E-03	2.82E-03	3.07E-03	2.76E-03
5:Del:M:2	1.25E-03	1.16E-03	6.35E-04	1.25E-03	2.63E-03	3.59E-03	2.38E-03	2.42E-03	4.61E-03	2.82E-03	2.56E-03	2.17E-03	2.84E-03	2.45E-03
5:Del:M:3	9.14E-04	8.06E-04	4.49E-04	8.33E-04	1.73E-03	2.84E-03	1.04E-03	2.19E-03	1.87E-03	2.63E-03	1.15E-03	1.09E-03	2.29E-03	9.73E-04
5:Del:M:4	3.07E-04	2.60E-04	2.00E-04	5.04E-05	1.11E-03	1.26E-03	1.39E-03	1.03E-03	1.39E-03	1.17E-03	1.28E-03	8.51E-04	1.43E-03	1.59E-03
5:Del:M:5	5.85E-04	4.81E-04	6.41E-04	5.76E-04	1.36E-03	2.28E-03	1.91E-03	1.14E-03	1.59E-03	1.07E-03	1.46E-03	1.15E-03	1.20E-03	2.17E-03
