Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
DRUP01040010T	1777	66	143	585	390	355	82	0	22	10	153	87	57	54	15	55	41
CPCT02040315T	739	13	64	277	162	19	96	0	3	68	83	89	17	33	43	30	18
CPCT02040313T	192	110	36	20	34	69	165	0	8	48	57	104	24	19	30	6	1
CPCT02040312T	54	11	134	14	26	73	50	6	33	23	25	41	16	9	30	9	19
CPCT02010727T	736	150	1462	180	317	262	75	126	67	62	18	26	173	40	13	70	0
CPCT02010728T	78	33	34	0	83	22	70	17	60	320	52	83	103	51	27	11	20
CPCT02011031T	207	88	103	46	69	2	41	43	376	94	7	50	62	22	24	35	39
CPCT02011035T	268	20	129	140	118	0	65	40	46	86	22	19	39	24	23	39	17
CPCT02011038T	2	0	1	0	18	0	0	2	3	0	6	23	9	1	14	3	0
CPCT02010927T	247	71	215	48	100	21	94	122	109	91	69	93	19	23	50	8	26
CPCT02070447T	4	20	653	27	54	21	0	160	27	25	0	41	34	8	39	26	18
DRUP01020043T	0	7	13	5	46	7	0	22	25	39	12	0	21	4	34	4	31
DRUP01270007T	8	59	230	17	23	0	3	95	3	85	49	17	21	29	38	15	25
CPCT02011040T	6	0	41	14	9	4	36	14	3	17	29	39	26	6	30	13	9
CPCT02011032T	29	57	4	22	35	0	30	47	33	16	39	14	42	12	83	8	19
CPCT02010738T	708	338	345	264	131	0	117	185	15	93	53	91	113	78	21	39	5
CPCT02011044T	193	60	202	72	73	0	21	2	17	53	0	61	6	28	36	23	13
CPCT02011036T	194	138	375	60	99	34	98	240	91	185	31	64	28	45	137	16	76
CPCT02020906T	90	116	586	25	67	0	109	84	2125	125	0	64	125	54	84	78	0
CPCT02011046T	242	7	60	33	81	136	68	17	36	41	39	9	26	12	47	20	51
CPCT02011047T	53	127	94	10	57	0	10	35	66	52	12	33	34	4	47	28	5
CPCT02011050T	0	34843	4225	0	0	837	0	650	0	0	0	167	9	776	1520	0	0
CPCT02390011T	85	21	50	17	94	26	4	7	98	394	6	26	96	11	4	11	10
CPCT02080188T	2549	238	394	821	401	348	380	7	71	140	383	122	140	114	20	30	33
CPCT02020912T	112	76	130	82	73	0	0	3	18	69	47	4	24	9	48	29	27
CPCT02120100T	10	14	34	7	17	0	45	0	13	30	43	21	83	28	42	10	29
CPCT02011053T	294	88	265	117	108	77	76	19	37	87	57	38	30	47	31	32	2
CPCT02011055T	831	127	65	384	273	207	235	60	45	62	75	65	39	43	34	149	29
DRUP01010119T	28	13	97	32	1	0	64	26	62	76	15	3	36	31	78	41	46
DRUP01010116TII	1207	456	147	380	467	57	230	147	129	377	125	252	37	123	34	295	0
CPCT02040317T	1241	88	90	144	107	187	167	80	50	81	35	98	37	17	10	28	16
CPCT02040320T	860	64	251	141	131	117	102	235	100	26	162	71	50	34	0	55	61
CPCT02010955T	10	1034	332	9	123	0	165	66	80	57	3	52	43	39	36	52	28
CPCT02011057T	119	115	414	36	37	31	0	152	59	21	80	35	55	41	56	21	49
CPCT02011059T	31	1	26	15	0	39	9	18	22	46	12	59	16	15	34	6	32
CPCT02011052T	1702	55	86	330	235	550	212	96	77	187	242	157	52	74	42	107	22
CPCT02011056T	66	81	261	6	68	15	45	185	150	17	41	76	39	37	98	21	31
CPCT02270046T	398	51	167	132	103	157	46	157	15	53	0	22	48	14	2	22	39
CPCT02011042T	7	15	41	11	26	34	17	11	41	26	0	36	19	14	58	6	12
CPCT02100145T	502	40	155	190	149	158	39	25	54	142	41	28	69	39	56	16	41
CPCT02130173T	10	441	131	38	57	0	11	92	68	48	9	101	48	69	162	14	36
CPCT02011067T	13	85	246	48	54	0	36	112	61	46	26	57	172	19	22	12	36
CPCT02190029T	33	255	277	23	124	0	29	109	94	58	0	67	122	26	53	8	59
CPCT02020925T	1146	113	246	470	316	243	94	16	45	30	101	102	29	61	86	27	0
CPCT02011051T	0	80	205	9	69	0	20	58	22	19	2	31	25	23	24	18	86
DRUP01010066T	332	115	68	67	46	11	180	63	20	57	0	14	213	35	18	11	6
CPCT02011065T	44	65	298	44	15	7	32	69	43	81	19	76	30	18	84	16	71
CPCT02011080T	11	31	91	0	20	0	0	19	13	7	23	46	12	3	4	16	11
CPCT02010741T	23	74	176	40	56	0	60	27	47	34	31	0	87	34	36	26	9
CPCT02011082T	394	443	162	87	115	35	48	64	65	13	57	64	41	63	91	40	45
CPCT02011079T	1399	719	277	587	357	147	98	0	20	50	66	136	56	160	143	48	11
CPCT02011077T	11	3	220	8	0	5	5	34	3	34	6	27	18	15	11	4	10
CPCT02270047T	773	72	89	95	122	275	160	22	35	67	86	130	34	18	0	14	15
CPCT02410018T	1268	58	72	230	265	49	246	0	37	5	176	93	59	19	8	44	21
CPCT02011074T	251	42	258	67	70	31	63	177	52	5	39	3	32	23	40	16	12
CPCT02011089T	17	70	262	12	51	13	68	130	57	87	0	10	50	26	64	22	50
CPCT02011086T	291	3	119	83	91	30	112	68	556	20	21	43	64	15	21	100	43
CPCT02011088T	941	146	293	461	204	194	227	161	69	197	66	95	48	76	18	61	22
CPCT02011087T	618	138	371	198	173	5	38	40	25	73	58	70	27	39	4	24	26
CPCT02020671T	4256	808	153	1361	1018	342	412	0	29	1	559	229	123	195	46	77	0
CPCT02011071T	8	25	274	31	24	34	22	16	10	31	17	35	15	5	33	10	44
CPCT02040216T	13	84	194	21	6	0	11	73	25	30	0	14	63	4	31	37	52
CPCT02140057T	640	163	73	154	535	0	320	54	188	15	44	129	83	29	21	44	33
CPCT02040221T	340	353	103	82	154	0	128	34	46	71	0	77	50	29	77	0	50
WIDE01010002T	416	64	294	170	188	14	73	47	79	128	58	67	51	76	30	153	37
CPCT02010500T	8	276	329	7	70	0	49	117	23	26	18	22	37	17	33	14	31
CPCT02010966TII	24	4	166	19	7	0	14	42	19	54	47	110	41	24	46	124	47
CPCT02010942TII	22	169	155	33	35	0	69	24	25	29	21	89	29	38	57	42	29
WIDE01010003T	2	114	65	1	0	0	13	0	33	6	38	83	22	30	50	2	17
CPCT02190031T	25	170	176	22	121	0	43	125	75	0	0	3	62	21	55	3	51
CPCT02011093T	8	28	68	14	0	0	58	54	40	23	0	5	20	12	18	13	12
CPCT02011097T	443	26	278	92	112	117	141	194	192	78	20	127	85	48	28	24	8
DRUP01060011T	10	55	92	34	16	34	21	67	26	24	0	0	52	29	16	2	40
CPCT02011069T	560	104	82	201	267	147	74	20	62	62	46	54	54	54	31	38	63
DRUP01060014T	0	21	133	20	21	18	0	35	17	52	14	26	132	13	45	6	11
DRUP01010064T	83	17	134	9	53	43	33	13	15	57	31	47	98	15	15	2	20
CPCT02120107T	420	57	45	63	115	141	106	20	39	22	57	2	64	59	37	20	11
CPCT02011102T	12	131	310	22	14	0	75	11	37	22	29	62	16	16	32	6	34
CPCT02040330T	739	43	110	150	132	69	159	76	76	17	75	70	40	28	12	27	14
CPCT02040299TII	265	307	199	123	169	144	134	62	121	96	57	99	43	32	60	155	62
WIDE01010034T	12	7	126	14	0	0	11	11	10	29	20	6	20	7	23	20	16
CPCT02040332T	548	13	68	183	87	57	256	21	94	67	0	91	46	4	1	29	18
CPCT02230086T	0	25165	5076	0	102	2615	0	807	0	0	0	171	0	0	0	148	0
CPCT02011070T	17	76	217	12	83	26	3	122	47	59	0	60	49	23	42	31	36
WIDE01010026T	21	140	587	52	84	0	43	243	69	78	59	12	28	29	10	57	33
CPCT02390020T	383	121	213	42	156	200	145	38	25	13	0	61	79	12	10	13	5
CPCT02011106T	116	92	86	23	49	42	46	95	37	37	0	55	34	42	15	24	0
CPCT02410019T	1140	242	26	367	290	235	190	0	26	21	105	102	20	152	241	49	0
CPCT02270022T	187	152	256	58	100	69	29	47	75	37	49	26	121	30	30	26	22
CPCT02011040TII	10	0	47	9	8	12	36	12	11	22	17	39	25	18	34	13	3
CPCT02010760T	466	124	267	488	39	48	110	52	49	80	32	109	43	34	23	28	7
WIDE01010057T	12	17	127	10	0	9	62	26	29	65	0	14	4	20	47	13	14
WIDE01010065T	1337	111	295	334	311	393	97	42	45	220	107	103	33	66	33	41	35
CPCT02020964T	597	36	115	160	178	57	144	139	145	354	31	84	52	66	14	49	32
CPCT02050321T	189	81	170	17	25	29	79	138	20	89	32	57	102	37	59	9	19
CPCT02010779T	45	157	95	6	129	0	126	34	92	124	22	43	116	26	55	23	32
CPCT02011105T	218	172	145	120	150	31	12	4	22	30	37	85	45	25	38	34	120
CPCT02011107T	900	153	180	359	288	49	56	54	54	22	183	0	41	42	34	39	6
WIDE01010615T	10	49	221	16	22	17	39	109	31	20	0	12	39	25	27	29	31
WIDE01010130TII	3	7	27	8	15	23	11	0	16	21	18	0	27	11	0	0	36
WIDE01010041T	815	93	49	118	162	110	189	74	46	53	0	136	35	27	6	23	26
CPCT02040225T	1026	66	217	355	323	168	187	47	47	47	53	210	84	46	14	48	0
WIDE01010058T	38	111	332	5	52	28	62	71	13	17	26	39	23	22	72	19	32
WIDE01010083T	154	94	77	102	71	70	28	0	10	56	76	30	9	22	22	6	0
CPCT02040234T	710	80	40	94	213	238	65	117	40	142	27	33	113	16	9	21	0
CPCT02011089TII	8	37	183	16	54	21	60	65	45	76	29	0	53	14	44	31	35
CPCT02010781T	594	108	70	162	214	127	228	27	72	72	11	113	95	27	48	34	0
WIDE01010088T	371	67	75	209	220	38	2	10	42	156	0	61	27	12	27	23	41
WIDE01010081T	20	16	374	12	63	0	84	31	57	20	5	39	40	8	46	34	29
DRUP01010078T	4010	235	165	1238	528	535	578	0	3	0	698	213	124	172	4	90	9
WIDE01010079T	9	58	56	1	28	0	14	16	9	17	30	11	26	4	26	12	42
WIDE01010089T	26	53	208	37	5	14	8	80	21	54	28	28	30	37	56	22	5
WIDE01010082T	185	230	138	21	103	67	45	0	28	69	64	41	27	31	74	19	32
WIDE01010075T	0	20412	1173	0	0	622	660	0	10	0	0	0	72	0	0	6	0
CPCT02270049T	113	168	214	29	79	0	80	170	113	190	28	27	42	41	18	23	45
WIDE01010099T	0	56	104	17	6	10	26	0	31	18	14	3	19	8	29	2	11
CPCT02040341T	0	16	104	16	59	10	32	19	18	22	20	6	16	0	27	10	7
WIDE01010104T	946	52	218	383	237	72	152	71	14	70	122	57	24	48	17	40	16
WIDE01010090T	6	27	170	14	6	0	30	63	64	10	11	15	20	7	38	14	19
CPCT02040338T	0	9	49	10	24	5	15	2	19	18	10	22	15	0	17	11	16
WIDE01010105T	501	67	212	167	138	1	31	15	23	70	21	51	22	41	0	26	21
CPCT02040340T	38	23	13	116	49	0	385	13	27	198	66	52	30	38	28	14	58
CPCT02100156T	500	79	335	123	49	36	90	31	38	81	69	31	130	26	19	0	0
WIDE01010115T	191	12	312	121	142	92	14	41	94	83	0	59	32	34	30	18	36
WIDE01010122T	892	230	266	301	358	59	31	49	105	127	58	60	63	56	66	43	46
CPCT02100149T	875	76	157	344	281	0	113	0	46	135	35	61	84	55	27	6	31
WIDE01010121T	143	64	75	21	17	21	59	0	100	59	12	80	68	32	36	31	34
CPCT02010776T	3	10	63	8	30	2	16	22	34	27	0	0	134	17	21	11	0
CPCT02050339T	425	85	191	143	206	228	194	37	58	98	4	68	142	0	0	35	81
CPCT02050439T	0	221	3363	45	31	0	138	0	29	0	0	1	44	5	6	34	5
WIDE01010130T	0	27	81	24	11	37	42	34	45	23	32	12	44	20	19	8	50
WIDE01010134T	54	146	268	31	61	0	56	110	65	58	42	54	68	64	83	23	13
WIDE01010139T	2374	502	424	1228	452	521	0	0	43	0	362	297	110	82	66	128	36
CPCT02050344T	85	11	43	20	51	42	20	29	31	35	27	60	161	5	50	9	32
WIDE01010192T	17	26	19	4	16	0	22	24	14	24	26	8	11	6	16	10	4
WIDE01010005T	10	87	186	23	37	35	58	91	22	33	0	19	29	15	37	8	28
CPCT02011068T	1	100	509	3	58	4	14	39	11	47	28	47	23	16	36	13	16
WIDE01010151T	1	19	96	5	49	15	36	37	41	33	15	35	38	24	29	22	41
CPCT02050346T	890	28	56	147	145	121	109	63	30	111	16	51	142	18	18	0	10
CPCT02160045T	521	159	331	157	80	238	142	167	116	135	0	117	244	23	39	53	57
WIDE01010189T	420	103	246	125	187	232	95	151	60	100	55	51	58	4	15	6	63
CPCT02040215T	0	22	82	2	47	0	15	38	40	23	0	0	146	7	14	7	24
WIDE01010176T	16	30	120	13	69	31	42	39	44	30	23	64	33	21	20	13	57
WIDE01010175T	0	13	43	0	3	0	1	14	3	3	10	24	13	1	7	5	5
WIDE01010188T	320	263	419	148	74	0	50	46	18	61	68	72	14	21	32	39	34
CPCT02370019T	165	111	242	44	64	6	94	83	44	55	50	0	142	19	61	24	71
CPCT02010802T	70	35	165	38	30	1	50	60	28	125	0	27	109	32	23	20	30
CPCT02010807T	392	195	340	116	215	84	0	13	28	67	70	16	83	24	13	28	17
WIDE01010224T	914	266	154	502	355	0	109	1	125	95	84	114	49	81	35	38	0
CPCT02070320T	953	57	72	169	277	157	379	49	106	26	30	151	67	25	31	25	0
WIDE01010217T	1925	81	73	425	396	311	166	29	29	135	219	104	59	63	101	59	64
CPCT02070321T	9	5	0	4	34	18	8	18	12	36	1	17	42	0	31	0	0
WIDE01010191T	10	5	48	12	0	4	26	7	3	30	11	28	19	6	7	8	12
WIDE01010256T	275	12	14	93	108	0	27	0	21	48	48	31	19	5	7	11	18
WIDE01010241T	27	642	372	16	81	0	0	35	31	58	40	63	23	75	125	12	40
WIDE01010253T	43	263	387	50	12	0	10	94	12	38	20	77	20	34	18	11	21
WIDE01010260T	702	34	35	234	234	61	0	0	52	54	0	118	30	29	0	134	52
CPCT02010797T	1219	166	177	241	97	203	225	173	138	0	254	123	188	17	24	65	71
WIDE01010276T	1279	109	191	514	280	205	219	0	29	63	163	228	24	60	38	36	0
WIDE01010019T	1047	59	95	453	419	31	93	7	54	51	0	135	60	57	41	49	18
WIDE01010263T	704	359	376	81	90	63	341	68	274	137	86	159	71	56	125	53	38
CPCT02270029T	2878	460	307	792	705	566	190	35	53	8	382	99	263	192	67	37	0
WIDE01010287T	609	111	291	296	217	72	38	0	133	126	136	91	37	43	22	43	33
WIDE01010194T	0	58	182	42	15	0	47	71	17	59	57	40	20	25	14	12	38
WIDE01010193T	5	53	104	15	54	0	26	4	47	44	37	77	31	13	141	10	25
CPCT02010780T	2530	121	207	907	484	60	106	0	15	42	128	226	113	155	4	59	3
WIDE01010307T	576	110	523	163	150	0	49	188	49	17	143	80	49	52	84	12	34
CPCT02270026T	1518	929	1006	572	516	335	267	271	35	47	178	0	132	78	72	101	28
WIDE01010315T	37	48	48	0	146	66	137	119	118	96	0	80	48	35	55	5	76
WIDE01010316T	18	153	226	15	43	22	0	1	28	112	0	59	23	43	67	5	49
WIDE01010306T	366	8	50	168	81	64	46	0	4	51	23	70	16	46	23	12	0
CPCT02010722TII	496	58	141	55	114	55	132	24	198	85	38	32	154	43	51	34	42
WIDE01010313T	11	36	137	9	35	0	47	29	9	44	29	46	17	6	26	14	10
WIDE01010334T	356	7	91	118	41	0	62	4	8	59	17	35	16	12	6	19	26
WIDE01010333T	447	122	115	89	199	270	171	66	184	108	14	117	48	27	36	25	6
WIDE01010363T	649	248	123	272	322	24	110	26	187	116	73	76	65	61	106	35	23
WIDE01010343T	16	320	613	6	0	8	28	348	7	0	7	47	31	31	58	25	1
WIDE01010036T	422	29	114	79	100	115	39	0	26	77	1	88	29	27	12	21	32
CPCT02010782T	1534	46	91	340	142	296	44	0	30	110	185	142	29	33	0	51	28
DRUP01080030T	86	16	108	17	23	0	14	34	21	97	18	0	22	25	29	7	43
WIDE01010368T	23	259	558	19	20	0	64	103	25	41	3	56	39	10	20	14	24
WIDE01010242T	20	512	462	21	57	0	82	175	80	14	0	91	34	22	49	28	38
WIDE01010399T	7	42	181	5	15	8	24	39	14	41	12	21	20	40	51	15	20
WIDE01010395T	8	62	147	10	43	20	92	81	24	0	4	82	51	24	37	16	37
DRUP01230005T	1064	52	108	351	288	51	59	0	3	30	130	131	44	62	21	45	0
DRUP01340010T	6	23	162	29	27	17	2	85	22	51	0	56	148	25	58	25	47
WIDE01010419T	9	89	151	8	16	6	76	96	19	16	0	22	17	10	39	4	24
WIDE01010403T	113	162	279	54	78	0	77	43	9	38	53	38	39	30	59	35	0
WIDE01010398T	770	56	98	273	367	28	0	6	39	47	62	98	36	34	27	13	8
WIDE01010422T	1657	406	141	797	409	5	157	74	50	2	276	130	57	88	12	63	0
WIDE01010390T	1312	145	222	394	464	65	6	0	23	37	148	127	42	50	9	40	38
DRUP01010149T	0	5	118	14	13	7	22	46	24	38	12	9	10	11	36	11	14
WIDE01010449T	110	68	63	7	44	16	35	59	60	22	41	54	25	18	11	13	8
WIDE01010238TII	784	64	18	378	415	26	82	4	260	802	35	132	47	117	94	66	83
WIDE01010417T	17	10	207	18	11	4	25	13	5	45	29	48	12	35	60	27	42
CPCT02370031T	195	22	80	69	100	53	74	0	56	37	79	52	58	24	29	10	22
CPCT02010811T	309	53	117	128	91	122	34	0	56	29	80	21	156	34	23	24	6
CPCT02010842T	0	185	45	6	14	18	2	0	46	34	0	15	119	246	320	6	10
CPCT02010836T	185	51	82	27	89	106	65	89	26	43	11	34	59	14	15	22	12
