MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.029478202615864577	0.00045594505241751903	0.024275349875097163	0.21539937905967235	0.03726576902437955	0.0970235861511901	0.013030595429008827	0.029542234260588884	0.02922945223050192	0.025961689804680645
1:Del:C:1	0.015092740347608925	0.00034130904010453377	0.011913111263420434	0.09572912141680717	0.008026916049129796	0.053702933262102306	0.008396308796945959	0.030618606760981493	0.01989594671613304	0.019044385531160515
1:Del:C:2	0.006937228477327153	0.00028455592229647663	0.006242221778375096	0.04062650142237544	0.005776896139977907	0.025146898863604293	0.004104998130505919	0.014607317291665822	0.010902890808065422	0.022125500091351568
1:Del:C:3	0.004044456813717261	0.0004159215995173327	0.00498066099913558	0.014134223313885742	0.0028124858911905905	0.019126980055007153	0.003919129643472843	0.016833528150930803	0.005047489670687355	0.006431719092361164
1:Del:C:4	0.00239691132272128	0.001127360164828133	0.004053488855279283	0.017943728973623365	0.004415172268636525	0.00787311087056878	0.002908707858350681	0.005972235661765808	0.0016897628051810898	0.004185103738491307
1:Del:C:5	0.0010543686091841664	0.006553086969070136	0.001423141723316803	0.006142831917968578	0.011926579587161541	0.008377695301605854	0.006054780614504125	0.00932001328037586	0.0029936183853897093	0.0038301724835764616
1:Del:T:0	0.013440483049489558	0.0016263392841210588	0.02692705805413425	0.08072355397045612	0.004485679318663839	0.04600555659504607	0.02039768754504621	0.036651777782244606	0.04899981582071632	0.03479732505395077
1:Del:T:1	0.0026868928681869873	0.0002790508138059522	0.017645897385664286	0.05083291868679225	0.009410863116936525	0.03694122417684412	0.012125824585091323	0.021007197651779278	0.014810559323450434	0.011372768165019807
1:Del:T:2	0.010634382743155583	0.0016046231327345596	0.01279251889907755	0.06530787693336607	0.015031697563827037	0.03847535384586081	0.004487227217905457	0.020855740708939266	0.01739653891811031	0.01436103917483706
1:Del:T:3	0.019196963952854276	0.002700801223545568	0.007947335071221459	0.08619528826326132	0.031017314167693256	0.020038790564867667	0.0009476143709616735	0.008399892223533243	0.009945982479839586	0.01264426400361117
1:Del:T:4	0.009633466056548058	0.006079320781864226	0.004262726006709272	0.07701147228479385	0.033727161260321735	0.017695329909911378	0.00011560125509276986	0.007779866965429392	0.018104786368785427	0.0035680767026497052
1:Del:T:5	0.006768631671502548	0.11864051133394242	0.004029820025906794	0.011959761183243245	0.6462420082092285	0.0059628549688684985	0.0013139506938319911	0.005731245176284574	0.0028570024790073056	0.006472821906208992
