MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.01896333120763302	0.02041020269247383	0.028368997546877574	0.04985150674390752	0.323168738335371	0.11101634130698584	0.0662267838967773	0.07640360165504681	0.07686463669109343	0.03608521516765609	0.09415298259817063	0.04750049479335758	0.024403647631261266	0.04993471199701162	0.05744299346895786	0.044490274265217525	0.08918923505512112
1:Del:C:1	0.01094007579742879	0.024340132610282127	0.01250842939312406	0.03539689892593742	0.06632340211598603	0.07236697258386357	0.06636321435280934	0.05135350122809996	0.09477205825707415	0.04359590609054635	0.06105537721850169	0.07390375069345737	0.020132689839228987	0.020378643048557025	0.03476283635782238	0.022018859165247023	0.048329764217724
1:Del:C:2	0.00716480183472072	0.006678128227065372	0.011755494599011911	0.007643454744118117	0.030904545943046174	0.02125056461691429	0.01778716966018365	0.27201433837413785	0.005253199300722144	0.008883815176848203	0.022761917290823705	0.03136427686132606	0.00913382032775985	0.007939482273911693	0.020795756162569887	0.01187614680182918	0.02940342105882337
1:Del:C:3	0.005215604244003347	0.005605856173741302	0.0010175378557185865	0.006247303339875785	0.0033482932809792486	0.004748642324874197	0.019301959566977302	0.0036396868272134952	0.0017866661241539106	0.007650107592430118	0.1001671502967406	0.009070283154182306	0.005779223726914466	0.0047162856935789674	0.0050908933560798175	0.0011418308781401265	0.004278463046523768
1:Del:C:4	0.003131052819819047	0.0037321349712863138	0.0018047935659976132	0.004638891130258287	0.004109041945556555	0.0034915474238096066	0.002222326587511603	0.0031508955212700583	0.005718223778401565	0.00439584303415387	0.025209393750678686	0.0052675712555230805	0.006047164988507774	0.0044006774196106236	0.012777524337490433	0.0017438902647003828	0.006598560827433069
1:Del:C:5	0.006417555792820906	0.011331857628218246	0.0028186436492485	0.008380777252037097	0.0034499953196397825	0.001130535214878634	0.004196701634195392	0.00616511876483365	0.002086731618304327	0.0070814096459269745	0.0037112855246840583	0.004491701587837866	0.01519881619435747	0.00946575169313979	0.007132666852489251	0.007360021450633525	0.009006580137186759
1:Del:T:0	0.009865099964663386	0.021490706651492247	0.021089061469410808	0.0183568588457274	0.07742213558969524	0.057084800427674054	0.05891698171907592	0.05280134390533249	0.07644563569687307	0.08705780513207628	0.06926989161176607	0.026793246251128267	0.02546779451524344	0.031223851737449876	0.20973292591050266	0.07950505927205086	0.02405677766907502
1:Del:T:1	0.008369604037893623	0.011257526776107625	0.013256325167870387	0.006047858965812622	0.05467605088955906	0.038503567856377006	0.12205851679959778	0.024305657350042226	0.03414557893859012	0.03644582177980169	0.05672543173160648	0.031587263013253736	0.01055513149248327	0.009909299113342058	0.032087378442086846	0.015460724344160326	0.014837245010148763
1:Del:T:2	0.011496310042986124	0.011186460668459403	0.019835534233382076	0.011618672685626734	0.03555032549495138	0.029110673057421935	0.026178274532659317	0.03421550800279249	0.12696567771390163	0.012853071241638077	0.024685130264965664	0.02500968140673649	0.03196213886105625	0.038508868872124256	0.02506336929583085	0.0284037936095433	0.02541209299125512
1:Del:T:3	0.01320565080501865	0.013957489944320969	0.006655922530187581	0.01621106344388977	0.0142076945283452	0.010459652528434732	0.036227999997514644	0.0324753433529213	0.015602266283605105	0.03816561955883458	0.02634758144622083	0.280099627920722	0.016090047300405103	0.018426414596093538	0.009020209775344483	0.01747051610927656	0.03787169421244471
1:Del:T:4	0.014864253820393287	0.023222096749129832	0.005233153865291911	0.024981646099042222	0.0054759387024205354	0.015693584217581106	0.009133947169376598	0.028419433646053562	0.029935806874200353	0.029126450438760117	0.011635074410112906	0.01607812631718389	0.040061633937050374	0.04204098884308678	0.028976319102653178	0.1814429872855544	0.011907882429198081
1:Del:T:5	0.20723865139298142	0.07676433713958432	0.05140307213172491	0.13815118892161082	0.024656280048160964	0.04869402813676416	0.027191069236606608	0.017363428557300723	0.05841428460270777	0.042781251110402534	0.036929164913551915	0.019870275003032702	0.11716707551851868	0.3397814946621656	0.018545503790994643	0.09060822308369552	0.031858529633359466
1:Ins:C:0	0.005390767206371265	0.00768367815317597	0.0009591607141502578	0.00928750076509175	0.0017148661879223682	0.0037535621307774746	0.0006658411126854169	0.0011338996537054414	0.003668427645256429	0.0053668419154089975	0.0035399983557010727	0.004586280482391203	0.009596111876676118	0.008375331094446778	0.00433747347304184	0.010557634883636808	0.003449279858244836
1:Ins:C:1	0.004129802888931522	0.006475454923671293	0.003095883569777982	0.007854124197368027	0.004788799378989239	0.0022669638324134666	0.008567229549264824	0.008814942246955297	0.007030809265471589	0.009136145554236492	0.0046603059851573645	0.0023338486318056793	0.01824655356448588	0.008162019380640685	0.007450675296787779	0.016171415366746943	0.002997380069603537
1:Ins:C:2	0.0014601005143416224	0.003345354714015798	0.004326879808600382	0.001006698637293084	0.0015961706834444823	0.0062355655744264025	0.0035124252372602882	0.006392990313171368	0.005390839929941223	0.0004659134530579223	0.0018563987767925027	0.0005420341220085101	0.006526995857386595	0.008089411287921115	0.018523621359536266	0.025456429791473667	0.005564110386772256
1:Ins:C:3	0.00047219883685272634	0.0020494449870459164	0.0007394942174055075	0.0011985002062976946	0.001461366642521611	0.0015127969902897576	0.0012281810500705604	0.00466712719320725	0.0016183124820094007	0.0007220824120287261	0.003527146486618875	0.0011280896062525203	0.0023456379311063815	0.000884772472719959	0.005195749545388679	0.0054091341221467635	0.002585461656217092
1:Ins:C:4	0.0040605390810361545	0.0038574984265002856	0.0015958163530183356	0.006167882664883351	0.0006772923922168061	0.002181897427850146	0.0009083356939022736	0.00072486279565112	0.002480585054261937	0.0014992846873343524	0.0014108984063113893	0.00040259980088563907	0.0023022043583746667	0.0038048167067631766	0.0006800031862107403	0.0009863677485645894	0.003167230847990936
1:Ins:C:5	0.028081130273296822	0.0162202822826589	0.014028107881570691	0.02286048393475653	0.0024518092099145863	0.0075116940569569125	0.00434065266945936	0.006087380937918852	0.0037169529021747394	0.001599338700248154	0.00768870429912468	0.009485617142005652	0.12450169996147906	0.013235830550929108	0.008410847166244366	0.016600533270830057	0.010257463464141381
1:Ins:T:0	0.010429658076226218	0.008500234940001974	0.006132689917940866	0.012944599135859108	0.00756663144559651	0.0085515325049127	0.0016586772878235934	0.011106853764235324	0.007177606368271654	0.001035837609925352	0.012136219293291789	0.0023621620452198046	0.01748549423812312	0.016783446258297943	0.013094322225596216	0.021577195907600526	0.005378706319623916
1:Ins:T:1	0.00532721290794143	0.012561291211964089	0.01520610382657992	0.012512454046850507	0.03611945033235429	0.03325864828181466	0.19025337517086882	0.024449695364378386	0.028317225337705167	0.03166467733226938	0.06087052073031373	0.031195951703375614	0.021455836227903546	0.013980344489152686	0.028236184529437196	0.01715742889208741	0.012314032222226387
1:Ins:T:2	0.005719899062275999	0.0061364376798530886	0.004834058311566878	0.015382469119770974	0.007037735337833339	0.013776722712967739	0.008497326576843989	0.011784751979575958	0.012693237082245474	0.00949876293527069	0.024782657365738033	0.00666843153971854	0.0047863168596802555	0.004949110106229568	0.011159141452250766	0.019668284239329807	0.00745818387256179
1:Ins:T:3	0.006225927208895428	0.0053796477338183026	0.0028650058218730123	0.0036033594591734185	0.0031644799584587702	0.004903661191783897	0.0036196614016260754	0.02849373539451136	0.01321932162453436	0.003072901490150457	0.019547171724727832	0.0069109407512655706	0.020022390583912964	0.01234266944005867	0.004282941532692348	0.007009734299834278	0.04442657586249141
1:Ins:T:4	0.00823442156747916	0.006636702004822723	0.001756335577900039	0.006927412082044952	0.004930784558931834	0.0032256715351525146	0.007818998533986559	0.002127916704343278	0.0036224489916094173	0.0071622852323122285	0.009111551765268188	0.007724361918915293	0.001193196312738536	0.006125510173148854	0.0016806080965632475	0.002403249037710111	0.0014670536581810013
1:Ins:T:5	0.3455865765735507	0.2955492676473295	0.6181932927668095	0.08170494619866077	0.02099546623324585	0.22860559686651868	0.07941305894898733	0.02150429355826418	0.03273040455827186	0.012944384264206974	0.03568333371017616	0.02012675154592671	0.10221661410737112	0.028809360646741076	0.04145246378816523	0.03882912335704077	0.018929189911561936
2:Del:R:0	0.010008663760745265	0.011013097750504243	0.006826332849834671	0.013571475036674769	0.008784835491787248	0.013534757121851442	0.008657536033735482	0.007915890125134481	0.01161859704221797	0.003532752063476892	0.011252579198947643	0.005826144482274245	0.008464752711167875	0.01595987280714482	0.017695116540719483	0.020787757822744196	0.0101183267962017
2:Del:R:1	0.010093898837275218	0.01885419271546425	0.005648070333386386	0.012164126088548529	0.01904018975627764	0.010866403321411795	0.008333984205080469	0.009935767402499778	0.01153621249021171	0.018166619951111896	0.008754726625617194	0.01972935835411249	0.006171131012729916	0.020444619548731283	0.016088981931180798	0.01335773944262428	0.019717903959146382
2:Del:R:2	0.0049446820807992255	0.0032916058701033535	0.0007706782082933472	0.004386065404867772	0.00447086011061451	0.0027468238294859047	0.012001223488204572	0.0011838127112056896	0.005515564614891275	0.010064259732914707	0.010278643287890788	0.0054820482127172455	0.00194867945395373	0.00333313250062929	0.0006163088043471987	0.0021190343424305523	0.0017932132843988668
2:Del:R:3	0.004422289673667432	0.0016409846183051968	0.0009926786942355647	0.0011016947845526204	0.001230481101058345	0.004661916351994435	0.0022154396342702397	0.0038462398452682577	0.002702724819906308	0.0004895714303660981	0.003566531217763327	0.0015274465504404589	0.0019353268961151571	0.0019249281037976961	0.005729745520918925	0.004335896762214588	0.0037582585638885747
