Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP102620	23	1	9	57	12	50	1	64	22	21	9	35
SP112987	25	17	15	97	10	32	2	64	8	19	3	28
SP112825	24	0	0	56	6	57	5	51	12	24	2	18
SP112967	0	0	1	0	0	0	0	4	3	5	0	7
SP102622	15	33	0	73	3	58	0	94	19	52	16	0
SP112785	11	0	1	125	208	73	8	164	31	19	22	4
SP112793	12	30	13	58	7	49	3	68	18	6	7	0
SP112963	30	1	8	79	0	42	0	52	22	19	6	28
SP112801	25	17	6	186	0	65	0	88	16	45	15	1
SP112997	19	22	10	51	19	76	7	54	2	13	1	28
SP112973	13	29	6	207	9	62	3	37	28	30	1	31
SP112819	40	18	24	113	17	25	0	63	27	7	0	21
SP112941	6	15	21	25	19	29	6	58	22	31	4	5
SP112965	19	14	0	94	8	47	2	44	2	22	0	18
SP112791	25	13	2	104	11	46	4	40	38	30	1	1
SP112949	5	2	6	16	4	15	0	8	9	10	2	9
SP112857	10	22	0	86	12	50	3	28	19	27	6	33
SP112843	18	0	6	88	9	68	1	76	18	63	9	36
SP112915	12	2	21	39	14	18	6	79	41	22	0	17
SP112837	59	21	0	38	4	98	9	134	6	38	0	13
SP112823	9	25	0	28	8	38	0	29	21	15	4	14
SP102633	7	0	0	13	1	23	0	33	4	21	1	15
SP112899	2	34	0	7	5	18	6	37	5	10	10	61
SP112893	0	36	13	29	7	51	5	17	0	28	9	34
SP112895	11	15	23	115	11	20	1	22	7	30	2	29
SP102626	3	0	10	87	7	89	0	93	46	21	5	1
SP112795	18	41	0	115	0	34	1	46	7	40	11	4
SP112927	14	43	1	60	13	18	0	65	0	15	0	42
SP112779	3	31	24	153	9	40	2	124	15	11	10	0
SP112975	17	42	5	118	14	41	1	60	15	23	8	20
SP112867	5	18	0	27	14	45	2	69	21	7	8	44
SP112903	12	34	0	43	0	58	0	7	4	27	6	54
SP112933	12	17	0	34	8	19	0	36	8	3	1	17
SP112869	13	59	0	86	8	38	0	84	13	12	26	35
SP112999	0	0	6	8	5	17	0	14	1	11	1	18
SP112939	7	13	0	49	6	29	0	32	0	21	0	15
SP112921	13	15	0	6	13	53	0	20	9	11	5	35
SP112901	0	29	25	23	8	46	4	27	17	13	0	17
SP112831	0	7	10	43	0	44	0	41	8	22	0	33
SP112891	8	40	4	41	5	35	2	57	22	19	0	18
SP112775	23	8	0	104	13	71	4	89	8	51	3	0
SP112897	10	32	0	64	1	50	0	42	36	55	0	36
SP112885	13	38	0	38	6	11	0	42	12	13	5	28
SP112789	21	2	3	100	213	95	9	47	11	111	2	2
SP102630	37	71	9	35	22	81	0	104	29	39	2	18
SP112971	36	0	9	73	17	35	0	68	87	3	0	12
SP112821	7	3	0	119	2	15	3	25	2	16	0	16
SP112813	0	0	0	13	2	22	0	35	1	5	2	25
SP112961	45	74	0	78	119	26	8	72	50	9	4	39
SP112977	24	8	0	34	8	37	0	37	6	24	17	26
SP112905	26	16	0	87	4	48	6	47	4	20	5	26
SP102647	13	31	5	108	18	79	0	79	32	28	2	16
SP112873	15	32	0	70	11	15	1	48	23	42	1	32
SP112959	0	2	0	0	1	2	1	0	0	0	0	42
SP112931	8	19	0	31	9	27	0	52	15	21	3	22
SP112865	4	10	45	67	7	21	0	29	16	33	2	29
SP113003	11	10	6	23	3	59	2	48	12	3	0	4
SP113001	25	35	0	74	15	20	0	43	8	11	2	34
SP112879	9	0	1	39	16	41	2	43	0	24	2	34
SP112945	13	7	10	77	11	73	2	71	39	20	5	13
SP112935	14	36	8	82	11	58	0	15	6	18	8	5
SP112863	11	36	4	192	2	59	3	41	21	23	7	29
SP112983	30	5	0	127	25	80	3	58	17	38	32	36
SP112809	33	40	14	160	16	26	0	111	13	38	4	8
SP112923	17	37	0	63	13	24	0	37	31	25	7	40
SP112853	18	36	0	37	3	43	1	34	1	23	5	32
SP113005	2	0	11	13	11	7	2	20	2	6	0	23
SP112957	5	22	0	49	0	52	0	54	18	16	9	38
SP112783	38	3	7	97	10	28	3	52	32	15	6	0
SP112943	7	3	1	31	5	24	1	27	24	19	5	8
SP112861	0	19	14	0	0	16	1	54	39	6	11	63
SP112917	36	12	9	59	4	18	2	86	11	4	2	15
SP112787	13	26	2	92	15	48	0	102	7	20	10	38
SP112995	24	22	1	60	4	47	2	51	19	24	3	66
SP112811	24	33	0	66	13	30	0	67	8	33	0	17
SP112797	28	52	0	131	10	47	2	49	36	22	4	1
SP112909	17	3	29	81	9	23	1	68	22	8	11	25
SP112781	23	3	0	61	3	35	3	67	16	22	1	28
SP112991	25	56	20	138	3	72	0	92	52	26	4	10
SP112907	21	37	15	1205	7	80	6	8	0	40	0	22
SP112817	206	0	198	63	4	0	0	429	195	0	0	0
SP112993	14	22	1	62	17	37	0	62	27	27	5	22
SP112827	15	0	11	79	11	42	0	31	29	8	4	8
SP112855	14	0	6	27	8	32	0	53	4	4	8	25
SP112969	8	0	18	25	7	61	1	47	13	1	0	53
SP112883	8	0	15	80	7	27	5	13	13	15	2	40
SP112929	23	12	10	126	10	41	0	65	32	51	5	4
SP112833	6	18	5	11	6	18	0	33	8	18	3	20
SP112777	279	0	0	0	4	0	0	140	0	51	93	35
SP112887	10	4	0	35	7	82	0	57	5	8	8	29
SP112877	0	0	4	0	0	1	1	0	0	0	3	10
SP112871	7	0	19	55	2	36	0	53	13	0	6	21
SP112875	13	66	8	73	15	52	5	46	17	25	13	49
SP112913	5	11	0	25	18	44	1	17	22	9	9	55
SP112849	12	10	0	86	7	61	0	72	16	24	7	7
SP112881	1	19	8	33	0	36	0	41	20	22	7	18
SP112951	0	4	0	1	0	5	0	0	5	0	0	11
SP112845	16	3	18	49	5	33	5	65	29	12	0	6
SP114910	100	162	0	364	29	32	2	107	28	35	8	0
SP114906	43	121	0	252	20	31	1	73	22	36	6	0
SP114921	109	118	0	185	79	351	0	136	32	117	51	2
SP114901	59	80	25	308	48	21	37	166	51	146	34	0
SP114926	51	54	12	249	7	76	3	39	41	7	13	0
SP114974	74	102	0	288	15	85	4	86	51	22	0	2
SP114958	412	199	0	174	38	187	0	100	98	50	2	1
SP114935	47	32	10	245	6	72	3	39	40	6	15	0
SP114900	45	83	44	304	43	22	33	146	53	146	33	0
SP114941	101	43	0	254	93	458	5	91	73	87	0	0
SP114937	85	54	12	256	80	470	4	79	66	70	0	0
SP114945	97	66	12	284	84	477	3	80	63	74	0	0
SP114943	105	86	13	279	78	486	9	76	72	71	0	0
SP114949	21	75	7	329	25	71	5	65	28	36	12	4
SP114960	382	194	0	175	41	189	0	104	103	52	7	3
SP114962	90	55	32	336	1571	422	74	21	50	50	28	0
SP114996	71	14	0	141	570	482	33	0	0	12	18	0
SP114987	69	32	0	124	611	490	30	0	0	18	18	0
SP114966	99	52	29	377	1648	507	90	11	35	60	56	0
SP114903	54	113	36	348	26	52	30	144	72	128	20	0
SP114914	63	143	2	326	25	24	0	99	20	34	13	0
SP114944	87	40	15	273	83	462	7	82	83	72	0	0
SP114930	57	55	0	228	34	197	2	109	29	34	5	0
SP114946	14	58	17	341	15	54	7	58	29	22	18	1
SP114951	16	58	12	296	16	74	8	47	37	29	16	0
SP114953	379	149	0	211	47	187	2	117	125	57	9	0
SP114924	64	112	0	121	63	342	0	113	21	89	32	0
SP114957	392	179	0	177	37	181	0	99	100	45	6	0
SP114986	71	91	0	287	16	95	2	87	47	26	2	3
SP114971	81	72	0	303	32	70	2	98	47	28	0	5
SP114991	67	22	0	141	550	479	34	0	0	19	14	0
SP114992	64	27	0	136	629	492	23	0	0	13	20	0
SP114920	91	143	0	381	23	37	0	90	20	47	12	0
SP114898	50	108	37	347	29	50	34	95	66	138	28	0
SP114932	41	47	14	246	7	76	2	46	39	10	15	0
SP114934	42	19	8	243	8	73	3	40	40	4	14	0
SP114968	105	75	14	351	1673	532	105	0	44	69	73	0
SP114982	80	65	0	294	36	89	2	81	44	22	0	3
SP114973	90	42	0	337	28	75	2	94	43	16	0	3
SP114908	53	153	0	273	20	31	0	79	21	37	5	0
SP114904	96	164	0	336	22	32	0	96	19	45	12	0
SP114918	51	137	0	250	20	32	0	90	20	35	6	0
SP114984	79	52	0	265	17	85	1	87	41	17	0	5
SP114994	62	17	0	139	613	481	22	0	0	12	13	0
SP114978	84	25	22	286	22	106	1	73	46	18	0	0
SP114912	90	130	0	355	20	32	0	91	30	31	8	0
SP114917	93	171	0	351	25	28	0	85	21	40	10	0
SP114980	101	59	0	338	43	95	3	85	47	25	0	3
SP114976	98	19	2	342	43	73	2	76	49	18	0	3
SP114916	70	149	0	330	21	41	0	92	24	38	9	0
SP125579	0	0	0	0	0	0	0	1	0	0	0	0
SP111131	28	45	0	100	17	52	3	50	3	13	0	0
SP111126	0	0	23	15	9	101	0	75	18	21	0	0
SP111146	14	6	9	47	6	74	3	27	33	23	0	0
SP111123	11	21	6	34	14	75	4	65	20	16	1	0
SP111127	52	32	7	115	17	22	2	71	13	29	7	2
SP111121	2	0	0	5	2	9	2	1	4	3	0	0
SP111156	5	11	0	34	3	75	3	53	10	8	8	3
SP111122	21	37	1	83	11	53	5	73	6	17	0	2
SP111129	23	8	17	122	3	75	3	108	11	16	9	0
SP111152	26	8	11	66	11	50	4	53	42	6	7	0
SP111154	9	18	10	111	13	94	7	71	32	63	22	3
SP111124	5	0	12	47	0	23	3	42	4	11	1	0
SP111128	12	4	0	55	3	53	1	24	4	12	10	2
SP111125	37	29	20	181	5	88	10	59	35	31	10	0
SP111130	0	6	0	47	11	30	4	32	8	0	4	2
SP106835	8	4	1	10	4	13	1	19	9	3	3	0
SP106834	1	23	0	10	10	24	1	45	10	30	1	0
SP106825	47	48	0	127	17	87	0	101	34	62	22	1
SP106841	2	5	0	3	11	7	2	30	12	7	0	0
SP106827	26	40	0	81	9	44	2	60	48	29	6	0
SP106833	5	16	0	21	4	33	1	31	17	26	3	0
SP106839	16	45	19	52	4	38	0	77	18	21	5	0
SP106840	1	23	14	16	0	25	0	60	9	18	4	0
SP106828	9	0	0	26	4	19	0	28	16	23	5	1
SP106829	36	25	0	95	8	38	2	70	4	32	2	1
SP106836	1	0	3	4	0	7	0	4	0	4	0	0
SP106837	4	0	8	18	1	25	0	29	2	5	3	0
SP80037	15	26	17	72	2	49	0	11	94	17	7	1
SP102690	13	18	2	40	6	53	0	46	0	34	8	8
SP80213	0	0	2	1	0	0	0	0	1	1	0	5
SP79939	0	0	1	0	1	4	0	0	0	5	3	9
SP109649	0	0	8	6	0	36	0	8	9	8	1	6
SP79988	4	6	0	0	7	11	0	8	5	22	1	0
SP80183	6	0	0	54	0	36	0	39	29	16	3	1
SP79971	2	33	0	28	11	21	0	53	16	5	12	7
SP80217	0	0	1	0	0	0	0	0	0	0	0	8
SP79968	8	67	22	117	10	63	2	50	25	17	35	8
SP80160	0	0	0	7	2	0	0	0	2	0	0	5
SP80244	6	11	0	3	6	7	2	31	17	5	1	0
SP79998	0	1	2	0	0	0	0	0	0	0	0	4
SP80216	1	0	14	1	10	26	0	40	0	3	0	0
SP80042	8	0	0	12	4	25	5	34	11	10	10	0
SP79907	14	5	17	39	3	67	4	77	26	10	1	1
SP79958	25	35	26	90	15	43	8	61	17	31	4	2
SP80205	13	40	7	44	3	34	1	37	12	22	6	5
SP80014	0	4	0	10	2	5	0	16	10	18	0	0
CPCT02070032T	179	172	6	230	77	84	65	49	45	17	38	8
CPCT02060045T	28	132	11	39	85	255	61	63	23	3	55	0
CPCT02020310T	105	233	9	182	34	107	44	112	36	53	60	5
CPCT02020323T	11542	178	1704	891	19	0	69	0	81	0	0	137
CPCT02140007T	34	83	27	198	34	83	77	74	7	2	27	0
CPCT02140011T	80	133	38	89	10	68	103	92	39	20	49	0
CPCT02020348T	111	146	3	68	16	51	54	73	23	24	6	3
CPCT02020357T	100	270	42	222	63	190	71	155	48	47	65	0
CPCT02020351T	28	59	33	136	18	47	46	92	37	23	22	0
CPCT02140020T	252	138	49	35	46	92	88	116	72	59	45	13
CPCT02010399T	26	67	0	98	426	231	63	198	11	43	53	5
CPCT02020370T	62	149	0	65	135	573	50	154	47	165	20	8
CPCT02140023T	38	14	25	133	20	40	143	58	44	19	38	4
CPCT02140022T	9330	2238	500	1994	47	265	339	0	0	157	260	0
CPCT02020378T	98	282	2	265	46	69	94	88	45	27	18	0
CPCT02010415T	65	140	0	227	150	110	135	135	30	35	25	3
CPCT02070021T	109	106	9	403	55	27	75	132	29	68	28	0
CPCT02070024T	19175	4448	2710	1392	0	0	150	0	78	138	0	12
CPCT02020380T	174	35	22	248	32	82	82	86	33	65	28	1
CPCT02070023T	86462	9258	19190	9854	0	0	727	0	0	1258	224	0
CPCT02020386T	125	94	18	125	650	184	72	124	0	62	116	0
CPCT02020387T	73793	6952	13514	4561	0	0	15	0	140	0	0	1569
CPCT02020388T	97	138	2	183	588	170	144	53	39	41	115	21
CPCT02040046T	36	115	1	326	29	32	75	18	38	57	32	3
CPCT02070036T	250	201	39	197	74	187	70	103	54	74	53	6
CPCT02070035T	81	47	7	160	26	39	29	44	37	11	21	2
CPCT02020394T	90	110	0	229	30	10	28	152	13	57	18	2
CPCT02140026T	127	75	16	295	29	31	62	87	78	17	37	0
CPCT02140029T	58	204	66	193	32	51	58	61	54	9	21	0
CPCT02140030T	188	252	56	201	41	48	60	162	43	46	34	0
CPCT02020656TII	30	173	29	174	43	253	56	81	44	58	341	12
CPCT02011011T	96	169	0	444	61	200	47	64	54	65	30	9
CPCT02070269T	76	190	59	160	31	55	51	97	73	61	43	0
CPCT02330130T	196	169	5	162	40	45	37	66	93	79	59	1
CPCT02070256T	61	68	29	146	449	55	107	120	54	22	19	8
CPCT02070425T	336	468	68	446	21	49	60	21	59	30	50	0
CPCT02080281T	62	51	56	135	12	58	36	60	33	13	42	6
CPCT02070270T	161	167	0	90	6	74	67	40	61	14	52	0
CPCT02390037T	108	76	17	110	31	33	69	67	68	39	25	17
CPCT02140098T	91	12	62	131	1389	107	167	390	107	127	79	0
CPCT02020888T	25	52	30	302	14	88	25	75	46	0	39	1
CPCT02340055T	39	78	6	184	244	81	114	89	15	43	0	3
CPCT02070430T	153	241	18	208	21	72	36	145	51	24	42	0
CPCT02050418T	147	117	54	155	24	26	57	29	38	28	32	0
CPCT02340108T	50	50	6	157	14	10	38	118	24	83	29	5
CPCT02100137T	50	79	0	232	16	26	101	74	27	35	52	40
CPCT02070433T	47	199	0	306	41	94	41	56	15	47	39	8
CPCT02070264T	238	252	44	158	34	57	132	155	45	9	51	8
CPCT02070420T	0	51	14	46	289	44	41	71	29	16	31	2
DRUP01070028TII	104	192	36	214	0	18	69	4	41	3	427	0
CPCT02080180T	112	110	70	213	86	38	128	178	85	67	43	3
CPCT02070446T	31	190	27	158	17	30	33	70	45	14	53	0
CPCT02020704TII	49453	7508	6896	0	0	0	353	656	671	0	298	290
CPCT02220031T	253	130	61	125	1148	84	234	74	105	68	113	16
DRUP01070071T	56	37	77	254	865	0	127	60	35	34	418	0
CPCT02140102T	52	96	2	103	13	19	41	76	46	35	28	11
CPCT02070280T	53	85	0	106	16	72	97	86	43	17	27	11
CPCT02100194T	10	32	21	124	17	165	18	5	30	41	27	0
CPCT02070268T	105	207	32	285	59	73	106	280	25	67	48	1
CPCT02011043T	69	129	5	141	24	16	52	62	63	19	35	0
CPCT02070449T	9	67	42	99	15	72	41	78	52	27	43	0
CPCT02340056T	130	229	21	220	29	62	132	88	32	19	34	9
CPCT02070450T	154	353	47	247	41	57	43	171	49	61	50	0
CPCT02220069T	76	146	67	406	32	5	133	111	97	91	124	1
CPCT02070452T	25	1	31	167	12	73	36	70	64	24	31	4
DRUP01070038T	19422	2251	559	52	56	127	275	0	317	95	207	149
CPCT02150043T	34	62	1	55	22	24	34	69	28	19	23	2
CPCT02090033T	76	151	18	85	64	13	107	126	2	32	138	3
CPCT02070426T	23	65	19	50	36	34	63	107	79	28	33	2
CPCT02150047T	39	110	6	77	11	60	33	46	45	37	41	10
CPCT02070125T	110	9	34	169	1184	103	127	0	58	18	250	0
CPCT02190054T	141	178	8	295	129	75	62	231	66	37	74	6
CPCT02130169T	46	23	72	173	1169	165	186	194	99	22	117	4
CPCT02020918T	65	153	42	106	5	33	43	122	30	46	43	12
CPCT02070459T	56	93	25	314	33	9	64	120	52	44	57	4
CPCT02140055T	39	23	0	67	238	71	81	58	34	26	42	3
DRUP01070028T	127	112	19	212	18	112	381	6	33	0	18	0
CPCT02160061T	122	177	31	156	46	323	47	59	72	49	45	0
CPCT02020656T	50	159	21	189	43	323	135	101	52	59	30	8
CPCT02020931T	38	117	26	218	31	4	52	93	48	46	28	2
CPCT02070106T	70	83	60	257	663	59	171	151	54	70	46	0
CPCT02070289T	39	22	28	130	21	66	130	48	37	15	5	0
CPCT02210043T	57	118	40	300	26	67	216	103	27	22	102	0
CPCT02010753T	362	156	63	166	1847	144	244	162	103	123	63	4
CPCT02020924T	83	69	18	253	52	62	30	65	72	20	43	0
CPCT02070293T	60	95	11	78	19	51	103	67	51	37	40	23
CPCT02020938T	0	88	55	142	20	121	45	22	361	70	41	0
CPCT02200006T	31	118	15	114	33	258	38	97	58	98	12	7
CPCT02020658T	25	75	21	70	33	57	63	54	34	44	23	1
CPCT02070292T	66	105	0	207	21	101	206	30	70	30	24	6
CPCT02070055TII	149	130	48	102	1467	124	198	10	67	6	501	14
CPCT02070466T	19	13	35	169	36	112	61	98	22	87	31	1
CPCT02070454T	30	56	0	56	28	47	28	51	24	25	13	6
CPCT02010762T	31	34	41	149	64	125	75	144	78	92	29	0
CPCT02260016T	97	262	26	188	93	33	82	104	88	10	48	3
CPCT02350020T	729	367	39	255	28	28	76	93	108	49	42	33
CPCT02070295T	65	105	35	162	17	75	84	129	47	33	7	0
CPCT02020942T	45	73	15	130	14	41	28	76	62	69	37	2
CPCT02140060T	48	159	25	396	74	88	97	99	33	46	32	0
CPCT02310008T	33	17	19	205	4	76	70	83	59	27	25	6
CPCT02070300T	58	81	25	204	24	131	82	99	45	40	13	0
CPCT02160062T	24	45	0	74	9	29	21	36	22	39	29	13
CPCT02070473T	10	92	10	62	29	85	50	88	42	47	35	8
CPCT02070468T	32	56	5	150	22	47	42	59	45	30	28	15
CPCT02300052T	348	467	6	128	21	117	35	113	73	34	30	24
CPCT02070301T	70	115	35	180	1025	0	209	354	45	169	22	0
CPCT02430002T	39	37	0	134	340	83	47	198	40	46	11	4
CPCT02070474T	40	87	22	247	10	67	42	96	36	21	43	8
CPCT02070472T	44	92	0	137	8	51	35	74	27	46	10	2
DRUP01070036T	58	126	34	115	84	390	350	21	26	45	27	2
CPCT02150052T	1146	171	16	11	3357	0	200	669	312	128	55	56
CPCT02070307T	160	171	49	131	166	242	110	15	51	23	34	17
CPCT02330099T	146	128	48	332	13	101	124	126	50	73	53	4
CPCT02070263T	55	89	26	100	19	147	150	27	47	25	16	0
DRUP01050020T	182	264	41	171	45	95	147	183	44	23	41	1
CPCT02020678T	60	33	1	59	797	68	131	120	22	28	30	12
CPCT02020673T	21	43	52	168	776	108	213	142	39	70	79	1
WIDE01010113T	82	195	44	61	21	43	66	66	34	16	55	0
CPCT02050442T	72	224	54	392	28	45	47	41	39	25	44	7
CPCT02020968T	108	211	0	404	31	307	37	202	55	84	54	0
CPCT02020970T	35	131	30	194	26	0	48	42	89	49	212	0
CPCT02060294T	61	257	29	142	129	28	80	118	88	39	90	6
CPCT02070478T	134	114	40	291	40	287	57	66	18	54	44	0
CPCT02140065T	79	131	24	160	33	58	98	99	52	17	19	0
CPCT02210085T	97	193	0	130	41	4	56	80	31	41	37	6
CPCT02390044T	469	520	0	233	16	67	43	58	104	38	49	10
CPCT02050443T	53375	5303	8844	0	0	0	775	0	0	0	401	1500
CPCT02070306T	76	185	25	437	54	72	89	94	32	66	14	7
CPCT02070481T	49	61	1	137	83	345	26	92	82	40	38	14
CPCT02070482T	15	0	0	37	1	14	20	32	4	1	29	0
DRUP01140005T	504	243	5	400	34	121	320	45	60	34	48	12
CPCT02220082T	45	80	0	77	23	59	21	0	358	40	17	7
CPCT02020687T	14	53	1	58	17	8	76	55	45	18	22	5
CPCT02070484T	72	73	0	183	344	68	41	54	29	27	20	0
CPCT02020686T	94	79	28	214	159	244	140	100	35	84	25	0
CPCT02070486T	34	332	21	88	38	167	52	88	29	54	51	6
CPCT02070483T	74	121	20	135	48	75	34	116	50	5	91	0
CPCT02070487T	50	26	3	110	27	60	27	59	22	16	26	7
CPCT02040342T	133	141	28	345	39	97	51	116	14	61	63	0
CPCT02020977T	16	19	27	95	42	50	27	83	55	25	17	9
CPCT02070312T	39	162	37	282	35	88	65	85	56	31	40	13
CPCT02040343T	177	216	20	168	20	61	55	77	40	41	59	20
CPCT02290031T	56	98	16	101	14	89	153	45	28	29	13	10
CPCT02150008T	79	67	30	127	49	102	166	136	4	17	34	0
CPCT02370013TII	36	130	23	103	22	102	217	59	27	9	17	0
CPCT02100202T	51	85	8	216	26	54	23	154	21	62	25	8
CPCT02100203T	72	62	33	208	21	49	38	63	27	32	22	0
CPCT02070466TII	39	76	52	301	55	133	77	107	82	146	48	5
WIDE01010214T	58	131	17	311	4	72	33	48	24	47	50	0
WIDE01010215T	103	237	28	515	33	10	76	60	93	65	45	6
WIDE01010234T	50	112	0	192	32	58	56	137	40	24	31	8
CPCT02110083T	60	123	22	137	26	48	36	79	24	20	28	1
CPCT02070315T	58	151	29	214	15	31	141	62	48	25	19	0
DRUP01070026TII	70996	7324	14642	2686	0	0	462	0	0	0	0	778
CPCT02020981T	122	181	0	85	27	31	21	61	34	12	22	4
CPCT02140067T	27	100	23	211	0	57	115	9	7	24	50	1
CPCT02350003T	55	68	5	3	9	113	197	19	1	3	2	0
CPCT02070490T	81	69	19	163	17	16	32	53	45	32	32	0
WIDE01010283T	14	42	22	83	0	25	20	35	40	49	23	2
CPCT02020982T	74	49	11	228	41	0	45	126	0	64	30	2
CPCT02020975T	21	162	49	220	18	51	71	49	48	46	40	5
WIDE01010323T	19	98	12	181	75	194	58	80	63	54	20	1
CPCT02070208T	84	73	0	91	26	70	229	65	11	67	6	12
CPCT02070064TII	87	93	16	125	37	118	309	57	21	50	37	12
CPCT02140041TIV	272	184	9	208	47	37	76	181	87	54	21	9
CPCT02020704T	46499	7134	6628	0	0	0	451	628	695	0	120	288
CPCT02040249T	136	141	0	235	28	19	70	57	69	73	37	16
