Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP92931	60	57	43	10	0	3	2	193	30	65	37	15	0
SP91265	127	64	97	24	0	0	6	175	27	87	146	5	0
SP89909	8394	454	1269	2203	139	195	8	0	0	0	0	0	0
SP90629	104	8	108	0	0	12	13	141	55	71	395	25	0
SP95550	118	26	64	0	15	1	3	225	100	0	85	4	0
CPCT02020389T	132	108	8	0	7	3	27	78	19	28	36	35	0
CPCT02080033T	32	348	38	39	73	0	99	202	7	82	2	20	0
CPCT02060156T	267	137	1	43	78	39	134	260	26	129	0	36	0
DRUP01340014T	17	31	11	10	14	0	17	0	2	24	0	315	0
DRUP01010121T	312	75	30	18	74	19	58	137	67	28	82	10	155
CPCT02130034T	54	104	68	10	37	0	136	83	46	56	164	13	88
CPCT02260015T	284	85	88	0	24	12	246	150	137	357	21	5	0
CPCT02220071T	10905	834	143	920	454	867	218	32	53	7	1	106	0
CPCT02010710T	125	84	32	22	50	17	117	38	110	46	17	14	38
CPCT02340068T	20	52	25	33	27	3	48	63	0	76	49	19	0
CPCT02130050T	80	183	44	20	35	9	252	34	30	139	130	0	27
DRUP01060016T	32	35	44	23	0	0	111	16	39	429	0	0	0
CPCT02260017T	182	316	42	16	14	9	76	189	36	91	67	79	0
CPCT02020682T	776	400	85	0	67	10	147	75	8	112	109	49	0
DRUP01030013T	37706	4208	706	6870	0	2496	808	0	0	0	0	0	0
CPCT02130059T	132	122	9	5	104	6	154	77	29	48	184	0	0
WIDE01010296T	49	326	53	0	97	0	43	98	41	557	113	41	272
CPCT02380044T	0	121	0	72	88	0	88	0	40	195	215	64	79
CPCT02060117T	59	141	19	9	116	11	72	69	8	59	14	1	0
CPCT02080220T	47	345	3	28	143	0	134	81	29	86	42	11	0
CPCT02210056T	64	114	12	20	68	4	152	121	8	45	0	5	0
CPCT02020734T	70	166	0	14	84	2	264	89	23	19	0	0	0
CPCT02020716T	25	89	5	0	52	4	91	77	17	27	21	7	6
CPCT02080226T	0	87	37	13	14	4	134	182	58	33	82	33	61
DRUP01080014T	17229	1025	650	1644	937	1069	293	0	5	0	0	0	0
DRUP01270003T	37	107	3	0	25	0	51	73	5	24	94	11	129
CPCT02190044T	18	7	83	9	0	13	132	0	20	81	116	10	0
CPCT02130131T	49	149	0	13	0	0	74	0	0	0	299	43	0
CPCT02220054T	113	107	50	0	16	8	121	356	69	5	57	22	29
CPCT02330075T	217	323	53	0	158	2	117	276	45	76	59	49	130
CPCT02130134T	29	89	49	6	44	1	205	16	40	96	103	0	0
CPCT02130148T	27	96	50	1	14	0	100	331	38	20	118	22	47
CPCT02070381T	0	26	14	21	0	2	109	22	6	51	31	5	0
DRUP01070053T	70	50	28	0	13	6	158	164	4	69	47	18	0
DRUP01060025T	0	133	54	15	14	41	302	41	2111	0	64	75	135
DRUP01100007T	191	307	6	16	83	12	97	219	37	54	51	39	0
CPCT02380019T	0	124	68	6	25	28	231	0	108	43	200	39	59
CPCT02020598T	16	52	21	14	9	5	152	40	11	75	49	0	0
DRUP01070059T	0	0	0	29	61	9	69	8	11	66	44	52	0
CPCT02080152T	15484	1591	0	2263	883	1315	345	0	0	0	0	0	0
CPCT02070406T	7	0	64	0	0	39	81	55	0	99	178	183	3
CPCT02450002T	315	347	0	0	151	0	177	160	62	41	122	16	96
DRUP01070024T	0	128	20	3	17	0	85	26	32	123	100	28	44
DRUP01060027T	28	13	59	42	6	0	61	67	506	197	67	14	0
CPCT02030381T	7	71	33	0	53	6	112	64	109	233	8	4	0
DRUP01220005T	141	126	45	11	21	4	112	196	36	0	45	420	0
CPCT02370010T	0	137	48	37	9	12	297	37	2107	0	79	85	114
CPCT02020623T	214	172	21	0	97	0	90	30	45	0	245	25	0
CPCT02290023T	114	247	29	0	143	22	87	76	35	216	64	19	0
DRUP01010022T	40807	2548	743	5641	851	2580	239	0	0	0	0	0	0
CPCT02070159T	0	255	0	44	48	7	123	0	28	67	123	43	13
CPCT02030354T	47	27	21	0	3	6	38	83	39	16	18	31	35
CPCT02020565T	40	100	20	0	28	10	55	122	35	50	1	32	0
CPCT02060114T	19	22	32	25	6	0	72	15	22	305	2	0	0
CPCT02060118T	58	79	12	34	0	6	163	15	116	63	83	12	0
CPCT02220002T	34	53	13	7	13	8	53	63	11	64	30	12	0
DRUP01030002T	0	94	24	18	94	0	93	75	35	43	75	54	84
CPCT02070060T	94	124	40	0	30	0	100	174	304	255	121	30	89
CPCT02030320T	119	426	0	7	184	0	88	255	30	17	0	17	0
CPCT02060035T	72	136	1	9	64	0	38	79	29	32	13	29	38
CPCT02070110T	0	151	15	0	0	0	44	45	46	109	108	31	52
CPCT02020492T	28	40	1	23	18	4	56	52	100	205	202	37	0
CPCT02030327T	70	30	45	0	72	2	9	65	15	36	67	23	0
CPCT02020503T	70	70	14	4	20	0	44	176	107	485	120	23	127
CPCT02380029T	69252	1235	1038	4634	0	9919	214	0	0	0	0	0	0
CPCT02020636T	47	46	57	12	50	25	119	67	97	400	89	25	0
CPCT02130013T	0	52	31	22	37	0	119	0	111	534	66	58	211
DRUP01110002T	56230	5835	353	8045	6036	5743	1254	0	0	0	0	0	0
WIDE01010639T	154	175	0	17	75	6	41	77	11	9	31	30	0
DRUP01010167T	29475	2021	1713	5288	1160	2759	268	0	0	0	0	0	0
WIDE01010570T	0	131	26	0	54	0	51	0	44	11	159	83	483
