Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP92268	2.97E+00	2.83E+00	1.79E+00	1.16E+00	3.35E+00	1.24E+00	3.96E-01	3.63E+00	8.42E-01	1.72E+00	2.75E+00	1.46E-01	4.31E+00
SP92707	1.30E+00	2.49E+00	1.17E+00	1.26E+00	2.02E+00	1.28E+00	3.37E-01	4.88E+00	6.60E-01	1.85E+00	2.65E+00	4.79E-01	4.08E+00
SP89687	2.99E+00	1.95E+00	1.90E+00	1.52E+00	1.44E+00	1.76E+00	0.00E+00	5.66E+00	1.59E+00	2.67E+00	5.81E+00	7.41E-01	4.80E+00
SP90269	2.65E-01	2.94E+00	1.24E+00	1.80E+00	2.22E+00	1.49E+00	5.31E-01	3.15E+00	8.72E-01	1.95E+00	2.56E+00	1.96E+00	2.13E+00
SP94933	5.99E+02	1.09E+03	1.04E+02	9.02E+01	1.20E+03	6.85E+01	3.14E+00	3.27E+02	6.73E-01	1.02E+00	9.60E+00	2.10E+01	6.57E+02
SP95126	4.27E+00	1.06E+00	2.97E+00	2.65E+00	3.74E-01	3.47E+00	0.00E+00	1.15E+01	1.80E+00	2.63E+00	1.11E+01	4.51E-01	8.89E+00
SP95646	1.30E+00	2.73E+00	2.36E+00	1.95E+00	2.51E+00	2.01E+00	3.82E-01	5.62E+00	1.10E+00	2.41E+00	6.32E+00	8.58E-01	4.54E+00
SP89443	1.15E+00	1.95E+00	1.67E+00	1.16E+00	1.52E+00	1.41E+00	2.60E-01	3.21E+00	7.90E-01	2.25E+00	2.93E+00	6.30E-01	2.95E+00
SP89651	9.20E-01	1.41E+00	1.07E+00	1.05E+00	1.47E+00	8.13E-01	2.14E-01	3.23E+00	1.16E+00	1.84E+00	3.40E+00	8.66E-01	2.49E+00
SP94060	1.06E+00	2.58E+00	1.28E+00	1.72E+00	1.48E+00	1.47E+00	3.93E-01	4.13E+00	3.71E-01	2.10E+00	4.17E+00	5.99E-01	2.87E+00
SP92787	4.87E-01	1.32E+00	1.34E+00	1.46E+00	9.36E-01	9.46E-01	2.63E-01	3.04E+00	9.59E-01	2.12E+00	3.02E+00	7.75E-01	2.42E+00
SP92723	1.58E+00	2.63E+00	1.45E+00	1.70E+00	2.42E+00	1.27E+00	2.43E-01	4.94E+00	7.28E-01	1.56E+00	3.92E+00	5.36E-01	3.98E+00
SP92364	9.62E+02	3.50E+02	1.75E+02	1.39E+02	3.76E+02	7.09E+01	1.35E+00	9.53E+01	3.95E-01	2.07E+00	1.63E+01	8.70E+00	1.03E+03
SP95406	8.39E-01	1.41E+00	1.75E+00	1.20E+00	1.39E+00	1.21E+00	0.00E+00	4.31E+00	7.21E-01	1.73E+00	3.18E+00	5.80E-01	3.46E+00
SP91746	9.85E-01	2.35E+00	1.58E+00	1.27E+00	2.25E+00	1.37E+00	1.00E-02	3.39E+00	8.36E-01	1.90E+00	2.98E+00	8.07E-01	2.80E+00
SP92332	2.11E+00	2.14E+00	4.10E+00	2.61E+00	1.25E+00	2.02E+00	2.50E-01	8.18E+00	2.05E+00	3.07E+00	8.48E+00	6.13E-01	5.98E+00
SP91730	1.63E+00	1.77E+00	2.49E+00	2.23E+00	2.31E+00	1.56E+00	2.72E-01	5.42E+00	3.22E+00	3.90E+00	6.40E+00	3.22E-01	4.25E+00
SP92947	2.18E+00	4.81E+00	2.10E+00	1.49E+00	5.14E+00	1.50E+00	0.00E+00	4.62E+00	7.93E-01	1.55E+00	2.59E+00	8.38E-01	4.42E+00
SP91666	2.89E+00	3.56E+00	1.72E+00	2.39E+00	3.12E+00	1.69E+00	0.00E+00	4.26E+00	1.03E+00	1.60E+00	4.20E+00	8.51E-01	4.16E+00
SP90245	9.61E-01	2.24E+00	1.97E+00	2.24E+00	2.21E+00	3.22E+00	3.77E-01	6.59E+00	1.53E+00	2.84E+00	6.26E+00	4.21E-01	4.27E+00
SP90893	9.21E-01	1.94E+00	1.71E+00	2.40E+00	1.98E+00	1.43E+00	3.77E-01	4.82E+00	1.21E+00	2.90E+00	5.52E+00	7.10E-01	3.18E+00
SP89519	1.87E+00	3.24E+00	1.38E+00	1.95E+00	2.75E+00	1.78E+00	0.00E+00	5.84E+00	6.95E-01	1.44E+00	3.62E+00	8.02E-01	4.92E+00
SP94917	3.26E+02	6.27E+01	5.28E+01	1.11E+02	1.60E+01	3.40E+01	5.86E-01	1.67E+01	8.15E-01	3.43E+00	7.09E+00	2.87E+00	3.59E+02
SP92659	1.48E+01	2.92E+01	2.33E+01	5.43E+00	3.20E+01	4.24E+00	1.48E+00	7.51E+00	5.86E-01	2.73E+00	5.46E+00	6.43E+00	1.17E+01
SP94332	2.49E+00	1.11E+00	1.17E+00	8.92E-01	0.00E+00	1.67E-01	6.35E-01	1.09E+00	6.00E+00	5.47E+00	6.50E-01	1.42E+00	2.51E+00
SP94661	1.68E+00	2.86E+00	1.38E+00	1.48E+00	2.85E+00	1.90E+00	1.98E-01	5.01E+00	1.08E+00	2.29E+00	4.41E+00	8.24E-01	3.59E+00
SP93652	1.11E+00	3.37E+00	2.06E+00	1.19E+00	3.61E+00	1.02E+00	3.39E-01	3.51E+00	1.08E+00	2.06E+00	2.24E+00	4.59E-01	3.13E+00
SP90125	1.10E+00	2.03E+00	2.30E+00	1.91E+00	1.48E+00	1.24E+00	7.08E-01	3.51E+00	9.46E-01	2.78E+00	3.69E+00	1.00E+00	2.92E+00
SP94540	1.59E+00	3.12E+00	2.01E+00	2.60E+00	1.77E+00	1.18E+00	5.40E-01	3.41E+00	1.13E+00	1.89E+00	2.39E+00	7.79E-01	2.68E+00
SP95222	4.82E+00	2.35E+00	4.39E+00	3.22E+00	5.31E-01	2.44E+00	3.91E-01	8.14E+00	1.64E+00	2.95E+00	9.24E+00	6.44E-01	7.72E+00
SP89389	2.41E+00	2.44E+00	1.63E+00	1.62E+00	1.64E+00	1.34E+00	3.54E-01	6.99E+00	1.34E+00	2.10E+00	5.10E+00	7.75E-02	5.64E+00
SP90503	1.15E+00	1.61E+00	1.84E+00	1.01E+00	4.90E-01	1.78E+00	0.00E+00	3.75E+00	6.18E-01	1.88E+00	3.27E+00	5.56E-01	3.19E+00
SP92460	2.62E+02	5.13E+01	4.46E+01	7.64E+01	6.51E+01	2.38E+01	8.18E-02	1.82E+01	9.67E-01	2.98E+00	4.38E+00	5.38E-01	2.94E+02
SP92931	2.38E+00	2.36E+00	2.20E+00	1.97E+00	1.40E+00	1.43E+00	3.26E-01	5.89E+00	1.23E+00	2.55E+00	5.17E+00	8.14E-01	4.98E+00
SP91265	4.04E+00	2.73E+00	3.49E+00	1.89E+00	2.21E+00	1.93E+00	3.21E-01	7.34E+00	1.27E+00	2.91E+00	7.16E+00	7.41E-01	6.46E+00
SP89909	2.61E+02	3.51E+01	5.52E+01	7.92E+01	2.47E+01	2.19E+01	6.43E-01	1.31E+01	5.38E-01	1.94E+00	5.23E+00	5.71E-01	2.90E+02
SP90629	3.81E+00	1.64E+00	3.51E+00	2.65E+00	1.07E+00	2.99E+00	6.34E-01	1.22E+01	1.89E+00	4.19E+00	1.27E+01	1.25E+00	9.43E+00
SP95550	3.87E+00	2.41E+00	2.27E+00	1.43E+00	1.99E+00	2.42E+00	2.41E-01	6.81E+00	1.62E+00	1.90E+00	5.21E+00	7.11E-01	6.70E+00
CPCT02020389T	3.44E+00	2.92E+00	1.98E+00	6.92E-01	2.68E+00	1.24E+00	1.20E+00	3.50E+00	1.02E+00	1.50E+00	2.37E+00	1.42E+00	4.03E+00
CPCT02080033T	1.78E+00	5.89E+00	2.22E+00	2.79E+00	7.21E+00	1.71E+00	1.83E+00	6.01E+00	8.60E-01	2.23E+00	2.55E+00	1.14E+00	5.22E+00
CPCT02060156T	8.36E+00	6.19E+00	1.49E+00	2.47E+00	7.87E+00	2.99E+00	2.43E+00	7.83E+00	1.53E+00	3.80E+00	4.23E+00	1.57E+00	1.10E+01
DRUP01340014T	9.95E-01	2.28E+00	1.27E+00	1.57E+00	1.43E+00	6.17E-01	1.11E+00	1.09E+00	2.44E-01	1.74E+00	8.58E-01	2.94E+00	1.46E+00
DRUP01010121T	8.76E+00	4.50E+00	2.00E+00	2.62E+00	5.50E+00	2.56E+00	1.32E+00	5.79E+00	1.34E+00	3.00E+00	4.56E+00	9.84E-01	9.40E+00
CPCT02130034T	2.42E+00	3.37E+00	2.74E+00	2.39E+00	4.24E+00	2.50E+00	2.15E+00	4.71E+00	1.52E+00	3.28E+00	4.39E+00	9.71E-01	4.73E+00
CPCT02260015T	7.71E+00	4.04E+00	3.58E+00	2.32E+00	3.65E+00	2.28E+00	3.48E+00	6.38E+00	3.14E+00	6.41E+00	4.70E+00	1.26E+00	8.77E+00
CPCT02220071T	2.92E+02	3.09E+01	3.55E+01	3.44E+01	3.58E+01	3.50E+01	4.26E+00	1.14E+01	1.85E+00	3.16E+00	7.95E+00	4.22E+00	3.08E+02
CPCT02010710T	4.80E+00	3.32E+00	1.95E+00	1.92E+00	3.90E+00	1.72E+00	1.80E+00	2.81E+00	1.59E+00	2.05E+00	1.97E+00	1.09E+00	4.70E+00
CPCT02340068T	1.07E+00	2.11E+00	1.54E+00	2.08E+00	2.81E+00	1.10E+00	1.22E+00	2.59E+00	6.27E-01	2.11E+00	2.71E+00	1.05E+00	2.30E+00
CPCT02130050T	3.13E+00	3.59E+00	2.19E+00	2.39E+00	3.82E+00	1.74E+00	3.06E+00	2.98E+00	1.41E+00	4.08E+00	4.17E+00	6.16E-01	4.49E+00
DRUP01060016T	1.59E+00	1.86E+00	2.03E+00	2.37E+00	1.45E+00	1.08E+00	1.53E+00	2.86E+00	2.04E+00	4.11E+00	2.54E+00	3.58E-01	2.72E+00
CPCT02260017T	5.01E+00	4.22E+00	3.24E+00	2.87E+00	3.32E+00	2.47E+00	1.37E+00	5.75E+00	1.28E+00	3.21E+00	4.28E+00	1.64E+00	6.18E+00
CPCT02020682T	2.06E+01	7.74E+00	3.71E+00	3.89E+00	7.23E+00	2.27E+00	2.04E+00	4.16E+00	1.19E+00	3.53E+00	3.55E+00	1.65E+00	2.14E+01
DRUP01030013T	1.02E+03	9.15E+01	1.46E+02	2.22E+02	8.01E+01	1.11E+02	7.56E+00	5.12E+01	2.40E+00	8.07E+00	2.27E+01	2.61E+00	1.10E+03
CPCT02130059T	3.53E+00	5.32E+00	1.40E+00	2.13E+00	6.33E+00	2.11E+00	2.30E+00	4.59E+00	1.36E+00	2.93E+00	4.69E+00	5.21E-01	5.55E+00
WIDE01010296T	4.15E+00	6.59E+00	3.42E+00	6.39E+00	7.30E+00	4.29E+00	1.25E+00	6.52E+00	2.37E+00	9.20E+00	7.79E+00	1.98E+00	8.90E+00
CPCT02380044T	2.00E+00	4.99E+00	2.28E+00	9.76E+00	4.52E+00	6.01E+00	1.46E+00	7.26E+00	2.30E+00	1.17E+01	1.11E+01	3.12E+00	1.43E+01
CPCT02060117T	2.24E+00	6.37E+00	1.35E+00	1.28E+00	7.55E+00	1.32E+00	1.76E+00	2.87E+00	7.16E-01	2.02E+00	1.64E+00	4.58E-01	2.61E+00
CPCT02080220T	2.42E+00	8.08E+00	1.11E+00	2.43E+00	9.78E+00	1.16E+00	2.45E+00	3.80E+00	1.05E+00	2.67E+00	2.53E+00	9.47E-01	3.09E+00
CPCT02210056T	2.33E+00	4.43E+00	1.05E+00	1.58E+00	4.89E+00	1.53E+00	2.19E+00	4.15E+00	8.13E-01	2.28E+00	1.64E+00	9.70E-01	3.91E+00
CPCT02020734T	2.57E+00	5.86E+00	7.69E-01	1.50E+00	7.18E+00	1.04E+00	3.44E+00	3.93E+00	1.20E+00	2.00E+00	2.07E-01	5.82E-01	4.12E+00
CPCT02020716T	1.34E+00	3.58E+00	9.59E-01	4.78E-01	4.01E+00	9.62E-01	1.44E+00	2.61E+00	8.51E-01	1.61E+00	1.92E+00	7.66E-01	2.59E+00
CPCT02080226T	1.40E+00	3.01E+00	1.90E+00	2.85E+00	1.84E+00	3.19E+00	1.87E+00	5.54E+00	1.60E+00	4.46E+00	3.84E+00	1.43E+00	5.44E+00
DRUP01080014T	4.58E+02	5.55E+01	6.05E+01	6.11E+01	5.64E+01	4.42E+01	4.06E+00	1.65E+01	1.33E+00	4.34E+00	6.87E+00	3.16E+00	4.81E+02
DRUP01270003T	2.49E+00	3.16E+00	1.23E+00	2.24E+00	3.33E+00	1.92E+00	1.27E+00	4.22E+00	5.59E-01	2.61E+00	3.30E+00	9.15E-01	4.05E+00
CPCT02190044T	1.26E+00	9.74E-01	2.52E+00	2.21E+00	8.00E-01	1.44E+00	2.04E+00	2.55E+00	1.23E+00	3.24E+00	4.23E+00	1.07E+00	2.86E+00
CPCT02130131T	2.21E+00	3.75E+00	1.20E+00	2.64E+00	2.90E+00	8.66E-01	1.75E+00	4.94E+00	7.89E-01	1.59E+00	6.65E+00	2.02E+00	4.76E+00
CPCT02220054T	3.77E+00	4.85E+00	2.78E+00	1.81E+00	3.93E+00	3.32E+00	2.12E+00	1.02E+01	1.44E+00	2.28E+00	5.35E+00	1.38E+00	9.77E+00
CPCT02330075T	6.99E+00	1.22E+01	2.73E+00	3.00E+00	1.34E+01	4.08E+00	2.45E+00	9.86E+00	1.54E+00	3.49E+00	5.18E+00	2.15E+00	1.09E+01
CPCT02130134T	1.40E+00	4.03E+00	1.73E+00	1.44E+00	4.19E+00	9.82E-01	2.54E+00	3.34E+00	1.48E+00	3.13E+00	3.82E+00	9.26E-01	2.66E+00
CPCT02130148T	2.57E+00	3.81E+00	2.31E+00	1.98E+00	4.01E+00	3.54E+00	1.70E+00	1.02E+01	1.39E+00	2.98E+00	6.80E+00	1.09E+00	9.45E+00
CPCT02070381T	9.91E-02	1.43E+00	1.19E+00	1.35E+00	7.27E-01	1.09E+00	1.96E+00	2.25E+00	7.26E-01	2.16E+00	2.39E+00	6.87E-01	1.50E+00
DRUP01070053T	2.20E+00	2.96E+00	1.74E+00	1.10E+00	2.97E+00	1.93E+00	2.40E+00	5.81E+00	4.59E-01	2.34E+00	3.25E+00	1.32E+00	5.22E+00
DRUP01060025T	3.42E+00	4.93E+00	4.57E+00	3.17E+00	2.77E+00	2.63E+00	3.94E+00	5.87E+00	8.94E+00	3.98E+00	6.72E+00	3.20E+00	5.37E+00
DRUP01100007T	5.62E+00	7.46E+00	1.97E+00	2.91E+00	8.18E+00	2.94E+00	2.14E+00	6.73E+00	1.35E+00	2.42E+00	4.30E+00	1.60E+00	7.64E+00
CPCT02380019T	1.34E+00	3.23E+00	2.30E+00	3.02E+00	3.36E+00	2.43E+00	2.90E+00	3.61E+00	2.00E+00	4.06E+00	4.91E+00	1.61E+00	4.05E+00
CPCT02020598T	8.36E-01	1.95E+00	1.19E+00	1.44E+00	1.02E+00	7.92E-01	1.83E+00	2.40E+00	9.94E-01	2.38E+00	2.05E+00	0.00E+00	1.91E+00
DRUP01070059T	2.97E-01	8.69E-01	9.61E-01	3.17E+00	3.15E+00	2.24E+00	1.57E+00	3.36E+00	9.43E-01	2.42E+00	3.12E+00	3.58E+00	2.98E+00
CPCT02080152T	4.28E+02	5.10E+01	5.24E+01	7.75E+01	6.41E+01	5.77E+01	4.20E+00	2.59E+01	1.57E+00	2.81E+00	7.71E+00	3.41E+00	4.59E+02
CPCT02070406T	8.69E-01	5.11E-01	2.10E+00	2.61E+00	3.59E-01	3.74E+00	2.02E+00	4.93E+00	9.19E-01	3.66E+00	6.72E+00	4.05E+00	4.75E+00
CPCT02450002T	8.96E+00	9.06E+00	2.21E+00	2.82E+00	1.10E+01	2.37E+00	2.79E+00	6.47E+00	1.59E+00	3.23E+00	3.95E+00	1.29E+00	1.08E+01
DRUP01070024T	1.07E+00	2.99E+00	1.33E+00	2.69E+00	2.73E+00	1.62E+00	1.75E+00	3.05E+00	1.42E+00	3.92E+00	3.51E+00	1.51E+00	3.90E+00
DRUP01060027T	1.64E+00	1.40E+00	2.32E+00	2.65E+00	1.79E+00	1.29E+00	1.43E+00	4.17E+00	4.00E+00	4.56E+00	4.17E+00	1.38E+00	3.05E+00
CPCT02030381T	8.41E-01	2.92E+00	1.73E+00	1.37E+00	3.49E+00	1.35E+00	1.77E+00	3.48E+00	2.42E+00	3.61E+00	2.55E+00	8.29E-01	2.71E+00
DRUP01220005T	3.89E+00	5.30E+00	3.05E+00	2.45E+00	4.05E+00	1.71E+00	2.42E+00	7.00E+00	1.37E+00	1.00E-02	5.03E+00	5.05E+00	6.40E+00
CPCT02370010T	3.54E+00	5.63E+00	4.78E+00	2.92E+00	2.86E+00	2.92E+00	3.58E+00	5.77E+00	8.22E+00	3.33E+00	6.71E+00	3.26E+00	4.51E+00
CPCT02020623T	6.67E+00	7.09E+00	1.98E+00	1.60E+00	7.91E+00	1.48E+00	1.89E+00	5.63E+00	1.31E+00	1.53E+00	6.36E+00	1.59E+00	7.81E+00
CPCT02290023T	3.84E+00	8.21E+00	1.92E+00	2.41E+00	8.45E+00	2.92E+00	1.92E+00	5.22E+00	1.52E+00	4.37E+00	4.34E+00	9.92E-01	5.40E+00
DRUP01010022T	1.04E+03	9.83E+01	1.44E+02	1.80E+02	1.00E+02	1.16E+02	4.63E+00	5.83E+01	9.13E-01	4.04E+00	2.23E+01	5.24E+00	1.10E+03
CPCT02070159T	4.93E-01	4.72E+00	1.34E+00	3.00E+00	4.64E+00	2.02E+00	1.87E+00	2.59E+00	1.32E+00	3.07E+00	3.04E+00	1.41E+00	3.96E+00
CPCT02030354T	1.85E+00	1.53E+00	1.26E+00	1.01E+00	1.35E+00	1.12E+00	9.27E-01	3.25E+00	1.10E+00	1.65E+00	2.60E+00	9.46E-01	3.20E+00
CPCT02020565T	1.60E+00	3.03E+00	1.27E+00	1.25E+00	2.96E+00	1.41E+00	1.65E+00	4.58E+00	1.21E+00	1.88E+00	2.79E+00	1.15E+00	4.09E+00
CPCT02060114T	1.13E+00	1.52E+00	1.70E+00	2.06E+00	7.87E-01	1.80E+00	1.30E+00	2.24E+00	1.66E+00	3.25E+00	2.03E+00	3.66E-01	2.19E+00
CPCT02060118T	2.05E+00	2.65E+00	1.19E+00	1.83E+00	1.82E+00	1.36E+00	2.21E+00	2.80E+00	1.59E+00	3.11E+00	3.48E+00	1.04E+00	3.07E+00
CPCT02220002T	1.37E+00	1.97E+00	1.28E+00	1.27E+00	1.79E+00	1.20E+00	1.32E+00	2.43E+00	8.61E-01	1.94E+00	2.00E+00	9.73E-01	2.15E+00
DRUP01030002T	1.68E+00	4.37E+00	1.63E+00	3.71E+00	5.12E+00	2.63E+00	1.83E+00	4.24E+00	1.51E+00	3.28E+00	4.75E+00	2.10E+00	5.49E+00
CPCT02070060T	2.66E+00	4.17E+00	2.38E+00	2.76E+00	3.81E+00	2.77E+00	2.18E+00	6.61E+00	3.27E+00	5.86E+00	5.74E+00	1.60E+00	5.67E+00
CPCT02030320T	4.50E+00	1.02E+01	1.61E+00	2.99E+00	1.10E+01	2.73E+00	1.85E+00	9.50E+00	1.12E+00	2.67E+00	2.30E+00	1.30E+00	9.09E+00
CPCT02060035T	2.65E+00	4.85E+00	1.14E+00	1.56E+00	5.20E+00	1.11E+00	1.42E+00	3.31E+00	1.07E+00	1.92E+00	2.08E+00	1.39E+00	3.69E+00
CPCT02070110T	1.10E+00	2.56E+00	1.41E+00	2.65E+00	1.80E+00	2.11E+00	1.19E+00	3.84E+00	1.45E+00	4.61E+00	4.98E+00	1.47E+00	4.21E+00
CPCT02020492T	1.50E+00	1.92E+00	1.02E+00	2.30E+00	1.97E+00	2.67E+00	1.75E+00	5.04E+00	2.15E+00	4.49E+00	6.64E+00	1.68E+00	4.42E+00
CPCT02030327T	2.06E+00	2.70E+00	1.85E+00	1.38E+00	3.52E+00	1.10E+00	4.75E-01	3.42E+00	9.25E-01	1.78E+00	3.36E+00	8.62E-01	2.72E+00
CPCT02020503T	3.82E+00	3.46E+00	2.01E+00	4.13E+00	2.06E+00	2.74E+00	1.14E+00	6.86E+00	3.18E+00	6.34E+00	6.28E+00	1.58E+00	6.64E+00
CPCT02380029T	1.69E+03	7.15E+01	2.40E+02	2.54E+02	8.63E+01	3.98E+02	1.11E+01	1.06E+02	2.01E+00	4.32E+00	4.72E+01	1.20E+01	1.76E+03
CPCT02020636T	1.92E+00	3.04E+00	2.36E+00	2.69E+00	3.14E+00	2.75E+00	1.86E+00	4.17E+00	2.66E+00	5.91E+00	4.87E+00	1.31E+00	3.56E+00
CPCT02130013T	3.30E+00	3.80E+00	2.98E+00	1.13E+01	2.80E+00	7.11E+00	1.71E+00	7.02E+00	3.42E+00	1.68E+01	1.30E+01	1.39E+00	1.67E+01
DRUP01110002T	1.45E+03	3.48E+02	2.03E+02	2.65E+02	4.03E+02	2.44E+02	1.77E+01	1.44E+02	2.16E+00	0.00E+00	3.97E+01	1.49E+01	1.55E+03
WIDE01010639T	5.14E+00	4.40E+00	1.44E+00	1.73E+00	5.21E+00	1.21E+00	1.39E+00	3.36E+00	6.97E-01	1.23E+00	1.97E+00	1.48E+00	5.85E+00
DRUP01010167T	8.24E+02	1.01E+02	1.22E+02	1.67E+02	1.06E+02	1.08E+02	4.71E+00	4.36E+01	1.41E+00	1.73E+00	1.89E+01	5.16E+00	8.81E+02
WIDE01010570T	7.01E+00	4.59E+00	3.60E+00	7.36E+00	4.55E+00	5.49E+00	1.34E+00	6.62E+00	1.75E+00	5.34E+00	8.14E+00	3.71E+00	1.09E+01
