MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.0015098944212513744	0.036553361938131274	0.05046842584619299	0.11803571097087115	0.02958681250573136	0.05546524021308869	0.03564223925117403	0.008378772321739234	0.03411537782114465	0.035804929928863354	0.15272479593753815	0.014455141738872045	0.08642870747018605	0.025311721588950606	0.012773670145543292	0.018010753635317088
1:Del:C:1	0.000562512228207197	0.02620305215357803	0.02591804803814739	0.0463063129701186	0.019392653077889007	0.133402918279171	0.02126412043486198	0.0012313626609829953	0.024998548644362018	0.07687689106213023	0.08710315899457782	0.005311346534099357	0.007581894372124225	0.009487340461928397	0.025294221977237612	0.01564178702999925
1:Del:C:2	0.0012865212821270688	0.024285021146642976	0.042161989802261816	0.021256236970670302	0.026288883835077284	0.07012997082434595	0.022777060698717832	0.001307082533458015	0.010429429300638731	0.045785296963777	0.034544328791962474	0.00529129872461155	0.015895480843028054	0.0033803144001285546	0.017456576883560046	0.011736443935951683
1:Del:C:3	0.0020699328467162557	0.01874633936327882	0.009412706383703262	0.013684138309326955	0.011594578913645818	0.04574525665026158	0.011060380325270671	0.0013617122170398943	0.018550795363262297	0.019063527064863594	0.022474197057813398	0.003778773637867516	0.00453198142182373	0.0022328983797342515	0.0003836923954077065	0.004550209826556966
1:Del:C:4	0.008138435399741866	0.005811131411901442	0.0029808828255045226	0.007750434719929019	0.0043876568393170605	0.009633732768852496	0.0035948577490046317	0.0017211989886709489	0.03443394923058804	0.01572662743914407	0.006939536889549344	2.934743214005664e-05	0.0065565132477786395	0.006778840559636592	0.0008253694308223203	0.0032146966442815027
1:Del:C:5	0.03467553944459951	0.007550861943163909	0.0009371119860136901	0.0016133230928016928	0.00012521828582976014	0.0039912068472040116	0.00071023341268301	0.0004612224548552746	0.03415436992305331	0.001562664736877366	0.00397552004372173	0.00017950715103161042	0.00027136749724519403	0.002671599649040104	0.0009261212046907019	0.005278448466831378
1:Del:T:0	0.001028657183178457	0.0650186588615179	0.04451354304794222	0.052236529979885364	0.025500899995727383	0.2437598539888859	0.1193055078573525	0.010911395534640178	0.025347295799092534	0.038482807679115806	0.02650328319577966	0.002048441645886214	0.01826764611614635	0.0047609781933715565	0.023157526976428925	0.025405916655436157
1:Del:T:1	0.0011625108490989078	0.05463506665546447	0.09607693573459983	0.04674537412734935	0.06191424151882529	0.11943622972816229	0.09658174075186253	0.0032918223837623373	0.013558659109985455	0.0269876583450241	0.027909277054859558	0.009311979422345757	0.004206732915279759	0.01966540758148767	0.0014283879599770444	0.014619619030854665
1:Del:T:2	0.0030441748238808942	0.0948443632852286	0.09294627675786614	0.07420309345354326	0.12829092293977737	0.05465323641896248	0.11714543655514717	0.004475202851754147	0.01793088956561405	0.03478306070086546	0.025437248677480966	0.004661967285646824	0.016396909961476924	0.01160401175543484	0.005084690129733644	0.029737958334949348
1:Del:T:3	0.009391748831531004	0.07054306524580625	0.04247244652535301	0.12386221766471862	0.09895839311182499	0.024270313560264184	0.0638018513895804	0.0006394324795110151	0.026058274119568525	0.0304402548231883	0.04656120380176617	3.292963947743033e-08	0.017620388501527487	0.0012787004568963311	0.0011845175502821802	0.013615387470927089
1:Del:T:4	0.03192481288686395	0.06511732754763216	0.020710387184517457	0.0514131637616083	0.06471621167846024	0.011246042136335746	0.03400746718398295	0.0045305365446256475	0.01758998804123621	0.024612185003934427	0.031151904166908936	0.0003476886209409713	0.00998593108553905	0.007058612837327018	0.01294818325783126	0.004210752666658664
1:Del:T:5	0.7175398141145706	0.0450851759141915	0.013880605376043605	0.01865506225860173	0.02007086068096669	0.004426799357664777	0.022146934416110754	0.007807619555254171	0.025312412294076693	0.004769311282889532	0.0049842218655777515	0.005543496326749562	0.010645678764496829	0.0043208685790577135	1.7606647020329545e-08	0.007167716475171346
1:Ins:C:0	0.0006836774899574038	1.0928762370667756e-05	4.468739937721011e-05	6.989158917232174e-05	6.740378246661294e-09	1.171908223795981e-08	3.4605284326971743e-09	6.684008333479597e-09	8.696507904915052e-07	5.8482001605852926e-08	1.1146104341719365e-08	9.526056032882479e-09	0.0007029179628865734	9.556445065396728e-08	1.4296289165827148e-07	0.22754490330815316
1:Ins:C:1	0.00015210686022328445	0.005114382483393814	0.008111491882009431	0.00798031362472102	0.0073177834338275715	0.0014429510723130078	0.004578478045514203	0.0007934306667630154	0.002125796707114205	0.009776535400915236	0.008278157846652902	0.006192467463552021	0.0006867445524835603	0.0008801848496659658	0.005322350140340859	0.0554732033982873
1:Ins:C:2	0.0003459930262033595	0.00265463188290596	0.00791823842911981	0.0073824606418293115	0.0120250926087283	0.0025618673972167016	0.006015334189141868	1.4304569631349296e-05	0.0020655305071068143	0.014327568174339831	0.006256472977811427	0.002659497461490048	1.401298464324817e-47	0.0011223845686959067	0.00010881602010897495	0.009203006743337027
1:Ins:C:3	0.00018678125919905142	0.0010569079620290722	0.0020385677589092664	0.0011372426092566457	0.004083179557673589	0.00538494030945003	0.0035325322316487016	0.000750293253640848	0.004734369453144609	0.004320340361373382	0.003600196925448813	0.00420822216081433	0.0023536674365158207	0.0004844766914663978	0.0003656785128987394	0.006529363500567058
1:Ins:C:4	0.002100561441475293	0.000972323656314984	0.0007066609237972443	0.0018385838644462637	0.00046769394495640884	2.9920092929387463e-05	0.0006896580334478131	0.0030616001068847253	0.003384071037468175	0.0011706724372925236	0.002280161656672135	0.002257322689897023	0.0009169949946954148	0.00041647985228337347	0.0008202546925895149	0.010686236182809807
1:Ins:C:5	0.009445106277053129	0.0005966336536221206	0.003465261920064222	0.0014617404044838622	0.0034828501591982787	0.000503027822705917	0.0023606705546262673	0.022942728530615568	0.019012955961283974	0.008022018630581442	0.004095179949363228	0.001746628459956696	0.0013588065002113582	0.003411423349461984	0.002819672321249271	0.03254878834659849
1:Ins:T:0	0.0005781143860804149	0.00569872408232186	0.0069551138565293515	0.004772227573266718	0.010526220302417642	0.007869403740351118	0.014870393629891154	0.0004925927383010275	0.02174242744978983	0.009987685539817904	0.011144920808728784	0.00976045680232346	0.0031666993391991126	0.021758214404108002	0.004898960862337844	0.08836289476603269
1:Ins:T:1	0.0005151580489132357	0.014209910458885134	0.03009300827747211	0.020299566800240428	0.04223647952079773	0.02430749376770109	0.025980657298350706	0.001909601018705871	0.018948500016122125	0.09876389348879457	0.03820935892872512	0.005782330126676243	0.009284347780048847	0.008791986329015344	0.07546607878757641	0.02230151919880882
1:Ins:T:2	0.003098722829599865	0.01742639099014923	0.03768487377325073	0.02594850010244272	0.09130455507896841	0.007278197805280797	0.030918707224409446	0.004030059530341532	0.017429024169687182	0.05672842269000285	0.00894554281490855	0.002263500606401294	0.001329611770051997	0.0016130068019401733	0.0014574959292076527	0.010665598212217447
1:Ins:T:3	0.0014701552016776987	0.014176047486253084	0.02370331932208501	0.019806479683815895	0.04912075883708894	0.006201858002241351	0.02099442036356777	0.0069400601164670665	0.017362787562797237	0.03270212313509546	0.014974591829814017	0.0012145767285255714	0.001576256883986389	0.012825426800263813	0.01495812281500548	0.002120703553664498
1:Ins:T:4	0.0036380968609591945	0.01315588149416726	0.009111400978217716	0.009516568846593146	0.02296476511284709	0.002241812804859364	0.009930661191465334	0.018344275280833246	0.00697511522565037	0.011975363993551582	0.009001278722062125	0.001315040689798934	0.002216914488326438	0.001168855329683538	0.0012079422452370636	0.007508497431044816
1:Ins:T:5	0.1112444431334734	0.025347840779140825	0.015199395309322261	0.007573570494860178	0.0029837029578333035	0.0008468699356308207	0.0066656250314554195	0.8133223396539688	0.15054798938333988	0.00619737945322413	0.02089044013505827	0.02253222211904358	0.026233512016588065	0.003543571557383984	0.012652648934508761	0.025529320641303456
2:Del:R:0	0.00157593091353192	0.02784210046287626	0.030547785703092814	0.013228580057038926	0.01240269616479054	0.02061625762245967	0.03119671982713044	0.0	0.00896711729990784	0.01508550307014957	0.009300158561381977	0.0028428139060270043	0.0198595447675325	0.07243798773735761	0.0024487578310072424	0.018046998915087896
2:Del:R:1	0.003102976657974068	0.015468648804817348	0.010860702641657553	0.021673016300192104	0.010352104757912458	0.027378324262681417	0.0159211060841335	0.007687935815629317	0.013889333256520331	0.01003487231908366	0.012717844366561622	0.0007456436278334877	0.005357708926458145	0.2352406123653054	0.015228721296880394	0.00162532850750722
2:Del:R:2	0.0020355955456761877	0.0015697840083157644	0.0018290672279545105	0.0018367479402877508	0.0031477540952619164	0.014847465310594998	0.001486103573697619	0.0009141553108929656	0.005309992956690621	0.00291081858202233	0.0030215959236375056	0.0028167169015068795	0.0036051911988761276	0.0720161234587431	0.0013952449028147385	0.0036742590412268327
2:Del:R:3	0.0024132009844606726	0.0009152363051543943	8.413156068854732e-05	0.0006664458504076265	0.00014093358738989536	0.0011340731645161739	0.0009740026007671077	0.0008064889787080887	0.011424235278973356	0.0010890228569041937	0.0012019785671145656	0.003637464548655771	2.9207778425188734e-07	0.027460498129948975	0.0012796743467333727	0.0004791222905623727
2:Del:R:4	0.0018446832617428298	0.00021827425805611255	0.00017407309252163828	0.0003066294239953038	7.388118421658874e-05	0.0002412188014568528	0.00036859749510767867	0.0008269382710875561	0.011108855113809	0.0006675686388189206	0.0006214153393473509	0.003638514602735512	0.0003482323030766565	0.001919064728693911	0.00040243750491526954	0.002228919223352932
2:Del:R:5	0.004183215424559421	0.0004686345284613935	2.664509253236247e-09	0.0013064114224169998	0.0	0.0	0.0008734570350497961	0.00027517494457342197	0.03790261236019433	0.0002459246133719262	0.0031332839275543733	0.007558807036541566	0.0006349556219073804	0.0011907911058148812	0.0010340432855248593	0.00398701833498535
3:Del:R:0	0.0003245990491632256	0.008260776003589853	0.030114651835756377	0.011128315401729197	0.011434755148928843	0.0031959959713276477	0.014120370330410026	0.00017207159782174132	0.008805200402930495	0.01908111319760792	0.0120029977467766	0.0004438360693923471	0.0029797971573407266	0.0027236630151674037	0.0029990642926424017	0.006846990971043851
3:Del:R:1	0.005068073234397162	0.010759923507685017	0.003979122702003224	0.012208155165390054	0.0031938683905173093	0.0025835961985285396	0.008108230648504104	0.0049419271445367485	0.01260939053609036	0.01871424169279635	0.01653916575945914	0.001419984544114783	0.00861540895246435	0.00995804946986027	0.1190518351085484	0.005225068107756669
3:Del:R:2	0.002238546157059318	0.0016143736895173789	0.0007721909950487315	0.002384253972559236	0.000942038637585938	0.001302708659095515	0.0012920080649200826	0.0027062447655771395	0.005194796241121367	0.00370471114089014	0.0016055398061871529	9.373025481330899e-05	0.0015367871135822497	0.0016202296293522523	0.01885813602806593	0.0
