Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
CPCT02130163T	233	450	37	44	107	50	166	159	57	56	117	0	76	123	55	35	18	14
DRUP01220003T	110	195	29	54	64	85	70	69	40	48	188	0	77	98	72	55	61	17
DRUP01210005T	186	194	2	1246	352	116	117	0	534	6	28	0	50	34	55	28	43	27
CPCT02450016T	55	55	0	14	0	23	34	17	0	7	35	82	71	37	17	20	7	8
DRUP01120001T	62	67	37	25	25	20	48	4	47	38	130	41	53	64	48	32	43	23
CPCT02220026T	198	33	20	131	257	135	180	76	0	239	112	86	21	36	78	50	16	27
CPCT02010969T	41	0	0	52	102	9	104	23	7	139	31	92	33	11	21	74	4	10
CPCT02010643T	129	120	23	14	35	5	85	48	0	42	29	18	12	26	37	34	25	4
CPCT02040160T	52	126	0	23	9	6	121	70	12	10	21	57	19	21	22	17	16	8
CPCT02140085T	43	97	23	16	49	22	131	26	0	16	20	42	0	43	34	22	50	7
DRUP01080004T	302	108	11	9	174	71	380	78	42	58	203	219	47	46	79	63	56	20
CPCT02080070TII	63	214	0	33	85	37	254	98	0	66	24	34	49	41	51	34	38	23
CPCT02060128T	85	210	16	85	80	37	92	0	104	45	23	18	65	162	39	5	5	14
CPCT02060129T	7	92	29	16	15	7	74	3	0	13	11	26	6	17	16	3	18	5
CPCT02220060T	33	32	9	344	415	41	72	12	82	6	31	0	75	15	10	26	29	25
CPCT02090062T	22	56	6	11	24	23	39	12	0	53	28	29	40	16	17	15	6	2
CPCT02440018T	34	109	0	3	60	21	66	89	28	12	23	79	3	21	17	11	4	2
CPCT02030549T	132	399	49	30	75	33	59	96	0	33	16	0	49	101	81	10	71	11
CPCT02230022T	54	59	7	11	21	16	50	23	13	25	21	14	23	58	24	12	29	20
CPCT02030550T	153	189	29	22	31	21	66	40	22	64	22	43	37	19	23	44	1	18
CPCT02140091T	2529	910	604	173	46	90	32	303	0	0	36	0	0	54	20	0	17	16
CPCT02020597T	14	133	2	3	55	14	120	0	79	32	21	0	49	117	44	16	34	15
CPCT02100110T	74	45	7	387	443	109	92	13	211	82	102	0	67	18	28	75	19	40
CPCT02230047T	11	141	0	12	50	9	61	26	42	33	21	47	49	15	22	20	15	0
CPCT02310003T	22	152	3	38	173	61	38	44	0	129	129	72	39	25	56	84	0	4
CPCT02390035T	284	242	17	64	41	37	74	126	0	37	43	29	45	25	11	0	17	4
CPCT02060150T	42	155	19	29	48	24	135	39	34	13	14	83	9	24	16	16	4	11
CPCT02460004T	42	65	7	0	23	13	24	39	8	25	12	0	45	55	22	17	36	9
CPCT02190051T	23	113	0	3	27	10	48	0	75	20	18	0	13	40	12	15	24	12
CPCT02020857T	7	102	2	21	42	15	120	0	0	0	19	124	45	31	35	4	50	1
CPCT02080153T	34	126	19	15	15	15	98	3	39	17	226	0	94	0	20	42	21	3
CPCT02040175T	2	26	5	0	28	1	81	0	16	11	11	10	0	3	1	5	10	1
CPCT02370006T	76	238	0	20	19	27	65	99	7	38	16	0	48	1	31	40	11	17
CPCT02220063T	22	18	4	26	88	19	16	15	32	82	41	35	37	28	29	35	19	24
CPCT02310021T	207	371	72	21	70	44	36	226	9	36	40	23	6	71	46	54	20	38
CPCT02160030T	7	14	1	0	27	3	58	0	0	12	6	0	30	6	8	9	21	1
CPCT02060278T	42	53	4	8	20	7	23	11	27	11	12	18	14	20	16	10	11	5
CPCT02060277T	6	77	20	441	170	21	35	0	75	29	38	0	48	28	12	15	13	21
CPCT02150004T	11	60	19	11	26	4	70	0	2	31	8	0	42	24	26	10	46	7
CPCT02010687T	11	0	20	18	28	18	56	6	0	16	42	91	37	14	35	13	4	10
CPCT02080143T	19	57	13	32	61	13	122	19	30	17	17	155	1	43	19	6	0	12
CPCT02160029T	24	62	0	24	54	13	74	46	24	25	12	85	11	22	15	10	0	10
CPCT02230118T	25	80	22	36	70	13	67	24	22	101	42	55	45	81	37	10	0	5
CPCT02010658T	35	53	15	54	211	54	34	9	32	233	72	63	8	28	30	74	0	20
CPCT02320007T	26	131	41	14	19	17	36	41	0	9	26	33	58	23	21	28	2	13
CPCT02040306T	14	52	10	22	79	33	16	8	13	141	31	73	14	7	17	51	27	16
CPCT02340025T	22	161	9	658	287	30	225	0	302	13	36	41	43	29	13	26	22	24
CPCT02120073T	50	62	0	677	239	178	111	0	300	23	117	0	82	0	37	58	3	15
CPCT02030394T	29	113	36	7	33	14	127	36	42	26	7	63	15	17	12	16	19	5
CPCT02180077T	44	167	8	26	40	43	21	23	118	97	27	72	54	112	42	74	0	13
CPCT02020617T	42	36	0	62	174	30	118	0	45	122	17	147	0	8	45	43	0	17
CPCT02310022T	25	133	21	24	11	5	25	16	0	16	9	19	14	38	29	12	29	5
CPCT02080261T	126	27	1	9	50	21	69	64	24	68	48	30	37	12	34	16	15	6
CPCT02380020T	45	28	9	658	640	61	122	4	0	58	75	41	85	25	27	14	22	37
CPCT02120063T	50	36	6	16	143	50	19	0	62	145	38	137	0	15	32	53	6	7
CPCT02010504T	16	61	0	43	32	33	81	67	0	35	32	74	29	25	14	26	35	19
CPCT02100115T	66	190	28	0	46	5	164	55	0	25	8	0	15	13	5	13	6	6
CPCT02100117T	30	31	13	195	169	65	57	24	0	19	79	0	39	12	18	48	82	24
CPCT02190019T	10	74	0	0	50	11	101	16	0	49	51	160	287	41	68	53	25	77
CPCT02210035T	18	88	0	8	60	33	56	23	50	13	20	0	44	29	36	35	39	12
CPCT02120061T	41	61	4	22	44	2	74	40	0	51	4	63	24	23	23	23	19	8
CPCT02210034T	74	171	0	0	49	14	141	36	12	8	9	71	13	40	28	23	0	2
CPCT02370008T	67	213	3	13	55	27	83	0	50	47	37	24	9	23	32	36	7	8
CPCT02330061T	11	51	11	15	13	14	48	16	0	12	7	50	4	8	15	18	11	14
CPCT02100125T	32	73	11	4	38	14	63	6	49	37	12	6	22	41	21	15	29	6
CPCT02340037T	20	165	0	23	67	19	25	73	0	27	24	31	27	8	18	17	43	5
CPCT02170014T	45	63	6	13	28	9	88	43	0	21	25	61	55	22	26	12	4	20
CPCT02170018T	161	48	0	100	433	4	136	0	69	68	11	364	0	5	52	0	34	5
CPCT02080029T	88	104	11	18	17	6	136	25	43	22	12	49	40	35	16	12	24	7
CPCT02240008T	19	37	10	365	514	47	81	0	152	47	15	0	18	0	26	21	13	20
CPCT02010661T	143	124	25	11	55	19	50	72	104	43	14	0	51	30	49	23	49	12
CPCT02010678T	33	32	15	14	8	2	45	32	0	34	25	18	23	11	22	18	26	11
CPCT02290018T	14	91	10	13	21	11	87	54	0	17	24	0	4	25	18	0	0	10
CPCT02080128T	45	204	38	333	342	30	123	51	207	51	52	78	54	0	46	24	69	20
CPCT02230058T	6	175	4	7	10	9	44	38	1	22	10	42	28	19	11	3	9	4
CPCT02240001T	59	377	53	0	56	22	114	314	201	0	25	0	51	15	17	4	93	82
CPCT02080127T	30	44	17	17	32	4	83	34	44	14	10	42	19	12	33	32	22	10
CPCT02270007T	43	108	38	471	359	12	52	0	0	50	36	0	85	27	12	16	34	20
CPCT02270009T	0	12	9	26	37	9	93	41	20	27	20	14	19	6	22	2	50	19
CPCT02020635T	26	48	16	17	28	1	126	44	0	1	44	34	25	27	18	10	17	16
CPCT02270008T	26	63	0	19	56	22	65	88	0	18	16	37	7	0	26	10	19	9
CPCT02050157T	96	185	7	19	17	19	27	47	0	41	25	6	32	20	27	18	19	0
CPCT02080103T	185	395	30	28	40	57	20	51	13	69	41	33	67	49	37	37	14	20
CPCT02050164T	64	274	49	40	36	40	51	1	11	21	144	3	39	101	45	62	4	6
CPCT02050160T	83	31	20	22	36	51	53	57	23	39	48	12	33	42	45	28	24	27
CPCT02300011T	37	164	16	24	8	11	20	44	0	22	28	33	47	11	21	33	0	0
CPCT02080100T	6	95	24	10	9	12	46	7	17	21	3	10	29	5	8	6	17	8
CPCT02180028T	10	11	6	22	75	28	21	21	39	67	26	10	30	28	25	51	20	4
CPCT02330032T	7	29	8	0	18	5	10	2	3	9	5	47	13	0	11	6	4	1
CPCT02100066T	78	224	29	23	118	63	40	106	5	180	123	52	62	32	55	89	24	13
CPCT02100067T	44	320	7	11	16	11	36	17	0	33	11	0	33	13	12	15	77	24
CPCT02080106T	53	36	11	36	29	24	29	117	0	2	37	0	37	0	14	20	28	2
CPCT02330027T	45	145	23	19	0	15	35	18	4	44	21	4	48	31	28	37	31	3
CPCT02020508T	163	195	16	48	23	11	48	87	39	30	22	46	38	146	59	25	23	44
CPCT02100075T	36	29	10	7	20	21	7	28	31	32	18	5	15	60	31	9	4	3
CPCT02010517T	13	116	8	4	12	10	38	43	19	25	18	0	36	24	15	23	27	9
CPCT02210017T	140	97	13	17	0	12	11	35	0	19	9	11	42	29	30	21	18	5
CPCT02160022T	16	31	13	5	19	20	12	80	6	14	7	11	12	30	22	16	20	4
CPCT02030340T	7	81	15	10	12	2	26	38	0	17	17	9	36	35	3	10	22	2
CPCT02020514T	25965	1335	4885	478	118	0	169	2292	0	59	121	0	173	0	99	0	0	99
CPCT02010521T	11	155	13	0	45	15	30	28	103	16	9	5	37	27	23	28	3	7
CPCT02050166T	53	152	21	12	39	15	30	44	1	3	16	78	29	40	19	11	12	16
CPCT02240003T	184	142	0	73	202	42	21	24	49	77	29	105	24	73	68	35	37	15
CPCT02390001T	38	85	15	11	7	15	28	106	9	0	18	24	27	9	23	11	5	15
CPCT02010572T	10	74	0	9	4	19	26	9	83	28	14	3	27	5	21	6	4	7
CPCT02240005T	58	89	18	20	4	16	41	5	0	11	26	2	53	71	16	11	13	7
CPCT02120016T	73	116	3	338	370	22	22	5	69	37	24	0	41	47	23	32	14	11
CPCT02100079T	41	115	0	13	45	15	67	44	0	57	19	0	19	24	16	27	25	10
CPCT02180030T	210	144	5	5	87	42	23	52	115	167	96	56	1	53	57	56	0	29
CPCT02040114T	111	21	26	827	416	121	35	0	279	20	85	0	56	81	41	82	0	17
CPCT02080112T	6	12	4	532	206	47	64	27	128	32	26	0	57	23	22	16	14	12
CPCT02330035T	299	217	56	101	56	83	36	42	93	35	89	0	46	5	27	81	19	114
CPCT02060093T	13	67	7	6	14	2	38	30	32	47	13	0	26	5	14	22	14	1
CPCT02300016T	46	158	17	37	66	37	32	21	60	64	30	35	57	0	57	47	20	14
CPCT02300018T	24	53	13	14	21	12	51	30	0	41	58	31	26	34	18	26	24	10
CPCT02030265TII	22	58	5	2	10	12	17	23	0	15	76	31	19	22	1	32	0	1
CPCT02010593T	51	23	10	278	71	51	21	0	17	18	20	0	25	24	15	37	40	12
CPCT02330037T	27	39	0	367	118	68	36	0	190	0	63	41	13	2	12	37	31	16
CPCT02120033T	68	124	14	24	12	9	37	31	0	38	51	0	35	60	31	33	37	36
CPCT02120029T	28	51	24	11	7	2	13	25	0	37	21	10	35	0	8	24	14	8
CPCT02040123T	32	197	12	0	25	12	30	56	29	5	9	20	11	54	23	11	16	15
CPCT02120024T	6	30	7	28	107	27	19	0	5	96	65	109	11	15	39	59	0	2
CPCT02120008T	260	259	17	47	25	43	38	85	19	33	41	0	58	76	14	26	22	7
CPCT02020539T	126	96	7	6	12	7	13	34	37	21	35	18	24	58	10	24	6	2
CPCT02070168T	38	144	11	13	30	12	25	34	118	34	111	0	43	49	38	15	4	8
CPCT02050183T	20	103	0	0	44	12	28	40	0	20	20	33	28	17	42	41	25	2
CPCT02290011T	45	32	4	21	25	0	14	11	0	15	13	0	33	64	41	18	31	8
CPCT02080122T	76	103	26	18	29	1	61	74	0	28	15	0	27	60	29	8	16	1
CPCT02210020T	11	13	4	22	8	8	12	30	0	26	10	107	24	13	5	13	4	6
CPCT02020545T	55	192	37	36	58	32	32	119	0	42	48	66	43	96	20	26	25	24
CPCT02020541T	22	36	12	10	0	4	45	56	0	9	47	0	19	16	18	9	25	6
CPCT02100093T	193	590	37	22	34	57	30	114	17	49	48	8	66	45	9	40	32	15
CPCT02080125T	27	70	19	380	128	35	38	0	38	46	36	0	36	26	9	20	8	17
CPCT02010535T	18	74	10	0	15	3	32	18	14	25	8	48	8	25	12	20	21	5
CPCT02160027T	4	10	9	7	8	0	7	15	6	18	5	0	22	14	8	7	8	8
CPCT02230021T	43	212	13	48	64	29	34	121	56	10	34	9	47	46	53	39	43	31
CPCT02230025T	46	104	12	9	17	6	23	57	0	6	21	58	15	8	16	13	6	17
CPCT02230028T	19	22	9	12	11	29	22	49	0	6	59	32	47	49	30	39	8	2
CPCT02330042T	13	55	1	11	50	23	22	9	13	27	14	77	6	21	11	23	0	0
CPCT02230036T	5	50	21	10	15	1	25	13	2	14	19	70	19	20	19	14	14	0
CPCT02410001T	23	58	2	13	18	12	27	36	0	19	11	46	32	11	12	17	15	9
CPCT02040138T	32	93	4	175	257	22	52	17	43	49	23	18	41	14	17	38	31	15
CPCT02020561T	305	1190	55	25	26	20	53	263	0	25	29	13	39	8	14	16	23	22
CPCT02040134T	23	34	13	19	58	1	92	35	1	31	24	21	35	48	39	38	29	7
CPCT02050215T	176	83	0	23	37	22	68	85	112	35	25	39	82	9	36	8	43	16
CPCT02050209T	132	237	0	4	19	32	124	83	70	50	43	52	17	0	19	21	14	14
CPCT02050210T	8	99	12	0	43	13	55	23	32	24	10	2	25	0	5	22	25	5
CPCT02050218T	65	111	12	24	0	18	53	0	18	0	21	156	16	105	66	32	8	11
CPCT02300021T	149	68	37	3	30	10	88	0	10	31	5	13	23	43	26	19	24	13
CPCT02180038T	64	173	9	7	45	22	143	19	20	48	4	15	23	0	2	14	20	10
CPCT02030367T	99	70	7	35	151	26	111	26	93	201	56	84	19	2	77	37	0	22
CPCT02060121T	35	111	64	20	40	73	59	9	0	25	81	0	52	0	34	359	26	27
CPCT02230044T	18	47	0	4	17	11	80	34	28	0	9	54	7	3	20	2	3	6
CPCT02110042T	45	74	27	33	31	18	205	18	6	10	84	84	18	45	49	21	23	12
CPCT02010628T	164	139	6	33	44	41	67	27	19	52	47	50	34	39	27	25	19	15
CPCT02010633T	15	49	0	20	31	10	95	6	8	76	9	91	18	0	0	11	19	13
DRUP01010037T	24737	2739	7291	17	0	0	373	1689	0	54	190	0	931	259	549	0	0	69
CPCT02040145T	7	46	5	29	33	7	85	22	38	38	13	6	8	6	25	12	0	10
CPCT02120047T	47	26	0	20	24	5	58	0	14	8	14	45	8	11	20	5	11	8
CPCT02120051T	59	9	9	585	210	149	98	0	317	17	169	18	0	0	27	11	0	23
CPCT02120052T	214	259	24	75	83	56	53	108	11	28	25	5	69	60	29	10	48	29
CPCT02100105T	20	195	0	828	333	52	166	0	377	0	23	0	101	0	0	11	29	24
CPCT02100102T	41	34	13	1	34	15	62	63	0	20	10	0	21	44	22	21	8	7
CPCT02260008T	83	128	1	16	42	21	117	81	42	21	37	79	95	47	21	27	36	9
CPCT02100067TII	45	323	2	8	51	18	234	27	9	33	16	46	25	21	12	11	48	38
CPCT02210028T	79	242	12	36	57	36	118	100	37	79	27	51	49	8	2	37	25	46
CPCT02100104T	31	143	10	16	42	11	124	40	14	57	14	4	11	16	20	18	11	10
CPCT02020591T	10	71	3	11	10	14	79	35	1	0	6	33	25	26	12	22	11	14
CPCT02010639T	30	122	27	208	469	0	99	2	146	48	61	142	27	0	28	2	38	10
CPCT02080055T	3	6	0	1	17	2	73	3	0	7	2	0	12	3	6	3	17	0
CPCT02180007T	9	181	10	13	9	13	33	98	0	31	60	0	70	21	0	44	19	5
CPCT02080056T	300	142	32	35	61	65	69	68	0	61	180	0	46	71	75	53	87	14
CPCT02040070T	40	134	13	32	125	52	35	26	42	87	60	111	20	34	64	59	13	10
CPCT02040069T	122	237	28	21	40	8	34	63	0	51	25	0	18	116	32	14	24	9
CPCT02290001T	20	137	21	39	117	23	69	14	33	124	61	116	14	0	63	52	49	27
CPCT02100043T	10	50	0	8	23	1	49	54	0	15	3	3	26	18	17	11	26	2
CPCT02020407T	32	101	3	50	158	59	48	37	8	192	55	49	46	47	43	99	25	11
CPCT02210004T	26992	6425	9172	0	0	1207	113	1031	0	0	229	0	0	140	464	117	0	37
CPCT02100035T	44	74	0	17	12	10	6	10	23	48	19	10	23	30	19	18	22	0
CPCT02010433T	12	17	5	0	8	8	6	9	20	2	3	12	13	25	6	0	3	6
CPCT02100049T	58	146	17	90	151	53	79	50	130	129	72	149	22	22	71	79	50	48
CPCT02290003T	33	69	5	11	25	12	50	25	10	14	14	29	36	47	24	17	27	6
CPCT02030305T	32	32	0	16	61	2	35	19	43	16	3	21	16	25	9	5	4	6
CPCT02100037T	26	80	0	16	8	17	21	46	0	20	14	29	33	18	21	14	24	10
CPCT02080060T	36	30	25	14	18	19	38	10	10	38	26	0	27	53	31	29	0	1
CPCT02010447T	33	37	14	40	231	12	64	0	17	93	44	154	21	14	27	38	36	0
CPCT02060059T	24	103	2	8	12	10	27	30	0	5	77	0	82	36	14	30	22	0
CPCT02100048T	114	82	15	71	24	79	75	123	15	49	90	0	49	7	29	38	55	21
CPCT02040071T	21	36	5	8	17	10	54	61	0	37	4	23	27	30	13	6	7	9
CPCT02050096T	14	40	5	175	198	48	44	25	3	49	32	0	46	21	6	35	28	14
CPCT02010461T	25	93	5	52	51	26	48	73	123	65	48	0	46	40	53	37	45	6
CPCT02100050T	17	64	2	13	17	21	39	33	24	24	16	20	46	26	28	21	38	9
CPCT02020436T	39	234	21	42	4	13	44	71	0	8	327	114	120	11	43	21	33	12
CPCT02160014T	15	24	7	3	11	8	11	0	35	0	10	0	6	13	10	0	21	5
CPCT02230002T	59	193	17	6	11	25	13	85	0	30	15	0	39	19	29	17	28	0
CPCT02160015T	48	338	13	18	38	32	42	94	29	43	25	47	46	28	7	25	5	6
CPCT02080064T	32	199	23	14	89	21	29	41	6	98	24	14	45	10	29	52	27	15
CPCT02080063T	88	76	11	14	18	1	27	106	5	30	21	0	39	22	27	38	35	13
CPCT02010468T	153	123	31	61	82	71	23	75	25	34	72	26	40	70	41	49	54	23
CPCT02300005T	60	196	11	9	0	27	19	38	0	9	15	0	32	37	19	12	29	11
CPCT02100051T	27	34	9	23	78	40	25	64	0	24	4	48	15	11	1	33	11	13
CPCT02160013T	89	68	19	10	12	9	15	25	22	18	31	14	0	66	36	17	10	0
CPCT02080069T	50	61	5	15	14	23	30	56	6	0	25	45	43	50	28	17	6	2
CPCT02080067T	28	104	8	29	59	14	31	14	0	28	46	53	25	7	28	17	33	5
CPCT02010427T	128	135	0	10	18	31	29	69	23	40	13	36	14	17	21	16	17	24
CPCT02330017T	13	72	27	29	37	21	36	0	52	31	12	34	34	29	28	43	0	5
CPCT02050109T	13	28	19	7	10	26	17	0	0	42	39	0	23	12	9	38	15	7
CPCT02070078T	242	149	27	42	38	68	61	108	60	52	53	0	76	32	6	46	78	13
CPCT02210010T	9	31	19	16	0	4	28	15	0	12	7	0	23	17	0	11	16	3
CPCT02080070T	30	158	0	24	34	31	42	76	0	44	21	8	6	33	32	17	24	17
CPCT02050117T	16	65	11	10	2	7	31	2	0	52	6	0	21	27	27	15	81	14
CPCT02080072T	111	92	9	30	76	23	24	77	2	37	14	71	5	49	22	0	16	11
CPCT02080073T	109	124	19	656	300	152	86	36	255	88	91	0	73	17	14	71	64	29
CPCT02040078T	170	98	53	13	17	39	43	110	0	29	28	82	22	21	12	25	0	15
CPCT02080076T	5	29	6	2	8	10	20	16	27	12	4	0	22	8	8	15	31	3
CPCT02010508T	18	81	26	9	11	2	25	12	0	10	6	0	20	25	4	5	26	3
CPCT02080019T	104	75	15	15	10	26	27	68	71	65	23	0	12	49	22	37	21	10
CPCT02190009T	32	167	22	42	219	35	54	30	114	201	49	62	0	0	68	75	0	17
CPCT02010509T	141	102	11	10	19	18	16	27	33	39	12	0	14	45	31	17	27	21
DRUP01010012T	105	42	7	82	73	38	50	25	86	24	61	151	13	58	45	28	58	81
CPCT02020441T	82	112	0	28	21	16	9	25	0	34	38	32	20	24	20	6	21	4
CPCT02140039T	20	60	6	26	88	44	31	0	51	187	49	59	0	41	28	50	8	6
CPCT02040086T	8	255	0	14	16	9	34	194	0	6	11	0	22	5	13	29	95	3
CPCT02060070T	2	21	7	144	63	32	43	31	64	50	21	1	24	20	20	24	2	25
DRUP01020002T	19	123	14	726	265	29	61	32	232	7	31	81	31	0	0	10	12	53
CPCT02100055T	147	323	29	25	15	7	37	107	11	11	34	7	38	29	8	23	17	9
CPCT02220008T	238	124	0	0	114	46	20	120	165	98	51	18	63	45	50	55	36	5
CPCT02300008T	4	53	15	467	434	13	66	0	305	23	21	0	40	0	35	16	124	113
CPCT02010520T	16	58	0	8	4	3	26	8	13	18	65	86	33	6	9	3	20	2
CPCT02020475T	23	84	6	22	17	16	25	55	10	30	4	29	22	12	5	13	44	4
CPCT02020478T	46	119	3	13	29	7	39	57	80	28	24	0	45	33	21	39	37	13
CPCT02010523T	37	2280	0	33	37	21	25	155	46	58	28	113	88	0	46	32	22	33
CPCT02050120T	89	176	11	9	20	26	23	39	24	12	32	30	39	52	53	33	42	11
CPCT02050143T	107	102	21	33	17	39	27	90	0	56	35	52	44	38	37	28	18	10
CPCT02050138T	64	317	18	20	33	15	38	129	29	10	45	0	55	0	14	30	2	22
CPCT02010528T	31	58	12	7	15	5	25	53	13	20	7	0	28	46	15	4	39	21
CPCT02110020T	32	53	16	12	7	17	25	41	17	17	5	10	24	50	20	14	31	2
CPCT02300009T	47	209	6	863	268	49	85	115	108	16	78	0	134	38	22	15	125	2
CPCT02020493T	43	154	2	532	183	69	70	3	107	1	42	0	76	19	7	38	14	15
CPCT02020487T	101	284	22	8	29	32	23	91	7	9	20	40	38	28	9	33	10	13
CPCT02020345TII	59	166	16	14	27	27	29	8	3	54	24	29	20	62	25	43	27	2
CPCT02030329T	12	123	16	18	11	8	15	21	0	54	17	26	15	6	6	32	9	3
CPCT02370003T	182	34	11	579	526	166	70	10	155	47	143	0	121	27	21	49	0	30
CPCT02290008T	40	134	0	450	162	22	94	0	181	18	26	0	75	19	18	19	31	17
CPCT02160018T	24	77	0	18	1	5	23	0	0	20	29	30	20	35	9	11	5	4
CPCT02160019T	13	56	0	9	9	14	19	13	0	0	22	16	10	13	12	18	9	4
CPCT02110023T	56	188	9	2	40	29	29	108	25	38	21	27	71	33	25	54	12	8
CPCT02110028T	106	96	5	4	16	8	12	53	35	37	6	0	3	47	20	21	12	4
CPCT02010555T	258	294	7	36	74	30	13	25	9	120	45	35	27	44	50	48	45	18
CPCT02110029T	195	284	26	45	96	30	19	44	69	88	40	21	43	91	12	27	15	10
CPCT02210014T	46	58	29	11	23	12	15	21	0	23	23	25	32	18	37	12	12	0
CPCT02060075T	305	145	0	85	59	27	36	61	36	59	14	62	11	91	56	16	14	21
CPCT02020490T	34	86	2	20	13	0	23	48	14	33	27	20	36	40	13	32	11	7
CPCT02050127T	7	77	4	20	25	13	85	11	0	9	12	48	15	23	18	20	5	14
CPCT02040097T	82	69	36	54	43	40	20	16	29	19	54	12	46	74	21	29	45	15
CPCT02050146T	17	61	0	15	0	6	23	46	14	9	8	17	54	0	31	13	12	11
CPCT02080095T	85	288	17	12	15	32	37	63	0	0	17	0	28	22	16	18	40	13
CPCT02110030T	49	131	0	11	59	10	29	126	33	0	19	25	40	22	16	7	31	11
CPCT02290010T	178	354	22	48	19	21	31	157	14	52	10	0	37	35	37	50	13	17
CPCT02010554T	74	367	0	6	14	11	16	57	22	19	8	32	46	0	10	0	26	5
CPCT02050156T	79	190	2	9	33	8	23	40	23	39	10	18	30	41	15	30	15	5
CPCT02300014T	47	86	3	6	17	8	30	3	22	56	18	3	21	57	19	11	9	3
CPCT02230014T	306	362	49	25	5	33	47	10	0	30	16	0	43	86	65	14	30	10
CPCT02230016T	19	164	3	5	4	12	15	69	0	26	39	41	51	0	5	16	11	0
CPCT02220029T	116	191	8	68	72	78	125	70	20	43	187	0	73	87	83	52	28	9
CPCT02140053T	109	169	0	33	79	3	59	17	16	134	33	40	24	5	50	31	47	10
CPCT02050285T	17	92	0	68	178	44	157	11	66	138	45	236	0	0	65	89	0	1
CPCT02050288T	94	159	22	26	116	48	132	8	50	117	68	126	0	31	32	26	0	12
CPCT02020637T	30	252	13	0	65	4	74	55	82	83	10	45	37	6	16	20	34	11
CPCT02010682T	39	8	2	11	66	11	192	32	19	8	78	13	48	93	41	9	20	9
CPCT02330066T	319	330	32	0	81	19	343	99	79	46	71	0	0	47	24	31	22	30
CPCT02330067T	6	81	7	0	37	12	130	21	0	0	3	41	36	11	13	11	9	3
CPCT02020599T	169	237	25	36	61	48	46	109	0	42	38	0	47	169	100	34	100	3
CPCT02030384T	12	62	4	10	70	23	38	40	71	91	33	97	3	8	22	32	5	8
CPCT02010419TII	92	97	8	915	396	52	418	0	248	0	18	161	18	0	27	4	43	38
CPCT02020493TII	52	165	13	562	356	62	593	0	195	0	35	0	14	0	3	32	15	29
CPCT02010691T	79	149	22	29	36	38	110	50	16	9	18	0	25	15	25	12	57	7
CPCT02210037T	71	61	0	397	165	34	73	9	154	27	35	39	48	11	40	13	0	13
CPCT02040191T	20	34	10	12	4	10	39	21	11	14	8	0	26	25	36	18	23	1
CPCT02190026T	58	86	2	1	23	16	58	45	20	14	26	24	26	20	44	19	12	12
CPCT02390008T	34	71	12	8	26	34	43	26	0	18	31	38	43	17	13	36	16	10
CPCT02190024T	86	146	11	32	97	60	40	69	0	117	44	28	21	34	37	44	23	32
CPCT02010694T	45	107	20	36	18	20	85	37	0	38	63	0	10	127	35	11	25	9
CPCT02230071T	9	14	0	0	44	0	114	12	59	16	6	73	0	1	8	9	25	0
CPCT02230074T	14	84	0	10	11	12	20	18	7	13	1	57	30	4	13	23	9	0
CPCT02100132T	38	233	5	28	159	22	76	83	61	146	33	242	6	27	38	55	0	14
CPCT02330071T	269	174	62	30	55	29	86	52	17	41	46	15	20	31	16	25	30	10
CPCT02380026T	70	152	30	100	138	71	146	34	0	128	57	65	77	69	73	49	47	23
CPCT02080170T	26	40	15	19	23	5	40	3	0	60	21	0	21	0	30	3	20	2
CPCT02380024T	94	162	26	11	37	23	38	33	18	34	51	40	25	55	26	32	32	52
CPCT02040207T	143	117	23	3	12	21	44	24	1	11	15	41	9	22	15	21	0	9
CPCT02340047T	12	18	0	92	84	20	93	16	9	21	11	50	15	0	0	7	0	5
CPCT02360008T	21	16	6	8	13	14	43	5	0	5	18	52	6	8	7	0	12	2
CPCT02080173T	0	10	6	15	8	10	31	19	0	31	3	25	3	8	10	14	0	2
DRUP01080009T	45	192	12	28	101	21	178	81	12	75	13	43	14	45	32	29	37	202
CPCT02030428T	16	98	3	4	9	7	69	55	0	22	11	25	7	27	1	5	10	9
CPCT02300028T	5	99	3	10	16	18	55	8	0	19	16	0	18	12	22	38	14	7
WIDE01010647T	27	76	20	2	100	45	23	7	18	106	66	104	21	7	32	38	13	9
WIDE01010448T	8	83	17	100	77	29	31	0	49	28	22	0	20	26	15	31	61	17
WIDE01010481T	59	38	0	259	293	47	34	0	102	70	79	83	0	12	43	29	18	40
WIDE01010468T	169	167	2	39	123	49	32	43	123	142	25	108	10	6	43	58	16	12
WIDE01010489T	28	28	0	41	47	17	22	6	22	38	59	21	70	51	27	22	26	14
WIDE01010478T	73	29	1	16	20	28	8	16	56	12	16	16	14	14	6	0	16	3
WIDE01010534T	51	42	22	29	40	41	26	0	0	62	63	0	27	59	27	41	38	4
WIDE01010547T	42	108	4	36	21	29	17	41	32	29	22	59	45	71	39	13	11	17
WIDE01010550T	20	56	10	23	95	32	22	0	34	137	34	23	28	31	32	51	0	21
WIDE01010584T	18	22	10	141	155	30	17	0	89	33	49	0	23	0	8	6	0	13
WIDE01010564T	68	120	11	28	26	12	15	16	14	54	26	0	28	29	25	32	37	12
