Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP13289	5.52E-01	6.10E-01	6.53E-01	5.21E-01	2.69E-01
SP116742	6.52E-02	4.02E-01	5.67E-01	5.22E-01	2.81E-02
SP115134	2.95E-01	4.28E-01	6.04E-01	5.37E-01	3.71E-01
SP96884	4.31E-01	5.18E-01	7.22E-01	7.16E-01	2.00E-01
SP13385	2.61E-01	8.28E-01	1.29E+00	1.22E+00	0.00E+00
SP13291	7.74E-01	6.59E-01	8.02E-01	5.83E-01	3.40E-01
SP13514	1.27E+00	1.07E+00	1.02E+00	1.05E+00	6.57E-01
SP115117	7.29E-01	6.86E-01	5.32E-01	5.34E-01	5.21E-01
SP115114	1.56E+00	1.41E+00	9.76E-01	1.02E+00	0.00E+00
SP13279	6.80E-01	6.84E-01	6.74E-01	6.78E-01	3.41E-01
SP13487	6.03E-01	7.21E-01	6.56E-01	4.61E-01	0.00E+00
SP13361	1.49E+00	1.24E+00	1.03E+00	1.03E+00	0.00E+00
SP13421	1.35E+00	1.11E+00	9.53E-01	9.22E-01	5.86E-01
SP116738	7.35E-01	4.65E-01	7.83E-01	7.67E-01	2.66E-01
SP13293	2.32E-01	5.34E-01	6.00E-01	3.89E-01	2.39E-01
SP13281	9.98E-01	8.83E-01	7.35E-01	5.54E-01	4.65E-01
SP13677	3.50E-01	5.39E-01	8.71E-01	8.97E-01	5.51E-01
SP13399	6.11E-01	7.03E-01	7.13E-01	6.67E-01	1.78E-01
SP116732	1.38E+00	8.81E-01	8.88E-01	1.25E+00	0.00E+00
SP115073	3.24E-01	5.09E-01	5.85E-01	5.08E-01	2.91E-01
SP13307	5.04E-01	7.58E-01	8.65E-01	4.44E-01	5.00E-01
SP13299	1.30E+00	1.22E+00	1.11E+00	1.06E+00	5.08E-01
SP13481	6.58E-01	5.17E-01	6.69E-01	9.51E-01	1.61E-01
SP116780	7.48E-01	7.23E-01	7.66E-01	7.59E-01	2.73E-01
SP13433	8.21E-01	3.41E-01	8.73E-01	9.22E-01	9.89E-02
SP115064	9.55E-01	8.97E-01	7.91E-01	0.00E+00	4.45E-02
SP13359	6.51E-01	4.32E-01	8.85E-01	1.04E+00	4.55E-01
SP116734	1.54E+00	1.14E+00	8.74E-01	6.58E-01	4.69E-01
SP116770	9.52E-01	6.74E-01	7.17E-01	8.02E-01	4.06E-01
SP13323	7.41E-01	6.69E-01	8.75E-01	7.64E-01	4.13E-01
SP13367	1.61E+00	1.29E+00	1.10E+00	1.38E+00	4.87E-01
SP96882	1.15E+00	7.62E-01	1.44E+00	1.74E+00	8.62E-01
SP13283	3.95E-01	5.06E-01	6.68E-01	6.28E-01	2.23E-01
SP116728	6.58E-01	7.29E-01	7.67E-01	8.05E-01	0.00E+00
SP13478	3.20E-01	3.52E-01	5.85E-01	5.47E-01	0.00E+00
SP116744	8.59E-01	7.82E-01	9.45E-01	9.06E-01	8.32E-01
SP115093	1.67E+00	1.27E+00	1.00E+00	9.98E-01	4.39E-01
SP13315	2.58E-01	3.68E-01	3.76E-01	2.66E-01	4.98E-02
SP13331	1.26E+00	9.12E-01	9.45E-01	1.20E+00	0.00E+00
SP115108	1.33E+00	1.20E+00	8.58E-01	7.81E-01	7.92E-02
SP116752	6.48E-01	6.41E-01	7.86E-01	6.54E-01	2.24E-01
SP115085	3.79E-01	6.52E-01	7.50E-01	8.44E-01	5.25E-02
SP115102	6.79E-01	7.04E-01	8.40E-01	8.63E-01	5.45E-02
SP13379	3.32E-01	5.97E-01	9.34E-01	7.80E-01	4.04E-01
SP116750	1.35E+00	1.18E+00	1.06E+00	1.25E+00	4.60E-01
SP115125	3.73E-01	5.17E-01	5.72E-01	4.27E-01	9.00E-02
SP115089	1.12E+00	1.06E+00	8.54E-01	7.45E-01	4.61E-01
SP13297	6.84E-01	8.25E-01	8.07E-01	8.38E-01	0.00E+00
SP13339	3.41E-01	4.67E-01	5.33E-01	5.94E-01	1.21E-01
SP13671	6.52E-01	7.44E-01	8.38E-01	6.75E-01	2.53E-01
SP116776	6.28E-01	4.29E-01	7.76E-01	8.06E-01	2.23E-02
SP13683	1.04E+00	8.95E-01	5.90E-01	3.22E-01	0.00E+00
SP116758	1.24E+00	9.83E-01	9.97E-01	8.77E-01	6.51E-01
SP116782	1.53E+00	1.23E+00	1.02E+00	9.69E-01	2.11E-01
SP13317	4.64E-01	6.78E-01	8.41E-01	5.84E-01	4.79E-01
SP115128	1.08E+00	9.92E-01	6.41E-01	5.75E-01	0.00E+00
SP116754	1.06E+00	9.51E-01	7.46E-01	8.33E-01	5.75E-01
SP116766	1.90E+00	1.83E+00	1.19E+00	8.66E-01	4.53E-01
SP116748	1.34E+00	1.20E+00	1.17E+00	6.55E-01	6.45E-01
SP115070	6.73E-01	5.65E-01	7.86E-01	9.79E-01	0.00E+00
SP115131	9.14E-01	8.47E-01	5.64E-01	1.37E-01	5.80E-02
SP115097	8.27E-01	6.89E-01	1.08E+00	1.21E+00	6.84E-01
SP115060	1.20E+00	9.85E-01	8.42E-01	9.20E-01	2.75E-01
SP13594	1.33E+00	1.20E+00	9.17E-01	1.03E+00	2.65E-01
SP96834	9.91E-01	8.61E-01	1.05E+00	1.18E+00	5.45E-01
SP115057	4.87E-01	7.97E-01	8.71E-01	7.98E-01	2.20E-01
SP116768	1.07E+00	9.72E-01	7.58E-01	0.00E+00	4.52E-01
SP13442	1.37E+00	1.25E+00	1.18E+00	1.08E+00	2.37E-01
SP13325	6.59E-01	7.14E-01	5.22E-01	3.12E-01	9.40E-02
SP116736	6.06E-01	5.77E-01	5.96E-01	0.00E+00	4.00E-02
SP13619	1.05E+00	8.23E-01	8.52E-01	8.20E-01	3.71E-02
SP115111	1.49E+00	1.53E+00	1.14E+00	9.09E-01	3.42E-01
SP116760	8.55E-01	8.08E-01	7.78E-01	6.96E-01	6.18E-01
SP13311	4.41E-01	5.56E-01	7.30E-01	6.81E-01	2.85E-01
SP13509	8.17E-01	6.01E-01	7.47E-01	8.09E-01	0.00E+00
SP13539	3.58E-01	6.16E-01	7.04E-01	6.38E-01	5.22E-01
SP13624	2.95E-01	5.46E-01	7.19E-01	6.39E-01	3.61E-01
SP116746	1.10E+00	9.37E-01	7.22E-01	8.03E-01	8.11E-01
SP13490	3.50E-01	6.17E-01	7.66E-01	8.36E-01	2.96E-01
SP116774	7.56E-01	7.50E-01	6.58E-01	0.00E+00	8.99E-02
SP115105	6.36E-01	7.29E-01	7.57E-01	3.93E-01	6.01E-01
SP13278	3.50E-01	6.91E-01	6.41E-01	5.35E-01	1.05E-01
SP116756	1.41E+00	1.31E+00	9.03E-01	9.22E-01	6.54E-01
SP13319	2.99E-01	3.85E-01	3.44E-01	0.00E+00	4.55E-02
SP13280	1.22E+00	1.06E+00	7.67E-01	6.93E-01	0.00E+00
SP13363	1.79E-01	5.90E-01	6.93E-01	5.69E-01	8.99E-02
SP13347	5.70E-01	7.25E-01	7.90E-01	4.49E-01	5.14E-01
SP116730	1.36E+00	1.01E+00	9.55E-01	5.36E-01	4.19E-01
SP13365	3.35E-01	5.49E-01	7.41E-01	5.70E-01	4.63E-01
SP115099	1.20E+00	1.15E+00	8.39E-01	7.33E-01	1.01E-01
SP116764	7.41E-01	6.62E-01	7.29E-01	3.69E-01	4.78E-01
SP116772	7.42E-01	7.04E-01	9.16E-01	8.70E-01	6.19E-01
SP96888	3.36E-01	5.06E-01	5.31E-01	4.42E-01	2.60E-01
SP13327	1.12E+00	9.17E-01	1.08E+00	1.26E+00	0.00E+00
SP116740	1.23E+00	1.16E+00	8.94E-01	7.67E-01	1.69E-01
CPCT02150038T	3.00E+00	2.64E+00	1.90E+00	1.74E+00	2.01E+00
CPCT02040203T	0.00E+00	2.61E-02	4.60E-01	6.08E-01	6.92E-01
CPCT02300038T	5.22E+00	4.32E+00	2.78E+00	2.62E+00	3.53E+00
WIDE01010265T	4.05E+00	3.61E+00	2.21E+00	1.84E+00	2.52E+00
CPCT02310012T	6.52E+00	5.57E+00	3.43E+00	1.89E+00	4.24E+00
CPCT02080232T	6.74E+00	6.72E+00	3.51E+00	2.53E+00	4.09E+00
CPCT02180068T	1.33E+01	1.18E+01	0.00E+00	7.19E+00	4.60E+00
CPCT02290041T	4.60E+00	4.21E+00	3.12E+00	3.18E+00	3.40E+00
CPCT02040278T	3.99E+00	2.84E+00	2.61E+00	2.84E+00	2.62E+00
CPCT02310017T	1.03E+01	8.72E+00	3.51E+00	4.46E+00	6.30E+00
CPCT02150022T	1.58E+00	1.24E+00	1.21E+00	1.29E+00	1.46E+00
CPCT02150026T	5.93E+00	5.57E+00	3.40E+00	3.13E+00	3.94E+00
CPCT02150030T	3.94E+00	4.19E+00	2.31E+00	1.65E+00	3.00E+00
CPCT02180037T	3.97E+00	3.02E+00	2.65E+00	2.93E+00	3.47E+00
CPCT02150033T	3.17E+00	2.27E+00	2.10E+00	2.22E+00	3.16E+00
CPCT02230051T	1.59E+00	1.40E+00	1.46E+00	1.75E+00	1.60E+00
CPCT02340030T	4.62E+00	2.68E-01	5.15E+00	4.06E+00	6.38E+00
CPCT02340031T	5.61E+00	4.75E+00	2.32E+00	2.54E+00	2.61E+00
CPCT02230066T	3.41E+00	2.59E+00	1.92E+00	1.50E+00	2.76E+00
CPCT02180043T	5.10E+00	4.04E+00	2.09E+00	2.51E+00	4.32E+00
CPCT02120032T	1.46E+01	1.46E+01	2.16E+00	1.00E-02	2.45E+00
CPCT02300023T	2.57E+00	2.16E+00	2.27E+00	1.52E+00	2.47E+00
CPCT02180001T	6.58E+00	6.24E+00	3.17E+00	2.13E+00	3.10E+00
CPCT02330016T	6.30E+00	5.86E+00	2.55E+00	2.27E+00	2.07E+00
CPCT02180015T	2.72E+00	2.37E+00	1.64E+00	1.34E+00	1.23E+00
WIDE01010545T	7.77E+00	6.90E+00	2.98E+00	3.29E+00	4.29E+00
