Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP102045	1075	2	348	119	37	68	49	18	60	83	116	0	22
SP101552	585	27	387	257	35	0	0	0	123	20	0	0	1
SP101519	50	146	30	42	0	24	64	0	0	12	0	35	5
SP101690	89	58	13	84	32	0	194	0	0	89	0	0	7
SP102123	11	56	29	54	20	68	50	1	0	48	0	0	0
SP101662	318	22	49	73	16	0	0	2	2	3	102	0	0
SP101600	0	84	4	15	5	21	67	0	3	0	0	0	9
SP101544	37	37	4	94	36	92	19	4	0	11	76	0	4
SP102133	0	18515	13	24	1359	0	2	22	0	0	0	0	164
SP101881	277	25	155	48	28	4	175	2	41	0	0	0	0
SP102035	576	41	164	0	11	15	163	0	12	11	0	3	0
SP101642	618	112	283	167	72	0	133	9	18	51	0	0	27
SP101596	13	61	0	52	22	49	88	0	0	49	0	55	6
SP101670	546	85	202	135	17	0	202	6	11	0	0	0	7
SP101674	198	5	70	35	0	7	111	4	4	0	0	0	7
SP101572	3	21	7	17	10	50	33	0	2	23	0	0	0
SP101678	263	31	232	103	22	83	158	1	0	0	2	0	7
SP101740	993	63	661	53	30	0	305	16	0	0	0	0	0
SP101700	208	31	210	56	13	4	0	0	0	23	0	52	5
SP101891	419	0	303	149	75	0	0	5	0	81	78	0	16
SP102143	511	35	131	31	6	0	182	8	0	0	0	0	0
SP102113	179	17	127	60	0	6	124	4	0	0	0	12	7
SP101521	15	59	9	51	56	76	47	1	0	26	0	1	8
SP101526	66	35	58	98	53	33	104	6	0	89	0	0	0
SP101540	8	63	28	27	28	159	7	2	13	62	0	0	7
SP101604	153	8	72	24	19	0	7	1	0	10	107	45	0
SP101548	345	0	66	79	13	58	0	0	0	40	0	0	17
SP101523	311	0	200	48	22	54	0	0	31	13	0	0	6
SP102090	13	26	3	95	40	39	53	1	0	66	0	30	10
SP101795	261	25	237	51	11	33	88	0	13	12	0	0	0
SP102187	180	4	96	150	30	49	41	5	0	0	5	0	24
SP101515	144	0	117	19	10	0	0	0	0	1	119	0	4
SP101931	276	61	138	124	76	17	56	4	71	71	0	0	0
SP101610	198	12	218	48	12	29	0	7	18	15	18	0	0
SP61703	24	65	68	86	18	117	24	3	0	50	0	107	0
SP59707	0	25	11	4	3	18	0	2	0	0	0	126	0
SP68659	167	23	173	9	0	38	67	1	0	1	0	2	0
SP62616	854	23	195	106	51	36	0	3	145	1	22	0	0
SP59761	42	63	28	65	31	22	0	3	0	48	0	55	8
SP66960	6	131	14	0	8	11	70	0	0	21	105	8	0
SP61453	16	8	23	40	25	6	14	3	13	11	0	104	4
SP63796	4	19	14	58	7	21	16	0	19	27	0	0	0
SP69155	2	12	5	20	5	23	26	0	0	0	17	16	2
SP59950	283	9	122	312	86	53	0	0	0	161	121	0	11
SP59938	255	14	114	68	8	14	0	0	0	0	48	0	5
SP64976	49	28	1	66	51	28	15	2	0	9	121	0	0
SP64296	392	23	302	60	58	100	0	0	66	0	0	0	0
SP65807	584	87	135	38	22	0	153	13	74	0	0	0	14
SP59803	28	94	39	70	19	0	85	4	48	98	83	0	4
SP66159	581	17	120	60	37	29	230	24	16	34	0	85	26
SP63356	9	61	33	40	0	35	119	4	0	24	0	50	0
SP68348	380	146	95	54	69	2	266	24	64	0	0	0	0
SP62450	19	0	7	4	10	51	77	0	0	3	20	0	2
SP67428	382	0	83	51	25	66	110	20	0	44	0	25	13
SP61713	323	12	242	0	19	0	62	2	0	0	23	65	0
SP68725	180	29	58	11	2	18	60	6	33	19	0	0	1
SP67609	816	20	210	61	46	0	165	28	0	68	0	51	42
SP62110	14	48	47	111	67	0	44	4	24	173	0	0	0
SP64546	240	8	148	38	0	61	0	1	0	0	60	0	12
SP63546	27	4	0	141	36	50	73	1	0	25	2	48	19
SP60322	171	10	53	32	16	0	35	0	51	0	0	34	0
SP60243	179	6	200	18	12	26	0	0	38	29	0	4	0
SP63966	12	93	8	41	77	101	112	0	0	77	0	0	0
SP60362	9	56	9	39	17	38	0	2	0	0	0	82	5
SP69077	597	12	544	119	41	32	0	6	33	24	0	19	0
SP67346	62	45	20	179	51	0	92	0	0	37	135	33	0
SP66687	13	83	8	87	64	152	0	2	0	35	0	0	1
SP63716	13	19	14	62	13	117	0	2	0	8	0	0	0
SP65376	585	3	457	114	52	49	0	0	10	0	0	60	0
SP61343	2	37	3	69	30	32	63	1	24	12	0	0	0
SP60001	550	28	86	80	28	0	141	5	0	17	89	0	0
SP59860	54	55	52	88	57	2	29	4	24	140	0	96	0
SP60610	4	8	15	44	16	84	0	0	0	10	24	9	0
SP64036	230	104	264	24	9	9	115	8	17	0	0	0	10
SP60842	154	12	124	100	31	46	0	10	52	3	0	39	6
CPCT02020307T	14	96	20	94	36	88	0	64	16	43	0	35	18
CPCT02020333T	506	18	245	111	24	22	7	106	49	30	94	30	50
CPCT02080024T	61	62	5	65	21	74	50	75	65	66	0	21	37
CPCT02030259TII	236	40	158	91	56	84	0	76	71	0	0	0	35
CPCT02040038T	592	54	187	14	32	51	57	89	56	45	0	0	9
CPCT02030250T	16	41	0	27	37	0	71	67	151	123	0	115	10
CPCT02050058T	75	100	64	61	280	0	91	131	0	91	94	43	21
CPCT02020393T	17	230	36	0	41	0	227	72	108	7	0	0	3
CPCT02030280T	625	218	209	169	128	157	0	90	100	55	0	0	22
CPCT02030278T	877	40	141	35	47	105	0	42	159	12	9	5	39
CPCT02100030T	127	142	23	138	34	0	25	90	163	31	76	0	62
CPCT02060056T	182	20	86	0	23	111	36	80	61	10	124	0	17
CPCT02030296T	534	18	155	0	19	73	0	115	145	66	19	0	33
CPCT02060046T	4	84	11	27	3	73	0	36	0	18	0	0	24
CPCT02130056T	47	122	31	0	115	0	0	59	73	57	160	0	27
CPCT02180051T	10	56	29	0	19	69	21	74	62	13	58	0	22
CPCT02070434T	50	27	70	177	32	0	150	24	141	28	0	73	33
DRUP01210006T	587	55	91	48	19	0	77	58	0	0	0	0	459
CPCT02020659T	133	73	32	0	22	77	55	83	6	11	0	0	7
CPCT02080191T	813	21	191	61	101	90	0	197	240	36	0	0	52
CPCT02330084T	6	60	9	26	25	99	34	35	42	45	0	0	25
CPCT02360009T	50	338	0	91	407	103	0	89	0	90	0	97	126
CPCT02060196T	16	20	19	35	18	36	0	64	25	36	0	0	0
CPCT02290028T	0	115	20	5	61	29	71	111	53	80	0	30	4
CPCT02030455T	255	174	169	4	31	53	117	84	75	17	0	0	42
CPCT02080198T	0	37	14	0	6	26	0	93	22	10	47	0	10
CPCT02010679T	5	14	10	2	9	12	35	96	0	0	0	33	0
CPCT02100152T	388	13	253	168	41	58	0	110	322	0	22	0	4
CPCT02070465T	749	38	565	57	70	68	227	68	41	18	0	1	57
CPCT02040224T	196	39	147	77	70	20	0	71	42	94	0	127	36
DRUP01060007T	1	18	9	0	10	61	30	121	1	5	27	0	8
CPCT02040223T	0	81	27	54	50	28	88	96	29	79	0	20	4
CPCT02270023T	318	103	113	0	66	186	0	68	114	92	0	0	35
CPCT02220079T	34	91	28	110	23	355	0	40	3	8	0	0	32
CPCT02230082T	126	0	88	45	29	14	0	94	28	0	118	41	1
CPCT02090043T	10	66	8	0	16	120	30	48	0	5	16	0	12
CPCT02130051T	143	23	184	32	29	45	146	299	25	0	0	0	0
CPCT02030259TIII	205	29	152	78	52	67	0	61	9	0	75	0	36
DRUP01020026T	0	264	46	136	51	103	171	223	0	0	0	22	0
CPCT02210046T	21	0	37	61	35	109	0	129	44	37	0	0	22
CPCT02120120T	0	62	14	45	61	0	41	69	25	0	0	3	13
WIDE01010205T	198	101	107	110	42	42	58	57	147	32	0	19	30
CPCT02340080T	5	17	19	21	13	84	0	108	0	0	58	0	3
WIDE01010216T	18	132	3	5	37	214	0	31	0	0	0	188	25
CPCT02130087T	36	74	77	66	106	17	11	153	143	86	77	32	0
WIDE01010264T	2	56	5	46	57	0	16	24	32	8	0	74	29
CPCT02130085T	0	565	2	0	30	0	153	83	168	14	0	15	0
WIDE01010292T	2	9	0	0	44	0	0	18	0	2	0	41	32
WIDE01010277T	0	230	0	0	67	0	10	18	40	59	19	0	11
CPCT02120118T	5	51	19	0	11	10	65	77	0	29	0	0	11
WIDE01010301T	120	40	57	32	18	0	0	51	30	46	48	26	23
CPCT02220045T	1083	73	496	338	79	70	0	117	79	0	61	64	30
CPCT02130093T	13	73	25	0	8	128	9	72	75	0	0	0	13
CPCT02030482T	50	28	26	45	111	83	24	57	0	82	0	180	52
CPCT02030477T	4	6	8	30	19	0	22	58	0	0	0	51	9
CPCT02370026T	2	11	10	42	8	0	21	8	0	10	0	62	6
WIDE01010385T	63	36	30	148	28	26	22	39	179	0	0	70	24
WIDE01010397T	6	99	15	11	5	26	0	30	1	51	14	56	35
WIDE01010414T	184	0	167	79	66	41	0	26	60	0	87	72	29
WIDE01010420T	1279	153	539	623	191	23	240	77	328	73	0	0	38
CPCT02270031T	1	62	27	12	0	18	0	118	43	43	0	4	13
CPCT02120132T	9	48	0	0	0	98	115	123	0	0	0	0	0
DRUP01010084T	48	14	75	25	78	122	89	99	107	106	119	0	17
CPCT02020741T	22	48	26	115	38	24	0	107	90	51	0	64	38
CPCT02020740T	430	132	316	56	73	66	0	220	32	59	0	0	17
CPCT02030492T	70	164	53	140	317	212	86	98	58	60	137	0	36
CPCT02070349T	0	134	76	4	67	65	151	87	9	0	247	0	4
CPCT02070348T	1	103	33	81	8	28	9	193	173	95	0	1	0
CPCT02060226T	34	107	40	46	227	1	0	92	0	88	221	0	48
CPCT02230111T	0	57	35	27	24	0	68	109	65	73	0	28	0
CPCT02080236T	1	132	14	70	33	66	61	46	95	29	0	55	6
CPCT02030498T	0	23	3	120	49	0	118	69	0	0	100	0	7
DRUP01050029T	4	105	3	34	47	0	28	40	28	0	91	0	16
CPCT02030505T	250	29	116	66	23	0	35	90	0	0	96	0	23
CPCT02120149T	0	0	30	33	77	113	0	85	36	73	56	0	15
CPCT02070358T	6	71	19	55	19	50	0	108	128	4	6	0	0
CPCT02060168T	0	96	24	18	3	77	16	43	0	3	31	21	16
CPCT02030509T	306	33	56	57	0	0	41	58	52	40	0	16	6
CPCT02210066T	583	28	55	5	20	0	248	49	18	5	0	21	29
CPCT02030495T	5	12	27	12	22	47	0	75	0	32	0	91	11
CPCT02060251T	0	0	0	16	12	12	22	29	0	0	28	0	6
CPCT02380049T	11	46	0	0	8	0	2	50	39	0	72	81	16
CPCT02300049T	0	40	21	23	4	31	66	69	0	0	0	9	14
CPCT02140079T	0	39	21	0	3	0	8	103	0	18	88	2	0
CPCT02110074T	0	166	19	5	62	26	47	50	90	117	0	0	18
CPCT02210065T	45	196	0	237	335	88	0	67	94	0	0	59	3
CPCT02120153T	36	47	31	85	65	74	72	64	49	106	0	8	3
CPCT02110078T	30	76	32	152	122	64	124	99	0	13	123	0	22
CPCT02030517T	5	191	18	14	71	105	28	134	55	47	0	0	94
CPCT02020466T	232	86	142	48	48	0	169	104	68	0	0	43	7
CPCT02070397T	0	8	20	44	6	70	43	86	0	0	0	27	4
CPCT02050203T	733	135	167	106	21	0	195	115	0	0	0	0	18
CPCT02020572T	284	163	220	29	0	100	154	215	164	0	0	0	2
CPCT02060142T	342	33	155	29	18	0	0	85	67	0	0	131	15
CPCT02230050T	773	83	192	252	146	0	68	90	127	140	0	0	62
CPCT02070222T	1	18	22	19	6	1	98	83	0	17	0	17	7
CPCT02010646T	0	92	36	7	247	119	0	93	45	35	3	0	12
CPCT02070418T	15	81	9	0	24	19	0	19	58	6	128	24	17
CPCT02080160T	768	159	218	19	29	5	12	184	0	40	213	43	48
CPCT02100112T	17	60	37	0	15	0	159	182	0	83	0	0	12
CPCT02100119T	64	163	39	116	152	32	0	67	111	109	43	14	31
CPCT02340032T	5	263	0	0	90	10	13	48	52	2	93	79	24
CPCT02020513T	9	152	0	25	0	67	0	36	0	14	0	0	22
CPCT02180025T	110	25	46	310	183	69	0	27	104	94	19	0	22
CPCT02120022T	8	10	27	55	26	81	0	23	39	30	79	0	14
CPCT02020516T	14	272	5	84	41	107	2	60	137	1	53	14	3
CPCT02060089T	0	155	18	0	115	38	0	25	46	27	0	84	4
CPCT02090018T	4	24	20	84	50	182	0	29	16	34	46	0	19
CPCT02060094T	3	45	20	0	14	30	25	27	0	0	37	81	23
CPCT02120028T	31	110	28	44	103	86	0	69	51	50	0	0	19
CPCT02090019T	653	50	309	45	40	32	47	69	127	16	68	40	65
CPCT02060105T	260	12	149	76	34	33	0	89	60	30	0	6	27
CPCT02020544T	463	0	69	24	17	0	75	56	5	0	190	0	27
CPCT02060110T	0	10	3	6	5	0	36	25	15	0	0	20	10
CPCT02030355T	19	8	4	0	12	90	3	17	89	6	70	0	13
CPCT02040127T	16	92	29	141	76	55	36	63	0	43	12	112	28
CPCT02070190T	9	143	0	20	153	0	75	48	26	40	25	35	5
CPCT02090020T	2	41	0	13	4	77	0	46	0	2	0	0	3
DRUP01020004T	0	77	6	6	3	140	0	51	0	14	0	0	10
CPCT02060120T	249	181	137	111	690	0	0	78	98	13	0	86	30
CPCT02070210T	24	229	0	85	472	236	127	150	0	0	0	0	79
CPCT02040144T	542	260	136	224	138	116	28	164	237	72	0	0	55
CPCT02040143T	10	36	18	71	48	104	32	78	0	0	0	0	20
CPCT02020593T	43	289	14	50	92	183	0	69	84	121	0	0	29
CPCT02180005T	14	267	0	33	89	87	41	68	128	0	0	4	17
CPCT02030299T	295	0	310	3	33	40	14	56	166	0	160	0	34
CPCT02020420T	0	109	33	0	6	21	0	63	27	11	86	0	32
CPCT02030303T	355	28	273	61	12	35	0	63	24	20	102	0	13
CPCT02070058T	322	35	334	0	33	60	98	59	69	46	0	0	13
CPCT02040050T	195	26	49	44	8	50	110	30	17	0	0	0	19
CPCT02020434T	32	130	20	110	43	47	23	47	116	71	0	4	17
CPCT02220006T	0	125	0	50	19	212	0	20	447	0	0	0	0
DRUP01140003T	0	144	20	20	0	47	0	28	0	8	5	80	12
CPCT02020459T	259	8	134	34	16	0	48	80	24	47	78	0	11
CPCT02330021T	4	88	2	0	74	149	57	22	0	11	26	0	18
CPCT02110016T	21	0	0	39	4	0	0	22	0	4	0	56	15
CPCT02330023T	19	48	19	18	8	0	0	28	6	15	103	0	0
CPCT02040095T	29	108	6	40	115	33	0	41	146	152	15	0	31
CPCT02160017T	685	149	226	99	67	0	56	108	330	78	0	0	66
CPCT02080093T	4	137	9	14	41	18	18	24	19	24	0	0	25
CPCT02060088T	0	24	0	6	11	36	22	12	0	0	38	0	13
CPCT02290021T	121	94	40	0	90	7	0	101	155	132	0	0	3
CPCT02340042T	17	157	33	91	100	225	0	91	0	71	0	0	20
CPCT02040192T	242	59	71	93	33	0	0	66	50	34	0	7	36
CPCT02300026T	21	174	8	137	20	0	124	100	200	0	0	0	17
CPCT02450007T	674	96	124	73	47	116	60	66	9	41	0	0	35
CPCT02170020T	402	0	98	150	48	0	0	103	0	32	77	56	22
CPCT02030440T	35	85	22	153	62	0	0	102	24	53	106	60	12
CPCT02190003T	948	213	164	0	301	53	100	57	236	9	0	21	0
WIDE01010536T	5	52	6	2	3	38	0	22	12	0	0	18	11
WIDE01010554T	7	27	13	8	3	78	0	21	44	32	15	0	28
