Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
DRUP01060007T	3.84E-01	1.39E+00	8.12E-01	3.44E-01	4.62E-01	1.92E+00	1.53E+00	1.28E+00	1.37E+00	1.29E+00	1.88E+00	1.98E+00	8.72E-01
CPCT02040223T	7.63E-01	2.34E+00	1.30E+00	2.75E+00	1.29E+00	3.53E+00	2.96E+00	1.50E+00	2.64E+00	2.51E+00	3.26E+00	3.36E+00	8.22E-01
CPCT02270023T	5.86E+00	4.36E+00	6.11E+00	1.32E+00	1.73E+00	6.38E+00	4.09E+00	1.35E+00	4.46E+00	3.99E+00	4.77E+00	4.87E+00	1.87E+00
CPCT02220079T	1.19E+00	6.94E+00	1.50E+00	3.02E+00	1.34E+00	8.32E+00	2.74E+00	8.56E-01	3.43E+00	2.63E+00	4.20E+00	3.89E+00	1.41E+00
CPCT02230082T	2.97E+00	1.17E+00	2.90E+00	2.69E+00	8.33E-01	2.69E+00	2.97E+00	1.37E+00	2.72E+00	1.45E+00	3.41E+00	2.91E+00	6.33E-01
CPCT02090043T	5.97E-01	2.58E+00	8.33E-01	4.11E-01	7.68E-01	3.64E+00	1.73E+00	9.89E-01	1.78E+00	1.54E+00	2.10E+00	2.40E+00	7.80E-01
CPCT02130051T	4.57E+00	1.75E+00	4.16E+00	2.50E+00	9.40E-01	3.07E+00	5.47E+00	3.37E+00	3.59E+00	1.15E+00	3.40E+00	2.86E+00	7.59E-01
CPCT02030259TIII	4.30E+00	1.82E+00	4.42E+00	2.91E+00	1.12E+00	2.44E+00	3.20E+00	1.36E+00	3.32E+00	2.00E+00	3.27E+00	2.74E+00	1.56E+00
DRUP01020026T	1.22E+00	5.31E+00	2.08E+00	4.55E+00	1.50E+00	6.42E+00	4.24E+00	2.96E+00	3.51E+00	1.83E+00	4.08E+00	3.23E+00	9.71E-01
CPCT02210046T	9.82E-01	1.80E+00	1.57E+00	2.49E+00	1.02E+00	3.49E+00	2.35E+00	1.65E+00	2.82E+00	1.92E+00	2.77E+00	2.64E+00	1.20E+00
CPCT02120120T	3.86E-01	1.46E+00	8.93E-01	1.61E+00	1.24E+00	1.94E+00	1.84E+00	1.64E+00	2.28E+00	6.31E-01	1.74E+00	2.44E+00	1.27E+00
WIDE01010205T	4.65E+00	2.85E+00	4.27E+00	4.02E+00	1.35E+00	3.82E+00	4.32E+00	1.51E+00	4.48E+00	2.69E+00	4.42E+00	3.10E+00	1.83E+00
CPCT02340080T	5.84E-01	2.05E+00	9.83E-01	1.72E+00	6.60E-01	2.96E+00	1.92E+00	1.33E+00	1.95E+00	9.95E-01	2.29E+00	2.18E+00	6.41E-01
WIDE01010216T	8.78E-01	6.54E+00	7.06E-01	1.46E+00	1.55E+00	8.24E+00	2.68E+00	9.39E-01	3.54E+00	1.83E+00	3.76E+00	5.39E+00	2.27E+00
CPCT02130087T	1.43E+00	2.53E+00	1.90E+00	3.43E+00	1.65E+00	3.61E+00	3.67E+00	1.96E+00	3.24E+00	2.92E+00	3.42E+00	3.75E+00	1.10E+00
WIDE01010264T	3.45E-01	2.02E+00	6.97E-01	1.99E+00	1.19E+00	2.83E+00	1.67E+00	8.32E-01	2.43E+00	1.42E+00	2.45E+00	1.97E+00	1.56E+00
CPCT02130085T	5.47E-01	6.19E+00	1.30E+00	2.75E+00	2.06E+00	7.13E+00	3.56E+00	1.69E+00	3.29E+00	2.71E+00	4.00E+00	3.56E+00	1.48E+00
WIDE01010292T	2.51E-01	8.89E-01	1.00E-02	3.13E-01	7.88E-01	1.06E+00	7.90E-01	6.70E-01	1.29E+00	7.82E-01	1.05E+00	1.07E+00	1.06E+00
WIDE01010277T	8.77E-02	2.78E+00	2.71E-01	1.18E+00	1.40E+00	3.45E+00	1.39E+00	6.78E-01	1.86E+00	1.93E+00	1.73E+00	2.16E+00	9.49E-01
CPCT02120118T	7.23E-01	1.35E+00	9.73E-01	9.46E-02	6.55E-01	1.86E+00	1.34E+00	1.22E+00	1.32E+00	1.52E+00	1.55E+00	1.57E+00	8.57E-01
WIDE01010301T	2.26E+00	1.52E+00	2.62E+00	2.19E+00	8.49E-01	2.05E+00	2.93E+00	1.32E+00	2.85E+00	1.80E+00	2.88E+00	2.28E+00	1.37E+00
CPCT02220045T	2.04E+01	3.07E+00	1.96E+01	7.02E+00	2.24E+00	5.54E+00	1.15E+01	2.57E+00	8.12E+00	3.60E+00	9.50E+00	4.32E+00	2.03E+00
CPCT02130093T	7.25E-01	2.83E+00	1.03E+00	8.42E-01	7.16E-01	4.02E+00	2.11E+00	1.29E+00	2.60E+00	1.19E+00	3.05E+00	3.24E+00	1.30E+00
CPCT02030482T	1.41E+00	2.51E+00	1.28E+00	2.35E+00	1.71E+00	4.40E+00	2.87E+00	1.27E+00	3.22E+00	3.18E+00	3.54E+00	4.19E+00	2.33E+00
CPCT02030477T	5.30E-01	6.46E-01	7.28E-01	1.51E+00	6.49E-01	1.32E+00	1.47E+00	1.08E+00	1.16E+00	8.86E-01	1.40E+00	1.73E+00	7.66E-01
CPCT02370026T	4.26E-01	1.08E+00	6.93E-01	1.69E+00	5.41E-01	1.81E+00	1.60E+00	3.58E-01	1.42E+00	1.55E+00	1.74E+00	1.77E+00	4.32E-01
WIDE01010385T	1.80E+00	1.91E+00	1.72E+00	4.34E+00	1.12E+00	3.26E+00	3.03E+00	1.19E+00	5.32E+00	2.30E+00	4.37E+00	2.99E+00	1.59E+00
WIDE01010397T	5.79E-01	2.18E+00	6.99E-01	9.33E-01	6.12E-01	3.29E+00	1.69E+00	8.41E-01	1.88E+00	2.00E+00	2.16E+00	2.32E+00	1.08E+00
WIDE01010414T	4.60E+00	9.52E-01	4.33E+00	3.06E+00	1.18E+00	3.04E+00	3.55E+00	8.90E-01	3.10E+00	1.67E+00	4.36E+00	3.73E+00	1.39E+00
WIDE01010420T	2.24E+01	3.51E+00	2.30E+01	1.06E+01	3.08E+00	6.58E+00	1.27E+01	1.85E+00	1.19E+01	5.95E+00	1.09E+01	7.03E+00	2.48E+00
CPCT02270031T	3.72E-01	1.51E+00	1.29E+00	1.09E+00	1.86E-01	2.10E+00	1.86E+00	1.51E+00	1.95E+00	1.96E+00	1.74E+00	1.92E+00	9.41E-01
CPCT02120132T	8.23E-01	2.34E+00	1.17E+00	1.16E+00	3.94E-01	3.46E+00	2.83E+00	1.94E+00	1.59E+00	1.51E+00	3.03E+00	2.60E+00	3.06E-01
DRUP01010084T	1.94E+00	1.55E+00	2.05E+00	3.12E+00	1.59E+00	4.66E+00	3.77E+00	1.55E+00	3.66E+00	3.71E+00	4.78E+00	4.25E+00	1.74E+00
CPCT02020741T	1.16E+00	1.91E+00	1.15E+00	3.02E+00	1.20E+00	2.73E+00	2.60E+00	1.53E+00	3.10E+00	2.14E+00	3.05E+00	2.54E+00	1.59E+00
CPCT02020740T	9.24E+00	3.35E+00	8.53E+00	3.20E+00	1.61E+00	3.96E+00	5.62E+00	3.15E+00	3.72E+00	2.47E+00	3.93E+00	2.29E+00	1.21E+00
CPCT02030492T	1.87E+00	4.80E+00	2.09E+00	4.81E+00	2.66E+00	7.21E+00	4.25E+00	1.62E+00	5.17E+00	4.25E+00	5.52E+00	6.03E+00	2.20E+00
CPCT02070349T	4.05E-01	4.13E+00	2.73E+00	3.89E+00	1.55E+00	6.97E+00	4.73E+00	1.39E+00	4.42E+00	3.05E+00	6.14E+00	6.69E+00	1.35E+00
CPCT02070348T	6.98E-01	2.93E+00	1.76E+00	3.52E+00	9.57E-01	3.79E+00	3.37E+00	2.36E+00	4.11E+00	2.66E+00	3.54E+00	3.06E+00	1.12E+00
CPCT02060226T	1.27E+00	2.68E+00	1.42E+00	3.24E+00	2.40E+00	4.06E+00	3.00E+00	1.64E+00	3.22E+00	2.95E+00	3.81E+00	3.45E+00	2.04E+00
CPCT02230111T	7.79E-01	1.89E+00	1.44E+00	2.17E+00	9.31E-01	3.17E+00	2.56E+00	1.82E+00	2.31E+00	2.89E+00	2.84E+00	3.14E+00	8.49E-01
CPCT02080236T	6.35E-01	3.45E+00	1.13E+00	2.75E+00	1.36E+00	4.44E+00	2.62E+00	1.27E+00	3.19E+00	2.05E+00	2.97E+00	3.25E+00	1.43E+00
CPCT02030498T	2.53E-01	1.39E+00	1.07E+00	4.27E+00	1.40E+00	2.06E+00	3.56E+00	1.29E+00	3.89E+00	1.68E+00	4.64E+00	3.50E+00	9.19E-01
DRUP01050029T	5.78E-01	1.98E+00	5.52E-01	2.19E+00	1.18E+00	2.71E+00	1.81E+00	1.13E+00	2.34E+00	1.00E+00	2.33E+00	2.13E+00	1.13E+00
CPCT02030505T	4.72E+00	1.40E+00	4.85E+00	3.03E+00	9.72E-01	1.74E+00	3.48E+00	1.57E+00	2.60E+00	1.62E+00	3.04E+00	2.01E+00	1.24E+00
CPCT02120149T	5.81E-01	1.90E+00	1.24E+00	2.34E+00	1.18E+00	3.41E+00	2.02E+00	1.30E+00	2.86E+00	2.99E+00	3.12E+00	2.92E+00	8.60E-01
CPCT02070358T	7.21E-01	2.21E+00	1.21E+00	3.33E+00	8.82E-01	2.99E+00	2.13E+00	1.37E+00	3.47E+00	1.63E+00	3.40E+00	2.66E+00	6.89E-01
CPCT02060168T	3.88E-01	2.97E+00	9.14E-01	1.25E+00	4.68E-01	3.45E+00	1.33E+00	1.18E+00	1.75E+00	1.25E+00	1.74E+00	1.75E+00	1.03E+00
CPCT02030509T	5.32E+00	1.38E+00	5.17E+00	2.76E+00	4.69E-01	1.86E+00	3.56E+00	1.08E+00	2.65E+00	2.27E+00	2.96E+00	1.88E+00	8.66E-01
CPCT02210066T	8.53E+00	1.47E+00	8.50E+00	3.50E+00	9.73E-01	1.88E+00	6.32E+00	1.45E+00	3.99E+00	2.47E+00	3.90E+00	3.00E+00	2.15E+00
CPCT02030495T	8.23E-01	1.99E+00	1.12E+00	1.31E+00	7.07E-01	2.76E+00	2.10E+00	1.02E+00	1.91E+00	2.10E+00	1.95E+00	2.28E+00	7.13E-01
CPCT02060251T	4.45E-02	3.09E-01	2.30E-01	1.30E+00	4.91E-01	9.31E-01	1.23E+00	7.42E-01	1.13E+00	1.05E+00	1.37E+00	1.07E+00	5.39E-01
CPCT02380049T	5.05E-01	1.69E+00	4.77E-01	1.21E+00	5.57E-01	3.11E+00	2.04E+00	1.09E+00	2.69E+00	1.46E+00	2.48E+00	2.66E+00	1.41E+00
CPCT02300049T	6.74E-01	2.14E+00	1.09E+00	1.82E+00	6.65E-01	2.62E+00	2.27E+00	1.20E+00	1.27E+00	9.33E-01	2.12E+00	2.14E+00	8.31E-01
CPCT02140079T	2.01E-01	1.31E+00	9.63E-01	8.35E-01	4.45E-01	1.86E+00	2.15E+00	1.23E+00	1.62E+00	1.77E+00	2.25E+00	2.04E+00	5.68E-01
CPCT02110074T	6.54E-01	2.91E+00	1.11E+00	2.13E+00	1.30E+00	3.80E+00	2.75E+00	1.20E+00	2.93E+00	3.48E+00	3.22E+00	2.97E+00	1.45E+00
CPCT02210065T	1.27E+00	4.79E+00	8.35E-01	6.21E+00	2.97E+00	5.65E+00	2.19E+00	1.26E+00	5.85E+00	2.25E+00	6.85E+00	3.65E+00	9.17E-01
CPCT02120153T	1.40E+00	2.06E+00	1.43E+00	2.90E+00	1.26E+00	3.82E+00	3.04E+00	1.19E+00	3.29E+00	3.19E+00	3.34E+00	3.92E+00	1.05E+00
CPCT02110078T	1.50E+00	2.59E+00	1.68E+00	4.46E+00	1.89E+00	4.12E+00	3.93E+00	1.78E+00	3.77E+00	2.65E+00	5.08E+00	3.91E+00	1.50E+00
CPCT02030517T	8.69E-01	4.05E+00	1.11E+00	1.87E+00	1.58E+00	4.83E+00	2.21E+00	1.82E+00	2.91E+00	2.43E+00	2.54E+00	3.07E+00	1.91E+00
CPCT02020466T	5.47E+00	1.98E+00	4.92E+00	3.09E+00	1.23E+00	2.53E+00	4.35E+00	1.83E+00	2.87E+00	1.90E+00	3.42E+00	3.12E+00	1.23E+00
CPCT02070397T	2.10E-01	1.61E+00	1.08E+00	1.57E+00	4.50E-01	2.40E+00	2.30E+00	1.50E+00	1.85E+00	1.20E+00	2.07E+00	2.30E+00	8.04E-01
CPCT02050203T	1.20E+01	2.81E+00	1.22E+01	3.78E+00	1.20E+00	3.02E+00	7.30E+00	1.62E+00	3.23E+00	1.62E+00	4.37E+00	2.46E+00	1.26E+00
CPCT02020572T	6.97E+00	3.97E+00	6.00E+00	3.37E+00	8.37E-01	5.64E+00	5.52E+00	2.41E+00	4.72E+00	2.54E+00	4.75E+00	4.81E+00	1.66E+00
CPCT02060142T	6.71E+00	1.98E+00	6.35E+00	2.14E+00	9.82E-01	2.97E+00	4.23E+00	1.59E+00	2.67E+00	1.16E+00	3.00E+00	3.11E+00	1.66E+00
CPCT02230050T	1.30E+01	2.58E+00	1.27E+01	6.73E+00	1.97E+00	3.65E+00	7.78E+00	1.67E+00	7.42E+00	4.15E+00	7.14E+00	4.19E+00	2.44E+00
CPCT02070222T	6.50E-01	8.63E-01	1.13E+00	1.62E+00	5.02E-01	1.47E+00	2.03E+00	1.22E+00	1.56E+00	1.33E+00	1.98E+00	1.82E+00	7.40E-01
CPCT02010646T	1.77E-01	3.39E+00	1.35E+00	1.70E+00	2.20E+00	3.85E+00	1.86E+00	1.27E+00	2.13E+00	2.16E+00	2.25E+00	2.29E+00	1.06E+00
CPCT02070418T	8.15E-01	2.33E+00	7.14E-01	1.98E+00	9.27E-01	3.24E+00	1.76E+00	6.07E-01	2.69E+00	2.00E+00	2.71E+00	3.15E+00	1.33E+00
CPCT02080160T	1.21E+01	3.82E+00	1.22E+01	3.88E+00	1.45E+00	4.67E+00	5.16E+00	2.42E+00	4.20E+00	2.61E+00	4.40E+00	4.08E+00	2.09E+00
CPCT02100112T	1.14E+00	1.95E+00	1.63E+00	1.71E+00	8.00E-01	3.22E+00	3.38E+00	2.74E+00	1.93E+00	3.15E+00	2.80E+00	3.07E+00	9.73E-01
CPCT02100119T	1.96E+00	3.24E+00	1.88E+00	3.98E+00	2.33E+00	4.30E+00	2.84E+00	1.26E+00	3.81E+00	3.48E+00	4.67E+00	3.53E+00	1.54E+00
CPCT02340032T	7.54E-01	3.80E+00	2.87E-01	1.85E+00	1.45E+00	4.38E+00	2.62E+00	9.84E-01	3.03E+00	2.00E+00	2.99E+00	3.16E+00	1.52E+00
CPCT02020513T	4.44E-01	3.06E+00	4.19E-01	1.52E+00	4.23E-01	3.38E+00	1.38E+00	8.33E-01	1.00E+00	1.22E+00	1.57E+00	1.20E+00	9.04E-01
CPCT02180025T	2.51E+00	1.88E+00	2.18E+00	5.68E+00	2.36E+00	3.66E+00	3.35E+00	7.80E-01	6.68E+00	3.29E+00	6.11E+00	3.86E+00	1.46E+00
CPCT02120022T	7.03E-01	1.50E+00	9.16E-01	2.40E+00	8.85E-01	3.31E+00	2.61E+00	9.16E-01	2.65E+00	1.88E+00	3.31E+00	2.82E+00	1.09E+00
CPCT02020516T	9.01E-01	4.53E+00	8.92E-01	3.40E+00	1.64E+00	5.98E+00	2.74E+00	1.41E+00	3.89E+00	2.06E+00	3.93E+00	3.70E+00	1.67E+00
CPCT02060089T	3.36E-01	3.93E+00	8.91E-01	7.56E-01	1.78E+00	4.56E+00	1.45E+00	8.34E-01	2.20E+00	2.34E+00	2.02E+00	3.24E+00	1.06E+00
CPCT02090018T	3.80E-01	3.75E+00	9.66E-01	2.71E+00	1.11E+00	5.19E+00	2.16E+00	7.14E-01	2.75E+00	2.45E+00	3.25E+00	3.73E+00	1.04E+00
CPCT02060094T	6.70E-01	2.16E+00	1.00E+00	1.19E+00	7.05E-01	3.11E+00	1.86E+00	8.10E-01	1.87E+00	1.23E+00	2.45E+00	2.48E+00	1.23E+00
CPCT02120028T	1.03E+00	2.81E+00	1.12E+00	1.99E+00	1.66E+00	3.72E+00	2.08E+00	1.09E+00	2.27E+00	2.19E+00	2.93E+00	2.39E+00	1.23E+00
CPCT02090019T	1.17E+01	2.38E+00	1.15E+01	4.43E+00	1.20E+00	3.63E+00	7.40E+00	1.78E+00	5.11E+00	2.78E+00	4.61E+00	3.22E+00	2.84E+00
CPCT02060105T	5.36E+00	1.13E+00	5.14E+00	2.77E+00	1.02E+00	2.10E+00	2.92E+00	1.50E+00	3.01E+00	1.74E+00	2.63E+00	1.90E+00	1.40E+00
CPCT02020544T	6.99E+00	5.30E-01	6.80E+00	3.61E+00	8.59E-01	2.01E+00	5.28E+00	1.51E+00	3.82E+00	2.11E+00	4.23E+00	3.34E+00	1.85E+00
CPCT02060110T	2.49E-01	7.65E-01	4.98E-01	1.00E+00	3.21E-01	7.70E-01	1.07E+00	7.11E-01	1.27E+00	7.41E-01	1.24E+00	1.09E+00	1.02E+00
CPCT02030355T	7.96E-01	1.73E+00	8.27E-01	1.89E+00	6.38E-01	3.45E+00	2.02E+00	7.65E-01	2.56E+00	1.85E+00	3.22E+00	2.83E+00	1.23E+00
CPCT02040127T	1.10E+00	2.91E+00	1.32E+00	2.78E+00	1.40E+00	3.58E+00	2.54E+00	1.21E+00	2.93E+00	2.10E+00	3.29E+00	3.31E+00	1.45E+00
CPCT02070190T	6.26E-01	1.97E+00	6.74E-01	2.24E+00	1.71E+00	2.36E+00	2.14E+00	1.07E+00	2.09E+00	2.21E+00	2.17E+00	2.69E+00	8.90E-01
CPCT02090020T	2.45E-01	2.21E+00	2.16E-01	7.62E-01	3.93E-01	2.64E+00	7.70E-01	8.13E-01	1.26E+00	8.74E-01	1.15E+00	1.17E+00	7.07E-01
DRUP01020004T	2.10E-01	3.61E+00	4.34E-01	7.37E-01	3.78E-01	4.44E+00	1.33E+00	9.41E-01	1.21E+00	1.75E+00	1.61E+00	1.92E+00	7.95E-01
CPCT02060120T	5.26E+00	4.48E+00	5.13E+00	5.07E+00	5.36E+00	4.10E+00	3.21E+00	1.66E+00	4.68E+00	2.66E+00	4.64E+00	3.31E+00	2.27E+00
CPCT02070210T	1.31E+00	6.30E+00	9.79E-01	3.66E+00	3.89E+00	6.89E+00	3.23E+00	1.96E+00	4.20E+00	2.17E+00	4.52E+00	4.20E+00	2.31E+00
CPCT02040144T	9.19E+00	4.83E+00	9.36E+00	6.18E+00	2.29E+00	6.30E+00	5.89E+00	3.29E+00	7.43E+00	4.11E+00	6.06E+00	5.77E+00	3.42E+00
CPCT02040143T	7.48E-01	3.18E+00	1.14E+00	2.20E+00	1.15E+00	3.95E+00	2.17E+00	1.61E+00	2.06E+00	1.16E+00	2.57E+00	2.55E+00	1.02E+00
CPCT02020593T	1.27E+00	5.84E+00	1.31E+00	3.33E+00	1.87E+00	7.78E+00	3.01E+00	1.24E+00	3.96E+00	4.35E+00	4.91E+00	4.72E+00	1.32E+00
CPCT02180005T	8.22E-01	4.19E+00	7.63E-01	2.39E+00	1.60E+00	5.13E+00	2.19E+00	1.71E+00	3.27E+00	1.52E+00	2.81E+00	3.00E+00	1.69E+00
CPCT02030299T	8.22E+00	1.60E+00	7.96E+00	3.69E+00	1.24E+00	3.59E+00	4.86E+00	1.25E+00	5.06E+00	2.84E+00	4.68E+00	4.08E+00	2.06E+00
CPCT02020420T	6.20E-01	2.74E+00	1.11E+00	1.53E+00	7.13E-01	3.33E+00	2.18E+00	1.41E+00	2.58E+00	1.54E+00	2.51E+00	2.16E+00	1.78E+00
CPCT02030303T	7.50E+00	1.46E+00	7.42E+00	2.67E+00	7.56E-01	2.76E+00	4.85E+00	1.26E+00	3.22E+00	1.82E+00	2.92E+00	3.13E+00	9.90E-01
CPCT02070058T	8.37E+00	1.87E+00	7.29E+00	1.70E+00	9.21E-01	4.47E+00	5.13E+00	1.42E+00	3.82E+00	2.79E+00	3.18E+00	4.31E+00	1.03E+00
CPCT02040050T	3.81E+00	1.75E+00	3.49E+00	2.36E+00	6.68E-01	2.80E+00	3.08E+00	8.68E-01	2.31E+00	1.32E+00	2.99E+00	2.77E+00	1.02E+00
CPCT02020434T	1.30E+00	2.47E+00	1.14E+00	3.19E+00	1.14E+00	3.39E+00	2.38E+00	1.08E+00	3.32E+00	2.44E+00	2.82E+00	2.62E+00	1.45E+00
CPCT02220006T	6.47E-01	5.61E+00	1.16E+00	7.97E+00	1.50E+00	1.15E+01	4.86E+00	9.86E-01	1.12E+01	3.33E+00	1.05E+01	9.35E+00	2.36E+00
DRUP01140003T	2.97E-01	3.20E+00	7.62E-01	1.15E+00	4.54E-01	3.79E+00	1.46E+00	6.96E-01	1.55E+00	1.51E+00	2.31E+00	2.11E+00	6.92E-01
CPCT02020459T	5.02E+00	4.02E-01	5.02E+00	2.44E+00	8.61E-01	1.80E+00	4.49E+00	1.44E+00	2.63E+00	2.04E+00	3.50E+00	2.70E+00	8.75E-01
CPCT02330021T	5.16E-01	3.85E+00	7.67E-01	1.29E+00	1.33E+00	4.61E+00	2.17E+00	6.39E-01	1.86E+00	2.00E+00	2.94E+00	2.76E+00	1.20E+00
CPCT02110016T	6.57E-01	4.78E-01	3.25E-01	1.55E+00	3.17E-01	1.14E+00	1.04E+00	6.32E-01	1.32E+00	1.02E+00	1.60E+00	1.55E+00	8.51E-01
CPCT02330023T	1.02E+00	1.51E+00	1.12E+00	2.00E+00	5.83E-01	2.16E+00	1.60E+00	7.36E-01	2.10E+00	1.46E+00	2.04E+00	2.07E+00	4.22E-01
CPCT02040095T	1.27E+00	2.75E+00	1.09E+00	2.95E+00	1.95E+00	4.24E+00	2.84E+00	1.21E+00	3.47E+00	4.38E+00	4.73E+00	3.94E+00	1.68E+00
CPCT02160017T	1.14E+01	3.43E+00	1.13E+01	5.22E+00	1.58E+00	5.28E+00	7.43E+00	2.54E+00	7.85E+00	4.34E+00	6.36E+00	5.43E+00	3.80E+00
CPCT02080093T	5.47E-01	2.51E+00	5.83E-01	8.76E-01	1.01E+00	2.45E+00	1.37E+00	7.53E-01	1.20E+00	1.16E+00	1.26E+00	1.40E+00	9.72E-01
CPCT02060088T	1.48E-01	1.42E+00	0.00E+00	1.13E+00	5.29E-01	2.27E+00	1.49E+00	5.76E-01	1.35E+00	7.56E-01	1.80E+00	1.69E+00	8.01E-01
CPCT02290021T	2.36E+00	2.44E+00	2.35E+00	1.78E+00	1.36E+00	3.44E+00	2.93E+00	1.83E+00	3.46E+00	3.37E+00	3.40E+00	3.25E+00	1.33E+00
CPCT02340042T	9.59E-01	5.52E+00	1.24E+00	2.81E+00	1.78E+00	6.56E+00	2.71E+00	1.59E+00	2.95E+00	2.60E+00	3.33E+00	3.38E+00	1.21E+00
CPCT02040192T	4.19E+00	1.51E+00	4.30E+00	2.83E+00	1.06E+00	1.33E+00	3.04E+00	1.58E+00	3.14E+00	1.58E+00	2.89E+00	1.56E+00	1.59E+00
CPCT02300026T	1.26E+00	3.27E+00	1.38E+00	5.07E+00	1.21E+00	4.08E+00	3.75E+00	1.70E+00	5.20E+00	1.69E+00	4.57E+00	3.45E+00	1.50E+00
CPCT02450007T	1.11E+01	4.44E+00	1.12E+01	3.47E+00	1.58E+00	5.56E+00	6.18E+00	1.17E+00	4.13E+00	2.70E+00	4.11E+00	3.91E+00	1.33E+00
CPCT02170020T	5.75E+00	4.67E-01	6.09E+00	3.38E+00	1.12E+00	2.10E+00	4.85E+00	1.80E+00	3.25E+00	2.17E+00	4.02E+00	2.71E+00	1.15E+00
CPCT02030440T	1.26E+00	2.15E+00	1.36E+00	4.38E+00	1.43E+00	3.18E+00	3.18E+00	1.31E+00	4.42E+00	2.69E+00	4.44E+00	3.44E+00	1.27E+00
CPCT02190003T	1.57E+01	4.82E+00	1.55E+01	4.63E+00	3.36E+00	5.89E+00	1.03E+01	1.48E+00	6.47E+00	3.41E+00	4.91E+00	4.38E+00	2.00E+00
WIDE01010536T	4.14E-01	1.73E+00	5.50E-01	4.86E-01	3.98E-01	1.97E+00	5.13E-01	6.04E-01	9.38E-01	5.70E-01	1.04E+00	1.28E+00	7.45E-01
WIDE01010554T	5.93E-01	1.96E+00	7.22E-01	1.42E+00	3.27E-01	2.79E+00	1.80E+00	6.82E-01	2.13E+00	2.03E+00	2.56E+00	1.94E+00	1.40E+00
