MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00245233	0.00009420	0.09962204	0.03484346	0.02969204	0.00210432
1:Del:C:1	0.00045512	0.00070384	0.05899590	0.01414551	0.01641685	0.00066560
1:Del:C:2	0.00068282	0.00095186	0.02717286	0.01061791	0.01060667	0.00052941
1:Del:C:3	0.00318350	0.00069973	0.01715106	0.00483028	0.00434604	0.00011046
1:Del:C:4	0.00923519	0.00015358	0.00811099	0.00341289	0.00208644	0.00000000
1:Del:C:5	0.03058589	0.00124230	0.00372587	0.00089295	0.00646005	0.00059523
1:Del:T:0	0.00168316	0.00170553	0.07001201	0.01340348	0.02208455	0.00137828
1:Del:T:1	0.00155584	0.00289387	0.04134733	0.00521243	0.01431826	0.00047133
1:Del:T:2	0.00263986	0.00177281	0.04644583	0.01311239	0.01109676	0.00055193
1:Del:T:3	0.01481869	0.00579453	0.03989028	0.02141764	0.00528584	0.00083476
1:Del:T:4	0.04524443	0.00462754	0.03234311	0.01696629	0.00000230	0.00282477
1:Del:T:5	0.71770883	0.04315006	0.00020430	0.00163475	0.06297716	0.01341059
1:Ins:C:0	0.00133090	0.00682574	0.01117337	0.00787575	0.01671212	0.00055908
1:Ins:C:1	0.00002998	0.00001472	0.00000324	0.00054116	0.00000994	0.21664095
1:Ins:C:2	0.00005627	0.00000923	0.00000002	0.00050061	0.00074644	0.11137941
1:Ins:C:3	0.00039972	0.00131552	0.00035189	0.00046152	0.00250557	0.04259992
1:Ins:C:4	0.00373767	0.00402721	0.00019469	0.00062990	0.00044461	0.01447594
1:Ins:C:5	0.01239510	0.03367079	0.00003694	0.00179868	0.01032464	0.00430065
1:Ins:T:0	0.00106855	0.00449135	0.00944158	0.00489062	0.02589677	0.00055611
1:Ins:T:1	0.00001174	0.00170716	0.02754981	0.00137151	0.00898908	0.23205308
1:Ins:T:2	0.00226080	0.00501703	0.00896461	0.00085993	0.00338850	0.14015854
1:Ins:T:3	0.00141982	0.00777460	0.00674453	0.00109335	0.00220689	0.09302979
1:Ins:T:4	0.00302824	0.01876091	0.00201829	0.00284595	0.00046734	0.04584855
1:Ins:T:5	0.08819020	0.79221706	0.03111319	0.01671917	0.14151184	0.05360607
2:Del:R:0	0.00188416	0.00022053	0.02513021	0.00524976	0.01420928	0.00012716
2:Del:R:1	0.00394311	0.00254923	0.03528791	0.00443819	0.01673835	0.00147584
2:Del:R:2	0.00186855	0.00033595	0.01132418	0.00149189	0.00586870	0.00027611
2:Del:R:3	0.00594643	0.00000000	0.00199500	0.00046779	0.00408844	0.00007519
2:Del:R:4	0.00263953	0.00000201	0.00036514	0.00009947	0.00343444	0.00002852
2:Del:R:5	0.00624866	0.00000000	0.00690410	0.00047724	0.00464399	0.00166001
3:Del:R:0	0.00048378	0.00006234	0.00942932	0.00611778	0.00521548	0.00022990
3:Del:R:1	0.00213557	0.00157212	0.03535752	0.00352972	0.00998228	0.00077263
3:Del:R:2	0.00061673	0.00021795	0.00861936	0.00042652	0.00323585	0.00031026
3:Del:R:3	0.00021129	0.00048093	0.00173036	0.00013264	0.00070578	0.00024914
3:Del:R:4	0.00014897	0.00008147	0.00535050	0.00039193	0.00000119	0.00050528
3:Del:R:5	0.00032639	0.00033519	0.00658309	0.00001225	0.00000000	0.00061820
4:Del:R:0	0.00015034	0.00006485	0.00764898	0.00504675	0.00416521	0.00000001
4:Del:R:1	0.00103610	0.00027368	0.02631166	0.00224804	0.00860172	0.00058973
4:Del:R:2	0.00036422	0.00000000	0.00530976	0.00014958	0.00461578	0.00003519
4:Del:R:3	0.00054756	0.00000710	0.00396905	0.00053180	0.00160973	0.00029198
4:Del:R:4	0.00014791	0.00011215	0.00288847	0.00012277	0.00006892	0.00028919
4:Del:R:5	0.00023821	0.00016715	0.00085477	0.00007931	0.00036908	0.00008660
5:Del:R:0	0.00000332	0.00117110	0.03927467	0.08225466	0.07246483	0.00110494
5:Del:R:1	0.00020184	0.00122771	0.00758053	0.00727311	0.00986097	0.00060540
5:Del:R:2	0.00008829	0.00025365	0.00153023	0.00068350	0.00153395	0.00006761
