Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.99	293.252	27.484%	74.043	16.491%	0.09952	0.99
SP111006	2549	0.976	943.636	37.02%	286.754	28.47%	0.11937	0.977
SP110846	675	0.982	275.212	40.772%	63.448	29.878%	0.16515	0.983
SP111086	2143	0.942	692.288	32.305%	283.574	36.004%	0.16373	0.937
SP111096	1077	0.998	167.175	15.522%	28.888	6.055%	0.05727	0.998
SP111021	2	0.306	3.62	181.0%	1.347	95.247%	2.36884	0.267
SP111058	2336	0.945	865.463	37.049%	290.779	32.834%	0.18569	0.94
SP111092	2507	0.937	1647.474	65.715%	572.077	60.678%	0.80601	0.937
SP111076	1898	0.999	214.449	11.299%	36.942	3.993%	0.03211	0.999
SP111098	1275	0.991	327.598	25.694%	102.497	19.662%	0.0648	0.992
SP111039	253	0.922	134.133	53.017%	24.713	38.619%	0.25008	0.904
SP111052	120	0.938	66.585	55.487%	10.824	36.824%	0.39568	0.924
SP111166	2278	0.974	874.979	38.41%	344.845	33.499%	0.12013	0.976
SP111014	270	0.962	129.874	48.101%	26.015	30.144%	0.25334	0.958
SP111066	2370	0.991	600.676	25.345%	136.349	13.755%	0.10257	0.99
SP111094	1717	0.981	526.148	30.643%	141.781	24.638%	0.10082	0.98
SP111015	603	0.978	231.687	38.422%	58.709	28.436%	0.14628	0.977
SP110853	1397	0.989	355.283	25.432%	83.406	18.76%	0.06805	0.988
SP111051	841	0.988	268.964	31.981%	69.138	20.432%	0.11823	0.988
SP110855	1538	0.984	528.586	34.368%	158.387	28.309%	0.10235	0.984
SP111004	1586	0.956	764.538	48.205%	278.09	38.969%	0.18338	0.958
SP111078	418	0.99	148.988	35.643%	28.117	17.534%	0.16236	0.99
SP110863	930	0.984	290.045	31.188%	62.963	20.13%	0.10496	0.982
SP111013	844	0.992	222.073	26.312%	48.895	14.283%	0.09623	0.992
SP111042	89	0.914	54.602	61.351%	10.699	40.642%	0.4581	0.899
SP111040	584	0.947	221.508	37.929%	86.752	40.908%	0.14044	0.95
SP111031	3259	0.995	665.167	20.41%	221.506	13.589%	0.07796	0.995
SP23496	1021	0.99	274.01	26.837%	68.88	17.65%	0.08171	0.99
SP111030	542	0.965	209.23	38.603%	42.886	26.748%	0.15614	0.96
SP111019	471	0.936	218.588	46.409%	44.265	36.691%	0.21268	0.923
SP111026	1552	0.995	316.414	20.388%	64.792	10.801%	0.05963	0.994
SP110860	1915	0.992	588.117	30.711%	184.317	22.526%	0.08714	0.992
SP110851	1598	0.965	653.796	40.913%	233.38	34.691%	0.13281	0.967
SP111059	1415	0.994	284.44	20.102%	65.43	11.927%	0.06017	0.994
SP111170	2302	0.995	455.898	19.804%	140.296	14.135%	0.04617	0.996
SP111054	1564	0.985	517.066	33.06%	132.062	21.115%	0.11963	0.984
SP111033	1869	0.999	302.193	16.169%	72.096	7.883%	0.04665	0.999
SP111113	3007	0.973	1399.33	46.536%	480.675	37.349%	0.27932	0.973
SP110865	3052	0.986	760.161	24.907%	159.845	16.914%	0.09089	0.984
SP111061	1157	0.997	215.476	18.624%	37.82	8.099%	0.07138	0.997
SP111101	2163	0.995	578.099	26.727%	156.291	14.96%	0.08199	0.995
SP110859	1359	0.952	630.412	46.388%	239.941	40.483%	0.16751	0.955
SP111168	524	0.977	188.224	35.921%	40.549	23.837%	0.11803	0.975
SP111067	737	0.957	308.654	41.88%	108.615	37.084%	0.15846	0.958
SP111036	1269	0.998	216.899	17.092%	55.199	9.047%	0.05169	0.998
SP111116	2198	0.994	543.434	24.724%	177.092	16.922%	0.06083	0.995
SP111099	1474	0.994	309.489	20.997%	64.061	11.208%	0.0769	0.993
SP23502	2274	0.959	930.682	40.927%	314.689	37.517%	0.16403	0.957
SP111069	1868	0.957	945.931	50.639%	323.155	40.033%	0.18778	0.961
SP111043	2592	0.994	565.193	21.805%	138.884	13.512%	0.06563	0.993
SP111024	1669	0.992	531.038	31.818%	171.444	23.424%	0.1152	0.993
SP111011	1422	0.975	547.878	38.529%	157.452	32.495%	0.13505	0.974
SP111082	1827	0.992	476.817	26.098%	115.082	15.083%	0.08516	0.992
SP111074	1065	0.995	209.78	19.698%	39.589	10.501%	0.07043	0.994
SP110845	1167	0.989	332.88	28.524%	90.808	19.972%	0.08239	0.989
SP110857	1129	0.977	417.834	37.009%	159.302	30.771%	0.12984	0.979
SP111017	1610	0.997	289.968	18.01%	74.414	10.459%	0.04895	0.997
SP111080	344	0.974	129.415	37.621%	26.498	23.336%	0.1815	0.971
SP23506	617	0.925	295.984	47.971%	97.895	44.199%	0.20102	0.924
SP111075	1291	0.977	471.307	36.507%	154.213	29.528%	0.10647	0.979
SP111112	1264	0.993	303.775	24.033%	93.883	17.676%	0.06251	0.993
SP111001	2639	0.996	454.516	17.223%	90.99	8.566%	0.04513	0.996
SP111027	279	0.951	128.714	46.134%	27.862	32.492%	0.24663	0.945
SP111117	1970	0.956	941.029	47.768%	396.809	41.799%	0.16535	0.961
SP110842	2105	0.997	387.454	18.406%	94.349	10.263%	0.04641	0.997
SP111173	2200	0.973	1057.768	48.08%	350.908	37.348%	0.26282	0.973
SP111008	1517	0.978	585.249	38.579%	205.328	30.072%	0.12902	0.98
SP111070	1820	0.992	482.434	26.507%	151.454	18.313%	0.07503	0.992
SP110847	1726	0.982	472.236	27.36%	178.146	19.453%	0.10185	0.981
SP111077	2050	0.986	682.305	33.283%	197.54	25.403%	0.08983	0.986
SP111091	639	0.939	285.048	44.608%	58.104	35.085%	0.1983	0.926
SP111072	1024	0.992	274.94	26.85%	79.34	17.523%	0.0817	0.992
SP111084	1129	0.978	355.018	31.445%	85.611	23.75%	0.10137	0.976
SP23504	500	0.931	251.458	50.292%	82.718	43.753%	0.20547	0.932
SP23500	389	0.962	172.366	44.31%	35.956	29.117%	0.188	0.957
SP111029	297	0.943	154.015	51.857%	28.813	33.366%	0.34001	0.934
SP111175	4567	0.956	1967.062	43.071%	750.102	38.061%	0.25201	0.954
SP111049	1741	0.972	728.726	41.857%	271.211	33.611%	0.12948	0.974
SP23498	1778	0.996	380.509	21.401%	98.477	12.72%	0.06785	0.996
SP111002	392	0.99	104.373	26.626%	18.823	14.138%	0.13143	0.989
SP110866	1228	0.989	382.018	31.109%	109.775	20.95%	0.10604	0.989
SP111035	2576	0.982	1053.543	40.898%	383.263	30.29%	0.12869	0.984
SP111009	1560	0.995	367.027	23.527%	89.268	13.207%	0.09763	0.995
SP111114	3627	0.999	413.74	11.407%	94.649	5.413%	0.02712	0.999
SP111000	1840	0.973	853.35	46.378%	318.88	35.171%	0.17864	0.975
SP111045	2216	0.991	650.498	29.355%	221.618	20.794%	0.0761	0.991
SP110861	1140	0.96	440.503	38.641%	157.953	35.868%	0.12702	0.962
SP111047	1381	0.979	425.27	30.794%	127.13	24.324%	0.11717	0.978
SP111088	1596	0.996	329.277	20.631%	68.288	9.954%	0.06279	0.996
