NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	757.318	13.643	226.082	7.18	1.568	0.996	1000000.0
2	760.272	13.655	227.325	7.186	0.034	0.996	1000000.0
3	622.678	13.788	147.561	7.277	0.036	0.996	1000000.0
4	616.94	13.762	147.529	7.238	0.037	0.996	1000000.0
5	759.446	13.683	226.526	7.178	0.035	0.996	1000000.0
6	751.997	13.65	224.995	7.167	0.034	0.996	1000000.0
7	624.988	13.809	149.628	7.288	0.037	0.996	1000000.0
8	753.389	13.654	224.86	7.195	0.034	0.996	1000000.0
9	758.731	13.684	225.536	7.209	0.035	0.996	1000000.0
10	749.542	13.612	222.591	7.136	0.034	0.996	1000000.0
11	754.879	13.678	224.61	7.2	0.035	0.996	1000000.0
12	623.297	13.74	147.803	7.245	0.036	0.996	1000000.0
13	751.17	13.569	224.559	7.133	0.034	0.996	1000000.0
14	645.549	13.961	155.373	7.34	0.036	0.996	1000000.0
15	757.0	13.569	227.036	7.103	0.034	0.996	1000000.0
16	752.37	13.731	225.016	7.265	0.035	0.996	1000000.0
17	753.8	13.67	223.407	7.218	0.036	0.996	1000000.0
18	623.704	13.837	151.027	7.332	0.037	0.996	1000000.0
19	618.527	13.82	149.179	7.286	0.037	0.996	1000000.0
20	620.281	13.754	147.861	7.255	0.036	0.996	1000000.0
21	623.428	13.756	149.42	7.226	0.036	0.996	1000000.0
22	754.363	13.606	224.972	7.128	0.035	0.996	1000000.0
23	756.207	13.612	224.698	7.143	0.034	0.996	1000000.0
24	753.74	13.677	223.987	7.231	0.035	0.996	1000000.0
25	626.377	13.804	149.423	7.258	0.037	0.996	1000000.0
26	621.525	13.782	146.725	7.255	0.036	0.996	1000000.0
27	622.675	13.752	150.747	7.219	0.036	0.996	1000000.0
28	758.588	13.623	226.553	7.142	0.034	0.996	1000000.0
29	756.577	13.663	225.655	7.161	0.034	0.996	1000000.0
30	627.297	13.723	152.713	7.195	0.037	0.996	1000000.0
31	753.953	13.695	225.871	7.254	0.035	0.996	1000000.0
32	620.159	13.777	147.136	7.246	0.037	0.996	1000000.0
33	617.342	13.806	149.384	7.299	0.037	0.996	1000000.0
34	749.872	13.667	224.327	7.211	0.034	0.996	1000000.0
35	755.752	13.642	225.436	7.179	0.034	0.996	1000000.0
36	621.842	13.765	150.209	7.259	0.037	0.996	1000000.0
37	752.917	13.677	225.099	7.213	0.034	0.996	1000000.0
38	756.408	13.673	225.604	7.19	0.035	0.996	1000000.0
39	623.756	13.796	152.687	7.299	0.037	0.996	1000000.0
40	619.481	13.782	147.408	7.273	0.037	0.996	1000000.0
41	641.254	13.949	161.174	7.316	0.037	0.996	1000000.0
42	752.428	13.639	225.152	7.166	0.034	0.996	1000000.0
43	624.737	13.748	148.637	7.229	0.036	0.996	1000000.0
44	618.405	13.757	148.256	7.268	0.036	0.996	1000000.0
45	621.563	13.743	147.647	7.201	0.037	0.996	1000000.0
46	614.991	13.767	148.921	7.275	0.037	0.996	1000000.0
47	644.023	13.928	155.96	7.324	0.036	0.996	1000000.0
48	617.807	13.75	146.036	7.256	0.036	0.996	1000000.0
49	620.906	13.793	149.083	7.247	0.037	0.996	1000000.0
50	760.925	13.659	225.87	7.186	0.035	0.996	1000000.0
51	752.486	13.664	224.751	7.22	0.034	0.996	1000000.0
52	619.603	13.796	148.059	7.264	0.037	0.996	1000000.0
