Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP116905	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0
SP116804	0	0	17	11	2	13	0	0	3	3	0	0	2	0	6	0	0	0	2
SP116819	0	0	3	2	0	0	0	11	6	1	2	6	0	0	0	0	0	0	0
SP116856	0	0	1	1	15	0	17	0	0	0	0	0	3	0	5	1	2	6	0
SP116839	6	5	3	3	0	9	19	4	0	0	6	18	0	1	4	0	0	0	0
SP116925	0	0	5	2	1	0	1	0	0	5	1	8	0	0	0	1	0	0	4
SP116878	0	0	0	1	3	4	1	0	0	0	0	0	13	0	0	0	0	0	0
SP116893	0	0	10	0	15	1	3	0	2	0	1	1	19	0	0	0	0	0	0
SP116876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SP116927	5	0	7	0	0	0	0	0	0	8	1	7	8	0	0	0	3	0	4
SP116909	0	0	6	1	11	0	1	6	0	0	0	0	0	0	0	1	0	0	2
SP116795	0	0	0	1	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0
SP116826	0	0	21	0	6	1	2	0	7	6	0	0	0	0	1	0	0	4	0
SP116891	6	0	0	0	5	4	4	0	0	0	2	0	9	0	0	1	0	0	0
SP116860	0	5	2	1	2	9	4	4	6	3	0	0	0	0	0	0	0	0	0
SP116848	0	0	3	0	0	5	13	0	2	8	4	3	9	0	0	9	0	0	0
SP116910	3	0	12	10	2	0	1	3	5	0	0	0	0	0	24	2	8	0	2
SP116797	0	0	1	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
SP116862	1	7	5	11	0	13	13	0	4	2	5	3	1	0	0	1	0	0	0
SP116823	0	0	11	1	8	2	0	0	0	3	0	0	1	0	0	1	0	8	0
SP116897	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	9
SP116846	0	0	0	0	1	6	0	0	0	2	3	1	4	0	0	1	1	0	0
SP116784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SP116896	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	5	0	0	4
SP116824	0	0	12	2	4	2	2	0	0	3	0	0	7	0	3	0	0	0	0
SP116881	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	2
SP116812	0	0	3	12	3	2	2	0	1	0	1	6	0	0	0	0	11	0	2
SP116915	4	0	6	4	13	25	0	2	0	6	0	0	0	2	0	13	0	0	3
SP116786	0	0	7	15	4	0	0	3	1	10	0	16	0	0	0	2	8	0	0
SP116851	0	0	1	2	2	0	0	0	1	0	0	7	1	0	0	1	0	0	0
CPCT02220038T	1041	92	59	13	0	0	0	16	0	10	12	0	0	10	0	20	0	0	0
CPCT02290013T	0	673	31	60	17	31	0	0	0	0	18	0	9	0	0	0	0	0	7
