Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP102187	208	24	98	162	33	0	6	20	7	26
SP101515	168	0	120	46	13	5	0	31	22	9
SP101931	319	49	134	125	91	98	6	0	72	0
SP101610	226	22	220	48	13	7	7	16	16	0
SP61703	32	101	75	101	17	0	3	145	88	0
SP59707	0	21	13	11	7	0	2	128	7	0
SP68659	193	31	188	11	0	0	3	34	21	0
SP62616	970	27	141	97	60	138	3	0	0	0
SP59761	50	73	26	71	35	0	3	31	66	10
SP66960	12	113	27	18	15	56	4	76	53	0
SP61453	20	6	27	49	31	22	4	70	29	9
SP63796	7	24	17	65	8	31	0	0	33	0
SP69155	4	11	11	31	7	0	0	53	9	2
SP59950	333	10	106	354	101	0	0	65	180	9
SP59938	290	15	105	72	10	0	0	30	0	4
SP64976	61	31	1	92	60	35	3	57	30	0
SP64296	446	52	295	66	61	0	0	79	0	2
SP65807	680	74	128	48	32	95	22	0	9	32
SP59803	40	76	54	92	30	131	7	0	130	12
SP66159	674	0	127	89	51	7	36	121	100	54
SP63356	16	71	56	54	0	59	10	33	73	3
SP68348	451	120	118	51	91	220	40	0	3	6
SP62450	26	0	20	18	13	13	2	77	22	2
SP67428	437	1	78	55	32	0	26	100	71	19
SP61713	374	0	252	1	26	2	4	80	0	9
SP68725	209	25	59	18	5	36	9	18	32	6
SP67609	938	15	191	59	57	0	37	13	137	60
SP62110	23	29	55	133	81	0	5	0	204	2
SP64546	272	20	141	42	0	0	1	80	0	12
SP63546	38	9	9	167	43	0	5	81	49	25
SP60322	201	5	48	27	21	99	1	0	0	0
SP60243	205	6	204	23	15	0	0	36	23	0
SP63966	20	109	26	61	87	0	4	100	114	0
SP60362	11	65	9	47	20	0	2	95	0	8
SP69077	678	25	540	102	46	0	4	15	17	0
SP67346	81	42	32	208	64	135	0	0	92	0
SP66687	18	134	6	88	62	0	1	102	34	0
SP63716	16	58	13	65	9	0	1	81	5	0
SP65376	664	28	443	94	55	0	0	46	0	0
SP61343	6	48	14	84	35	51	4	0	30	1
SP60001	640	6	73	84	40	84	11	38	47	1
SP59860	68	56	55	101	68	44	4	10	193	2
SP60610	6	22	15	49	17	0	0	105	0	0
SP64036	269	104	290	34	13	28	13	0	22	17
SP60842	175	31	120	100	34	82	10	19	0	6
CPCT02020307T	18	125	20	106	37	0	69	73	51	25
CPCT02020333T	578	19	223	115	31	75	115	43	28	65
CPCT02080024T	74	83	7	79	24	83	86	32	82	52
CPCT02030259TII	272	72	152	114	59	0	84	47	0	47
CPCT02040038T	677	67	162	0	36	61	100	18	51	14
CPCT02030250T	24	36	9	65	51	175	79	0	182	37
CPCT02050058T	93	85	77	83	317	12	150	63	136	35
CPCT02020393T	28	202	75	21	58	204	91	0	41	21
CPCT02030280T	712	268	173	169	136	58	99	83	45	30
CPCT02030278T	990	69	80	22	51	143	46	51	0	59
CPCT02100030T	150	121	19	178	48	186	103	0	20	86
CPCT02060056T	211	26	82	19	30	96	91	164	10	21
CPCT02030296T	606	35	120	0	22	142	127	25	50	50
CPCT02060046T	5	109	11	28	0	0	39	43	18	27
CPCT02130056T	58	113	26	4	134	187	66	0	64	39
CPCT02180051T	14	73	32	6	21	119	82	41	17	28
CPCT02070434T	65	7	96	205	49	245	34	0	51	53
DRUP01210006T	647	51	66	18	24	0	63	0	0	525
CPCT02020659T	154	90	31	0	23	10	94	68	21	8
CPCT02080191T	927	37	137	75	116	163	219	45	7	76
CPCT02330084T	9	99	12	25	24	83	39	25	58	32
CPCT02360009T	53	382	0	75	440	0	96	95	95	155
CPCT02060196T	21	29	18	47	20	2	70	25	37	0
CPCT02290028T	1	119	32	9	71	101	126	0	109	11
CPCT02030455T	295	188	179	6	36	121	98	0	41	57
CPCT02080198T	0	36	14	9	9	30	103	47	6	11
CPCT02010679T	8	11	16	8	13	0	109	48	3	0
CPCT02100152T	445	11	239	219	55	262	124	0	0	24
CPCT02070465T	860	21	590	65	87	0	83	127	44	82
CPCT02040224T	226	37	142	92	83	0	78	99	109	53
DRUP01060007T	3	27	12	0	11	19	133	73	6	7
CPCT02040223T	3	83	41	56	59	92	111	0	102	9
CPCT02270023T	363	135	92	0	72	67	75	179	68	44
CPCT02220079T	41	193	24	109	11	0	42	282	0	22
CPCT02230082T	146	0	85	64	36	71	105	61	8	8
CPCT02090043T	13	85	11	0	16	0	53	142	1	10
CPCT02130051T	171	24	209	40	37	56	339	47	3	0
CPCT02030259TIII	236	47	146	89	56	0	66	78	0	46
DRUP01020026T	8	296	77	158	57	64	254	63	34	5
CPCT02210046T	26	30	37	79	36	0	141	86	35	25
CPCT02120120T	0	62	25	65	70	0	78	0	5	28
WIDE01010205T	230	109	109	144	51	135	67	0	47	51
CPCT02340080T	8	38	19	35	12	0	119	95	0	2
WIDE01010216T	21	180	1	9	36	0	34	338	0	34
CPCT02130087T	46	67	77	81	126	215	170	0	91	5
WIDE01010264T	3	57	9	62	66	21	27	32	26	46
CPCT02130085T	1	534	27	9	46	266	102	0	28	17
WIDE01010292T	1	14	0	0	49	0	20	13	9	42
WIDE01010277T	0	222	0	4	77	44	21	0	64	22
CPCT02120118T	9	44	30	0	15	0	87	21	53	19
WIDE01010301T	137	41	50	39	23	49	56	0	63	33
CPCT02220045T	1234	94	449	358	90	0	127	94	0	44
CPCT02130093T	15	106	25	0	6	86	79	82	0	17
CPCT02030482T	60	43	26	50	124	0	63	191	111	70
CPCT02030477T	7	14	12	41	21	0	67	10	21	14
CPCT02370026T	4	19	15	58	9	0	10	13	41	11
WIDE01010385T	75	41	32	185	37	204	46	0	0	45
WIDE01010397T	8	100	15	16	7	3	32	64	59	45
WIDE01010414T	211	0	165	94	77	88	28	106	0	42
WIDE01010420T	1477	110	527	714	237	233	96	0	92	78
CPCT02270031T	3	66	27	22	0	28	132	0	45	18
CPCT02120132T	15	66	17	15	0	14	144	101	21	0
DRUP01010084T	64	17	89	64	94	148	114	149	132	28
CPCT02020741T	28	47	27	154	47	34	118	52	59	57
CPCT02020740T	490	160	302	43	78	0	241	17	51	19
CPCT02030492T	89	180	64	182	353	39	113	300	63	48
CPCT02070349T	0	138	108	0	83	322	104	73	16	0
CPCT02070348T	8	93	33	119	17	139	215	0	91	10
CPCT02060226T	44	85	39	73	258	45	103	85	109	63
CPCT02230111T	5	46	48	45	34	84	123	0	101	0
CPCT02080236T	6	158	23	82	38	165	53	9	58	16
CPCT02030498T	0	0	29	161	65	66	84	61	8	15
DRUP01050029T	7	103	6	42	55	112	47	0	0	24
CPCT02030505T	291	34	114	93	27	0	103	10	24	32
CPCT02120149T	4	5	30	54	87	0	94	167	62	15
CPCT02070358T	10	83	17	73	22	140	121	0	0	0
CPCT02060168T	2	110	29	28	2	0	48	104	5	20
CPCT02030509T	354	26	42	65	4	41	66	0	52	15
CPCT02210066T	671	4	54	0	33	98	65	29	56	51
CPCT02030495T	8	18	26	13	26	0	82	113	36	12
CPCT02060251T	0	0	4	29	15	0	33	25	10	9
CPCT02380049T	12	45	0	0	12	121	56	40	12	27
CPCT02300049T	2	54	35	40	5	0	79	15	29	18
CPCT02140079T	0	39	22	0	5	68	116	0	32	0
CPCT02110074T	4	163	27	25	73	79	58	0	138	33
CPCT02210065T	56	211	0	277	367	0	76	123	0	14
CPCT02120153T	48	68	39	95	73	90	73	11	137	6
CPCT02110078T	45	78	55	211	141	0	116	111	66	34
CPCT02030517T	7	231	24	40	74	0	150	55	68	113
CPCT02020466T	272	73	162	50	62	156	122	0	31	19
CPCT02070397T	0	20	29	53	7	0	98	94	5	2
CPCT02050203T	847	126	156	115	30	0	135	0	56	25
CPCT02020572T	335	190	236	32	2	280	248	0	4	4
CPCT02060142T	392	25	143	45	25	14	95	103	0	33
CPCT02230050T	886	56	156	272	173	65	102	0	135	88
CPCT02070222T	6	8	41	38	12	0	97	27	47	13
CPCT02010646T	2	122	36	0	265	33	103	99	17	12
CPCT02070418T	20	66	9	27	33	95	22	94	6	28
CPCT02080160T	879	143	176	39	39	0	204	124	70	64
CPCT02100112T	27	48	65	24	24	0	212	0	144	21
CPCT02100119T	78	166	35	140	172	109	75	0	118	48
CPCT02340032T	7	265	0	0	103	158	55	44	12	35
CPCT02020513T	9	173	0	25	0	0	39	39	18	22
CPCT02180025T	132	45	40	343	204	89	29	0	93	34
CPCT02120022T	12	27	27	70	29	77	26	75	32	17
CPCT02020516T	20	312	2	103	43	206	67	23	3	14
CPCT02060089T	0	160	19	0	129	36	28	85	39	16
CPCT02090018T	9	65	20	101	51	1	31	185	28	17
CPCT02060094T	6	34	26	13	20	0	32	143	0	31
CPCT02120028T	38	131	26	61	112	0	76	71	50	26
CPCT02090019T	744	35	289	53	52	126	77	89	1	95
CPCT02060105T	297	13	140	91	40	0	98	43	14	40
CPCT02020544T	533	0	47	19	24	173	65	0	28	37
CPCT02060110T	1	10	9	8	7	43	30	0	5	17
CPCT02030355T	24	25	0	0	14	165	19	66	0	18
CPCT02040127T	22	107	36	165	85	0	70	104	74	40
CPCT02070190T	15	140	8	21	173	82	57	0	68	15
CPCT02090020T	3	74	0	14	0	0	50	40	5	2
DRUP01020004T	1	114	4	2	0	0	54	122	5	5
CPCT02060120T	285	176	129	110	765	0	89	66	0	53
CPCT02070210T	35	292	13	81	512	0	173	213	0	83
CPCT02040144T	622	297	107	264	154	179	184	0	76	89
CPCT02040143T	14	72	24	78	49	0	87	65	6	22
CPCT02020593T	54	319	10	81	99	0	77	181	115	38
CPCT02180005T	20	296	1	36	97	190	78	0	0	30
CPCT02030299T	338	0	307	3	43	300	63	10	0	47
CPCT02020420T	1	120	35	14	6	57	70	11	27	47
CPCT02030303T	406	18	268	79	18	0	69	101	11	16
CPCT02070058T	372	43	350	0	39	77	68	32	66	22
CPCT02040050T	227	34	56	38	12	92	37	28	0	24
CPCT02020434T	41	135	20	129	51	133	54	0	69	28
CPCT02220006T	0	185	0	81	22	555	25	0	0	5
DRUP01140003T	0	156	22	27	0	0	31	95	18	15
CPCT02020459T	302	0	134	50	23	35	90	14	73	18
CPCT02330021T	7	104	10	0	81	0	26	194	8	21
CPCT02110016T	24	9	0	45	5	0	25	11	20	22
CPCT02330023T	24	50	19	28	10	74	31	0	28	0
CPCT02040095T	37	96	0	46	134	172	46	0	140	45
CPCT02160017T	785	109	198	148	90	234	125	0	64	111
CPCT02080093T	5	148	13	25	45	0	28	0	38	31
CPCT02060088T	2	24	0	20	14	0	15	71	0	16
CPCT02290021T	142	71	28	0	109	150	113	0	116	14
CPCT02340042T	23	233	31	90	99	0	98	141	73	17
CPCT02040192T	277	56	57	107	39	0	72	0	31	52
CPCT02300026T	33	144	29	195	36	204	120	0	0	40
CPCT02450007T	766	139	89	60	48	0	74	60	64	41
CPCT02170020T	459	0	74	163	57	0	113	45	46	31
CPCT02030440T	45	91	18	168	72	116	113	0	75	16
CPCT02190003T	1090	211	115	0	339	220	70	28	12	17
WIDE01010536T	6	67	6	9	1	0	24	41	0	15
WIDE01010554T	9	39	14	29	4	0	23	91	29	38
