Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP101536	6.76E-01	1.28E+00	7.83E-01	1.74E+00	5.27E-01	2.80E+00	2.38E-01	3.00E+00	2.65E+00	7.86E-01
SP101576	1.57E+00	1.80E+00	1.72E+00	3.19E+00	1.28E+00	4.00E+00	3.32E-01	3.96E+00	2.49E+00	9.86E-01
SP102015	8.12E+00	3.48E-01	6.79E+00	4.59E+00	1.10E+00	6.23E+00	2.69E-01	2.93E+00	1.81E+00	6.43E-01
SP102168	6.33E-01	1.43E+00	9.98E-01	2.14E+00	6.14E-01	2.78E+00	0.00E+00	3.30E+00	2.45E+00	5.66E-01
SP101716	1.87E+00	2.82E+00	1.78E+00	3.20E+00	1.82E+00	4.76E+00	1.79E-01	5.28E+00	3.41E+00	1.16E+00
SP101592	1.08E+00	1.44E+00	1.04E+00	2.61E+00	8.58E-01	3.10E+00	4.13E-01	3.43E+00	2.22E+00	6.15E-01
SP101658	3.61E-01	7.88E-01	5.10E-01	1.17E+00	5.31E-01	1.64E+00	0.00E+00	1.62E+00	8.38E-01	1.32E-01
SP102045	1.70E+01	1.51E+00	1.80E+01	4.84E+00	1.36E+00	7.94E+00	7.50E-01	4.18E+00	3.90E+00	1.51E+00
SP101552	1.27E+01	8.68E-01	1.20E+01	4.64E+00	1.36E+00	7.57E+00	2.01E-01	2.28E+00	2.30E+00	1.14E+00
SP101519	1.34E+00	1.24E+00	1.62E+00	1.87E+00	5.10E-01	2.99E+00	0.00E+00	2.48E+00	1.93E+00	6.38E-01
SP101690	2.15E+00	1.53E+00	2.15E+00	3.17E+00	1.20E+00	5.44E+00	0.00E+00	3.96E+00	4.20E+00	1.09E+00
SP102123	9.11E-01	1.71E+00	1.19E+00	1.99E+00	8.39E-01	3.08E+00	2.27E-01	3.35E+00	2.63E+00	4.07E-01
SP101662	4.69E+00	1.07E+00	4.83E+00	2.48E+00	8.31E-01	3.04E+00	2.42E-01	2.13E+00	1.87E+00	7.26E-01
SP101600	3.83E-01	1.25E+00	6.85E-01	1.31E+00	5.58E-01	1.91E+00	0.00E+00	1.90E+00	1.50E+00	7.10E-01
SP101544	1.11E+00	1.82E+00	8.22E-01	3.00E+00	1.10E+00	4.30E+00	2.99E-01	3.85E+00	2.40E+00	7.66E-01
SP102133	9.16E-01	4.08E+01	1.43E+00	1.94E+00	4.26E+01	0.00E+00	7.55E-01	1.82E+00	0.00E+00	5.90E+00
SP101881	6.58E+00	6.03E-01	6.27E+00	3.20E+00	9.81E-01	4.59E+00	2.27E-01	3.03E+00	2.12E+00	8.45E-01
SP102035	1.05E+01	1.40E+00	1.02E+01	1.91E+00	9.90E-01	3.63E+00	0.00E+00	2.96E+00	2.37E+00	8.80E-01
SP101642	1.17E+01	2.00E+00	1.12E+01	4.22E+00	1.80E+00	7.05E+00	4.42E-01	3.08E+00	3.57E+00	1.63E+00
SP101596	8.55E-01	1.87E+00	8.79E-01	2.62E+00	9.97E-01	3.61E+00	0.00E+00	4.24E+00	3.33E+00	7.26E-01
SP101670	1.03E+01	1.56E+00	1.04E+01	4.55E+00	1.08E+00	6.78E+00	3.64E-01	3.09E+00	2.24E+00	1.21E+00
SP101674	4.44E+00	5.91E-01	4.12E+00	1.87E+00	2.65E-01	2.34E+00	3.33E-01	1.52E+00	1.48E+00	9.94E-01
SP101572	4.91E-01	1.26E+00	6.25E-01	1.30E+00	6.43E-01	1.93E+00	0.00E+00	2.32E+00	1.48E+00	2.23E-02
SP101678	7.56E+00	1.63E+00	6.87E+00	3.93E+00	8.89E-01	5.69E+00	2.25E-01	4.28E+00	2.09E+00	7.30E-01
SP101740	2.29E+01	1.63E+00	2.17E+01	4.31E+00	1.47E+00	7.56E+00	5.50E-01	3.23E+00	2.92E+00	1.07E+00
SP101700	6.28E+00	1.33E+00	5.62E+00	1.91E+00	8.54E-01	3.00E+00	1.81E-01	2.23E+00	1.70E+00	5.08E-01
SP101891	9.50E+00	5.27E-01	8.63E+00	3.53E+00	1.34E+00	5.11E+00	2.66E-01	1.54E+00	3.13E+00	1.17E+00
SP102143	9.29E+00	1.23E+00	9.29E+00	2.73E+00	7.81E-01	3.50E+00	3.90E-01	2.34E+00	1.88E+00	7.30E-01
SP102113	4.94E+00	8.55E-01	4.74E+00	2.02E+00	2.84E-01	2.87E+00	3.35E-01	2.12E+00	1.55E+00	8.68E-01
SP101521	9.79E-01	1.68E+00	8.67E-01	2.31E+00	1.43E+00	3.47E+00	2.23E-01	3.23E+00	2.31E+00	7.27E-01
SP101526	2.25E+00	1.50E+00	1.90E+00	3.16E+00	1.14E+00	4.52E+00	3.50E-01	3.33E+00	3.19E+00	3.22E-01
SP101540	9.27E-01	2.44E+00	9.91E-01	1.95E+00	1.08E+00	3.43E+00	2.34E-01	4.89E+00	2.98E+00	9.58E-01
SP101604	3.66E+00	9.76E-01	3.56E+00	2.47E+00	7.68E-01	3.66E+00	1.78E-01	3.52E+00	2.46E+00	8.56E-02
SP101548	5.30E+00	1.01E+00	5.46E+00	2.69E+00	7.79E-01	3.31E+00	0.00E+00	2.93E+00	2.20E+00	8.16E-01
SP101523	6.60E+00	9.70E-01	6.51E+00	2.19E+00	8.25E-01	3.56E+00	2.91E-01	2.60E+00	1.26E+00	6.35E-01
SP102090	8.38E-01	1.34E+00	7.74E-01	2.72E+00	1.14E+00	3.48E+00	2.12E-01	3.14E+00	2.65E+00	9.59E-01
SP101795	7.31E+00	1.18E+00	6.54E+00	2.49E+00	6.67E-01	4.00E+00	0.00E+00	3.46E+00	1.96E+00	3.88E-01
SP102187	4.07E+00	1.24E+00	3.75E+00	3.15E+00	1.08E+00	4.01E+00	2.95E-01	2.00E+00	1.05E+00	9.92E-01
SP101515	4.04E+00	6.46E-01	3.51E+00	2.04E+00	5.57E-01	2.56E+00	1.97E-01	1.97E+00	1.95E+00	4.42E-01
SP101931	5.60E+00	1.60E+00	5.33E+00	3.61E+00	1.64E+00	5.34E+00	4.19E-01	3.33E+00	3.08E+00	5.81E-01
SP101610	5.54E+00	9.11E-01	4.84E+00	1.79E+00	6.32E-01	2.68E+00	3.59E-01	2.05E+00	1.44E+00	2.03E-01
SP61703	1.55E+00	2.91E+00	1.83E+00	2.85E+00	1.11E+00	4.54E+00	1.78E-01	5.86E+00	4.45E+00	1.23E+00
SP59707	0.00E+00	1.65E+00	6.86E-01	1.43E+00	5.10E-01	2.20E+00	2.22E-01	3.77E+00	2.37E+00	6.92E-01
SP68659	5.24E+00	1.09E+00	4.51E+00	1.50E+00	2.54E-01	2.03E+00	0.00E+00	2.24E+00	1.76E+00	4.85E-01
SP62616	1.30E+01	1.43E+00	1.39E+01	4.08E+00	1.75E+00	6.41E+00	4.18E-01	3.45E+00	2.28E+00	3.26E-01
SP59761	1.40E+00	1.38E+00	1.22E+00	2.07E+00	1.07E+00	2.65E+00	2.20E-01	2.62E+00	2.20E+00	7.72E-01
SP66960	8.36E-01	1.72E+00	1.09E+00	2.33E+00	9.08E-01	3.62E+00	2.42E-01	3.68E+00	2.50E+00	5.16E-01
SP61453	1.05E+00	1.08E+00	1.04E+00	1.98E+00	8.34E-01	2.77E+00	2.75E-01	2.65E+00	2.05E+00	1.05E+00
SP63796	7.28E-01	8.93E-01	8.50E-01	1.74E+00	6.22E-01	2.52E+00	0.00E+00	1.89E+00	1.76E+00	3.61E-01
SP69155	4.85E-01	1.00E+00	5.86E-01	1.46E+00	5.00E-01	1.98E+00	0.00E+00	2.24E+00	1.18E+00	2.99E-01
SP59950	5.23E+00	1.53E+00	5.32E+00	6.54E+00	2.03E+00	9.08E+00	0.00E+00	4.89E+00	4.91E+00	1.04E+00
SP59938	4.83E+00	9.15E-01	4.64E+00	2.39E+00	5.70E-01	3.05E+00	1.95E-01	2.01E+00	1.16E+00	4.89E-01
SP64976	1.15E+00	1.42E+00	7.53E-01	2.82E+00	1.10E+00	4.60E+00	1.95E-01	3.53E+00	2.70E+00	2.92E-01
SP64296	9.77E+00	1.91E+00	9.11E+00	2.37E+00	1.41E+00	4.75E+00	0.00E+00	4.06E+00	2.84E+00	1.28E+00
SP65807	1.04E+01	1.51E+00	1.08E+01	2.85E+00	1.16E+00	4.24E+00	5.70E-01	2.52E+00	1.69E+00	1.93E+00
SP59803	1.87E+00	2.00E+00	1.78E+00	3.48E+00	1.14E+00	4.62E+00	3.57E-01	4.27E+00	3.58E+00	1.22E+00
SP66159	8.89E+00	1.18E+00	9.01E+00	3.70E+00	1.10E+00	4.64E+00	8.76E-01	3.91E+00	3.75E+00	2.07E+00
SP63356	1.03E+00	1.64E+00	1.44E+00	2.03E+00	3.69E-01	3.29E+00	3.45E-01	3.32E+00	2.97E+00	1.15E+00
SP68348	7.05E+00	2.22E+00	7.70E+00	3.91E+00	1.69E+00	5.13E+00	8.59E-01	4.54E+00	2.05E+00	1.50E+00
SP62450	8.87E-01	9.03E-01	8.95E-01	1.60E+00	4.95E-01	2.23E+00	0.00E+00	2.22E+00	1.97E+00	2.99E-01
SP67428	6.49E+00	8.90E-01	6.64E+00	2.19E+00	9.24E-01	3.43E+00	7.07E-01	3.72E+00	3.09E+00	1.10E+00
SP61713	7.95E+00	1.19E+00	7.53E+00	1.41E+00	8.55E-01	3.40E+00	1.96E-01	3.47E+00	2.29E+00	1.42E+00
SP68725	3.38E+00	1.18E+00	3.25E+00	1.66E+00	5.39E-01	2.27E+00	4.07E-01	2.22E+00	1.76E+00	6.62E-01
SP67609	1.27E+01	7.28E-01	1.35E+01	3.55E+00	1.36E+00	6.55E+00	8.55E-01	3.85E+00	3.89E+00	1.86E+00
SP62110	1.27E+00	1.75E+00	1.52E+00	3.42E+00	1.51E+00	4.92E+00	3.18E-01	4.18E+00	4.11E+00	9.00E-01
SP64546	5.34E+00	1.22E+00	5.04E+00	2.11E+00	2.28E-01	2.97E+00	2.55E-01	2.96E+00	9.83E-01	7.33E-01
SP63546	1.06E+00	1.19E+00	7.65E-01	3.12E+00	9.74E-01	4.29E+00	3.01E-01	3.15E+00	2.61E+00	8.97E-01
SP60322	3.36E+00	6.79E-01	3.25E+00	2.07E+00	6.76E-01	2.76E+00	1.74E-01	1.53E+00	1.42E+00	3.06E-01
SP60243	5.50E+00	5.10E-01	5.01E+00	1.29E+00	5.67E-01	2.15E+00	2.11E-01	1.91E+00	1.62E+00	2.29E-01
SP63966	1.11E+00	2.28E+00	1.17E+00	2.96E+00	1.51E+00	3.93E+00	0.00E+00	5.05E+00	4.04E+00	4.95E-01
SP60362	7.02E-01	2.08E+00	6.49E-01	1.76E+00	8.08E-01	2.59E+00	1.90E-01	3.98E+00	2.18E+00	1.04E+00
SP69077	1.49E+01	8.66E-01	1.37E+01	3.16E+00	1.23E+00	5.81E+00	4.03E-01	3.32E+00	2.96E+00	1.15E+00
SP67346	1.88E+00	1.57E+00	1.82E+00	5.30E+00	1.54E+00	7.29E+00	0.00E+00	4.84E+00	4.24E+00	6.36E-01
SP66687	7.72E-01	2.36E+00	6.68E-01	2.48E+00	1.36E+00	3.32E+00	2.24E-01	4.25E+00	2.82E+00	5.15E-01
SP63716	7.17E-01	1.90E+00	6.87E-01	1.71E+00	6.05E-01	2.20E+00	1.86E-01	3.15E+00	1.67E+00	2.45E-01
SP65376	1.40E+01	1.38E+00	1.28E+01	3.24E+00	1.18E+00	5.06E+00	3.15E-01	3.10E+00	2.28E+00	8.66E-01
SP61343	5.39E-01	1.52E+00	9.17E-01	2.38E+00	1.02E+00	3.16E+00	2.23E-01	3.36E+00	1.99E+00	5.95E-01
SP60001	8.34E+00	1.25E+00	9.01E+00	3.68E+00	1.22E+00	5.07E+00	3.50E-01	2.62E+00	2.97E+00	1.02E+00
SP59860	1.78E+00	1.81E+00	1.71E+00	3.35E+00	1.42E+00	4.85E+00	2.44E-01	5.75E+00	4.89E+00	7.44E-01
SP60610	4.82E-01	1.66E+00	7.31E-01	1.69E+00	7.12E-01	2.57E+00	1.39E-01	2.93E+00	1.93E+00	6.43E-01
SP64036	7.98E+00	2.12E+00	6.84E+00	2.07E+00	9.51E-01	2.94E+00	4.61E-01	2.83E+00	1.69E+00	8.76E-01
SP60842	4.16E+00	1.19E+00	3.91E+00	3.21E+00	9.65E-01	3.55E+00	4.77E-01	2.23E+00	1.39E+00	8.82E-01
CPCT02020307T	8.65E-01	1.84E+00	1.02E+00	2.14E+00	1.22E+00	2.93E+00	1.29E+00	3.32E+00	2.40E+00	1.39E+00
CPCT02020333T	9.10E+00	1.46E+00	8.70E+00	3.42E+00	9.18E-01	4.75E+00	1.93E+00	3.73E+00	2.28E+00	2.34E+00
CPCT02080024T	1.23E+00	2.24E+00	9.83E-01	2.94E+00	1.07E+00	4.05E+00	1.30E+00	4.38E+00	3.60E+00	1.66E+00
CPCT02030259TII	5.05E+00	1.79E+00	4.64E+00	2.89E+00	1.30E+00	4.32E+00	1.46E+00	3.33E+00	2.08E+00	1.51E+00
CPCT02040038T	1.09E+01	1.90E+00	1.10E+01	2.24E+00	1.24E+00	3.65E+00	1.49E+00	3.73E+00	2.77E+00	1.20E+00
CPCT02030250T	1.06E+00	2.01E+00	1.25E+00	3.66E+00	1.26E+00	5.55E+00	1.48E+00	5.69E+00	4.40E+00	2.44E+00
CPCT02050058T	2.15E+00	2.77E+00	2.17E+00	3.47E+00	3.32E+00	4.32E+00	1.81E+00	4.24E+00	3.38E+00	1.99E+00
CPCT02020393T	1.57E+00	2.24E+00	1.75E+00	2.60E+00	1.49E+00	3.96E+00	1.78E+00	3.74E+00	3.10E+00	1.64E+00
CPCT02030280T	1.02E+01	3.68E+00	9.95E+00	4.43E+00	2.21E+00	6.94E+00	1.49E+00	6.98E+00	3.60E+00	2.31E+00
CPCT02030278T	1.19E+01	2.40E+00	1.29E+01	3.40E+00	1.54E+00	6.07E+00	1.19E+00	4.35E+00	2.67E+00	2.39E+00
CPCT02100030T	2.18E+00	2.33E+00	2.09E+00	4.32E+00	1.45E+00	6.06E+00	1.60E+00	4.37E+00	3.01E+00	2.58E+00
CPCT02060056T	3.57E+00	2.38E+00	3.11E+00	2.36E+00	9.43E-01	4.60E+00	1.44E+00	4.84E+00	2.96E+00	1.45E+00
CPCT02030296T	7.78E+00	1.97E+00	8.26E+00	1.89E+00	9.03E-01	5.70E+00	1.92E+00	4.92E+00	3.66E+00	2.67E+00
CPCT02060046T	4.29E-01	1.38E+00	7.06E-01	1.11E+00	3.61E-01	1.91E+00	7.60E-01	2.41E+00	1.38E+00	1.08E+00
CPCT02130056T	1.55E+00	2.18E+00	1.46E+00	2.58E+00	1.74E+00	5.12E+00	1.32E+00	5.29E+00	3.35E+00	1.94E+00
CPCT02180051T	1.01E+00	1.72E+00	1.16E+00	1.84E+00	8.49E-01	2.96E+00	1.22E+00	3.41E+00	1.75E+00	1.49E+00
CPCT02070434T	2.04E+00	1.30E+00	1.97E+00	5.44E+00	1.32E+00	7.20E+00	1.10E+00	4.74E+00	3.92E+00	2.05E+00
DRUP01210006T	8.65E+00	1.95E+00	9.25E+00	3.34E+00	1.46E+00	4.95E+00	1.30E+00	2.81E+00	1.55E+00	4.39E+00
CPCT02020659T	2.41E+00	1.47E+00	2.37E+00	7.28E-01	7.99E-01	2.06E+00	1.24E+00	2.95E+00	1.79E+00	7.88E-01
CPCT02080191T	1.26E+01	2.08E+00	1.31E+01	4.21E+00	1.95E+00	8.00E+00	2.86E+00	4.87E+00	3.71E+00	2.63E+00
CPCT02330084T	7.49E-01	1.66E+00	1.01E+00	1.74E+00	8.75E-01	2.48E+00	8.15E-01	3.16E+00	1.95E+00	1.36E+00
CPCT02360009T	1.26E+00	4.07E+00	4.82E-01	4.18E+00	3.95E+00	5.00E+00	1.20E+00	6.34E+00	4.23E+00	3.48E+00
CPCT02060196T	8.12E-01	1.11E+00	1.10E+00	1.63E+00	7.25E-01	2.22E+00	1.00E+00	2.59E+00	1.81E+00	5.17E-01
CPCT02290028T	7.93E-01	2.19E+00	1.41E+00	1.85E+00	1.32E+00	3.34E+00	1.72E+00	3.88E+00	3.08E+00	1.26E+00
CPCT02030455T	6.17E+00	2.26E+00	5.60E+00	1.84E+00	1.31E+00	3.73E+00	1.71E+00	3.91E+00	2.42E+00	2.08E+00
CPCT02080198T	1.64E-01	9.18E-01	8.55E-01	1.06E+00	5.30E-01	2.15E+00	1.36E+00	2.40E+00	1.38E+00	9.89E-01
CPCT02010679T	4.21E-01	1.00E+00	9.87E-01	9.69E-01	4.53E-01	1.36E+00	1.27E+00	1.60E+00	9.53E-01	6.66E-01
CPCT02100152T	8.17E+00	5.85E-01	7.55E+00	4.83E+00	1.56E+00	7.43E+00	2.23E+00	5.21E+00	3.11E+00	2.09E+00
CPCT02070465T	1.66E+01	2.16E+00	1.51E+01	4.12E+00	1.88E+00	6.57E+00	1.65E+00	4.49E+00	2.58E+00	2.22E+00
CPCT02040224T	4.81E+00	2.20E+00	4.39E+00	3.27E+00	1.45E+00	4.57E+00	1.39E+00	4.57E+00	3.70E+00	1.63E+00
DRUP01060007T	4.31E-01	1.21E+00	9.47E-01	7.18E-01	4.93E-01	2.19E+00	1.47E+00	2.35E+00	1.62E+00	1.15E+00
CPCT02040223T	8.49E-01	1.92E+00	1.22E+00	2.81E+00	1.34E+00	4.36E+00	1.58E+00	3.85E+00	3.23E+00	1.23E+00
CPCT02270023T	5.29E+00	3.88E+00	5.01E+00	1.98E+00	1.65E+00	6.07E+00	1.38E+00	7.46E+00	4.85E+00	2.20E+00
CPCT02220079T	1.29E+00	4.52E+00	1.44E+00	3.43E+00	1.15E+00	6.11E+00	8.82E-01	7.31E+00	3.03E+00	1.80E+00
CPCT02230082T	3.30E+00	1.06E+00	2.97E+00	2.61E+00	9.48E-01	3.91E+00	1.59E+00	3.36E+00	1.66E+00	1.24E+00
CPCT02090043T	6.44E-01	2.18E+00	8.47E-01	8.59E-01	8.34E-01	3.07E+00	1.02E+00	3.69E+00	2.10E+00	9.56E-01
CPCT02130051T	4.99E+00	1.66E+00	4.63E+00	2.39E+00	9.17E-01	4.41E+00	2.86E+00	3.53E+00	1.57E+00	8.04E-01
CPCT02030259TIII	4.49E+00	1.62E+00	4.42E+00	2.53E+00	1.10E+00	3.72E+00	1.29E+00	2.86E+00	2.03E+00	1.77E+00
DRUP01020026T	1.36E+00	3.11E+00	2.03E+00	3.51E+00	1.51E+00	4.61E+00	2.65E+00	5.23E+00	2.13E+00	1.64E+00
CPCT02210046T	9.45E-01	1.71E+00	1.69E+00	2.39E+00	1.09E+00	3.48E+00	1.75E+00	3.38E+00	1.98E+00	1.33E+00
CPCT02120120T	3.57E-01	1.25E+00	1.03E+00	1.58E+00	1.24E+00	2.28E+00	1.53E+00	1.81E+00	7.31E-01	1.82E+00
WIDE01010205T	4.86E+00	2.17E+00	4.67E+00	3.57E+00	1.28E+00	5.01E+00	1.42E+00	3.92E+00	2.47E+00	2.00E+00
CPCT02340080T	6.94E-01	1.56E+00	1.10E+00	1.76E+00	7.36E-01	2.85E+00	1.41E+00	3.02E+00	1.73E+00	1.05E+00
WIDE01010216T	8.55E-01	5.12E+00	7.52E-01	2.26E+00	1.59E+00	4.78E+00	9.20E-01	7.83E+00	3.28E+00	2.93E+00
CPCT02130087T	1.69E+00	2.01E+00	1.93E+00	3.59E+00	1.73E+00	4.43E+00	1.86E+00	4.24E+00	3.37E+00	1.39E+00
WIDE01010264T	4.30E-01	1.66E+00	8.02E-01	2.00E+00	1.37E+00	2.70E+00	7.87E-01	2.81E+00	1.82E+00	1.64E+00
CPCT02130085T	6.78E-01	3.22E+00	1.37E+00	2.96E+00	1.84E+00	4.83E+00	1.74E+00	5.58E+00	3.06E+00	1.93E+00
WIDE01010292T	2.63E-01	7.98E-01	2.43E-02	2.62E-01	7.93E-01	1.02E+00	6.05E-01	1.35E+00	9.63E-01	1.22E+00
WIDE01010277T	1.13E-01	1.78E+00	3.03E-01	1.34E+00	1.49E+00	2.62E+00	6.39E-01	2.75E+00	1.94E+00	1.19E+00
CPCT02120118T	8.03E-01	1.14E+00	1.03E+00	1.41E-02	6.51E-01	1.83E+00	1.28E+00	2.12E+00	1.75E+00	1.11E+00
WIDE01010301T	2.72E+00	1.36E+00	2.43E+00	2.00E+00	9.28E-01	3.35E+00	1.10E+00	2.45E+00	2.33E+00	1.51E+00
CPCT02220045T	1.99E+01	2.45E+00	2.01E+01	6.94E+00	2.18E+00	9.76E+00	2.33E+00	5.55E+00	2.89E+00	2.44E+00
CPCT02130093T	8.12E-01	2.44E+00	1.16E+00	1.53E+00	7.46E-01	4.10E+00	1.35E+00	4.39E+00	1.65E+00	1.72E+00
CPCT02030482T	1.50E+00	2.47E+00	1.40E+00	2.61E+00	1.80E+00	4.14E+00	1.38E+00	5.40E+00	3.90E+00	2.46E+00
CPCT02030477T	5.51E-01	7.99E-01	7.33E-01	1.40E+00	7.65E-01	1.56E+00	9.94E-01	1.74E+00	1.38E+00	9.48E-01
CPCT02370026T	5.30E-01	9.68E-01	8.13E-01	1.50E+00	5.93E-01	2.15E+00	3.64E-01	1.98E+00	1.90E+00	6.55E-01
WIDE01010385T	1.76E+00	1.82E+00	1.72E+00	4.76E+00	1.22E+00	5.88E+00	1.13E+00	3.68E+00	2.86E+00	1.85E+00
WIDE01010397T	6.67E-01	1.94E+00	8.12E-01	1.33E+00	6.52E-01	3.04E+00	9.13E-01	3.66E+00	2.50E+00	1.34E+00
WIDE01010414T	4.61E+00	1.22E+00	4.34E+00	3.28E+00	1.32E+00	5.15E+00	7.75E-01	3.87E+00	2.19E+00	1.50E+00
WIDE01010420T	2.30E+01	3.11E+00	2.33E+01	1.10E+01	3.60E+00	1.56E+01	1.68E+00	8.08E+00	5.63E+00	2.77E+00
CPCT02270031T	3.61E-01	1.13E+00	1.18E+00	1.16E+00	1.91E-01	2.30E+00	1.61E+00	2.39E+00	1.91E+00	1.30E+00
CPCT02120132T	8.70E-01	1.76E+00	1.36E+00	1.59E+00	3.71E-01	3.08E+00	1.61E+00	3.90E+00	2.01E+00	4.52E-01
DRUP01010084T	1.99E+00	1.64E+00	2.08E+00	3.45E+00	1.74E+00	5.43E+00	1.63E+00	4.75E+00	4.06E+00	2.01E+00
CPCT02020741T	1.16E+00	1.58E+00	1.27E+00	3.02E+00	1.08E+00	3.76E+00	1.71E+00	2.77E+00	2.51E+00	1.78E+00
CPCT02020740T	9.70E+00	2.09E+00	8.74E+00	2.90E+00	1.68E+00	4.38E+00	2.18E+00	2.90E+00	2.58E+00	1.53E+00
CPCT02030492T	2.06E+00	4.04E+00	2.53E+00	5.22E+00	3.22E+00	7.23E+00	1.78E+00	7.83E+00	4.90E+00	2.70E+00
CPCT02070349T	5.38E-01	3.57E+00	2.38E+00	3.97E+00	1.63E+00	8.49E+00	1.51E+00	8.73E+00	4.23E+00	1.86E+00
CPCT02070348T	8.03E-01	2.40E+00	1.67E+00	3.24E+00	1.03E+00	4.06E+00	2.04E+00	4.00E+00	3.79E+00	1.31E+00
