Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP101686	3	6	0	25	15	36	29	0	21	0	0	43	70	0	3
SP101532	232	6	181	0	30	68	19	0	6	52	0	15	0	29	4
SP101732	231	4	135	332	56	79	23	10	1	11	3	9	0	0	0
SP101528	22	0	14	27	37	103	11	0	0	53	15	0	0	8	0
SP101536	1	19	0	45	23	2	3	0	50	0	10	70	15	8	2
SP101576	57	14	33	0	59	106	42	4	22	0	16	21	111	6	12
SP102015	309	13	298	0	0	141	26	2	49	107	0	3	0	0	5
SP102168	0	25	21	35	47	39	6	0	7	0	24	44	0	12	2
SP101716	53	61	23	80	169	93	110	1	41	0	24	73	0	0	20
SP101592	26	9	20	4	69	84	19	6	0	17	51	22	0	0	1
SP101658	0	5	1	23	24	3	8	0	6	6	0	0	27	0	0
SP102045	944	19	236	536	48	36	22	18	75	0	45	4	0	0	14
SP101552	549	28	348	174	0	245	29	0	0	0	42	13	0	0	7
SP101519	53	132	34	0	50	41	2	0	37	18	0	15	0	20	6
SP101690	94	45	17	25	3	88	33	0	137	0	0	77	35	0	12
SP102123	15	30	32	0	92	58	22	1	34	0	0	51	0	0	2
SP101662	269	31	12	180	0	41	9	3	21	21	0	0	0	0	0
SP101600	2	78	7	0	22	12	6	0	44	27	0	0	0	0	10
SP101544	37	28	1	9	56	95	34	3	32	0	0	9	105	0	5
SP102133	0	17107	0	0	1427	0	1528	13	0	0	0	0	0	0	24
SP101881	286	24	165	0	0	56	29	3	103	81	0	0	0	1	7
SP102035	560	23	160	71	36	0	14	0	93	0	32	6	0	0	1
SP101642	620	116	288	0	0	159	71	6	72	0	83	54	0	0	21
SP101596	10	23	0	32	108	52	24	0	65	0	0	49	0	23	9
SP101670	523	80	184	130	3	122	17	6	135	0	0	0	0	0	11
SP101674	189	2	64	45	9	31	0	4	77	0	12	0	0	0	8
SP101572	5	16	9	0	45	14	10	0	22	20	2	23	0	0	0
SP101678	268	12	232	28	89	95	23	2	88	51	0	0	0	0	14
SP101740	1005	62	660	63	2	83	34	13	182	0	0	9	0	0	8
SP101700	209	15	200	23	38	50	13	0	0	0	1	23	0	26	4
SP101891	346	6	221	350	0	77	61	7	22	0	0	25	0	0	11
SP102143	493	32	121	83	0	29	7	7	131	0	0	0	0	0	1
SP102113	180	6	127	32	22	64	0	4	76	0	0	0	0	14	11
SP101521	0	33	0	78	93	34	54	1	31	0	0	16	0	0	9
SP101526	49	33	36	115	29	74	47	6	87	0	0	66	0	0	0
SP101540	0	34	15	59	167	8	27	1	8	0	33	49	0	0	3
SP101604	138	1	54	75	0	21	18	0	29	0	0	3	93	14	0
SP101548	340	0	66	0	47	66	11	0	0	29	8	38	0	0	13
SP101523	258	10	149	217	26	6	14	0	0	2	0	0	0	0	3
SP102090	16	30	4	0	2	86	36	1	37	3	0	53	77	23	8
SP101795	272	21	239	0	29	50	11	0	40	50	0	19	0	0	0
SP102187	158	0	73	103	43	118	25	5	36	0	0	0	0	0	23
SP101515	125	0	94	105	0	9	7	1	3	29	0	0	37	0	4
SP101931	256	60	123	96	15	109	71	5	31	49	26	53	0	0	0
SP101610	185	10	194	82	29	33	10	6	5	7	12	2	0	0	0
SP61703	27	26	68	0	176	83	17	2	24	0	11	54	0	74	0
SP59707	0	8	12	0	61	4	4	1	3	0	0	1	30	65	0
SP68659	174	12	176	0	44	16	1	0	38	0	3	3	0	14	0
SP62616	811	27	177	112	26	103	47	3	0	58	71	0	0	1	0
SP59761	43	42	29	0	61	63	31	3	0	0	0	51	0	35	7
SP66960	0	108	2	56	22	0	10	0	76	0	0	10	81	9	0
SP61453	17	0	25	0	27	39	24	2	6	0	13	17	43	52	2
SP63796	5	12	14	7	27	57	6	0	13	15	2	27	0	0	0
SP69155	2	8	5	8	11	19	5	0	15	0	0	1	49	2	3
SP59950	191	21	32	444	45	210	65	0	23	18	0	100	0	0	9
SP59938	250	10	109	22	23	62	7	0	0	33	0	0	0	4	6
SP64976	39	8	0	43	54	70	50	1	30	27	0	14	34	0	0
SP64296	353	47	257	179	43	39	47	0	0	13	0	0	0	23	0
SP65807	589	90	147	0	0	64	24	11	100	13	68	0	0	0	14
SP59803	35	99	44	0	0	75	16	4	63	101	0	94	0	32	9
SP66159	586	13	139	0	41	73	35	23	126	63	0	42	0	91	27
SP63356	16	54	36	0	48	40	0	3	93	17	0	20	0	48	0
SP68348	390	80	114	0	89	92	80	23	173	0	50	0	0	0	9
SP62450	21	0	8	10	32	10	9	0	56	5	0	8	29	0	5
SP67428	381	0	92	0	42	50	24	18	60	0	32	43	46	21	10
SP61713	328	19	243	0	3	1	17	1	22	41	0	0	0	73	0
SP68725	182	15	64	0	33	20	4	6	27	19	21	22	0	0	4
SP67609	816	5	222	17	28	82	46	26	85	0	0	77	0	62	41
SP62110	19	39	48	0	17	114	63	3	36	0	24	169	0	0	0
SP64546	242	0	146	0	30	44	1	0	0	0	0	0	94	0	11
SP63546	26	0	0	24	29	129	33	1	49	0	0	23	76	17	19
SP60322	154	15	43	80	0	27	13	1	12	39	0	0	0	18	0
SP60243	182	2	195	0	26	25	12	0	0	6	21	26	0	17	0
SP63966	18	57	11	0	133	47	78	0	90	12	0	75	0	0	0
SP60362	6	30	8	10	86	36	18	2	1	0	0	0	0	54	6
SP69077	603	4	530	0	40	120	40	2	0	0	36	23	0	29	0
SP67346	40	25	0	139	53	168	46	0	96	19	0	40	0	28	0
SP66687	14	42	9	0	183	86	64	2	0	0	0	42	0	0	3
SP63716	5	0	6	42	121	51	12	2	1	0	0	7	0	0	1
SP65376	466	41	334	457	0	0	32	0	0	0	0	0	0	0	0
SP61343	5	27	6	0	37	67	30	2	44	39	0	11	0	0	5
SP60001	516	36	64	145	0	61	24	4	117	55	0	0	0	0	2
SP59860	50	38	47	36	51	85	53	4	26	19	0	133	0	59	0
SP60610	0	11	10	25	65	29	12	0	0	33	0	7	0	22	0
SP64036	244	53	271	0	75	43	17	8	53	0	9	1	0	0	16
SP60842	104	37	75	228	13	57	19	12	0	20	0	0	0	6	6
CPCT02020307T	14	64	22	0	126	80	36	59	0	0	48	40	0	26	9
CPCT02020333T	483	28	222	117	3	94	18	100	0	56	33	23	52	23	40
CPCT02080024T	61	51	11	3	42	55	20	72	24	0	83	48	99	8	25
CPCT02030259TII	161	79	87	328	11	31	39	73	0	0	11	0	0	0	27
CPCT02040038T	580	32	190	42	69	20	34	86	2	51	22	47	0	0	11
CPCT02030250T	17	35	10	0	41	37	33	62	53	12	162	109	0	87	0
CPCT02050058T	75	105	58	36	0	66	265	123	89	34	0	88	40	51	21
CPCT02020393T	27	232	51	0	0	18	42	68	139	51	94	8	0	8	3
CPCT02030280T	566	185	166	224	171	123	120	85	0	12	86	22	0	0	13
CPCT02030278T	846	44	141	31	86	30	44	36	0	36	187	0	0	12	18
CPCT02100030T	128	143	35	0	6	144	31	88	0	178	54	35	0	10	59
CPCT02060056T	155	18	61	144	110	0	18	77	41	76	21	6	0	4	19
CPCT02030296T	470	35	108	263	42	0	10	111	0	15	64	34	0	0	25
CPCT02060046T	0	66	5	32	80	19	4	34	0	0	0	15	4	0	21
CPCT02130056T	26	131	13	115	0	0	106	58	0	94	36	54	26	9	23
CPCT02180051T	6	53	27	30	51	1	17	70	13	57	32	9	34	13	20
CPCT02070434T	42	41	66	83	0	157	25	25	86	100	89	24	0	38	29
DRUP01210006T	595	52	98	0	0	56	18	56	27	43	0	20	0	12	417
CPCT02020659T	129	57	34	18	80	0	23	79	28	0	22	14	9	0	6
CPCT02080191T	703	53	119	407	32	16	84	186	0	13	153	0	0	0	36
CPCT02330084T	6	40	11	6	111	22	25	32	23	0	71	40	0	2	17
CPCT02360009T	51	294	0	0	162	79	391	83	0	0	46	92	19	71	103
CPCT02060196T	12	22	15	26	26	27	15	60	0	32	0	33	0	0	1
CPCT02290028T	0	95	29	0	56	15	61	105	43	46	16	76	0	29	8
CPCT02030455T	215	160	133	206	60	0	29	82	76	0	19	0	0	0	41
CPCT02080198T	0	46	16	0	0	0	5	87	0	54	0	8	39	0	10
CPCT02010679T	7	1	13	0	34	5	10	92	29	0	0	0	0	24	1
CPCT02100152T	361	17	235	101	46	169	35	103	0	93	219	0	0	0	0
CPCT02070465T	744	19	556	114	27	48	71	66	65	0	69	14	118	3	45
CPCT02040224T	169	35	118	141	55	47	61	68	0	5	42	74	0	79	25
DRUP01060007T	2	25	11	0	26	0	8	115	27	23	0	4	43	0	7
CPCT02040223T	0	69	27	29	0	50	49	93	51	1	12	62	110	0	3
CPCT02270023T	294	108	97	97	144	0	58	66	0	106	11	79	0	0	35
CPCT02220079T	33	53	29	0	332	79	21	37	0	86	0	9	0	16	29
CPCT02230082T	113	0	76	70	0	42	26	89	1	17	32	0	99	19	0
CPCT02090043T	10	64	9	6	73	0	15	45	17	9	0	1	71	0	11
CPCT02130051T	131	36	170	104	15	15	24	283	96	52	0	0	0	0	0
CPCT02030259TIII	149	50	94	268	35	28	39	59	0	0	16	0	0	0	26
DRUP01020026T	0	213	47	41	152	126	54	210	126	0	18	0	0	26	3
CPCT02210046T	22	0	40	0	83	55	31	122	0	40	28	37	15	2	20
CPCT02120120T	0	58	17	0	0	36	57	62	27	0	41	0	0	30	5
WIDE01010205T	131	90	50	318	51	72	34	58	38	0	67	0	0	9	25
CPCT02340080T	0	3	13	39	66	19	12	105	0	0	0	0	68	0	3
WIDE01010216T	16	80	7	0	292	0	37	29	0	51	0	0	0	120	21
CPCT02130087T	40	57	85	0	54	81	101	145	0	108	80	90	0	37	0
WIDE01010264T	3	46	6	0	33	39	54	21	17	0	62	6	0	44	18
CPCT02130085T	1	482	19	0	109	17	44	78	92	27	139	1	0	21	0
WIDE01010292T	2	18	0	0	0	0	40	17	1	0	15	4	0	26	25
WIDE01010277T	0	232	0	0	0	0	64	16	16	0	69	50	4	1	2
CPCT02120118T	9	48	20	0	11	0	11	71	61	0	0	21	0	15	11
WIDE01010301T	76	50	15	199	2	0	11	48	20	0	33	16	0	6	15
CPCT02220045T	988	67	415	374	94	250	66	109	0	0	115	0	0	0	12
CPCT02130093T	13	73	29	0	104	0	7	68	0	69	43	0	0	0	10
CPCT02030482T	38	0	13	68	154	21	104	53	36	0	47	77	0	88	39
CPCT02030477T	5	8	8	0	8	29	16	55	28	0	0	0	0	41	9
CPCT02370026T	0	11	3	30	17	33	6	8	24	0	0	10	0	32	6
WIDE01010385T	63	24	38	0	53	146	26	37	4	75	134	0	0	48	17
WIDE01010397T	0	98	8	36	2	0	4	28	0	0	0	39	90	16	28
WIDE01010414T	155	0	136	139	19	56	58	26	0	48	22	0	106	23	23
WIDE01010420T	1284	82	569	0	119	642	192	72	90	79	306	97	0	0	32
CPCT02270031T	2	65	28	0	8	9	0	113	0	56	0	34	0	13	13
CPCT02120132T	14	32	5	0	102	4	2	119	95	15	4	0	0	0	1
DRUP01010084T	56	5	82	0	120	46	71	95	69	166	18	111	0	35	25
CPCT02020741T	9	53	17	65	16	103	32	101	0	27	55	39	35	42	29
CPCT02020740T	377	125	260	253	61	6	65	207	0	0	24	13	0	1	9
CPCT02030492T	59	173	43	84	31	135	301	94	43	16	12	43	366	1	30
CPCT02070349T	3	94	83	0	126	25	70	82	153	145	6	0	40	0	17
CPCT02070348T	0	91	34	30	37	85	7	182	0	81	83	77	0	18	0
CPCT02060226T	39	82	37	0	0	63	222	87	26	37	17	88	162	4	40
CPCT02230111T	3	41	42	0	28	40	24	103	48	13	44	69	0	31	0
CPCT02080236T	1	96	20	10	118	69	35	42	38	5	116	26	0	32	0
CPCT02030498T	0	31	8	0	0	107	45	64	113	109	0	0	0	0	12
DRUP01050029T	1	99	0	26	17	35	45	38	31	43	31	0	13	5	12
CPCT02030505T	228	40	89	110	0	55	18	84	64	17	0	0	0	0	23
CPCT02120149T	0	7	22	38	84	17	67	81	0	102	0	63	0	22	15
CPCT02070358T	0	80	13	48	26	54	15	104	0	108	18	0	0	0	0
CPCT02060168T	0	90	23	9	40	14	3	41	9	0	0	0	100	7	12
CPCT02030509T	302	35	63	0	3	55	0	54	13	0	82	37	0	21	0
CPCT02210066T	583	14	78	0	0	24	25	47	129	0	47	13	48	29	24
CPCT02030495T	0	20	16	48	28	0	17	71	0	3	0	27	64	32	8
CPCT02060251T	0	0	0	0	9	19	12	27	30	0	9	0	14	0	5
CPCT02380049T	11	65	1	0	0	0	3	47	11	100	0	4	0	69	14
CPCT02300049T	0	20	12	47	52	15	5	63	47	0	0	0	0	0	16
CPCT02140079T	0	44	21	0	0	0	2	97	25	50	0	19	11	13	0
CPCT02110074T	2	135	25	0	68	15	63	47	28	2	99	105	0	0	11
CPCT02210065T	40	176	0	25	108	219	318	64	0	95	24	0	0	50	5
CPCT02120153T	39	25	36	10	90	87	62	62	40	42	19	102	0	21	5
CPCT02110078T	0	43	0	187	114	137	116	94	134	0	3	3	0	0	26
CPCT02030517T	7	157	21	0	131	25	71	127	25	23	26	44	0	16	89
CPCT02020466T	237	90	152	5	0	55	47	97	102	26	79	1	10	42	4
CPCT02070397T	0	7	24	0	31	38	6	82	24	0	0	0	87	5	4
CPCT02050203T	695	130	148	149	4	88	20	108	128	0	0	0	0	0	20
CPCT02020572T	261	139	205	142	108	39	0	207	84	87	44	0	0	0	15
CPCT02060142T	338	50	157	0	13	26	14	77	0	5	98	0	2	94	1
CPCT02230050T	729	77	172	178	0	218	135	90	1	150	0	109	0	14	60
CPCT02070222T	0	14	16	45	0	13	6	80	71	0	0	9	25	1	9
CPCT02010646T	0	88	34	16	98	5	233	88	0	67	0	36	0	10	14
CPCT02070418T	14	76	10	11	20	12	22	19	0	98	0	6	54	40	18
CPCT02080160T	681	137	139	384	80	0	23	175	71	0	0	6	0	0	42
CPCT02100112T	26	61	42	0	0	13	15	174	135	0	0	79	0	3	17
CPCT02100119T	65	141	43	0	62	110	145	63	0	73	91	94	0	32	22
CPCT02340032T	8	230	0	0	85	10	90	46	26	95	12	8	0	46	23
CPCT02020513T	6	119	0	11	98	21	3	34	0	0	0	13	0	0	20
CPCT02180025T	76	24	16	171	61	266	166	28	0	47	58	78	0	0	18
CPCT02120022T	0	15	15	59	37	48	22	22	7	24	27	25	80	0	11
CPCT02020516T	10	222	8	17	143	89	45	55	0	0	142	0	56	6	0
CPCT02060089T	0	117	19	2	101	0	113	23	0	0	58	26	0	53	0
CPCT02090018T	0	10	14	30	143	62	46	27	0	26	39	28	70	0	13
CPCT02060094T	0	25	7	46	77	0	14	25	42	2	0	0	0	45	22
CPCT02120028T	12	89	12	93	98	28	98	66	0	2	46	33	0	0	14
CPCT02090019T	631	46	296	96	0	44	38	66	0	61	82	6	122	23	50
CPCT02060105T	213	33	106	205	0	33	25	84	0	0	52	0	0	8	17
CPCT02020544T	382	12	2	348	8	0	7	54	90	0	0	0	0	0	23
CPCT02060110T	1	13	5	1	0	3	4	23	21	6	27	0	0	19	7
CPCT02030355T	20	18	6	0	68	0	9	16	11	118	43	10	0	0	12
CPCT02040127T	15	72	26	16	85	127	72	58	43	0	20	42	46	59	22
CPCT02070190T	13	151	2	0	0	25	144	45	61	31	18	37	0	49	3
CPCT02090020T	2	23	0	0	85	4	5	43	0	0	26	0	0	0	0
DRUP01020004T	0	47	5	6	156	0	5	48	0	0	18	15	0	0	7
CPCT02060120T	195	170	90	246	33	81	650	76	0	0	55	0	0	56	21
CPCT02070210T	31	158	4	0	285	83	461	143	97	50	9	0	0	0	81
CPCT02040144T	488	210	108	190	165	179	132	153	18	0	279	23	0	0	27
CPCT02040143T	12	4	21	0	126	67	49	74	26	0	17	2	0	0	19
CPCT02020593T	31	272	6	56	163	28	85	66	0	95	34	89	0	26	23
CPCT02180005T	15	224	8	0	128	39	91	64	12	36	111	0	0	11	9
CPCT02030299T	256	27	265	222	8	1	22	58	0	191	0	0	0	22	39
CPCT02020420T	0	82	25	27	65	0	8	58	15	0	83	6	0	0	19
CPCT02030303T	345	23	258	57	46	52	10	60	0	98	0	20	0	3	14
CPCT02070058T	296	27	303	176	59	0	29	57	49	0	36	24	0	0	13
CPCT02040050T	199	4	58	0	68	45	11	28	62	18	38	0	0	0	17
CPCT02020434T	30	116	24	15	54	107	40	46	0	75	57	61	0	20	15
CPCT02220006T	0	174	8	0	91	66	9	25	0	414	77	0	0	0	9
DRUP01140003T	0	123	13	30	88	3	0	26	0	0	40	9	3	24	5
CPCT02020459T	262	12	136	0	0	36	14	74	38	73	14	43	0	27	10
CPCT02330021T	6	87	6	0	66	0	71	21	28	0	0	7	145	0	14
CPCT02110016T	21	0	1	0	13	37	3	21	0	0	0	7	0	45	13
CPCT02330023T	16	51	12	22	11	17	6	26	25	58	0	18	0	0	2
CPCT02040095T	15	106	0	66	33	32	106	40	0	72	98	125	0	0	23
CPCT02160017T	600	151	172	345	3	72	59	105	19	2	271	24	0	0	41
CPCT02080093T	5	105	11	0	58	22	44	23	13	0	2	24	0	0	26
CPCT02060088T	0	5	0	0	55	15	13	11	31	0	0	0	18	0	14
CPCT02290021T	113	100	41	15	2	0	84	95	0	68	112	113	0	0	0
CPCT02340042T	14	105	31	21	255	76	98	85	0	0	32	71	0	0	17
CPCT02040192T	223	61	58	71	0	72	29	61	0	0	62	16	0	15	23
CPCT02300026T	27	163	26	0	5	168	20	98	59	99	56	0	0	57	23
CPCT02450007T	662	46	131	20	162	81	52	62	21	0	19	52	0	0	33
CPCT02170020T	389	0	93	42	0	138	43	97	0	30	4	28	56	51	17
CPCT02030440T	38	74	25	0	0	152	59	98	0	47	0	60	116	34	11
CPCT02190003T	887	148	148	227	131	21	295	59	0	0	154	2	0	30	0
WIDE01010536T	5	41	6	0	52	2	3	20	0	0	13	0	0	19	8
WIDE01010554T	7	28	13	0	36	10	2	19	0	14	26	26	71	0	24
