Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02080033T	31	57	460	69	0	159	141	25
CPCT02060156T	309	0	247	98	7	225	204	60
DRUP01340014T	0	0	32	17	204	70	114	4
DRUP01010121T	398	56	152	56	22	232	84	65
CPCT02130034T	77	109	138	26	0	271	186	52
CPCT02260015T	273	118	137	0	0	282	350	249
CPCT02220071T	10965	492	1170	608	1023	0	282	0
CPCT02010710T	142	51	125	43	0	57	167	125
CPCT02340068T	18	35	71	52	10	138	74	17
CPCT02130050T	80	70	216	20	0	197	331	69
DRUP01060016T	24	49	27	37	0	249	170	173
CPCT02260017T	167	75	385	0	72	249	117	52
CPCT02020682T	744	137	497	0	0	214	209	37
DRUP01030013T	38430	2101	3462	7819	0	0	982	0
CPCT02130059T	144	11	226	0	0	249	206	34
WIDE01010296T	132	88	415	17	136	608	89	205
CPCT02380044T	11	0	149	83	145	353	137	84
CPCT02060117T	66	20	248	33	0	81	105	25
CPCT02080220T	55	0	489	48	0	115	188	54
CPCT02210056T	74	12	194	37	0	64	212	20
CPCT02020734T	77	0	258	17	0	0	350	29
CPCT02020716T	35	5	155	3	0	72	127	24
CPCT02080226T	28	63	128	39	0	230	193	57
DRUP01080014T	17586	1322	1763	1442	323	0	416	0
DRUP01270003T	100	16	152	16	0	199	72	4
CPCT02190044T	0	108	0	4	0	156	180	41
CPCT02130131T	49	0	157	0	37	286	98	0
CPCT02220054T	143	79	200	18	0	283	172	58
CPCT02330075T	293	81	540	34	6	319	177	55
CPCT02130134T	18	68	123	0	0	135	268	66
CPCT02130148T	60	75	170	32	0	361	140	26
CPCT02070381T	0	12	27	28	0	56	144	20
DRUP01070053T	78	38	100	0	0	170	221	20
DRUP01060025T	43	103	136	48	44	0	419	2192
DRUP01100007T	216	9	449	29	0	221	142	46
CPCT02380019T	0	115	127	12	30	223	314	110
CPCT02020598T	14	31	63	18	0	89	196	33
DRUP01070059T	0	0	8	77	36	88	113	27
CPCT02080152T	16229	0	2217	2735	249	0	451	0
CPCT02070406T	0	54	0	0	115	376	160	4
CPCT02450002T	380	0	545	0	0	251	245	66
DRUP01070024T	5	36	143	0	42	196	120	64
DRUP01060027T	21	79	3	69	1	218	91	578
CPCT02030381T	8	36	123	11	0	171	166	185
DRUP01220005T	0	55	60	0	745	75	219	3
CPCT02370010T	41	90	142	68	18	0	416	2187
CPCT02020623T	217	33	262	0	0	275	119	33
CPCT02290023T	110	35	382	0	54	239	133	99
DRUP01010022T	41853	2047	2838	5848	528	0	295	0
CPCT02070159T	0	9	288	54	28	159	171	42
CPCT02030354T	54	37	39	0	50	85	59	40
CPCT02020565T	36	30	151	4	42	97	85	48
CPCT02060114T	15	35	15	44	0	183	111	117
CPCT02060118T	56	21	82	33	0	103	216	130
CPCT02220002T	36	18	74	16	4	107	78	28
DRUP01030002T	19	40	158	45	88	159	140	40
CPCT02070060T	139	58	187	13	17	414	152	381
CPCT02030320T	145	0	675	36	0	128	128	31
CPCT02060035T	101	0	218	26	3	94	61	37
CPCT02070110T	8	33	157	0	47	220	65	71
CPCT02020492T	22	0	48	11	87	368	82	148
CPCT02030327T	57	64	83	0	53	143	15	19
CPCT02020503T	124	13	100	29	97	564	84	249
CPCT02380029T	68884	3296	0	2009	12103	0	0	0
CPCT02020636T	27	73	65	22	86	363	184	214
CPCT02130013T	15	66	13	20	283	377	195	272
DRUP01110002T	57554	1638	8753	9524	4535	0	1492	0
WIDE01010639T	162	0	265	18	29	82	61	9
DRUP01010167T	29975	3368	1363	6846	840	0	292	0
WIDE01010570T	157	95	139	25	220	297	81	28
