Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP18310	133982	1.0	7924.451	5.915%	1928.927	2.11%	0.014	1.0
SP17172	39880	1.0	6593.387	16.533%	2775.347	9.668%	0.04096	1.0
SP96133	77388	1.0	4900.795	6.333%	1387.502	2.633%	0.01626	1.0
SP110242	124495	0.999	18585.364	14.929%	5011.102	6.304%	0.04811	1.0
SP114330	1288	0.981	514.702	39.961%	171.147	27.396%	0.13502	0.982
SP21017	112379	1.0	10000.538	8.899%	2526.694	3.34%	0.02286	1.0
SP22383	79288	0.999	7569.537	9.547%	2160.932	3.935%	0.0204	0.999
SP81312	11589	0.985	6844.273	59.058%	2325.414	35.209%	0.26382	0.989
SP22031	3494	0.973	2570.533	73.57%	1047.417	45.401%	0.34501	0.979
SP96112	753	0.981	266.199	35.352%	79.889	23.545%	0.15672	0.981
SP19215	73731	0.999	7630.827	10.35%	2412.388	4.851%	0.02742	0.999
SP96120	2015	0.995	507.971	25.209%	168.316	18.411%	0.0658	0.995
SP16886	7663	0.979	5071.499	66.182%	1940.282	40.769%	0.32448	0.984
SP96124	1637	0.984	700.361	42.783%	251.365	29.312%	0.1487	0.986
SP19295	4278	0.975	2835.294	66.276%	1045.066	40.69%	0.28651	0.979
SP19670	1150	0.979	552.515	48.045%	199.894	32.862%	0.18478	0.981
SP17905	25666	0.966	15522.839	60.48%	3590.54	29.816%	0.39635	0.965
SP16934	1534	0.993	420.076	27.384%	112.664	16.428%	0.08314	0.994
SP20993	2004	0.99	771.483	38.497%	281.688	27.631%	0.12067	0.992
SP19983	2272	0.996	619.5	27.267%	159.737	15.197%	0.07811	0.997
SP18121	100030	0.998	29064.828	29.056%	9409.064	14.988%	0.1131	0.998
SP96122	2474	0.989	1015.572	41.05%	342.284	26.619%	0.13005	0.99
SP119755	2411	0.997	550.325	22.826%	159.751	13.879%	0.05836	0.997
SP96126	3300	0.978	1840.56	55.775%	702.397	37.154%	0.21241	0.982
SP19606	1000	0.992	235.519	23.552%	50.39	13.65%	0.07474	0.991
SP96118	9465	0.991	2490.255	26.31%	774.92	14.6%	0.1247	0.991
SP21528	1302	0.982	610.886	46.919%	216.979	31.798%	0.17113	0.984
SP21400	10551	0.974	7702.197	73.0%	2963.956	43.918%	0.35884	0.98
SP23078	1053	0.91	482.116	45.785%	165.942	45.25%	0.20209	0.902
SP17430	626	0.984	212.49	33.944%	45.593	18.26%	0.15309	0.982
SP96110	1245	0.995	325.835	26.171%	76.176	13.842%	0.09388	0.995
SP18946	16801	0.985	9427.996	56.116%	2695.733	29.895%	0.24813	0.987
SP21057	2132	0.997	526.224	24.682%	133.557	13.16%	0.0768	0.997
SP22750	1226	0.986	498.406	40.653%	170.253	27.805%	0.1336	0.987
SP19750	1232	0.977	669.701	54.359%	264.153	37.582%	0.20661	0.981
SP17016	1512	0.992	447.207	29.577%	126.98	17.575%	0.10878	0.992
SP16958	2281	0.981	803.014	35.204%	206.804	21.224%	0.16081	0.98
SP17329	863	0.989	285.944	33.134%	66.762	17.874%	0.1205	0.989
SP96116	1319	0.984	569.257	43.158%	206.862	30.269%	0.13171	0.986
SP96129	1707	0.99	553.856	32.446%	155.997	19.429%	0.1116	0.99
SP21193	1041	0.989	329.407	31.643%	97.686	20.205%	0.10792	0.99
SP18787	2259	0.978	1145.358	50.702%	429.763	34.802%	0.19065	0.981
SP96114	1427	0.991	406.242	28.468%	132.598	20.38%	0.07791	0.992
SP19582	582	0.978	208.053	35.748%	46.001	21.488%	0.17286	0.976
SP17294	2265	0.995	701.565	30.974%	241.028	21.795%	0.08974	0.996
SP80367	1093	0.843	596.364	54.562%	242.564	55.24%	0.29294	0.83
SP82087	1046	0.993	318.534	30.453%	90.56	19.141%	0.11463	0.994
SP80615	19339	0.983	11014.827	56.957%	3528.036	33.517%	0.26307	0.986
SP80271	1373	0.989	441.029	32.122%	154.553	23.334%	0.09558	0.99
SP81172	1303	0.96	557.751	42.805%	156.082	35.297%	0.16484	0.957
SP81840	2364	0.986	1007.369	42.613%	356.055	28.761%	0.15577	0.987
SP80657	682	0.986	237.681	34.851%	75.099	23.683%	0.1195	0.986
SP81494	1185	0.975	436.642	36.847%	101.107	23.042%	0.18443	0.972
SP81711	2429	0.988	830.622	34.196%	245.99	22.02%	0.10014	0.989
SP80423	1147	0.991	324.243	28.269%	63.965	14.387%	0.12671	0.99
SP80754	1320	0.965	516.016	39.092%	134.092	26.398%	0.2251	0.962
SP81440	477	0.988	157.123	32.94%	39.768	19.05%	0.12746	0.988
SP80950	789	0.989	277.164	35.129%	70.633	19.175%	0.15503	0.989
SP82103	1478	0.971	846.229	57.255%	358.85	40.613%	0.23858	0.976
SP81137	2654	0.814	1609.808	60.656%	672.904	58.694%	0.35223	0.8
DRUP01010006T	1818	0.991	461.572	25.389%	164.081	19.788%	0.05664	0.991
CPCT02020319T	1811	0.996	397.755	21.963%	94.422	12.021%	0.0569	0.997
CPCT02040021T	1869	0.996	391.418	20.943%	90.502	11.497%	0.04651	0.997
CPCT02110003T	1196	0.981	510.735	42.704%	191.586	31.036%	0.13781	0.983
CPCT02140012T	2595	0.912	1397.966	53.872%	447.963	52.535%	0.31265	0.906
CPCT02040027T	2485	0.998	432.679	17.412%	104.411	9.109%	0.03208	0.998
CPCT02100013T	3212	0.98	1261.197	39.265%	339.511	30.904%	0.14826	0.98
CPCT02050048T	1615	0.994	319.758	19.799%	74.465	11.346%	0.05261	0.994
CPCT02060015T	2172	0.998	424.347	19.537%	102.234	10.526%	0.04329	0.998
CPCT02010397T	2297	0.99	630.324	27.441%	203.159	19.242%	0.06826	0.99
CPCT02040040T	2011	0.997	453.113	22.532%	121.222	13.85%	0.04811	0.997
CPCT02110008T	2177	0.988	459.546	21.109%	131.561	15.644%	0.08017	0.987
CPCT02050057T	2573	0.986	998.439	38.804%	355.329	27.607%	0.10736	0.987
CPCT02050061T	1196	0.992	276.578	23.125%	70.232	14.172%	0.05899	0.992
CPCT02110011T	1473	0.992	489.114	33.205%	160.003	22.26%	0.09114	0.993
CPCT02020383T	1649	0.998	275.558	16.711%	63.743	10.87%	0.03336	0.998
CPCT02010414T	2161	0.97	665.142	30.779%	234.081	27.807%	0.10507	0.968
CPCT02210001T	1970	0.994	553.158	28.079%	170.88	18.297%	0.06589	0.995
CPCT02210003T	2542	0.991	677.412	26.649%	211.17	18.591%	0.06138	0.991
