Samples	ID83A	ID83B
CPCT02010870T	3.98E+00	3.98E+00
CPCT02010847T	3.61E+00	3.61E+00
DRUP01050028T	1.19E+01	1.19E+01
WIDE01010606T	3.87E+01	3.87E+01
CPCT02010867T	6.12E+00	6.12E+00
DRUP01010047TII	1.16E+01	1.16E+01
WIDE01010460T	3.00E+01	3.00E+01
CPCT02010882T	2.44E+01	2.44E+01
CPCT02310017T	4.45E+00	4.45E+00
CPCT02050380T	4.30E+00	4.30E+00
CPCT02130140T	1.24E+01	1.24E+01
CPCT02210064T	4.76E+00	4.76E+00
CPCT02170035T	2.00E+01	2.00E+01
CPCT02010911T	5.00E+00	5.00E+00
CPCT02130146T	1.71E+01	1.71E+01
CPCT02020815T	4.98E+00	4.98E+00
CPCT02330125T	1.52E+01	1.52E+01
DRUP01010096T	3.97E+00	3.97E+00
CPCT02030532T	6.83E+01	6.83E+01
DRUP01070020TII	9.79E+00	9.79E+00
CPCT02030546T	2.77E+01	2.77E+01
CPCT02010654T	1.32E+01	1.32E+01
CPCT02140091T	3.52E+00	3.52E+00
CPCT02230056T	6.26E+00	6.26E+00
CPCT02040169T	5.49E+00	5.49E+00
CPCT02080152T	6.89E+00	6.89E+00
CPCT02010986T	5.51E+00	5.51E+00
DRUP01010047T	1.45E+01	1.45E+01
CPCT02080273T	1.95E+01	1.95E+01
CPCT02080157T	1.39E+01	1.39E+01
DRUP01010108T	4.86E+00	4.86E+00
CPCT02030392T	1.31E+01	1.31E+01
CPCT02050279T	1.93E+01	1.93E+01
CPCT02160034T	4.33E+00	4.33E+00
CPCT02040280TII	4.53E+00	4.53E+00
CPCT02190020T	5.01E+00	5.01E+00
CPCT02100120T	4.62E+00	4.62E+00
DRUP01010051T	1.82E+01	1.82E+01
CPCT02020622T	4.09E+00	4.10E+00
CPCT02020630T	4.81E+00	4.81E+00
CPCT02340029T	4.02E+00	4.02E+00
CPCT02080162T	7.36E+00	7.36E+00
DRUP01010044T	4.12E+00	4.12E+00
CPCT02050252T	3.91E+00	3.91E+00
CPCT02210016T	1.93E+01	1.93E+01
CPCT02050170T	8.00E+00	8.00E+00
CPCT02010569T	4.02E+00	4.02E+00
CPCT02100019T	2.27E+01	2.27E+01
CPCT02020514T	9.92E+00	9.92E+00
CPCT02070140T	1.39E+01	1.39E+01
CPCT02030347T	1.52E+01	1.52E+01
CPCT02180033T	7.20E+00	7.20E+00
CPCT02070164T	1.12E+01	1.12E+01
DRUP01070015T	1.46E+01	1.46E+01
DRUP01010022T	1.04E+01	1.04E+01
CPCT02030349T	1.36E+01	1.36E+01
CPCT02120032T	5.75E+00	5.75E+00
DRUP01010025T	1.96E+01	1.96E+01
CPCT02220023T	4.05E+00	4.04E+00
CPCT02100101T	9.15E+00	9.15E+00
CPCT02030357T	2.38E+01	2.38E+01
CPCT02070192T	1.33E+01	1.33E+01
CPCT02050211T	1.85E+01	1.85E+01
CPCT02380016T	4.93E+00	4.93E+00
DRUP01090003T	1.90E+01	1.90E+01
CPCT02230039T	3.96E+00	3.96E+00
DRUP01010037T	1.08E+01	1.08E+01
CPCT02120042T	2.06E+01	2.06E+01
DRUP01070020T	1.29E+01	1.29E+01
CPCT02340022T	6.69E+00	6.69E+00
CPCT02070041T	6.94E+00	6.94E+00
DRUP01140001T	9.00E+00	9.00E+00
CPCT02210004T	1.39E+01	1.39E+01
CPCT02050089T	3.69E+00	3.69E+00
CPCT02050104T	3.63E+00	3.63E+00
CPCT02050041T	5.78E+00	5.78E+00
DRUP01050001T	1.92E+01	1.92E+01
DRUP01050003T	5.98E+01	5.98E+01
DRUP01070008T	1.97E+01	1.97E+01
CPCT02370001T	4.22E+00	4.22E+00
CPCT02020491T	4.63E+00	4.63E+00
CPCT02020486T	4.16E+00	4.16E+00
DRUP01010018T	2.17E+01	2.16E+01
DRUP01050002T	2.68E+01	2.68E+01
CPCT02040104T	5.20E+00	5.20E+00
CPCT02070131T	9.04E+00	9.04E+00
DRUP01070026T	1.50E+01	1.50E+01
CPCT02380029T	7.47E+00	7.47E+00
CPCT02360007T	1.12E+01	1.12E+01
CPCT02340041T	4.17E+00	4.17E+00
CPCT02040196T	4.00E+00	4.00E+00
DRUP01110002T	1.82E+01	1.82E+01
CPCT02220030T	2.40E+01	2.40E+01
DRUP01050017T	1.55E+01	1.55E+01
CPCT02030430T	7.76E+00	7.76E+00
CPCT02070023TII	2.23E+01	2.23E+01
WIDE01010443T	3.73E+00	3.73E+00
WIDE01010470T	1.39E+01	1.39E+01
DRUP01010167T	9.99E+00	9.99E+00
CPCT02080048T	1.28E+01	1.28E+01
DRUP01070119T	5.24E+00	5.24E+00
WIDE01010539T	4.15E+00	4.15E+00
WIDE01010557T	5.48E+00	5.48E+00
WIDE01010578T	9.41E+00	9.41E+00
WIDE01010648T	3.99E+00	3.99E+00
